"pais","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","q1","q2y","q2","ls3","a4","soct2","idio2","np1","np2","sgl1","cp4a","cp5","cp6","cp7","cp8","cp13","cp20","cp21","cpss1","it1","cp21a","cp22","cp23","cp24","cp25","cp26","escp27","escp28n","escp29","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","cpol1","cpol2","cpol3","cpol4","pole2n","ico2","aoj11","pese1","pese2","aoj17","aoj18","aoj12","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b32","b47a","esb48","n9","n11","n15","epp1","epp3","b3milx","mil3","mil4","pr3a","pr3b","pr3c","pr4","pr5","m1","sd2new2","sd3new2","sd6new2","infrax","infra2","ros1","ros4","ing4","eff1","eff2","mil7","env1","pn4","w14a","epn3a","epn3b","epn3c","e5","e15","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","esexc16a","exc18","exc7","diso7","diso8","diso10","diso18","diso14","diso16","diso17","elsdiso18","elsdiso19","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar4f","vicbar7","vicbar7f","fear10","vic44","vb1","vb2","vb3n","vb4new","vb101","elsvb2n","elsvb3u","elsvb100a","elsvb100b","elsvb48","vb10","vb11","pol1","vb20","vb49","elsvb55a","elsvb55b","elsvb55c","elsvb55d","elsvb55e","elsvb55f","elsvb55g","elsvb55h","elsvb55i","clien1n","clien1na","for1n","for4","for5","for6","for7","for6b","for7b","mil10a","mil10c","mil10e","dvw1","dvw2","wf1","cct1b","cct1c","elsmar1","elsmar7a","ed","ed2","q3c","q5b","ocup4a","ocup1a","pr1","info1","info2","info3","info4","q10new","q10g","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","leng1","www1","gi0","gi1","gix4","gi4","gi7","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","formatq","colorr","ti","sexi","colori","uniq_id","sex"
"3","8132e525-d4d9-4913-8aeb-48d02131813a-1438280892e3f4465780125","301","2","11","303","30302","42","1","3","1","03apr2014","1","2","1956","58","3","1","3","3","2","1","2","2","4","1","3","4","4","4","4","4","4","1","0","0","0","0","0","1","0","4","8","2","2","1","2","2","999999","999999","999999","2","2","2","1","1","2","1","4","2","2","2","1","3","2","3","4","2","5","3","4","2","5","2","4","3","7","4","2","2","4","2","4","3","4","3","1","2","5","4","5","6","4","3","2","2","2","2","3","1","888888","7","5","6","3","2","7","2","2","2","3","4","4","1","1","4","4","4","3","5","4","2","1","2","1","0","0","0","999999","999999","999999","0","0","999999","0","1","1","2","3","3","1","1","2","4","5","2","999999","888888","2","999999","1","3","0","0","1","1","301","999999","999999","1","301","999999","3","1","1","302","1","3","1","0","0","0","0","0","0","0","0","0","2","2","6","6","4","3","2","1","2","3","4","1","3","2","2","2","2","4","1","6","0","5","1","5","999999","1","0","0","0","999999","988888","999999","2","1","3","2","2","4","1","3","888888","301","5","2","2","2","1","888888","1","0","1","0","0","1","0","1","1","0","0","1","0","1","2","6","33.45","2","6","ELS14_0764","2"
"3","8132e525-d4d9-4913-8aeb-48d02131813a-1438280892e3f4465780130","301","2","11","303","30302","42","1","3","1","03apr2014","1","1","1995","19","1","5","2","2","2","2","2","2","4","2","4","4","4","999999","2","1","2","0","999999","999999","999999","999999","0","1","0","3","3","2","2","2","2","2","999999","999999","999999","2","1","2","2","1","2","1","1","3","3","3","2","3","1","5","7","4","3","5","6","7","4","6","4","7","6","3","5","6","5","5","6","5","6","4","3","3","4","4","6","4","4","4","2","2","2","2","2","3","4","4","4","3","3","5","4","1","2","2","3","3","4","5","1","2","1","1","3","2","3","3","1","3","2","0","0","0","999999","0","999999","999999","999999","8","0","3","4","5","4","5","4","5","4","3","4","2","999999","2","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","77","4","11","2","999999","3","2","1","0","1","1","0","0","0","0","0","0","2","2","5","4","4","3","2","1","1","2","4","1","3","2","2","2","2","4","1","11","2","4","1","1","1","2","0","0","0","999999","5","3","1","1","4","1","1","5","0","0","2","301","1","1","1","1","1","888888","1","1","1","0","0","1","0","1","1","1","1","1","1","1","2","5","31.05","2","6","ELS14_0765","1"
"3","8132e525-d4d9-4913-8aeb-48d02131813a-1438280892e3f446578014","301","3","2","301","30105","7","1","4","1","28mar2014","1","1","1941","73","1","3","2","2","2","2","3","2","4","1","4","4","4","999999","4","4","1","0","999999","999999","999999","999999","888888","1","0","2","2","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","1","1","3","3","2","1","2","2","5","6","5","3","2","4","5","6","4","4","1","7","3","5","6","7","4","4","5","6","3","2","6","4","7","5","6","4","5","888888","2","3","999999","3","5","5","4","7","5","3","4","7","2","2","2","1","3","2","4","2","3","2","2","2","2","3","2","3","888888","2","0","0","0","999999","0","999999","999999","999999","9","0","3","4","4","5","4","3","4","5","3","5","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","3","2","1","301","2","2","1","0","0","0","0","0","0","1","0","0","2","2","6","4","4","2","888888","2","1","3","3","1","2","3","2","2","2","4","1","6","0","5","1","1","4","2","0","0","0","999999","4","3","2","2","3","3","1","1","0","12","2","301","5","1","1","2","2","52","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","5","36.733000000000004","2","6","ELS14_0766","1"
"3","8132e525-d4d9-4913-8aeb-48d02131813a-1438280892e3f446578017","301","3","2","301","30105","8","2","5","1","28mar2014","1","2","1962","52","3","5","3","3","2","2","4","1","4","1","2","4","4","4","4","4","1","1","0","0","0","0","0","0","999999","999999","3","2","888888","2","2","1","4","10","1","1","1","1","1","2","2","1","3","3","1","1","1","1","2","2","7","3","7","7","2","4","6","3","7","1","7","1","7","2","6","3","6","4","5","7","3","7","1","3","2","4","2","1","2","1","2","2","3","2","5","4","6","7","5","4","7","2","1","2","2","4","3","1","2","1","1","888888","2","1","1","1","1","888888","1","0","0","0","999999","999999","999999","0","0","999999","0","1","1","4","4","4","2","1","4","4","4","1","1","2","1","2","2","999999","0","0","1","1","302","999999","999999","1","302","999999","3","2","1","301","1","2","1","0","0","0","0","0","0","0","0","0","2","2","4","4","4","1","2","1","2","2","3","1","3","3","2","2","2","4","1","2","0","5","1","5","999999","2","1","0","0","999999","11","999999","1","1","2","3","1","6","0","7","5","301","5","1","1","2","1","888888","1","0","1","0","0","0","0","1","0","1","1","1","0","0","2","5","52.05","2","6","ELS14_0767","2"
"3","8132e525-d4d9-4913-8aeb-48d02131813a-1438280892e3f446578019","301","3","2","301","30105","8","2","5","1","28mar2014","1","2","1995","19","1","4","2","2","2","2","2","2","4","1","4","4","4","4","4","4","1","1","0","0","0","0","0","0","999999","999999","8","2","2","2","2","2","999999","999999","999999","2","1","2","1","2","2","3","2","3","3","3","1","3","1","4","3","3","4","5","3","3","3","2","3","1","3","1","4","5","2","5","7","3","6","4","3","2","1","3","2","4","5","6","2","2","2","2","2","4","3","2","3","2","1","5","5","1","3","1","3","4","3","2","2","3","2","2","1","2","2","1","1","888888","2","0","0","0","999999","999999","999999","999999","999999","9","0","1","1","3","3","3","3","2","3","2","3","1","2","2","2","999999","2","999999","0","0","1","1","301","999999","999999","1","301","999999","13","11","2","999999","3","3","1","0","1","0","0","0","0","1","0","0","2","2","2","6","12","2","2","2","2","1","2","1","3","2","2","2","2","4","1","7","0","5","1","3","999999","2","1","0","0","999999","2","999999","2","2","4","3","1","5","1","1","4","301","4","1","1","2","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","4","40.316","2","6","ELS14_0768","2"
"3","81cc375d-4019-4191-b263-5e840c7017f6-d9697f07e2e22157577841655","305","1","26","306","30607","103","1","1","1","29apr2014","1","1","1938","76","1","70","3","3","2","2","2","2","4","1","4","2","4","999999","4","4","1","0","999999","999999","999999","999999","0","0","999999","999999","988888","2","2","1","1","2","999999","999999","999999","2","1","2","2","2","2","1","2","3","3","3","1","2","2","4","5","4","4","3","6","3","4","5","5","1","1","1","1","2","4","4","3","4","4","4","4","6","5","5","5","5","5","5","2","2","2","2","2","2","2","4","1","1","1","1","7","3","2","2","3","2","3","10","1","1","1","1","1","1","1","10","1","2","1","0","0","0","999999","999999","999999","999999","999999","9","0","2","3","2","2","4","5","2","2","2","2","1","2","2","2","999999","2","999999","0","0","1","2","999999","8","999999","2","999999","77","4","11","2","999999","4","1","1","0","0","0","0","0","0","0","0","0","2","2","4","4","4","4","999999","1","3","2","4","888888","3","3","2","2","2","5","1","12","0","12","1","6","999999","2","0","0","0","999999","12","9","2","2","2","2","2","2","0","3","1","301","5","1","1","1","1","888888","1","0","1","0","0","0","0","1","1","1","1","1","0","1","2","3","35.983000000000004","1","5","ELS14_0769","1"
"3","81d215c1-eeb4-460a-9b29-b84b2147c7d6-20dd8485974833a857797137","301","2","5","302","30201","17","1","4","1","31mar2014","1","2","1973","41","2","27","3","3","2","2","3","2","4","1","2","4","4","4","4","4","3","1","0","0","0","0","0","0","999999","999999","9","2","2","2","2","2","999999","999999","999999","2","2","2","888888","1","3","2","3","3","2","3","3","3","1","3","7","4","4","3","3","4","6","3","3","5","7","3","4","5","5","3","3","4","3","4","2","6","6","5","2","5","3","4","2","3","3","3","3","3","5","2","6","2","4","4","6","2","3","2","3","3","3","5","3","4","4","4","3","2","2","1","1","1","1","0","0","0","999999","999999","999999","999999","0","999999","0","1","2","5","5","5","888888","5","988888","988888","988888","2","999999","2","2","999999","2","999999","0","0","1","2","999999","77","999999","2","999999","2","4","1","2","999999","4","3","1","0","0","0","0","0","0","0","0","0","2","2","888888","888888","4","3","4","2","2","3","2","2","3","2","2","2","2","4","1","6","0","5","1","5","999999","1","0","0","0","999999","2","999999","2","2","3","3","2","6","1","1","2","301","5","5","1","888888","1","888888","0","0","1","0","0","0","0","1","0","0","0","1","0","1","2","4","39.233000000000004","2","5","ELS14_0770","2"
"3","81d215c1-eeb4-460a-9b29-b84b2147c7d6-20dd8485974833a857797141","301","2","5","302","30201","17","1","4","1","31mar2014","1","1","1984","30","2","3","3","2","2","2","888888","2","4","4","4","4","4","999999","1","1","3","888888","999999","999999","999999","999999","0","0","999999","999999","4","2","2","988888","888888","2","999999","999999","999999","2","1","2","888888","2","3","5","4","2","1","2","2","3","2","3","5","2","2","4","2","6","2","3","2","4","7","3","7","5","6","6","5","4","4","3","3","2","5","7","2","1","6","6","2","1","3","2","3","4","6","5","7","3","5","4","7","2","2","2","2","2","2","10","1","1","1","6","10","7","7","9","2","2","2","0","0","0","999999","0","999999","0","999999","9","0","2","1","2","5","5","3","2","4","1","2","1","3","2","2","999999","2","999999","1","0","2","2","999999","77","999999","2","999999","6","4","2","1","301","2","2","1","0","1","0","1","0","0","0","1","1","2","2","4","4","4","2","2","1","2","2","4","2","3","3","2","2","2","4","1","12","1","5","1","1","4","3","1","0","0","999999","2","2","2","2","3","2","3","5","1","1","888888","301","3","1","1","1","1","888888","1","1","1","0","0","0","0","1","1","1","0","1","0","1","2","4","42.7","2","5","ELS14_0771","1"
"3","81d45d76-634e-49ce-bee3-f7642f79b5d7-6445b04875a7a86957793246","302","3","21","305","30521","84","2","5","1","04apr2014","1","2","1984","30","2","5","2","2","2","2","2","1","3","1","2","4","4","4","4","4","1","1","0","1","1","0","0","0","999999","999999","5","2","1","1","2","2","999999","999999","999999","2","1","1","1","1","2","3","2","3","3","4","1","1","1","6","7","4","7","7","7","3","7","6","7","4","7","1","3","7","7","3","5","4","4","4","3","6","3","3","5","7","7","6","888888","2","2","2","1","2","5","4","7","7","4","3","6","3","2","1","1","1","1","1","1","1","1","3","4","2","4","1","1","2","2","0","0","0","999999","999999","999999","999999","0","999999","0","1","3","4","5","5","5","3","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","2","999999","3","999999","1","988888","999999","3","988888","2","999999","3","1","1","1","1","1","1","0","0","0","0","0","2","2","4","888888","4","3","3","1","2","3","4","1","3","3","2","2","2","5","1","3","0","2","1","5","999999","2","0","0","0","999999","8","999999","2","2","2","2","2","6","4","4","2","301","5","1","888888","888888","1","888888","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","4","34.5","1","2","ELS14_0772","2"
"3","81edd536-3221-4500-b19e-47397251be4b-cec103cb320ee29b57800327","302","2","19","305","30512","73","1","3","1","07apr2014","1","2","1993","21","2","5","2","2","2","2","2","2","4","1","4","4","4","4","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","988888","2","2","1","2","2","999999","999999","999999","2","1","2","1","2","3","3","2","2","3","2","1","2","1","4","7","5","5","6","7","4","7","5","6","1","1","1","6","5","6","5","4","4","3","4","1","6","1","7","5","7","7","7","2","1","2","2","2","2","4","4","7","6","3","4","6","3","2","888888","4","4","3","4","1","1","8","7","6","1","1","1","1","2","2","0","0","0","999999","999999","999999","0","999999","8","0","4","1","1","1","1","1","1","1","1","1","2","999999","1","1","2","2","999999","1","0","1","2","999999","2","999999","2","999999","4","3","11","2","999999","4","1","2","0","0","1","0","0","0","0","0","0","2","2","6","1","4","3","2","3","2","3","4","3","3","3","2","2","2","5","1","12","1","12","1","3","999999","1","0","0","0","999999","10","999999","2","2","3","3","2","2","0","0","2","301","4","4","1","888888","888888","888888","1","0","1","0","0","0","0","1","1","0","0","1","0","1","2","3","31.666","2","5","ELS14_0773","2"
"3","82036cba-d791-4f2c-9009-02346a238219-1438280892e3f44657801650","305","1","37","306","30618","148","2","1","1","08apr2014","1","2","1960","54","1","4","3","3","2","2","4","2","4","1","4","4","4","4","4","4","1","1","0","0","0","0","0","1","0","1","1","1","1","2","2","2","999999","999999","999999","1","1","1","1","2","3","2","4","3","3","2","2","3","2","4","6","3","4","5","3","1","2","2","1","7","1","3","1","3","4","4","1","2","5","4","2","5","1","6","2","5","5","2","2","3","3","2","3","2","2","4","7","5","2","2","6","3","3","1","4","4","3","10","1","1","1","5","8","4","6","1","1","2","1","0","0","0","0","999999","999999","0","999999","9","0","1","1","1","1","1","1","1","5","1","1","2","999999","1","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","6","77","1","301","3","1","2","0","1","0","0","0","0","0","0","0","2","2","4","4","4","3","3","1","2","888888","888888","3","3","3","2","2","2","4","1","8","1","1","1","5","999999","2","0","0","0","999999","5","999999","2","2","3","3","2","3","0","4","2","301","5","2","2","2","1","888888","1","0","0","0","0","0","1","1","0","0","0","1","0","0","2","6","33.6","2","6","ELS14_0774","2"
"3","82b44abf-b393-4161-91b9-4665e97ea4ea-c42919e5a6f0dba357798423","305","1","34","306","30617","135","1","1","1","13apr2014","1","2","1960","54","2","1","3","3","2","2","2","2","4","1","2","4","4","4","4","4","3","1","0","0","0","0","0","0","999999","999999","10","2","1","1","1","2","999999","999999","999999","2","2","2","1","2","3","1","3","2","2","1","3","4","2","4","6","2","3","4","5","3","6","7","7","7","5","4","3","7","4","4","1","3","1","3","1","6","5","7","5","4","7","4","2","3","2","2","4","1","3","4","6","5","3","2","6","3","3","2","3","4","3","6","5","3","1","6","8","5","8","5","3","3","2","0","0","0","999999","999999","999999","999999","999999","9","0","1","2","1","1","2","3","3","1","3","2","2","999999","1","1","2","1","2","1","0","1","1","301","999999","999999","1","301","999999","6","1","1","302","3","3","2","0","1","1","0","0","0","0","0","0","2","2","888888","6","4","1","2","1","2","3","888888","2","3","1","2","2","1","5","1","0","0","1","1","5","999999","2","0","0","0","999999","988888","999999","1","2","3","2","2","6","2","5","2","301","5","1","1","888888","1","888888","1","0","1","1","1","1","1","1","1","1","1","1","1","1","2","3","26.666","1","5","ELS14_0775","2"
"3","82b44abf-b393-4161-91b9-4665e97ea4ea-c42919e5a6f0dba357798428","305","1","34","306","30617","135","1","1","1","13apr2014","1","1","1987","27","1","5","2","2","2","2","2","2","2","1","4","2","4","999999","4","1","3","1","0","0","0","0","0","0","999999","999999","5","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","3","1","3","2","2","1","2","4","1","2","6","6","1","2","2","3","2","2","2","1","1","1","1","1","1","4","1","1","2","3","1","3","2","2","6","6","7","4","2","2","2","2","2","2","2","3","2","2","1","4","3","1","4","2","4","4","4","1","1","1","1","7","5","3","3","1","1","1","2","0","0","0","999999","0","999999","999999","999999","9","0","2","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","2","1","1","1","2","999999","4","999999","2","999999","3","4","11","2","999999","4","1","2","0","0","0","0","0","0","0","0","0","2","2","10","10","6","2","4","1","4","3","3","3","2","2","2","2","2","4","1","12","1","12","1","1","2","2","1","0","0","999999","13","11","2","2","2","2","2","4","0","1","2","301","3","1","1","1","1","888888","1","1","1","0","0","0","0","1","1","1","1","1","0","1","2","3","30.683000000000003","1","5","ELS14_0776","1"
"3","82b68b67-0666-4878-b84c-3dc8a621dd0c-d9697f07e2e2215757784394","302","2","29","306","30610","113","1","3","1","12apr2014","1","1","1936","78","1","5","1","2","2","2","2","2","2","4","4","4","4","999999","4","4","2","0","999999","999999","999999","999999","0","0","999999","999999","5","2","2","2","2","1","1","3","4","2","2","2","2","2","2","2","1","3","2","4","2","4","2","3","3","3","3","3","3","3","4","5","1","5","5","1","3","5","7","5","5","5","5","6","4","5","5","3","4","4","5","888888","2","1","3","1","3","4","1","1","988888","5","5","5","7","1","2","2","2","1","1","10","1","1","8","7","5","5","5","10","1","3","2","0","0","0","0","999999","999999","0","999999","9","0","2","5","4","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","888888","2","1","301","2","3","1","0","0","0","0","0","0","0","0","1","2","2","4","4","4","2","2","1","2","4","888888","1","3","3","2","2","2","4","1","13","0","1","2","6","999999","2","1","1","1","1","888888","12","2","2","2","2","2","5","0","14","2","301","4","1","1","1","1","84","1","1","1","2","1","1","0","1","1","1","1","1","1","1","2","3","46.583","1","5","ELS14_0777","1"
"3","82b68b67-0666-4878-b84c-3dc8a621dd0c-d9697f07e2e2215757784395","302","2","29","306","30610","113","1","3","1","12apr2014","1","1","1971","43","1","1","2","2","2","2","2","2","4","1","3","4","4","999999","4","4","1","0","999999","999999","999999","999999","0","1","0","3","2","2","2","2","2","1","1","2","4","1","2","2","2","2","4","1","1","3","2","4","3","2","1","5","5","1","5","5","5","7","7","7","5","7","7","5","7","7","5","5","5","5","5","1","3","5","4","5","1","7","7","4","2","1","2","4","1","2","3","1","7","4","7","5","7","3","2","1","1","3","2","10","4","7","10","9","10","988888","10","10","1","2","2","0","0","0","999999","0","0","0","0","999999","0","2","2","3","5","5","3","5","4","5","4","2","999999","2","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","3","2","1","301","1","2","1","0","1","0","0","0","0","0","0","0","2","2","4","4","11","4","999999","2","1","2","2","2","3","3","2","2","2","1","2","18","2","1","1","1","1","2","0","0","0","999999","14","14","2","2","3","2","2","4","2","2","2","301","1","1","1","1","1","54","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","44.85","1","5","ELS14_0778","1"
"3","82d56323-74a7-4460-a3de-e0699c6e69b1-cca95f5c03e7d857802451","305","1","33","306","30614","129","1","1","1","13apr2014","1","2","1989","25","2","5","2","2","2","2","3","2","4","4","3","4","4","4","4","4","3","1","0","1","0","0","0","0","999999","999999","7","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","5","4","2","2","1","2","3","2","4","3","3","3","4","4","3","4","3","4","2","3","3","2","4","2","2","2","3","3","2","2","2","4","5","4","4","2","2","2","3","2","2","3","2","2","2","6","1","3","5","7","2","2","1","4","3","3","4","4","4","3","8","7","2","3","2","7","1","1","0","0","0","0","999999","999999","0","1","999999","1","2","2","2","1","2","2","5","3","5","5","2","999999","1","1","1","1","3","1","1","1","1","988888","999999","999999","1","988888","999999","5","988888","1","988888","3","4","2","0","0","0","0","0","0","0","0","0","2","2","2","7","12","1","2","1","2","3","3","1","3","3","1","2","2","4","1","6","0","4","3","5","999999","1","0","0","0","999999","3","999999","2","2","4","2","3","4","2","2","2","301","3","1","888888","888888","2","32","0","0","1","0","0","0","0","1","1","0","0","1","1","1","2","5","27.516","2","5","ELS14_0779","2"
"3","8323d4aa-6668-4b45-b8cd-56bc9a9c3e4a-cca95f5c03e7d857802131","301","3","6","302","30205","24","2","5","1","31mar2014","1","2","1989","25","1","5","2","2","2","2","3","2","4","1","3","4","3","4","1","4","2","1","0","0","0","0","0","0","999999","999999","6","2","2","2","2","2","999999","999999","999999","2","2","2","2","2","2","4","2","3","2","3","3","4","2","4","6","4","4","4","4","2","4","2","3","6","6","2","2","2","1","1","2","2","1","2","2","4","7","7","1","5","4","5","2","3","4","3","4","5","6","1","7","7","1","4","5","3","3","2","4","4","4","5","5","1","2","5","5","4","4","2","1","2","1","0","0","0","999999","999999","999999","0","0","999999","0","3","1","3","3","4","4","4","4","5","5","1","3","1","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","5","988888","1","988888","3","3","1","0","0","0","0","0","0","1","0","1","2","2","4","4","2","3","2","1","2","2","4","2","3","3","2","2","2","2","1","12","888888","1","2","3","999999","2","1","0","0","999999","14","999999","2","1","2","2","3","5","1","1","2","301","2","1","1","1","1","84","1","0","1","0","0","0","0","1","1","0","1","1","0","0","2","5","35.7","2","5","ELS14_0780","2"
"3","83389de5-79d8-4a20-ab1f-2decbb258031-b52276dbb09e65e3577961131","304","2","63","314","31416","251","2","5","1","23apr2014","1","2","1989","25","1","1","3","3","2","2","3","2","4","1","2","4","4","4","4","4","1","1","0","1","0","0","0","0","999999","999999","5","2","2","1","1","2","999999","999999","999999","2","2","2","2","2","2","5","1","3","2","4","3","3","2","5","5","5","6","5","5","3","3","5","5","7","2","5","5","5","6","5","5","3","3","5","5","5","6","6","1","5","6","5","2","3","2","2","3","3","5","5","5","6","5","5","7","1","2","2","2","4","3","6","5","2","1","6","5","6","5","7","8","1","2","0","0","0","999999","999999","999999","0","0","999999","0","2","5","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","988888","999999","999999","1","988888","999999","2","988888","2","999999","3","888888","1","0","0","0","0","0","0","0","0","0","2","2","11","4","4","3","2","1","3","3","888888","1","3","3","2","2","2","4","1","6","1","1","1","5","999999","2","0","0","0","999999","9","999999","2","2","3","2","2","3","1","1","2","301","4","1","1","888888","1","888888","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","3","29.45","1","5","ELS14_0781","2"
"3","833a3ec3-11c7-4237-b177-4a25e2eb637f-cec103cb320ee29b57800402","302","3","15","304","30408","60","2","5","1","10apr2014","1","1","1991","23","2","5","2","2","1","2","3","1","3","1","4","1","1","999999","1","1","1","1","0","0","1","1","0","0","999999","999999","1","2","2","2","2","2","999999","999999","999999","2","2","1","1","2","2","4","1","3","1","3","1","1","2","4","3","3","5","5","4","4","6","4","5","7","6","7","6","5","6","6","5","5","4","6","7","5","4","7","3","4","4","6","1","2","3","2","2","3","5","5","4","3","2","5","6","2","2","2","1","3","2","5","6","7","4","6","7","6","7","2","1","2","2","0","0","0","999999","0","999999","0","999999","8","1","3","1","1","1","1","1","1","5","4","3","1","1","1","2","999999","2","999999","0","0","1","1","302","999999","999999","1","302","999999","13","2","1","301","1","2","1","1","0","0","0","0","0","0","1","1","2","2","4","4","6","1","2","1","2","3","3","2","3","3","2","2","2","5","1","6","888888","1","1","1","4","2","1","0","0","999999","8","988888","2","2","4","2","1","4","0","0","4","301","2","1","1","2","1","80","1","0","1","0","0","1","0","1","1","0","0","1","0","0","2","5","33.6","2","5","ELS14_0782","1"
"3","833a3ec3-11c7-4237-b177-4a25e2eb637f-cec103cb320ee29b57800403","302","3","15","304","30408","60","2","5","1","10apr2014","1","1","1995","19","2","3","2","2","2","2","4","2","4","1","4","2","4","999999","4","1","2","1","0","0","1","0","0","0","999999","999999","1","2","2","1","2","2","999999","999999","999999","1","1","1","2","2","2","4","2","3","2","4","3","3","1","5","7","5","5","7","7","7","5","5","7","7","7","2","7","5","7","7","7","7","7","5","5","3","888888","7","5","7","7","7","988888","1","4","2","2","4","5","7","7","7","5","7","7","3","2","2","3","4","4","1","1","1","1","10","1","10","1","1","1","3","2","0","0","0","0","999999","999999","999999","999999","8","0","3","5","5","5","5","5","5","5","5","5","2","999999","2","2","999999","2","999999","0","0","2","2","999999","5","999999","2","999999","7","3","12","2","999999","3","2","1","0","0","0","1","1","0","0","0","1","2","2","4","4","4","3","2","1","2","4","3","2","3","2","2","2","1","4","1","9","3","5","2","7","999999","2","1","0","0","999999","7","999999","2","1","3","2","1","6","2","0","4","301","2","1","1","888888","1","80","1","0","1","0","0","0","0","1","1","0","0","1","0","0","2","5","29.933000000000003","2","5","ELS14_0783","1"
"3","833beacd-1755-4176-ba3f-185da667b253-1438280892e3f446578011116","303","2","50","310","31010","198","1","3","1","29apr2014","1","2","1989","25","2","5","3","2","2","2","4","2","4","1","2","4","4","4","4","4","3","1","0","0","0","0","1","0","999999","999999","10","2","1","1","2","2","999999","999999","999999","2","2","2","2","2","3","5","2","3","3","4","2","4","2","1","1","1","5","5","1","1","1","1","1","7","1","1","2","2","2","1","1","3","1","1","1","1","2","3","1","1","1","4","1","3","2","2","3","4","2","1","6","5","4","5","5","2","3","2","2","4","4","1","1","3","10","4","10","5","2","1","1","3","2","0","0","0","0","0","999999","0","0","999999","1","4","2","3","5","5","5","3","5","5","5","2","999999","2","2","999999","2","999999","0","0","1","1","301","999999","999999","1","301","999999","12","1","2","999999","4","3","2","0","1","0","1","1","0","0","0","0","2","2","7","4","4","4","999999","3","4","4","4","2","3","3","2","2","2","4","1","12","0","1","1","1","4","1","0","1","0","999999","5","4","2","1","3","3","2","3","1","1","888888","301","1","1","888888","888888","1","84","1","0","1","0","1","1","0","1","1","0","0","1","0","1","2","7","27.683000000000003","2","6","ELS14_0784","2"
"3","833eded1-b49e-4a80-a54d-3a094bbd7941-ea3f198ef30290a657796345","302","2","19","305","30512","73","1","3","1","07apr2014","1","1","1979","35","1","5","2","2","2","2","3","1","4","4","4","4","4","999999","4","4","4","1","0","0","0","0","0","0","999999","999999","6","2","1","2","2","2","999999","999999","999999","2","2","2","2","2","2","2","4","2","2","1","3","4","2","6","7","4","4","5","5","6","7","4","6","1","1","1","4","4","1","4","6","4","6","5","4","6","6","1","1","3","3","5","2","2","3","2","2","1","2","1","7","6","1","5","7","2","2","2","4","4","4","6","7","1","6","10","5","1","5","1","1","2","1","0","0","0","0","999999","999999","999999","0","999999","0","1","1","1","5","1","5","5","5","1","1","2","999999","2","2","999999","2","999999","1","0","1","2","999999","2","999999","2","999999","4","5","11","2","999999","4","1","1","0","0","0","0","0","0","0","0","0","2","2","1","888888","1","1","2","1","2","1","888888","1","3","3","2","2","2","4","1","12","4","4","2","3","999999","2","0","0","1","1","988888","999999","2","2","3","2","4","3","0","2","1","301","1","1","1","1","1","888888","1","0","1","0","1","1","0","1","1","1","1","1","1","1","2","3","33.6","1","5","ELS14_0785","1"
