"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","sample","corridor","idp","haiseksyon","haisec","haisegmento","t0","f1","f2","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","muni2a","muni3","muni5a","muni6","muni7","haimuni8a","haimuni8b","haimuni8c","rcp1","rcp2","rcp3a","rcp4","haiacs1","haiacs2","haiacs3","haiacs4","haiacs5","haiacs6","haiperf1","haiperf2","haiperf3","haiperf4a","haiperf4b","haiperf5","haicomm1","haicomm2","haicomm3","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","it1","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b13","b18","b20","b20a","b21","b21a","b31","b32","haib32a","b43","b37","b47a","n1","n3","n9","n11","n15","epp1","epp3","mil3","m1","m2","haim3","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","cct3","gen1","gen6","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","dis2","dis3","dis5","vb1","inf1","vb2","vb3","vb10","vb11","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","for1","for2","for3","for4","for5","for6","for7","for8","for9a","for9b","for9c","for9d","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","haipolis","restavek1","restavek3","haimig1","aidp2","aidp4","ed","ed2","mov1","q2d","q2m","q2y","q3c","q5a","q5b","ps1","ps2","ps3","ps4","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","r21","colorr","t1","intid","sexi","colori","horafin","wt","odd","muni10","weight1500"
"22","2012","272","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","2","24","1","2","0","0","0","0","1349","1","1","4","2","5","3","5","3","2","2","2","2","2","3","14","2","0","2","1","12","3","8","1","1","3","3","4","3","3","3","4","4","2","4","3","3","4","4","12","3","8","4","2","1","2","1","4","999999","2","4","4","4","3","2","4","2","999999","999999","2","2","2","2","2","2","2","1","2","3","3","2","2","1","1","0","0","0","1","1","1","2","1","2","1","1","2","2","3","888888","2","1","3","6","3","888888","3","2","3","3","888888","2","2","4","4","2","1","6","888888","4","2","6","4","1","4","5","7","7","6","999999","999999","3","2","5","3","2","2","3","3","2","2","5","1","7","5","4","7","3","7","7","999999","999999","999999","999999","999999","999999","10","10","10","3","3","2","1","5","10","8","8","1","999999","999999","999999","2","2","2","0","0","999999","1","999999","999999","999999","1","1","988888","2","2","2","1","2","999999","2","999999","4","2","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","4","5","2","888888","4","888888","999999","888888","888888","888888","888888","888888","3","888888","888888","888888","4","988888","988888","988888","988888","3","2","2","1","1","16","4","20","13","999999","999999","11.0","12.0","1987","1","3","2","2","3","1","12","1","5","888888","888888","1","1","3","888888","0","0","1","999999","3","0","999999","988888","2201","1","4","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","6.0","33","4","1","9","1422","0.98654457","0","999999","0.7763992"
"22","2012","273","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","1","31","1","2","0","0","0","0","1439","1","1","1","999999","5","2","5","3","2","2","2","2","2","3","13","3","0","3","1","12","3","8","1","1","3","3","4","3","4","3","5","3","1","3","3","2","5","4","12","3","8","4","1","1","4","999999","4","999999","2","4","999999","1","3","1","4","1","988888","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","999999","1","1","1","2","2","2","2","2","2","2","3","3","2","1","2","6","3","4","3","2","3","3","4","1","1","4","1","6","2","7","4","4","2","7","4","1","4","6","7","6","6","2","3","3","1","5","3","2","2","3","3","1","2","4","1","7","5","5","7","3","7","7","3","3","3","1","3","3","10","10","10","2","2","1","1","4","10","8","5","1","1","8","1","2","2","2","0","0","999999","999999","999999","999999","999999","0","1","988888","988888","1","1","1","2","999999","2","999999","4","2","4","2","3","3","3","4","2","988888","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","2","4","12","14","1","5","4.0","11.0","1980","5","1","1","3","3","1","13","4","999999","888888","999999","1","1","4","888888","0","0","1","999999","4","0","999999","4","2201","1","4","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7.0","47","4","1","9","1526","0.98654457","1","999999","0.7763992"
"22","2012","273","2204","1","50","2206","131","13102481.0","1","2","1","3001","1","41","1","2","1","0","0","0","613","1","1","2","999999","3","2","3","2","2","2","2","2","2","3","2","3","1","2","1","12","3","4","1","1","3","4","3","3","4","4","4","3","3","3","3","1","3","3","2","3","6","3","1","1","3","1","4","999999","4","3","999999","2","4","1","5","1","1","1","2","1","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","999999","1","2","2","2","2","2","1","1","3","2","3","3","2","1","3","2","1","4","2","3","3","4","4","3","2","5","7","6","3","7","4","6","4","7","2","3","6","6","5","5","4","1","1","6","1","5","2","2","2","3","5","1","7","4","4","5","5","4","3","2","1","1","3","2","6","1","3","2","8","7","6","2","1","2","1","2","5","3","3","1","1","5","4","2","2","2","0","0","999999","999999","1","999999","1","0","1","2","2","2","1","1","1","2202","2","999999","2","2","2","1","1","3","3","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","1","1","25","2","41","14","3","3","13.0","9.0","1970","1","2","2","4","1","1","3","3","999999","3","999999","1","2","3","2","0","0","5","999999","8","4","1","4","2201","4","2","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","10.0","38","5","2","7","651","0.67597619","1","999999","0.5319855"
"22","2012","274","2204","1","50","2206","131","13102481.0","1","2","1","3001","1","24","1","2","1","0","0","0","614","1","1","2","19","4","3","3","3","2","1","2","1","1","4","5","4","7","1","0","12","3","5","1","3","1","4","4","4","4","4","5","4","4","3","3","3","3","2","2","7","13","2","3","1","4","999999","2","2","3","3","999999","3","3","1","5","2","999999","999999","2","1","2","2","2","1","2","1","1","3","3","1","1","1","1","0","1","999999","1","1","1","2","3","3","2","2","3","1","3","3","1","1","3","2","3","3","5","4","4","3","3","1","5","5","5","5","4","5","3","3","1","6","4","3","4","4","3","4","3","999999","999999","5","3","5","3","3","3","3","4","3","5","3","3","5","5","6","6","5","5","6","999999","999999","999999","999999","999999","999999","6","5","5","6","2","2","7","4","3","3","2","1","999999","999999","999999","2","2","2","0","0","1","999999","999999","1","999999","1","2","2","2","2","1","1","1","2202","1","2212","2","2","4","1","1","999999","999999","999999","999999","999999","999999","999999","1","3","4","1","2","6","11","3","2","2","888888","888888","888888","888888","2","888888","888888","888888","1","2","888888","888888","888888","1","2","2","1","1","10","2","41","15","999999","999999","25.0","12.0","1987","1","2","2","6","999999","1","3","4","999999","5","999999","1","1","3","2","1","1","1","999999","5","0","999999","4","2201","2","1","1","1","80","1","1","0","1","0","0","0","0","0","0","0","0","0","0","9.0","44","17","2","7","658","0.67597619","0","0","0.5319855"
"22","2012","274","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","2","20","1","2","0","0","0","0","1315","1","1","2","56","3","2","4","2","1","2","1","2","1","3","9","3","4","1","0","12","8","7","1","2","3","4","3","2","4","3","2","4","2","3","4","1","5","2","4","2","9","3","1","2","3","1","3","2","1","2","988888","4","3","3","4","1","1","1","2","2","1","1","888888","2","2","1","2","1","2","2","1","1","1","1","1","999999","2","1","3","3","2","1","1","1","2","2","2","3","2","3","2","4","2","4","5","3","1","2","2","3","4","1","1","1","2","2","3","1","1","7","3","1","4","3","2","1","2","999999","999999","7","3","3","4","2","4","2","5","3","2","4","3","5","6","4","3","1","5","3","999999","999999","999999","999999","999999","999999","7","5","4","3","1","2","4","5","4","5","1","4","999999","999999","999999","3","2","1","0","1","0","999999","1","1","1","1","3","1","2","1","1","1","2","999999","2","999999","3","1","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","7","3","2","4","11","2","2","2","1","2","888888","1","1","2","3","4","4","2","2","3","888888","3","1","1","2","2","20","2","2","13","999999","999999",,,"1992","4","5","4","6","999999","1","7","3","999999","1","999999","1","1","3","2","0","0","2","6","5","2","1","4","2201","4","3","1","1","99","1","1","0","1","0","0","0","1","0","0","0","0","0","1","5.0","45","7","1","8","1400","0.98654457","0","0","0.7763992"
"22","2012","275","2204","1","50","2206","131","13102481.0","1","2","1","3001","1","49","1","2","1","0","0","0","645","1","1","2","999999","3","2","3","2","2","1","2","1","1","4","8","4","5","0","0","3","7","8","1","2","3","4","4","3","4","4","3","4","3","3","4","3","3","3","3","7","8","3","2","1","2","1","2","1","4","4","999999","2","3","2","2","2","999999","999999","1","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","2","2","2","2","2","2","1","3","1","3","3","3","1","2","6","3","2","5","1","2","3","2","1","1","4","5","1","1","5","2","3","2","6","4","1","3","4","1","5","2","3","1","4","3","5","3","3","3","4","5","2","6","2","1","6","7","5","6","4","7","6","4","6","3","1","2","2","6","9","5","1","1","1","3","4","8","4","7","1","1","5","1","2","2","2","1","1","999999","0","999999","0","1","1","1","2","2","2","1","1","1","2202","2","999999","4","3","4","1","2","3","3","4","3","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","25","4","41","7","0","4","18.0","10.0","1962","1","2","2","4","3","2","999999","1","4","4","3","2","1","3","3","0","0","3","999999","5","2","0","4","2201","5","2","1","1","97","0","0","0","1","0","0","0","1","0","0","0","0","0","0","9.0","30","6","2","8","715","0.67597619","1","0","0.5319855"
"22","2012","275","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","2","69","1","2","0","0","0","0","1445","1","1","988888","999999","4","2","5","3","2","2","2","2","2","3","9","4","5","0","0","2","4","9","3","3","3","4","4","3","4","2","3","5","4","3","4","3","5","3","4","8","11","4","4","999999","3","1","4","999999","4","4","988888","888888","3","988888","1","2","999999","999999","2","2","2","2","2","2","2","1","1","2","2","2","2","1","1","0","0","0","1","1","1","3","1","1","1","1","1","2","2","3","3","1","2","2","2","3","5","4","4","3","3","3","3","1","5","3","3","1","2","2","3","5","3","1","3","1","1","1","3","4","4","3","3","5","2","3","3","3","3","4","3","4","3","5","7","3","4","3","6","5","1","4","7","1","3","3","8","8","8","3","3","3","1","5","8","8","5","1","1","5","3","2","2","988888","0","0","999999","0","999999","999999","999999","0","988888","988888","988888","1","1","1","2","999999","1","2204","2","2","3","2","3","3","2","4","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","1","1","1","43","2","2","11","3","5",,,"1943","1","2","1","3","3","1","12","1","2","2","2","1","1","3","2","0","0","2","4","4","1","1","4","2201","4","1","1","1","99","1","1","0","1","0","0","0","0","0","0","0","1","0","0","6.0","33","2","2","7","1518","0.98654457","1","999999","0.7763992"
"22","2012","654","2202","2","4210","2204","421","42190000000.0","1","3","1","1102","1","44","1","1","0","0","0","0","1645","1","1","4","2","3","3","3","2","1","1","1","1","1","4","6","4","5","0","0","3","7","9","1","2","3","1","3","3","3","3","3","4","4","3","4","3","4","3","4","8","9","2","2","1","2","1","2","1","2","4","999999","2","3","3","1","1","1","988888","1","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","1","1","1","3","3","2","2","2","3","1","1","2","3","1","2","1","2","4","2","3","5","6","3","2","5","3","2","7","3","4","4","3","1","5","3","1","3","6","4","5","3","999999","999999","2","3","3","3","3","3","3","5","3","4","5","3","6","5","7","4","3","6","7","999999","999999","999999","999999","999999","999999","3","4","3","5","6","6","3","3","3","4","2","1","999999","999999","999999","2","2","2","0","0","0","1","999999","999999","999999","1","1","1","1","1","1","1","1","2202","1","988888","3","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","4","1","1","4","4","1","1","1","1","1","1","1","3","3","3","3","1","888888","888888","888888","888888","1","2","2","1","1","29","1","89","11","999999","999999","16.0","2.0","1967","1","1","1","4","1","1","10","1","1","2","2","1","2","3","2","1","1","2","4","4","2","1","4","2201","4","2","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","7.0","33","21","1","10","1718","0.65994184","0","0","0.5193666"
"22","2012","276","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","1","83","1","2","0","0","0","0","1515","1","1","3","3","5","2","4","2","2","2","2","2","2","988888","8","3","8","1","888888","3","8","11","1","2","3","4","4","3","3","4","4","3","3","3","3","3","3","3","3","8","13","3","1","1","4","999999","4","999999","4","4","999999","4","3","1","988888","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","988888","2","0","0","0","0","999999","1","1","3","3","2","3","2","2","2","1","2","3","3","1","1","2","1","4","6","5","7","6","4","3","4","5","6","3","3","5","4","3","4","6","4","5","5","5","6","5","6","999999","999999","5","1","3","2","3","2","2","3","1","2","5","4","6","6","3","6","2","7","6","999999","999999","999999","999999","999999","999999","8","8","3","3","2","2","3","4","7","7","7","1","999999","999999","999999","2","2","2","0","0","999999","999999","999999","999999","999999","0","1","2","2","2","2","2","2","999999","2","999999","3","2","4","2","988888","999999","999999","999999","999999","999999","999999","999999","2","999999","4","4","888888","4","4","4","999999","888888","888888","888888","888888","888888","3","3","3","3","2","888888","888888","888888","888888","1","2","2","1","1","12","3","2","12","999999","999999",,,"1929","1","2","1","7","999999","1","7","3","999999","888888","999999","1","2","3","888888","1","0","1","999999","4","4","1","4","2201","2","3","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","6.0","35","2","2","7","1600","0.98654457","0","999999","0.7763992"
"22","2012","276","2204","1","50","2206","131","13102481.0","1","2","1","3001","2","21","1","2","1","0","0","0","613","1","1","2","1","4","2","4","2","2","2","2","2","2","3","8","3","8","1","1","2","3","6","1","3","3","4","3","3","4","4","4","3","3","3","4","2","3","2","2","3","7","3","1","2","3","1","4","999999","4","4","3","4","3","2","4","2","999999","999999","2","1","2","1","2","2","2","2","999999","999999","999999","1","2","0","0","0","0","999999","1","1","2","2","2","2","1","1","3","1","3","3","1","3","3","6","2","3","2","2","3","2","3","3","3","4","7","2","3","3","3","3","2","4","3","2","3","4","4","3","2","999999","999999","6","4","4","3","3","2","3","3","6","2","3","3","4","888888","4","4","3","2","4","999999","999999","999999","999999","999999","999999","7","6","6","3","1","2","4","4","8","6","5","1","999999","999999","999999","2","2","2","0","0","999999","999999","999999","1","1","1","1","2","2","2","1","1","1","2201","2","999999","3","4","3","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","4","2","6","4","4","4","999999","3","888888","888888","888888","888888","888888","888888","888888","888888","1","888888","888888","888888","888888","1","2","2","1","1","7","2","41","13","999999","999999","5.0","9.0","1990","1","2","1","6","999999","1","3","4","999999","2","999999","1","1","3","2","1","0","1","999999","7","0","999999","4","2201","4","1","1","1","99","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8.0","45","27","2","7","658","0.67597619","0","999999","0.5319855"
"22","2012","277","2201","1","1140","2206","114","11490000000.0","1","1","1","2409","1","70","1","2","0","0","0","0","1606","1","1","2","999999","4","2","3","2","1","1","2","1","2","3","4","3","4","2","0","12","7","5","1","2","2","2","2","3","3","2","5","4","3","2","4","888888","2","1","5","9","5","4","1","1","3","2","4","999999","1","2","999999","3","888888","3","4","1","3","2","2","1","1","2","2","888888","2","2","999999","999999","999999","2","1","1","1","1","0","0","1","2","3","3","3","2","2","1","3","2","3","3","3","3","2","2","3","4","5","2","1","2","1","1","2","3","4","4","3","1","1","2","1","7","2","1","4","3","4","5","3","5","4","7","4","3","4","2","2","3","5","4","3","5","4","3","2","3","3","2","1","1","5","4","3","2","3","4","5","4","6","4","2","1","3","4","5","3","2","7","5","3","4","3","2","988888","1","0","999999","1","1","1","0","888888","1","1","2","2","1","1","1","2210","2","999999","3","1","4","2","1","3","3","4","2","3","3","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","1","2","2","6","2","20","14","1","3",,,"1942","7","5","2","5","999999","1","9","1","4","3","4","1","1","4","2","1","1","6","999999","8","4","3","1","2201","4","3","1","1","99","1","1","1","1","1","0","0","1","0","1","0","0","0","1","9.0","36","4","1","9","1642","0.98654457","1","999999","0.7763992"
"22","2012","277","2204","1","51","2206","131","13102483.0","1","2","1","3001","2","46","1","2","1","0","0","0","1717","1","1","1","999999","2","2","3","2","2","1","2","1","2","3","6","4","0","1","0","12","5","9","1","3","3","4","3","2","3","3","3","3","3","3","2","2","3","2","12","3","13","2","2","1","2","1","2","988888","3","2","2","4","2","2","4","1","1","2","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","1","1","999999","1","1","1","3","2","3","2","3","3","2","2","3","3","1","2","2","2","4","5","6","7","5","4","3","4","7","7","5","4","6","4","5","4","7","6","5","4","5","4","3","4","5","3","988888","3","3","3","2","2","2","4","3","2","6","3","6","5","6","5","6","4","3","5","4","3","2","2","2","6","6","3","5","2","3","2","6","7","4","3","2","1","2","1","2","2","988888","0","988888","999999","999999","1","1","1","0","2","2","2","2","1","1","1","2202","1","2204","2","1","3","2","2","3","3","2","2","2","2","1","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","12","2","24","11","2","3","17.0","3.0","1965","1","2","1","5","999999","1","6","5","999999","5","999999","1","2","4","2","1","0","2","3","6","2","1","4","2201","5","1","1","1","54","1","0","0","1","0","0","0","0","0","0","0","0","0","0","6.0","31","15","1","11","1748","0.67597619","1","999999","0.5319855"
"22","2012","278","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","1","85","1","2","0","0","0","0","1400","1","1","2","25","3","2","3","2","1","1","1","2","1","3","8","3","4","2","0","2","6","9","1","2","2","1","1","1","1","2","3","4","3","2","4","1","3","2","2","3","6","4","3","1","3","1","1","2","3","2","999999","2","2","2","4","1","1","2","1","2","888888","2","1","2","2","2","999999","999999","999999","1","1","1","0","1","0","999999","2","1","1","2","2","1","2","1","888888","2","3","3","3","1","2","4","3","5","2","1","4","3","1","1","2","2","1","1","3","4","1","1","1","5","3","1","3","4","4","5","1","999999","999999","5","3","3","2","2","3","3","4","2","3","5","4","6","5","2","1","3","4","5","999999","999999","999999","999999","999999","999999","5","3","4","1","2","1","4","4","5","3","1","5","999999","999999","999999","3","1","2","0","0","0","999999","1","1","1","1","4","2","1","2","2","1","2","999999","1","2203","3","3","4","2","2","999999","999999","999999","999999","999999","999999","999999","2","999999","1","2","988888","4","2","2","3","2","1","2","1","1","4","3","2","1","2","2","3","2","3","3","2","2","888888","888888","5","4","2","13","999999","999999",,,"1927","11","2","4","9","999999","1","9","3","999999","1","999999","1","1","3","2","1","1","1","999999","4","2","1","4","2201","4","3","1","1","99","0","0","0","1","0","0","0","0","0","0","0","0","0","1","7.0","30","7","1","8","1436","0.98654457","0","0","0.7763992"
"22","2012","278","2204","1","51","2206","131","13102483.0","1","2","1","3001","2","32","1","2","1","0","0","0","1645","1","1","988888","4","5","3","4","2","2","2","2","2","2","4","8","4","8","0","0","5","12","8","2","1","1","2","3","4","4","4","5","4","3","3","4","4","1","1","12","9","3","3","3","1","3","1","2","1","4","4","3","4","2","2","7","2","999999","999999","2","2","2","2","2","2","2","1","1","1","3","2","2","1","1","0","1","999999","1","1","1","3","3","3","3","3","3","1","4","1","3","1","1","1","2","3","3","2","2","1","3","2","2","4","4","4","1","4","2","2","2","1","1","1","1","1","1","1","1","999999","999999","4","2","4","2","2","3","3","4","4","4","1","4","7","7","1","4","1","4","5","999999","999999","999999","999999","999999","999999","7","7","7","5","5","5","4","5","5","5","5","2","999999","999999","999999","3","2","2","1","1","1","999999","0","1","999999","1","2","2","2","2","1","1","1","2202","1","2204","2","2","2","2","3","999999","999999","999999","999999","999999","999999","999999","1","1","7","2","1","7","10","2","2","2","2","1","1","2","2","4","4","3","4","2","888888","888888","888888","2","2","2","1","1","26","1","24","12","999999","999999","21.0","6.0","1979","1","2","2","4","1","1","9","3","999999","888888","999999","2","1","4","3","0","0","1","999999","10","1","1","4","2201","4","2","1","1","988888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8.0","39","14","1","8","1724","0.67597619","0","999999","0.5319855"
"22","2012","279","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","1","74","1","2","0","0","0","0","1435","1","1","2","999999","3","2","2","2","1","2","2","2","2","3","6","3","7","988888","988888","12","6","9","1","2","2","2","3","3","4","2","988888","1","2","2","3","4","3","1","2","4","7","3","4","999999","3","1","1","1","1","3","999999","3","1","1","3","2","999999","999999","2","1","1","888888","2","1","888888","2","999999","999999","999999","1","1","1","1","1","0","0","2","3","4","2","2","3","1","1","2","2","3","2","3","2","2","5","3","5","3","2","1","1","1","2","4","3","1","5","1","3","1","1","1","6","3","1","4","3","4","1","2","4","3","5","3","3","3","2","2","3","5","3","2","1","2","3","4","2","3","1","4","5","3","5","1","1","3","2","6","4","5","1","2","1","4","4","2","1","3","5","4","3","2","3","1","1","0","0","1","1","999999","999999","1","888888","4","2","2","2","1","1","1","2202","1","2204","3","2","4","1","2","3","2","2","2","3","2","3","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","888888","12","2","2","14","2","4",,,"1938","2","5","2","3","3","1","9","2","1","2","3","1","1","3","3","0","1","4","999999","5","3","2","4","2201","4","2","1","1","99","1","1","0","1","1","0","0","1","0","1","0","0","0","1","5.0","30","7","1","8","1505","0.98654457","1","999999","0.7763992"
"22","2012","279","2204","1","51","2206","131","13102483.0","1","2","1","3001","1","34","1","2","1","0","0","0","1726","1","1","4","999999","4","2","3","2","2","2","2","2","2","4","9","4","988888","988888","988888","988888","988888","988888","988888","988888","988888","988888","4","4","4","4","4","4","3","4","4","4","2","1","3","12","7","1","1","1","3","1","3","1","4","2","999999","4","3","2","10","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","1","0","1","0","0","999999","3","1","3","3","3","2","2","2","2","1","2","1","3","1","1","1","2","6","6","4","4","4","5","3","3","7","7","7","3","7","5","3","3","7","2","3","5","4","4","4","3","3","2","1","1","5","2","4","4","4","1","1","1","6","7","6","6","2","7","3","6","6","2","6","4","1","1","1","6","9","9","5","1","1","5","1","5","10","10","5","1","5","1","2","2","2","1","1","1","999999","1","1","999999","1","1","2","2","2","2","1","2","999999","2","999999","1","2","1","2","2","1","2","4","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","1","35","1","24","14","0","4","6.0","6.0","1977","1","2","1","2","3","1","8","3","999999","14","999999","1","1","3","3","0","0","1","999999","13","0","999999","4","2201","4","1","1","1","99","1","1","0","0","0","0","0","1","0","0","1","1","0","0","7.0","30","14","1","8","1756","0.67597619","1","999999","0.5319855"
"22","2012","280","2204","1","51","2206","131","13102483.0","1","2","1","3001","1","32","1","2","1","0","0","0","1700","1","1","3","9","2","2","4","3","1","1","1","1","2","5","888888","888888","7","1","1","3","2","9","1","4","3","4","4","3","1","2","5","2","1","2","5","4","3","988888","3","2","9","2","988888","999999","4","999999","3","2","2","1","999999","1","2","1","9","2","999999","999999","2","2","2","1","2","1","2","1","2","3","4","2","1","1","0","1","0","999999","1","1","3","3","2","2","2","2","3","1","3","2","3","1","2","6","1","2","6","5","3","2","5","6","4","3","2","5","5","7","2","2","4","5","3","1","6","3","2","1","2","999999","999999","3","5","4","5","4","2","1","7","3","1","4","2","5","1","2","1","4","3","1","999999","999999","999999","999999","999999","999999","5","2","3","4","1","6","2","5","3","2","7","1","999999","999999","999999","3","2","2","1","0","0","1","0","1","0","0","4","2","1","2","2","2","2","999999","2","999999","3","4","4","2","1","999999","999999","999999","999999","999999","999999","999999","1","3","5","1","2","6","2","1","1","4","1","1","888888","1","2","3","4","3","1","3","2","888888","3","1","2","2","1","1","22","4","24","5","999999","999999","25.0","12.0","1979","4","5","4","6","999999","1","1","7","999999","2","999999","1","2","4","3","0","1","3","999999","5","2","1","4","2201","5","1","1","1","80","1","0","0","1","0","0","0","1","0","0","0","0","0","0",,"35","22","2","6","1735","0.67597619","0","999999","0.5319855"
"22","2012","280","2201","1","1140","2206","114","11490000000.0","1","1","1","2401","2","52","1","2","0","0","0","0","1537","1","1","4","2","5","2","5","3","2","2","2","2","2","3","14","2","888888","2","1","3","5","8","1","1","3","3","4","3","4","3","5","4","1","3","4","2","5","5","12","3","8","4","1","1","4","999999","4","999999","4","4","2","4","3","3","3","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","1","2","0","1","0","0","999999","1","1","1","2","1","1","1","1","2","2","3","3","2","1","3","6","3","3","3","2","3","3","3","1","2","4","2","4","2","7","3","4","2","4","4","2","5","5","7","7","6","999999","999999","3","1","5","3","2","2","3","3","2","2","5","1","7","7","3","7","2","7","7","999999","999999","999999","999999","999999","999999","10","10","10","1","1","1","1","3","10","10","8","1","999999","999999","999999","2","2","2","0","0","999999","999999","999999","1","1","1","988888","999999","2","1","1","1","1","2202","2","999999","2","2","4","2","988888","999999","999999","999999","999999","999999","999999","999999","2","999999","4","5","2","6","1","2","2","2","888888","888888","888888","888888","3","888888","888888","888888","4","888888","888888","888888","888888","3","2","2","1","1","41","3","20","5","999999","999999","14.0","5.0","1959","5","1","2","3","2","1","13","6","999999","888888","988888","1","1","4","888888","0","0","6","999999","3","4","1","4","2201","4","1","1","1","888888","1","0","0","1","0","0","0","0","0","0","0","0","0","0","9.0","37","4","1","9","1614","0.98654457","0","999999","0.7763992"
