"pais","year","idnum","areaenum","estratopri","upm","prov","municipio","cosdistrito","cossegmento","cossec","cluster","tamano","ur","idiomaq","sexo","hora1","entrev","q1","a4","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","sgl2","lgl2","lgl2a","lgl2b","cp5","cp6","cp7","cp8","cp9","cp10","cp13","cp20","ls3","it1","it1a","it1b","l1","immig1","immig2","prot1","prot2","jc15","jc16","vic1","vic10","aoj1","aoj1b","vic20","vic21","vic22","vic23p","vic23","vic23a","vic24","vic25","vic26","vic27","vic28","vic29","vic30","vic31","vic32","vic33","aoj8","aoj11","vic40","vic41","vic42","vic43","vic44","vic45","aoj11a","vic11","aoj12","aoj12a","aoj16a","aoj17","aoj18","vic50","vic51","vic52a","vic52b","vic53","vic54","vic55","vic56","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b18","b20","b21","b21a","b31","b32","cosb1","cosb2","cosb3","b43","b17","b19","b37","b50","b47","b48","n1","n3","n9","n10","n11","n12","epp1","epp2","epp3","ec1","ec2","ec3","ec4","m1","m2","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","vb3","vb50","vb10","vb11","vb12","pol1","pol2","vb20","vb21","ls6","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","sd12","ls4","cosvr1","cosvr2a","cosvr2b","cosvr2c","cosvr2d","cosvr2e","cosvr2f","cosvr2g","cosvr2h","cosvr2i","cosvr2j","cosvr2k","cosvr2l","cosvr2m","cosvr2n","cosvr2o","cosvr2p","cosvr2q","cosvr2r","cosvr2z","cosvr3","cosvr4","cosvr4otr","cosvr5","cosvr5otr","cosvr6a","cosvr6b","cosvr6c","cosvr6d","cosvr7","cosvr8","cosvr9","cosvr10","cosvr11","cosvb8","cosvb9","cosvb10","ednivel","ed","edanno","q2","q3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q11","q12","q12a","etid","www1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup4a","ocup1","ocup1a","ocup12a","ocup12","ocup1c","ocup27","ocup28","ocup29","ocup30","ocup31","ocup31a","hora2","ti"
"6","2008","717","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T14:48:43.000","19","2","5.0","4.0","1.0","4.0","4.0","5.0","3.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","4.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","3.0","2.0","10.0","4.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0",,"0.0","1.0",,"1.0","2.0","4.0","2.0","2.0","4.0","3.0","3.0","2.0",,,"0.0","0.0",,"4.0","4.0","7.0","6.0","7.0","6.0","7.0","7.0","6.0","6.0","6.0","6.0","1.0","6.0","6.0","6.0","6.0","6.0","6.0","7.0","6.0","6.0","7.0","7.0","7.0","7.0",,"6.0","1.0","6.0","6.0","6.0","6.0","7.0","4.0","6.0","7.0","5.0","4.0","2.0","3.0","4.0","1.0","1.0","4.0","1.0","6.0","6.0","7.0","4.0","6.0","4.0","6.0","7.0","4.0","4.0","7.0","6.0","6.0","2.0","2.0","8.0","9.0","8.0","1.0","1.0","1.0","1.0","1.0","9.0","9.0","9.0","8.0","9.0","2.0","1.0","2.0","2.0","4.0","2.0","1.0",,"0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0.0","2.0",,"0.0","0.0","2.0","8","8","1","1","8","1.0","1.0","602.0","4.0","2.0",,,"3.0","4.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0",,"1.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"1.0","2.0","2.0",,"1.0","1.0","1.0","1.0","4.0","4.0","69.0","1.0","2.0","7.0","2.0",,,"4.0",,"2.0","3.0","2.0","8.0","0.0","1.0","5.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2008-02-24T15:19:24.000","1841.0"
"6","2008","718","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T15:17:44.000","24","2","1.0","4.0","1.0","1.0","4.0","3.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","3.0","3.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","4.0","4.0","1.0","4.0","2.0","2.0","3.0","2.0","10.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0",,"0.0","0.0","0.0","1.0","2.0","2.0","2.0","2.0","3.0","1.0","2.0","2.0",,,"0.0",,"4.0","2.0","5.0","7.0","5.0","5.0","7.0","5.0","7.0","5.0","6.0","5.0",,"1.0","5.0","7.0","5.0","6.0","6.0","4.0","7.0","7.0","7.0","5.0","7.0","5.0","4.0","5.0","7.0","5.0","7.0","5.0","7.0","5.0","7.0","1.0","6.0","7.0","3.0","1.0","2.0","3.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","5.0","7.0","7.0","7.0","1.0","1.0","7.0","7.0","1.0","2.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","4.0","9.0","3.0","10.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0",,"1.0","0.0","0.0","0.0","1.0","1","1","1","1","9","1.0","1.0","602.0","4.0","1.0","602.0","4.0","2.0","3.0","2.0","1.0","10.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"1.0","2.0",,"6.0",,"3.0","3.0","3.0","4.0","7.0","3.0","2.0","1.0","2.0","1.0","1.0","2.0","3.0","18.0","6.0","42.0","1.0","1.0","10.0","2.0",,,"4.0",,"2.0","2.0","2.0","4.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","40.0","2.0","1.0","1.0",,,,,,"2008-02-24T15:51:28.000","2024.0"
"6","2008","748","103","603","203","602","203","203080","20308025","0","162","5","2","1","2","2008-02-24T12:55:59.000","25","2","31.0","4.0","1.0","1.0","4.0","3.0","3.0",,"3.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","3.0","5.0","3.0","1.0","3.0","3.0","3.0","3.0","4.0","4.0","2.0",,"4.0","2.0","5.0",,,"1.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","1.0","1.0",,"0.0","0.0",,"4.0","2.0","2.0","2.0","1.0","4.0",,"2.0","2.0",,,"0.0","0.0","4.0","3.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","3.0","1.0","1.0","1.0","1.0","4.0","4.0","7.0","4.0","3.0","4.0","3.0","4.0","5.0","5.0","6.0","7.0","7.0","7.0","7.0","5.0","4.0","5.0","5.0","5.0","5.0","4.0","4.0","2.0","4.0","6.0","5.0","5.0","5.0","5.0","4.0","5.0","4.0","6.0","3.0","5.0","5.0","4.0","5.0","5.0","4.0","4.0","3.0","3.0","5.0","4.0","5.0","10.0","1.0","1.0","4.0","5.0","4.0","5.0","7.0","4.0","5.0","2.0","2.0","2.0","2.0","4.0","2.0",,,"0.0","0.0","1.0","1.0","2.0",,"2.0",,"2.0",,"1.0","0.0","0.0","0.0","1.0","1","8","1","1","8","1.0","1.0",,,"2.0",,,"4.0","5.0","1.0",,"10.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","2.0",,"3.0",,"4.0","3.0","3.0","3.0","2.0","2.0","3.0","2.0","3.0",,,,"2.0","11.0","5.0",,"1.0","1.0",,"2.0",,,"4.0",,"2.0",,"2.0","4.0","4.0","1.0","5.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0",,,,,,,,,,,,"2008-02-24T13:24:37.000","1718.0"
"6","2008","719","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T14:51:05.000","6","2","1.0","3.0","2.0","4.0","4.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","5.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","2.0","8.0","4.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0",,"1.0","2.0","3.0","4.0","2.0","4.0","2.0","3.0","2.0",,,"0.0","0.0","1.0","4.0","3.0","2.0","4.0","3.0","4.0","4.0","5.0","5.0","5.0","2.0","3.0","3.0","5.0","4.0","4.0","4.0","3.0","4.0","3.0","4.0","5.0","4.0",,"5.0","5.0","4.0","4.0","3.0","4.0","5.0","4.0","3.0","3.0","4.0","4.0","5.0","4.0","2.0","3.0","2.0","2.0","3.0","5.0","4.0","5.0","5.0","5.0","5.0","5.0","4.0","6.0","5.0","5.0","5.0","1.0","7.0","6.0","5.0","1.0","1.0","8.0","8.0","8.0","2.0","1.0","2.0","2.0","2.0","4.0","3.0","3.0","3.0","10.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0.0","1.0","0.0","0.0","1.0","1.0","1","8","1","1","8","1.0","2.0",,"3.0","2.0",,,"4.0","5.0","1.0",,"9.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"3.0","3.0","2.0",,"6.0","1.0","2.0","1.0","6.0","6.0","38.0","1.0","3.0","4.0","2.0",,,"1.0","4.0","2.0","3.0","2.0","1.0","1.0","2.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2008-02-24T15:26:25.000","2120.0"
"6","2008","720","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T14:50:22.000","1","2","5.0","4.0","2.0","3.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","4.0","4.0","4.0","1.0","2.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","3.0","2.0","9.0","1.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0",,"0.0","1.0",,"1.0","2.0","4.0","2.0","2.0","4.0","1.0","3.0","2.0",,,"0.0","0.0","4.0","4.0","3.0","6.0","4.0","5.0","5.0","3.0","4.0","3.0","5.0","6.0","7.0","2.0","5.0","3.0","3.0","3.0","3.0","2.0","7.0","3.0","3.0","4.0","3.0","3.0","5.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","5.0","2.0","3.0","7.0","3.0","2.0","2.0","4.0","2.0","2.0","3.0","5.0","3.0","5.0","3.0","6.0","3.0","2.0","3.0","7.0","6.0",,"1.0","6.0","6.0","6.0","1.0","1.0","8.0","9.0","9.0","9.0","5.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","2.0","2.0","1.0","3.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0",,"2.0",,"1.0","0.0","1.0","0.0","0.0","0.0","2.0","1","8","1","1","8","1.0","1.0","77.0","2.0","2.0",,,"4.0","4.0","3.0","1.0","9.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","2.0",,"5.0",,"4.0","4.0","4.0","4.0","6.0",,"3.0","1.0","3.0","3.0","1.0","1.0","1.0","6.0","6.0","44.0","1.0","1.0","4.0","2.0",,,"4.0",,"2.0","2.0","2.0","6.0","5.0","1.0","5.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","5.0",,,,,,,,,,,,"2008-02-24T15:17:13.000","1611.0"
"6","2008","721","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T14:53:32.000","40","2","13.0","3.0","1.0","4.0","4.0","3.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","5.0","5.0","4.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","1.0","1.0","4.0","2.0",,"1.0","1.0","3.0",,,,"2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0",,"0.0","0.0","0.0","1.0","2.0","3.0","3.0","2.0","4.0","2.0","2.0","2.0",,,"0.0","0.0","4.0","4.0","3.0","6.0","5.0","4.0","3.0","4.0","4.0","5.0","5.0","5.0","7.0","5.0","5.0","4.0","5.0","6.0","5.0","5.0","7.0","6.0","6.0","4.0","5.0","5.0","4.0","5.0","4.0","4.0","5.0","4.0","5.0","1.0","7.0","1.0","4.0","7.0","3.0","4.0","3.0","5.0","1.0","4.0","4.0","7.0","1.0","7.0","4.0","7.0","1.0","4.0","7.0","4.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","2.0","1.0","10.0","5.0","1.0","1.0","1.0","1.0","10.0","1.0","10.0","1.0","1.0","10.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0.0","2.0",,"0.0","0.0","1.0","1","8","1","1","8","1.0","1.0","602.0","1.0","2.0",,,"3.0","4.0","2.0","1.0","8.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","3.0",,"5.0",,"0.0","4.0","0.0","0.0","4.0","3.0",,"2.0",,"2.0","2.0","2.0","1.0","6.0","6.0","62.0","1.0","2.0","3.0","2.0",,,"1.0","5.0","1.0","3.0","2.0","1.0","1.0","1.0","5.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"2008-02-24T15:28:57.000","2125.0"
"6","2008","722","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T14:58:16.000","8","2","1.0","3.0","3.0","2.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","2.0",,"3.0","3.0","1.0","1.0","4.0","2.0","4.0","4.0","4.0","4.0","1.0","2.0","2.0","2.0","5.0","1.0","1.0","3.0",,"2.0","2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0",,"0.0","1.0","0.0","2.0","1.0","2.0","3.0","2.0","3.0","2.0","2.0","1.0","1.0","2.0",,,"3.0","2.0","4.0","5.0","4.0","6.0","5.0","5.0","6.0","7.0","4.0","4.0","6.0","4.0","4.0","6.0","5.0","5.0","6.0","3.0","7.0","7.0","4.0","6.0","4.0","7.0","5.0","5.0","5.0","5.0","5.0","6.0","6.0","3.0","4.0","4.0","5.0","5.0","5.0","4.0","3.0","3.0","3.0","3.0","3.0","4.0","2.0","4.0","4.0","3.0","3.0","5.0","4.0","4.0","5.0","3.0","3.0","7.0","7.0","7.0","2.0","2.0","6.0","8.0","5.0","6.0","3.0","3.0","3.0","4.0","7.0","7.0","8.0","8.0","8.0","2.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0.0","2.0",,"0.0","0.0","1.0","1","1","1","1","2","1.0","1.0","0.0","3.0","2.0",,,"4.0","5.0","4.0","4.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"3.0","2.0",,"1.0",,"0.0","0.0","0.0","0.0","4.0",,"2.0",,,"6.0","6.0","5.0","2.0","12.0","6.0","62.0","1.0","2.0","3.0","2.0",,,"4.0",,"2.0","2.0","1.0","0.0",,"1.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","5.0",,,,,,,,,,,,"2008-02-24T15:44:10.000","2754.0"
"6","2008","723","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T15:39:15.000","25","2",,"3.0","1.0","1.0","4.0","3.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","1.0","4.0","2.0","1.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0","3.0",,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","2.0","3.0","4.0","2.0","4.0","2.0","3.0","2.0",,,"0.0","0.0","4.0","3.0","6.0","4.0","5.0","4.0","4.0","6.0","7.0","7.0","7.0","7.0",,"6.0","3.0","4.0","5.0","5.0","4.0","4.0","7.0","5.0","4.0","5.0","3.0","6.0","5.0","5.0","5.0","3.0","4.0","5.0","4.0","4.0","4.0","5.0","4.0","5.0","4.0","4.0","5.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","5.0","5.0","5.0","5.0","6.0","4.0","6.0","4.0","7.0","5.0","7.0","3.0","3.0","5.0","6.0","10.0","1.0","1.0","1.0","5.0","4.0","5.0","5.0","9.0","10.0","10.0","2.0","1.0","2.0","2.0","4.0","2.0",,"3.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0",,"1.0","0.0","0.0","0.0","1.0","1","1","1","1","1","1.0","2.0",,"2.0","2.0",,,"4.0","5.0","1.0",,"8.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,,,,,,,,"1.0","6.0","6.0","35.0","6.0","1.0",,"2.0",,,"2.0","3.0","2.0",,"2.0","2.0","2.0",,"2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","4.0","70.0","1.0","2.0","1.0",,,,,,"2008-02-24T15:57:59.000","1124.0"
"6","2008","724","101","603","203","602","203","203040","20304001","0","161","5","2","1","2","2008-02-24T14:59:24.000","3","2","4.0","4.0","1.0","1.0","4.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","5.0","5.0","4.0","1.0","3.0","4.0","4.0","3.0","4.0","4.0","1.0","1.0","4.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","3.0","3.0","4.0","2.0","4.0","1.0","3.0","2.0",,,,,"1.0","3.0","3.0","6.0","4.0","5.0","6.0","5.0","7.0","2.0","5.0","5.0","5.0","2.0","6.0","4.0","5.0","5.0","5.0","1.0","7.0","7.0","5.0","4.0","4.0","4.0","3.0","3.0","5.0","5.0","4.0","4.0","5.0","2.0","2.0",,"7.0","7.0","5.0","1.0","1.0","3.0","5.0","7.0","5.0","5.0","3.0","1.0","5.0","4.0","5.0","4.0","5.0","6.0","7.0","6.0","5.0","7.0","7.0","7.0","2.0","2.0","8.0","10.0","8.0","1.0","1.0","1.0","1.0","1.0","5.0","3.0","1.0","1.0","10.0","2.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0",,"1.0","0.0","1.0","1.0","0.0","0.0","1.0","1","1","1","1","8","1.0","1.0","603.0","2.0","2.0",,,"4.0","4.0","3.0","1.0","7.0","2.0","2.0","1.0","2.0","1.0","1.0",,"1.0","1.0","2.0","2.0","2.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"2.0","3.0",,"6.0",,"4.0","4.0","4.0","4.0","7.0","3.0","1.0","1.0","3.0","1.0","2.0","1.0","3.0","18.0","6.0","35.0","1.0","2.0","9.0","2.0",,,"4.0",,"2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","5.0","1.0","48.0","2.0","1.0","1.0",,,,,,"2008-02-24T15:32:57.000","2013.0"
"6","2008","725","102","603","203","602","203","203080","20308005","0","187","5","2","1","1","2008-02-24T10:15:46.000","19","1","1.0","4.0","1.0","1.0","4.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,"2.0","1.0","3.0","2.0",,"3.0","1.0","3.0",,,"2.0","2.0",,,,"0.0","0.0","0.0","2",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0",,"0.0","0.0","0.0","1.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0",,,"0.0","0.0",,,"4.0","6.0",,"6.0",,"1.0","1.0","3.0","6.0","4.0","6.0",,"4.0","4.0","4.0","4.0","4.0","4.0","7.0","4.0","4.0","4.0","4.0","4.0","4.0","6.0","1.0",,"5.0","6.0","6.0",,"4.0","4.0",,"7.0","6.0",,"3.0","5.0","6.0","1.0","1.0","5.0","1.0","6.0","4.0","4.0","6.0","5.0","6.0","6.0","7.0","1.0","5.0","6.0","7.0","7.0","3.0","2.0","8.0","9.0","8.0","1.0","1.0","1.0","1.0","1.0","6.0","8.0","8.0","8.0","10.0","2.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0",,"2.0",,"0.0","0.0","2.0","1","8","1","1","8","1.0","2.0",,"4.0","2.0",,,"4.0","5.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,,,,,,"4.0","3.0","2.0","2.0",,"6.0","5.0","1.0","6.0","6.0","26.0","1.0","4.0","7.0","2.0",,,"4.0",,"2.0","4.0","2.0","0.0",,"1.0","5.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","14.0","2.0","48.0","3.0","1.0","1.0",,,,,,"2008-02-24T10:38:33.000","1367.0"
"6","2008","726","102","603","203","602","203","203080","20308005","0","187","5","2","1","1","2005-02-27T13:28:18.000","18","1","5.0","3.0","1.0","4.0","4.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","1.0","5.0","5.0","2.0","2.0","4.0","2.0","4.0","4.0","4.0",,"1.0","2.0","3.0","2.0","10.0","2.0","1.0","1.0","3.0","2.0","2.0","2.0",,,,"0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","3.0","3.0","1.0","4.0","1.0","3.0","2.0",,,"0.0","0.0","2.0","4.0","4.0","6.0","7.0","6.0","6.0","7.0","7.0","4.0","4.0","3.0","7.0","4.0","7.0","3.0","5.0","5.0","6.0","6.0","7.0","3.0","6.0","7.0","4.0","4.0","7.0","7.0","7.0","6.0","7.0","7.0",,"5.0","6.0","6.0","6.0","7.0","5.0","4.0","2.0","3.0","7.0","7.0","7.0","6.0","1.0","7.0","4.0","4.0","1.0","5.0","7.0","4.0","7.0","7.0","4.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","5.0","5.0","5.0","5.0","1.0","2.0","6.0","5.0","5.0","5.0","1.0","2.0","2.0","2.0","2.0","4.0","1.0","2.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0.0","2.0",,"0.0","1.0","2.0","9","1","1","8","8","1.0","1.0","602.0","3.0","1.0","602.0","5.0","2.0","2.0","2.0","1.0","10.0",,"1.0",,"1.0","1.0","1.0",,"1.0","1.0",,"1.0","1.0","1.0","1.0",,,,,,,,,,,,,,,,,,,,"1.0","2.0",,"1.0",,"4.0","0.0","1.0","0.0","7.0","3.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","5.0","5.0","63.0","1.0","3.0","2.0","2.0",,,"1.0","4.0","2.0","3.0","2.0","4.0","1.0","1.0","5.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","10.0","2.0","30.0","2.0","1.0","1.0",,,,,,"2005-02-27T14:04:08.000","2150.0"
