"enc","pais","idnum","estratopri","upm","perdept","perprov","perdistrito","persegmento","persec","cluster","percluster","ur","tamano","peridioma","fecha","q1","a4","pera4a","pera4b","pera4c","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni5","muni6","muni10","muni11","muni15","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","st1","st2","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","perb31a","b32","b43","b17","b37","b40","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","pergi6","pergi7","vb1","vb2","pervb3","vb4","vb8","pervb8c","pervb8d","pervb8e","pervb8f","pervb8g","vb6","pervb7","pervb8h","pervb2b","pervb3b","vb10","pervb11","pervb12","pervb13","pervb17","pervb19","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ed","q2","q3","q10","q10a","q10b","q10c","q14","q10d","q11","q12","peretid","peretida","perleng1","perleng1a","perleng4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","ti","ubipro","ubidis"
"10","11","10","1103","301","15","1","42","4300","41.0","30104300","4300","1","1","1","2506","1","3.0","70.0","6.0","3.0","3.0","80","0.0","3.0","3","1.0","2.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","2.0","2.0","2.0","4.0","3.0","4.0","4.0","4.0","4.0","1.0","3.0","5.0","2.0","3.0","2.0","4.0","3.0","2.0","2.0","0.0","1.0",,"4.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1","2.0","1.0","1.0","2.0",,,,"1.0","3.0","1.0","4.0","2.0","3.0","2.0","2.0","3.0","4.0","3.0","3.0","3.0","4.0","3.0","5.0","4.0","3.0","4.0","3.0","6.0","3.0","6.0","4.0","3.0","7.0","5.0","3.0","3.0","3.0","1.0","2.0","3.0","3.0","3.0","2.0","3.0","4.0","4.0","5.0","3.0","2.0","5.0","3.0","2.0","1.0","1.0","1.0","1.0","7.0","5.0","5.0","5.0","4.0","1.0","5.0","8.0","5.0","4.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1","0.0",,"0.0","0.0",,"0.0","1.0","0.0","0.0","2.0","1","2","1","1","8","1","1","1","1.0","2.0",,"3.0","2.0","1.0","2.0",,"2.0","1.0","2.0","3.0","1.0","2.0","1.0","2.0","3.0","3.0","3.0","2.0","2.0","3.0","1.0","2.0","1.0","6.0","2.0","2.0","2.0","2.0","11.0","38","1.0","6.0","99.0",,"4","1.0","3.0","3.0","1.0","1.0","1.0","1.0","7.0","1.0","1","1","1","0","0","1","1","0","1","1","0","10.0","1.0","2.0","4.0","1.0",,"3.0","1",,"37","1501","150142"
"11","11","11","1103","301","15","1","41","100","38.0","30100100","100","1","1","1","2406","1","13.0","27.0","6.0","8.0","80.0","2","0.0","80.0","2","1.0","1.0","3","2.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","1.0","1.0","1.0","2.0","1.0","3.0","3.0","3.0","4.0","4.0","2.0","3.0","7.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","0.0","1.0",,"4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","3.0","1.0","3.0","2.0","3.0","4.0","4.0","4.0","4.0","6.0","4.0","6.0","5.0","4.0","5.0","5.0","5.0","6.0","4.0","4.0","5.0","5.0","7.0","6.0","5.0","5.0","6.0","5.0","5.0","4.0","5.0","4.0","5.0","2.0","6.0","6.0","5.0","2.0","2.0","7.0","8.0","7.0","2.0","2.0","2.0","2.0","2.0","4.0","4.0","2.0","2.0","2.0","4.0","7.0","4.0","5.0","7.0","2.0","2.0","3.0","2.0","1.0","1.0","1.0","0","0.0","0.0","0.0",,"0.0","0.0","0.0","0.0","0.0","2.0","1","1","1","1","1","1","1","1","1.0","3.0",,"3.0","1.0","1.0","2.0",,"1.0","1.0","0.0","3.0","1.0","3.0","1.0","9.0","3.0","3.0","3.0","2.0","2.0","2.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","18.0","43","1.0","8.0","99.0",,"4","2.0","2.0","2.0","3.0","2.0","2.0","1.0","7.0","1.0","1","1","1","1","1","1","1","0","1","1","0","1.0","1.0","1.0","5.0","1.0",,"3.0","1",,"50","1501","150141"
"12","11","12","1103","301","15","1","41","100","38.0","30100100","100","1","1","1","2406","2","4.0","5.0","6.0","7.0","3.0","80","24.0","3.0","3","1.0","4.0","2","3.0","1.0","4.0","3.0","2.0","2.0","1.0","3.0","9.0","1.0","1.0","2.0","2.0","2.0","2.0","4.0","2.0","4.0","4.0","4.0","2.0","3.0","6.0","2.0","4.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0",,"4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2",,"1.0","2.0","2.0",,,,,"2.0","1.0","4.0","2.0","1.0","3.0","4.0",,"2.0","1.0","1.0","3.0","1.0","6.0","1.0","1.0","3.0","2.0","1.0","4.0","4.0","2.0","1.0","2.0","7.0","4.0","4.0","2.0","5.0","2.0","4.0","2.0","4.0","2.0","4.0","2.0","5.0","5.0","4.0","4.0","3.0","2.0","6.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","8.0","2.0","4.0","5.0","4.0","5.0","4.0","2.0","2.0","3.0","2.0","1.0","1.0","3.0","1","0.0",,,,,,"0.0","0.0","0.0","1.0","1","8","2","1","8","1","1","1","1.0","2.0",,"3.0","2.0","1.0","2.0",,"2.0","1.0","0.0","3.0","1.0","2.0","1.0","2.0","4.0",,"3.0","2.0","3.0","3.0","2.0","4.0","2.0","4.0","2.0","2.0","2.0","2.0","18.0","57","1.0","6.0","99.0",,"4","2.0","4.0","2.0","4.0","2.0","2.0","2.0","1.0","2.0","1","1","1","0","1","0","1","0","1","1","1","13.0",,,,,,"2.0","1",,"61","1501","150141"
"13","11","13","1103","301","15","1","41","100","39.0","30100100","100","1","1","1","2406","1","3.0","5.0","6.0","2.0","80.0","3","30.0","3.0","2","1.0","2.0","2","1.0","1.0","5.0","3.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","2.0","4.0","3.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","0.0","3.0",,"3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1","1.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","1.0","7.0","5.0","7.0","6.0","4.0","7.0","6.0","4.0","5.0","2.0","6.0","5.0","4.0","5.0","4.0","5.0","7.0","4.0","5.0","6.0","7.0","4.0","6.0","7.0","6.0","5.0","3.0","3.0","7.0","6.0","6.0","4.0","1.0","5.0","8.0","9.0","3.0","2.0","1.0","2.0","4.0","1.0","2.0","3.0","2.0","5.0","4.0","5.0","6.0","7.0","10.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,"0.0",,"0.0","0.0","0.0","1.0","1","1","1","1","1","1","1","1","1.0","2.0",,"3.0","2.0","2.0","2.0",,,"1.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0","4.0","5.0","7.0","4.0","2.0","2.0","1.0","2.0","13.0","33","1.0","7.0","99.0",,"4","2.0","2.0","1.0","0.0","1.0","1.0","1.0","7.0","1.0","1","1","1","0","0","1","0","0","1","1","0","9.0","1.0","2.0","2.0","1.0",,"3.0","1",,"90","1501","150141"
"14","11","14","1103","301","15","1","41","100","38.0","30100100","100","1","1","1","2406","1","4.0","27.0","6.0","8.0","3.0","0","0.0",,"1","1.0","2.0","1","2.0","1.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","3.0","4.0","4.0","4.0","4.0","2.0","1.0",,"2.0","2.0","2.0","3.0","3.0","1.0","2.0","0.0","1.0",,"4.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2","1.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","2.0","1.0","2.0","2.0","4.0","2.0","4.0","3.0","3.0","1.0","1.0","5.0","5.0","3.0","5.0","4.0","4.0","5.0","2.0","2.0","2.0","3.0","7.0","3.0","4.0","3.0","5.0","4.0","4.0","3.0","3.0","3.0","4.0","3.0","6.0","7.0","6.0","2.0","2.0","4.0","8.0","4.0","1.0","1.0","1.0","1.0","1.0","9.0","5.0","1.0","4.0","1.0","8.0","7.0","5.0","5.0","8.0","2.0","2.0","3.0","2.0","1.0","1.0","1.0","0","0.0",,"0.0",,,"0.0","0.0","0.0","0.0","1.0","1","1","1","1","1","1","1","1","1.0","3.0",,"1.0","2.0","2.0","2.0",,,"1.0","3.0","3.0","1.0","2.0","2.0",,,,,,"4.0","2.0","1.0","1.0","1.0","4.0","2.0","2.0","2.0","2.0","14.0","31","1.0","8.0","99.0",,"4","2.0","2.0","2.0","3.0","2.0","2.0","1.0","7.0","2.0","1","1","0","1","0","1","1","0","1","1","1","9.0","1.0","2.0","5.0","1.0",,"3.0","2","3.0","56","1501","150141"
"15","11","15","1103","301","15","1","41","100","39.0","30100100","100","1","1","1","2406","2","4.0","5.0","2.0","2.0","3.0","80","17.0","3.0","3","1.0","3.0","3","4.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","9.0","1.0","2.0","2.0","2.0","1.0","4.0","3.0","4.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","3.0","2.0","3.0","3.0","1.0","2.0","0.0","0.0",,"2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","2","2.0","2.0","2.0","2.0",,,,"1.0","4.0","1.0","4.0","1.0","1.0","3.0","2.0","2.0","3.0","2.0","2.0","5.0","3.0","4.0","3.0","2.0","3.0","4.0","3.0","6.0","3.0","4.0","3.0","3.0","4.0","3.0","4.0","3.0","3.0","3.0","4.0","3.0","2.0","3.0","2.0","3.0","6.0","4.0","4.0","2.0","2.0","9.0","9.0","7.0","2.0","1.0","2.0","2.0","2.0","4.0","5.0","3.0","3.0","1.0","6.0","8.0","7.0","7.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","2.0","1","0.0",,,,,"0.0","0.0","0.0","0.0","2.0","1","8","1","1","8","1","1","1","1.0","3.0",,"3.0","1.0","2.0","2.0",,"2.0","1.0","4.0","3.0","1.0","2.0","2.0",,,,,,"4.0","4.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","13.0","24","1.0","7.0","5.0","2.0","2","1.0","2.0","3.0","2.0","1.0","1.0","1.0","7.0","4.0","1","1","1","1","0","0","1","1","1","1","1","13.0",,,,,,"3.0","2","3.0","61","1501","150141"
"16","11","16","1103","301","15","1","33","101","45.0","30100101","101","1","1","1","2606","2","4.0","14.0","2.0","2.0",,"0","0.0",,"1","1.0","4.0","4","4.0","3.0","4.0","3.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"2.0","3.0","4.0","4.0","4.0","4.0","2.0","3.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","0.0","0.0",,"4.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2","2.0","1.0","2.0","2.0",,,,"2.0","3.0","1.0","4.0","2.0","1.0","4.0","4.0","3.0","1.0","2.0","1.0","3.0","2.0","3.0","4.0","1.0","3.0","4.0","3.0","3.0","1.0","2.0","3.0","1.0","7.0","4.0","4.0","2.0","4.0","2.0","3.0","2.0","3.0","3.0","2.0","3.0","4.0","5.0","3.0","3.0","1.0","3.0","5.0","2.0","1.0","1.0","2.0","1.0","4.0","2.0","3.0","5.0","5.0","6.0","5.0","7.0","6.0","5.0","2.0","3.0","2.0","4.0","2.0","1.0","1.0","1.0","1","0.0",,"0.0",,"0.0","0.0","0.0","0.0","0.0","1.0","1","2","1","1","1","1","8","1","1.0","4.0",,"3.0","2.0","1.0","2.0",,"2.0","1.0","4.0","6.0","1.0","1.0","2.0",,,,,,"3.0","3.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","5.0","43","1.0","3.0","99.0",,"4","1.0","3.0","3.0","4.0","2.0","3.0","1.0","2.0","2.0","1","0","0","0","0","0","0","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"1.0","1",,"60","1501","150133"
"17","11","17","1103","301","15","1","33","101","44.0","30100101","101","1","1","1","2606","1","3.0","27.0","6.0","2.0","80.0","7","0.0","7.0","2","2.0","1.0","3","4.0","2.0","3.0","1.0","2.0","1.0","2.0","3.0","9.0","1.0","1.0","2.0","2.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","3.0",,"2.0","3.0","1.0","3.0","3.0","1.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","1","1.0","1.0","2.0","2.0",,,,"1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","5.0","5.0","5.0","6.0","4.0","5.0","5.0","4.0","5.0","5.0","4.0","6.0","5.0","4.0","4.0","4.0","7.0","5.0","5.0","4.0","5.0","4.0","4.0","4.0","5.0","3.0","3.0","3.0","4.0","5.0","5.0","3.0","2.0","6.0","8.0","7.0","4.0","4.0","6.0","5.0","5.0","5.0","5.0","8.0","4.0","5.0","6.0","6.0","7.0","6.0","6.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","0","0.0",,"0.0",,"0.0",,"0.0","0.0","0.0","2.0","8","2","1","2","2","1","1","1","2.0",,"7.0",,"2.0","1.0","2.0",,,"2.0",,"2.0","2.0",,"2.0",,,,,,"2.0","4.0","5.0","5.0","6.0","2.0","2.0","2.0","2.0","2.0","11.0","18","1.0","7.0","99.0",,"4","1.0","2.0","1.0","0.0","2.0","1.0","1.0","7.0","1.0","1","1","0","1","0","0","0","0","1","1","0","11.0","1.0","2.0","5.0","1.0",,"3.0","1",,"72","1501","150133"
"18","11","18","1103","301","15","1","33","101","44.0","30100101","101","1","1","1","2606","2","14.0","70.0","6.0","2.0","80.0","0","0.0",,"4","1.0","3.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","1.0","2.0","6.0","2.0","2.0","2.0","3.0","2.0","2.0","1.0","0.0","1.0",,"4.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2","2.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","4.0","2.0","3.0","2.0","9.0","5.0","6.0","6.0","4.0","6.0","4.0","4.0","6.0","1.0","5.0","5.0","2.0","7.0","1.0","6.0","4.0","5.0","7.0","5.0","5.0","3.0","6.0","3.0","5.0","5.0","6.0","5.0","3.0","2.0","7.0","6.0","4.0","3.0","3.0","9.0","9.0","7.0","2.0","1.0","1.0","1.0","8.0","2.0","2.0","8.0","1.0","2.0","3.0","9.0","9.0","8.0","1.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0","0.0",,,,"0.0","0.0","0.0","0.0","0.0","2.0","8","8","8","1","8","1","1","1","1.0","2.0",,"3.0","1.0","2.0","2.0",,"1.0","1.0","4.0","3.0","1.0","2.0","1.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","11.0","28","1.0","6.0","99.0",,"4","2.0","1.0","2.0","1.0","2.0","2.0","1.0","7.0","2.0","1","0","0","0","0","0","0","0","1","1","0","13.0",,,,,,"3.0","1",,"76","1501","150133"
"19","11","19","1103","301","15","1","33","101","45.0","30100101","101","1","1","1","2606","1","4.0","27.0","6.0","2.0","80.0","1","11.0","1.0","2","1.0","1.0","2","4.0","2.0","4.0","3.0","2.0","1.0","2.0","1.0","3.0","1.0","2.0",,"1.0","1.0","1.0","4.0","3.0","1.0","3.0","4.0","2.0","3.0","3.0","2.0","3.0","2.0","4.0","3.0","1.0","1.0","0.0","1.0",,"4.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2","2.0","1.0","2.0","1.0","1.0","1.0",,"1.0","4.0","1.0","4.0","2.0","1.0","4.0","4.0","3.0","5.0","2.0","5.0","6.0","3.0","4.0","5.0","3.0","3.0","4.0","3.0","7.0","3.0","4.0","3.0","3.0","7.0","5.0","4.0","5.0","5.0","2.0","5.0","3.0","4.0","3.0","2.0","3.0","6.0","7.0","4.0","4.0","2.0","9.0","10.0","7.0","6.0","4.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","8.0","8.0","6.0","5.0","6.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1","0.0",,"0.0","0.0","0.0",,"1.0","0.0","0.0","1.0","1","1","1","1","1","1","1","1","1.0","1.0",,"3.0","1.0","1.0","2.0",,"1.0","1.0","4.0","3.0","1.0","1.0","2.0",,,,,,"2.0","3.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","16.0","42","1.0","5.0","99.0",,"4","1.0","3.0","2.0","1.0","3.0","3.0","2.0","7.0","2.0","1","1","0","1","0","0","0","0","1","1","1","1.0","1.0","1.0","5.0","1.0",,"3.0","1",,"63","1501","150133"
"20","11","20","1103","301","15","1","33","101","44.0","30100101","101","1","1","1","2606","1","3.0","70.0","6.0","7.0","80.0","3","17.0","17.0","2","2.0","3.0","4","4.0","2.0","3.0","3.0","2.0","1.0","1.0","1.0","3.0","2.0",,,,,"1.0","4.0","3.0","4.0","4.0","3.0","3.0","3.0","5.0","2.0","3.0","2.0","3.0","3.0","1.0","1.0","0.0","1.0",,"3.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","1","2.0","1.0","2.0","2.0",,,,"2.0","3.0","1.0","4.0","2.0","1.0","3.0","3.0","3.0","2.0","2.0","3.0","4.0","2.0","3.0","2.0","1.0","2.0","2.0","3.0","1.0","2.0","3.0","3.0","3.0","4.0","2.0","1.0","4.0","3.0","2.0","3.0","2.0","3.0","3.0","2.0","3.0","4.0","3.0","4.0","3.0","1.0","10.0","8.0","7.0","1.0","1.0","1.0","6.0","7.0","1.0","1.0","4.0","1.0","6.0","10.0","10.0","7.0","7.0","9.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","0","0.0","0.0","0.0",,,"0.0","0.0","0.0","0.0","1.0","1","2","1","1","1","1","2","1","1.0","0.0",,,"2.0","2.0","2.0",,,"1.0","9.0","3.0","1.0","3.0","1.0","9.0","1.0","1.0","2.0","1.0","2.0","3.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","10.0","37","2.0","8.0","99.0",,"4","1.0","3.0","5.0","2.0","3.0","2.0","1.0","2.0","2.0","1","0","0","1","0","0","1","0","1","1","1","11.0","1.0","4.0","1.0","2.0",,"1.0","1",,"82","1501","150133"
"21","11","21","1103","301","15","1","35","6300","15.0","30106300","6300","1","1","1","2306","2","3.0","5.0","2.0","2.0","17.0","21","3.0","3.0","1","1.0","2.0","4","4.0","3.0","4.0","3.0","2.0","2.0","2.0","3.0","9.0","1.0","2.0","1.0","1.0","2.0","4.0","4.0","3.0","3.0","4.0","4.0","3.0","2.0","7.0","2.0","2.0","2.0","4.0",,"2.0","2.0","0.0","0.0",,"4.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2",,"2.0","2.0","1.0","1.0","2.0","1.0","2.0","3.0","1.0","3.0","1.0","1.0","9.0","9.0","4.0","6.0","2.0","1.0","5.0","4.0","5.0","4.0","2.0","2.0","4.0","4.0","6.0","1.0","1.0","2.0","2.0","7.0",,"6.0","6.0","5.0","1.0","3.0","1.0","3.0","1.0","1.0","3.0","6.0","2.0","6.0","3.0","2.0","2.0","8.0","8.0","2.0","2.0","2.0","1.0","8.0","2.0","2.0","2.0","2.0","2.0","9.0","9.0","9.0","9.0","2.0","3.0","1.0","4.0","2.0","1.0","2.0","2.0","0","0.0",,"0.0",,"0.0","1.0","0.0","1.0","0.0","1.0","1","2","1","1","8","1","2","1","1.0","2.0",,"1.0","1.0","1.0","2.0",,"2.0","1.0","4.0","4.0","1.0","2.0","1.0","2.0","2.0",,"2.0","1.0","2.0","2.0","1.0","1.0","1.0","7.0",,"1.0","2.0","2.0","14.0","39","1.0","4.0","1.0","3.0","3","1.0","4.0","3.0","3.0","2.0","1.0","1.0","7.0","1.0","1","1","0","1","0","0","0","0","1","1","0","4.0","1.0","4.0","1.0","2.0",,"3.0","1",,"50","1501","150135"
"22","11","22","1103","301","15","1","35","6300","17.0","30106300","6300","1","1","1","2506","1","5.0","70.0",,"99.0","14.0","0","0.0",,"1","1.0","4.0","4","3.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","1.0",,"6.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","0.0","1.0",,"4.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2","2.0","2.0","2.0","1.0","2.0","1.0",,"1.0","1.0","1.0","4.0","1.0","1.0","2.0","2.0","2.0","6.0","3.0","6.0","4.0","4.0",,"7.0","2.0",,,"4.0","1.0","4.0",,,"5.0","6.0",,"7.0",,"4.0","5.0","4.0","2.0","4.0","2.0","2.0","3.0","6.0","6.0","1.0","2.0","2.0",,,,"1.0","1.0","1.0","1.0","1.0","1.0","4.0","4.0","1.0","1.0","8.0","8.0","8.0","8.0","1.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","1","1.0","1.0",,,"0.0",,"1.0","1.0","1.0","1.0","9","8","2","1","8","1","8","1","1.0","2.0",,"2.0","1.0",,,,"2.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","4.0","5.0","4.0","7.0","4.0","7.0","2.0","2.0","2.0","2.0","5.0","89","2.0","3.0","99.0",,"1","2.0","1.0","5.0","6.0","2.0","2.0","1.0","7.0","1.0","1","1","0","0","0","1","1","0","1","1","1","14.0",,,,,,"3.0","1",,"48","1501","150135"
"23","11","23","1103","301","15","1","35","6300","21.0","30106300","6300","1","1","1","2706","1","1.0","5.0","6.0","4.0","3.0","80","27.0","27.0","2","2.0","2.0","4","3.0","2.0","3.0","1.0","2.0","1.0","2.0","3.0","9.0","2.0",,,,,"1.0","4.0","4.0","4.0","4.0","4.0","1.0","3.0","2.0","2.0","3.0","2.0","3.0",,"2.0","2.0","0.0","1.0",,"4.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","3.0","1.0","3.0","2.0","2.0","4.0","9.0","1.0","4.0","4.0","4.0","5.0","4.0","6.0","5.0","5.0","3.0","4.0","3.0","1.0","3.0","4.0","3.0","5.0","6.0","5.0","5.0","4.0","5.0","3.0","3.0","4.0","3.0","2.0","4.0","3.0","4.0","6.0","3.0","3.0","2.0","6.0","8.0","8.0","4.0","4.0","4.0","1.0","2.0","1.0","1.0","4.0","1.0","1.0","10.0","10.0","2.0","10.0","1.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0","0.0",,,,"0.0",,"0.0","1.0","1.0","2.0","1","8","1","1","1","1","1","1","1.0","2.0",,"3.0","1.0","1.0","2.0",,"2.0","1.0","2.0","3.0","1.0","2.0","2.0",,,,,,"3.0","3.0","1.0","3.0","1.0","6.0","1.0","1.0","2.0","2.0","12.0","18","5.0","4.0","99.0",,"4","2.0","3.0","1.0","0.0","2.0","2.0","1.0","2.0","2.0","1","0","1","0","0","0","0","0","1","1","0","12.0",,,,,,"3.0","1",,"43","1501","150135"
"24","11","24","1103","301","15","1","35","6300","17.0","30106300","6300","1","1","1","2306","1","4.0","5.0","7.0","2.0","25.0","0","0.0",,"3","1.0","1.0","4","3.0","1.0","4.0","2.0","2.0","2.0","2.0","3.0","9.0","2.0",,,,,"4.0","4.0","4.0","4.0","4.0","4.0","1.0","3.0","4.0","2.0","4.0","2.0","4.0",,"1.0","2.0","0.0","1.0",,"4.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2","2.0","2.0","2.0","1.0","6.0","1.0",,"1.0","4.0","1.0",,"1.0","1.0","1.0","4.0","2.0","6.0","2.0","6.0","6.0","1.0","6.0","6.0","1.0","4.0","2.0","2.0","7.0","6.0","3.0","2.0","1.0","7.0","4.0","7.0",,"7.0","2.0","7.0","1.0","6.0","1.0","1.0","3.0","6.0","6.0","1.0","2.0","1.0","3.0","8.0","8.0","2.0","2.0","2.0","1.0","8.0","1.0","1.0","6.0","7.0","1.0","10.0","8.0","2.0",,"1.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0","0.0","0.0",,,"0.0",,"0.0","0.0","0.0","3.0","1","1","2","2","1","1","1","1","2.0",,"7.0",,"2.0","2.0","2.0",,,"2.0",,"1.0","2.0",,"1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","7.0","7.0","1.0","2.0","2.0","2.0","2.0","7.0","82","1.0","8.0","1.0","3.0","3","2.0","2.0","6.0","7.0","2.0","2.0","1.0","7.0","1.0","1","1","1","1","0","1","1","0","1","1","0","4.0","2.0",,,,"52.0","2.0","1",,"50","1501","150135"
"25","11","25","1103","301","15","1","35","6300","17.0","30106300","6300","1","1","1","2306","2","21.0","14.0","2.0","2.0","3.0","24","0.0","3.0","1","1.0","1.0","4","3.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0","9.0","1.0","2.0","1.0","1.0","2.0","4.0","1.0","4.0","4.0","4.0","4.0","3.0","2.0","5.0","2.0","2.0","2.0","3.0",,"4.0","2.0","0.0","1.0",,"2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2","2.0","2.0","1.0","2.0",,,,"2.0","3.0","2.0","4.0","2.0","2.0","2.0","9.0","3.0","2.0","4.0","1.0","4.0","4.0","3.0","3.0","2.0","3.0","4.0","4.0","6.0","4.0","4.0","4.0","4.0","7.0","4.0","4.0","5.0","4.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","4.0","6.0","6.0","3.0","2.0","10.0","9.0","6.0","6.0","2.0","3.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","10.0","9.0","9.0","8.0","2.0","2.0","2.0","4.0","2.0","1.0","3.0","1.0","0","0.0",,,,"0.0","0.0","1.0","1.0","0.0","1.0","1","2","1","1","1","1","1","1","1.0","1.0",,"3.0","2.0","1.0","2.0",,"1.0","1.0","2.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","6.0","2.0","2.0","2.0","2.0","14.0","28","1.0","5.0","2.0","4.0","3","1.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1","1","1","0","0","0","1","0","1","1","0","13.0",,,,,,"3.0","1",,"55","1501","150135"
