"pais","mov1","td1","td2","td3","td4","td5","inf5a","colconf","colconfotr","q2d","q2m","q2y","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","ocup1b1","ocup1b2","ocup1anc","depnac","munnac","areanac","colorr","sexi","colori","result","intid","ti","ti3","imp1a","imp1b","imp2","imp2a","edpadre","q12ed","q15a","q15b","annotations","q3c","wt","weight1500","odd","muni10"
"8","999999","3","4","3","4","5","1","6","888888","19","1","888888","101","2","2","3","4","999999","888888","999999","2","2","888888","888888","0","0","1","999999","3","0","999999","2","801","1","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","1","1","1","1","3","2","4","66","66001","1","7","2","7","70","8","13550000000.0","2323.0","2","7","1","999999","1","999999","1","1","888888","1","1","0.9920635","0","999999"
"8","4","6","3","1","1","1","1","888888","888888","26","6","1954","101","1","1","2","1","4","888888","888888","2","2","3","2","999999","999999","5","999999","1","4","0","1","801","3","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","2","4","66","66687","1","3","2","4","70","18","13550000000.0","2653.0","4","4","2","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","6","3","1","2","3","1","6","888888","14","12","888888","101","2","1","2","1","2","888888","888888","2","2","4","2","0","0","3","999999","5","1","1","1","801","1","1","1","1","888888","1","1","1","1","0","1","0","0","1","0","1","1","0","1","3","2","888888","66","66170","1","4","2","7","70","8","13550000000.0","2412.0","2","6","1","999999","888888","2","1","1","888888","1","1","0.9920635","0","999999"
"8","3","6","2","2","2","5","2","6","888888","29","4","888888","204","1","1","3","1","2","12","6","2","1","4","2","999999","999999","1","999999","8","1","1","2","801","4","2","1","1","888888","1","1","1","1","0","0","0","1","1","1","0","999999","0","1","1","2","10","76","76020","2","4","2","4","70","18","13550000000.0","3728.0","1","2","1","999999","0","2","2","3","888888","2","1","0.9920635","1","999999"
"8","999999","4","4","2","2","6","1","6","888888","4","2","1954","101","2","2","3","5","999999","7","999999","2","2","4","2","0","0","6","999999","7","6","0","1","801","5","1","1","1","888888","1","1","1","1","0","1","0","0","1","1","0","999999","0","1","3","2","11","66","66075","2","4","2","7","70","8","13550000000.0","3895.0","1","7","2","999999","2","999999","2","3","888888","1","1","0.9920635","0","999999"
"8","3","1","1","5","1","6","2","6","888888","3","11","888888","204","4","1","2","1","2","9","8","2","2","3","1","999999","999999","3","999999","3","1","1","1","801","1","1","1","1","888888","1","1","0","1","0","1","0","1","1","1","1","0","0","1","3","2","4","66","66001","1","3","2","4","70","18","13550000000.0","4004.0","1","5","2","999999","4","2","1","1","888888","2","1","0.9920635","1","999999"
"8","999999","3","4","2","6","7","1","6","888888","10","9","1935","104","4","2","2","6","999999","888888","888888","2","2","2","2","0","0","2","5","3","3","0","2","801","5","1","1","1","888888","1","1","1","1","0","1","0","1","1","1","1","1","0","1","888888","2","13","63","63001","2","5","2","7","70","8","13550000000.0","3515.0","1","7","2","999999","0","999999","2","1","888888","1","1","0.9920635","0","999999"
"8","3","7","1","7","1","1","1","6","888888","19","5","888888","403","5","4","3","1","2","11","11","2","1","1","1","999999","999999","3","999999","3","2","1","2","801","1","2","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","2","7","17","17001","1","4","2","4","70","18","13550000000.0","4667.0","6","6","1","999999","888888","2","1","4","888888","4","1","0.9920635","1","0"
"8","999999","4","4","6","4","5","1","888888","888888","25","8","888888","204","1","2","3","1","2","4","888888","2","2","4","3","0","0","1","999999","8","0","999999","1","801","3","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","1","1","0","1","3","2","4","66","66170","1","4","2","7","70","8","13550000000.0","3605.0","1","7","2","999999","888888","999999","1","1","888888","2","1","0.9920635","0","999999"
"8","4","3","2","3","3","1","2","6","888888","6","4","1978","101","4","1","3","1","2","888888","4","2","1","3","2","999999","999999","1","999999","1","0","999999","2","801","2","2","1","1","888888","1","1","0","0","0","0","0","0","1","1","0","999999","0","1","1","2","7","73","73001","1","4","2","7","70","38","13550000000.0","3073.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","0.9920635","1","999999"
"8","999999","5","5","4","4","5","2","6","888888","13","9","1984","101","4","2","3","4","999999","8","999999","2","1","2","3","0","0","1","999999","4","1","0","2","801","1","2","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","3","1","10","73","73001","1","5","2","7","70","38","13550000000.0","3680.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","0.9920635","0","999999"
"8","3","6","2","2","5","888888","1","1","888888","22","5","1954","101","4","2","2","1","2","14","14","2","1","2","2","999999","999999","5","999999","1","3","0","7","801","5","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","3","2","10","68","68298","2","5","2","7","70","38","13550000000.0","4039.0","5","6","1","999999","1","999999","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","1","1","2","888888","888888","22","12","1984","101","4","2","3","1","4","7","4","2","2","2","2","0","0","3","999999","5","3","3","888888","801","2","1","888888","1","888888","1","1","0","1","0","1","0","0","1","1","1","0","0","1","3","2","4","73","73001","1","7","2","5","70","10","13550000000.0","4210.0","4","7","1","999999","2","1","1","3","888888","1","1","0.9920635","0","999999"
"8","5","7","1","6","2","888888","2","6","888888","29","3","1969","101","2","1","3","1","2","7","2","2","2","4","2","999999","999999","1","999999","7","2","1","1","801","5","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","1","1","4","73","73001","1","4","2","5","70","10","13550000000.0","3826.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","1","999999"
"8","999999","3","2","1","1","6","1","8","888888","1","1","1972","101","3","2","3","1","4","10","4","2","2","2","2","0","0","2","2","3","1","0","2","801","4","1","1","1","888888","1","1","1","1","0","1","0","1","1","1","1","1","1","1","3","2","4","73","73001","1","6","2","5","70","10","13550000000.0","5098.0","6","7","2","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","3","3","6","2","5","1","888888","888888","6","10","1977","101","4","2","3","5","999999","14","999999","2","1","2","1","999999","999999","3","999999","4","1","1","2","801","1","1","1","1","888888","1","1","1","1","0","1","0","1","1","1","1","1","0","1","3","2","7","18","18001","1","3","2","7","70","38","13550000000.0","5521.0","2","7","2","999999","3","888888","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","6","1","6","1","1","1","2","888888","18","8","1961","101","2","1","3","1","4","4","2","2","2","4","3","0","0","6","999999","3","3","1","2","801","2","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","1","4","41","41676","1","6","2","5","70","10","13550000000.0","3583.0","6","1","2","999999","888888","2","1","1","888888","1","1","0.9920635","0","999999"
"8","4","7","1","4","1","1","1","6","888888","20","9","1989","101","5","2","3","1","4","13","7","2","2","2","1","999999","999999","3","999999","2","0","999999","2","801","1","1","1","1","888888","1","1","1","1","0","1","0","1","1","1","1","1","1","1","3","2","4","73","73001","1","6","2","5","70","10","13550000000.0","4101.0","1","5","2","999999","4","999999","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","3","1","4","1","7","1","6","888888","12","11","1987","101","4","2","3","4","999999","5","999999","2","1","2","1","0","0","1","999999","3","0","999999","2","801","1","1","1","1","888888","1","1","1","1","0","0","0","0","1","1","1","1","0","1","3","1","4","73","73001","1","5","2","7","70","38","13550000000.0","4675.0","5","3","2","999999","4","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","2","3","4","4","5","2","6","888888","19","10","1960","101","4","2","3","1","4","6","4","2","2","2","2","999999","999999","5","999999","2","3","1","2","801","4","2","1","1","33","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","1","2","4","73","73268","1","5","2","7","70","38","13550000000.0","2321.0","5","4","2","999999","0","2","1","3","888888","1","1","0.9920635","1","0"
"8","999999","7","6","1","1","1","1","888888","888888","21","3","1977","101","5","4","3","1","1","16","15","2","2","2","1","0","0","3","999999","3","1","1","2","801","1","1","1","1","32","1","1","1","1","1","1","0","0","1","1","1","1","0","1","3","2","7","25","25307","1","5","2","5","70","10","13550000000.0","4022.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","0","999999"
"8","4","4","4","5","2","7","1","6","888888","24","10","1987","101","3","1","3","1","2","6","2","2","2","2","2","999999","999999","3","999999","3","1","1","2","801","4","1","1","1","888888","0","0","0","0","0","0","0","0","1","0","0","999999","0","1","3","1","10","73","73043","2","5","2","7","70","38","13550000000.0","4173.0","4","5","1","999999","888888","2","2","4","888888","1","1","0.9920635","1","999999"
"8","999999","5","3","5","1","1","1","4","888888","12","10","1944","101","2","1","2","6","999999","7","7","2","2","3","2","0","0","2","5","2","2","0","2","801","5","1","1","1","888888","1","1","0","1","0","1","0","1","1","1","0","999999","0","1","3","2","888888","73","73226","1","6","2","5","70","10","13550000000.0","3729.0","5","5","1","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","4","6","3","3","1","1","2","6","888888","8","9","1971","101","2","1","2","1","2","11","7","2","2","3","2","999999","999999","2","3","3","1","1","2","801","1","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","1","1","1","1","3","1","7","73","73001","1","6","2","5","70","10","13550000000.0","3941.0","6","5","2","999999","3","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","1","1","1","1","5","2","6","888888","25","9","1986","101","3","2","3","4","999999","0","999999","2","1","2","2","0","0","1","999999","2","0","999999","1","801","1","2","1","1","167","1","1","1","1","0","1","0","0","1","1","1","1","0","1","3","2","2","11","11001","1","3","2","7","70","38","13550000000.0","3191.0","4","5","1","999999","8","999999","1","3","888888","1","1","0.9920635","0","1"
"8","3","7","1","1","1","1","2","6","888888","5","12","1947","101","3","1","2","1","4","11","7","2","2","3","2","999999","999999","1","999999","3","3","0","1","801","5","1","888888","1","888888","1","1","1","1","0","0","0","0","1","1","0","999999","1","1","1","1","7","73","73001","1","6","2","5","70","10","13550000000.0","4232.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","0.9920635","1","999999"
"8","999999","2","5","1","1","1","1","6","888888","27","4","1972","204","2","1","3","5","999999","0","999999","2","2","2","2","0","0","2","1","6","4","0","2","801","2","2","1","1","888888","1","1","0","1","0","0","1","0","1","1","1","0","0","1","3","2","4","73","73001","1","4","2","7","70","38","13550000000.0","4533.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","2","1","0.9920635","0","999999"
"8","1","7","4","1","1","1","2","9","1","31","3","1984","101","5","2","3","1","2","14","12","2","2","2","2","999999","999999","2","3","3","1","1","1","801","1","1","1","1","888888","1","1","0","1","1","1","1","1","1","1","1","1","1","1","3","2","1","73","73001","1","4","2","5","70","10","13550000000.0","2885.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","1","999999"
"8","999999","7","4","1","1","1","2","6","888888","25","6","1962","101","2","1","2","6","999999","888888","888888","2","2","2","2","0","0","2","5","2","4","0","1","801","2","1","1","1","166","1","1","1","1","1","1","1","0","1","1","1","1","1","1","3","2","7","73","73001","1","7","2","5","70","10","13550000000.0","3289.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","1","1","0.9920635","0","999999"
"8","3","3","5","1","1","4","2","6","888888","13","5","1957","603","1","1","3","5","999999","13","999999","2","2","1","2","999999","999999","2","1","4","4","0","1","801","5","1","1","1","160","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","10","18","18001","1","5","2","7","70","38","13550000000.0","2680.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","12","1","0.9920635","1","999999"
"8","999999","5","2","3","3","3","1","9","32","22","5","1989","402","3","1","3","3","999999","10","999999","2","1","2","1","0","0","1","999999","3","1","1","1","801","1","2","1","1","888888","1","1","1","1","0","0","0","0","1","1","1","1","0","1","2","2","3","73","73001","1","3","2","5","70","10","13550000000.0","20199.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","4","1","0.9920635","0","999999"
"8","4","2","2","4","2","888888","2","6","888888","11","7","1988","403","5","2","3","7","999999","888888","999999","2","1","2","2","999999","999999","1","999999","4","0","999999","2","801","2","2","1","1","888888","1","1","0","0","0","0","1","0","1","1","1","0","0","1","3","1","4","73","73624","1","6","2","7","70","38","13550000000.0","3416.0","888888","888888","888888","999999","888888","999999","888888","888888","888888","4","1","0.9920635","1","999999"
"8","999999","4","2","1","1","3","2","888888","888888","29","3","1976","101","4","1","3","1","4","12","10","2","2","1","1","0","0","2","4","4","2","1","1","801","1","2","1","1","115","1","1","0","1","0","1","1","0","1","1","1","1","1","1","3","2","1","11","11001","1","3","2","7","70","38","13550000000.0","3571.0","888888","888888","888888","999999","888888","888888","888888","888888","888888","1","1","0.9920635","0","0"
"8","3","5","1","1","1","5","1","4","888888","9","10","1976","101","1","1","2","1","2","7","7","2","2","2","3","999999","999999","3","999999","4","4","2","1","801","5","1","1","1","82","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","1","2","7","15","15480","1","2","2","5","70","51","13550000000.0","3104.0","5","1","2","999999","888888","2","1","6","888888","1","1","0.9920635","1","999999"
"8","999999","3","1","1","1","5","1","1","888888","18","4","1986","101","2","1","3","1","2","8","8","2","2","2","3","0","0","3","999999","8","3","3","1","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","11","15","15176","1","2","2","9","70","34","13550000000.0","3621.0","5","1","2","999999","0","2","1","3","888888","1","1","0.9920635","0","999999"
"8","888888","1","1","1","1","1","2","9","72","13","8","1954","101","2","3","3","1","4","5","5","2","2","3","3","999999","999999","5","999999","5","6","0","1","801","5","2","888888","888888","888888","0","0","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","4","15","15531","1","3","2","9","70","34","13550000000.0","9919.0","1","7","1","999999","1","999999","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","4","1","1","5","2","888888","888888","25","3","1982","101","1","3","3","5","999999","3","999999","2","2","4","2","1","0","1","999999","4","3","3","1","801","5","2","2","1","888888","0","0","0","1","0","0","0","0","1","1","0","999999","0","1","2","2","888888","15","15176","1","3","2","5","70","51","13550000000.0","2882.0","5","2","2","999999","888888","2","1","3","888888","1","1","0.9920635","0","999999"
"8","5","7","1","1","1","1","2","9","60","29","2","1992","101","5","1","2","5","999999","888888","999999","2","2","3","2","999999","999999","3","999999","4","0","999999","2","801","2","2","1","1","888888","1","0","0","1","0","0","0","0","1","1","1","0","0","1","3","2","11","15","15681","2","3","2","9","70","34","13550000000.0","3210.0","1","5","1","999999","2","999999","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","5","1","6","1","1","1","6","888888","16","6","1959","101","3","2","3","1","4","4","4","2","2","4","3","0","0","1","999999","2","3","0","2","801","5","1","2","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","10","15","15632","2","3","2","5","70","51","13550000000.0","4285.0","1","7","2","999999","1","999999","2","1","888888","1","1","0.9920635","0","999999"
"8","3","7","1","1","1","1","1","6","888888","22","3","1982","101","3","1","1","5","999999","6","999999","2","2","2","2","999999","999999","2","1","4","2","2","2","801","5","1","1","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","888888","15","15176","1","4","2","5","70","51","13550000000.0","3945.0","7","7","2","999999","2","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","3","7","7","7","2","888888","888888","20","5","1950","101","2","1","3","5","999999","6","999999","2","2","2","2","0","0","3","999999","6","1","0","1","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","888888","73","73675","2","3","2","9","70","34","13550000000.0","4134.0","2","7","2","999999","2","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","7","1","1","1","5","3","888888","888888","1","2","1993","101","1","1","3","1","2","11","4","2","1","4","2","999999","999999","1","999999","4","0","999999","888888","801","4","1","888888","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","1","1","10","15","15176","1","4","2","9","70","34","13550000000.0","2684.0","7","1","2","999999","2","999999","2","3","888888","1","1","0.9920635","1","0"
"8","999999","1","1","1","1","888888","1","9","54","8","10","1961","204","1","1","3","7","999999","5","999999","2","2","3","2","0","0","2","1","4","1","0","2","801","4","2","1","1","888888","1","1","0","1","0","1","0","0","1","1","0","999999","0","1","2","1","4","68","68861","1","3","2","5","70","51","13550000000.0","4650.0","1","7","2","999999","888888","999999","1","3","888888","2","1","0.9920635","0","999999"
"8","3","5","2","5","4","5","1","6","888888","11","3","1982","101","3","1","2","1","2","13","8","2","1","3","2","999999","999999","1","999999","5","0","999999","2","801","2","1","1","1","888888","0","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","6","15","15176","1","4","2","5","70","51","13550000000.0","4046.0","1","7","2","999999","3","999999","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","7","7","7","7","1","2","7","888888","20","3","1990","101","5","3","3","1","4","9","5","2","2","3","2","0","0","1","999999","6","0","999999","1","801","4","2","1","1","888888","1","1","0","1","0","0","0","0","0","1","1","0","0","1","1","2","4","15","15176","1","4","2","9","70","34","13550000000.0","4113.0","2","6","2","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","7","7","7","7","5","1","9","59","23","3","1991","101","3","3","3","4","999999","9","999999","2","2","3","3","999999","999999","3","999999","5","1","1","1","801","1","1","1","1","888888","1","1","1","1","1","1","0","0","1","1","1","1","1","1","3","2","7","15","15176","1","3","2","5","70","51","13550000000.0","3867.0","5","7","1","999999","4","2","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","1","1","7","1","1","6","888888","26","5","1946","101","2","1","2","1","4","6","4","2","2","3","2","0","0","2","3","4","6","0","1","801","5","1","2","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","1","2","13","68","68020","2","4","2","9","70","34","13550000000.0","5264.0","7","7","1","999999","0","999999","2","1","888888","1","1","0.9920635","0","999999"
"8","3","7","1","1","1","6","2","4","888888","9","11","1973","101","3","1","2","1","2","8","8","2","2","4","3","999999","999999","2","5","9","6","2","1","801","4","1","1","1","270","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","7","25","25148","1","2","2","9","70","34","13550000000.0","4544.0","4","4","2","999999","2","2","1","1","888888","1","1","0.9920635","1","999999"
"8","999999","1","5","2","2","1","2","4","888888","19","5","1977","204","1","1","1","5","999999","8","999999","2","2","2","2","0","0","3","999999","4","2","2","2","801","3","1","1","1","7","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","2","2","4","15","15176","1","3","2","9","70","34","13550000000.0","2619.0","1","7","2","999999","1","2","1","3","888888","2","1","0.9920635","0","999999"
"8","3","5","1","5","3","3","1","5","888888","26","6","1992","204","1","1","3","3","999999","3","999999","2","2","3","2","999999","999999","3","999999","2","0","999999","1","801","4","2","888888","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","10","15","15531","1","3","2","5","70","51","13550000000.0","3274.0","4","1","2","999999","2","999999","2","3","888888","2","1","0.9920635","1","999999"
"8","999999","7","1","7","1","5","1","6","888888","25","3","1957","101","1","1","3","1","2","4","4","2","2","3","1","0","0","1","999999","1","0","999999","2","801","5","4","2","1","888888","0","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","10","17","17001","1","4","2","5","70","51","13550000000.0","4686.0","6","7","2","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","5","6","2","2","2","1","1","6","888888","22","4","1972","204","1","1","3","1","2","5","3","2","2","4","2","999999","999999","3","999999","4","2","0","1","801","5","1","888888","1","888888","1","0","0","1","0","0","0","0","0","0","0","999999","0","0","3","2","10","15","15176","2","3","2","5","70","51","13550000000.0","3073.0","7","6","2","999999","2","999999","2","3","888888","2","1","0.9920635","1","999999"
"8","999999","4","1","5","5","1","1","4","888888","7","3","1994","101","2","2","3","1","4","3","2","2","2","2","1","0","0","1","999999","4","0","999999","1","801","2","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","1","13","15","15176","1","3","2","9","70","34","13550000000.0","2872.0","1","7","2","999999","4","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","5","6","2","6","2","5","1","6","888888","25","6","1967","101","1","1","3","1","4","888888","888888","2","2","4","2","999999","999999","5","999999","5","3","0","1","801","5","1","888888","1","888888","1","0","0","1","0","0","0","0","0","1","0","999999","0","0","3","1","10","15","15176","2","3","2","5","70","51","13550000000.0","3158.0","4","1","2","999999","0","999999","2","3","888888","1","1","0.9920635","1","0"
"8","888888","6","1","1","1","888888","1","1","888888","15","8","1992","101","5","2","3","1","4","888888","888888","2","2","1","2","999999","999999","1","999999","4","0","999999","2","801","4","2","2","1","888888","1","1","1","1","0","1","1","0","1","1","0","999999","0","1","3","2","888888","15","15176","2","4","2","9","70","34","13550000000.0","2882.0","5","5","2","999999","2","999999","2","3","888888","1","1","0.9920635","1","999999"
"8","999999","2","1","1","1","1","2","1","888888","24","12","1965","402","5","4","2","1","1","14","14","2","2","1","3","0","0","5","999999","4","2","0","2","801","2","3","1","1","204","1","1","0","0","1","1","1","0","1","1","1","0","1","1","3","2","10","15","15176","1","3","2","9","70","34","13550000000.0","2903.0","2","7","2","999999","0","999999","1","2","888888","4","1","0.9920635","0","999999"
"8","5","6","4","5","4","7","1","6","888888","17","1","1956","204","1","1","3","1","4","8","6","2","1","4","3","999999","999999","3","999999","3","1","1","1","801","3","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","10","15","15469","2","2","2","4","70","19","13550000000.0","4155.0","3","5","2","999999","2","2","2","5","888888","2","1","0.9920635","1","1"
"8","999999","6","5","4","5","1","1","6","888888","4","10","1990","101","4","2","2","4","999999","11","999999","2","2","4","2","0","0","1","999999","5","0","999999","2","801","2","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","1","0","0","1","3","1","4","15","15469","1","5","2","4","70","19","13550000000.0","2076.0","5","4","2","999999","1","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","3","4","2","2","3","1","1","6","888888","10","12","1974","101","3","1","2","1","2","12","8","2","2","2","1","999999","999999","2","4","4","2","1","1","801","1","1","1","1","888888","1","1","0","1","0","1","0","0","1","1","1","1","1","1","3","2","10","15","15469","1","4","2","1","70","53","13550000000.0","3032.0","3","5","2","999999","1","1","1","3","888888","1","1","0.9920635","1","0"
"8","999999","5","6","2","2","5","1","6","888888","16","6","1961","101","2","1","1","1","4","8","2","2","2","3","3","0","0","3","999999","4","3","0","2","801","5","1","888888","1","888888","1","1","0","1","1","0","0","0","1","1","1","1","0","1","3","2","10","5","5042","1","6","2","1","70","53","13550000000.0","3403.0","2","5","1","999999","1","999999","2","3","888888","1","1","0.9920635","0","999999"
"8","3","5","1","1","7","2","1","4","888888","22","12","1972","101","2","1","3","1","1","11","11","2","2","3","3","999999","999999","1","999999","2","1","0","2","801","1","1","1","1","22","1","1","0","1","0","1","0","0","1","1","1","1","0","1","3","2","5","15","15001","1","6","2","1","70","53","13550000000.0","3100.0","1","7","1","999999","4","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","3","5","5","3","6","1","6","888888","28","4","1993","101","3","1","3","4","999999","7","999999","2","1","1","2","0","0","1","999999","5","0","999999","2","801","1","1","888888","2","888888","1","1","0","1","0","0","0","0","1","1","1","1","0","1","3","2","4","11","11001","1","2","2","4","70","19","13550000000.0","2174.0","3","5","1","999999","3","999999","2","3","888888","1","1","0.9920635","0","999999"
"8","3","6","5","3","1","1","1","888888","888888","19","8","1976","204","1","1","3","1","4","7","5","2","2","2","2","999999","999999","2","2","5","3","1","2","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","1","0","0","1","1","2","5","15","15469","1","5","2","4","70","19","13550000000.0","5432.0","4","5","2","999999","1","2","1","3","888888","2","1","0.9920635","1","999999"
"8","999999","6","4","1","1","2","1","6","888888","18","6","1984","101","4","1","2","5","999999","9","999999","2","2","3","2","0","0","3","999999","5","1","0","2","801","3","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","3","2","10","15","15469","1","4","2","4","70","19","13550000000.0","2469.0","2","4","1","999999","2","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","1","4","6","4","6","1","2","1","888888","28","6","1962","204","1","1","3","5","999999","5","999999","2","2","4","2","999999","999999","2","1","5","7","1","1","801","4","1","888888","1","12","1","1","0","1","0","1","0","0","1","1","1","1","0","1","4","1","10","15","15469","2","6","2","1","70","53","13550000000.0","2605.0","1","7","2","999999","0","2","2","1","888888","2","1","0.9920635","1","999999"
"8","999999","4","1","1","1","1","1","6","888888","21","12","1993","101","2","3","3","4","999999","12","999999","2","2","1","2","0","0","1","999999","5","0","999999","1","801","2","1","1","1","888888","1","1","0","1","1","1","0","1","1","1","1","0","0","1","4","2","15","68","68001","1","5","2","1","70","53","13550000000.0","3108.0","1","7","2","999999","4","999999","1","3","888888","1","1","0.9920635","0","999999"
"8","5","3","1","3","6","1","1","888888","888888","9","7","1983","101","2","1","3","3","999999","2","999999","2","2","4","3","999999","999999","3","999999","2","0","999999","1","801","5","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","2","1","6","15","15469","1","5","2","1","70","53","13550000000.0","3976.0","7","5","1","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","6","6","5","5","1","6","888888","30","1","1961","101","3","1","3","1","1","12","9","2","2","4","2","0","0","5","999999","2","2","0","2","801","3","1","1","1","888888","1","1","0","1","0","0","0","0","1","1","0","999999","1","1","3","2","7","15","15511","1","2","2","4","70","19","13550000000.0","4133.0","1","7","2","999999","2","999999","1","5","888888","1","1","0.9920635","0","999999"
"8","4","6","2","2","3","2","2","6","888888","12","2","1991","101","2","1","3","1","4","10","7","2","1","2","2","999999","999999","1","999999","4","0","999999","1","801","1","1","1","1","32","1","1","1","1","0","0","0","0","1","1","1","1","0","1","3","1","4","15","15469","2","3","2","4","70","19","13550000000.0","2418.0","4","5","2","999999","4","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","4","5","3","4","4","2","6","888888","16","11","1971","101","3","1","3","1","4","2","2","2","2","4","3","1","1","1","999999","2","3","1","2","801","5","2","888888","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","0","3","2","10","15","15469","2","6","2","1","70","53","13550000000.0","2733.0","4","3","1","999999","1","2","2","3","888888","1","1","0.9920635","0","999999"
"8","3","6","6","3","2","1","2","4","888888","22","12","1959","101","2","2","3","1","4","5","5","2","2","2","2","999999","999999","2","5","3","4","0","2","801","5","2","1","1","888888","1","1","0","1","2","1","0","0","1","1","0","999999","0","1","3","2","7","15","15469","2","6","2","1","70","53","13550000000.0","3234.0","6","6","1","999999","1","999999","1","3","888888","1","1","0.9920635","1","999999"
"8","999999","7","5","2","1","1","2","6","888888","20","4","1959","204","1","1","3","5","999999","7","999999","2","2","3","3","0","0","2","1","3","2","0","1","801","5","1","888888","888888","888888","1","0","0","1","0","1","0","1","1","1","0","999999","0","1","3","1","10","68","68820","2","5","2","1","70","53","13550000000.0","3254.0","6","4","1","999999","1","999999","1","6","888888","2","1","0.9920635","0","999999"
"8","5","6","5","5","5","4","1","6","888888","27","3","1981","101","2","1","3","5","999999","9","999999","2","2","3","3","999999","999999","3","999999","4","2","1","1","801","5","1","1","1","888888","1","0","0","1","0","0","0","0","1","1","0","999999","0","0","1","1","10","15","15051","2","4","2","4","70","19","13550000000.0","2589.0","2","5","1","999999","0","2","2","2","888888","1","1","0.9920635","1","0"
