"provname","districname","pbs_id","d01","d02","d03","d04","d05","d06","d09","d07","d10","d08","d11","modd_missing","f01","f03","f05","f02","f04","f06","modf_missing","a02","a05","a06","country","urbrur","a09","a21","hhwght","hh_size","zia_location_cd","zia_visit2_yn","zia_visit2_dt","zia_supervisor_cd","zi_start_dt","hungerscale","hhhunger","poverty","poverty_gap","pcc","pcc_usd","hhexp","hhexp_usd","pcc_weight"
"Manica","BARUE","456","3.0","1.0","1.0","3.0","4.0","9.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","67","602","6","Mozambique","2","1","1","203.53126899999998","5",,"2",,"7.0","12FEB2013:03:59:21","3.0","1.0","0.0","0.0","27.9","1.42","139.5","7.11","1820.980759"
"Manica","BARUE","457","3.0","1.0","1.0","3.0","4.0","9.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","6",,"2",,"7.0","12FEB2013:05:11:42","0.0","0.0","1.0","61.13","10.65","0.54","63.87","3.25","2185.176911"
"Manica","BARUE","458","5.0","1.0","1.0","2.0","4.0","9.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","5",,"2",,"7.0","12FEB2013:05:51:56","0.0","0.0","0.0","0.0","45.1","2.3","225.49","11.49","1820.980759"
"Manica","BARUE","459","5.0","1.0","1.0","1.0","4.0","9.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","7",,"2",,"7.0","13FEB2013:00:39:37","0.0","0.0","1.0","50.46","13.57","0.69","94.98","4.84","2549.373063"
"Manica","BARUE","460","3.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","67","602","6","Mozambique","2","1","1","203.53126899999998","6",,"2",,"7.0","13FEB2013:01:57:45","3.0","1.0","1.0","37.89","17.01","0.87","102.06","5.2","2185.176911"
"Manica","BARUE","461","3.0","1.0","1.0","3.0","4.0","9.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","9",,"2",,"7.0","13FEB2013:03:08:59","0.0","0.0","1.0","30.66","18.99","0.97","170.91","8.71","3277.765367"
"Manica","BARUE","462","5.0","1.0","1.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","2",,"2",,"7.0","13FEB2013:04:08:18","0.0","0.0","0.0","0.0","31.96","1.63","63.92","3.26","728.3923037000001"
"Manica","BARUE","463","5.0","1.0","1.0","2.0","6.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"7.0","13FEB2013:01:20:35","0.0","0.0","0.0","0.0","76.03","3.87","304.1","15.5","1456.784608"
"Manica","BARUE","464","5.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","7",,"2",,"7.0","13FEB2013:02:05:02","0.0","0.0","0.0","0.0","32.03","1.63","224.24","11.43","2549.373063"
"Manica","BARUE","465",,,,,,,,,,,,"1",,,,,,,"1","67","602","6","Mozambique","2","1","1","203.53126899999998","7",,"2",,"7.0","16FEB2013:02:40:45",,,,,,,,,
"Manica","BARUE","466","5.0","1.0","1.0","2.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"7.0","13FEB2013:03:03:47","0.0","0.0","0.0","0.0","34.79","1.77","139.18","7.09","1456.784608"
"Manica","BARUE","467","5.0","1.0","1.0","2.0","4.0","3.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"6.0","12FEB2013:03:59:23","0.0","0.0","0.0","0.0","54.02","2.75","216.09","11.01","1456.784608"
"Manica","BARUE","468","5.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","8",,"2",,"6.0","12FEB2013:05:12:05","0.0","0.0","1.0","52.13","13.11","0.67","104.88","5.34","2913.569215"
"Manica","BARUE","469","3.0","2.0","2.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0",,,,,,,"1","67","602","6","Mozambique","2","2","1","203.53126899999998","3",,"2",,"6.0","12FEB2013:06:05:47",,,"1.0","31.53","18.75","0.96","56.26","2.87","1092.588456"
"Manica","BARUE","470","5.0","1.0","1.0","1.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"6.0","12FEB2013:07:00:10","0.0","0.0","1.0","47.88","14.27","0.73","57.1","2.91","1456.784608"
"Manica","BARUE","471","3.0","1.0","1.0","3.0","3.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"6.0","12FEB2013:04:02:58","0.0","0.0","0.0","0.0","38.04","1.94","152.14","7.75","1456.784608"
"Manica","BARUE","472","5.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","5",,"2",,"6.0","12FEB2013:05:04:39","0.0","0.0","1.0","43.48","15.48","0.79","77.41","3.94","1820.980759"
"Manica","BARUE","473","5.0","1.0","1.0","2.0","4.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","3",,"2",,"6.0","12FEB2013:05:43:02","0.0","0.0","0.0","0.0","67.99","3.46","203.98","10.39","1092.588456"
"Manica","BARUE","474","5.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"6.0","12FEB2013:07:00:19","0.0","0.0","1.0","11.07","24.36","1.24","97.43","4.97","1456.784608"
"Manica","BARUE","475","5.0","1.0","1.0","2.0","4.0","3.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","2.0",,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"6.0","13FEB2013:23:15:20","1.0","0.0","1.0","52.83","12.92","0.66","51.67","2.63","1456.784608"
"Manica","BARUE","476","5.0","1.0","6.0","1.0","3.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","5",,"2",,"6.0","13FEB2013:23:59:40","0.0","0.0","1.0","44.91","15.09","0.77","75.44","3.84","1820.980759"
"Manica","BARUE","477","5.0","1.0","1.0","1.0","3.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"6.0","13FEB2013:00:57:29","0.0","0.0","0.0","0.0","42.25","2.15","168.98","8.61","1456.784608"
"Manica","BARUE","478","5.0","1.0","6.0","2.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","3",,"2",,"6.0","13FEB2013:02:07:31","0.0","0.0","0.0","0.0","28.81","1.47","86.42","4.4","1092.588456"
"Manica","BARUE","479","5.0","1.0","1.0","1.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","4",,"2",,"6.0","13FEB2013:23:15:46","0.0","0.0","1.0","46.9","14.54","0.74","58.17","2.96","1456.784608"
"Manica","BARUE","480","3.0","1.0","3.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","5",,"2",,"6.0","13FEB2013:00:50:48","0.0","0.0","1.0","29.34","19.35","0.99","96.77","4.93","1820.980759"
"Manica","BARUE","481","5.0","1.0","1.0","1.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","1","1","203.53126899999998","3",,"2",,"6.0","13FEB2013:00:24:29","0.0","0.0","1.0","25.85","20.31","1.03","60.92","3.1","1092.588456"
"Manica","BARUE","482","5.0","1.0","1.0","1.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","67","602","6","Mozambique","2","2","1","203.53126899999998","1",,"2",,"6.0","13FEB2013:00:12:36","0.0","0.0","1.0","13.82","23.6","1.2","23.6","1.2","364.19615189999996"
"Manica","BARUE","483","3.0","2.0","2.0","3.0","4.0","5.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","7",,"2",,"6.0","13FEB2013:23:07:49","0.0","0.0","0.0","0.0","83.6","4.26","585.17","29.82","2003.525702"
"Manica","BARUE","484","5.0","1.0","1.0","3.0","4.0","9.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","2","1","159.9531016","5",,"2",,"7.0","12FEB2013:07:12:23","0.0","0.0","0.0","0.0","32.7","1.67","163.49","8.33","1431.089787"
"Manica","BARUE","485","5.0","1.0","1.0","2.0","4.0","9.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","3",,"2",,"7.0","13FEB2013:23:53:19","0.0","0.0","0.0","0.0","75.75","3.86","227.26","11.58","858.6538722000001"
"Manica","BARUE","486","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","9",,"2",,"6.0","13FEB2013:02:58:29","0.0","0.0","0.0","0.0","27.95","1.42","251.58","12.82","2575.9616170000004"
"Manica","BARUE","487","3.0","2.0","2.0","3.0","3.0","9.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","8",,"2",,"7.0","12FEB2013:08:16:34","0.0","0.0","0.0","0.0","82.68","4.21","661.41","33.71","2289.743659"
"Manica","BARUE","488","3.0","2.0","2.0","3.0","4.0","3.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","8",,"2",,"7.0","13FEB2013:00:36:24","0.0","0.0","0.0","0.0","124.51","6.34","996.04","50.76","2289.743659"
"Manica","BARUE","489","3.0","2.0","2.0","2.0","4.0","8.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","4",,"2",,"6.0","12FEB2013:07:40:10","0.0","0.0","0.0","0.0","66.09","3.37","264.34","13.47","1144.87183"
"Manica","BARUE","490","5.0","1.0","6.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","2","1","159.9531016","4",,"2",,"7.0","13FEB2013:00:39:43","0.0","0.0","0.0","0.0","34.24","1.74","136.95","6.98","1144.87183"
"Manica","BARUE","491","3.0","2.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","2","1","159.9531016","7",,"2",,"6.0","12FEB2013:06:48:07","0.0","0.0","0.0","0.0","46.03","2.35","322.23","16.42","2003.525702"
"Manica","BARUE","492","5.0","1.0","6.0","2.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","2","1","159.9531016","5",,"2",,"7.0","12FEB2013:07:11:16","0.0","0.0","1.0","39.93","16.45","0.84","82.26","4.19","1431.089787"
"Manica","BARUE","493","5.0","1.0","1.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","68","602","6","Mozambique","2","2","1","159.9531016","8",,"2",,"6.0","12FEB2013:05:30:56","3.0","1.0","1.0","60.84","10.73","0.55","85.8","4.37","2289.743659"
"Manica","BARUE","494","5.0","1.0","6.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","3",,"2",,"7.0","12FEB2013:06:29:22","0.0","0.0","0.0","0.0","62.43","3.18","187.28","9.54","858.6538722000001"
"Manica","BARUE","495","3.0","2.0","2.0","2.0","3.0","3.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","3","1","159.9531016","1",,"2",,"6.0","12FEB2013:08:46:17","0.0","0.0","0.0","0.0","186.03","9.48","186.03","9.48","286.21795739999993"
"Manica","BARUE","496","3.0","2.0","2.0","3.0","4.0","8.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","5",,"2",,"7.0","12FEB2013:07:44:26","0.0","0.0","0.0","0.0","38.36","1.95","191.81","9.77","1431.089787"
"Manica","BARUE","497","5.0","1.0","1.0","3.0","7.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","8",,"2",,"6.0","12FEB2013:05:43:48","0.0","0.0","0.0","0.0","38.98","1.99","311.82","15.89","2289.743659"
"Manica","BARUE","498","5.0","1.0","6.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","7",,"2",,"6.0","13FEB2013:06:45:01","0.0","0.0","1.0","17.09","22.71","1.16","158.95","8.1","2003.525702"
"Manica","BARUE","499","3.0","1.0","2.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","5",,"2",,"7.0","12FEB2013:05:28:25","0.0","0.0","0.0","0.0","35.38","1.8","176.9","9.01","1431.089787"
"Manica","BARUE","500","5.0","1.0","1.0","3.0","4.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","7",,"2",,"6.0","12FEB2013:06:44:26","0.0","0.0","0.0","0.0","36.56","1.86","255.93","13.04","2003.525702"
"Manica","BARUE","501","3.0","1.0","1.0","3.0","4.0","8.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","7",,"2",,"7.0","12FEB2013:00:41:52","0.0","0.0","0.0","0.0","31.59","1.61","221.12","11.27","2003.525702"
"Manica","BARUE","502","7.0","2.0","2.0","3.0","3.0","9.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","8",,"2",,"7.0","12FEB2013:06:05:29","0.0","0.0","0.0","0.0","57.43","2.93","459.4","23.41","2289.743659"
"Manica","BARUE","503","5.0","1.0","1.0","2.0","4.0","8.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","5",,"2",,"7.0","13FEB2013:23:10:55","0.0","0.0","0.0","0.0","34.49","1.76","172.46","8.79","1431.089787"
"Manica","BARUE","504","3.0","3.0","2.0","3.0","3.0","3.0",,"1.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","10",,"2",,"6.0","12FEB2013:09:11:06","0.0","0.0","0.0","0.0","41.9","2.14","419.04","21.35","2862.179574"
"Manica","BARUE","505","5.0","1.0","1.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","2.0",,,"0","68","602","6","Mozambique","2","1","1","159.9531016","7",,"2",,"6.0","13FEB2013:06:55:16","1.0","0.0","1.0","11.92","24.12","1.23","168.86","8.61","2003.525702"
"Manica","BARUE","506","5.0","1.0","6.0","3.0","6.0","8.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","1.0",,,"0","68","602","6","Mozambique","2","2","1","159.9531016","5",,"2",,,"13FEB2013:01:13:58","1.0","0.0","0.0","0.0","29.5","1.5","147.48","7.52","1431.089787"
"Manica","BARUE","507","5.0","1.0","1.0","1.0","7.0","8.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","2.0","1.0",,"0","68","602","6","Mozambique","2","3","1","159.9531016","4",,"2",,"6.0","13FEB2013:04:12:51","2.0","1.0","1.0","36.05","17.52","0.89","70.06","3.57","1144.87183"
"Manica","BARUE","508","5.0","1.0","1.0","2.0","6.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","3","1","159.9531016","2",,"2",,"6.0","12FEB2013:09:21:54","0.0","0.0","0.0","0.0","47.9","2.44","95.8","4.88","572.4359147999999"
"Manica","BARUE","509","5.0","1.0","6.0","3.0","7.0","8.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","6",,"2",,"7.0","13FEB2013:23:22:38","0.0","0.0","1.0","16.06","22.99","1.17","137.93","7.03","1717.3077440000002"
"Manica","BARUE","510","5.0","1.0","1.0","2.0","7.0","5.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","4",,"2",,"6.0","13FEB2013:03:11:40","0.0","0.0","0.0","0.0","56.24","2.87","224.97","11.46","1144.87183"
"Manica","BARUE","511","5.0","1.0","6.0","2.0","6.0","9.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","6",,"2",,"7.0","13FEB2013:00:03:04","0.0","0.0","1.0","39.55","16.56","0.84","99.34","5.06","1717.3077440000002"
"Manica","BARUE","512","5.0","1.0","1.0","3.0","7.0","5.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","68","602","6","Mozambique","2","1","1","159.9531016","10",,"2",,"6.0","13FEB2013:23:09:34","0.0","0.0","1.0","37.09","17.23","0.88","172.31","8.78","3148.397531"
"Manica","GONDOLA","513","3.0","1.0","6.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","8",,"2",,"6.0","21FEB2013:06:52:11","0.0","0.0","0.0","0.0","33.71","1.72","269.7","13.74","6257.694861999999"
"Manica","GONDOLA","514","5.0","5.0","1.0","1.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","3",,"2",,"6.0","21FEB2013:07:48:55","0.0","0.0","0.0","0.0","38.24","1.95","114.71","5.85","2346.635573"
"Manica","GONDOLA","515","3.0","2.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","4",,"2",,"6.0","21FEB2013:08:25:08","0.0","0.0","0.0","0.0","43.7","2.23","174.81","8.91","3128.8474309999997"
"Manica","GONDOLA","516","5.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","1.0",,,"0","69","603","6","Mozambique","2","1","1","437.1396326","5",,"2",,"6.0","21FEB2013:12:09:30","1.0","0.0","1.0","21.96","21.37","1.09","106.87","5.45","3911.0592880000004"
"Manica","GONDOLA","517","5.0","1.0","1.0","2.0","6.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","2","1","437.1396326","4",,"2",,"6.0","21FEB2013:13:09:26","0.0","0.0","1.0","29.84","19.22","0.98","76.87","3.92","3128.8474309999997"
"Manica","GONDOLA","518","5.0","1.0","1.0","2.0","6.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","7",,"2",,"6.0","22FEB2013:01:43:24","0.0","0.0","1.0","59.9","10.98","0.56","76.88","3.92","5475.483004"
"Manica","GONDOLA","519","5.0","1.0","1.0","3.0","6.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","8",,"2",,"6.0","22FEB2013:02:53:30","0.0","0.0","1.0","65.17","9.54","0.49","76.3","3.89","6257.694861999999"
"Manica","GONDOLA","520","5.0","1.0","1.0","2.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","10",,"2",,"6.0","22FEB2013:02:52:04","0.0","0.0",,,,,,,
"Manica","GONDOLA","521","3.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","2.0","2.0","2.0","0","69","603","6","Mozambique","2","1","1","437.1396326","6",,"2",,"6.0","21FEB2013:07:14:33","3.0","1.0","1.0","70.58","8.06","0.41","48.35","2.46","4693.271146"
"Manica","GONDOLA","522","3.0","5.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","10",,"2",,"6.0","21FEB2013:08:07:14","0.0","0.0","1.0","14.89","23.31","1.19","233.11","11.88","7822.118576999999"
"Manica","GONDOLA","523","3.0","1.0","1.0","3.0","6.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","7",,"2",,"6.0","22FEB2013:01:18:07","0.0","0.0","1.0","40.97","16.17","0.82","113.16","5.77","5475.483004"
"Manica","GONDOLA","524","5.0","1.0","1.0","3.0","6.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","11",,"2",,"6.0","22FEB2013:02:15:12","0.0","0.0","0.0","0.0","34.63","1.76","380.96","19.41","9386.542292"
"Manica","GONDOLA","525","5.0","1.0","1.0","2.0","6.0","3.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","1.0","1.0","0","69","603","6","Mozambique","2","1","1","437.1396326","4",,"2",,"6.0","22FEB2013:03:15:50","3.0","1.0","1.0","44.07","15.32","0.78","61.27","3.12","3128.8474309999997"
"Manica","GONDOLA","526","5.0","1.0","1.0","1.0","6.0","3.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","1.0","1.0",,"0","69","603","6","Mozambique","2","2","1","437.1396326","3",,"2",,"6.0","22FEB2013:04:33:01","2.0","1.0","1.0","0.64","27.21","1.39","81.64","4.16","2346.635573"
"Manica","GONDOLA","527","5.0","1.0","1.0","2.0","6.0","3.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","1.0",,,"0","69","603","6","Mozambique","2","1","1","437.1396326","3",,"2",,"6.0","22FEB2013:04:26:35","1.0","0.0","1.0","20.95","21.65","1.1","64.95","3.31","2346.635573"
"Manica","GONDOLA","528","3.0","2.0","2.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","8",,"2",,"6.0","21FEB2013:06:48:11","0.0","0.0","0.0","0.0","52.82","2.69","422.58","21.53","6257.694861999999"
"Manica","GONDOLA","529","5.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","8",,"2",,"6.0","21FEB2013:07:45:30","0.0","0.0","1.0","37.04","17.24","0.88","137.96","7.03","6257.694861999999"
"Manica","GONDOLA","530","5.0","1.0","1.0","2.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","5",,"2",,"6.0","21FEB2013:08:13:24","0.0","0.0","1.0","12.39","23.99","1.22","119.97","6.11","3911.0592880000004"
"Manica","GONDOLA","531","3.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","4",,"2",,"6.0","21FEB2013:09:06:03","0.0","0.0","0.0","0.0","74.86","3.82","299.45","15.26","3128.8474309999997"
"Manica","GONDOLA","532","5.0","2.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","3","1","437.1396326","2",,"2",,"6.0","22FEB2013:23:39:17","0.0","0.0","0.0","0.0","29.83","1.52","59.65","3.04","1564.4237150000001"
"Manica","GONDOLA","533","5.0","1.0","1.0","1.0","6.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","3",,"2",,"6.0","22FEB2013:00:18:22","0.0","0.0","1.0","14.82","23.33","1.19","69.99","3.57","2346.635573"
"Manica","GONDOLA","534","5.0","1.0","1.0","2.0","4.0","11.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","6",,"2",,"6.0","22FEB2013:01:02:05","0.0","0.0","1.0","28.24","19.65","1.0","117.92","6.01","4693.271146"
"Manica","GONDOLA","535","5.0","2.0","1.0","2.0","4.0","3.0",,"2.0",,"5.0",,"0","2.0","2.0","2.0",,,,"0","69","603","6","Mozambique","2","1","1","437.1396326","3",,"2",,"6.0","22FEB2013:02:05:56","0.0","0.0","0.0","0.0","34.73","1.77","104.2","5.31","2346.635573"
"Manica","GONDOLA","536","5.0","1.0","1.0","3.0","4.0","3.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","2.0","1.0",,"0","69","603","6","Mozambique","2","1","1","437.1396326","7",,"2",,"6.0","21FEB2013:07:05:55","2.0","1.0","0.0","0.0","36.9","1.88","258.28","13.16","5475.483004"
"Manica","GONDOLA","537","3.0","2.0","1.0","3.0","6.0","3.0",,"2.0",,"5.0",,"0","1.0","1.0","1.0","1.0","2.0","1.0","0","69","603","6","Mozambique","2","1","1","437.1396326","10",,"2",,"6.0","21FEB2013:07:04:56","3.0","1.0","1.0","32.28","18.55","0.95","185.48","9.45","7822.118576999999"
"Tete","ANGONIA","3215","3.0","2.0","2.0","3.0","4.0","8.0",,"1.0",,"4.0",,"0","2.0","2.0","2.0",,,,"0","85","503","5","Mozambique","1","1","1","10.90178571","7",,"2",,,"07DEC2013:04:26:14","0.0","0.0","0.0","0.0","46.68","2.38","326.79","16.65","136.5525748"
"Manica","GONDOLA","538","5.0","1.0","1.0","1.0","6.0","3.0",,"2.0",,"5.0",,"0","1.0","1.0","2.0","2.0","1.0",,"0","69","603","6","Mozambique","2","2","1","437.1396326","2",,"2",,"6.0","22FEB2013:22:01:51","2.0","1.0","0.0","0.0","40.28","2.05","80.56","4.11","1564.4237150000001"
"Manica","GONDOLA","539","3.0","1.0","1.0","3.0","6.0","3.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","1.0",,,"0","69","603","6","Mozambique","2","1","1","437.1396326","6",,"2",,"6.0","22FEB2013:00:00:01","1.0","0.0","1.0","42.09","15.86","0.81","95.17","4.85","4693.271146"
"Manica","GONDOLA","540","5.0","1.0","1.0","2.0","4.0","3.0",,"2.0",,"5.0",,"0","1.0","2.0","2.0","1.0",,,"0","69","603","6","Mozambique","2","1","1","437.1396326","12",,"2",,"6.0","22FEB2013:00:30:06","1.0","0.0","1.0","69.44","8.37","0.43","100.42","5.12","10168.75415"
