"region","province","district","distid","yq","year","quarter","total_spend","total_spend_ag","total_spend_dem_gov","total_spend_dev","total_spend_dir","total_spend_eco","total_spend_edu","total_spend_food","total_spend_gender","total_spend_hea","total_spend_hum","total_spend_inf","total_spend_pro","total_spend_stab","total_spend_stab2"
"capital","Kabul","Khaki Jabbar","111","2013q2","2013","2.0","18338","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5001.2729","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2013q3","2013","3.0","22580","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6158.1816","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2013q4","2013","4.0","17939","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4892.4546","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2014q1","2014","1.0","21591","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5888.4546","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2014q2","2014","2.0","18200","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4963.6362","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2014q3","2014","3.0","27146","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7403.4546","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2014q4","2014","4.0","27146","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7403.4546","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2015q1","2015","1.0","32093","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8752.6367","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2015q2","2015","2.0","58250","9765.5459","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6120.8184","0.0","0.0","0.0","0.0","35807"
"capital","Kabul","Khaki Jabbar","111","2015q3","2015","3.0","45803","7499.1816","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4992.5454","0.0","0.0","0.0","0.0","27497"
"capital","Kabul","Khaki Jabbar","111","2015q4","2015","4.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111","2016q1","2016","1.0","28500","7772.7271","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28500"
"capital","Kabul","Khaki Jabbar","111","2016q2","2016","2.0","33012","9003.2725","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33012"
"capital","Kabul","Khaki Jabbar","111","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Khaki Jabbar","111",,"2009",,"29386","0.0","0.0","2512.0","0.0","0.0","0.0","0.0","0.0","478.36365","0.0","0.0","0.0","0.0","27632"
"capital","Kabul","Surobi","112","2010q1","2010","1.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2010q2","2010","2.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2010q3","2010","3.0","87704","0.0","3976.3684","0.0","0.0","0.0","0.0","0.0","0.0","12143.841999999999","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2010q4","2010","4.0","104827","1018.2632","1655.6842","0.0","0.0","0.0","0.0","0.0","0.0","14823.788999999999","0.0","0.0","0.0","0.0","2026"
"capital","Kabul","Surobi","112","2011q1","2011","1.0","167035","1146.9474","0.0","58.894737","0.0","0.0","0.0","0.0","0.0","15160.737","0.0","0.0","0.0","9889.5791","63753"
"capital","Kabul","Surobi","112","2011q2","2011","2.0","113512","985.1052900000001","5765.7896","0.0","0.0","0.0","0.0","0.0","0.0","11330.841999999999","0.0","0.0","0.0","3135.9473","35511"
"capital","Kabul","Surobi","112","2011q3","2011","3.0","315276","0.0","9540.6318","430.05264000000005","0.0","0.0","0.0","0.0","0.0","13656.158000000001","0.0","0.0","0.0","30745.264","228787"
"capital","Kabul","Surobi","112","2011q4","2011","4.0","139884","0.0","6493.4209","0.0","0.0","0.0","0.0","0.0","0.0","11466.473999999998","0.0","0.0","0.0","7837.5791","67263"
"capital","Kabul","Surobi","112","2012q1","2012","1.0","528469","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9906.7891","0.0","0.0","0.0","73535.688","465726"
"capital","Kabul","Surobi","112","2012q2","2012","2.0","89194","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11679.315","0.0","801.3158","0.0","0.0","0"
"capital","Kabul","Surobi","112","2012q3","2012","3.0","113042","0.63157892","3315.7896","0.0","0.0","0.0","0.0","0.0","0.0","9655.2627","0.0","2257.2632","0.0","0.0","9004"
"capital","Kabul","Surobi","112","2012q4","2012","4.0","1432651","51.63158","0.0","0.0","0.0","22.210526","0.0","0.0","0.0","219914.2","0.0","2058.5264","0.0","0.0","749"
"capital","Kabul","Surobi","112","2013q1","2013","1.0","72993","405.94736","7611.9473","0.0","0.0","0.0","0.0","0.0","0.0","7857.0","0.0","0.0","0.0","0.0","23232"
"capital","Kabul","Surobi","112","2013q2","2013","2.0","76894","1128.1578","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11013.0","0.0","0.0","0.0","0.0","7145"
"capital","Kabul","Surobi","112","2013q3","2013","3.0","95935","5006.8423","97.63157700000001","0.0","0.0","0.0","0.0","0.0","0.0","10098.947","0.0","0.0","0.0","0.0","31975"
"capital","Kabul","Surobi","112","2013q4","2013","4.0","111427","7149.1577","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10444.579","0.0","0.0","0.0","0.0","45278"
"capital","Kabul","Surobi","112","2014q1","2014","1.0","128700","6666.9473","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13654.105","0.0","0.0","0.0","0.0","42224"
"capital","Kabul","Surobi","112","2014q2","2014","2.0","65764","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10383.789","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2014q3","2014","3.0","68210","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10770.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2014q4","2014","4.0","68210","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10770.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2015q1","2015","1.0","101583","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16039.421","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2015q2","2015","2.0","76883","501.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11638.421","0.0","0.0","0.0","0.0","3173"
"capital","Kabul","Surobi","112","2015q3","2015","3.0","77971","2279.3684","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10031.841999999999","0.0","0.0","0.0","0.0","14436"
"capital","Kabul","Surobi","112","2015q4","2015","4.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112","2016q1","2016","1.0","13572","2142.9473","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13572"
"capital","Kabul","Surobi","112","2016q2","2016","2.0","31121","4356.7896","1299.7894","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31121"
"capital","Kabul","Surobi","112","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Surobi","112",,"2009",,"66292","0.0","0.0","3424.842","0.0","0.0","0.0","0.0","0.0","192.63158","0.0","0.0","0.0","0.0","65072"
"capital","Kabul","Guldara","113","2010q1","2010","1.0","182657","3362.3333","0.0","11504.667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","172570"
"capital","Kabul","Guldara","113","2010q2","2010","2.0","120731","0.0","0.0","8025.5332","0.0","0.0","0.0","0.0","0.0","69.599998","0.0","0.0","0.0","0.0","120383"
"capital","Kabul","Guldara","113","2010q3","2010","3.0","29163","0.0","1121.2","994.4666699999999","0.0","0.0","0.0","0.0","0.0","1728.0","0.0","0.0","0.0","0.0","14917"
"capital","Kabul","Guldara","113","2010q4","2010","4.0","33002","2582.3333","436.0","740.33331","0.0","0.0","0.0","0.0","0.0","2394.0","0.0","0.0","0.0","0.0","11105"
"capital","Kabul","Guldara","113","2011q1","2011","1.0","80046","4048.0","0.0","74.599998","0.0","0.0","0.0","0.0","0.0","3773.3999","0.0","0.0","0.0","3194.3999","1119"
"capital","Kabul","Guldara","113","2011q2","2011","2.0","105495","10015.333","194.60001","0.0","0.0","0.0","0.0","0.0","0.0","2315.6001","0.0","0.0","0.0","4193.2002","973"
"capital","Kabul","Guldara","113","2011q3","2011","3.0","66895","16345.667","0.0","272.33333999999996","0.0","0.0","0.0","0.0","0.0","2754.6001","0.0","0.0","0.0","0.0","4085"
"capital","Kabul","Guldara","113","2011q4","2011","4.0","199410","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2523.3999","0.0","0.0","0.0","12452.866000000002","0"
"capital","Kabul","Guldara","113","2012q1","2012","1.0","11992","160.66666999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2302.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2012q2","2012","2.0","13691","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2738.2","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2012q3","2012","3.0","11001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2200.2","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2012q4","2012","4.0","45070","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9014.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2013q1","2013","1.0","6841","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1368.2","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2013q2","2013","2.0","35373","0.0","4600.0","0.0","0.0","0.0","0.0","0.0","0.0","2474.6001","0.0","0.0","0.0","0.0","23000"
"capital","Kabul","Guldara","113","2013q3","2013","3.0","11211","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2242.2","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2013q4","2013","4.0","10480","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2096.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2014q1","2014","1.0","16448","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3289.6001","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2014q2","2014","2.0","9463","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1892.6","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2014q3","2014","3.0","14339","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2867.8","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2014q4","2014","4.0","14339","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2867.8","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2015q1","2015","1.0","15386","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3077.2","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2015q2","2015","2.0","11886","151.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2286.6001","0.0","0.0","0.0","0.0","453"
"capital","Kabul","Guldara","113","2015q3","2015","3.0","8905","114.66666000000001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1712.2","0.0","0.0","0.0","0.0","344"
"capital","Kabul","Guldara","113","2015q4","2015","4.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113","2016q1","2016","1.0","10987","3662.3333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10857"
"capital","Kabul","Guldara","113","2016q2","2016","2.0","493","164.33333000000002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","493"
"capital","Kabul","Guldara","113","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Guldara","113",,"2009",,"36452","0.0","0.0","2258.1333","0.0","0.0","0.0","0.0","0.0","516.0","0.0","0.0","0.0","0.0","33872"
"capital","Kabul","Musayi","114","2010q1","2010","1.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2010q2","2010","2.0","70","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.333334","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2010q3","2010","3.0","17691","0.0","1401.5","0.0","0.0","0.0","0.0","0.0","0.0","4028.3333","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2010q4","2010","4.0","25132","737.25","487.25","0.0","0.0","0.0","0.0","0.0","0.0","6744.6665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2011q1","2011","1.0","24074","1210.75","0.0","93.25","0.0","0.0","0.0","0.0","0.0","6037.3335","0.0","0.0","0.0","0.0","1119"
"capital","Kabul","Musayi","114","2011q2","2011","2.0","92400","1039.75","3524.5","0.0","0.0","0.0","0.0","0.0","0.0","5033.0","0.0","0.0","0.0","4920.3335","73142"
"capital","Kabul","Musayi","114","2011q3","2011","3.0","117830","0.0","3281.25","3404.5","0.0","0.0","0.0","0.0","0.0","4606.3335","0.0","0.0","0.0","4169.3335","104011"
"capital","Kabul","Musayi","114","2011q4","2011","4.0","247190","2060.25","3062.5","0.0","0.0","0.0","0.0","0.0","0.0","3493.3333","0.0","0.0","0.0","18018.25","236710"
"capital","Kabul","Musayi","114","2012q1","2012","1.0","11029","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3676.3333","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2012q4","2012","4.0","47340","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15780.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2013q1","2013","1.0","6054","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2018.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2013q2","2013","2.0","13031","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4343.6665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2013q3","2013","3.0","12323","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4107.6665","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2013q4","2013","4.0","12502","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4167.3335","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2014q1","2014","1.0","12942","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4314.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2014q2","2014","2.0","11477","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3825.6667","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2014q3","2014","3.0","12900","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4300.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2014q4","2014","4.0","12900","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4300.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2015q1","2015","1.0","14086","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4695.3335","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2015q2","2015","2.0","22938","3172.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3415.6667","0.0","0.0","0.0","0.0","12691"
"capital","Kabul","Musayi","114","2015q3","2015","3.0","18146","2492.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2726.0","0.0","0.0","0.0","0.0","9968"
"capital","Kabul","Musayi","114","2015q4","2015","4.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114","2016q1","2016","1.0","11536","2884.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11536"
"capital","Kabul","Musayi","114","2016q2","2016","2.0","27100","6775.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27100"
"capital","Kabul","Musayi","114","2016q3","2016","3.0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Musayi","114",,"2009",,"31698","0.0","0.0","2302.6667","0.0","0.0","0.0","0.0","0.0","1355.3334","0.0","0.0","0.0","0.0","27632"
"capital","Kabul","Farza","115","2010q1","2010","1.0","177504","2101.5625","0.0","10673.688","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","170779"
"capital","Kabul","Farza","115","2010q2","2010","2.0","124251","0.0","0.0","7736.75","0.0","0.0","0.0","0.0","0.0","115.75","0.0","0.0","0.0","0.0","123788"
"capital","Kabul","Farza","115","2010q3","2010","3.0","36874","0.0","1051.125","932.3125","0.0","0.0","0.0","0.0","0.0","4087.75","0.0","0.0","0.0","0.0","14917"
"capital","Kabul","Farza","115","2010q4","2010","4.0","46327","2764.6875","402.5625","733.875","0.0","0.0","0.0","0.0","0.0","5897.75","0.0","0.0","0.0","0.0","11742"
"capital","Kabul","Farza","115","2011q1","2011","1.0","80463","4540.3125","0.0","69.9375","0.0","0.0","0.0","0.0","0.0","4840.75","0.0","0.0","0.0","2840.75","1119"
"capital","Kabul","Farza","115","2011q2","2011","2.0","117003","4549.0625","1950.0","0.0","0.0","0.0","0.0","0.0","0.0","5184.0","0.0","0.0","0.0","4456.875","10400"
"capital","Kabul","Farza","115","2011q3","2011","3.0","41689","0.0","1670.0625","510.6875","0.0","0.0","0.0","0.0","0.0","6152.75","0.0","0.0","0.0","0.0","17078"
"capital","Kabul","Farza","115","2011q4","2011","4.0","284413","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4276.75","0.0","0.0","0.0","16706.625","0"
"capital","Kabul","Farza","115","2012q1","2012","1.0","13213","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3303.25","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2012q2","2012","2.0","21029","746.5625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4660.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2012q3","2012","3.0","15751","637.1875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3427.25","0.0","0.0","0.1875","0.0","0"
"capital","Kabul","Farza","115","2012q4","2012","4.0","22157","1728.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4156.25","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2013q1","2013","1.0","41565","9904.375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2467.75","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2013q2","2013","2.0","18179","280.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4320.75","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2013q3","2013","3.0","18622","1314.6875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3603.75","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2013q4","2013","4.0","47984","9862.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4106.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2014q1","2014","1.0","28729","3440.3125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4430.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2014q2","2014","2.0","23271","2766.5625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3604.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2014q3","2014","3.0","25579","2170.3125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4658.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2014q4","2014","4.0","25272","2074.375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4658.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2015q1","2015","1.0","31237","3104.6875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5325.5","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2015q2","2015","2.0","102832","27306.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3863.0","0.0","0.0","0.0","0.0","48952"
"capital","Kabul","Farza","115","2015q3","2015","3.0","70810","17652.188000000002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3580.75","0.0","0.0","0.0","0.0","34028"
"capital","Kabul","Farza","115","2015q4","2015","4.0","18608","5815.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115","2016q1","2016","1.0","40934","12791.875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15607"
"capital","Kabul","Farza","115","2016q2","2016","2.0","45957","14361.563","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30549"
"capital","Kabul","Farza","115","2016q3","2016","3.0","463","144.6875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"capital","Kabul","Farza","115",,"2009",,"43530","0.0","0.0","2117.0","0.0","0.0","0.0","0.0","0.0","2414.5","0.0","0.0","0.0","0.0","33872"
"east","Kapisa","Mahmudi Raqi","201","2010q1","2010","1.0","451579","0.0","0.0","8999.7861","1130.1666","0.0","1535.3334","0.0","0.0","0.0","0.0","0.0","714.28571","0.0","394112"
"east","Kapisa","Mahmudi Raqi","201","2010q2","2010","2.0","702265","0.0","1785.7142","9487.3096","813.66669","0.0","1897.1428","0.0","0.0","0.0","0.0","0.0","142.85715","11557.333","666091"
"east","Kapisa","Mahmudi Raqi","201","2010q3","2010","3.0","967145","0.0","50897.5","357.2619","940.38098","0.0","1732.7620000000002","0.0","0.0","0.0","0.0","0.0","714.28571","35330.332","914153"
"east","Kapisa","Mahmudi Raqi","201","2010q4","2010","4.0","1317745","6140.1904","66112.859","1028.0714","1004.9048","0.0","4259.0479","0.0","0.0","734.88098","0.0","0.0","142.85715","45815.0","1224348"
"east","Kapisa","Mahmudi Raqi","201","2011q1","2011","1.0","1657754","6712.3809","84952.859","57.119049","947.5238","0.0","2841.4285","0.0","0.0","1211.3096","0.0","0.0","142.85715","61925.762","1564334"
"east","Kapisa","Mahmudi Raqi","201","2011q2","2011","2.0","967573","8335.8096","77661.43","6940.3335","482.7381","0.0","1450.7620000000002","0.0","0.0","513.8095099999999","0.0","0.0","0.0","17859.047","903465"
"east","Kapisa","Mahmudi Raqi","201","2011q3","2011","3.0","1819269","1436.5714","160241.08","1653.5952","0.0","0.0","5205.8096","0.0","0.0","1003.3333","0.0","0.0","0.0","58595.809","1756180"
"east","Kapisa","Mahmudi Raqi","201","2011q4","2011","4.0","1780188","2073.7144","63117.855","0.0","0.0","0.0","1851.619","0.0","0.0","68.452377","0.0","0.0","0.0","74883.523","1760171"
"east","Kapisa","Mahmudi Raqi","201","2012q1","2012","1.0","683231","2086.0952","230946.78","0.0","0.0","0.0","2383.6191","0.0","0.0","71.428574","0.0","0.0","0.0","0.0","657603"
"east","Kapisa","Mahmudi Raqi","201","2012q2","2012","2.0","239129","2073.7144","62370.715","0.0","649.16669","0.0","2385.1428","0.0","0.0","154.16666999999998","0.0","0.0","0.0","0.0","185525"
"east","Kapisa","Mahmudi Raqi","201","2012q3","2012","3.0","289264","2073.7144","79451.43","0.0","1197.881","7.214285899999999","0.0","0.0","0.0","654.40479","0.0","0.0","0.2857143","0.0","233351"
"east","Kapisa","Mahmudi Raqi","201","2012q4","2012","4.0","428461","8310.667","126623.21","0.0","553.38098","145.92857","0.0","0.0","0.0","595.2381","0.0","0.0","0.0","0.0","398176"
"east","Kapisa","Mahmudi Raqi","201","2013q1","2013","1.0","318783","45.142857","104642.86","0.0","489.19049","0.0","0.0","0.0","0.0","595.2381","0.0","0.0","0.0","0.0","293237"
"east","Kapisa","Mahmudi Raqi","201","2013q2","2013","2.0","162697","1716.0","54867.855","0.0","0.0","4.1428571000000005","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","153630"
"east","Kapisa","Mahmudi Raqi","201","2013q3","2013","3.0","237878","15973.714","54484.645","0.0","0.0","86.35714","0.0","0.0","0.0","0.0","0.0","0.0","17.857143","0.0","154504"
"east","Kapisa","Mahmudi Raqi","201","2013q4","2013","4.0","319266","27894.857000000004","61593.57","0.0","0.0","25.428572","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","184501"
"east","Kapisa","Mahmudi Raqi","201","2014q1","2014","1.0","127729","2374.2856","41007.5","0.0","0.0","31.642857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","119234"
"east","Kapisa","Mahmudi Raqi","201","2014q2","2014","2.0","152600","5074.4761","43471.785","0.0","0.0","12.642858","0.0","0.0","0.0","483.45239000000004","0.0","0.0","0.0","0.0","121721"
"east","Kapisa","Mahmudi Raqi","201","2014q3","2014","3.0","109979","2042.0952","13944.286","0.0","0.0","0.0","0.0","0.0","0.0","7168.3335","0.0","0.0","0.0","0.0","39044"
"east","Kapisa","Mahmudi Raqi","201","2014q4","2014","4.0","44952","1151.238","13859.643","0.0","0.0","7.214285899999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38807"
"east","Kapisa","Mahmudi Raqi","201","2015q1","2015","1.0","24244","1643.0476","5311.0713","0.0","0.0","0.0","0.0","0.0","0.0","88.928574","0.0","0.0","0.0","0.0","14871"
"east","Kapisa","Mahmudi Raqi","201","2015q2","2015","2.0","128037","22537.715","3220.0","0.0","0.0","0.0","0.0","0.0","0.0","83.095238","0.0","0.0","0.0","0.0","79271"
"east","Kapisa","Mahmudi Raqi","201","2015q3","2015","3.0","118417","16524.191000000003","11166.786","0.0","0.0","5.3571429","0.0","0.0","0.0","38.452381","0.0","0.0","0.0","0.0","100820"
"east","Kapisa","Mahmudi Raqi","201","2015q4","2015","4.0","33773","2206.4761","7730.3569","0.0","0.0","3.0","0.0","0.0","0.0","59.761906","0.0","0.0","0.0","0.0","21645"
"east","Kapisa","Mahmudi Raqi","201","2016q1","2016","1.0","65451","12257.333","392.85715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50976"
"east","Kapisa","Mahmudi Raqi","201","2016q2","2016","2.0","101320","17447.619","3471.4285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86585"
"east","Kapisa","Mahmudi Raqi","201","2016q3","2016","3.0","32531","1630.2858","0.0","0.0","0.0","0.0","2283.0476","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
