SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,CreatedByUserOrganization,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct
1-2155178951,01/01/2022 02:28:04 PM,01/07/2022 11:58:05 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,NC,01/07/2022 12:00:00 AM,01/07/2022 11:57:19 AM,Y,N,"1155 S BRONSON AVE, 90019",1155,S,BRONSON,AVE,90019,34.0511361387,-118.3236837,"(34.0511361387, -118.3236837)",633,F,4,Central APC,10,Office of District 10,104,Olympic Park,WILSHIRE
1-2155178141,01/01/2022 02:28:07 PM,01/02/2022 11:47:43 AM,SR Created,LASAN,Dead Animal Removal,Closed,Mobile App,Self Service,iOS,N,NC,,01/02/2022 11:47:42 AM,Y,,"5087 W LEMON GROVE AVE, 90029",5087,W,LEMON GROVE,AVE,90029,34.0863350035,-118.30758994,"(34.0863350035, -118.30758994)",593,H,6,Central APC,13,Mitch O'Farrell,33,Hollywood Studio District,HOLLYWOOD
1-2155180771,01/01/2022 02:28:09 PM,01/06/2022 08:12:50 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 09:30:17 AM,Y,,"7901 N VENTURA CANYON AVE, 91402",7901,N,VENTURA CANYON,AVE,91402,34.2140456604,-118.428947814,"(34.2140456604, -118.428947814)",532,C,3,North Valley APC,6,Nury Martinez,100,Panorama City,MISSION
1-2155181671,01/01/2022 02:28:40 PM,01/05/2022 07:03:56 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,EV,01/05/2022 12:00:00 AM,01/05/2022 12:19:37 PM,Y,N,"11636 W CANTON PL, 91604",11636,W,CANTON,PL,91604,34.1328730587,-118.38777873,"(34.1328730587, -118.38777873)",562,H,7,South Valley APC,4,Nithya Raman,27,Studio City,NORTH HOLLYWOOD
1-2155178251,01/01/2022 02:28:40 PM,01/06/2022 05:47:24 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,NC,01/06/2022 12:00:00 AM,01/06/2022 05:43:25 PM,Y,,"205 N KENMORE AVE, 90004",205,N,KENMORE,AVE,90004,34.0747009971,-118.296724694,"(34.0747009971, -118.296724694)",633,J,1,Central APC,10,Office of District 10,55,Wilshire Center Koreatown,OLYMPIC
1-2155181691,01/01/2022 02:28:43 PM,01/03/2022 01:23:49 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,NC,01/03/2022 12:00:00 AM,01/03/2022 01:20:22 PM,Y,N,"2116 N MCPHERSON PL, 90032",2116,N,MCPHERSON,PL,90032,34.0683977794,-118.181400787,"(34.0683977794, -118.181400787)",635,E,1,East Los Angeles APC,14,Kevin de León,48,LA32,HOLLENBECK
1-2155178291,01/01/2022 02:29:04 PM,01/07/2022 08:57:36 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,NC,01/07/2022 12:00:00 AM,01/07/2022 07:44:24 AM,Y,N,"214 N GOWER ST, 90004",214,N,GOWER,ST,90004,34.0749459297,-118.322509551,"(34.0749459297, -118.322509551)",633,F,1,Central APC,13,Mitch O'Farrell,119,Greater Wilshire,WILSHIRE
1-2155179011,01/01/2022 02:29:33 PM,01/06/2022 12:29:23 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,EV,01/05/2022 12:00:00 AM,01/05/2022 12:37:15 PM,Y,N,"11636 W CANTON PL, 91604",11636,W,CANTON,PL,91604,34.1328730587,-118.38777873,"(34.1328730587, -118.38777873)",562,H,7,South Valley APC,4,Nithya Raman,27,Studio City,NORTH HOLLYWOOD
1-2155178371,01/01/2022 02:30:30 PM,01/07/2022 03:01:18 AM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,iOS,N,WV,01/06/2022 12:00:00 AM,01/06/2022 08:46:37 AM,Y,N,"16648 W OAK VIEW CT, 91436",16648,W,OAK VIEW,CT,91436,34.1564468383,-118.496288482,"(34.1564468383, -118.496288482)",561,D,4,South Valley APC,4,Nithya Raman,18,Encino,WEST VALLEY
1-2155180991,01/01/2022 02:31:18 PM,01/06/2022 03:02:17 PM,SR Created,ITA,Other,Closed,Mobile App,Self Service,iOS,N,,,01/06/2022 03:02:17 PM,Y,N,"5325 N DE SOTO AVE, 91364",5325,N,DE SOTO,AVE,91364,34.1671979405,-118.588479456,"(34.1671979405, -118.588479456)",560,C,2,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-2155181821,01/01/2022 02:31:25 PM,01/05/2022 11:14:01 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,EV,01/05/2022 12:00:00 AM,01/05/2022 10:46:05 AM,Y,N,"4919 N LAUREL CANYON BLVD, 91607",4919,N,LAUREL CANYON,BLVD,91607,34.1599048922,-118.396781128,"(34.1599048922, -118.396781128)",562,G,3,South Valley APC,2,Paul Krekorian,25,Valley Village,NORTH HOLLYWOOD
1-2155181091,01/01/2022 02:32:00 PM,01/04/2022 07:24:58 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/04/2022 12:00:00 AM,01/04/2022 11:17:13 AM,Y,,"4952 N CAHUENGA BLVD, 91601",4952,N,CAHUENGA,BLVD,91601,34.1610325168,-118.361357686,"(34.1610325168, -118.361357686)",563,B,3,South Valley APC,2,Paul Krekorian,28,Greater Toluca Lake,NORTH HOLLYWOOD
1-2155179201,01/01/2022 02:32:03 PM,01/03/2022 10:23:52 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/03/2022 12:00:00 AM,01/03/2022 10:04:32 AM,Y,,"17717 W TULSA ST, 91344",17717,W,TULSA,ST,91344,34.268669611,-118.520481392,"(34.268669611, -118.520481392)",501,A,2,North Valley APC,12,John Lee,118,Granada Hills South,DEVONSHIRE
1-2155181911,01/01/2022 02:32:29 PM,01/05/2022 07:50:19 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/05/2022 12:00:00 AM,01/05/2022 11:06:00 AM,Y,,"12110 W VALLEY SPRING LANE, 91604",12110,W,VALLEY SPRING,LANE,91604,34.1466197132,-118.397029614,"(34.1466197132, -118.397029614)",562,G,5,South Valley APC,4,Nithya Raman,27,Studio City,NORTH HOLLYWOOD
1-2155181981,01/01/2022 02:32:59 PM,01/07/2022 07:06:12 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,HB,01/07/2022 12:00:00 AM,01/07/2022 09:28:19 AM,Y,N,"741 W 15TH ST, 90731",741,W,15TH,ST,90731,33.7304756523,-118.293329268,"(33.7304756523, -118.293329268)",824,B,6,Harbor APC,15,Joe Buscaino,95,Central San Pedro,HARBOR
1-2155185621,01/01/2022 02:33:09 PM,01/06/2022 03:50:37 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,WV,01/06/2022 12:00:00 AM,01/06/2022 03:47:37 PM,Y,N,"5629 N BABBITT AVE, 91316",5629,N,BABBITT,AVE,91316,34.173308415,-118.509409861,"(34.173308415, -118.509409861)",561,C,1,South Valley APC,4,Nithya Raman,18,Encino,WEST VALLEY
1-2155185611,01/01/2022 02:33:09 PM,01/03/2022 10:24:14 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/03/2022 12:00:00 AM,01/03/2022 10:04:48 AM,Y,,"17717 W TULSA ST, 91344",17717,W,TULSA,ST,91344,34.268669611,-118.520481392,"(34.268669611, -118.520481392)",501,A,2,North Valley APC,12,John Lee,118,Granada Hills South,DEVONSHIRE
1-2155182011,01/01/2022 02:33:10 PM,01/03/2022 02:31:33 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,Android,N,CRCD,01/03/2022 12:00:00 AM,01/03/2022 02:31:33 PM,Y,N,"8203 S MAIN ST, 90003",8203,S,MAIN,ST,90003,33.9648501901,-118.274092458,"(33.9648501901, -118.274092458)",704,C,2,South Los Angeles APC,9,Curren D. Price Jr.,86,CANNDU,77TH STREET
1-2155187411,01/01/2022 02:33:41 PM,01/06/2022 08:27:29 AM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,NC,01/06/2022 12:00:00 AM,01/06/2022 08:19:23 AM,Y,N,"4941 W AMBROSE AVE, 90027",4941,W,AMBROSE,AVE,90027,34.1091548407,-118.297327325,"(34.1091548407, -118.297327325)",593,J,3,Central APC,4,Nithya Raman,36,Los Feliz,NORTHEAST
1-2155181281,01/01/2022 02:33:52 PM,01/05/2022 01:26:36 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/05/2022 12:00:00 AM,01/05/2022 01:23:44 PM,Y,,"4629 N VISTA DEL MONTE AVE, 91403",4629,N,VISTA DEL MONTE,AVE,91403,34.1556220294,-118.450027833,"(34.1556220294, -118.450027833)",562,A,4,South Valley APC,4,Nithya Raman,26,Sherman Oaks,VAN NUYS
1-2155187451,01/01/2022 02:33:53 PM,01/04/2022 10:59:48 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/04/2022 12:00:00 AM,01/04/2022 10:56:49 AM,Y,,"5111 N DENNY AVE, 91601",5111,N,DENNY,AVE,91601,34.1629718952,-118.364952741,"(34.1629718952, -118.364952741)",563,A,3,South Valley APC,2,Paul Krekorian,24,NoHo,NORTH HOLLYWOOD
1-2155181311,01/01/2022 02:33:58 PM,01/07/2022 07:06:24 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,HB,01/07/2022 12:00:00 AM,01/07/2022 09:28:11 AM,Y,N,"741 W 15TH ST, 90731",741,W,15TH,ST,90731,33.7304756523,-118.293329268,"(33.7304756523, -118.293329268)",824,B,6,Harbor APC,15,Joe Buscaino,95,Central San Pedro,HARBOR
1-2155187521,01/01/2022 02:34:22 PM,01/03/2022 01:27:40 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,SLA,01/03/2022 12:00:00 AM,01/03/2022 01:14:28 PM,Y,,"4309 S DON CARLOS DR, 90008",4309,S,DON CARLOS,DR,90008,34.0070703803,-118.355316297,"(34.0070703803, -118.355316297)",673,C,3,South Los Angeles APC,8,Marqueece Harris-Dawson,79,Empowerment Congress West,SOUTHWEST
1-2155181341,01/01/2022 02:34:37 PM,01/03/2022 06:35:28 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,Y,WLA,01/03/2022 12:00:00 AM,01/03/2022 03:35:46 PM,Y,,"8828 S PERSHING DR, 90293",8828,S,PERSHING,DR,90293,33.9529796355,-118.439948048,"(33.9529796355, -118.439948048)",702,B,4,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-2155182171,01/01/2022 02:34:43 PM,01/03/2022 09:33:24 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 09:32:08 AM,Y,,"1512 S WALNUT AVE, 90291",1512,S,WALNUT,AVE,90291,34.0048566862,-118.457335185,"(34.0048566862, -118.457335185)",671,J,4,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-2155185841,01/01/2022 02:35:00 PM,01/08/2022 01:54:35 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,SLA,01/07/2022 12:00:00 AM,01/08/2022 01:43:30 PM,Y,,"8203 S MAIN ST, 90003",8203,S,MAIN,ST,90003,33.9648501901,-118.274092458,"(33.9648501901, -118.274092458)",704,C,2,South Los Angeles APC,9,Curren D. Price Jr.,86,CANNDU,77TH STREET
1-2155181361,01/01/2022 02:35:01 PM,01/05/2022 01:24:53 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,N,NC,01/05/2022 12:00:00 AM,01/05/2022 01:10:26 PM,Y,,"2347 N BIRKDALE ST, 90031",2347,N,BIRKDALE,ST,90031,34.0924631152,-118.239115311,"(34.0924631152, -118.239115311)",594,G,5,East Los Angeles APC,13,Mitch O'Farrell,43,Elysian Valley Riverside,NORTHEAST
1-2155185911,01/01/2022 02:35:31 PM,01/03/2022 04:27:55 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,Y,NC,01/03/2022 12:00:00 AM,01/03/2022 02:08:48 PM,Y,N,"2541 E BOULDER ST, 90033",2541,E,BOULDER,ST,90033,34.0480899644,-118.202799785,"(34.0480899644, -118.202799785)",635,B,4,East Los Angeles APC,14,Kevin de León,50,Boyle Heights,HOLLENBECK
1-2155187641,01/01/2022 02:35:42 PM,01/26/2022 05:49:51 PM,SR Created,LASAN,Homeless Encampment,Closed,Self Service,Self Service,,Y,EV,01/05/2022 12:00:00 AM,01/26/2022 05:38:09 PM,Y,N,"8601 N SUNLAND BLVD, 91352",8601,N,SUNLAND,BLVD,91352,34.2254568043,-118.366055705,"(34.2254568043, -118.366055705)",533,A,1,North Valley APC,6,Nury Martinez,8,Sun Valley,FOOTHILL
1-2155185951,01/01/2022 02:35:52 PM,01/05/2022 04:06:14 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/05/2022 12:00:00 AM,01/05/2022 04:04:06 PM,Y,,"2347 N BIRKDALE ST, 90031",2347,N,BIRKDALE,ST,90031,34.0924631152,-118.239115311,"(34.0924631152, -118.239115311)",594,G,5,East Los Angeles APC,13,Mitch O'Farrell,43,Elysian Valley Riverside,NORTHEAST
1-2155188511,01/01/2022 02:37:24 PM,01/01/2022 02:37:32 PM,SR Created,LADWP,Report Water Waste,Closed,Mobile App,Self Service,iOS,N,,,01/01/2022 02:37:25 PM,Y,,"21305 W VENTURA BLVD, 91364",21305,W,VENTURA,BLVD,91364,34.1677821035,-118.596217155,"(34.1677821035, -118.596217155)",560,B,2,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-2155188611,01/01/2022 02:37:53 PM,01/07/2022 02:20:13 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Self Service,iOS,N,NDFY,01/07/2022 02:20:11 PM,01/07/2022 02:20:12 PM,Y,,"13633 W DELANO ST, 91401",13633,W,DELANO,ST,91401,34.1822116255,-118.430168214,"(34.1822116255, -118.430168214)",532,C,7,South Valley APC,2,Paul Krekorian,21,Greater Valley Glen,VAN NUYS
1-2155187881,01/01/2022 02:38:17 PM,01/04/2022 01:42:30 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,NC,01/04/2022 12:00:00 AM,01/04/2022 01:36:37 PM,Y,N,"512 N NOLDEN ST, 90042",512,N,NOLDEN,ST,90042,34.1155545683,-118.195978953,"(34.1155545683, -118.195978953)",595,C,2,East Los Angeles APC,1,Gilbert Cedillo,41,Historic Highland Park,NORTHEAST
1-2155188651,01/01/2022 02:38:26 PM,01/02/2022 09:20:04 AM,SR Created,LASAN,Dead Animal Removal,Closed,Call,ITA,,N,NC,,01/02/2022 09:20:03 AM,Y,N,"211 S AVENUE 20, 90031",211,S,AVENUE 20,,90031,34.0721242151,-118.220053401,"(34.0721242151, -118.220053401)",634,J,1,East Los Angeles APC,1,Gilbert Cedillo,47,Lincoln Heights,HOLLENBECK
1-2155187911,01/01/2022 02:38:40 PM,01/03/2022 10:23:18 AM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 10:22:02 AM,Y,,"1512 S WALNUT AVE, 90291",1512,S,WALNUT,AVE,90291,34.0048566862,-118.457335185,"(34.0048566862, -118.457335185)",671,J,4,West Los Angeles APC,11,Mike Bonin,68,Venice,PACIFIC
1-2155188671,01/01/2022 02:38:43 PM,01/05/2022 11:04:18 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,WV,01/04/2022 12:00:00 AM,01/05/2022 04:21:05 PM,Y,N,"9619 N KESSLER AVE, 91311",9619,N,KESSLER,AVE,91311,34.2446189288,-118.567954262,"(34.2446189288, -118.567954262)",500,E,6,North Valley APC,12,John Lee,99,Chatsworth,DEVONSHIRE
1-2155187961,01/01/2022 02:39:02 PM,01/03/2022 02:05:42 PM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,Self Service,iOS,N,WVA,01/03/2022 02:05:40 PM,01/03/2022 02:05:42 PM,Y,,"21305 W VENTURA BLVD, 91364",21305,W,VENTURA,BLVD,91364,34.1677821035,-118.596217155,"(34.1677821035, -118.596217155)",560,B,2,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-2155188731,01/01/2022 02:39:20 PM,01/10/2022 08:54:03 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/10/2022 12:00:00 AM,01/10/2022 03:48:17 PM,Y,,"4764 S LA VILLA MARINA, 90292",4764,S,LA VILLA MARINA,,90292,33.981260553,-118.434070607,"(33.981260553, -118.434070607)",672,C,7,West Los Angeles APC,11,Mike Bonin,70,Del Rey,PACIFIC
1-2155188751,01/01/2022 02:39:30 PM,01/05/2022 05:17:43 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,NC,01/05/2022 12:00:00 AM,01/05/2022 05:14:39 PM,Y,,"509 S WESTLAKE AVE, 90057",509,S,WESTLAKE,AVE,90057,34.0595827944,-118.273615296,"(34.0595827944, -118.273615296)",634,C,3,Central APC,1,Gilbert Cedillo,121,Westlake South,RAMPART
1-2155189521,01/01/2022 02:39:52 PM,01/03/2022 01:34:43 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,SLA,01/03/2022 12:00:00 AM,01/03/2022 12:50:41 PM,Y,,"3006 S BUDLONG AVE, 90007",3006,S,BUDLONG,AVE,90007,34.0268603592,-118.295810348,"(34.0268603592, -118.295810348)",634,A,7,South Los Angeles APC,8,Marqueece Harris-Dawson,77,Empowerment Congress North,SOUTHWEST
1-2155186171,01/01/2022 02:39:54 PM,01/06/2022 12:09:51 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WLA,01/05/2022 12:00:00 AM,01/05/2022 01:31:11 PM,Y,N,"1430 S BEVERLY GLEN BLVD, 90024",1430,S,BEVERLY GLEN,BLVD,90024,34.0617435018,-118.425486433,"(34.0617435018, -118.425486433)",632,D,3,West Los Angeles APC,5,Paul Koretz,63,Westwood,WEST LOS ANGELES
1-2155188781,01/01/2022 02:40:17 PM,01/04/2022 05:20:14 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WV,01/03/2022 12:00:00 AM,01/04/2022 10:37:32 AM,Y,N,"8444 N ETIWANDA AVE, 91325",8444,N,ETIWANDA,AVE,91325,34.224048848,-118.531622951,"(34.224048848, -118.531622951)",530,J,1,North Valley APC,12,John Lee,124,Northridge South,DEVONSHIRE
1-2155186251,01/01/2022 02:40:46 PM,01/07/2022 12:04:33 AM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WV,01/06/2022 12:00:00 AM,01/06/2022 09:20:01 AM,Y,N,"18919 W LA MONTANA PL, 91356",18919,W,LA MONTANA,PL,91356,34.1579519325,-118.545573845,"(34.1579519325, -118.545573845)",560,H,4,South Valley APC,3,Bob Blumenfield,17,Tarzana,WEST VALLEY
1-2155188841,01/01/2022 02:41:08 PM,01/03/2022 12:59:27 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,SLA,01/03/2022 12:00:00 AM,01/03/2022 12:55:04 PM,Y,N,"4224 W DON LUIS DR, 90008",4224,W,DON LUIS,DR,90008,34.0054654051,-118.345107026,"(34.0054654051, -118.345107026)",673,D,3,South Los Angeles APC,8,Marqueece Harris-Dawson,79,Empowerment Congress West,SOUTHWEST
1-2155189661,01/01/2022 02:41:16 PM,01/03/2022 05:39:16 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WLA,01/03/2022 12:00:00 AM,01/03/2022 02:36:50 PM,Y,,"7315 W 82ND ST, 90045",7315,W,82ND,ST,90045,33.9623810132,-118.424480259,"(33.9623810132, -118.424480259)",702,D,2,West Los Angeles APC,11,Mike Bonin,71,Westchester/Playa,PACIFIC
1-2155188871,01/01/2022 02:41:17 PM,01/03/2022 08:31:29 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,WV,01/03/2022 12:00:00 AM,01/03/2022 08:33:14 AM,Y,N,"8444 N ETIWANDA AVE, 91325",8444,N,ETIWANDA,AVE,91325,34.224048848,-118.531622951,"(34.224048848, -118.531622951)",530,J,1,North Valley APC,12,John Lee,124,Northridge South,DEVONSHIRE
1-2155188931,01/01/2022 02:41:39 PM,01/06/2022 10:47:43 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,EV,01/06/2022 12:00:00 AM,01/06/2022 10:45:25 AM,Y,,"14131 W HAYNES ST, 91401",14131,W,HAYNES,ST,91401,34.1897864098,-118.441208231,"(34.1897864098, -118.441208231)",532,B,6,South Valley APC,2,Paul Krekorian,20,Van Nuys,VAN NUYS
1-2155188961,01/01/2022 02:41:54 PM,01/04/2022 11:38:36 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,NC,01/04/2022 12:00:00 AM,01/04/2022 07:37:03 AM,Y,N,"131 S AVENUE 63, 90042",131,S,AVENUE 63,,90042,34.1140991538,-118.183349742,"(34.1140991538, -118.183349742)",595,D,2,East Los Angeles APC,14,Kevin de León,41,Historic Highland Park,NORTHEAST
1-2155190411,01/01/2022 02:42:08 PM,01/06/2022 01:32:21 AM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,Android,N,WLA,01/05/2022 12:00:00 AM,01/05/2022 08:46:19 AM,Y,,"11813 W IOWA AVE, 90025",11813,W,IOWA,AVE,90025,34.0401751319,-118.456477066,"(34.0401751319, -118.456477066)",631,J,6,West Los Angeles APC,11,Mike Bonin,66,West LA - Sawtelle,WEST LOS ANGELES
1-2155190461,01/01/2022 02:42:26 PM,01/04/2022 01:57:26 PM,SR Created,LASAN,Bulky Items,Closed,Call,LASAN,,N,WV,01/04/2022 12:00:00 AM,01/04/2022 12:13:03 PM,Y,N,"19715 W VICTORY BLVD, 91367",19715,W,VICTORY,BLVD,91367,34.1867761647,-118.56289771,"(34.1867761647, -118.56289771)",530,F,7,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-2155189801,01/01/2022 02:42:33 PM,01/05/2022 04:59:32 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,NC,01/05/2022 12:00:00 AM,01/05/2022 04:56:49 PM,Y,N,"944 N CENTENNIAL ST, 90012",944,N,CENTENNIAL,ST,90012,34.0680037662,-118.245035287,"(34.0680037662, -118.245035287)",634,F,1,Central APC,1,Gilbert Cedillo,128,Historic Cultural North,CENTRAL
1-2155189041,01/01/2022 02:42:48 PM,01/04/2022 10:42:45 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,Y,EV,01/04/2022 12:00:00 AM,01/04/2022 02:14:18 PM,Y,,"5072 N TUJUNGA AVE, 91601",5072,N,TUJUNGA,AVE,91601,34.1627746899,-118.378873775,"(34.1627746899, -118.378873775)",562,J,3,South Valley APC,2,Paul Krekorian,24,NoHo,NORTH HOLLYWOOD
1-2155190511,01/01/2022 02:43:17 PM,01/01/2022 02:50:45 PM,SR Created,ITA,Other,Closed,Self Service,Self Service,,N,,,01/01/2022 02:50:44 PM,Y,N,"CANBY AVE AT CHASE ST, 91325",,,,,91325,34.2245965464,-118.534964817,"(34.2245965464, -118.534964817)",530,J,1,North Valley APC,12,John Lee,124,Northridge South,DEVONSHIRE
1-2155188221,01/01/2022 02:43:27 PM,01/04/2022 06:47:30 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Call,LASAN,,N,WV,01/04/2022 12:00:00 AM,01/04/2022 09:19:47 AM,Y,N,"19715 W VICTORY BLVD, 91367",19715,W,VICTORY,BLVD,91367,34.1867761647,-118.56289771,"(34.1867761647, -118.56289771)",530,F,7,South Valley APC,3,Bob Blumenfield,16,Woodland Hills-Warner Center,TOPANGA
1-2155189111,01/01/2022 02:43:31 PM,01/13/2022 04:09:31 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/13/2022 12:00:00 AM,01/13/2022 04:06:59 PM,Y,,"5186 N BRIAN LANE, 91436",5186,N,BRIAN,LANE,91436,34.1646427489,-118.486992405,"(34.1646427489, -118.486992405)",561,E,3,South Valley APC,4,Nithya Raman,18,Encino,WEST VALLEY
1-2155189841,01/01/2022 02:43:51 PM,01/07/2022 06:33:12 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service_SAN,,N,WLA,01/07/2022 12:00:00 AM,01/07/2022 11:00:47 AM,Y,N,"3475 S STONER AVE, 90066",3475,S,STONER,AVE,90066,34.0133813367,-118.432635655,"(34.0133813367, -118.432635655)",672,C,2,West Los Angeles APC,11,Mike Bonin,67,Mar Vista,PACIFIC
1-2155190581,01/01/2022 02:43:52 PM,01/07/2022 01:27:07 PM,SR Created,LASAN,Bulky Items,Closed,Mobile App,Self Service,iOS,N,WV,01/07/2022 12:00:00 AM,01/07/2022 01:22:31 PM,Y,,"21016 W VALERIO ST, 91303",21016,W,VALERIO,ST,91303,34.2045089661,-118.591252412,"(34.2045089661, -118.591252412)",530,B,4,South Valley APC,3,Bob Blumenfield,13,Canoga Park,TOPANGA
1-2155188341,01/01/2022 02:44:14 PM,01/01/2022 02:44:15 PM,SR Created,BSL,Single Streetlight Issue,Open,Call,ITA,,N,CENTRAL,,,Y,Y,"519 E 7TH ST, 90014",519,E,7TH,ST,90014,34.04087402,-118.24686273,"(34.04087402, -118.24686273)",634,F,5,Central APC,14,Kevin de León,52,Downtown Los Angeles,CENTRAL
1-2155189241,01/01/2022 02:44:34 PM,01/05/2022 11:11:30 PM,SR Created,LASAN,Illegal Dumping Pickup,Closed,Mobile App,Self Service,Android,N,WLA,01/05/2022 12:00:00 AM,01/05/2022 05:03:06 PM,Y,,"11805 W IOWA AVE, 90025",11805,W,IOWA,AVE,90025,34.0402692862,-118.456131248,"(34.0402692862, -118.456131248)",631,J,6,West Los Angeles APC,11,Mike Bonin,66,West LA - Sawtelle,WEST LOS ANGELES
1-2155189301,01/01/2022 02:44:55 PM,01/05/2022 01:24:42 PM,SR Created,LASAN,Metal/Household Appliances,Closed,Mobile App,Self Service,iOS,N,NC,01/05/2022 12:00:00 AM,01/05/2022 01:09:38 PM,Y,,"2347 N BIRKDALE ST, 90031",2347,N,BIRKDALE,ST,90031,34.0924631152,-118.239115311,"(34.0924631152, -118.239115311)",594,G,5,East Los Angeles APC,13,Mitch O'Farrell,43,Elysian Valley Riverside,NORTHEAST
1-2155189961,01/01/2022 02:45:02 PM,01/03/2022 01:52:13 PM,SR Created,LASAN,Bulky Items,Closed,Self Service,Self Service,,N,EV,01/03/2022 12:00:00 AM,01/03/2022 01:51:10 PM,Y,N,"10051 N BREIDT AVE, 91042",10051,N,BREIDT,AVE,91042,34.2508389751,-118.27364851,"(34.2508389751, -118.27364851)",504,C,4,North Valley APC,7,Monica Rodriguez,10,Sunland-Tujunga,FOOTHILL
