SRNumber,CreatedDate,UpdatedDate,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-821622531,11/17/2017 02:56:00 PM,11/21/2017 11:17:00 AM,BOS,Bulky Items,Closed,Call,,Y,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:17:00 AM,Y,N,"16801 W CHARMEL LANE, 90272",16801,W,CHARMEL,LANE,90272,34.06062415,-118.5517379,"(34.060624151, -118.551737918)",630,G,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-821620201,11/17/2017 02:54:00 PM,11/21/2017 01:06:00 PM,BOS,Metal/Household Appliances,Closed,Call,,Y,WLA,11/21/2017 12:00:00 AM,11/21/2017 01:06:00 PM,Y,N,"1180 N TELLEM DR, 90272",1180,N,TELLEM,DR,90272,34.05730998,-118.5439588,"(34.0573099785, -118.543958813)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-821615031,11/17/2017 02:52:00 PM,11/21/2017 11:17:00 AM,BOS,Bulky Items,Closed,Call,,Y,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:17:00 AM,Y,N,"1180 N TELLEM DR, 90272",1180,N,TELLEM,DR,90272,34.05730998,-118.5439588,"(34.0573099785, -118.543958813)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-821609031,11/17/2017 02:48:00 PM,11/28/2017 11:10:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/28/2017 12:00:00 AM,11/28/2017 11:10:00 AM,Y,N,"16534 W LAS CASAS PL, 90272",16534,W,LAS CASAS,PL,90272,34.04994398,-118.5419658,"(34.0499439787, -118.541965812)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-821562521,11/17/2017 02:21:00 PM,11/21/2017 03:59:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,11/21/2017 12:00:00 AM,11/21/2017 03:59:00 PM,Y,N,"17520 W REVELLO DR, 90272",17520,W,REVELLO,DR,90272,34.04054117,-118.5586031,"(34.0405411683, -118.558603079)",630,F,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1389,,10,
1-821159401,11/17/2017 11:09:00 AM,11/21/2017 10:13:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 10:13:00 AM,Y,N,"1051 N GALLOWAY ST, 90272",1051,N,GALLOWAY,ST,90272,34.04872304,-118.5215933,"(34.0487230394, -118.521593299)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,788,,10,
1-821032731,11/17/2017 10:19:00 AM,11/21/2017 02:43:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 12:24:00 PM,Y,N,"17117 W AVENIDA DE LA HERRADURA, 90272",17117,W,AVENIDA DE LA HERRADURA,,90272,34.0770725,-118.5589449,"(34.0770724997, -118.558944881)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-820982751,11/17/2017 09:59:00 AM,11/21/2017 11:17:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:17:00 AM,Y,N,"755 N ENCHANTED WAY, 90272",755,N,ENCHANTED,WAY,90272,34.04988814,-118.5493585,"(34.0498881394, -118.549358488)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-820660461,11/17/2017 07:13:00 AM,11/21/2017 11:15:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:15:00 AM,Y,N,"1000 N GLENHAVEN DR, 90272",1000,N,GLENHAVEN,DR,90272,34.05314947,-118.5458707,"(34.0531494721, -118.545870697)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-820385371,11/16/2017 04:36:00 PM,11/18/2017 12:46:00 PM,ITA,Other,Closed,Self Service,,N,,,11/18/2017 12:46:00 PM,Y,N,"16820 W EDGAR ST, 90272",16820,W,EDGAR,ST,90272,34.0451862278,-118.54682239,"(34.0451862278, -118.54682239)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,,10,
1-820079701,11/16/2017 02:05:00 PM,11/28/2017 12:22:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,11/28/2017 12:00:00 AM,11/28/2017 12:22:00 PM,Y,N,"1502 E PASEO DE ORO, 90272",1502,E,PASEO DE ORO,,90272,34.0735769,-118.5511909,"(34.0735769009, -118.551190912)",630,G,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-820069931,11/16/2017 02:01:00 PM,11/21/2017 11:19:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:19:00 AM,Y,N,"13600 W ROMANY DR, 90272",13600,W,ROMANY,DR,90272,34.05450338,-118.5032441,"(34.0545033791, -118.503244084)",631,D,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1524,,10,
1-820048971,11/16/2017 01:52:00 PM,11/21/2017 11:19:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:19:00 AM,Y,N,"1296 N MONUMENT ST, 90272",1296,N,MONUMENT,ST,90272,34.05345976,-118.5234487,"(34.0534597552, -118.523448744)",631,A,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,785,,10,
1-819529211,11/16/2017 10:17:00 AM,11/21/2017 11:15:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:15:00 AM,Y,N,"1351 N LACHMAN LANE, 90272",1351,N,LACHMAN,LANE,90272,34.0587484,-118.5488702,"(34.0587483997, -118.5488702)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-819119121,11/16/2017 07:20:00 AM,11/21/2017 01:06:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 01:06:00 PM,Y,N,"13524 W LUCCA DR, 90272",13524,W,LUCCA,DR,90272,34.05607881,-118.499589,"(34.0560788145, -118.499588995)",631,D,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1524,,10,
1-818911691,11/15/2017 08:21:00 PM,11/21/2017 10:18:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 10:18:00 AM,Y,N,"711 N CHAPALA DR, 90272",711,N,CHAPALA,DR,90272,34.04032026,-118.5217394,"(34.0403202568, -118.521739361)",631,B,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-818574661,11/15/2017 03:06:00 PM,11/21/2017 07:25:00 AM,OCB,Graffiti Removal,Closed,Self Service,,Y,PGS,11/20/2017 07:24:00 AM,11/21/2017 07:25:00 AM,Y,N,"1544 N LACHMAN LANE, 90272",1544,N,LACHMAN,LANE,90272,34.06388602,-118.5499638,"(34.0638860194, -118.5499638)",630,G,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-818524391,11/15/2017 02:31:00 PM,11/16/2017 07:06:00 AM,BOS,Dead Animal Removal,Closed,Self Service,,N,WLA,,11/16/2017 07:06:00 AM,Y,N,"PALISADES CIR AT PALISADES DR, 90272",,,,,90272,34.07562239,-118.5650103,"(34.0756223913, -118.56501028)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-817916901,11/15/2017 07:58:00 AM,11/27/2017 11:10:00 AM,BOS,Bulky Items,Cancelled,Call,,N,WLA,11/28/2017 12:00:00 AM,11/27/2017 11:10:00 AM,Y,N,"959 N CHATTANOOGA AVE, 90272",959,N,CHATTANOOGA,AVE,90272,34.05194641,-118.5432127,"(34.0519464118, -118.543212742)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-817912021,11/15/2017 07:56:00 AM,11/27/2017 11:09:00 AM,BOS,Bulky Items,Cancelled,Call,,N,WLA,11/28/2017 12:00:00 AM,11/27/2017 11:09:00 AM,Y,N,"959 N CHATTANOOGA AVE, 90272",959,N,CHATTANOOGA,AVE,90272,34.05194641,-118.5432127,"(34.0519464118, -118.543212742)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-817760321,11/14/2017 09:15:00 PM,11/16/2017 11:58:00 AM,ITA,Other,Closed,Self Service,,N,,,11/16/2017 11:58:00 AM,Y,Y,"15777 W BOWDOIN ST, 90272",15777,W,BOWDOIN,ST,90272,34.0468977922,-118.531506565,"(34.0468977922, -118.531506565)",631,A,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1386,,10,
1-817742121,11/14/2017 08:15:00 PM,11/21/2017 10:23:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 10:23:00 AM,Y,N,"928 N LAS PULGAS ROAD, 90272",928,N,LAS PULGAS,ROAD,90272,34.05064756,-118.5378359,"(34.0506475599, -118.537835913)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-817687621,11/14/2017 05:45:00 PM,11/21/2017 10:17:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 10:17:00 AM,Y,N,"928 N LAS PULGAS ROAD, 90272",928,N,LAS PULGAS,ROAD,90272,34.05064756,-118.5378359,"(34.0506475599, -118.537835913)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-817684571,11/14/2017 05:42:00 PM,11/21/2017 11:43:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:43:00 AM,Y,N,"1353 N AVENIDA DE CORTEZ, 90272",1353,N,AVENIDA DE CORTEZ,,90272,34.07185463,-118.5610218,"(34.0718546274, -118.561021751)",630,F,2,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-817644569,11/14/2017 04:55:00 PM,11/20/2017 09:34:00 AM,OCB,Graffiti Removal,Cancelled,Mobile App,iOS,N,PGS,11/20/2017 09:33:00 AM,11/20/2017 09:34:00 AM,Y,N,"16605 W SUNSET BLVD, 90272",16605,W,SUNSET,BLVD,90272,34.0477306,-118.5439492,"(34.047730595, -118.543949237)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1392,35,10,
1-817631561,11/14/2017 04:43:00 PM,11/21/2017 07:29:00 AM,OCB,Graffiti Removal,Closed,Self Service,,N,PGS,11/20/2017 07:28:00 AM,11/21/2017 07:29:00 AM,Y,N,"1425 N CHAUTAUQUA BLVD, 90272",1425,N,CHAUTAUQUA,BLVD,90272,34.05543637,-118.5220606,"(34.055436365, -118.522060588)",631,B,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,785,,10,
1-817581591,11/14/2017 04:07:00 PM,11/21/2017 10:18:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 10:18:00 AM,Y,N,"1014 N BIENVENEDA AVE, 90272",1014,N,BIENVENEDA,AVE,90272,34.05213692,-118.5403794,"(34.052136916, -118.540379377)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-817576941,11/14/2017 04:06:00 PM,11/18/2017 03:03:00 PM,BOS,Bulky Items,Cancelled,Call,,N,WLA,11/21/2017 12:00:00 AM,11/18/2017 03:03:00 PM,Y,N,"1014 N BIENVENEDA AVE, 90272",1014,N,BIENVENEDA,AVE,90272,34.05213692,-118.5403794,"(34.052136916, -118.540379377)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-817309851,11/14/2017 01:59:00 PM,11/21/2017 10:17:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 10:17:00 AM,Y,N,"1320 N DUENDE LANE, 90272",1320,N,DUENDE,LANE,90272,34.05941403,-118.54773,"(34.059414026, -118.547729968)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-817215971,11/14/2017 01:26:00 PM,11/15/2017 09:27:00 AM,BOS,Dead Animal Removal,Closed,Self Service,,N,WLA,,11/15/2017 09:27:00 AM,Y,N,"PALISADES DR AT PALISADES CIR, 90272",,,,,90272,34.07562239,-118.5650103,"(34.0756223913, -118.56501028)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-817103941,11/14/2017 12:41:00 PM,11/16/2017 06:45:00 AM,OCB,Graffiti Removal,Closed,Call,,Y,PGS,11/15/2017 06:44:00 AM,11/16/2017 06:45:00 AM,Y,N,"16778 W CHARMEL LANE, 90272",16778,W,CHARMEL,LANE,90272,34.05912828,-118.5505093,"(34.0591282786, -118.550509317)",630,G,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-817003931,11/14/2017 11:57:00 AM,11/21/2017 10:22:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 10:22:00 AM,Y,N,"928 N LAS PULGAS ROAD, 90272",928,N,LAS PULGAS,ROAD,90272,34.05064756,-118.5378359,"(34.0506475599, -118.537835913)",630,J,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-816976751,11/14/2017 11:49:00 AM,11/21/2017 01:07:00 PM,BOS,Metal/Household Appliances,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 01:07:00 PM,Y,N,"784 N WILDOMAR ST, 90272",784,N,WILDOMAR,ST,90272,34.048323,-118.5351205,"(34.0483229959, -118.535120466)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-816874562,11/14/2017 11:09:00 AM,11/16/2017 07:18:00 AM,OCB,Graffiti Removal,Cancelled,Mobile App,iOS,N,PGS,11/16/2017 07:18:00 AM,11/16/2017 07:18:00 AM,Y,N,"301 N MOUNT HOLYOKE AVE, 90272",301,N,MOUNT HOLYOKE,AVE,90272,34.03616611,-118.5327571,"(34.0361661124, -118.53275712)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-816479151,11/14/2017 08:43:00 AM,11/21/2017 03:11:00 PM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:15:00 AM,Y,N,"16912 W SCENIC PL, 90272",16912,W,SCENIC,PL,90272,34.05217179,-118.54853,"(34.0521717851, -118.548529971)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-816384681,11/14/2017 08:02:00 AM,11/21/2017 11:43:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:43:00 AM,Y,N,"17158 W PALISADES CIR, 90272",17158,W,PALISADES,CIR,90272,34.07543276,-118.5631718,"(34.0754327591, -118.56317181)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-816358166,11/14/2017 07:51:00 AM,11/14/2017 07:51:00 AM,LADWP,Report Water Waste,Closed,Mobile App,Android,N,,,11/14/2017 07:51:00 AM,Y,,"16400 W PACIFIC COAST HWY, 90272",16400,W,PACIFIC COAST,HWY,90272,34.03839749,-118.5414951,"(34.0383974921, -118.541495107)",630,H,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-816344531,11/14/2017 07:37:00 AM,11/21/2017 02:55:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:15:00 AM,Y,N,"840 N LACHMAN LANE, 90272",840,N,LACHMAN,LANE,90272,34.0505895,-118.5450506,"(34.0505895016, -118.545050617)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-816205181,11/13/2017 10:35:00 PM,11/17/2017 03:29:00 PM,BSL,Single Streetlight Issue,Closed,Mobile App,iOS,N,WEST,11/17/2017 12:00:00 AM,11/17/2017 12:00:00 AM,Y,,"245 N TOYOPA DR, 90272",245,N,TOYOPA,DR,90272,34.0316117,-118.5199367,"(34.0316117, -118.5199367)",631,B,7,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1388,,10,
1-816197874,11/13/2017 09:34:00 PM,11/14/2017 08:48:00 AM,BOS,Bulky Items,Closed,Mobile App,iOS,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 08:48:00 AM,Y,,"15233 W BESTOR BLVD, 90272",15233,W,BESTOR,BLVD,90272,34.051239,-118.5252626,"(34.0512390004, -118.525262554)",631,A,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,785,,10,
1-816167211,11/13/2017 07:21:00 PM,11/15/2017 08:44:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/14/2017 12:00:00 AM,11/15/2017 08:44:00 AM,Y,N,"729 N MUSKINGUM AVE, 90272",729,N,MUSKINGUM,AVE,90272,34.04816084,-118.5364025,"(34.0481608354, -118.536402469)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-816071164,11/13/2017 04:49:00 PM,11/16/2017 07:00:00 AM,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,PGS,11/15/2017 06:59:00 AM,11/16/2017 07:00:00 AM,Y,N,"301 N MOUNT HOLYOKE AVE, 90272",301,N,MOUNT HOLYOKE,AVE,90272,34.03616611,-118.5327571,"(34.0361661124, -118.53275712)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-816063751,11/13/2017 04:41:00 PM,11/21/2017 11:42:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:42:00 AM,Y,N,"1354 N AVENIDA DE CORTEZ, 90272",1354,N,AVENIDA DE CORTEZ,,90272,34.07233726,-118.560041,"(34.0723372636, -118.560040996)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-816047131,11/13/2017 04:30:00 PM,11/14/2017 10:59:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 10:59:00 AM,Y,N,"625 N PALMERA AVE, 90272",625,N,PALMERA,AVE,90272,34.0462542,-118.53886,"(34.0462541962, -118.538859973)",630,J,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,787,,10,
1-816015812,11/13/2017 04:12:00 PM,11/15/2017 08:44:00 AM,BOS,Bulky Items,Closed,Mobile App,iOS,Y,WLA,11/14/2017 12:00:00 AM,11/15/2017 08:44:00 AM,Y,,"16500 W SUNSET BLVD, 90272",16500,W,SUNSET,BLVD,90272,34.04827424,-118.542059,"(34.0482742409, -118.542058979)",630,H,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-816011871,11/13/2017 04:09:00 PM,11/14/2017 08:05:00 AM,BOS,Electronic Waste,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 08:05:00 AM,Y,N,"13857 W SUNSET BLVD, 90272",13857,W,SUNSET,BLVD,90272,34.04730907,-118.5079096,"(34.0473090677, -118.507909552)",631,C,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,833,1524,,10,
1-816005571,11/13/2017 04:06:00 PM,11/14/2017 08:49:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 08:49:00 AM,Y,N,"862 N FISKE ST, 90272",862,N,FISKE,ST,90272,34.04481131,-118.5215264,"(34.0448113098, -118.521526374)",631,B,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,834,784,,10,
1-815959961,11/13/2017 03:44:00 PM,11/14/2017 11:38:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 11:38:00 AM,Y,N,"17157 W PALISADES CIR, 90272",17157,W,PALISADES,CIR,90272,34.07442526,-118.5614986,"(34.0744252569, -118.561498554)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1526,,10,
1-815819751,11/13/2017 02:42:00 PM,11/14/2017 02:26:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,11/14/2017 12:00:00 AM,11/14/2017 02:26:00 PM,Y,N,"1116 N CORSICA DR, 90272",1116,N,CORSICA,DR,90272,34.04840051,-118.5052519,"(34.0484005141, -118.505251861)",631,D,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,839,1524,,10,
1-815816731,11/13/2017 02:41:00 PM,11/14/2017 10:56:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 10:56:00 AM,Y,N,"356 N MOUNT HOLYOKE AVE, 90272",356,N,MOUNT HOLYOKE,AVE,90272,34.03702161,-118.5314959,"(34.0370216105, -118.531495859)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-815805341,11/13/2017 02:36:00 PM,11/17/2017 02:18:00 PM,OCB,Graffiti Removal,Cancelled,Self Service,,N,PGS,11/17/2017 02:17:00 PM,11/17/2017 02:18:00 PM,Y,N,"16784 W CHARMEL LANE, 90272",16784,W,CHARMEL,LANE,90272,34.05968237,-118.5510857,"(34.0596823713, -118.551085671)",630,G,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-815610571,11/13/2017 01:18:00 PM,11/14/2017 01:54:00 PM,BOS,Bulky Items,Closed,Call,,Y,WLA,11/14/2017 12:00:00 AM,11/14/2017 01:54:00 PM,Y,N,"111 N MARQUEZ PL, 90272",111,N,MARQUEZ,PL,90272,34.04133922,-118.5489478,"(34.0413392164, -118.548947785)",630,H,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-815595211,11/13/2017 01:11:00 PM,11/21/2017 11:16:00 AM,BOS,Bulky Items,Closed,Self Service,,N,WLA,11/21/2017 12:00:00 AM,11/21/2017 11:16:00 AM,Y,N,"427 N BEIRUT AVE, 90272",427,N,BEIRUT,AVE,90272,34.03803989,-118.5305725,"(34.0380398868, -118.530572474)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-815502081,11/13/2017 12:40:00 PM,11/14/2017 01:18:00 PM,BOS,Metal/Household Appliances,Closed,Self Service,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 01:18:00 PM,Y,N,"17250 W SUNSET BLVD, 90272",17250,W,SUNSET,BLVD,90272,34.04302187,-118.5534294,"(34.0430218726, -118.553429395)",630,G,5,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1392,,10,
1-815448831,11/13/2017 12:20:00 PM,11/14/2017 10:56:00 AM,BOS,Illegal Dumping Pickup,Closed,Call,,Y,WLA,11/14/2017 12:00:00 AM,11/14/2017 10:56:00 AM,Y,N,"435 N BEIRUT AVE, 90272",435,N,BEIRUT,AVE,90272,34.03818517,-118.5305362,"(34.0381851694, -118.530536215)",631,A,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,838,1386,,10,
1-815240581,11/13/2017 11:01:00 AM,11/14/2017 09:26:00 AM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 09:22:00 AM,Y,N,"905 N JACON WAY, 90272",905,N,JACON,WAY,90272,34.05306581,-118.5474161,"(34.0530658149, -118.547416114)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-815231091,11/13/2017 11:00:00 AM,11/14/2017 11:37:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 11:37:00 AM,Y,N,"905 N JACON WAY, 90272",905,N,JACON,WAY,90272,34.05306581,-118.5474161,"(34.0530658149, -118.547416114)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-815203011,11/13/2017 10:50:00 AM,11/13/2017 02:01:00 PM,BOS,Bulky Items,Cancelled,Call,,N,WLA,11/14/2017 12:00:00 AM,11/13/2017 02:01:00 PM,Y,N,"PACIFIC COAST HWY AT TEMESCAL CANYON ROAD, 90272",,,,,90272,34.03580412,-118.5357696,"(34.0358041241, -118.535769592)",630,J,6,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,837,1386,,10,
1-815188891,11/13/2017 10:45:00 AM,11/14/2017 09:21:00 AM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 09:21:00 AM,Y,N,"16757 W CHARMEL LANE, 90272",16757,W,CHARMEL,LANE,90272,34.05885098,-118.550148,"(34.0588509831, -118.550148042)",630,G,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
1-815042351,11/13/2017 09:53:00 AM,11/14/2017 11:38:00 AM,BOS,Bulky Items,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 11:38:00 AM,Y,N,"1423 N FLORESTA PL, 90272",1423,N,FLORESTA,PL,90272,34.0617454,-118.5468806,"(34.0617453976, -118.546880604)",630,H,3,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1391,,10,
1-814965691,11/13/2017 09:31:00 AM,11/14/2017 01:17:00 PM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 01:17:00 PM,Y,N,"1579 N MICHAEL LANE, 90272",1579,N,MICHAEL,LANE,90272,34.07816136,-118.5653897,"(34.0781613584, -118.565389713)",630,F,1,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,835,1525,,10,
1-814848021,11/13/2017 08:49:00 AM,11/14/2017 09:22:00 AM,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,11/14/2017 12:00:00 AM,11/14/2017 09:22:00 AM,Y,N,"1170 N TELLEM DR, 90272",1170,N,TELLEM,DR,90272,34.05701793,-118.5438253,"(34.0570179336, -118.543825341)",630,H,4,West Los Angeles APC,11,Mike Bonin,,,WEST LOS ANGELES,25066,836,1390,,10,
