"ticket_number","issue_date","issue_time","meter_id","marked_time","rp_state_plate","vin","make","body_style","color","location","route","agency","violation_code","violation_description","fine_amount","latitude","longitude"
"4298853392","2016-12-31T00:00:00.000","1857","SO17626",,"CA",,"TOYT","PA","GY","15314 DICKENS ST W","00107","53","88.63B+","OFF STR/OVERTIME/MTR","58","6420562.537873","1878267.099954"
"4298853425","2016-12-31T00:00:00.000","1911","SO61",,"CA",,"MERZ","PA","SL","14500 VENTURA BL","00107","53","88.13B+","METER EXP.","63","6425913.134519","1877606.003035"
"4298865303","2016-12-31T00:00:00.000","1618",,,"CA",,"HOND","PA","SL","4181 DORSEY ST","00500","55","22514","FIRE HYDRANT","68","6486339.74472","1824993.515421"
"4298865336","2016-12-31T00:00:00.000","1648",,,"CA",,"CHEV","PA","GN","725 43RD ST W","00500","55","22500H","DOUBLE PARKING","68","6474967.205076","1824466.5644"
"4298865384","2016-12-31T00:00:00.000","1911",,,"CA",,"VOLK","PA","BK","322 78TH ST W","00500","55","22500E","BLOCKING DRIVEWAY","68","6476958.701699","1811168.712014"
"4298865410","2016-12-31T00:00:00.000","2030",,,"CA",,"MERZ","PA","WT","736 75TH ST W","00500","55","80.56E4+","RED ZONE","93","6474898.998434","1812210.970333"
"4298865454","2016-12-31T00:00:00.000","2224",,,"CA",,"CHEV","PA","GN","7320 HOOVER ST S","00500","55","80.56E4+","RED ZONE","93","6474624.125991","1812842.684622"
"4298925422","2016-12-31T00:00:00.000","1730",,,"CA",,"DODG","PA","GY","717 W  EL SEGUNDO BLVD","00500","55","80.69AP+","NO STOP/STANDING","93","6474474.863639","1792092.092412"
"4298925492","2016-12-31T00:00:00.000","2027",,,"CA",,"PONT","PA","BK","139 118TH ST W","00500","55","22500E","BLOCKING DRIVEWAY","68","6478321.259479","1795736.329654"
"4298925525","2016-12-31T00:00:00.000","2257",,,"NV",,"DODG","PA","SL","11230 CENTRAL AVE S","00500","55","80.69B","NO PARKING","73","6484547.19992604","1798021.83227747"
"4298951650","2016-12-31T00:00:00.000","810","PW183",,"MN",,"OTHR","PA","GN","2301 WESTWOOD BL","00306","51","88.13B+","METER EXP.","63","6431261.958487","1838090.12006"
"4298951683","2016-12-31T00:00:00.000","853","6",,"CA",,"LNDR","PA","WT","1522 ENSLEY AVE","00306","51","80.58L","PREFERENTIAL PARKING","68","6433709.345402","1845704.818207"
"4298951742","2016-12-31T00:00:00.000","927","35",,"CA",,"TOYT","PA","GN","733 MALCOLM AVE","00306","51","80.58L","PREFERENTIAL PARKING","68","6429032.16523579","1847213.85603869"
"4298951775","2016-12-31T00:00:00.000","935","11",,"CA",,"NISS","PA","OT","769 GLENMONT AVE","00306","51","80.58L","PREFERENTIAL PARKING","68","6429280.242005","1846865.319265"
"4298951812","2016-12-31T00:00:00.000","946","11",,"CA",,"MERZ","PA","SL","854 GLENMONT AVE","00306","51","80.58L","PREFERENTIAL PARKING","68","6429506.92057","1846456.4579"
"4298951845","2016-12-31T00:00:00.000","1605","MV24",,"CA",,"HOND","PA","SL","12101 VENICE BL","00204","51","88.13B+","METER EXP.","63","6431301.964581","1824713.583118"
"4298978854","2016-12-31T00:00:00.000","1000","26",,"CA",,"TOYT","PA","RD","10611 AYRES AVE","00304","51","80.58L","PREFERENTIAL PARKING","68","6433688.420455","1837971.444107"
"4298978880","2016-12-31T00:00:00.000","1027","PW115",,"CA",,"BMW","PA","GY","2346 WESTWOOD BL","00304","51","88.13B+","METER EXP.","63","6431539.861129","1837699.460979"
"4298978924","2016-12-31T00:00:00.000","1121","WS504",,"CA",,"TOYT","PA","GY","1800 PONTIUS AV","00304","51","88.13B+","METER EXP.","63","6427358.527206","1839277.827214"
"4298978950","2016-12-31T00:00:00.000","1148",,"1038","CA",,"NISS","PA","WT","10870 MISSISSIPPI AVE","00304","51","80.69C","PARKED OVER TIME LIMIT","58","6430447.051026","1839081.154964"
"4298979005","2016-12-31T00:00:00.000","1156",,"1038","CA",,"NISS","PA","SL","10801 MISSISSIPPI AVE","00304","51","80.69C","PARKED OVER TIME LIMIT","58","6431066.030084","1839521.540551"
"4298979031","2016-12-31T00:00:00.000","1216","26",,"CA",,"BMW","PA","GY","2364 PROSSER AVE","00304","51","80.58L","PREFERENTIAL PARKING","68","6433922.032466","1838924.60113"
"4298979075","2016-12-31T00:00:00.000","1251","26",,"CA",,"CHEV","PA","GY","2371 GLENDON AVE","00304","51","80.58L","PREFERENTIAL PARKING","68","6431976.703659","1837672.196445"
"4298979101","2016-12-31T00:00:00.000","1413","WS398",,"CA",,"TOYT","PA","BK","1872 SEPULVEDA BL S","00304","51","88.13B+","METER EXP.","63","6427464.578013","1839464.598278"
"4298989085","2016-12-31T00:00:00.000","1429",,,"CA",,"BMW","PA","BK","13600 STAGG ST","00394","53","80.56E4+","RED ZONE","93","6432053.9881","1900055.728185"
"4298979204","2016-12-31T00:00:00.000","1558","SS193",,"CA",,"INFI","PA","BK","11659 SANTA MONICA BL","00304","51","88.13B+","METER EXP.","63","6423775.98415","1838757.477947"
"4298989030","2016-12-31T00:00:00.000","1100",,,"IL",,"VOLV","CM","RD","7037 HAYVENHURST AVE","00394","53","80.56E4+","RED ZONE","93","6412776.85358096","1894863.11589808"
"4298989063","2016-12-31T00:00:00.000","1208",,,"CA",,"CHEV","PA","SL","8525 SEPULVEDA BLVD","00394","53","80.56E4+","RED ZONE","93","6420290.61838943","1904623.95359167"
"4299067706","2016-12-31T00:00:00.000","1643","LM351",,"MO",,"NISS","PA","BK","7300 MELROSE AV","00474","54","88.13B+","METER EXP.","63","6456095.133939","1852964.175473"
"4299067371","2016-12-31T00:00:00.000","1031","BF516A",,"CA",,"NISS","PA","SL","7701 BEVERLY BL","00474","54","88.13B+","METER EXP.","63","6453451.515828","1850276.802595"
"4299067426","2016-12-31T00:00:00.000","1143","13",,"CA",,"MERZ","PA","SL","129 FLORES ST N","00474","54","80.58L","PREFERENTIAL PARKING","68","6449297.006742","1849581.863272"
"4299067452","2016-12-31T00:00:00.000","1204","WF315",,"CA",,"CHEV","PA","GY","6300 COLGATE AV","00474","54","88.13B+","METER EXP.","63","6452216.135329","1847709.386688"
"4299067511","2016-12-31T00:00:00.000","1315","LM656A",,"CA",,"VOLK","PA","BK","101 LA BREA AV S","00474","54","88.13B+","METER EXP.","63","6457482.26261","1849336.560209"
"4299067544","2016-12-31T00:00:00.000","1324",,,"CA",,"AUDI","PA","BK","201 LA BREA AV S","00474","54","5200","DISPLAY OF PLATES","25","6457480.619186","1848414.02544"
"4299067592","2016-12-31T00:00:00.000","1425","13",,"CA",,"TOYT","PA","GY","138 EDINBURGH AVE S","00474","54","80.58L","PREFERENTIAL PARKING","68","6451529.685316","1849744.16546"
"4299067625","2016-12-31T00:00:00.000","1444","WF69",,"CA",,"MERZ","PA","WT","8301 3RD ST W","00474","54","88.13B+","METER EXP.","63","6449615.557378","1849032.241019"
"4299067673","2016-12-31T00:00:00.000","1518","WF308",,"CA",,"TOYT","PA","WT","401 FAIRFAX AV S","00474","54","88.13B+","METER EXP.","63","6452215.997621","1851039.99657"
"4299067710","2016-12-31T00:00:00.000","1649","LM357",,"CA",,"CHEV","PA","BK","7200 MELROSE AV","00474","54","88.13B+","METER EXP.","63","6456832.074487","1852941.976205"
"4299077764","2016-12-31T00:00:00.000","822","SG390",,"CA",,"NISS","PA","WT","1400 ALTA VISTA BL N","00463","54","88.13B+","METER EXP.","63","6456595.580552","1857580.877147"
"4299077801","2016-12-31T00:00:00.000","907",,"0800","CA",,"HOND","PA","BK","4743 OAKWOOD AVE W","00463","54","80.69C","PARKED OVER TIME LIMIT","58","6467764.317174","1850648.729769"
"4299077904","2016-12-31T00:00:00.000","1011",,"0805","CA",,"JEEP","PA","BL","5740 WARING AVE","00463","54","80.69C","PARKED OVER TIME LIMIT","58","6463822.438821","1853584.515152"
"4299077893","2016-12-31T00:00:00.000","956",,"0805","CA",,"JEEP","PA","BL","5740 WARING AVE","00463","54","80.69C","PARKED OVER TIME LIMIT","58","6463822.438821","1853584.515152"
"4299077930","2016-12-31T00:00:00.000","1023",,"0800","CA",,"VOLK","PA","GY","4918 MAPLEWOOD AVE W","00463","54","80.69C","PARKED OVER TIME LIMIT","58","6467849.3662845","1851751.75008608"
"4299077974","2016-12-31T00:00:00.000","1208",,"0800","CA",,"MAZD","PA","BK","440 VAN NESS AVE N","00463","54","80.69C","PARKED OVER TIME LIMIT","58","6466063.966971","1851369.888015"
"4299078081","2016-12-31T00:00:00.000","1629",,,"CA",,"LINC","PA","GY","3335 WEST 8TH STREET","00403","54","80.56E4+","RED ZONE","93","6470478.14932703","1843516.85433229"
"4299078114","2016-12-31T00:00:00.000","1638","WW1652",,"CA",,"BMW","PA","BK","3301 8TH ST W","00403","54","88.13B+","METER EXP.","63","6462898.360035","1832042.342194"
"4299078151","2016-12-31T00:00:00.000","1654","VW1369",,"UT",,"LEXS","PA","WT","3100 8TH ST W","00403","54","88.13B+","METER EXP.","63","6472575.27013","1843525.230175"
"4299078184","2016-12-31T00:00:00.000","1708","WW1712",,"CA",,"HOND","PA","BK","601 SERRANO AV S","00403","54","88.13B+","METER EXP.","63","6468733.347181","1852248.617014"
"4299078276","2016-12-31T00:00:00.000","2051","101",,"CA",,"JEEP","PA","GY","1506 ROSALIA ROAD","00403","54","80.58L","PREFERENTIAL PARKING","68","6475012.4663","1858270.465626"
"4299078265","2016-12-31T00:00:00.000","2050",,,"CA",,"JEEP","PA","GY","1506 ROSALIA ROAD","00403","54","5204A-","DISPLAY OF TABS","25","6475012.4663","1858270.465626"
"4299078302","2016-12-31T00:00:00.000","2057","83",,"CA",,"GMC","PU","SL","4606 MAUBERT AVENUE","00403","54","80.58L","PREFERENTIAL PARKING","68","6473957.885883","1858569.948556"
"4299078335","2016-12-31T00:00:00.000","2101",,,"CA",,"HOND","PA","SL","4625 MAUBERT AVENUE","00403","54","5204A-","DISPLAY OF TABS","25","6473836.664839","1858569.964898"
"4299118552","2016-12-31T00:00:00.000","1005","CB924",,"CA",,"BMW","PA","BK","950 FLOWER ST","00600","56","88.13B+","METER EXP.","63","6482259.82442","1838893.148329"
"4299118596","2016-12-31T00:00:00.000","1330","CB386",,"CA",,"HYUN","PA","BK","122 PICO BLVD E","00600","56","88.13B+","METER EXP.","63","6482626.117529","1835930.609235"
"4299137371","2016-12-31T00:00:00.000","1052","VH74",,"CA",,"TOYT","PA","WT","1800 VERMONT AV N","00441","54","88.13B+","METER EXP.","63","6473338.230058","1860210.584778"
"4299137404","2016-12-31T00:00:00.000","1130","SA64",,"CA",,"MERZ","PA","SL","2101 SUNSET BL","00441","54","88.13B+","METER EXP.","63","6481881.222132","1850732.709582"
"4299137485","2016-12-31T00:00:00.000","1446","VH265",,"CA",,"HOND","PA","PR","4500 HOLLYWOOD BL","00441","54","88.13B+","METER EXP.","63","6474189.92472","1858673.472633"
"4299137511","2016-12-31T00:00:00.000","1503","VS536",,"CA",,"DODG","PA","WT","4701 LEXINGTON AV","00441","54","88.13B+","METER EXP.","63","6473337.801634","1856516.795033"
"4299137555","2016-12-31T00:00:00.000","1528","VS474",,"CA",,"BMW","PA","SL","1300 EDGEMONT ST N","00441","54","88.13B+","METER EXP.","63","6472016.207074","1857226.664976"
"4299179113","2016-12-31T00:00:00.000","1024",,,"TX",,"KIA","PA","OT","5900 W 96TH PLACE","00111","51","22502A","18 IN. CURB/2 WAY","63","6444623.44613124","1804206.97232167"
"4299179161","2016-12-31T00:00:00.000","1145",,,"CA",,"NISS","PA","SL","9100 SEPULVEDA WESTWAY","00111","51","80.69AP+","NO STOP/STANDING","93","6440914.042001","1806068.720716"
"4299179194","2016-12-31T00:00:00.000","1259","W191",,"CA",,"JEEP","PA","GY","5300 CENTURY BL W","00111","51","88.13B+","METER EXP.","63","6448821.160275","1802726.815071"
"4299179231","2016-12-31T00:00:00.000","1546",,,"CA",,"BMW","PA","SL","11976 R/O CULVER BLVD","00111","51","80.61","STANDNG IN ALLEY","68","99999","99999"
"4299211490","2016-12-31T00:00:00.000","1636",,,"CA",,"NISS","PA","GN","1000 BLK HOBART BLVD","00500","55","80.56E4+","RED ZONE","93","99999","99999"
"4299211556","2016-12-31T00:00:00.000","1748",,,"CA",,"HYUN","PA","GY","1489 WASHINGTON BLVD","00500","55","80.61","STANDNG IN ALLEY","68","6473997.24922","1837070.96438"
"4299211582","2016-12-31T00:00:00.000","1753",,,"CA",,"INFI","PA","WT","1489 WASHINGTON BLVD","00500","55","80.61","STANDNG IN ALLEY","68","6473997.24922","1837070.96438"
"4299216633","2016-12-31T00:00:00.000","1023",,,"CA",,"HOND","PA","SL","3600 SAN MARINO ST","00476","54","80.69AA+","NO STOP/STAND","93","6467416.95321","1842339.093481"
"4299216666","2016-12-31T00:00:00.000","1120",,,"CA",,"HYUN","PA","SL","800 FEDORA ST","00476","54","80.69B","NO PARKING","73","6471520.279295","1843521.05701"
"4299216714","2016-12-31T00:00:00.000","1242",,,"CA",,"MAZD","PA","BK","3001 7TH ST","00476","54","5200","DISPLAY OF PLATES","25","6474107.308626","1844263.547799"
"4299216740","2016-12-31T00:00:00.000","1639",,"1425","CA",,"FORD","PA","BG","300 ARDMORE AVE S","00476","54","80.69C","PARKED OVER TIME LIMIT","58","6470119.730644","1850279.243931"
"4299216784","2016-12-31T00:00:00.000","1648",,"1425","CA",,"LEXS","PA","BL","300 ARDMORE AVE S","00476","54","80.69C","PARKED OVER TIME LIMIT","58","6470119.730644","1850279.243931"
"4299216821","2016-12-31T00:00:00.000","1656",,"1425","CA",,"TOYT","PA","WT","320 ARDMORE AVE S","00476","54","80.69C","PARKED OVER TIME LIMIT","58","6470119.602964","1850380.622188"
"4299216891","2016-12-31T00:00:00.000","1714",,"1425","CA",,"TOYT","PA","BK","340 ARDMORE AVE S","00476","54","80.69C","PARKED OVER TIME LIMIT","58","6470119.475283","1850482.000444"
"4299239125","2016-12-31T00:00:00.000","1120",,,"CA",,"BMW","PA","RD","7500 MELROSE AV","00469","54","5204A-","DISPLAY OF TABS","25","6454710.57241","1853005.765452"
"4299239162","2016-12-31T00:00:00.000","1140","BF195",,"CA",,"BMW","PA","BK","7500 MELROSE AV","00469","54","88.13B+","METER EXP.","63","6454710.57241","1853005.765452"
"4299239195","2016-12-31T00:00:00.000","1156","LM345",,"CA",,"HOND","PA","BK","7300 MELROSE AV","00469","54","88.13B+","METER EXP.","63","6456095.133939","1852964.175473"
"4299239243","2016-12-31T00:00:00.000","1322",,,"FL",,"FORD","PA","BK","7042 1/2 HOLLYWOOD BOULEVARD","00469","54","80.56E4+","RED ZONE","93","6457772.865265","1859519.025272"
"4299439060","2016-12-31T00:00:00.000","1713","VW1453",,"CA",,"CHRY","PA","BK","400 SHATTO PL","00403","54","88.13B+","METER EXP.","63","6473854.116946","1846895.788311"
"4299439104","2016-12-31T00:00:00.000","1727","VW533A",,"CA",,"NISS","PA","WT","629 COMMONWEALTH AV S","00403","54","88.13B+","METER EXP.","63","6475151.68067","1845443.102735"
"4299439130","2016-12-31T00:00:00.000","1742","VW1156",,"CA",,"CHEV","PA","BK","674 LA FAYETTE PK PL S","00403","54","88.13B+","METER EXP.","63","6475726.505302","1844574.271812"
"4299439196","2016-12-31T00:00:00.000","1824",,,"CA",,"HYUN","PA","BL","2600 3RD ST W","00403","54","22500F","PARKED ON SIDEWALK","68","6477456.428003","1846383.036397"
"4299439222","2016-12-31T00:00:00.000","1958",,,"CA",,"FORD","PA","GO","603 RAMPART BLVD S","00403","54","80.56E1","WHITE ZONE","58","6476448.093808","1845198.960406"
"4299439270","2016-12-31T00:00:00.000","2155",,,"FL",,"FORD","PA","SL","1000 SERRANO AVE N","00403","54","80.56E4+","RED ZONE","93","6468894.133056","1854730.429194"
"4299492002","2016-12-31T00:00:00.000","844",,,"CA",,"CHEV","PU","BG","8111 VENTURA CANYON AVE","350R1","53","22507.8A-","DISABLED PARKING/NO DP ID","363","6432061.179659","1902025.203414"
"4299497952","2016-12-31T00:00:00.000","1010","PR497",,"CA",,"KIA","PA","BK","8500 PICO BL W","00107","51","88.13B+","METER EXP.","63","6447374.802052","1842083.840564"
"4299497985","2016-12-31T00:00:00.000","1123","137",,"CA",,"VOLK","PA","WT","1416 ELLSMERE AVE","00107","51","80.58L","PREFERENTIAL PARKING","68","6452459.742649","1840672.559827"
"4299516885","2016-12-31T00:00:00.000","950","PB207",,"CA",,"FORD","PA","WT","1360 ORANGE GROVE AV S","00314","51","88.13B+","METER EXP.","63","6450994.81264","1841518.26413"
"4299516911","2016-12-31T00:00:00.000","1000","87",,"CA",,"NISS","PA","WT","1353 CURSON AVE","00314","51","80.58L","PREFERENTIAL PARKING","68","6452726.78354","1841088.910426"
"4299516992","2016-12-31T00:00:00.000","1249","PW62",,"CA",,"SUBA","PA","UN","10675 PICO BL W","00314","51","88.13B+","METER EXP.","63","6433191.606898","1838032.73116"
"4299517025","2016-12-31T00:00:00.000","1547","PC137",,"CA",,"HOND","PA","GY","1301 4TH AV","00314","51","88.13B+","METER EXP.","63","6464337.550987","1839761.30051"
"4299519652","2016-12-31T00:00:00.000","1807",,,"AZ",,"GMC","PU","WT","13204 JUDD STREET","00315","53","22500E","BLOCKING DRIVEWAY","68","6434546.06825811","1921302.45990315"
"4299519696","2016-12-31T00:00:00.000","1915",,,"CA",,"TOYT","PA","BL","7327 SATSUMA AVENUE","00315","53","22502A","18 IN. CURB/2 WAY","63","6450684.84517366","1896775.57222682"
"4299519744","2016-12-31T00:00:00.000","2037",,,"CA",,"TOYT","PU","WT","6727 CAMELLIA AVENUE","00315","53","80.69AP+","NO STOP/STANDING","93","6446051.12475744","1892681.4554198"
"4299543710","2016-12-31T00:00:00.000","5","53",,"CA",,"TOYT","PA","SL","641 MARTEL AVE N","00400","54","80.58L","PREFERENTIAL PARKING","68","6455351.535081","1852608.420223"
"4299564846","2016-12-31T00:00:00.000","1638",,,"WA",,"CHRY","PA","GY","1654 NORTH CHEROKEE AVENUE","00400","54","22502A","18 IN. CURB/2 WAY","63","6460240.592334","1859358.907399"
"4299564872","2016-12-31T00:00:00.000","1655","HO684",,"CA",,"CHEV","PA","GY","1701 LAS PALMAS AV N","00400","54","88.13B+","METER EXP.","63","6459906.88361","1859512.322514"
"4299564931","2016-12-31T00:00:00.000","1824","37",,"CA",,"MERZ","PA","BK","1600 NORTH ORANGE DRIVE","00400","54","80.58L","PREFERENTIAL PARKING","68","6458313.276248","1858944.216851"
"4299564964","2016-12-31T00:00:00.000","1832","37",,"CA",,"BUIC","PA","BK","7000 HAWTHORN AVENUE","00400","54","80.58L","PREFERENTIAL PARKING","68","6458312.39214","1859071.165548"
"4299565001","2016-12-31T00:00:00.000","1902","37",,"CA",,"TOYT","PA","WT","7000 HAWTHORN AVENUE","00400","54","80.58L","PREFERENTIAL PARKING","68","6458312.39214","1859071.165548"
"4299565034","2016-12-31T00:00:00.000","1924","37",,"CA",,"CHEV","PA","BK","1600 ORANGE DR N","00400","54","80.58L","PREFERENTIAL PARKING","68","6458313.276248","1858944.216851"
"4299565082","2016-12-31T00:00:00.000","1939",,,"CA",,"MERZ","PA","BK","7001 HAWTHORN AVENUE","00400","54","80.56E4+","RED ZONE","93","6458312.39214","1859071.165548"
"4299567996","2016-12-31T00:00:00.000","848","V6127",,"CA",,"DODG","VN","BK","29 WINDWARD AVE E","00309","51","88.13B+","METER EXP.","63","6418243.493551","1818046.61558"
"4299569761","2016-12-31T00:00:00.000","954","CB652",,"CA",,"HOND","PA","SL","801 WALL ST S","00656","56","88.13B+","METER EXP.","63","6485807.162792","1837081.834177"
"4299569794","2016-12-31T00:00:00.000","1028",,,"CA",,"NISS","PA","GY","1032 WALL ST S","00656","56","5204A-","DISPLAY OF TABS","25","6484876.514276","1836037.313924"
"4299569864","2016-12-31T00:00:00.000","1128",,"0837","CA",,"CHEV","OT","WT","1111 MAPLE AVE S","00656","56","80.69C","PARKED OVER TIME LIMIT","58","6484334.205813","1835940.807649"
"4299569890","2016-12-31T00:00:00.000","1135",,"0837","CA",,"OTHR","TR","SL","1135 MAPLE AVE S","00656","56","80.69C","PARKED OVER TIME LIMIT","58","6484244.163378","1835807.796997"
"4299569934","2016-12-31T00:00:00.000","1215","CB660",,"CA",,"HOND","OT","BK","210 OLYMPIC BLVD","00656","56","88.13B+","METER EXP.","63","6483605.405954","1837429.848315"
"4299605833","2016-12-31T00:00:00.000","1312","PB191",,"CA",,"AUDI","PA","GY","5701 PICO BL W","00107","51","88.13B+","METER EXP.","63","99999","99999"
"4299605800","2016-12-31T00:00:00.000","1248","PB17",,"CA",,"NISS","PA","WT","1360 ORANGE DR S","00107","51","88.13B+","METER EXP.","63","6456707.0793","1840431.682515"
"4299605844","2016-12-31T00:00:00.000","1415",,,"CA",,"HOND","PA","GY","6041 CADILLAC AVE","00107","51","22507.8A-","DISABLED PARKING/NO DP ID","363","6448020.939318","1836302.095911"
"4299605881","2016-12-31T00:00:00.000","1434","PM59",,"CA",,"HOND","PA","GY","9409 VENICE BL","00107","51","88.13B+","METER EXP.","63","6441914.766843","1831927.626095"
"4299605914","2016-12-31T00:00:00.000","1501","MV144",,"CA",,"HYUN","PA","RD","3838 CENTINELA AV","00107","51","88.13B+","METER EXP.","63","6430481.190233","1823652.264914"
"4299610663","2016-12-31T00:00:00.000","858",,,"CA",,"NISS","PU","BK","3900 DEL MAR AVENUE","00485","54","80.56E4+","RED ZONE","93","6476639.941732","1855177.261076"
"4299610696","2016-12-31T00:00:00.000","926","VH196",,"CA",,"TOYT","PA","BK","2100 HILLHURST AV","00485","54","88.13B+","METER EXP.","63","6474661.402306","1862522.39657"
"4299610733","2016-12-31T00:00:00.000","945","HW432",,"CA",,"HOND","PA","WT","1701 GRAMERCY PL N","00485","54","88.13B+","METER EXP.","63","6467059.460163","1853427.418367"
"4299610766","2016-12-31T00:00:00.000","953","HO404",,"CA",,"HYUN","PA","WT","6101 HOLLYWOOD BL","00485","54","88.13B+","METER EXP.","63","6464089.532706","1859531.011653"
"4299610814","2016-12-31T00:00:00.000","1008","SV93",,"CA",,"TOYT","PU","WT","1501 WILCOX AV","00485","54","88.13B+","METER EXP.","63","6461453.802498","1857650.943545"
"4299610840","2016-12-31T00:00:00.000","1031","12",,"CA",,"TOYT","PA","GY","1042 SANBORN AVENUE","00485","54","80.58L","PREFERENTIAL PARKING","68","6476532.652327","1855681.643262"
"4299610895","2016-12-31T00:00:00.000","1051","VH246B",,"CA",,"FORD","PA","WT","1901 HILLHURST AV","00485","54","88.13B+","METER EXP.","63","6474660.615729","1860870.929266"
"4299610921","2016-12-31T00:00:00.000","1215","12",,"CA",,"TOYT","PA","SL","1053 HYPERION AVENUE","00485","54","80.58L","PREFERENTIAL PARKING","68","6476834.97149","1855545.10149"
"4299610991","2016-12-31T00:00:00.000","1246","SV1",,"CA",,"MAZD","PA","GY","6301 SUNSET BL","00485","54","88.13B+","METER EXP.","63","6462773.169337","1858204.767335"
"4299611024","2016-12-31T00:00:00.000","1326","WW2497",,"CA",,"TOYT","PA","GY","4201 BEVERLY BL","00485","54","88.13B+","METER EXP.","63","6470695.105541","1850280.793851"
"4299611061","2016-12-31T00:00:00.000","1350","VH260",,"CA",,"VOLK","PA","WT","4500 HOLLYWOOD BL","00485","54","88.13B+","METER EXP.","63","6474189.92472","1858673.472633"
"4299611094","2016-12-31T00:00:00.000","1513","HW432A",,"CA",,"HYUN","PA","GY","5601 HOLLYWOOD BL","00485","54","88.13B+","METER EXP.","63","6467376.672303","1859545.759407"
"4299611142","2016-12-31T00:00:00.000","1600",,,"CA",,"NISS","PA","WT","432 NORTH KINGSLEY DRIVE","00485","54","22500E","BLOCKING DRIVEWAY","68","6469778.92062511","1851105.52142464"
"4299626774","2016-12-31T00:00:00.000","953",,,"CA",,"CHEV","PA","BK","4809 ST ANDREWS PL S","00500","55","5204A-","DISPLAY OF TABS","25","6467301.634532","1822522.687071"
"4299626811","2016-12-31T00:00:00.000","1214",,,"CA",,"LEXS","PA","BK","4800 FIGUEROA ST S","00500","55","80.56E4+","RED ZONE","93","6475983.774706","1822215.85414"
"4299626844","2016-12-31T00:00:00.000","1419",,,"CA",,"CHEV","VN","WT","827 133RD ST","00500","55","5204A-","DISPLAY OF TABS","25","6473689.764687","1790218.697341"
"4299671795","2016-12-31T00:00:00.000","821","WB47",,"IN",,"BMW","PA","TN","100 18TH ST W","00600","56","88.13B+","METER EXP.","63","6481758.436735","1834193.192765"
"4299671821","2016-12-31T00:00:00.000","824","WB58",,"CA",,"HOND","PA","SL","1835 MAIN ST S","00600","56","88.13B+","METER EXP.","63","6494850.018324","1846661.468432"
"4299671865","2016-12-31T00:00:00.000","859","WB5",,"CA",,"TOYT","PA","SL","100 21ST ST W","00600","56","88.13B+","METER EXP.","63","6481054.236481","1833025.04249"
"4299671891","2016-12-31T00:00:00.000","935",,,"CA",,"JEEP","PA","BL","606 8TH ST E","00600","56","80.56E4+","RED ZONE","93","6483511.512372","1839183.652884"
"4299671946","2016-12-31T00:00:00.000","1201",,,"CA",,"GRUM","TK","BN","770 GRAND AVE S","00600","56","80.56E4+","RED ZONE","93","6483647.612129","1839317.398064"
"4299672834","2016-12-31T00:00:00.000","1054","190",,"CA",,"AUDI","PA","BK","2845 WESTSHIRE DR","00442","54","80.58L","PREFERENTIAL PARKING","68","6464467.81672","1866836.185344"
"4299672871","2016-12-31T00:00:00.000","1138",,,"CA",,"SAA","PA","SL","3101 CANYON LAKE DR","00442","54","22502A","18 IN. CURB/2 WAY","63","6463135.032193","1868323.859255"
"4299672915","2016-12-31T00:00:00.000","1206","195",,"CA",,"DODG","PA","GY","6215 MULHOLLAND HWY W","00442","54","80.58L","PREFERENTIAL PARKING","68","6463931.682709","1869496.395514"
"4299675682","2016-12-31T00:00:00.000","1020",,,"CA",,"KIA","PA","RD","1360 ALLISON AVENUE","00600","56","80.56E2","YELLOW ZONE","58","6485359.434731","1849126.391468"
"4299675715","2016-12-31T00:00:00.000","1108","16431",,"CA",,"TOYT","PA","SL","1147 ECHO PARK AVE","00600","56","88.63B+","OFF STR/OVERTIME/MTR","58","6483440.552933","1849851.885038"
"4299675752","2016-12-31T00:00:00.000","1147",,,"CA",,"HOND","PA","WT","517 SOUTH BURLINGTON AVENUE","00600","56","80.56E2","YELLOW ZONE","58","6479688.037359","1843823.346908"
"4299675785","2016-12-31T00:00:00.000","1231","WU483",,"CA",,"HOND","PA","GY","600 BIXEL ST S","00600","56","88.13B+","METER EXP.","63","6482270.044664","1842157.356392"
"4299675833","2016-12-31T00:00:00.000","1435",,,"CA",,"GMC","PU","BK","1113 EAST 11TH STREET","00600","56","80.56E4+","RED ZONE","93","6486858.34467788","1834072.59123542"
"4299675866","2016-12-31T00:00:00.000","1445",,,"CA",,"TOYT","PU","GN","1147 EAST 11TH STREET","00600","56","80.56E4+","RED ZONE","93","6486975.362732","1834012.159533"
"4299675903","2016-12-31T00:00:00.000","1525",,,"CA",,"HOND","PA","SL","455 SOUTH UNION AVENUE","00600","56","80.56E2","YELLOW ZONE","58","6480170.445253","1843797.635768"
"4299675936","2016-12-31T00:00:00.000","1540",,,"NV",,"TOYT","PA","RD","1215 LAVETA TER","00600","56","22502A","18 IN. CURB/2 WAY","63","6484087.347034","1849981.589045"
"1112776895","2016-12-31T00:00:00.000","1237",,,"CA",,"NISS","PA","GY","2800 E OBS RD",,"4","8069A","NO STOPPING/STANDING","93","99999","99999"
"1112985300","2016-12-31T00:00:00.000","1545",,,"CA",,"BMW","PA","BL","93RD ST/FLOWER","18T39","1","8056E4","RED ZONE","93","99999","99999"
"1112985344","2016-12-31T00:00:00.000","1600",,,"CA",,"NISS","PA","GR","436 W 95TH ST","18T39","1","4000A1","NO EVIDENCE OF REG","50","6476370.86769032","1804332.87676163"
