"id","registrationdate","mailcity","mailstate","mailzip","mailcountry","gender","birthyear","keyassigned","keyactivated","active"
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1989","2012-07-25T09:47:00.000","2012-08-03T12:18:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1948","2012-07-24T15:08:00.000",,
,"2015-07-31T00:00:00.000","Apison","Tennessee","37302","United States","2","1962","2015-07-31T10:46:00.000",,
,"2013-05-23T00:00:00.000","Chattanooga","Tennessee","74135","United States","2","1996","2013-05-23T13:33:00.000",,
,"2012-09-15T00:00:00.000","Apison","Tennessee","37302","United States","1","1966","2012-09-17T08:50:00.000","2012-09-27T18:06:00.000",
,"2015-07-25T00:00:00.000","Ooltewah","Tennessee","37363","United States","1","1990","2015-07-29T08:51:00.000","2015-08-03T09:50:00.000",
,"2015-07-28T00:00:00.000","Hixson","Tennessee","37343","United States","2","1971","2015-07-29T12:13:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37401","United States","1","1977","2015-08-03T15:06:00.000","2015-08-07T10:21:00.000",
,"2015-07-26T00:00:00.000","HIXSON","Tennessee","37343","United States","1","1974","2015-07-27T09:30:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1988","2015-07-28T11:21:00.000","2015-08-01T17:44:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1986","2015-07-29T10:49:00.000",,
,"2014-09-29T00:00:00.000","CHATTANOOGA","Tennessee","37415","United States","2","1970","2014-09-29T12:22:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1991","2015-08-05T14:14:00.000","2015-08-08T18:14:00.000",
,"2015-09-11T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1978","2015-09-11T13:46:00.000","2015-09-11T13:56:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1988","2015-08-03T14:56:00.000","2015-08-06T19:36:00.000",
,"2012-10-18T00:00:00.000","Hixson","Tennessee","37343","United States","2","1961","2012-10-18T16:51:00.000","2012-10-18T16:51:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1992","2015-07-24T12:11:00.000","2015-07-30T17:19:00.000",
,"2015-08-03T00:00:00.000","CHATTANOOGA","Tennessee","37403","United States","1","1950","2015-08-04T10:13:00.000","2015-08-07T11:29:00.000",
,"2013-04-05T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1978","2013-04-08T08:53:00.000","2013-05-01T14:28:00.000",
,"2014-09-06T00:00:00.000","CHATTANOOGA","Tennessee","37409","United States","1","1980","2014-09-08T09:48:00.000","2014-09-10T21:16:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1985","2015-07-27T10:50:00.000",,
,"2013-09-05T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1955","2013-09-05T17:47:00.000","2013-09-05T17:47:00.000",
,"2012-07-24T00:00:00.000","Hixson","Tennessee","37343","United States","1","1955","2012-07-24T10:46:00.000","2012-07-26T09:00:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1987","2015-07-29T14:47:00.000","2015-07-30T18:32:00.000",
,"2012-07-24T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1989","2012-07-25T09:47:00.000",,
,"2013-07-21T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1958","2013-07-22T14:17:00.000","2013-07-24T14:09:00.000",
,"2014-12-06T00:00:00.000","Franklin","Tennessee","37064","United States","2","1994","2014-12-08T12:25:00.000","2014-12-28T17:19:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1951","2015-07-30T12:51:00.000","2015-08-20T10:22:00.000",
,"2014-06-06T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1992","2014-06-09T13:45:00.000","2014-07-11T12:48:00.000",
,"2012-11-07T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1990","2012-11-07T08:57:00.000","2012-11-12T10:13:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1970","2015-07-27T14:38:00.000","2015-07-29T18:54:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1984","2015-07-24T11:58:00.000","2016-03-30T17:57:00.000",
,"2014-05-15T00:00:00.000","Harrison","Tennessee","37341","United States","1","1955","2014-05-16T14:32:00.000","2014-05-17T17:13:00.000",
,"2015-11-28T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1989","2015-11-30T12:42:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1959","2015-07-28T11:17:00.000","2015-08-16T18:38:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37416","United States","1","1971","2015-07-28T11:17:00.000","2015-07-29T18:20:00.000",
,"2014-07-13T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1980","2014-07-14T15:18:00.000","2014-07-16T20:38:00.000",
,"2012-11-08T00:00:00.000","Ooltewah","Tennessee","37363","United States","1","1978","2012-11-08T11:23:00.000","2012-11-13T11:22:00.000",
,"2015-07-24T00:00:00.000","Signal Mountain","Tennessee","37377","United States","2","1996","2015-07-28T11:54:00.000","2015-08-12T14:24:00.000",
,"2013-07-26T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1972","2013-07-26T20:34:00.000","2013-07-26T20:36:00.000",
,"2012-09-20T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1978","2012-11-21T12:49:00.000","2012-11-21T16:52:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1975","2015-07-28T15:33:00.000","2015-08-03T14:26:00.000",
,"2013-02-14T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1985","2013-02-15T08:47:00.000","2013-02-19T11:47:00.000",
,"2012-07-26T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1969","2012-07-26T08:46:00.000","2012-08-06T12:45:00.000",
,"2013-09-16T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1983","2014-06-13T14:46:00.000","2014-06-13T14:46:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1988","2015-08-03T15:46:00.000","2015-08-21T17:32:00.000",
,"2013-05-10T00:00:00.000","Portland","Oregon","97214","United States","1","1982","2013-11-07T08:58:00.000","2013-11-07T09:02:00.000",
,"2013-05-17T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1976","2013-05-17T11:51:00.000","2013-05-20T17:40:00.000",
,"2012-07-24T00:00:00.000","Trenton","Georgia","30752","United States","2","1964","2012-07-25T09:15:00.000","2012-07-26T17:38:00.000",
,"2013-02-07T00:00:00.000","Lupton City","Tennessee","37351","United States","1","1979","2013-02-07T10:38:00.000","2013-08-17T18:36:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37412","United States","1","1989","2015-07-28T11:52:00.000",,
,"2015-03-15T00:00:00.000","chattanooga","Tennessee","37405","United States","2","1977","2015-03-16T11:39:00.000","2015-04-29T15:28:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1992","2015-07-28T09:53:00.000","2015-08-02T20:05:00.000",
,"2014-03-20T00:00:00.000","Signal Mtn","Tennessee","37377","United States","2","1994","2014-03-21T09:42:00.000",,
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37419","United States","2","1961","2015-07-29T14:47:00.000","2015-07-31T07:22:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1953","2015-07-29T11:10:00.000","2015-08-04T15:59:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1979","2015-08-03T13:03:00.000",,
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1990","2015-07-28T15:31:00.000","2015-08-03T23:04:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1985","2015-07-28T15:32:00.000","2015-08-02T12:32:00.000",
,"2013-12-17T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1986","2013-12-17T12:58:00.000","2013-12-19T17:24:00.000",
,"2015-07-31T00:00:00.000","Cleveland","Tennessee","37323","United States","1","1986","2015-07-31T15:01:00.000",,
,"2015-07-31T00:00:00.000","CHATTANOOGA","Tennessee","37421","United States","1","1988","2015-07-31T15:13:00.000","2015-08-07T21:46:00.000",
,"2013-09-03T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1982","2013-09-04T08:34:00.000",,
,"2012-07-24T00:00:00.000","chattanooga","Tennessee","37412","United States","2","1971","2012-07-24T15:41:00.000","2012-07-26T14:21:00.000",
,"2015-03-08T00:00:00.000","Red Bank","Tennessee","37415","United States","1","1991","2015-03-24T13:44:00.000","2015-03-24T13:44:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1977","2015-07-29T09:31:00.000",,
,"2012-08-02T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1962","2012-08-02T14:10:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1975","2015-07-29T09:55:00.000","2015-08-03T08:20:00.000",
,"2012-08-03T00:00:00.000","chattanooga","Tennessee","37408","United States","2","1982","2012-08-03T10:42:00.000","2012-08-03T15:31:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37412","United States","1","1976","2015-07-27T10:49:00.000","2015-07-31T12:12:00.000",
,"2013-07-03T00:00:00.000","CHATTANOOGA","Tennessee","37421","United States","2","1983","2013-07-05T10:31:00.000","2013-07-09T08:06:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1987","2015-07-27T14:06:00.000",,
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1988","2015-07-30T12:03:00.000","2015-08-08T09:45:00.000",
,"2013-08-26T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1958","2013-08-29T12:30:00.000","2013-09-16T12:36:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1981","2015-07-24T15:03:00.000","2015-08-01T19:36:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1985","2012-07-25T09:30:00.000","2012-07-29T18:49:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1988","2015-07-27T10:47:00.000","2015-07-30T16:11:00.000",
,"2013-02-28T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1968","2013-02-28T13:44:00.000","2013-03-02T13:37:00.000",
,"2013-07-27T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1994","2013-07-29T14:26:00.000","2013-08-16T12:38:00.000",
,"2012-07-24T00:00:00.000","Red bank","Tennessee","37415","United States","1","1959","2012-07-25T09:46:00.000","2012-08-03T17:01:00.000",
,"2013-02-09T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1984","2013-02-11T09:18:00.000","2013-02-20T16:45:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1981","2015-07-28T14:41:00.000","2015-08-24T20:17:00.000",
,"2013-06-21T00:00:00.000","Hendersonville","Tennessee","37075","United States","2","1995","2013-06-24T10:51:00.000","2013-08-18T13:28:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1971","2012-07-25T08:57:00.000","2012-08-26T16:35:00.000",
,"2014-03-27T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1971","2014-03-28T10:47:00.000","2014-03-29T16:22:00.000",
,"2013-05-01T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1989","2013-05-01T14:08:00.000","2013-05-08T18:41:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1980","2015-07-29T11:54:00.000","2015-08-07T21:55:00.000",
,"2013-05-26T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1960","2013-05-29T13:38:00.000","2013-05-30T17:50:00.000",
,"2013-04-05T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1985","2013-04-05T08:55:00.000","2013-05-12T19:42:00.000",
,"2013-08-15T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1981","2013-08-16T10:58:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37416","United States","1","1953","2015-08-10T08:35:00.000","2015-08-15T12:46:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1996","2015-08-03T15:01:00.000",,
,"2013-03-22T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1985","2013-03-26T15:48:00.000","2013-04-02T09:34:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1985","2015-07-29T10:53:00.000","2015-07-31T17:29:00.000",
,"2015-08-03T00:00:00.000","harrison","Tennessee","37341","United States","2","1989","2015-08-03T16:00:00.000","2015-08-07T14:45:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1990","2015-07-30T12:53:00.000","2015-08-03T17:29:00.000",
,"2015-08-02T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1983","2015-08-03T14:27:00.000","2015-08-13T08:21:00.000",
,"2014-04-01T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1957","2015-04-21T11:00:00.000","2015-04-21T11:00:00.000",
,"2013-04-04T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1984","2013-04-04T16:50:00.000","2013-04-19T15:11:00.000",
,"2015-07-25T00:00:00.000","CHATTANOOGA","Tennessee","37416","United States","2","1989","2015-07-29T09:56:00.000",,
,"2012-08-13T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1960","2012-08-13T09:58:00.000","2015-07-31T18:01:00.000",
,"2014-08-06T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1989","2014-08-07T11:05:00.000","2015-05-23T20:01:00.000",
,"2015-08-03T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1947","2015-08-03T14:22:00.000","2015-08-12T17:52:00.000",
,"2012-07-26T00:00:00.000","Portland","Oregon","97214","United States","1","1989","2012-07-26T18:03:00.000","2012-07-26T18:03:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1988","2015-07-28T10:38:00.000",,
,"2012-08-08T00:00:00.000","Orlando","Florida","32869","United States","2","1985","2012-08-08T09:01:00.000","2012-08-21T18:52:00.000",
,"2015-07-25T00:00:00.000","cleveland","Tennessee","37312","United States","2","1991","2015-07-28T16:18:00.000",,
,"2014-02-05T00:00:00.000","Code for America","California","94103","United States","1","1988","2014-02-06T11:43:00.000","2014-02-06T11:47:00.000",
,"2014-06-23T00:00:00.000","Chattanooga","Tennessee","37401","United States","2","1990","2014-06-24T10:27:00.000","2014-06-24T10:38:00.000",
,"2015-07-24T00:00:00.000","chattanooga","Tennessee","37419","United States","1","1979","2015-07-28T09:55:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1992","2015-07-28T16:21:00.000",,
,"2013-02-07T00:00:00.000","Nashville","Tennessee","37214","United States","1","1994","2013-02-07T12:42:00.000","2013-02-09T15:38:00.000",
,"2012-11-05T00:00:00.000","Chattanoog","Tennessee","37403","United States","2","1993","2012-11-05T09:35:00.000","2012-11-11T10:43:00.000",
,"2014-03-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1988","2014-03-27T16:05:00.000","2014-03-27T16:05:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37409","United States","1","1989","2015-07-29T08:53:00.000","2015-08-04T11:15:00.000",
,"2013-05-26T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1970","2013-05-29T13:38:00.000","2013-05-31T05:49:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","2","1958","2015-07-28T11:19:00.000","2015-08-14T15:18:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1958","2015-07-27T10:22:00.000","2015-08-04T15:03:00.000",
,"2013-04-07T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1983","2013-04-08T09:04:00.000","2013-04-13T12:03:00.000",
,"2015-11-28T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1987","2015-11-30T12:43:00.000",,
,"2015-03-26T00:00:00.000","lookout mountain","Georgia","30750","United States","2","1961","2015-03-26T09:16:00.000","2015-03-29T07:59:00.000",
,"2013-06-18T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1992","2013-06-20T08:09:00.000","2013-07-20T18:10:00.000",
,"2013-08-22T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1990","2013-08-23T10:15:00.000","2013-08-28T12:07:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1978","2015-07-24T11:21:00.000",,
,"2013-07-26T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1988","2013-07-26T21:35:00.000","2013-07-26T21:35:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1978","2015-07-28T10:37:00.000","2015-08-06T19:52:00.000",
,"2015-07-28T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1983","2015-08-10T18:45:00.000","2015-08-10T18:45:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1983","2015-07-24T15:04:00.000","2015-08-01T13:25:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1974","2015-07-27T09:29:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37421","United States","2","1995","2015-07-28T15:26:00.000","2015-08-11T10:23:00.000",
,"2015-07-27T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1977","2015-07-27T15:12:00.000","2015-07-27T16:54:00.000",
,"2012-10-04T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1989","2012-10-04T15:19:00.000","2012-10-13T19:18:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1972","2015-07-29T09:17:00.000","2015-08-01T07:01:00.000",
,"2014-07-29T00:00:00.000","chattanooga","Tennessee","37415","United States","2","1971","2014-07-30T09:38:00.000","2014-08-01T13:51:00.000",
,"2013-03-26T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1960","2013-03-27T11:33:00.000","2013-05-18T16:01:00.000",
,"2014-08-09T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1980","2014-08-11T14:06:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37411","United States","1","1992","2015-07-29T09:55:00.000","2015-07-31T23:21:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37408","United States","2","1975","2015-07-30T12:29:00.000","2015-08-04T08:48:00.000",
,"2015-06-20T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1993","2015-06-22T11:38:00.000","2015-06-30T16:58:00.000",
,"2015-07-31T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1977","2015-07-31T10:41:00.000","2015-08-03T19:00:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1992","2015-08-03T15:45:00.000","2015-08-07T14:08:00.000",
,"2013-08-22T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1994","2013-08-22T12:45:00.000","2013-08-23T17:36:00.000",
,"2013-02-07T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1991","2013-02-20T08:19:00.000","2013-02-23T11:56:00.000",
,"2015-08-11T00:00:00.000","Hixson","Tennessee","37343","United States","1","1968","2015-08-12T10:09:00.000","2015-09-04T12:41:00.000",
,"2013-09-03T00:00:00.000","chattanooga","Tennessee","37415","United States","1","1957","2013-09-04T08:29:00.000",,
,"2013-09-16T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1982","2013-09-16T13:14:00.000","2013-09-16T15:01:00.000",
,"2013-09-03T00:00:00.000","Hixson","Tennessee","37343","United States","1","1959","2013-09-04T08:26:00.000",,
,"2013-06-17T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1984","2013-06-24T10:22:00.000","2013-06-26T08:55:00.000",
,"2013-06-07T00:00:00.000","CHATTANOOGA","Tennessee","37403","United States","1","1994","2013-06-11T07:51:00.000","2013-06-22T00:01:00.000",
,"2013-07-21T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1992","2013-07-22T14:26:00.000","2013-07-27T18:39:00.000",
,"2015-07-26T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1972","2015-07-27T09:06:00.000","2015-07-30T17:44:00.000",
,"2015-06-12T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1994","2015-06-12T14:57:00.000","2015-06-15T18:45:00.000",
,"2014-06-23T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1993","2014-06-24T10:22:00.000","2014-06-25T16:50:00.000",
,"2012-09-03T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1959","2012-09-05T11:27:00.000","2012-09-06T18:47:00.000",
,"2012-08-23T00:00:00.000","Hixson","Tennessee","37343","United States","1","1959","2012-08-24T11:37:00.000","2012-08-27T18:52:00.000",
,"2015-08-02T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1991","2015-08-03T14:29:00.000","2015-08-06T18:25:00.000",
,"2015-03-07T00:00:00.000","Chattanooga","Tennessee","37408","United States","1","1959","2015-03-09T10:29:00.000","2015-05-01T20:39:00.000",
,"2014-09-04T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","2","1957","2014-09-04T11:26:00.000",,
,"2013-02-01T00:00:00.000","Hixson","Tennessee","37343","United States","2","1983","2013-02-05T11:59:00.000","2013-03-04T14:46:00.000",
,"2012-07-30T00:00:00.000","Smyrna","Georgia","30080","United States","2","1952","2012-07-30T11:25:00.000","2012-08-03T21:37:00.000",
,"2012-07-24T00:00:00.000","Chattanooga","Tennessee","37404","United States","1","1980","2012-07-24T09:59:00.000","2012-07-24T10:00:00.000",
,"2012-07-27T00:00:00.000","hixson","Tennessee","37343","United States","2","1983","2012-07-30T11:11:00.000",,
,"2013-05-12T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1976","2013-05-13T09:38:00.000","2013-05-15T19:11:00.000",
,"2015-07-29T00:00:00.000","Chattanooga","Tennessee","37419","United States","2","1993","2015-07-29T14:48:00.000","2015-08-07T09:32:00.000",
,"2015-08-01T00:00:00.000","Collegedale","Tennessee","37315","United States","1","1954",,,
,"2012-08-31T00:00:00.000","chattanooga","Tennessee","37415","United States","1","1973","2012-08-31T10:58:00.000",,
,"2015-08-02T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1981","2015-08-03T14:30:00.000","2015-09-28T21:43:00.000",
,"2013-05-09T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1971","2013-05-10T12:12:00.000","2013-05-14T09:32:00.000",
,"2012-07-30T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1954","2012-07-30T11:11:00.000","2012-08-01T10:39:00.000",
,"2015-07-25T00:00:00.000","chattanooga","Tennessee","37415","United States","2","1987","2015-07-27T10:48:00.000",,
,"2013-09-11T00:00:00.000","Chattanooga","Tennessee","37402","United States","2","1959","2013-09-11T11:20:00.000","2013-09-13T08:49:00.000",
,"2013-04-04T00:00:00.000","Soddy Daisy","Tennessee","37379","United States","2","1968","2013-04-04T16:48:00.000",,
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37402","United States","1","1965","2015-08-03T15:55:00.000","2015-08-08T10:20:00.000",
,"2015-07-27T00:00:00.000","Hixson","Tennessee","37343","United States","1","1973","2015-07-29T11:11:00.000","2015-08-03T08:35:00.000",
,"2013-09-16T00:00:00.000","chatt","Tennessee","37408","United States","1","1969","2013-09-16T11:07:00.000","2013-09-16T11:08:00.000",
,"2013-08-06T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1976","2013-08-08T12:27:00.000","2013-08-14T13:54:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1989","2015-07-28T10:29:00.000",,
,"2012-09-04T00:00:00.000","Chattanooga","Tennessee","37405","United States","1","1977","2012-09-05T11:40:00.000","2012-09-06T21:00:00.000",
,"2014-08-31T00:00:00.000","Chattanooga","Tennessee","37403","United States","1","1978","2014-09-02T11:48:00.000","2014-09-04T21:00:00.000",
,"2015-07-02T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1959","2015-07-02T11:53:00.000","2015-07-06T16:36:00.000",
,"2013-05-01T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1976","2013-05-01T14:07:00.000","2013-05-06T09:31:00.000",
,"2015-07-24T00:00:00.000","Chattanooga","Tennessee","37411","United States","2","1954","2015-07-24T14:56:00.000","2015-08-11T13:17:00.000",
,"2012-08-17T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1981","2012-08-20T08:46:00.000","2012-08-23T12:22:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37421","United States","1","1992","2015-07-29T09:35:00.000","2015-07-31T18:16:00.000",
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37409","United States","2","1992","2015-07-29T08:53:00.000","2015-08-03T23:49:00.000",
,"2015-08-03T00:00:00.000","Ooltewah","Tennessee","37363","United States","2","1982","2015-08-03T13:01:00.000",,
,"2015-07-25T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1984","2015-07-27T10:01:00.000","2015-07-30T21:21:00.000",
,"2012-08-05T00:00:00.000","Chattanooga","Tennessee","37415","United States","1","1949","2012-08-06T09:48:00.000","2012-08-07T12:44:00.000",
,"2013-02-01T00:00:00.000","Hixson","Tennessee","37343","United States","1","1972","2013-02-05T11:58:00.000","2013-03-04T14:46:00.000",
,"2015-07-26T00:00:00.000","Chattanooga","Tennessee","37416","United States","2","1951","2015-07-27T09:07:00.000","2015-10-31T10:49:00.000",
,"2013-04-18T00:00:00.000","Chattanooga","Tennessee","37415","United States","2","1990","2013-04-19T10:10:00.000","2013-11-11T10:22:00.000",
,"2014-03-27T00:00:00.000","Chattanooga","Tennessee","37419","United States","2","1984","2015-03-02T11:09:00.000","2015-03-02T11:09:00.000",
,"2012-07-24T00:00:00.000","Signal Mountain","Tennessee","37377","United States","1","1962","2012-07-24T15:10:00.000","2012-07-27T09:35:00.000",
,"2013-06-13T00:00:00.000","Chattanooga","Tennessee","37405","United States","2","1972","2013-06-14T08:12:00.000","2013-07-25T18:14:00.000",
,"2015-08-03T00:00:00.000","Chattanooga","Tennessee","37414","United States","1","1975","2015-08-03T12:59:00.000",,
,"2013-02-07T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1991","2013-02-07T16:30:00.000","2013-02-20T13:29:00.000",
,"2015-07-30T00:00:00.000","Chattanooga","Tennessee","37343","United States","1","1986","2015-07-30T12:05:00.000","2015-08-01T11:23:00.000",
,"2012-08-03T00:00:00.000","Chattanooga","Tennessee","37403","United States","2","1979","2012-08-03T12:39:00.000","2012-08-03T12:40:00.000",
,"2015-07-25T00:00:00.000","signal Mountain","Tennessee","37377","United States","1","1999","2015-07-29T09:50:00.000",,
,"2014-09-26T00:00:00.000","Portland","Oregon","97217","United States","2","1981","2015-04-22T15:24:00.000","2015-04-22T15:26:00.000",
,"2015-08-03T00:00:00.000","Ringgold","Georgia","30736","United States","2","1961","2015-08-20T12:55:00.000","2015-09-07T11:47:00.000",
,"2012-09-07T00:00:00.000","Washington","District of Columbia","20010","United States","1","1987","2012-09-07T14:18:00.000","2012-09-14T22:07:00.000",
