"pd_id","brand_name","model_number","additional_model_information","upc","type","annual_energy_use_kwh_year","us_federal_standard_kwh_year","better_than_us_federal_standard_kwh_year","energy_factor_ef","water_use_gallons_cycle","us_federal_standard_gallons_cycle","better_than_us_federal_standard_gallons_cycle","connected_functionality","connects_using","communication_standard_application_layer","direct_on_premises_open_standard_based_interconnection","date_available_on_market","date_qualified","markets","energy_star_model_identifier","meets_most_efficient_criteria"
"2338710","SPT","SD-6501W","","810012680226","Standard","249","307","19",,"3.5","5","30","No","","","","2019-05-20T00:00:00.000","2019-05-23T00:00:00.000","United States, Canada","ES_1084573_SD-6501W_05232019141325_0805065","No"
"2338711","SPT","SD-6502SS","","810012680233","Standard","249","307","19",,"3.5","5","30","No","","","","2019-05-20T00:00:00.000","2019-05-23T00:00:00.000","United States, Canada","ES_1084573_SD-6502SS_05232019141335_0815585","No"
"2338712","SPT","SD-6502W","","810012680240","Standard","249","307","19",,"3.5","5","30","No","","","","2019-05-20T00:00:00.000","2019-05-23T00:00:00.000","United States, Canada","ES_1084573_SD-6502W_05232019141300_0780317","No"
"2357251","SPT","SD-6513SS","","810012680479","Standard","240","307","22",,"3.5","5","30","No","","","","2020-02-26T00:00:00.000","2020-02-24T00:00:00.000","United States, Canada","ES_1084573_SD-6513SS _03262020041813_80029765","No"
"2357250","SPT","SD-6513W","","810012680486","Standard","240","307","22",,"3.5","5","30","No","","","","2020-02-26T00:00:00.000","2020-02-24T00:00:00.000","United States, Canada","ES_1084573_SD-6513W_03262020041813_80029765","No"
"2335019","SPT","SD-9254SS","","810012680011","Standard","234","307","24",,"3.1","5","38","No","","","","2019-03-06T00:00:00.000","2019-03-12T00:00:00.000","United States, Canada","ES_1084573_SD-9254SS_03122019151348_3628866","No"
"2335020","SPT","SD-9254W","","810012680028","Standard","234","307","24",,"3.1","5","38","No","","","","2019-03-06T00:00:00.000","2019-03-12T00:00:00.000","United States, Canada","ES_1084573_SD-9254W_03122019151417_3657882","No"
"2348461","SPT","SD-9263SS","","810012680387","Standard","249","307","19",,"3.5","5","30","No","","","","2019-10-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1084573_SD-9263SS_10092019015057_80017831","No"
"2348460","SPT","SD-9263W","","810012680394","Standard","249","307","19",,"3.5","5","30","No","","","","2019-10-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1084573_SD-9263W_10092019015057_80017831","No"
"2376185","Summit","ADADW24B","","761101080550","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-04-17T00:00:00.000","United States","ES_92282_ADADW24B_041120211516185_8689295","No"
"2376181","Summit","ADADW24NT","","761101080574","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-04-17T00:00:00.000","United States","ES_92282_ADADW24NT_04112021151617_1352029","No"
"2376184","Summit","ADADW24SS","","761101080567","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-04-17T00:00:00.000","United States","ES_92282_ADADW24SS_041120211516353_5872160","No"
"2376177","Summit","ADADW24W","","761101080543","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-04-17T00:00:00.000","United States","ES_92282_ADADW24W_041120211516936_9846138","No"
"2339577","Summit","DW18SS4","","761101064444","Standard","220","307","28",,"2.4","5","52","No","","","","2019-07-30T00:00:00.000","2019-06-11T00:00:00.000","United States, Canada","ES_92282_DW18SS4_06112019182251_7371755","Yes"
"2376175","Summit","DW242W","","761101080505","Standard","260","307","15",,"3.4","5","32","No","","","","2021-06-01T00:00:00.000","2021-04-17T00:00:00.000","United States","ES_92282_DW242W_041120211516530_1484652","No"
"2279002","Miele","G 6665 SCVi SF","","4002515716977","Standard","220","307","28",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States","ES_0031629_G 6665 SCVi SF_09122016020545_70097737","Yes"
"2279003","Miele","G 6745 SCU","","4002515723241;4002515716984;4002515716991;4002515717004","Standard","220","307","28",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 6745 SCU_09122016020545_70097737","Yes"
"2279004","Miele","G 6785 SCVi","","4002515717011;4002515723258","Standard","220","307","28",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 6785 SCVi_09122016020545_70097737","Yes"
"2279005","Miele","G 6785 SCVi SF","","4002515717028","Standard","220","307","28",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States","ES_0031629_G 6785 SCVi SF_09122016020545_70097737","Yes"
"2279006","Miele","G 6835 SCi","","4002515723265;4002515717035","Standard","199","307","35",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 6835 SCi_09122016020545_70097737","Yes"
"2279007","Miele","G 6875 SCVi","","4002515717042;4002515723272","Standard","199","307","35",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 6875 SCVi_09122016020545_70097737","Yes"
"2279008","Miele","G 6875 SCVi SF","","4002515717059","Standard","199","307","35",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States","ES_0031629_G 6875 SCVi SF_09122016020545_70097737","Yes"
"2279009","Miele","G 6880 SCVi","","4002515717097","Standard","199","307","35",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States","ES_0031629_G 6880 SCVi_09122016020545_70097737","Yes"
"2279010","Miele","G 6885 SCVi","","4002515717066","Standard","199","307","35",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States","ES_0031629_G 6885 SCVi_09122016020545_70097737","Yes"
"2255035","Miele","G 6915 SCi","","4002515546529;4002515546888","Standard","260","307","15",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 6915 SCi_12162015020838_70057049","No"
"2279011","Miele","G 6935 SCi","","4002515723289;4002515717073","Standard","199","307","35",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 6935 SCi_09122016020545_70097737","Yes"
"2255036","Miele","G 6985 SCVi","","4002515546895;4002515546536","Standard","260","307","15",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States, Canada","ES_0031629_G 6985 SCVi_12162015020838_70057049","No"
"2255037","Miele","G 6985 SCVi SF","","4002515546543","Standard","260","307","15",,"3.2","5","36","No","","","","2015-03-01T00:00:00.000","2015-12-10T00:00:00.000","United States","ES_0031629_G 6985 SCVi SF_12162015020838_70057049","No"
"2279012","Miele","G 6987 SCVi","","4002515723296;4002515717080","Standard","199","307","35",,"3.2","5","36","No","","","","2017-03-20T00:00:00.000","2016-09-07T00:00:00.000","United States, Canada","ES_0031629_G 6987 SCVi_09122016020545_70097737","Yes"
"2356114","Miele","G 7106 SCU","","4002516261599;4002516261445","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7106 SCU_03102020112123_80034971","Yes"
"2356115","Miele","G 7156 SCVi","","4002516261605;4002516261452","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7156 SCVi_03102020112123_80034971","Yes"
"2356122","Miele","G 7156 SCVi SF","","4002516260363;4002516569145","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States","ES_0031629_G 7156 SCVi SF_03102020112123_80034971","Yes"
"2369823","Miele","G 7158 SCVi SFP","","4002516383376","Standard","230","307","25",,"3.2","5","36","No","","","","2021-02-01T00:00:00.000","2020-11-20T00:00:00.000","United States","ES_0031629_G 7158 SCVi SFP_11202020035223_80063201","Yes"
"2384336","Miele","G 7166 SCVi","","4002516514282","Standard","230","307","25",,"3.2","5","36","No","","","","2022-01-01T00:00:00.000","2021-09-15T00:00:00.000","United States","ES_0031629_G 7166 SCVi_09162021102247_80097444","Yes"
"2384337","Miele","G 7166 SCVi SFP","","4002516514350","Standard","230","307","25",,"3.2","5","36","No","","","","2022-01-01T00:00:00.000","2021-09-15T00:00:00.000","United States","ES_0031629_G 7166 SCVi SFP_09162021102247_80097444","Yes"
"2384338","Miele","G 7176 SCVi SF","","4002516548485","Standard","230","307","25",,"3.2","5","36","No","","","","2022-01-01T00:00:00.000","2021-09-15T00:00:00.000","United States","ES_0031629_G 7176 SCVi SF_09162021102247_80097444","Yes"
"2356116","Miele","G 7316 SCU","","4002516260394;4002516261612;4002516260370;4002516260387","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7316 SCU_03102020112123_80034971","Yes"
"2356117","Miele","G 7366 SCVi","","4002516261629;4002516260400","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7366 SCVi_03102020112123_80034971","Yes"
"2356123","Miele","G 7366 SCVi SF","","4002516261513;4002516569152","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States","ES_0031629_G 7366 SCVi SF_03102020112123_80034971","Yes"
"2356118","Miele","G 7516 SCi","","4002516261520;4002516261636","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7516 SCi_03102020112123_80034971","Yes"
"2356119","Miele","G 7566 SCVi","","4002516261643;4002516261537","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7566 SCVi_03102020112123_80034971","Yes"
"2356124","Miele","G 7566 SCVi SF","","4002516261544;4002516569169","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States","ES_0031629_G 7566 SCVi SF_03102020112123_80034971","Yes"
"2356125","Miele","G 7591 SCVi","","4002516261551","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States","ES_0031629_G 7591 SCVi_03102020112123_80034971","Yes"
"2356126","Miele","G 7596 SCVi","","4002516261568","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States","ES_0031629_G 7596 SCVi_03102020112123_80034971","Yes"
"2356120","Miele","G 7916 SCi","","4002516261575;4002516261650","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7916 SCi_03102020112123_80034971","Yes"
"2356121","Miele","G 7966 SCVi","","4002516261667;4002516261582","Standard","230","307","25",,"3.2","5","36","No","","","","2020-04-01T00:00:00.000","2020-03-10T00:00:00.000","United States, Canada","ES_0031629_G 7966 SCVi_03102020112123_80034971","Yes"
"2369837","Miele","PFD 101","","4002516366898;4002516366836","Standard","270","307","12",,"3.3","5","34","No","","","","2021-06-01T00:00:00.000","2020-11-20T00:00:00.000","United States, Canada","ES_0031629_PFD 101_11202020035223_80063201","No"
"2369838","Miele","PFD 101 i","","4002516366904;4002516366843","Standard","270","307","12",,"3.3","5","34","No","","","","2021-06-01T00:00:00.000","2020-11-20T00:00:00.000","United States, Canada","ES_0031629_PFD 101 i_11202020035223_80063201","No"
"2369839","Miele","PFD 101 U","","4002516366911;4002516366850","Standard","270","307","12",,"3.3","5","34","No","","","","2021-06-01T00:00:00.000","2020-11-20T00:00:00.000","United States, Canada","ES_0031629_PFD 101 U_11202020035223_80063201","No"
"2369840","Miele","PFD 102 i","","4002516366867;4002516366928","Standard","270","307","12",,"3.3","5","34","No","","","","2021-06-01T00:00:00.000","2020-11-20T00:00:00.000","United States, Canada","ES_0031629_PFD 102 i_11202020035223_80063201","No"
"2369841","Miele","PFD 103 SCi XXL","","4002516366874;4002516366935","Standard","270","307","12",,"3.3","5","34","No","","","","2021-06-01T00:00:00.000","2020-11-20T00:00:00.000","United States, Canada","ES_0031629_PFD 103 SCi XXL_11202020035223_80063201","No"
"2369836","Miele","PFD 104 SCViXXL","","4002516366942;4002516366881","Standard","270","307","12",,"3.3","5","34","No","","","","2021-06-01T00:00:00.000","2020-11-20T00:00:00.000","United States, Canada","ES_0031629_PFD 104 SCViXXL_11202020035223_80063201","No"
"2248032","Miele","PG 8080","","4002515132890","Standard","270","307","12",,"3.5","5","30","No","","","","2015-03-01T00:00:00.000","2015-07-31T00:00:00.000","Canada","ES_0031629_PG 8080_09152015031128_70042141","No"
"2256755","KitchenAid","KDTE334D***","","883049326702; 883049324883; 883049326290","Standard","260","307","15",,"2.94","5","41","No","","","","2013-12-23T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTE334D***_01152016165119_6679708","No"
"2294511","KitchenAid","KDTE334G***",""," 883049436432;883049451626","Standard","270","307","12",,"3.5","5","30","No","","","","2017-06-01T00:00:00.000","2017-04-19T00:00:00.000","United States, Canada","ES_22856_KDTE334G***_04192017153320_6000626","No"
"2256748","KitchenAid","KDTE404D***",""," 883049292892; 883049292908; 883049292526;883049292885","Standard","270","307","12",,"2.94","5","41","No","","","","2014-01-20T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTE404D***_01142016232444_3884538","No"
"2256750","KitchenAid","KDTE504D***","","883049292915","Standard","260","307","15",,"2.92","5","42","No","","","","2014-01-20T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTE504D***_01142016233753_4673046","No"
"2256746","KitchenAid","KDTE554C***","","883049292090","Standard","260","307","15",,"1.95","5","61","No","","","","2013-09-13T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTE554C***_01152016162639_5199281","No"
"2256751","KitchenAid","KDTE704D***",""," 883049292939;883049292922; 883049292946; 883049292953","Standard","260","307","15",,"2.92","5","42","No","","","","2014-01-20T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTE704D***_01142016233825_4705043","No"
"2256757","KitchenAid","KDTM354D***","","883049323220","Standard","260","307","15",,"2.95","5","41","No","","","","2014-06-23T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTM354D***_01152016170151_7311160","No"
"2256766","KitchenAid","KDTM354E***","","883049363653; 883049414034","Standard","270","307","12",,"3.5","5","30","No","","","","2015-04-20T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTM354E***_01152016174101_9661525","No"
"2256767","KitchenAid","KDTM384E***","","883049363660; 883049414041","Standard","270","307","12",,"3.5","5","30","No","","","","2015-05-04T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTM384E***_01152016174146_9706724","No"
"2256768","KitchenAid","KDTM404E***",""," 883049363677; 883049363691; 883049363707;883049363684","Standard","270","307","12",,"3.5","5","30","No","","","","2015-04-20T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTM404E***_01152016173409_9249473","No"
"2348700","KitchenAid","KDTM404K***","","883049532660; 883049532646; 883049532653","Standard","270","307","12",,"3.5","5","30","No","","","","2020-02-17T00:00:00.000","2020-01-13T00:00:00.000","United States, Canada","ES_22856_KDTM404K***_10182019163413_6453859","No"
"2256769","KitchenAid","KDTM504E***","","883049363752","Standard","270","307","12",,"3.5","5","30","No","","","","2015-04-27T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTM504E***_01152016174427_9867626","No"
"2348705","KitchenAid","KDTM604K***",""," 883049532677; 883049532684;883049532691","Standard","270","307","12",,"3.5","5","30","No","","","","2020-02-17T00:00:00.000","2020-01-13T00:00:00.000","United States, Canada","ES_22856_KDTM604K***_10182019164629_7189318","No"
"2256770","KitchenAid","KDTM704E***","","883049363745; 883049363738","Standard","270","307","12",,"3.5","5","30","No","","","","2015-04-27T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTM704E***_01152016173620_9380446","No"
"2348706","KitchenAid","KDTM704K***",""," 883049532738;883049532752; 883049532745","Standard","270","307","12",,"3.5","5","30","No","","","","2020-02-17T00:00:00.000","2020-01-13T00:00:00.000","United States, Canada","ES_22856_KDTM704K***_10182019164655_7215357","No"
"2366724","KitchenAid","KDTM704LPA*","","883049545080","Standard","270","307","12",,"3.5","5","30","No","","","","2020-10-26T00:00:00.000","2020-10-05T00:00:00.000","United States, Canada","ES_22856_KDTM704LPA*_10052020191924_5564709","No"
"2256771","KitchenAid","KDTM804E***","","883049363769; 883049414058","Standard","270","307","12",,"3.5","5","30","No","","","","2015-05-04T00:00:00.000","2016-01-15T00:00:00.000","United States, Canada","ES_22856_KDTM804E***_01152016173647_9407107","No"
"2348701","KitchenAid","KDTM804K***",""," 883049532820;883049532844; 883049532837","Standard","270","307","12",,"3.5","5","30","No","","","","2020-02-17T00:00:00.000","2020-01-13T00:00:00.000","United States, Canada","ES_22856_KDTM804K***_10182019164720_7240364","No"
"2351985","Lagan","804.621.67","","012505115950","Standard","270","307","12",,"3.5","5","30","No","","","","2020-01-01T00:00:00.000","2019-12-26T00:00:00.000","United States, Canada","ES_1092750_804.621.67_12262019144535_1535153","No"
"2362507","LG","ADFD544***","","48231341714","Standard","258","307","16",,"2.9","5","42","No","","","","2020-07-01T00:00:00.000","2020-06-30T00:00:00.000","United States, Canada","ES_1118034_ADFD544***_07082020124208_80047240","No"
"2328106","LG","LDB454***","","48231341035;48231341783","Standard","258","307","16",,"2.9","5","42","No","","","","2018-11-01T00:00:00.000","2016-04-19T00:00:00.000","United States, Canada","ES_1118034_LDB454***_10182018074347_6666666_","No"
"2269229","LG","LDF554#**","","48231015073;48231341233","Standard","258","307","16",,"2.9","5","42","No","","","","2016-05-20T00:00:00.000","2016-05-20T00:00:00.000","United States, Canada","ES_1118034_LDF554#**_06092016010915_70080820","No"
"2321935","LG","LDF567#**","","48231015073;48231015080;48231015097;48231022224;48231341318","Standard","258","307","16",,"2.9","5","42","No","","","","2018-03-31T00:00:00.000","2017-02-05T00:00:00.000","United States, Canada","ES_1118034_LDF567#**_06272018125635_6666666_","No"
"2260333","LG","LDF777#**","","48231014397;48231014434;48231014441;48231016681","Standard","258","307","16",,"2.8","5","44","No","","","","2014-02-14T00:00:00.000","2016-02-16T00:00:00.000","United States, Canada","ES_0000000_LDF777#**_02182016043713_70059106","No"
"2260332","LG","LDF876#**","","48231014380","Standard","258","307","16",,"2.8","5","44","No","","","","2014-02-14T00:00:00.000","2016-02-16T00:00:00.000","United States, Canada","ES_0000000_LDF876#**_02182016043713_70059106","No"
"2260331","LG","LDF887#**","","48231014373","Standard","258","307","16",,"2.8","5","44","No","","","","2014-02-14T00:00:00.000","2016-02-16T00:00:00.000","United States, Canada","ES_0000000_LDF887#**_02182016043713_70059106","No"
"2371881","LG","LDFN343**","","48231341950;48231342193","Standard","258","307","16",,"2.9","5","42","No","","","","2021-01-07T00:00:00.000","2021-01-05T00:00:00.000","United States, Canada","ES_1118034_LDFN343**_01122021015834_80067945","No"
"2370297","LG","LDFN454**","","48231341943;48231341981;48231341998;48231342001;48231342209","Standard","258","307","16",,"2.9","5","42","No","","","","2020-12-01T00:00:00.000","2020-11-26T00:00:00.000","United States, Canada","ES_1118034_LDFN454**_11292020084207_80063533","No"
"2282582","LG","LDP567#**","","48231017305","Standard","258","307","16",,"2.9","5","42","No","","","","2016-10-27T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_1118034_LDT566#**_10272016034900_70080820","No"
"2288598","LG","LDP679#**","","48231022156;48231022163;48231022187;48231025041","Standard","258","307","16",,"2.9","5","42","No","","","","2017-02-05T00:00:00.000","2017-01-13T00:00:00.000","United States, Canada","ES_0000000_LDP679#**_01162017125432_70116520","No"
"2330942","LG","LDP680***","","48231341141;48231341158","Standard","258","307","16",,"2.9","5","42","No","","","","2019-01-02T00:00:00.000","2018-12-05T00:00:00.000","United States, Canada","ES_1118034_LDP680***_12062018041148_70208587","No"
"2354759","LG","LDP681***","","48231341691;48231341745","Standard","258","307","16",,"2.9","5","42","No","","","","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","United States, Canada","ES_1118034_LDP681***_02132020055230_80033133","No"
"2322935","LG","LDP770***","","48231340649;48231340656","Standard","258","307","16",,"2.9","5","42","No","","","","2018-07-17T00:00:00.000","2017-07-17T00:00:00.000","United States, Canada","ES_1118034_LDP770***_07182018112717_70191814","No"
"2339650","LG","LDP780***","","48231340137;48231341172;48231341189","Standard","258","307","16",,"2.9","5","42","No","","","","2019-06-18T00:00:00.000","2019-06-12T00:00:00.000","United States, Canada","ES_1118034_LDP780***_06122019034602_80007600","No"
"2398223","LG","LDPH797**","","","Standard","238","307","22",,"2.9","5","42","No","","","","2022-07-06T00:00:00.000","2022-07-04T00:00:00.000","United States, Canada","ES_1118034_LDPH797**_07062022111338_80132531","No"
"2364223","LG","LDPN676**","","48231341936","Standard","258","307","16",,"2.9","5","42","No","","","","2020-08-12T00:00:00.000","2020-08-10T00:00:00.000","United States, Canada","ES_1118034_LDPN676**_08102020033235_80052237","No"
"2399172","LG","LDPS676**","","048231342667","Standard","238","307","22",,"2.9","5","42","No","","","","2022-08-01T00:00:00.000","2022-07-26T00:00:00.000","United States, Canada","ES_1118034_LDPS676**_07262022092322_80136289","No"
"2330943","LG","LDPS684***","","48231341219","Standard","258","307","16",,"2.9","5","42","No","","","","2019-01-02T00:00:00.000","2018-12-05T00:00:00.000","United States, Canada","ES_1118034_LDPS684***_12062018041148_70208587","No"
"2260330","LG","LDS577#**","","48231014410","Standard","258","307","16",,"2.8","5","44","No","","","","2014-06-06T00:00:00.000","2016-02-16T00:00:00.000","United States, Canada","ES_0000000_LDS577#**_02182016043713_70059106","No"
"2282583","LG","LDT566#**","","48231015042;48231015059;48231015066;48231017299","Standard","258","307","16",,"2.9","5","42","No","","","","2016-10-27T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_1118034_LDP567#**_10272016034900_70080820","No"
"2321933","LG","LDT567***","","48231340779;48231340786","Standard","258","307","16",,"2.9","5","42","No","","","","2018-06-27T00:00:00.000","2018-06-27T00:00:00.000","United States, Canada","ES_1118034_LDT567***_06272018125635_6666666_","No"
"2330941","LG","LDT680***","","48231341127;48231341134","Standard","258","307","16",,"2.9","5","42","No","","","","2019-01-02T00:00:00.000","2018-12-05T00:00:00.000","United States, Canada","ES_1118034_LDT680***_12062018041148_70208587","No"
"2288599","LG","LDT779#**","","48231022194;48231022200;48231025027","Standard","258","307","16",,"2.9","5","42","No","","","","2017-02-05T00:00:00.000","2017-01-13T00:00:00.000","United States, Canada","ES_0000000_LDT779#**_01162017125432_70116520","No"
"2309843","LG","LDT780#**","","48231339803;48231339919;48231339926;48231341165","Standard","258","307","16",,"2.9","5","42","No","","","","2018-02-01T00:00:00.000","2018-02-01T00:00:00.000","United States, Canada","ES_1118034_LDT780#** _02012018031334_70172566","No"
"2260334","LG","LDT996#**","","48231015936","Standard","258","307","16",,"2.8","5","44","No","","","","2015-04-10T00:00:00.000","2016-02-16T00:00:00.000","United States, Canada","ES_0000000_LDT996#**_02182016043713_70059106","No"
"2398222","LG","LDTH797**","","","Standard","238","307","22",,"2.9","5","42","No","","","","2022-07-06T00:00:00.000","2022-07-04T00:00:00.000","United States, Canada","ES_1118034_LDTH797**_07062022111338_80132531","No"
"2376331","LG","LDTS555**","","48231342346;48231342568","Standard","258","307","16",,"2.9","5","42","No","","","","2021-05-01T00:00:00.000","2021-04-23T00:00:00.000","United States, Canada","ES_1118034_LDTS555**_04232021041804_80080875","No"
"2309842","LG","LSDF989#**","","48231017022;48231339872;48231339889","Standard","258","307","16",,"2.9","5","42","No","","","","2018-02-01T00:00:00.000","2018-02-01T00:00:00.000","United States, Canada","ES_1118034_LSDF989#**_02012018031334_70172566","No"
"2260335","LG","LSDF996#**","","48231012911;48231018968","Standard","245","307","20",,"2.5","5","50","No","","","","2012-10-15T00:00:00.000","2016-02-16T00:00:00.000","United States, Canada","ES_0000000_LSDF996#** _02182016043713_70059106","No"
"2313386","LG","LSDT990#**","","48231339872;48231339889;48231341530","Standard","269","307","12",,"2.9","5","42","No","","","","2016-10-26T00:00:00.000","2018-03-22T00:00:00.000","United States, Canada","ES_1118034_LSDT990#**_03222018122824_70178343","No"
"2376332","LG","LSDTS988**","","195174015407","Standard","269","307","12",,"2.9","5","42","No","","","","2021-05-01T00:00:00.000","2021-04-23T00:00:00.000","United States, Canada","ES_1118034_LSDTS988**_04232021041804_80080875","No"
"2354758","LG SIGNATURE","LUDP890***","","48231339896","Standard","269","307","12",,"2.9","5","42","No","","","","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","United States, Canada","ES_1118034_LUDP890***_02132020055230_80033133","No"
"2282553","LG SIGNATURE","LUDP899#**","","48231339896","Standard","269","307","12",,"2.9","5","42","No","","","","2016-10-27T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_1118034_LUDP899#** _10262016025043_70104947","No"
"2338545","LYCAN","LDW1801SS","","6926697055946","Standard","234","307","24",,"3.1","5","38","No","","","","2019-05-15T00:00:00.000","2019-05-16T00:00:00.000","United States, Canada","ES_1140355_LDW1801SS_05172019104903_0143318","No"
"2338544","LYCAN","LDW2401SS","","6926697012369","Standard","234","307","24",,"3.5","5","30","No","","","","2019-05-15T00:00:00.000","2019-05-17T00:00:00.000","United States, Canada","ES_1140355_LDW2401SS_05172019112744_2464766","No"
"2348595","Magic Chef","MCSCD6B5","","81565802516","Compact","203",,,,"3.1",,,"No","","","","2019-10-01T00:00:00.000","2019-09-12T00:00:00.000","United States, Canada","ES_1107227_MCSCD6B5_10162019013848_80017831","No"
"2349690","Magic Chef","MCSCD6B5","","665679016976","Compact","203",,,,"3.1",,,"No","","","","2019-11-01T00:00:00.000","2018-10-23T00:00:00.000","United States, Canada","ES_1107227_MCSCD6B5_10302019022944_80021394","No"
"2328319","Magic Chef","MCSCD6W5","","665679016976","Compact","203",,,,"3.1",,,"No","","","","2018-10-21T00:00:00.000","2018-10-23T00:00:00.000","United States, Canada","ES_1107227_MCSCD6W5_10232018122945_70203102","No"
"2390609","Magic Chef","MCSDW7FCB","","665679017577","Standard","260","307","15",,"3.4","5","32","No","","","","2022-03-01T00:00:00.000","2022-01-18T00:00:00.000","United States","ES_1107227_MCSDW7FCB_011320220437503_4430579","No"
"2390610","Magic Chef","MCSDW7FCW","","665679017560","Standard","260","307","15",,"3.4","5","32","No","","","","2022-03-01T00:00:00.000","2022-01-18T00:00:00.000","United States","ES_1107227_MCSDW7CW_01132022043735_2209443","No"
"2390611","Magic Chef","MCSDW8TCST","","665679017553","Standard","260","307","15",,"3.4","5","32","No","","","","2022-03-01T00:00:00.000","2022-01-18T00:00:00.000","United States","ES_1107227_MCSDW8TCST_011320220437828_5473301","No"
"2395036","Magic Clean","MCDW24SI","","079841953240","Standard","260","307","15",,"3.4","5","32","No","","","","2022-05-01T00:00:00.000","2022-04-22T00:00:00.000","United States, Canada","ES_92257_MCDW24SI_042020221233602_9887104","No"
"2395037","Magic Clean","MCDW24WI","","079841950249","Standard","260","307","15",,"3.4","5","32","No","","","","2022-05-01T00:00:00.000","2022-04-22T00:00:00.000","United States, Canada","ES_92257_MCDW24WI_042020221233215_7751995","No"
