"id","title","location","calendar","from_date","to_date","from_time","to_time","related_program","category_arts","category_brainfood","category_built_environment","category_design","category_family","category_free","category_history_and_heritage","category_indigenous","category_natural_environment","category_science_and_discovery","category_special_events","category_sport"
"1351","The John Curtin School of Medical Research Open Days","The John Curtin School of Medical Research, Acton, Australian Capital Territory, Australia","Program Events","2013-08-30T00:00:00.000","2013-08-31T00:00:00.000",,,"Innovation and Discovery",,"Yes",,,"Yes",,,,,"Yes",,
"812","Life on the Limestone Plains: Touring Our Sites 2013 - Lanyon, Calthropes House and Mugga-Mugga",,"Program Events","2013-08-31T00:00:00.000","2013-10-26T00:00:00.000",,,"ACT Museums and Galleries , Life on the Limestone Plains",,"Yes","Yes",,"Yes",,"Yes",,,,"Yes",
"739","Questacon Technology Learning Centre Open Day","Denison Street, Deakin, Australian Capital Territory, Australia","Program Events","2013-09-01T00:00:00.000","2013-10-31T00:00:00.000",,,"Questacon",,"Yes",,,"Yes",,,,,"Yes","Yes",
"1171","Made in Canberra","The Street Theatre, Childers Street, Australian Capital Territory, Australia","Program Events","2013-09-01T00:00:00.000","2013-12-31T00:00:00.000",,,"The Street Theatre - Made in Canberra","Yes",,,,,,,,,,,
"1172","The Scentenary Gardens","Canberra Hospital, Yamba Drive, Garran, Australian Capital Territory, Australia","Program Events","2013-09-01T00:00:00.000","2013-11-30T00:00:00.000",,,,,,,,"Yes",,,,"Yes",,,
"1076","Australian Science: Global Impact - the Southern Ocean","Shine Dome, Gordon Street, Australian Capital Territory, Australia","Program Events","2013-09-03T00:00:00.000","2013-09-03T00:00:00.000","5:30:00 PM","7:00:00 PM","Innovation and Discovery",,"Yes",,,,,,,,"Yes",,
"464","Home at the End","Canberra Theatre Centre, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-04T00:00:00.000","2013-09-14T00:00:00.000",,,,"Yes",,,,,,,,,,,
"1082","ANCA: Bush Capital","1 Rosevear Pl, Dickson, ACT, Australia","Program Events","2013-09-04T00:00:00.000","2013-09-15T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1499","Indigenous Literacy Day: I do have a belief, a tribute to Kevin Gilbert","Civic Library, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-04T00:00:00.000","2013-09-04T00:00:00.000",,,,,,,,,,,,,,,
"1014","Bijou","The Street Theatre, Childers Street, Australian Capital Territory, Australia","Program Events","2013-09-05T00:00:00.000","2013-09-14T00:00:00.000",,,,"Yes",,,,,,,,,,,
"791","The Very Sad Fish-Lady","Craft ACT Craft & Design Centre, London Circuit, Australia","Program Events","2013-09-05T00:00:00.000","2013-10-19T00:00:00.000",,,,"Yes",,,,"Yes",,,,,,,
"898","Musica Viva: Ellias String Quartet","Llewellyn Hall, William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-05T00:00:00.000","2013-09-05T00:00:00.000","7:00:00 PM","9:30:00 PM","Musica Viva International Concert Season 2013","Yes",,,,,,,,,,,
"544","Kick Up Your Heels: Canberra Founders' Ball","Albert Hall, Commonwealth Avenue, Yarralumla, Australian Capital Territory, Australia","Program Events","2013-09-07T00:00:00.000","2013-09-07T00:00:00.000","8:00:00 PM","11:00:00 PM","Kick Up Your Heels-100 years of social dancing , Sportenary","Yes",,,,,,,,,,"Yes",
"1027","Woodcraft Guild of ACT annual exhibition","Exhibition Park in Canberra, Flemington Road, Mitchell, Australian Capital Territory, Australia","Program Events","2013-09-07T00:00:00.000","2013-09-08T00:00:00.000",,,,,,"Yes",,"Yes",,,,"Yes",,,
"1502","Canberra Times fun run","Yamba Drive, Mawson, Australian Capital Territory, Australia","Program Events","2013-09-08T00:00:00.000","2013-09-08T00:00:00.000",,,,,,,,,,,,,,,
"1020","Crosscurrents",,"Program Events","2013-09-10T00:00:00.000","2013-09-10T00:00:00.000","6:00:00 PM","7:30:00 PM","Belconnen Arts Centre","Yes","Yes",,,,,"Yes",,,,"Yes",
"796","Project Rameau","Canberra Theatre Centre, Australia","Program Events","2013-09-12T00:00:00.000","2013-09-14T00:00:00.000",,,"Collected Works: Australia 2013","Yes",,,,,,,,,,,
"480","2 One Another","Canberra Theatre Centre, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-12T00:00:00.000","2013-09-14T00:00:00.000",,,,"Yes",,,,,,,,,,,
"662","2013 Members' Exhibition - Canberra Potters' Society Inc.","Watson Arts Centre, Aspinall Street, Watson, Australian Capital Territory, Australia","Program Events","2013-09-13T00:00:00.000","2013-09-30T00:00:00.000",,,"Canberra Potters' Society and Watson Arts Centre","Yes",,,,,,,,,,,
"809","Canberra Short Film Fesitval",,"Program Events","2013-09-13T00:00:00.000","2013-09-15T00:00:00.000",,,,"Yes","Yes",,,"Yes",,,,,,,
"1017","18th ACA National Clogging Convention 2013","Queanbeyan Conference Centre, Crawford Street, New South Wales, Australia","Program Events","2013-09-13T00:00:00.000","2013-09-15T00:00:00.000",,,,"Yes",,,,"Yes",,"Yes",,,,"Yes",
"687","The Best Choral Music Ever Written by an Australian (with a Canberra connection)","St Pauls Anglican Church Manuka, Canberra Avenue, Griffith, Australian Capital Territory, Australia","Program Events","2013-09-14T00:00:00.000","2013-09-15T00:00:00.000",,,"Canberra Choral Society","Yes","Yes",,,"Yes",,"Yes",,,,"Yes",
"1128","Head full of flames: Punk in the Nationâs capital 1977-1990","Canberra Museum and Gallery, Australian Capital Territory, Australia","Program Events","2013-09-14T00:00:00.000","2013-11-24T00:00:00.000",,,,,,,,,,,,,,,
"1549","Seminars on aspects of Ecology, Sustainability and Biodiversity","University of Canberra, University Drive, Bruce, Australian Capital Territory, Australia","Program Events","2013-09-17T00:00:00.000","2013-09-17T00:00:00.000",,,"University of Canberra Public Lectures and Seminars",,,,,,,,,,"Yes",,
"1048","Shaping Canberra: The lived experience of place, home and capital","Australian National University, Australian Capital Territory, Australia","Program Events","2013-09-17T00:00:00.000","2013-09-20T00:00:00.000",,,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1083","ANCA: Print and Clay Symposium Exhibition","1 Rosevear Pl, Dickson, ACT, Australia","Program Events","2013-09-18T00:00:00.000","2013-09-29T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"832","Expo 2013 - Exhibition of Model Ships","Belconnen Arts Centre, Emu Bank, Belconnen, Australian Capital Territory, Australia","Program Events","2013-09-20T00:00:00.000","2013-09-21T00:00:00.000",,,"Belconnen Arts Centre","Yes",,"Yes","Yes",,,"Yes",,,"Yes",,
"548","Windows To The World",,"Program Events","2013-09-21T00:00:00.000","2013-10-12T00:00:00.000",,,"Windows to the World",,,,"Yes","Yes",,"Yes",,,,"Yes",
"642","Canberra Weekly Matinee Magic: Strike Up the Band!","William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-21T00:00:00.000","2013-09-21T00:00:00.000",,,"Canberra Symphony Orchestra 2013 Season","Yes",,,,,,,,,,,
"651","The 14th MCH Dymphna Clark Lecture","National Library of Australia, Parkes Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-21T00:00:00.000","2013-09-21T00:00:00.000",,,"Big Issues/Big Talk","Yes","Yes",,,,,"Yes",,,,,
"1003","A Very Sad Fish Lady Puppet Performance","Craft ACT Craft & Design Centre, London Circuit, Australian Capital Territory, Australia","Program Events","2013-09-21T00:00:00.000","2013-09-21T00:00:00.000","1:00:00 PM","2:00:00 PM",,"Yes",,,"Yes",,,,,,,,
"903","Questacon Plant Day","Questacon, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-09-21T00:00:00.000","2013-09-21T00:00:00.000","9:00:00 AM","5:00:00 PM","Questacon",,"Yes",,,,,,,,"Yes",,
"1026","The Yellow River Project","Wesley Music Centre, National Circuit, Forrest, Australian Capital Territory, Australia","Program Events","2013-09-21T00:00:00.000","2013-09-21T00:00:00.000","7:30:00 PM","10:30:00 PM",,"Yes",,,,"Yes",,"Yes",,,,,
"417","Glorious Greenhouses: Kids Design Competition","Canberra Glassworks, Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-09-25T00:00:00.000","2013-10-06T00:00:00.000",,,"100 Days of Glass","Yes",,,,"Yes",,,,,,,
"477","Shrine","Canberra Theatre Centre, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-26T00:00:00.000","2013-09-29T00:00:00.000",,,"Collected Works: Australia 2013","Yes",,,,,,,,,,,
"431","Michael Francis Willoughby in Elohgulp","Canberra Theatre Centre, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-09-27T00:00:00.000","2013-10-12T00:00:00.000",,,"Collected Works: Australia 2013","Yes",,,,"Yes",,,,,,,
"412","Antarctica by Emma Varga Gallery Floor Talk","11 Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-09-28T00:00:00.000","2013-09-28T00:00:00.000","10:30:00 AM","11:30:00 AM","100 Days of Glass","Yes","Yes",,"Yes",,,,,,,,
"917","Kick Up Your Heels: The Electric Eighties","ANU Bar, Acton, Australian Capital Territory, Australia","Program Events","2013-09-28T00:00:00.000","2013-09-28T00:00:00.000","8:00:00 PM",,"Kick Up Your Heels-100 years of social dancing , Sportenary",,,,,,,,,,,,
"1022","The 11th National Community Languages Schools Conference","Rydges Lakeside Canberra, London Circuit, Australian Capital Territory, Australia","Program Events","2013-09-28T00:00:00.000","2013-09-28T00:00:00.000","9:00:00 AM","4:00:00 PM",,,"Yes",,,,,,,,,"Yes",
"1023","The 20th ACT Community Language Associationâs Annual Dinner","University House, Balmain Crescent, Acton, Australian Capital Territory, Australia","Program Events","2013-09-28T00:00:00.000","2013-09-28T00:00:00.000","6:00:00 PM","10:00:00 PM",,,"Yes",,,,,,,,,"Yes",
"1646","Murra Bidgee Mullangari River Ceremony","Canberra, Australian Capital Territory, Australia","Program Events","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000",,,"One River",,,,,"Yes",,,,,,"Yes",
"1429","100 Years of Teaching","University of Canberra, University Drive, Bruce, Australian Capital Territory, Australia","Program Events","2013-09-30T00:00:00.000","2013-09-30T00:00:00.000",,,"University of Canberra Public Lectures and Seminars",,"Yes",,,,,"Yes",,,,,
"422","capital O","Old Parliament House, Parkes, Australian Capital Territory, Australia","Program Events","2013-10-01T00:00:00.000","2013-10-02T00:00:00.000",,,"Sport",,,,,"Yes",,,,"Yes",,,"Yes"
"447","University of Canberra Research Festival 2013","INSPIRE, Pantowora Street, Bruce, Australian Capital Territory, Australia","Program Events","2013-10-01T00:00:00.000",,,,"UCentenary",,"Yes",,,,,,,,,,
"803","Showcase: The 2nd Annual Canberra Festival of Australian Children's Literature","University of Canberra, Bruce, Australia","Program Events","2013-10-01T00:00:00.000","2013-11-15T00:00:00.000",,,"University of Canberra Public Lectures and Seminars",,"Yes",,,"Yes",,,,,,,
"1070","Australian Science: Global Impact - bringing WiFi to the world","Shine Dome, Gordon Street, Australian Capital Territory, Australia","Program Events","2013-10-01T00:00:00.000","2013-10-01T00:00:00.000","5:30:00 PM","7:00:00 PM","Innovation and Discovery",,"Yes",,,,,,,,"Yes",,
"1119","International Day of Older People","Arc Cinema, McCoy Circuit, Acton, Australian Capital Territory, Australia","Program Events","2013-10-01T00:00:00.000","2013-10-01T00:00:00.000",,,,,,,,,,,,,,,
"421","Brief Encounter","Canberra, Australian Capital Territory, Australia","Program Events","2013-10-02T00:00:00.000","2013-10-05T00:00:00.000",,,"Collected Works: Australia 2013","Yes",,,,,,,,,,,
"1084","ANCA: Karen Cromwell","1 Rosevear Pl, Dickson, Australian Capital Territory, Australia","Program Events","2013-10-02T00:00:00.000","2013-10-13T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1091","CCAS: YOUTH Extra Ordinary","Canberra Contemporary Art Space, Braddon, Australian Capital Territory, Australia","Program Events","2013-10-04T00:00:00.000","2013-11-09T00:00:00.000",,,"Canberra Contemporary Art Space Centenary Program","Yes",,,"Yes",,,,,,,,
"831","2013 Scott Australian 24 Hour Mountain Bike Championships","Stromlo Forest Park, Stromlo, Australian Capital Territory, Australia","Program Events","2013-10-05T00:00:00.000","2013-10-06T00:00:00.000",,,"SPIN",,,"Yes",,,,,,"Yes",,,"Yes"
"1112","Learn to Skate and BMX Clinics",,"Program Events","2013-10-05T00:00:00.000","2013-10-12T00:00:00.000",,,"SPIN",,,,,"Yes",,,,,,,"Yes"
"897","Musica Viva: Angela Hewitt","Llewellyn Hall, William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-10-08T00:00:00.000","2013-10-08T00:00:00.000","7:00:00 PM","9:30:00 PM","Musica Viva International Concert Season 2013","Yes",,,,,,,,,,,
"1016","Futon","King Street Gallery, William Street, Darlinghurst, New South Wales, Australia","Program Events","2013-10-08T00:00:00.000","2013-11-02T00:00:00.000",,,,"Yes","Yes","Yes",,,,,,,,,
"341","The National Campus Band Competition Final","University of Canberra, Bruce","Celebration Events","2013-10-11T00:00:00.000","2013-10-11T00:00:00.000","6:00:00 PM","11:00:00 PM",,,,,,"Yes",,,,,,"Yes",
"822","2013 WEMBO World Solo 24 Hour Mountain Bike Championships",,"Program Events","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000",,,"SPIN",,,"Yes",,,,,,"Yes",,"Yes","Yes"
"1113","Electric Car Festival","Garema Place, Australian Capital Territory, Australia","Program Events","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000",,,"SPIN",,"Yes",,,"Yes",,,,,,,
"1239","Netball Test - Australia V New Zealand","A.I.S Arena, Leverrier Crescent, Bruce, Australian Capital Territory, Australia","Program Events","2013-10-13T00:00:00.000","2013-10-13T00:00:00.000",,,,,,,,"Yes",,,,,,,"Yes"
"1122","Nara at Canberra Museum and Gallery","Canberra Museum and Gallery, Australian Capital Territory, Australia","Program Events","2013-10-14T00:00:00.000","2013-12-15T00:00:00.000",,,"ACT Museums and Galleries",,,,,"Yes",,,,,,,
"1273","U3A Canberra Conversations: Self-government in the Territory, and politics all round","Wisdom Street, Hughes, Australian Capital Territory, Australia","Program Events","2013-10-14T00:00:00.000","2013-10-14T00:00:00.000","2:00:00 PM","4:30:00 PM",,,,,,,,,,,,,
"481","The Wharf Revue 2013","Canberra Theatre Centre, London Circuit, Canberra, Australian Capital Territory, Australia","Program Events","2013-10-15T00:00:00.000","2013-10-19T00:00:00.000",,,"Collected Works: Australia 2013","Yes",,,,,,,,,,,
"1085","ANCA: New Horizons Old Land","1 Rosevear Pl, Dickson, ACT, Australia","Program Events","2013-10-16T00:00:00.000","2013-10-27T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1021","Hiroe Swen solo exhibition","Belconnen Arts Centre, Emu Bank, Belconnen, Australian Capital Territory, Australia","Program Events","2013-10-18T00:00:00.000","2013-11-17T00:00:00.000",,,"Belconnen Arts Centre","Yes",,,"Yes",,,,,,,,
"467","National Trust (ACT) Centenary of Canberra Rally",,"Program Events","2013-10-19T00:00:00.000","2013-10-20T00:00:00.000",,,,,,,,,,"Yes",,,,"Yes",
"804","ACT Tournament of Minds, Australasian Pacific Final","Canberra, Australian Capital Territory, Australia","Program Events","2013-10-19T00:00:00.000","2013-10-19T00:00:00.000",,,,,"Yes",,,"Yes",,,,,,,
"1114","Spin Saturday","255 Canberra Ave, Fyshwick, Australian Capital Territory, Australia","Program Events","2013-10-19T00:00:00.000","2013-10-19T00:00:00.000",,,"SPIN",,,,,"Yes",,,,,,,
"677","The Griffyn Ensemble - Elements of Canberra: Air","255 Canberra Avenue, Fyshwick, Australian Capital Territory, Australia","Program Events","2013-10-20T00:00:00.000","2013-10-20T00:00:00.000","3:00:00 PM",,"The Griffyn Ensemble","Yes","Yes",,,,,,,,,,
"1032","WheelOut @ ANU","The Australian National University Union Functions Centre, Acton, Australian Capital Territory, Australia","Program Events","2013-10-20T00:00:00.000","2013-10-20T00:00:00.000","10:00:00 AM","4:00:00 PM","Sport",,,,,"Yes",,,,,,,"Yes"
"1115","Hub Capital",,"Program Events","2013-10-20T00:00:00.000","2013-10-20T00:00:00.000",,,"SPIN",,,,,"Yes",,,,,,,
"1280","100+100 Shining the Light Exhibition 4: Canberra Architecture Looking to the Future","Shine Dome, Canberra, Australian Capital Territory, Australia","Program Events","2013-10-22T00:00:00.000","2013-10-28T00:00:00.000",,,"100+100 Shining the Light, Walt & Mazz: a Centenary Pop-Up",,,,,,,,,,,,
"915","Kick Up Your Heels: Out There Somewhere","Casino Canberra, Binara Street, Australian Capital Territory, Australia","Program Events","2013-10-26T00:00:00.000","2013-10-26T00:00:00.000","8:00:00 PM",,"Kick Up Your Heels-100 years of social dancing , Sportenary","Yes",,,,,,,,,,"Yes",
"1121","Nara Candle Festival","Lennox Gardens, Yarralumla, Australian Capital Territory, Australia","Program Events","2013-10-26T00:00:00.000","2013-10-26T00:00:00.000",,,,,,,,"Yes",,"Yes",,,,,
"1116","Fitz's Challenge",,"Program Events","2013-10-27T00:00:00.000","2013-10-27T00:00:00.000",,,"SPIN",,,,,,,,,,,,"Yes"
"1120","Grandparent's Day",,"Program Events","2013-10-27T00:00:00.000","2013-10-27T00:00:00.000",,,,,,,,"Yes",,,,,,,
"425","Come Alive Festival of Museum Theatre","National Museum of Australia, Lawson Crescent, Acton, Australian Capital Territory, Australia","Program Events","2013-10-28T00:00:00.000","2013-11-02T00:00:00.000",,,"National Museum of Australia","Yes",,,,,,"Yes",,,,"Yes",
"644","LS13.4: Carmina Burana","Llewellyn Hall, William Herbert Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-10-30T00:00:00.000","2013-10-31T00:00:00.000",,,"Canberra Symphony Orchestra 2013 Season","Yes",,,,,,,,,,,
"1086","ANCA: A.G. Stokes","1 Rosevear Pl, Dickson, ACT, Australia","Program Events","2013-10-30T00:00:00.000","2013-11-10T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1126","Body of Work",,"Program Events","2013-10-30T00:00:00.000","2013-11-10T00:00:00.000",,,"Canberra International Film Festival Body of Work",,,,,"Yes",,,,,,,
"1127","Canberra International Film Festival",,"Program Events","2013-10-30T00:00:00.000","2013-11-10T00:00:00.000",,,"The Canberra International Film Festival","Yes",,,,"Yes",,,,,,,
"1125","Cathy Franzi",,"Program Events","2013-10-31T00:00:00.000","2013-12-14T00:00:00.000",,,,"Yes",,,"Yes","Yes",,,,,,,
"1042","The Harmony Bus",,"Program Events","2013-11-01T00:00:00.000","2013-11-17T00:00:00.000",,,,,"Yes",,,"Yes",,"Yes",,,,"Yes",
"664","Ceramics Watson Arts Centre artist-in-residence","Watson Arts Centre, Aspinall Street, Watson, Australian Capital Territory, Australia","Program Events","2013-11-01T00:00:00.000","2013-11-30T00:00:00.000",,,"Canberra Potters' Society and Watson Arts Centre","Yes",,,,,,,,,,,
"1008","Oktoberfest Canberra 2013",,"Program Events","2013-11-01T00:00:00.000","2013-11-03T00:00:00.000",,,,,,,,,,,,,,,
"1092","CCAS: Future Promise","Canberra Contemporary Art Space, Braddon, Australian Capital Territory, Australia","Program Events","2013-11-01T00:00:00.000","2013-12-21T00:00:00.000",,,"Canberra Contemporary Art Space Centenary Program","Yes",,,"Yes",,,,,,,,
"1118","Red Centre Garden Public Unveiling","Australian National Botanic Gardens, Australian Capital Territory, Australia","Program Events","2013-11-01T00:00:00.000","2013-11-02T00:00:00.000",,,"Australian National Botanic Gardens",,,,,"Yes",,,,"Yes",,,
"1123","Senate Rose Gardens tours","Old Parliament House Gardens, King George Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-11-01T00:00:00.000","2014-03-31T00:00:00.000",,,,,,,,"Yes",,,,"Yes",,,
"1354","ANU Science Safari",,"Program Events","2013-11-01T00:00:00.000","2013-11-30T00:00:00.000",,,"Innovation and Discovery, Questacon",,,,,"Yes",,,,,"Yes","Yes",
"424","Bush Capital Celebration","Australian National Botanic Gardens, Canberra, Australian Capital Territory, Australia","Program Events","2013-11-02T00:00:00.000","2013-11-03T00:00:00.000",,,"Australian National Botanic Gardens","Yes",,,,"Yes",,,,"Yes",,"Yes",
"1009","SPORTENARY Sri Chinmoy Triathlon Festival",,"Program Events","2013-11-02T00:00:00.000","2013-11-03T00:00:00.000",,,"Sport, Sportenary",,,,,,,,,,,,"Yes"
"1544","Canberra's Brass and Pipes Centenary Concert","Canberra Girls' Grammar School, Melbourne Avenue, Deakin","Celebration Events","2013-11-02T00:00:00.000","2013-11-02T00:00:00.000","7:30:00 PM","10:30:00 PM",,"Yes",,,,,,,,,,"Yes",
"1669","MELBOURNE CUP AT THOROUGHBRED PARK","Flemington Road, Mitchell, Australian Capital Territory, Australia","Program Events","2013-11-05T00:00:00.000","2013-11-05T00:00:00.000","9:00:00 AM","6:00:00 PM",,,,,,,,,,,,,
"1069","Australian Science: Global Impact - chemistry of sustainability","Shine Dome, Gordon Street, Australian Capital Territory, Australia","Program Events","2013-11-05T00:00:00.000","2013-11-05T00:00:00.000","5:30:00 PM","7:00:00 PM","Innovation and Discovery",,"Yes",,,,,,,,"Yes",,
"437","Mapping our World: Terra Incognita to Australia","National Library of Australia, Parkes Place, Canberra, Australian Capital Territory, Australia","Program Events","2013-11-07T00:00:00.000","2014-03-10T00:00:00.000",,,"National Library of Australia",,"Yes",,,,,"Yes",,"Yes",,,
"1124","Ben Quilty: a Survey","Drill Hall Gallery, Australian Capital Territory, Australia","Program Events","2013-11-07T00:00:00.000","2013-12-15T00:00:00.000",,,"ANU Drill Hall Gallery","Yes",,,"Yes",,,,,,,,
"1089","National Remembrance Day Ceremony","Australian War Memorial","Program Events","2013-11-11T00:00:00.000","2013-11-11T00:00:00.000","10:15:00 AM",,,,,,,,,"Yes",,,,,
"1117","Tour De Femme",,"Program Events","2013-11-11T00:00:00.000","2013-11-11T00:00:00.000",,,"SPIN",,,,,"Yes",,,,,,,"Yes"
"1087","ANCA: Denise Higgins and Gary Smith","1 Rosevear Pl. Dickson ACT","Program Events","2013-11-13T00:00:00.000","2013-12-01T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"432","Kick Up Your Heels: UC Live! presents: Shake It (like a polaroid picture)!","1 Kirinari Street, Bruce, Australian Capital Territory, Australia","Program Events","2013-11-16T00:00:00.000","2013-11-16T00:00:00.000",,,"Kick Up Your Heels-100 years of social dancing , Sportenary","Yes",,,,,,,,,,"Yes",
"1416","Anniversary of the Apology to the Forgotten Australians and Former Child Migrants",,"Program Events","2013-11-16T00:00:00.000","2013-11-16T00:00:00.000",,,,,,,,,,,,,,"Yes",
"1018","Natural Wonders by Julie Ryder","1140 Tathra Bermagui Road, Tanja, New South Wales, Australia","Program Events","2013-11-22T00:00:00.000","2014-01-06T00:00:00.000",,,,"Yes",,,"Yes","Yes",,,,,"Yes",,
"738","Questacon's 25th Anniversary","Questacon, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-11-23T00:00:00.000","2013-11-23T00:00:00.000","9:00:00 AM","5:00:00 PM","Questacon",,"Yes",,,"Yes",,,,,"Yes","Yes",
"1010","Sri Chinmoy Triple Triathlon",,"Program Events","2013-11-24T00:00:00.000","2013-11-24T00:00:00.000",,,"Sport",,,,,,,,,,,,"Yes"
"827","Treasures curated by Clare Belfrage - Exhibition Opening","Canberra Glassworks, Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-11-27T00:00:00.000","2013-11-27T00:00:00.000",,,"100 Days of Glass","Yes",,,"Yes","Yes",,,,,,,
"418","Christmas Special OTS","11 Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-11-30T00:00:00.000","2013-12-15T00:00:00.000",,,"100 Days of Glass","Yes",,,"Yes","Yes",,,,,,,
"801","Mt Stromlo Open Day","Mount Stromlo Observatory, Stromlo, Australian Capital Territory, Australia","Program Events","2013-11-30T00:00:00.000","2013-11-30T00:00:00.000","9:00:00 AM","5:00:00 PM","Innovation and Discovery",,"Yes",,,"Yes",,,,"Yes","Yes",,
"828","Treasures curated by Clare Belfrage - Gallery Floor Talk","Canberra Glassworks, Wentworth Avenue, Kingston, Australian Capital Territory, Australia","Program Events","2013-11-30T00:00:00.000","2013-11-30T00:00:00.000","10:30:00 AM","11:30:00 AM","100 Days of Glass","Yes","Yes",,"Yes",,,,,,,,
"1068","Seeing the light with polymers","Shine Dome, Gordon Street, Australian Capital Territory, Australia","Program Events","2013-12-03T00:00:00.000","2013-12-03T00:00:00.000","5:30:00 PM","7:00:00 PM","Innovation and Discovery",,"Yes",,,,,,,,"Yes",,
"1088","ANCA: EASS","1 Rosevear Pl. Dickson ACT","Program Events","2013-12-04T00:00:00.000","2013-12-15T00:00:00.000",,,,"Yes",,,"Yes",,,,,,,,
"1038","Elvis at 21 Photographs by Alfred Wertheimer","National Portrait Gallery, King Edward Terrace, Parkes, Australian Capital Territory, Australia","Program Events","2013-12-06T00:00:00.000","2014-03-10T00:00:00.000",,,,"Yes","Yes",,,,,,,,,,
"1051","Crawford School Dialogues","Crawford School of Economics and Government, 132 Lennox Crossing, Acton, Australian Capital Territory, Australia","Program Events","2013-12-07T00:00:00.000","2013-12-07T00:00:00.000",,,"Big Issues/Big Talk",,"Yes",,,,,,,,,,
"1624","Footsteps to Follow","Tuggeranong Town Park, Greenway, Australian Capital Territory, Australia","Program Events","2013-12-07T00:00:00.000","2013-12-07T00:00:00.000",,,,,,,,"Yes",,,,,,"Yes",
"1623","Theatre Organ Society of Australia Public Concert","Albert Hall, Commonwealth Avenue, Yarralumla, Australian Capital Territory, Australia","Program Events","2013-12-08T00:00:00.000","2013-12-08T00:00:00.000",,,,,,,,"Yes",,,,,,"Yes",
"1055","International Human Rights Day",,"Program Events","2013-12-10T00:00:00.000","2013-12-10T00:00:00.000","12:00:00 PM","2:00:00 PM","Big Issues/Big Talk",,"Yes",,,,,,,,,,
"630","Capital Region Farmers Market","Exhibition Park in Canberra, Flemington Road, Lyneham, Australian Capital Territory, Australia","Program Events","2013-12-28T00:00:00.000","2013-12-28T00:00:00.000",,,,,,,,,,,,,,,
"1102","Poetry at the Gods","The Gods Cafe And Bar, Acton, Australian Capital Territory, Australia","Program Events",,,,,,"Yes",,,,,,,,,,"Yes",
