"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2011-05-23T00:00:00.000","SunEdison","Summary of Proposed Investment (Disclosure Policy 2006)","28053","https://disclosures.ifc.org/project-detail/SPI/28053/sunedison","Equity","SunEdison Energy Holding (Singapore) Pte Ltd","World Region","WLD","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2011-06-23T00:00:00.000","2011-11-11T00:00:00.000","2012-03-28T00:00:00.000","2012-06-26T00:00:00.000",,,,"55.0","55.0","99","2022-08-30T03:05:00.000"
"2013-05-20T00:00:00.000","SunEdison CAP","Summary of Investment Information (AIP Policy 2012)","33191","https://disclosures.ifc.org/project-detail/SII/33191/sunedison-cap","Loan","Amanecer Solar SpA","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Active","2013-06-20T00:00:00.000","2013-06-26T00:00:00.000","2013-08-13T00:00:00.000","2013-09-23T00:00:00.000",,,"65.0",,"65.0","CL","2022-08-30T03:05:00.000"
"2013-05-17T00:00:00.000","SunEdison Merchant","Summary of Investment Information (AIP Policy 2012)","33456","https://disclosures.ifc.org/project-detail/SII/33456/sunedison-merchant","Loan","San Andres SpA","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Active","2013-06-18T00:00:00.000","2013-06-26T00:00:00.000","2013-11-05T00:00:00.000","2013-11-26T00:00:00.000",,,"38.0",,"38.0","CL","2022-08-30T03:05:00.000"
"2014-03-24T00:00:00.000","Sunergise Equity","Summary of Investment Information (AIP Policy 2012)","34235","https://disclosures.ifc.org/project-detail/SII/34235/sunergise-equity","Equity","SUNERGISE INTERNATIONAL LIMITED","East Asia and Pacific Region","EAP","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2014-04-25T00:00:00.000","2014-05-28T00:00:00.000","2014-05-30T00:00:00.000","2014-08-14T00:00:00.000",,,,"2.0","2.0","EAP","2022-08-30T03:05:00.000"
"2011-05-04T00:00:00.000","Sunpreme Silicon","Summary of Proposed Investment (Disclosure Policy 2006)","30265","https://disclosures.ifc.org/project-detail/SPI/30265/sunpreme-silicon","Equity","Sunpreme, Inc.","East Asia and Pacific Region","EAP","Infrastructure","B","TMT, Venture Capital &amp; Funds","Completed","2011-06-10T00:00:00.000","2011-06-23T00:00:00.000","2011-06-30T00:00:00.000","2011-07-29T00:00:00.000",,,,"25.0","25.0","EAP","2022-08-30T03:05:00.000"
"2002-05-03T00:00:00.000","Sustainable Financial Markets Facility","Summary of Proposed Investment (Disclosure Policy 2006)","506998","https://disclosures.ifc.org/project-detail/SPI/506998/sustainable-financial-markets-facility",,"INTERNATIONAL FINANCE CORPORATION","World Region","WLD","Infrastructure","C","Risk Mgmt. and Financial Policy","Completed","2002-06-06T00:00:00.000",,,,,,,,,"99","2022-08-30T03:05:00.000"
"2005-03-15T00:00:00.000","Taca PDP Financing","Summary of Proposed Investment (Disclosure Policy 2006)","23882","https://disclosures.ifc.org/project-detail/SPI/23882/taca-pdp-financing","Loan","Atlantic Aircraft Holding Ltd","El Salvador","ESL","Infrastructure","B","Regional Industry - INF LAC","Completed","2005-04-18T00:00:00.000","2005-05-11T00:00:00.000","2005-06-03T00:00:00.000","2005-07-21T00:00:00.000",,,"30.0",,"30.0","SV","2022-08-30T03:05:00.000"
"2013-01-18T00:00:00.000","Tafila Wind","Summary of Investment Information (AIP Policy 2012)","31627","https://disclosures.ifc.org/project-detail/SII/31627/tafila-wind","Loan","JORDAN WIND PROJECT COMPANY PSC","Jordan","JOR","Infrastructure","B","Regional Industry INF MCT","Active","2013-02-21T00:00:00.000","2013-04-23T00:00:00.000","2013-11-27T00:00:00.000","2014-01-10T00:00:00.000",,,"75.0",,"75.0","JO","2022-08-30T03:05:00.000"
"2003-06-02T00:00:00.000","Tala Transmision","Summary of Proposed Investment (Disclosure Policy 2006)","20350","https://disclosures.ifc.org/project-detail/SPI/20350/tala-transmision","Loan","POWERLINKS TRANSMISSION LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2003-07-31T00:00:00.000","2003-10-09T00:00:00.000","2004-01-09T00:00:00.000","2004-05-20T00:00:00.000",,,"75.0",,"75.0","IN","2022-08-30T03:05:00.000"
"2005-09-28T00:00:00.000","TAM Airlines","Summary of Proposed Investment (Disclosure Policy 2006)","24384","https://disclosures.ifc.org/project-detail/SPI/24384/tam-airlines","Loan","TAM LINHAS AEREAS S/A","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2005-10-23T00:00:00.000","2005-12-15T00:00:00.000","2005-12-16T00:00:00.000","2006-03-16T00:00:00.000",,,"50.0",,"50.0","BR","2022-08-30T03:05:00.000"
"2007-06-22T00:00:00.000","Tanzania Railway","Summary of Proposed Investment (Disclosure Policy 2006)","25151","https://disclosures.ifc.org/project-detail/SPI/25151/tanzania-railway","Loan","Tanzania Railway Corporation","Tanzania","TAN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2007-07-26T00:00:00.000","2007-07-26T00:00:00.000","2007-09-15T00:00:00.000","2008-06-11T00:00:00.000",,,"44.0",,"44.0",,"2022-08-30T03:05:00.000"
"2016-05-05T00:00:00.000","Taqa Arabia Solar","Summary of Investment Information (AIP Policy 2012)","37637","https://disclosures.ifc.org/project-detail/SII/37637/taqa-arabia-solar","Risk Management","TAQA ARABIA FOR SOLAR ENERGY S.A.E.","Egypt, Arab Republic of","EGT","Infrastructure","B","Regional Industry - INF Africa","Active","2017-07-31T00:00:00.000","2017-07-20T00:00:00.000","2017-10-11T00:00:00.000","2018-06-07T00:00:00.000","1.0",,"23.0",,"24.0","EG","2022-08-30T03:05:00.000"
"2007-11-27T00:00:00.000","Tata Ultra Mega","Summary of Proposed Investment (Disclosure Policy 2006)","25797","https://disclosures.ifc.org/project-detail/SPI/25797/tata-ultra-mega","Loan","COASTAL GUJARAT POWER LIMITED","India","IND","Infrastructure","A","Regional Industry - INF Asia & Pac","Completed","2008-03-27T00:00:00.000","2008-04-08T00:00:00.000","2008-04-24T00:00:00.000","2008-12-04T00:00:00.000",,,"450.0",,"450.0","IN","2022-08-30T03:05:00.000"
"2008-03-13T00:00:00.000","TAV Tunisia","Summary of Proposed Investment (Disclosure Policy 2006)","26913","https://disclosures.ifc.org/project-detail/SPI/26913/tav-tunisia","Loan","TAV TUNISIE SA","Tunisia","TUN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2008-04-17T00:00:00.000","2008-04-21T00:00:00.000","2008-04-24T00:00:00.000","2008-06-20T00:00:00.000",,,"213.40","0.0","213.4","TN","2022-08-30T03:05:00.000"
"2006-03-30T00:00:00.000","Tbilisi Airport","Summary of Proposed Investment (Disclosure Policy 2006)","24628","https://disclosures.ifc.org/project-detail/SPI/24628/tbilisi-airport","Loan","Tav Urban Georgia LTD","Georgia","GEO","Infrastructure","B","Regional Industry - INF ECA","Completed","2006-04-30T00:00:00.000","2006-05-09T00:00:00.000","2006-05-17T00:00:00.000","2008-04-16T00:00:00.000",,,"27.0",,"27.0","GE","2022-08-30T03:05:00.000"
"2009-10-01T00:00:00.000","TCBuen","Summary of Proposed Investment (Disclosure Policy 2006)","28479","https://disclosures.ifc.org/project-detail/SPI/28479/tcbuen","Loan","SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S A","Colombia","CLM","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Completed","2009-12-10T00:00:00.000","2010-05-06T00:00:00.000","2010-08-02T00:00:00.000","2010-08-18T00:00:00.000",,,"34.0",,"34.0","CO","2022-08-30T03:05:00.000"
"2013-07-22T00:00:00.000","TCBuen II","Summary of Investment Information (AIP Policy 2012)","32481","https://disclosures.ifc.org/project-detail/SII/32481/tcbuen-ii","Loan","SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S A","Colombia","CLM","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2013-08-22T00:00:00.000","2013-11-05T00:00:00.000","2013-12-27T00:00:00.000","2014-03-21T00:00:00.000",,,"25.0",,"25.0","CO","2022-08-30T03:05:00.000"
"2010-04-09T00:00:00.000","TCE Ege Konteyner Terminal Isletmeleri A.S.","Summary of Proposed Investment (Disclosure Policy 2006)","29472","https://disclosures.ifc.org/project-detail/SPI/29472/tce-ege-konteyner-terminal-isletmeleri-a-s-","Loan","TCE EGE KONTEYNER TERMINAL ISLETMELERI ANONIM SIRKETI","Türkiye",,"Infrastructure","B","Regional Industry INF MCT","Completed","2010-05-21T00:00:00.000","2010-05-21T00:00:00.000","2010-06-25T00:00:00.000","2011-01-14T00:00:00.000",,,"20.0",,"20.0",,"2022-08-30T03:05:00.000"
"2014-02-21T00:00:00.000","TCQ","Summary of Investment Information (AIP Policy 2012)","32763","https://disclosures.ifc.org/project-detail/SII/32763/tcq","Loan","APM TERMINALS QUETZAL SA","Guatemala","GUA","Infrastructure","B","Regional Industry - INF LAC","Active","2014-03-24T00:00:00.000","2014-03-27T00:00:00.000","2014-05-05T00:00:00.000","2014-08-08T00:00:00.000",,,"35.0","9.70","44.7","GT","2022-08-30T03:05:00.000"
"2011-03-11T00:00:00.000","Techno Wind","Summary of Proposed Investment (Disclosure Policy 2006)","30400","https://disclosures.ifc.org/project-detail/SPI/30400/techno-wind","Loan","Simran Wind Project Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2011-04-15T00:00:00.000","2011-04-25T00:00:00.000","2011-06-14T00:00:00.000","2011-07-05T00:00:00.000",,,"39.92","0.17","40.09","IN","2022-08-30T03:05:00.000"
"1998-04-20T00:00:00.000","Tecon Rio Grande Container Terminal","Summary of Proposed Investment (Disclosure Policy 2006)","8502","https://disclosures.ifc.org/project-detail/SPI/8502/tecon-rio-grande-container-terminal","Loan","Tecon Rio Grande S/A.","Brazil","BRA","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed",,"1998-05-29T00:00:00.000","1998-12-14T00:00:00.000","1999-08-02T00:00:00.000",,,"13.0",,"13.0","BR","2022-08-30T03:05:00.000"
"2000-08-22T00:00:00.000","Tecon Salvador","Summary of Proposed Investment (Disclosure Policy 2006)","10201","https://disclosures.ifc.org/project-detail/SPI/10201/tecon-salvador","Loan","Tecon Salvador S/A.","Brazil","BRA","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2000-09-26T00:00:00.000","2000-12-01T00:00:00.000","2001-01-19T00:00:00.000","2001-04-09T00:00:00.000",,,"3.50","1.0","4.5","BR","2022-08-30T03:05:00.000"
"2010-05-05T00:00:00.000","Tegucigalpa Risk Share","Summary of Proposed Investment (Disclosure Policy 2006)","29611","https://disclosures.ifc.org/project-detail/SPI/29611/tegucigalpa-risk-share","Guarantee","ALCALDIA MUNICIPAL DEL DISTRITO CENTRAL DE TEGUCIGALPA MDC","Honduras","HDS","Infrastructure","B","Regional Industry - INF LAC","Completed","2010-06-07T00:00:00.000","2010-09-02T00:00:00.000","2010-09-30T00:00:00.000",,,"15.91",,,"15.91","HN","2022-08-30T03:05:00.000"
"1999-11-24T00:00:00.000","Telasi Distribution Company","Summary of Proposed Investment (Disclosure Policy 2006)","9620","https://disclosures.ifc.org/project-detail/SPI/9620/telasi-distribution-company","Loan","AES Telasi JSC","Georgia","GEO","Infrastructure","B","Regional Industry - INF ECA","Completed",,"1999-12-29T00:00:00.000","1999-12-30T00:00:00.000","2000-06-09T00:00:00.000",,,"30.0",,"30.0","GE","2022-08-30T03:05:00.000"
"2022-05-24T00:00:00.000","Tembici RI","Summary of Investment Information (AIP Policy 2012)","46491","https://disclosures.ifc.org/project-detail/SII/46491/tembici-ri","Equity","TEMBICI","Brazil","BRA","Infrastructure","B","Disruptive Technologies and Funds","Active","2022-06-27T00:00:00.000","2022-06-08T00:00:00.000","2022-06-30T00:00:00.000","2022-07-14T00:00:00.000",,,,"5.0","5.0","BR","2022-08-30T03:05:00.000"
"2012-11-12T00:00:00.000","Tenaga Generasi Limited","Summary of Proposed Investment (Disclosure Policy 2006)","30145","https://disclosures.ifc.org/project-detail/SPI/30145/tenaga-generasi-limited","Loan","TENAGA GENERASI LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2012-12-15T00:00:00.000","2015-01-29T00:00:00.000","2015-03-07T00:00:00.000","2015-07-28T00:00:00.000",,,"22.0","7.50","29.5","PK","2022-08-30T03:05:00.000"
"2006-03-22T00:00:00.000","Terminales Rio de la Plata S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","23914","https://disclosures.ifc.org/project-detail/SPI/23914/terminales-rio-de-la-plata-s-a-","Loan","TERMINALES RIO DE LA PLATA S.A.","Argentina","ARG","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2006-04-21T00:00:00.000","2007-03-29T00:00:00.000","2007-03-30T00:00:00.000","2007-06-29T00:00:00.000",,,"35.0",,"35.0","AR","2022-08-30T03:05:00.000"
"2008-12-23T00:00:00.000","Termoflores","Summary of Proposed Investment (Disclosure Policy 2006)","27396","https://disclosures.ifc.org/project-detail/SPI/27396/termoflores","Loan","ZONA FRANCA CELSIA S A E S P","Colombia","CLM","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2009-03-02T00:00:00.000","2009-09-21T00:00:00.000","2009-09-30T00:00:00.000","2009-11-13T00:00:00.000",,,"62.50",,"62.5","CO","2022-08-30T03:05:00.000"
"2003-05-07T00:00:00.000","TermoFortaleza","Summary of Proposed Investment (Disclosure Policy 2006)","11600","https://disclosures.ifc.org/project-detail/SPI/11600/termofortaleza","Loan","CGTF Central Geradora Termelétrica Fortaleza S/A.","Brazil","BRA","Infrastructure","A","Regional Industry - INF LAC","Completed","2003-05-29T00:00:00.000","2003-07-17T00:00:00.000","2006-02-27T00:00:00.000","2006-04-11T00:00:00.000",,,"62.50",,"62.5","BR","2022-08-30T03:05:00.000"
"2009-02-27T00:00:00.000","Termo Rubiales","Summary of Proposed Investment (Disclosure Policy 2006)","27780","https://disclosures.ifc.org/project-detail/SPI/27780/termo-rubiales","Loan","SoEnergy International Inc","Colombia","CLM","Infrastructure","B","Regional Industry - INF LAC","Completed","2009-04-01T00:00:00.000","2009-09-21T00:00:00.000","2009-11-10T00:00:00.000","2009-12-15T00:00:00.000",,,"16.50",,"16.5","CO","2022-08-30T03:05:00.000"
"2003-04-14T00:00:00.000","Thames Water Chile","Summary of Proposed Investment (Disclosure Policy 2006)","11453","https://disclosures.ifc.org/project-detail/SPI/11453/thames-water-chile","Risk Management","Aguas Nuevo Sur Maule S.A.","Chile","CHL","Infrastructure","B","Regional Industry - INF LAC","Completed","2003-05-16T00:00:00.000","2003-05-28T00:00:00.000","2003-12-10T00:00:00.000","2004-01-15T00:00:00.000","7.0",,"35.0",,"42.0","CL","2022-08-30T03:05:00.000"
"2011-09-30T00:00:00.000","Thika IPP","Summary of Proposed Investment (Disclosure Policy 2006)","29801","https://disclosures.ifc.org/project-detail/SPI/29801/thika-ipp","Loan","THIKA POWER LIMITED","Kenya","KEN","Infrastructure","A","Regional Industry - INF Africa","Active","2011-11-30T00:00:00.000","2011-12-15T00:00:00.000","2012-05-24T00:00:00.000","2012-10-25T00:00:00.000",,,"37.41",,"37.41","KE","2022-08-30T03:05:00.000"
"2010-11-16T00:00:00.000","Tianjin Haitai","Summary of Proposed Investment (Disclosure Policy 2006)","30190","https://disclosures.ifc.org/project-detail/SPI/30190/tianjin-haitai","Equity","TIANJIN HI-TECH ENVIRONMENT DEVELOPMENT CO LTD","China","CHA","Infrastructure","B","Disruptive Technologies and Funds","Active","2010-12-16T00:00:00.000","2010-12-29T00:00:00.000","2011-01-28T00:00:00.000","2011-03-30T00:00:00.000",,,,"10.0","10.0","CN","2022-08-30T03:05:00.000"
"2011-06-03T00:00:00.000","TICO","Summary of Proposed Investment (Disclosure Policy 2006)","30228","https://disclosures.ifc.org/project-detail/SPI/30228/tico","Loan","TAKORADI INTERNATIONAL COMPANY","Ghana","GHA","Infrastructure","B","Regional Industry - INF Africa","Active","2012-04-02T00:00:00.000","2012-03-15T00:00:00.000","2012-07-13T00:00:00.000","2013-02-05T00:00:00.000",,,"105.0",,"105.0","GH","2022-08-30T03:05:00.000"
"2013-10-25T00:00:00.000","Timisoara Muni","Summary of Investment Information (AIP Policy 2012)","31884","https://disclosures.ifc.org/project-detail/SII/31884/timisoara-muni","Loan","MUNICIPALITY OF TIMISOARA","Romania","ROM","Infrastructure","B","Regional Industry - INF ECA","Completed","2013-11-25T00:00:00.000","2013-12-12T00:00:00.000","2014-03-04T00:00:00.000","2014-05-29T00:00:00.000",,,"46.71",,"46.71","RO","2022-08-30T03:05:00.000"
"2009-06-09T00:00:00.000","TJH","Summary of Proposed Investment (Disclosure Policy 2006)","26501","https://disclosures.ifc.org/project-detail/SPI/26501/tjh","Loan","Transjamaican Highway Limited","Jamaica","JAM","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2009-07-31T00:00:00.000","2009-11-19T00:00:00.000","2011-02-18T00:00:00.000","2011-02-28T00:00:00.000",,,"70.0","4.60","74.6","JM","2022-08-30T03:05:00.000"
"2013-06-11T00:00:00.000","Tobene","Summary of Investment Information (AIP Policy 2012)","33841","https://disclosures.ifc.org/project-detail/SII/33841/tobene","Loan","TOBENE POWER SA","Senegal","SEN","Infrastructure","A","Gbl Infrastructure & Natural Resources","Active","2013-10-17T00:00:00.000","2013-12-19T00:00:00.000","2014-08-06T00:00:00.000","2015-09-03T00:00:00.000",,,"41.40","4.83","46.22","SN","2022-08-30T03:05:00.000"
"2017-02-16T00:00:00.000","Tobene IPP Phase 2","Summary of Investment Information (AIP Policy 2012)","37808","https://disclosures.ifc.org/project-detail/SII/37808/tobene-ipp-phase-2","Risk Management","TOBENE POWER SA","Senegal","SEN","Infrastructure","B","CNGS6 - Gbl Infrastructure & Natural Resources/Infrastructure  - CAF","Active","2017-03-30T00:00:00.000","2017-07-27T00:00:00.000","2017-05-31T00:00:00.000","2017-08-08T00:00:00.000","0.75",,"9.10",,"9.85","SN","2022-08-30T03:05:00.000"
"2010-11-02T00:00:00.000","Togo LCT","Summary of Proposed Investment (Disclosure Policy 2006)","29197","https://disclosures.ifc.org/project-detail/SPI/29197/togo-lct","Loan","SOCIETE LOME CONTAINER TERMINAL","Togo","TOG","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2011-01-28T00:00:00.000","2011-01-06T00:00:00.000","2011-06-30T00:00:00.000","2012-12-21T00:00:00.000",,,"116.21",,"116.21","TG","2022-08-30T03:05:00.000"
"2013-04-26T00:00:00.000","TPG Alternative and Renewable Technologies","Summary of Investment Information (AIP Policy 2012)","33384","https://disclosures.ifc.org/project-detail/SII/33384/tpg-alternative-and-renewable-technologies","Equity","TPG ALTERNATIVE AND RENEWABLE TECHNOLOGIES PARTNERS LP","World Region","WLD","Infrastructure","FI-2","Disruptive Technologies and Funds","Active","2013-05-27T00:00:00.000","2013-10-18T00:00:00.000","2013-11-08T00:00:00.000","2014-01-29T00:00:00.000",,,,"25.0","25.0","99","2022-08-30T03:05:00.000"
"2010-04-07T00:00:00.000","Trada Maritime","Summary of Proposed Investment (Disclosure Policy 2006)","29186","https://disclosures.ifc.org/project-detail/SPI/29186/trada-maritime","Loan","TRADA MARITIME, PT TBK","Indonesia","INS","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2010-05-07T00:00:00.000","2010-06-10T00:00:00.000","2010-06-17T00:00:00.000","2010-09-27T00:00:00.000",,,"35.0",,"35.0","ID","2022-08-30T03:05:00.000"
"2021-06-16T00:00:00.000","TradeDepot Ser.B","Summary of Investment Information (AIP Policy 2012)","45601","https://disclosures.ifc.org/project-detail/SII/45601/tradedepot-ser-b","Equity","TRADEDEPOT INC","Nigeria","NIR","Infrastructure","B","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000","2021-06-25T00:00:00.000","2021-10-26T00:00:00.000","2021-10-28T00:00:00.000",,,,"10.0","10.0","NG","2022-08-30T03:05:00.000"
"2015-04-17T00:00:00.000","Transambiental","Summary of Investment Information (AIP Policy 2012)","36340","https://disclosures.ifc.org/project-detail/SII/36340/transambiental","Loan","TRANSAMBIENTAL SAS","Colombia","CLM","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2015-05-22T00:00:00.000","2015-12-17T00:00:00.000","2016-05-31T00:00:00.000","2016-12-21T00:00:00.000",,,"15.44",,"15.44","CO","2022-08-30T03:05:00.000"
"2007-11-16T00:00:00.000","Transamerica","Summary of Proposed Investment (Disclosure Policy 2006)","26406","https://disclosures.ifc.org/project-detail/SPI/26406/transamerica","Loan","Transamerica Group","Central America Region","XCN","Infrastructure","B","Regional Industry - INF LAC","Completed","2007-12-17T00:00:00.000","2008-02-20T00:00:00.000","2008-03-07T00:00:00.000","2008-04-10T00:00:00.000",,,"15.0",,"15.0","26","2022-08-30T03:05:00.000"
"2002-11-07T00:00:00.000","Transportadora de Electricidad S.A.","Summary of Proposed Investment (Disclosure Policy 2006)","11674","https://disclosures.ifc.org/project-detail/SPI/11674/transportadora-de-electricidad-s-a-","Loan","Transportadora de Electricidad S.A.","Bolivia","BOL","Infrastructure","B","Regional Industry - INF LAC","Completed","2003-01-15T00:00:00.000","2003-03-27T00:00:00.000","2003-05-30T00:00:00.000","2003-06-18T00:00:00.000",,,"30.0",,"30.0","BO","2022-08-30T03:05:00.000"
"2005-06-13T00:00:00.000","Transport Trade Services","Summary of Proposed Investment (Disclosure Policy 2006)","24082","https://disclosures.ifc.org/project-detail/SPI/24082/transport-trade-services","Loan","COMPANIA DE NAVIGATIE FLUVIALA ROMANA NAVROM SA","Romania","ROM","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2005-07-15T00:00:00.000","2005-08-11T00:00:00.000","2005-09-20T00:00:00.000","2005-11-01T00:00:00.000",,,"16.95",,"16.95","RO","2022-08-30T03:05:00.000"
"2004-05-03T00:00:00.000","TRG EXPANSION","Summary of Proposed Investment (Disclosure Policy 2006)","21887","https://disclosures.ifc.org/project-detail/SPI/21887/trg-expansion","Loan","Tecon Rio Grande S/A.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2004-06-03T00:00:00.000","2004-06-04T00:00:00.000","2004-06-25T00:00:00.000","2005-09-16T00:00:00.000",,,"8.10",,"8.1","BR","2022-08-30T03:05:00.000"
"2019-09-16T00:00:00.000","Tricom Wind Power Pvt Limited","Summary of Investment Information (AIP Policy 2012)","40976","https://disclosures.ifc.org/project-detail/SII/40976/tricom-wind-power-pvt-limited","Loan","Lucky Renewables (Private) Limited","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2019-10-25T00:00:00.000","2019-10-25T00:00:00.000","2019-11-13T00:00:00.000","2020-10-30T00:00:00.000",,,"13.04",,"13.04","PK","2022-08-30T03:05:00.000"
"2016-09-29T00:00:00.000","Tricon Boston Consulting Corporation Pvt. Limited","Summary of Investment Information (AIP Policy 2012)","38229","https://disclosures.ifc.org/project-detail/SII/38229/tricon-boston-consulting-corporation-pvt--limited","Loan","TRICONBOSTON CONSULTING CORPORATION (PVT) LTD","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2016-11-10T00:00:00.000","2017-02-15T00:00:00.000","2017-04-07T00:00:00.000","2017-07-19T00:00:00.000",,,"75.0",,"75.0","PK","2022-08-30T03:05:00.000"
"2002-05-24T00:00:00.000","Triple A","Summary of Proposed Investment (Disclosure Policy 2006)","11519","https://disclosures.ifc.org/project-detail/SPI/11519/triple-a","Guarantee","SOCIEDAD DE ACUEDUCTO ALCANTARILLADO Y ASEO DE BARRANQUILLA S A E S P","Colombia","CLM","Infrastructure","B","Regional Industry - INF LAC","Completed","2002-06-27T00:00:00.000","2002-11-20T00:00:00.000","2003-05-07T00:00:00.000",,,"24.0",,,"24.0","CO","2022-08-30T03:05:00.000"
"2010-04-30T00:00:00.000","TRP Expansion","Summary of Proposed Investment (Disclosure Policy 2006)","29029","https://disclosures.ifc.org/project-detail/SPI/29029/trp-expansion","Loan","TERMINALES RIO DE LA PLATA S.A.","Argentina","ARG","Infrastructure","B","Regional Industry - INF LAC","Completed","2010-06-01T00:00:00.000","2010-08-30T00:00:00.000","2010-09-09T00:00:00.000","2011-03-15T00:00:00.000",,,"10.0",,"10.0","AR","2022-08-30T03:05:00.000"
"2021-02-01T00:00:00.000","Truck Lagbe","Summary of Investment Information (AIP Policy 2012)","44987","https://disclosures.ifc.org/project-detail/SII/44987/truck-lagbe","Equity","TRUCK LAGBE LIMITED","Bangladesh","BAN","Infrastructure","B","Disruptive Technologies and Funds","Active","2021-03-14T00:00:00.000","2021-03-29T00:00:00.000","2021-06-25T00:00:00.000","2021-08-24T00:00:00.000",,,,"3.0","3.0","BD","2022-08-30T03:05:00.000"
"2019-05-23T00:00:00.000","Trukker","Summary of Investment Information (AIP Policy 2012)","42516","https://disclosures.ifc.org/project-detail/SII/42516/trukker","Equity","TRUKKER HOLDING LIMITED","MENA Region","EMN","Infrastructure","B","Disruptive Technologies and Funds","Active","2019-06-28T00:00:00.000","2019-08-08T00:00:00.000","2019-11-14T00:00:00.000","2019-12-04T00:00:00.000",,,,"3.0","3.0","MNA","2022-08-30T03:05:00.000"
"2007-06-19T00:00:00.000","TS (Expansion)","Summary of Proposed Investment (Disclosure Policy 2006)","25977","https://disclosures.ifc.org/project-detail/SPI/25977/ts-expansion","Risk Management","Tecon Salvador S/A.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2007-07-30T00:00:00.000","2007-11-28T00:00:00.000","2007-11-29T00:00:00.000","2008-05-15T00:00:00.000","0.40",,"5.50",,"5.9","BR","2022-08-30T03:05:00.000"
"2011-06-08T00:00:00.000","TSSA New Berth","Summary of Proposed Investment (Disclosure Policy 2006)","29015","https://disclosures.ifc.org/project-detail/SPI/29015/tssa-new-berth","Loan","Tecon Salvador S/A.","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Completed","2011-07-15T00:00:00.000","2011-08-25T00:00:00.000","2011-09-09T00:00:00.000","2011-10-28T00:00:00.000",,,"35.0",,"35.0","BR","2022-08-30T03:05:00.000"
"2012-03-09T00:00:00.000","TTS III","Summary of Proposed Investment (Disclosure Policy 2006)","31024","https://disclosures.ifc.org/project-detail/SPI/31024/tts-iii","Equity","TTS ( TRANSPORT TRADE SERVICES ) SA","Romania","ROM","Infrastructure","B","Regional Industry - INF ECA","Completed","2012-04-16T00:00:00.000","2012-04-27T00:00:00.000","2012-06-14T00:00:00.000","2012-08-08T00:00:00.000",,,,"16.0","16.0","RO","2022-08-30T03:05:00.000"
"2014-04-17T00:00:00.000","Tuxpan","Summary of Investment Information (AIP Policy 2012)","32817","https://disclosures.ifc.org/project-detail/SII/32817/tuxpan","Loan","Tuxpan Port Terminal SA de CV","Mexico","MXC","Infrastructure","B","Regional Industry - INF LAC","Active","2014-05-19T00:00:00.000","2014-06-09T00:00:00.000","2015-03-11T00:00:00.000","2015-03-18T00:00:00.000",,,"75.0",,"75.0","MX","2022-08-30T03:05:00.000"
