"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1670555","Apoyo Operativo Unidad Coordinadora del Proyecto para la Financiaci&#243;n adicional para el apoyo a la preparaci&#243;n para REDD+ del Fondo Cooperativo para el Carbono de los Bosques (FCPF) en Colombia.","2021-08-23T00:00:00.000","Republic of Colombia","CO","10439.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Colombia FCPF REDD Readiness","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1670556","Apoyo Operativo Unidad Coordinadora del Proyecto para la Financiaci&#243;n adicional para el apoyo a la preparaci&#243;n para REDD+ del Fondo Cooperativo para el Carbono de los Bosques (FCPF) en Colombia.","2021-08-23T00:00:00.000","Republic of Colombia","CO","10439.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Orinoquia Integrated Sustainable Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1669503","Especialista de Planeaci&#243;n, Monitoreo y Evaluaci&#243;n","2021-08-04T00:00:00.000","Republic of Colombia","CO","37728.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669020","Prestar sus servicios a la Direcci&#243;n de Acceso a Tierras como Profesional Social Universitario para la atenci&#243;n de las l&#237;neas de intervenci&#243;n de demanda agregada y/o Procedimiento &#218;nico donde se....","2021-08-24T00:00:00.000","Republic of Colombia","CO","5397.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669019","Prestar sus servicios profesionales a la Direcci&#243;n de Acceso a Tierras como Profesional Jur&#237;dico Universitario 1 DAT para la atenci&#243;n de las l&#237;neas de intervenci&#243;n por demanda agregada y/o.....","2021-08-23T00:00:00.000","Republic of Colombia","CO","5442.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669018","Prestar sus servicios profesionales a la Direcci&#243;n de Acceso a Tierras como Profesional Catastral Universitario para la atenci&#243;n de las l&#237;neas de intervenci&#243;n por demanda agregada y/o procedimiento...","2021-08-23T00:00:00.000","Republic of Colombia","CO","5442.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669017","Apoyar a la Agencia Nacional de Tierras como Profesional Jur&#237;dico Universitario 3, en la revisi&#243;n de antecedentes registrales y elaboraci&#243;n de estudio de t&#237;tulos de los predios que se encuentren...","2021-08-26T00:00:00.000","Republic of Colombia","CO","2426.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669014","Prestar sus servicios profesionales a la Direcci&#243;n de Acceso a Tierras como Profesional Catastral Universitario para la atenci&#243;n de las l&#237;neas de intervenci&#243;n por demanda agregada y/o procedimiento...","2021-08-20T00:00:00.000","Republic of Colombia","CO","6691.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669011","Prestar sus servicios a la Direcci&#243;n de Acceso a Tierras como Profesional Agron&#243;mico Especializado para la atenci&#243;n de las l&#237;neas de intervenci&#243;n por demanda agregada y/o Procedimiento &#218;nico donde....","2021-08-26T00:00:00.000","Republic of Colombia","CO","8298.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669010","Prestar sus servicios profesionales a la Direcci&#243;n de Acceso a Tierras como Profesional Jur&#237;dico Universitario 1 DAT para la atenci&#243;n de las l&#237;neas de intervenci&#243;n por demanda agregada y/o.....","2021-08-23T00:00:00.000","Republic of Colombia","CO","5442.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1669006","Prestar sus servicios t&#233;cnico administrativos a la Direcci&#243;n de Acceso a Tierras - DAT y Direcci&#243;n de Gesti&#243;n Jur&#237;dica de Tierras &#8211; DGJT- como Auxiliar Administrativo apoyando la digitalizaci&#243;n de...","2021-08-23T00:00:00.000","Republic of Colombia","CO","1726.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1668999","Prestar sus servicios a la Direcci&#243;n de Acceso a Tierras como Profesional Social Universitario para la atenci&#243;n de las l&#237;neas de intervenci&#243;n de demanda agregada y/o Procedimiento &#218;nico donde se....","2021-08-26T00:00:00.000","Republic of Colombia","CO","5308.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668831","Coordinar y Dirigir de manera general la implementaci&#243;n, administraci&#243;n y supervisi&#243;n de la ejecuci&#243;n del Fondo para el Desarrollo del Plan Todos Somos Pazc&#237;fico que adelanta como entidad ejecutora","2021-03-18T00:00:00.000","Republic of Colombia","CO","66005.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668824","Liderar la planificaci&#243;n, gesti&#243;n, monitoreo y seguimiento de las diferentes herramientas de gesti&#243;n establecidas para el cumplimiento de las metas y objetivos del FTSP","2020-06-30T00:00:00.000","Republic of Colombia","CO","56302.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668823","Liderar el manejo financiero/contable de los recursos durante la ejecuci&#243;n e implementaci&#243;n del Fondo para el Desarrollo del Plan Todos Somos PAZc&#237;fico que adelanta como entidad ejecutora la UNGRD","2021-03-18T00:00:00.000","Republic of Colombia","CO","56280.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668808","Brindar apoyo profesional en la gesti&#243;n de planificaci&#243;n, monitoreo y seguimiento a las actividades del Fondo para el Desarrollo del Plan Todos Somos Pazc&#237;fico, a fin de dar cumplimiento a las metas","2021-05-27T00:00:00.000","Republic of Colombia","CO","42577.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Direct Selection","Water, Sanitation and Waste Management","1668429","Auditor&#237;a al &#8220;Plan PAZc&#237;fico: Proyecto de Infraestructura para el Suministro de Agua y Saneamiento B&#225;sico & Provisi&#243;n de Servicios.&#8221; - Pr&#233;stamo BIRF 8649-CO","2020-09-25T00:00:00.000","Republic of Colombia","CO","23248.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Direct Selection","Water, Sanitation and Waste Management","1668427","Realice la auditor&#237;a de los estados financieros de prop&#243;sito especial y aseguramiento razonable sobre los procesos de adquisiciones del Pr&#233;stamo BIRF 8649-CO y BIRF 8798-CO.","2021-02-19T00:00:00.000","Republic of Colombia","CO","23669.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1668417","&#8220;REALIZAR INTERVENTOR&#205;A T&#201;CNICA, ADMINISTRATIVA, FINANCIERA, CONTABLE, AMBIENTAL, SOCIAL Y JUR&#205;DICA PARA LA CONSULTOR&#205;A ESPECIALIZADA PARA EL ACOMPA&#209;AMIENTO EN LA OPERACI&#211;N DE LOS SERVICIOS P&#218;BLICOS ""","2021-01-27T00:00:00.000","Republic of Colombia","CO","111208.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668264","&#8220;Liderar el componente de Agua y Saneamiento B&#225;sico para la
implementaci&#243;n y ejecuci&#243;n del FTSP""","2021-04-08T00:00:00.000","Republic of Colombia","CO","56507.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1668242","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa, apoyando a la Direcci&#243;n de Innovaci&#243;n, Desarrollo Tecnol&#243;gico y Protecci&#243;n Sanitaria del Ministerio de Agricultura y Desarro","2021-08-06T00:00:00.000","Republic of Colombia","CO","18175.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1668236","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa, apoyando a la Subdirecci&#243;n de Estudios Ambientales del el Instituto de Hidrolog&#237;a, Meteorolog&#237;a y Estudios Ambientales IDEAM","2021-08-14T00:00:00.000","Republic of Colombia","CO","6231.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1668223","Prestar sus servicios profesionales con autonom&#237;a t&#233;cnica y administrativa, apoyando a la Subdirecci&#243;n de Estudios Ambientales del el Instituto de Hidrolog&#237;a, Meteorolog&#237;a y Estudios Ambientales IDEAM","2021-08-17T00:00:00.000","Republic of Colombia","CO","6231.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668092","Liderar los procesos de adquisiciones del Fondo para el Desarrollo del Plan Todos Somos PAZcifico","2021-03-17T00:00:00.000","Republic of Colombia","CO","56091.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668086","&#8220;Apoyar al Fondo para el Desarrollo del Plan Todos Somos PAZc&#237;fico (FTSP) en temas de seguridad t&#233;cnicos y operativos relacionados con
protocolos, capacitaci&#243;n y herramientas de seguridad,","2021-03-23T00:00:00.000","Republic of Colombia","CO","56091.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668085","Brindar apoyo profesional en la gesti&#243;n de planificaci&#243;n, monitoreo y seguimiento a las actividades del FTSP, a fin de dar cumplimiento a las metas y objetivos del mismo, en los tiempos establecidos","2021-03-26T00:00:00.000","Republic of Colombia","CO","17829.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1668053","Apoyar los procesos de adquisiciones del FTSP que adelanta como entidad ejecutora la UNGRD, seg&#250;n seg&#250;n las Pol&#237;ticas,normas y regulaciones de la Banca multilateral","2021-03-18T00:00:00.000","Republic of Colombia","CO","42433.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Direct Selection","Water, Sanitation and Waste Management","1668049","Liderar la ejecuci&#243;n y cumplimiento de los Marcos de Gesti&#243;n Ambiental adoptados para la ejecuci&#243;n del FTSP a trav&#233;s del seguimiento permanente en laen la ejecuci&#243;n de cada uno de los proyectos","2021-03-16T00:00:00.000","Republic of Colombia","CO","28045.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1667962","Brindar apoyo profesional en las actividades relacionadas con el manejo financiero/contable del FTSP que adelanta como entidad ejecutora la UNGRD","2021-03-18T00:00:00.000","Republic of Colombia","CO","42851.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1667959","&#8220;Liderar el componente social, en la implementaci&#243;n y ejecuci&#243;n de los proyectos de agua, saneamiento, energ&#237;a y conectividad de transporte del FTSP financiados por la Banca Multilateral""","2021-04-23T00:00:00.000","Republic of Colombia","CO","56644.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1667958","Liderar la implementaci&#243;n y ejecuci&#243;n de los componentes de Capacidad y Fortalecimiento Institucional de Agua y Saneamiento B&#225;sico del FTSP que adelanta la UNGRD","2021-05-11T00:00:00.000","Republic of Colombia","CO","28322.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1667941","&#8220;Apoyar los procesos de adquisiciones del FTSP que adelanta como entidad ejecutora la Unidad Nacional para la Gesti&#243;n del Riesgo de Desastres, seg&#250;n las Pol&#237;ticas, normas y regulaciones de la Banca","2021-05-06T00:00:00.000","Republic of Colombia","CO","42851.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","CO Plan PAZcifico:Water Supply and Basic Sanitation Infrastructure and Service Delivery Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management","1667896","Liderar la planificaci&#243;n, gesti&#243;n, monitoreo y seguimiento de las diferentes herramientas de gesti&#243;n establecidas para el cumplimiento de las metas y objetivos del FTSP","2021-06-30T00:00:00.000","Republic of Colombia","CO","56644.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1667767","Apoyar a la Agencia Nacional de Tierras (ANT) como Coordinador de Gesti&#243;n Operativa de las actividades administrativas y operativas para el Proyecto denominado &#8220;Programa para la adopci&#243;n....","2021-08-11T00:00:00.000","Republic of Colombia","CO","18975.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Sustainable Low-Carbon Development in Orinoquia region Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1667746","Prestar sus servicios como Gestor t&#233;cnico de gobernanza y control a la deforestaci&#243;n, desde la Direcci&#243;n de Bosques, Biodiversidad y Servicios Ecosist&#233;micos del Ministerio de Ambiente y Desarrollo Sos","2021-07-30T00:00:00.000","Republic of Colombia","CO","18657.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1667579","Prestar sus servicios profesionales para generar lineamientos y recomendaciones en
cuanto al desarrollo y aplicaci&#243;n eficiente y efectiva de los instrumentos econ&#243;mico-financieros en las diferentes","2021-08-23T00:00:00.000","Republic of Colombia","CO","17103.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Goods","Request for Bids","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1667454","Contratar el soporte de f&#225;brica de licencias Veritas y renovaci&#243;n del soporte de los servidores y almacenamiento, licencias nuevas Veritas, expansi&#243;n de discos para los servidores, incluido soporte t&#233;","2020-12-29T00:00:00.000","Republic of Colombia","CO","596931.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Orinoquia Integrated Sustainable Landscapes","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1667307","ESPECIALISTA EN SALVAGUARDAS SOCIALES, PARTICIPACI&#211;N Y GOBERNANZA","2021-08-06T00:00:00.000","Republic of Colombia","CO","31132.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1667060","Prestar sus servicios profesionales especializados en la orientaci&#243;n y
ejecuci&#243;n de acciones programadas por CORPOAMAZONIA para el establecimiento y mantenimiento de los acuerdos
de conservaci&#243;n","2021-08-18T00:00:00.000","Republic of Colombia","CO","23033.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1667055","Prestar sus servicios profesionales a la Subdirecci&#243;n de Seguridad Jur&#237;dica &#8211; SSJ- como Profesional Catastral Especializado, para la atenci&#243;n de las estrategias por demanda agregada, formalizaci&#243;n ...","2021-08-05T00:00:00.000","Republic of Colombia","CO","8713.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1667021","Apoyar a la Agencia Nacional de Tierras (ANT), como Gestor Territorial en la formulaci&#243;n de Planes de Ordenamiento Social de la Propiedad Rural (POSPR) contribuyendo en el an&#225;lisis territorial.....","2021-08-05T00:00:00.000","Republic of Colombia","CO","6219.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1667012","Prestar sus servicios profesionales para apoyar el desarrollo y consolidaci&#243;n de criterios socioecon&#243;micos y an&#225;lisis estrat&#233;gico bajo los lineamientos t&#233;cnicos que establece el Ministerio de Ambiente","2021-08-23T00:00:00.000","Republic of Colombia","CO","4159.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1667010","Prestar sus servicios profesionales para consolidar la estrategia de gesti&#243;n de riesgos del proyecto GEF Coraz&#243;n Amazonia bajo los lineamientos de Unidad de Coordinaci&#243;n y de la Coordinaci&#243;n General","2021-08-27T00:00:00.000","Republic of Colombia","CO","18905.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666628","Apoyar a la Agencia Nacional de Tierras como Profesional Jur&#237;dico Universitario 3, en la revisi&#243;n de antecedentes registrales y elaboraci&#243;n de estudio de t&#237;tulos de los predios que se encuentren en el","2021-08-03T00:00:00.000","Republic of Colombia","CO","2004.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666627","Prestar sus servicios profesionales a la Subdirecci&#243;n de Seguridad Jur&#237;dica &#8211; SSJ- como Profesional Historiador Especializado, adelantando la investigaci&#243;n de t&#237;tulos hist&#243;ricos de propiedad en los...","2021-08-03T00:00:00.000","Republic of Colombia","CO","6219.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666625","Prestar sus servicios profesionales a la Direcci&#243;n de Acceso a Tierras como Profesional Jur&#237;dico Universitario 1 DAT para la atenci&#243;n de las l&#237;neas de intervenci&#243;n por demanda agregada y/o.....","2021-08-03T00:00:00.000","Republic of Colombia","CO","6277.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666621","Prestar sus servicios profesionales a la Subdirecci&#243;n de Seguridad Jur&#237;dica -SSJ- como Profesional SIG Especializado en el marco de las estrategias de demanda agregada, formalizaci&#243;n a la medida ....","2021-08-03T00:00:00.000","Republic of Colombia","CO","9812.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666620","Prestar sus servicios profesionales a la Subdirecci&#243;n de Seguridad Jur&#237;dica &#8211; SSJ- como Profesional Jur&#237;dico Especializado, para la atenci&#243;n de las estrategias por demanda agregada, formalizaci&#243;n....","2021-08-03T00:00:00.000","Republic of Colombia","CO","9812.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666616","Prestar sus servicios profesionales a la Direcci&#243;n de Acceso a Tierras como Profesional Jur&#237;dico Universitario 1 DAT para la atenci&#243;n de las l&#237;neas de intervenci&#243;n por demanda agregada y/o....","2021-07-30T00:00:00.000","Republic of Colombia","CO","6277.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666615","Apoyar a la Agencia Nacional de Tierras como Profesional Jur&#237;dico Universitario 3, en la revisi&#243;n de antecedentes registrales y elaboraci&#243;n de estudio de t&#237;tulos de los predios que se encuentren en...","2021-08-03T00:00:00.000","Republic of Colombia","CO","2004.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666614","Apoyar a la Agencia Nacional de Tierras como Profesional Jur&#237;dico Universitario 3, en la revisi&#243;n de antecedentes registrales y elaboraci&#243;n de estudio de t&#237;tulos de los predios que se encuentren en ..","2021-08-03T00:00:00.000","Republic of Colombia","CO","2004.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666613","Prestar sus servicios profesionales a la Subdirecci&#243;n de Seguridad Jur&#237;dica -SSJ- como Profesional Catastral Universitario en el marco de las estrategias de demanda agregada, formalizaci&#243;n a la ....","2021-08-03T00:00:00.000","Republic of Colombia","CO","6277.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Multipurpose Cadaster Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Agriculture, Fishing and Forestry;Public Administration","1666611","Prestar sus servicios profesionales a la Subdirecci&#243;n de Seguridad Jur&#237;dica -SSJ- como Profesional Catastral Universitario en el marco de las estrategias de demanda agregada, formalizaci&#243;n a la ....","2021-08-03T00:00:00.000","Republic of Colombia","CO","6166.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Goods","Comercial Practices","Agriculture, Fishing and Forestry;Public Administration","1666591","ADQUIRIR PAPELER&#205;A Y &#218;TILES DE OFICINA, PARA FACILITAR LA LABOR DEL EQUIPO T&#201;CNICO EN CAMPO EN FUNCI&#211;N DE LAS ACTIVIDADES PROGRAMADAS CON LOS BENEFICIARIOS QUE SUSCRIBIERON ACUERDOS DE CONSERVACI&#211;N, R","2021-07-30T00:00:00.000","Republic of Colombia","CO","3314.0"
"2022-09-12T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Colombia","CO","Forest Conservation and Sustainability in the Heart of the Colombian Amazon","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Public Administration","1666441","PRESTAR SERVICIOS PROFESIONALES CON EL FIN DE ORIENTAR EL PROCESO DE ORDENAMIENTO DE LA RESERVA FORESTAL DE LA AMAZONIA EN LA ZONA DEL BAJO CAGU&#193;N, DEPARTAMENTO DEL CAQUET&#193;, COMO ESTRATEGIA PARA IDENT","2021-07-26T00:00:00.000","Republic of Colombia","CO","16867.0"
