"date_disclosed","project_name","project_number","product_line","company_name","country","industry","environmental_category","department","status","project_board_date","ifc_investment_for_loan_million_usd","total_ifc_investment_as_approved_by_board_million_usd"
"2016-02-04T00:00:00.000","Canadian Solar","36142","Loan","Canadian Solar Inc.","World Region","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2015-11-20T00:00:00.000","40.0","60.0"
"2016-02-01T00:00:00.000","Bauducco III","37708","Loan","Pandurata Alimentos Ltda.","Brazil","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Active","2016-03-07T00:00:00.000","40.0","40.0"
"2016-01-29T00:00:00.000","Ecom Corp Loan","36815","Loan","ECOM Agroindustrial Corp. Limited","World Region","Agribusiness and Forestry","A","Regional Industry - MAS LAC","Active","2016-04-30T00:00:00.000","50.0","50.0"
"2016-01-28T00:00:00.000","Myanmar Port","37126","Loan","MYANMA ANNAWA SWAN:A: SHIN GROUP (S) COMPANY LIMITED","Myanmar","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2016-02-29T00:00:00.000","80.0","80.0"
"2016-01-20T00:00:00.000","Canvest WTE","36962","Loan","CANVEST ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED","China","Infrastructure","B","Gbl Infrastructure & Natural Resources","Completed","2016-01-13T00:00:00.000","103.99","103.99"
"2016-01-14T00:00:00.000","Ciputra Res Loan","37122","Loan","CIPUTRA RESIDENCE, PT","Indonesia","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Completed","2016-02-15T00:00:00.000","30.0","50.31"
"2016-01-11T00:00:00.000","DARP Adamantine","35994","Loan","ASCENDANCY CARIBBEAN I LTD","Caribbean Region","Financial Institutions","FI-3","Regional Industry - FIG LAC","Completed","2016-02-15T00:00:00.000","46.67","70.0"
"2016-01-06T00:00:00.000","Olam II WC Loan","34841","Loan","OLAM INTERNATIONAL LIMITED","World Region","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Active","2016-02-08T00:00:00.000","100.0","100.0"
"2016-01-06T00:00:00.000","MMI Metro Line","37093","Loan","METROPOLITAN MUNICIPALITY OF ISTANBUL","Türkiye","Infrastructure","B","Regional Industry INF MCT","Active","2016-02-08T00:00:00.000","65.49","65.49"
"2015-12-24T00:00:00.000","Otecel S.A.","27118","Loan","Otecel S.A.","Ecuador","Telecommunications, Media, and Technology","B","Gbl Infrastructure & Natural Resources","Completed","2016-01-25T00:00:00.000","75.0","75.0"
"2015-12-22T00:00:00.000","MCanuelas","36533","Loan","MOLINO CANUELAS S.A.C.I.F.I.A.","Argentina","Agribusiness and Forestry","B","CMGP7 - Gbl Ind, Manufact, Agribus & Services/MAS Portfolio - CLA","Active","2016-03-21T00:00:00.000","60.0","60.0"
"2015-12-22T00:00:00.000","Wow Nutrition","37070","Loan","WOW NUTRITION INDUSTRIA E COMERCIO SA","Brazil","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2016-01-25T00:00:00.000","15.0","55.0"
"2015-12-22T00:00:00.000","Pontificia Universidad Javeriana","37307","Loan","PONTIFICIA UNIVERSIDAD JAVERIANA","Colombia","Health and Education","B","Regional Industry - MAS LAC","Completed","2016-01-29T00:00:00.000","30.0","30.0"
"2015-12-21T00:00:00.000","Arpico Retail","33883","Loan","RICHARD PIERIS DISTRIBUTORS LIMITED","Sri Lanka","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2016-01-25T00:00:00.000","7.50","7.5"
"2015-12-21T00:00:00.000","EP Tyre I","37319","Loan","PT ELANGPERDANA TYRE INDUSTRY","Indonesia","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2016-01-27T00:00:00.000","20.0","20.0"
"2015-12-17T00:00:00.000","BBraun Indonesia","37527","Loan","B BRAUN MEDICAL INDONESIA, PT","Indonesia","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-01-18T00:00:00.000","59.90","59.9"
"2015-12-14T00:00:00.000","BTK SL","36720","Loan","BANQUE TUNISO- KOWEITIENNE SA","Tunisia","Financial Institutions","FI-2","Regional Industry - FIG Africa","Completed","2016-01-15T00:00:00.000","43.53","43.53"
"2015-12-11T00:00:00.000","Pichincha ECU II","37502","Loan","Banco Pichincha CA","Ecuador","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2016-01-29T00:00:00.000","40.0","40.0"
"2015-12-07T00:00:00.000","KMF-FY16","35747","Loan","MICROFINANCE ORGANIZATION KMF LLC","Kazakhstan","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-01-29T00:00:00.000","44.0","44.0"
"2015-12-07T00:00:00.000","Internac SEF","37590","Loan","Banco Internacional S.A.","Ecuador","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2016-01-15T00:00:00.000","30.0","30.0"
"2015-12-04T00:00:00.000","Xac Syndication","37610","Loan","XACBANK LLC","Mongolia","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2016-01-05T00:00:00.000","15.0","15.0"
"2015-12-04T00:00:00.000","BoP Sub-Debt","37270","Loan","BANK OF PALESTINE PLC","West Bank and Gaza","Financial Institutions","FI-2","Regional Industry FIG MCT","Active","2016-01-05T00:00:00.000","75.0","75.0"
"2015-12-02T00:00:00.000","Johnson Electric","34936","Loan","Johnson Electric Holdings Limited","Hong Kong SAR, China","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2016-01-08T00:00:00.000","75.0","75.0"
"2015-12-01T00:00:00.000","Continental Warehousing Corporation (Nhava Seva) Limited","36727","Loan","CONTINENTAL WAREHOUSING CORPORATION (NHAVA SEVA) PRIVATE LIMITED","India","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-01-07T00:00:00.000","59.64","84.49"
"2015-11-30T00:00:00.000","ACLEDAGenderLoan","37594","Loan","ACLEDA BANK PLC.","Cambodia","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2015-12-30T00:00:00.000","100.0","100.0"
"2015-11-25T00:00:00.000","Tata Housing","36345","Loan","TATA CAPITAL HOUSING FINANCE LIMITED","India","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2016-01-08T00:00:00.000","61.51","61.51"
"2015-11-22T00:00:00.000","PNBHF Green bond","37417","Loan","P N B Housing Finance Limited","India","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-12-22T00:00:00.000","75.0","75.0"
"2015-11-20T00:00:00.000","Bradesco SME","37649","Loan","BANCO BRADESCO S.A.","Brazil","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-12-21T00:00:00.000","150.0","150.0"
"2015-11-19T00:00:00.000","GTST Trident","36113","Loan","ENGIE SA","World Region","Financial Institutions","B","Global Trade & Supply Chain","Pending","2015-12-17T00:00:00.000","160.0","160.0"
"2015-11-16T00:00:00.000","RLPL SL","37365","Loan","RAIFFEISEN LEASING POLSKA S A","Poland","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Completed","2015-12-15T00:00:00.000","75.0","75.0"
"2015-11-13T00:00:00.000","Rubliovskiy IV","37676","Loan","MILLEX INTERNATIONAL LIMITED","Belarus","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Completed","2015-12-21T00:00:00.000","10.0","30.0"
"2015-11-12T00:00:00.000","Fibabanka Equity","36167","Loan","FIBABANKA A S","Türkiye","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2015-12-28T00:00:00.000","50.0","100.0"
"2015-11-11T00:00:00.000","Amret AB Loan","37505","Loan","AMRET PLC","Cambodia","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2015-12-18T00:00:00.000","10.0","10.0"
"2015-11-11T00:00:00.000","AkCez II","36711","Loan","AKCEZ ENERJI YATIRIMLARI SANAYI VE TICARET AS","Türkiye","Infrastructure","B","Regional Industry INF MCT","Active","2016-01-21T00:00:00.000","105.68","105.68"
"2015-11-11T00:00:00.000","Ibis Mongolia","37451","Loan","MMC POLARIS LLC","Mongolia","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Completed","2015-12-15T00:00:00.000","6.50","6.5"
"2015-11-09T00:00:00.000","Al Amana IS II","37152","Loan","AL AMANA MICROFINANCE","Morocco","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Completed","2015-12-09T00:00:00.000","6.55","6.55"
"2015-11-04T00:00:00.000","Bancamia Bond II","37072","Loan","BANCO DE LAS MICROFINANZAS BANCAMIA S A","Colombia","Financial Institutions","FI-3","Regional Industry - FIG LAC","Completed","2015-12-07T00:00:00.000","16.09","16.09"
"2015-11-03T00:00:00.000","Tata SME Rural","36347","Loan","TATA CAPITAL FINANCIAL SERVICES LIMITED","India","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2015-12-17T00:00:00.000","41.0","41.0"
"2015-11-02T00:00:00.000","NBK - Egypt","37029","Loan","NATIONAL BANK OF KUWAIT-EGYPT SAE","Egypt, Arab Republic of","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-12-07T00:00:00.000","50.0","50.0"
"2015-10-30T00:00:00.000","TRM Loan II","34884","Loan","KAEBAUK INVESTIMENTU NO FINANSA","Timor-Leste","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2015-12-04T00:00:00.000","1.0","1.0"
"2015-10-28T00:00:00.000","Coop Bank II","35393","Loan","THE CO-OPERATIVE BANK OF KENYA LIMITED","Kenya","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2015-11-30T00:00:00.000","60.0","60.0"
"2015-10-23T00:00:00.000","Ganadero Loan","35504","Loan","BANCO GANADERO S.A.","Bolivia","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2015-11-23T00:00:00.000","15.0","15.0"
"2015-10-23T00:00:00.000","RCBC Bond","37489","Loan","RIZAL COMMERCIAL BANKING CORPORATION","Philippines","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2015-10-21T00:00:00.000","75.0","75.0"
"2015-10-22T00:00:00.000","Kipoi Copper","36313","Loan","TIGER RESOURCES LIMITED","Congo, Democratic Republic of","Oil, Gas, and Mining","B","Energy & Mining - Global Infra","Completed","2015-11-23T00:00:00.000","40.50","45.5"
"2015-10-21T00:00:00.000","IIF A&B Loan 2","37299","Loan","PT INDONESIA INFRASTRUCTURE FINANCE","Indonesia","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2015-11-23T00:00:00.000","15.0","15.0"
"2015-10-20T00:00:00.000","Belagricola","34883","Loan","BELAGRICOLA COMERCIO E REPRESENTACAO DE PRODUTOS AGRICOLAS LTDA","Brazil","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2015-11-23T00:00:00.000","35.0","35.0"
"2015-10-19T00:00:00.000","Meridian Port Services Limited","36706","Loan","MERIDIAN PORT SERVICES LIMITED","Ghana","Infrastructure","A","Regional Industry - INF Africa","Active","2015-12-21T00:00:00.000","250.0","250.0"
"2015-10-14T00:00:00.000","UFH Guangzhou Loan","35988","Loan","GUANGZHOU UNITED FAMILY HOSPITAL","China","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2015-11-16T00:00:00.000","60.0","60.0"
"2015-10-14T00:00:00.000","MGES Power","37045","Loan","Mass Global Energy Suleimanya","Iraq","Infrastructure","B","Regional Industry INF MCT","Completed","2015-11-19T00:00:00.000","125.0","250.0"
"2015-10-05T00:00:00.000","ADOPEM Loan","37282","Loan","Banco de Ahorro y Credito ADOPEM","Dominican Republic","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2015-11-03T00:00:00.000","9.91","9.91"
"2015-10-05T00:00:00.000","MSC Shipmanagement Limited","37454","Loan","MSC SHIPMANAGEMENT LIMITED","World Region","Infrastructure","C","Gbl Infrastructure & Natural Resources","Completed","2015-11-10T00:00:00.000","70.0","70.0"
"2015-10-02T00:00:00.000","O3B II","37425","Loan","O3B NETWORKS LTD","World Region","Telecommunications, Media, and Technology","C","Gbl Infrastructure & Natural Resources","Completed","2015-11-09T00:00:00.000","4.20","4.2"
"2015-09-22T00:00:00.000","Anima Growth","37083","Loan","ANIMA HOLDING S.A.","Brazil","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2015-10-30T00:00:00.000","50.0","50.0"
"2015-09-18T00:00:00.000","CAPF NCD 2015","36757","Loan","IDFC FIRST BANK LIMITED","India","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-10-22T00:00:00.000","52.50","52.5"
"2015-09-16T00:00:00.000","Anova","36286","Loan","ANOVA CORPORATION","Vietnam","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Completed","2015-10-19T00:00:00.000","15.11","15.11"
"2015-09-16T00:00:00.000","KTDA Small Hydro","36402","Loan","KTDA POWER COMPANY LTD","Kenya","Infrastructure","B","Regional Industry - MAS ME & Africa","Active","2015-10-20T00:00:00.000","12.50","12.5"
"2015-09-16T00:00:00.000","Myingyan","36627","Loan","SEMBCORP UTILITIES PTE LTD","Myanmar","Infrastructure","A","Regional Industry - INF Asia & Pac","Pending","2015-11-19T00:00:00.000","75.0","75.0"
"2015-09-16T00:00:00.000","Itau Chile CL","36700","Loan","Itau Corpbanca","Chile","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2015-10-16T00:00:00.000","100.0","100.0"
"2015-09-16T00:00:00.000","BG Loan 2","37128","Loan","Banco General S.A.","Panama","Financial Institutions","FI-3","Regional Industry - FIG LAC","Completed","2015-10-30T00:00:00.000","100.0","100.0"
"2015-09-14T00:00:00.000","Omarsa Ecuador","36819","Loan","Operadora y Procesadora de Productos Marinos Omarsa S.A.","Ecuador","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Active","2015-10-14T00:00:00.000","10.0","10.0"
"2015-09-11T00:00:00.000","SMTP Madagascar","36704","Loan","SOCIETE MALGACHE DE TRANSFORMATION DES PLASTIQUES SA","Madagascar","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2015-10-15T00:00:00.000","1.50","1.5"
"2015-09-08T00:00:00.000","CMHL","35127","Loan","CITY MART HOLDING COMPANY LIMITED","Myanmar","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2015-10-12T00:00:00.000","25.0","25.0"
"2015-09-08T00:00:00.000","BAF Latam Trade Finance Fund","36856","Loan","BAF LATAM TRADE FINANCE FUND","Latin America Region","Financial Institutions","FI-2","Regional Industry - MAS LAC","Completed","2015-10-12T00:00:00.000","70.0","70.0"
"2015-09-02T00:00:00.000","Indorama Kokand","36098","Loan","INDORAMA CORPORATION PTE. LTD.","Uzbekistan","Manufacturing","A","Gbl Ind, Manufact, Agribus & Services","Active","2015-11-04T00:00:00.000","40.0","40.0"
"2015-08-27T00:00:00.000","Finandina Loan 1","36893","Loan","BANCO FINANDINA SA","Colombia","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2015-09-30T00:00:00.000","32.18","32.18"
"2015-08-26T00:00:00.000","Schwarz IV","36671","Loan","KAUFLAND BULGARIA EOOD","Bulgaria","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Active","2015-10-01T00:00:00.000","89.72","89.72"
"2015-08-25T00:00:00.000","REDSTONE","34050","Loan","ACWA POWER SOLARRESERVE REDSTONE SOLAR THERMAL POWER PLANT (RF) PROPRIETARY LTD","South Africa","Infrastructure","B","Regional Industry - INF Africa","Pending","2015-09-30T00:00:00.000","54.01","54.01"
"2015-08-24T00:00:00.000","Itau PY Loan","37098","Loan","BANCO ITAU PARAGUAY S.A.","Paraguay","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2015-09-30T00:00:00.000","60.0","60.0"
"2015-08-20T00:00:00.000","Karot Hydro","36008","Loan","KAROT POWER COMPANY (PVT.) LIMITED","Pakistan","Infrastructure","A","Regional Industry INF MCT","Active","2015-10-22T00:00:00.000","100.0","100.0"
"2015-08-18T00:00:00.000","Ameria SubL II","37259","Loan","AMERIABANK CJSC","Armenia","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-09-22T00:00:00.000","60.0","60.0"
"2015-08-04T00:00:00.000","Vicentin Pre Exp","36265","Loan","VICENTIN S.A.I.C.","Argentina","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2015-09-04T00:00:00.000","25.0","25.0"
"2015-08-03T00:00:00.000","Ineco SME 2015","37196","Loan","INECOBANK CJSC","Armenia","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-09-01T00:00:00.000","20.0","20.0"
"2015-07-31T00:00:00.000","Lacteos Toni II","36550","Loan","Holding Tonicorp S.A.","Ecuador","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2015-08-31T00:00:00.000","40.0","40.0"
"2015-07-31T00:00:00.000","DARP Ursa","35030","Loan","ProsperoCapital S.a.r.l","Eastern Europe Region","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2015-09-01T00:00:00.000","22.78","22.78"
"2015-07-31T00:00:00.000","EFSE IV","37052","Loan","The European Fund For Southeast Europe S.A., SA","Southern Europe Region","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2015-09-09T00:00:00.000","56.05","56.05"
"2015-07-28T00:00:00.000","FINAE","31569","Loan","FINAE, S.A.P.I. DE C.V., SOFOM, E.N.R.","Mexico","Financial Institutions","FI-3","Regional Industry - FIG LAC","Completed","2015-09-21T00:00:00.000","7.74","7.74"
"2015-07-28T00:00:00.000","Iso Health Limited","35077","Loan","ISO HEALTHCARE LIMITED","Kenya","Health and Education","B","Regional Industry - MAS Africa","Active","2015-08-31T00:00:00.000","4.41","5.73"
"2015-07-24T00:00:00.000","CPLF - CSunshine","36836","Loan","CENTURY SUNSHINE GROUP HOLDINGS LIMITED","China","Manufacturing","C","Gbl Ind, Manufact, Agribus &amp; Services","Active","2015-08-31T00:00:00.000","125.0","125.0"
"2015-07-21T00:00:00.000","CRRH","36760","Loan","CAISSE REGIONALE DE REFINANCEMENT HYPOTHECAIRE DE L’UEMOA","Western Africa Region","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2015-09-18T00:00:00.000","50.0","52.0"
"2015-07-20T00:00:00.000","Astarta 2015 Working Capital Loan","35536","Loan","ASTARTA-KYIV,TOV","Ukraine","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2015-08-28T00:00:00.000","15.0","15.0"
"2015-07-16T00:00:00.000","TSKB Climate Smart","37063","Loan","TURKIYE SINAI KALKINMA BANKASI A.S.","Türkiye","Financial Institutions","FI-1","Global Industry, Financial Markets","Active","2015-08-17T00:00:00.000","75.0","75.0"
"2015-07-14T00:00:00.000","Strominvest II","31993","Loan","STROMINVEST LLC","Belarus","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Completed","2015-08-17T00:00:00.000","16.82","16.82"
"2015-07-07T00:00:00.000","Pichincha SL","36917","Loan","BANCO PICHINCHA S A","Colombia","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2015-08-07T00:00:00.000","50.0","50.0"
"2015-07-07T00:00:00.000","DARP Romania","37071","Loan","Tonescu Finance S.A.R.L.","Romania","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2015-08-06T00:00:00.000","164.33","165.9"
"2015-07-06T00:00:00.000","Robi Axiata II","36136","Loan","ROBI AXIATA LIMITED","Bangladesh","Telecommunications, Media, and Technology","B","Gbl Infrastructure & Natural Resources","Active","2015-08-06T00:00:00.000","66.0","91.0"
