"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579383","Consultor&#237;a para la elaboraci&#243;n de t&#233;rminos de referencia","2018-07-02T00:00:00.000","Individual Consultant","United Mexican States","MX","11608.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579382","Consultor individual ""B"" para apoyar al &#225;rea de adquisiciones y contrataciones de la UCP-SPSB.","2018-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","9136.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579366","Consultor individual ""A"" para apoyar al &#225;rea de adquisiciones y contrataciones de la UCP-SPSB.","2018-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","9136.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579361","Asesor&#237;a t&#233;cnica para la comprobaci&#243;n t&#233;cnica y financiera de los subproyectos apoyados por Fomento Social Banamex","2018-08-15T00:00:00.000","Individual Consultant","United Mexican States","MX","17402.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579220","Consultor individual ""B"" para apoyar al &#225;rea de manejo financiero de la UCP-SPSB.","2018-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","9188.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579219","Consultor individual ""A"" para apoyar al &#225;rea de manejo financiero de la UCP-SPSB.","2018-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","9188.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579178","Desarrollo de instrumentos de mercadeo y sistemas de comunicaci&#243;n para la producci&#243;n forestal sustentable y ecoturismo amigable con la biodiversidad. Incluye ocho videos y ochenta fotograf&#237;as.","2018-08-15T00:00:00.000","Individual Consultant","United Mexican States","MX","81659.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1579176","Asesor&#237;a jur&#237;dica para el registro de marcas de las asociaciones de productores apoyadas por el Proyecto SPSB","2018-09-03T00:00:00.000","Individual Consultant","United Mexican States","MX","24378.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578873","IMPLEMENTACION DEL PROGRAMA DE FORTALECIMIENTO DE CAPACIDADES E INTERCAMBIO DE EXPERIENCIAS CON EXPERTOS DE LATINOAMERICA PARA LA PRODUCCION RURAL SOSTENIBLE DE CAFE AMIGABLE CON LA BIODIVERSIDAD.","2018-07-02T00:00:00.000","ASOCIACIÓN MEXICANA DE LA CADENA PRODUCTIVA DEL CAFÉ, A.C. (AMECAFE).","United Mexican States","MX","30649.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578869","Realizaci&#243;n de caso comercial (business case) para la producci&#243;n sostenible de caf&#233; y cacao","2018-08-01T00:00:00.000","TSERV SOLUCIONES PARA LA POBREZA, A.C.","United Mexican States","MX","103888.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578868","Levantamiento de encuesta a productores beneficiarios del Proyecto SPSB y a productores no beneficiarios de los sistemas productivos caf&#233;, forestal, miel y ecoturismo.","2018-09-01T00:00:00.000","NORLATINA CONSULTORES, S.A. DE C.V.","United Mexican States","MX","103311.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578866","ELABORACION, DISENO E IMPRESION DE GUIAS Y/O MANUALES DE PRACTICAS AMIGABLES CON LA BIODIVERSIDAD.","2018-09-14T00:00:00.000","UN SINÓNIMO DE TEKIO, S.C.","United Mexican States","MX","30649.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578730","CALIDAD ORGANOLEPTICA Y AMBIENTAL DEL CACAO BAJO SOMBRA: CATACION Y DEGUSTACI&#211;N. BIODIVERSIDAD EN LOS CACAOTALES.","2018-08-13T00:00:00.000","INTERNATIONAL TRAVEL & TRADE S.A. DE C.V.","United Mexican States","MX","36943.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578729","Desarrollo de un sistema de administraci&#243;n, exposici&#243;n y venta de productos y servicios desarrollados en los subproyectos del Proyecto Sistemas Productivos Sostenibles y Biodiversidad enfoc&#225;ndolos a s","2018-09-14T00:00:00.000","PHX ADVANCE, S.A. DE C.V.","United Mexican States","MX","31270.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578720","Difusi&#243;n de materiales promocionales de asociaciones de productores en el festival internacional de cine en el campo.","2018-09-14T00:00:00.000","LA FUNDACIÓN TODO POR EL CINE, A.C.","United Mexican States","MX","12091.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578572","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Cacao en Tabasco, para el POP-4 y PAC-4, que ejecuta la AP (26) Org&#225;nicos de la Chontalpa, S.A. de C.V.","2018-05-16T00:00:00.000","Individual Consultant","United Mexican States","MX","13134.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578558","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Forestal en Chiapas, para el POP-4 y PAC-4, que ejecuta la AP (08) Ornamentales y Productos de la Sierra Madre de Chiapas, U.S. de P.R.","2018-05-18T00:00:00.000","Individual Consultant","United Mexican States","MX","13134.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1578387","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Cacao en Chiapas, para el POP-4 y PAC-4, que ejecuta la AP (05) Centro Agroecol&#243;gico San Francisco de As&#237;s, S.A., en el Estado de Chiapa","2018-05-16T00:00:00.000","Individual Consultant","United Mexican States","MX","13084.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576547","RECOPILACION Y SISTEMATIZACION DE LOS DATOS DE MONITOREO BIOLOGICO OBTENIDOS POR LAS ASOCIACIONES DE PRODUCTORES APOYADAS POR EL PROYECTO SISTEMAS PRODUCTIVOS SOSTENIBLES Y BIODIVERSIDAD.","2017-11-01T00:00:00.000","Individual Consultant","United Mexican States","MX","24612.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576543","ASISTENTE TECNICO PARA EL APOYO EN EL MANEJO Y ANALISIS DE LOS DATOS GENERADOS EN EL MONITOREO BIOL&#211;GICO.","2017-10-02T00:00:00.000","Individual Consultant","United Mexican States","MX","11281.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576430","ACOMPANAMIENTO PARA EL MANTENIMIENTO PREVENTIVO, CORRECTIVO Y ACTUALIZACION DEL SISTEMA SIGIEP VERSION 3.0.","2017-11-01T00:00:00.000","Individual Consultant","United Mexican States","MX","20863.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576390","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Forestal en Quintana Roo, para el POP-2 y PAC-2, que ejecuta la AP (23) Sociedad de Productores Forestales Ejidales de Quintana Roo, S.C","2018-05-16T00:00:00.000","Individual Consultant","United Mexican States","MX","13144.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576376","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Miel en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (21) Uni&#243;n de Apicultores de la Chinantla Alta, U.S.P.R. de R.I. (CORENCHI).","2018-05-16T00:00:00.000","UNIÓN DE APICULTORES DE LA CHINANTLA ALTA, U.S.P.R. DE R.I. (CORENCHI).","United Mexican States","MX","15679.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576288","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Forestal en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (18) Comunidades en Uni&#243;n Productoras Forestales de la Sierra Ju&#225;rez de Oax","2018-05-02T00:00:00.000","BIODIVERSIDAD OAXAQUEÑA, S.C.","United Mexican States","MX","15720.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576281","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Ecoturismo en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (17) Ecoturismo, Ambiente y Sociedad, S.A. de C.V., en el Estado de Oaxac","2018-05-02T00:00:00.000","SOCIEDAD COOPERATIVA PARA EL DESARROLLO RURAL ZENZONTÉPETL S.C. DE R.L. DE C.V.","United Mexican States","MX","15720.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576280","Conceptualizaci&#243;n, dise&#241;o, fabricaci&#243;n y montaje en Universum, Museo de las Ciencias de una exposici&#243;n itinerante sobre Biodiversidad, empresas sociales y conservaci&#243;n comunitaria.","2018-06-15T00:00:00.000","UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM)","United Mexican States","MX","104594.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576272","Contrataci&#243;n del Grupo T&#233;cnico Local (GTL) para el Sistema Productivo Forestal en Campeche, para el POP-4 y PAC-4, que ejecuta la AP (01) Carb&#243;n Vegetal y Biodiversidad de Calakmul U. de S. de P.R. d","2018-05-16T00:00:00.000","CARBÓN VEGETAL Y BIODIVERSIDAD DE CALAKMUL U. DE S. DE P.R. DE R.L","United Mexican States","MX","15720.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576267","Coordinaci&#243;n t&#233;cnica del Certamen Mesoamericano de Cacao.","2018-07-23T00:00:00.000","FUNDACIÓN MUCHO A.C.","United Mexican States","MX","29507.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576266","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Miel en Campeche, para el POP-4 y PAC-4, que ejecuta la AP (03) Apicultores de la Bi&#243;sfera, Uni&#243;n de S.P.R. de R.L., en la regi&#243;n Pen&#237;ns","2018-05-16T00:00:00.000","APICULTORES DE LA BIÓSFERA, UNIÓN DE S.P.R. DE R.L.","United Mexican States","MX","15720.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576250","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Forestal en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (20) Uni&#243;n de Comunidades Productoras Forestales Zapotecos-Chinantecos de l","2018-05-16T00:00:00.000","UNIÓN DE COMUNIDADES PRODUCTORAS FORESTALES ZAPOTECOS-CHINANTECOS DE LA SIERRA J","United Mexican States","MX","15720.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576241","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Miel en Chiapas, para el POP-4 y PAC-4, que ejecuta la AP (09) PROADECH, S. A. DE C.V.","2018-05-02T00:00:00.000","CONSULTORÍA INTEGRAL EN SISTEMAS AGROECOLÓGICOS SUSTENTABLES, S.C.","United Mexican States","MX","15720.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576240","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Caf&#233; en Chiapas, para el POP-4 y PAC-4, que ejecuta la AP (06) KAFE, Productos y Servicios Sustentables S.A. de C.V., en el Estado de Ch","2018-05-16T00:00:00.000","KAFE, PRODUCTOS Y SERVICIOS SUSTENTABLES S.A. DE C.V.","United Mexican States","MX","17467.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576158","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Miel en Quintana Roo, para el POP-4 y PAC-4, que ejecuta la AP (25) Muuch Meyah Kabnaloob Uni&#243;n de Cooperativas de R.L. de C.V., en el E","2018-05-16T00:00:00.000","MUUCH MEYAH KABNALOOB UNIÓN DE COOPERATIVAS DE R.L. DE C.V.,","United Mexican States","MX","15800.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576147","CONTINUACION DE LA CONSULTORIA CON LA UEBT PARA EL DESARROLLO DEL SISTEMA DE GESTION DE LA HERRAMIENTA DE VERIFICACION DE CRITERIOS DE SUSTENTABILIDAD EN PROYECTOS PRODUCTIVOS (HVCSPP).","2017-09-01T00:00:00.000","UNIÓN PARA EL BIOCOMERCIO ÉTICO/UNION FOR ETHICAL BIOTRADE (UEBT).","United Mexican States","MX","98392.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576146","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Forestal en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (19) Integradora Comunal Forestal de Oaxaca, S.A. de C.V. (ICOFOSA). Lo an","2018-05-02T00:00:00.000","SEPROC, S.C.","United Mexican States","MX","15800.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576139","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Ecoturismo en Quintana Roo, para el POP-4 y PAC-4, que ejecuta la AP (22) Red de Turismo Comunitario de la Zona Maya de Quintana Roo S.A","2018-05-16T00:00:00.000","RED DE TURISMO COMUNITARIO DE LA ZONA MAYA DE QUINTANA ROO S.A. DE C.V","United Mexican States","MX","15800.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576127","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Forestal en Campeche, para el POP-4 y PAC-4, que ejecuta la AP (02) Con Sabor y Aroma de Calakmul, S.A. de C.V., en la regi&#243;n Pen&#237;nsula","2018-05-16T00:00:00.000","CON SABOR Y AROMA DE CALAKMUL, S.A. DE C.V.","United Mexican States","MX","15800.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576123","Verificaci&#243;n de tercera parte de pr&#225;cticas AB de las asociaciciones de productores apoyadas por el proyecto SPSB.","2018-06-01T00:00:00.000","CERTIMEX, CERTIFICADORA MEXICANA DE PRODUCTOS Y PROCESOS ECOLÓGICOS S.C.","United Mexican States","MX","92530.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576120","PRESENCIA Y MOVILIDAD DEL JAGUAR EN LAS AREAS DEL PROYECTO SISTEMAS PRODUCTIVOS SOSTENIBLES Y BIODIVERSIDAD. TERCERA PARTE.","2018-07-02T00:00:00.000","GRUPO ANIMA EFFERUS, A.C .","United Mexican States","MX","65177.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576117","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Ecoturismo en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (16) Red Integradora de Ecoturismo Sierra Ju&#225;rez de Oaxaca, S.A. de C.V.","2018-05-16T00:00:00.000","GEOCONSERVACIÓN, A.C.","United Mexican States","MX","15800.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576110","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Ecoturismo en Chiapas, para el POP-4 y PAC-4, que ejecuta la AP (07) Uni&#243;n de Cooperativas de Ecoturismo de Aventura en Chiapas, S.C. de","2018-05-02T00:00:00.000","XAMBAL NATIVE, S.C.","United Mexican States","MX","15800.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575779","MONITOREO DE INDICADORES BIOFISICOS Y PRODUCTIVOS EN PARCELAS DE CAFE Y MIEL DEL PROYECTO SISTEMAS PRODUCTIVOS SOSTENIBLES Y BIODIVERSIDAD","2017-08-16T00:00:00.000","CONSERVACIÓN BIOLÓGICA Y DESARROLLO SOCIAL, A.C.","United Mexican States","MX","54378.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575777","Comunicaci&#243;n Estrat&#233;gica del Proyecto SPSB (1a fase)","2018-02-01T00:00:00.000","CENTRO DE ESPECIALISTAS EN GESTIÓN AMBIENTAL, S.C.","United Mexican States","MX","101677.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575776","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Caf&#233; en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (15) Uni&#243;n de Comunidades Ind&#237;genas de la Regi&#243;n del Istmo de R.I., en el Estad","2018-05-16T00:00:00.000","GRUPO AUTÓNOMO PARA LA INVESTIGACIÓN AMBIENTAL, A.C.","United Mexican States","MX","15702.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575775","HERRAMIENTAS DE DIFERENCIACION DE MERCADO PARA EL CONCEPTO AMIGABLE CON LA DIVERSIDAD (AB) E IMPLEMENTACION DE UNA CAMPANA DE COMUNICACION PARAGUAS PARA EL POSICIONAMIENTO SECTORIAL DE LOS PRODUCTOS A","2017-09-18T00:00:00.000","PROYECTO IMPACTO CONSULTORES, AC.","United Mexican States","MX","65818.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575766","Evaluaci&#243;n t&#233;cnica final del Proyecto Sistemas Productivos Sostenibles y Biodiversidad (SPSB).","2018-09-10T00:00:00.000","GRUPO EMPRESARIAL ESTRATEGIA, S.A. DE C.V.","United Mexican States","MX","91440.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575760","POTENCIAL DEL CAFE SUSTENTABLE EN M&#201;XICO: PRODUCCION POR REGIONES Y EN LAS AREAS DE LOS CORREDORES BIOLOGICOS CAF&#201; SUSTENTABLE Y AMIGABLE CON LA BIODIVERSIDAD.","2018-11-01T00:00:00.000","INICIATIVAS SUSTENTABLES A.C.","United Mexican States","MX","30819.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575733","ESTRATEGIA DE DIFERENCIACION DE MERCADO PARA EL CONCEPTO AMIGABLE CON LA BIODIVERSIDAD DESDE LA PERSPECTIVA DEL CONSUMIDOR.","2017-09-25T00:00:00.000","UN SINÓNIMO DE TEKIO, S.C.","United Mexican States","MX","65818.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575731","DISENO Y PUESTA EN OPERACION DE UN BANCO DE INFORMACION CON SISTEMA DE CONSULTA ABIERTA PARA EL INTERCAMBIO DE SABERES SOBRE PRODUCCION SOSTENIBLE Y GESTION TERRITORIAL EN MESOAMERICA .","2018-03-05T00:00:00.000","COMUNICACIÓN Y CONTRUCCIÓN DE ALTERNATIVAS, A.C.","United Mexican States","MX","23820.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575637","El monto es para contratar dos meses m&#225;s a la consultora contratada actualmente puesto que el plazo de ejecuci&#243;n del proyecto ""Fortalecimiento de la cadena de valor del cacao fino de aroma mediante","2017-09-15T00:00:00.000","ALBA MARGARITA SALAZAR VISCARRA","United Mexican States","MX","7061.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P121116","Sustainable Production Systems and Biodiversity","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1575623","Contrataci&#243;n del Grupo T&#233;cnico Local para el Sistema Productivo Caf&#233; en Oaxaca, para el POP-4 y PAC-4, que ejecuta la AP (13) Sistema Comunitario para el Manejo y Resguardo de la Biodiversidad U. de C","2018-05-16T00:00:00.000","SISTEMA COMUNITARIO PARA EL MANEJO Y RESGUARDO DE LA BIODIVERSIDAD U. DE C. (SIC","United Mexican States","MX","15722.0"
