"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543585","Servicios de Capacitaci'on en Gesti'on de Proyectos Microsoft Proyect","2016-07-14T00:00:00.000","CEGOS/ EDMUNDO NACHO CALLISAYA","Plurinational State of Bolivia","BO","598.0","GAMLP - 1959"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589570","OFICIAL DE PROYECTOS PRODUCTIVOS DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-029-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P127837","Access and Renewable Energy Project","Consultant Services","Individual Consultant Selection","Energy and Extractives","1584441","Auxiliar Administrativo","2017-05-19T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","5867.0","BO-MHE-13197-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589510","ANALISTA FIDUCIARIA - UNIDAD OPERATIVA DEPARTAMENTAL CHUQUISACA - PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","1602.0","CI-034-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569660","ASISTENCIA TECNICA AMPLIACION SISTEMA DE ADUCCION POR TUBERIA RIEGO SUBCENTRAL LA HABANA (POJO)","2017-05-05T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","13893.0","FPS CI 23"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543595","Servicio de Cu&#195;&#177;a Radial Radio Melodia","2016-07-20T00:00:00.000","HENRY JUAN NERI NAVA","Plurinational State of Bolivia","BO","386.0","GAMLP 2058"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543599","Servicio de Cu&#195;&#402;&#194;&#177;a Radial Radio Gigante","2016-07-20T00:00:00.000","RENE FERNANDEZ OCHO","Plurinational State of Bolivia","BO","519.0","GAMLP 2087"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589527","OPERADOR DEPARTAMENTAL CHUQUISCA - PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","21091.0","CI-028-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543598","Servicio de Cu&#195;&#402;&#194;&#177;a Radial Radio Exito","2016-07-20T00:00:00.000","AZEL CALDERON CALLE","Plurinational State of Bolivia","BO","136.0","GAMLP 2125"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589592","OFICIAL DE INFRAESTRUCTURA DE LA UNIDAD OPERATIVA DEPARTAMENTAL CHUQUISACA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-031-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589589","OFICIAL DE INFRAESTRUCTURA UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA - PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-032-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543581","Servicio de Cu&#195;&#177;a Radial Radio Panamericana","2016-07-21T00:00:00.000","RADIO PANAMERICANA SOMERA LTDA","Plurinational State of Bolivia","BO","2038.0","GAMLP 2046"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569779","ASISTENCIA TECNICA AMPLIACION SISTEMA DE RIEGO TECNIFICADO CHIJMURI (TOTORA)","2017-05-04T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","10854.0","FPS CI 29"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569331","ASISITENCIA TECNICA MEJORAMIENTO SISTEMA DE RIEGO PILPINA (VILA VILA)","2017-04-27T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","15152.0","FPS CI 35"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569788","SUPERVISION TECNICA AMPLIACION SISTEMA DE RIEGO TECNIFICADO CHIJMURI (TOTORA)","2017-05-12T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","13025.0","FPS CI 28"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543597","Servicio de Cu&#195;&#177;a Radial - RAdio Mundial","2016-07-20T00:00:00.000","DIFUSORA AREVALO S.R.L.","Plurinational State of Bolivia","BO","513.0","GAMLP 2122"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543594","Servicio de Cu&#195;&#177;a Radial - RAdio Metropolitana","2016-07-20T00:00:00.000","RADIODIFUSORAS POPULARES S.A.","Plurinational State of Bolivia","BO","271.0","GAMLP 2049"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569227","SUPERVISION TECNICA MEJORAMIENTO CANAL DE RIEGO VILLA ESPERANZA (POJO)","2017-05-23T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","12880.0","FPS CI 19"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569630","ASISTENCIA TECNICA MEJORAMIENTO SISTEMA DE MICRORIEGO LAYUNGA (PASORAPA)","2017-05-04T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","15164.0","FPS CI 11"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569797","SUPERVISION TECNICA MEJORAMIENTO SISTEMA DE RIEGO COMUNIDAD CONCEPCION (AIQUILE)","2017-05-09T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","16611.0","FPS CI 1"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589528","OFICIAL DE FORTALECIMIENTO INSTITUCIONAL - UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-039-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569348","SUPERVISION TECNICA MEJORAMIENTO SISTEMA DE RIEGO PILPINA (VILA VILA)","2017-04-25T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","17077.0","FPS CI 34"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543602","Servicio de Cu&#195;&#177;a Radial Radio Compa&#195;&#177;era","2016-07-20T00:00:00.000","ALARCON MARTINEZ EFRAIN","Plurinational State of Bolivia","BO","425.0","GAMLP 2107"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589696","ASISTENTE ADMINISTRATIVO - CHOFER DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","8832.0","CI-037-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589702","OFICIAL DE INFRAESTRUCTURA DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE ORURO PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-021-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589711","OFICIAL DE PROYECTOS PRODUCTIVOS DE LA UNIDAD OPERATIVA DEPARTAMENTAL ORURO - PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-020-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589708","ASISTENTE ADMINISTRATIVO - CHOFER DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE ORURO PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","8832.0","CI-025-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589704","ASISTENTE ADMINISTRATIVO - CHOFER DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE ORURO PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","8832.0","CI-026-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569640","SUPERVISION ATI MEJORAMIENTO SISTEMA DE MICRORIEGO LAYUNGA (PASORAPA)","2017-06-22T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","15164.0","FPS CI 12"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569246","SUPERVISION ATI MEJORAMIENTO SISTEMA DE RIEGO PAJCHA PATAS (VACAS)","2017-06-22T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","11577.0","FPS CI 33"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569232","ASISTENCIA TECNICA MEJORAMIENTO CANAL DE RIEGO VILLA ESPERANZA (POJO)","2017-04-27T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","11577.0","FPS CI 20"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589606","ANALISTA FIDUCIARIO UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-033-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1633666","CONTRATO SDC 03/2017: RESPONSABLE UNIDAD FINANCIERA PPCR","2017-05-12T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","56730.0","CIL-CC-C2-D-3-6"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1568985","PROFESIONAL EN ADQUISICIONES Y CONTRATACIONES BM - PPCR","2017-05-25T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","58232.0","PPCR/RCBO-MIC/C/N°007/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589890","ESPECIALISTA FINANCIERO","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","26004.0","CI-009-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589906","ASISTENTE DE CONTABILIDAD DE LA UNIDAD DE COORDINACION NACIONAL PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","23185.0","CI-015-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589984","ANALISTA DE DESEMBOLSOS UNIDAD DE COORDINACION NACIONAL PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-013-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589596","ASISTENTE ADMINSTRATIVO - CHOFER DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE CHUQUISACA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","8832.0","CI-038-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1636525","Especialista en Planificaci&#243;n, Monitoreo, Evaluaci&#243;n y Gesti&#243;n del Conocimiento BM - PPCR","2016-11-15T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","13285.0","PPCR/RCBO-MIC/C/N°009/2016"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589998","RESPONSABLE DE GENERO DE LA UNIDAD DE COORDINACION NACIONAL PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","31039.0","CI-012-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589886","RESPONSABLE DE INFRAESTRUCTURA DE LA UNIDAD DE COORDINACION NACIONAL PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","32515.0","CI-011-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1589992","ENCARGADO DE TRANSPARENCIA UNIDAD DE COORDINACION NACIONAL PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","15819.0","CI-016-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1590013","ANALISTA FIDUCIARIO DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE COCHABAMBA PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-023-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P083979","Bolivia Urban Infrastructure Project","Consultant Services","Consultant Qualification  Selection","Transportation;Social Protection;Public Administration","1549038","Procurement Assistant","2017-01-27T00:00:00.000","GLENDA GARATE CARRASCO","Plurinational State of Bolivia","BO","8022.0","00/117"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543587","Servicio de Cu&#195;&#402;&#194;&#177;a Radial - Radio Gente","2016-07-21T00:00:00.000","MARIEL WALDY PLATA -RADIO GENTE","Plurinational State of Bolivia","BO","181.0","GAMLP 2112"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569245","ASISTENCIA TECNICA MEJORAMIENTO TECNICO SISTEMA DE RIEGO PAJCHA PATAS (VACAS)","2017-06-14T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","12301.0","FPS CI 32"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1568986","ESPECIALISTA EN ADMINISTRACI&#211;N FINANCIERA BM-PPCR","2017-04-26T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","3638.0","MMAYA -PPCR -CIL -N 019 -2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1568999","COORDINADOR DEL PROGRAMA PILOTO DE RESILIENCIA CLIM&#193;TICA","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","78136.0","MMAYA -PPCR -CIL -N 016 -2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1646807","CONTRATO SDC 06/2017: RESPONSABLE UNIDAD ADQUISICIONES Y CONTRATACIONES PPCR","2017-05-17T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","9344.0","CIL-CC-C2-D-3-28"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P130580","BO Early Childhood Care and Development in the Poorest and Most  Vulnerable Urban Districts of La Paz and El Alto","Consultant Services","Single Source Selection","Education","1543576","Servicio de Cu&#195;&#177;a Radial Radio Compa&#195;&#177;era","2016-07-20T00:00:00.000","JAUREGUI SALINAS PABLO ALEJANDRO REDIO","Plurinational State of Bolivia","BO","158.0","GAMLP 2086"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1590102","OFICIAL DE PROYECTOS PRODUCTIVOS DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE ORURO PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","19224.0","CI-018-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569003","ESPECIALISTA EN ADQUISICIONES Y CONTRATACIONES BM - PPCR","2017-05-11T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","61256.0","PPCR/RCBO-MIC/C/N°006/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569236","SUPERVISION TECNICA MEJORAMIENTO SISTEMA DE RIEGO PAJCHA PATAS (VACAS)","2017-05-09T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","13025.0","FPS CI 31"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569213","SUPERVICION TECNICA AMPLIACION CANALES TERCIARIOS SISTEMA DE RIEGO LAHUACHAMA - AYALITAS Z- 3 (TOTORA)","2017-04-25T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","10854.0","FPS CI 25"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1635950","COORDINADOR DEL PROGRAMA PILOTO DE RESILIENCIA CLIMATICA","2017-01-13T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","4022.0","PPCR/RCBO-MIC/C/N°001/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1590527","RESPONSABLE DE PROYECTOS DE LA UNIDAD OPERATIVA DEPARTAMENTAL DE ORURO PICAR","2017-05-03T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","21091.0","CI-017-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P107137","BO PICAR Community Investment in Rural Areas","Consultant Services","Individual Consultant Selection","Social Protection;Agriculture, Fishing and Forestry;Public Administration","1590425","ANALISTA FINANCIERO DE LA UNIDAD DE COORDINACION NACIONAL PICAR","2017-05-02T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","33845.0","CI-014-2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1569159","SUPERVISION TECNICA AMPLIACION SISTEMA DE RIEGO VILLA FLORIDA POJO","2017-05-10T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","7525.0","FPS CI 16"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Bolivia","BO","P129640","Bolivia Climate Resilience - Integrated Basin Management","Consultant Services","Individual Consultant Selection","Transportation;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1636126","CONTRATO SDC 05/2017: ESPECIALISTA Y RESPONSABLE DE LOS PROCESOS DE PREINVERSI&#211;N PPCR ROCHA","2017-05-12T00:00:00.000","Individual Consultant","Plurinational State of Bolivia","BO","15894.0","CIL-CC-C2-D-3-5"
