"date_disclosed","project_name","document_type","project_number","project_url","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_approval_date","ifc_signed_date","ifc_invested_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2019-05-15T00:00:00.000","Apetit","Summary of Investment Information (AIP Policy 2012)","39993","https://disclosures.ifc.org/project-detail/SII/39993/apetit","Loan","APETIT SH.P.K.","Kosovo","XKS","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Active","2019-06-17T00:00:00.000","2019-06-28T00:00:00.000","2019-06-29T00:00:00.000","2020-03-06T00:00:00.000",,,"2.78",,"2.78","XK","2022-08-30T03:05:00.000"
"2019-05-14T00:00:00.000","MTPL","Summary of Investment Information (AIP Policy 2012)","41397","https://disclosures.ifc.org/project-detail/SII/41397/mtpl","Loan","MAHANSARIA TYRES PRIVATE LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2019-06-16T00:00:00.000","2019-06-18T00:00:00.000","2019-10-03T00:00:00.000","2019-12-17T00:00:00.000",,,"30.0","7.76","37.76","IN","2022-08-30T03:05:00.000"
"2019-05-10T00:00:00.000","PCH Green Bond","Summary of Investment Information (AIP Policy 2012)","42172","https://disclosures.ifc.org/project-detail/SII/42172/pch-green-bond","Loan","ProCredit Holding AG & Co.KGaA","Southern Europe Region","EUR","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2019-01-16T00:00:00.000","2019-01-16T00:00:00.000","2019-05-07T00:00:00.000","2019-05-28T00:00:00.000",,,"91.62",,"91.62",,"2022-08-30T03:05:00.000"
"2019-05-09T00:00:00.000","Bank One I","Summary of Investment Information (AIP Policy 2012)","41930","https://disclosures.ifc.org/project-detail/SII/41930/bank-one-i","Loan","BANK ONE LIMITED","Mauritius","MTS","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2019-06-10T00:00:00.000","2019-06-14T00:00:00.000","2019-12-06T00:00:00.000","2019-12-20T00:00:00.000",,,"37.50",,"37.5","MU","2022-08-30T03:05:00.000"
"2019-05-08T00:00:00.000","PC Capital Development Fund II L.P.","Summary of Investment Information (AIP Policy 2012)","42204","https://disclosures.ifc.org/project-detail/SII/42204/pc-capital-development-fund-ii-l-p-","Equity","PC CAPITAL DEVELOPMENT II, LP","Mexico","MXC","Funds","FI-2","Disruptive Technologies and Funds","Active","2019-06-10T00:00:00.000","2019-06-28T00:00:00.000","2019-07-01T00:00:00.000","2020-08-18T00:00:00.000",,,,"20.0","20.0","MX","2022-08-30T03:05:00.000"
"2019-05-08T00:00:00.000","Pasabahce Egypt","Summary of Investment Information (AIP Policy 2012)","41279","https://disclosures.ifc.org/project-detail/SII/41279/pasabahce-egypt","Loan","PASABAHCE EGYPT GLASS MANUFACTURING S.A.E","Egypt, Arab Republic of","EGT","Manufacturing","B","Regional Industry MAS MCT","Active","2019-06-20T00:00:00.000","2020-06-18T00:00:00.000","2021-01-20T00:00:00.000","2021-04-08T00:00:00.000",,,"30.0",,"30.0","EG","2022-08-30T03:05:00.000"
"2019-05-06T00:00:00.000","Helios Investors IV, L.P.","Summary of Investment Information (AIP Policy 2012)","42753","https://disclosures.ifc.org/project-detail/SII/42753/helios-investors-iv-l-p-","Equity","HELIOS INVESTORS IV, LP","Africa Region","AFR","Funds","FI-2","Disruptive Technologies and Funds","Active","2019-06-21T00:00:00.000","2019-06-18T00:00:00.000","2019-06-28T00:00:00.000","2020-07-03T00:00:00.000",,,,"50.0","50.0","3A","2022-08-30T03:05:00.000"
"2019-05-06T00:00:00.000","BG Housing","Summary of Investment Information (AIP Policy 2012)","42008","https://disclosures.ifc.org/project-detail/SII/42008/bg-housing","Loan","BANCO GENERAL S.A.","Panama","PAN","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-06-07T00:00:00.000","2019-08-09T00:00:00.000","2019-12-12T00:00:00.000","2019-12-18T00:00:00.000",,,"200.0",,"200.0","PA","2022-08-30T03:05:00.000"
"2019-05-06T00:00:00.000","SLGP RSF NSIA","Summary of Investment Information (AIP Policy 2012)","42304","https://disclosures.ifc.org/project-detail/SII/42304/slgp-rsf-nsia","Guarantee","NSIA Banque SME RSF","Western Africa Region","WAN","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2019-06-14T00:00:00.000","2019-06-25T00:00:00.000","2019-06-28T00:00:00.000",,,"11.14",,,"11.14","45","2022-08-30T03:05:00.000"
"2019-05-03T00:00:00.000","Famoco","Summary of Investment Information (AIP Policy 2012)","41346","https://disclosures.ifc.org/project-detail/SII/41346/famoco",,"FAMOCO SAS","Africa Region","AFR","Financial Institutions","C","Global Industry, Financial Markets","Pending","2019-06-03T00:00:00.000",,,,,,,,,"3A","2022-08-30T03:05:00.000"
"2019-05-03T00:00:00.000","BAM Loan","Summary of Investment Information (AIP Policy 2012)","42398","https://disclosures.ifc.org/project-detail/SII/42398/bam-loan","Loan","Banco Agromercantil de Guatemala S.A.","Guatemala","GUA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-06-13T00:00:00.000","2019-06-11T00:00:00.000","2019-07-08T00:00:00.000","2019-07-10T00:00:00.000",,,"125.0",,"125.0","GT","2022-08-30T03:05:00.000"
"2019-05-03T00:00:00.000","Access Tier II ","Summary of Investment Information (AIP Policy 2012)","42559","https://disclosures.ifc.org/project-detail/SII/42559/access-tier-ii-","Loan","ACCESS BANK PLC","Nigeria","NIR","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2019-06-12T00:00:00.000","2019-06-21T00:00:00.000","2019-06-27T00:00:00.000","2019-07-09T00:00:00.000",,,"87.50",,"87.5","NG","2022-08-30T03:05:00.000"
"2019-05-02T00:00:00.000","Humania","Summary of Investment Information (AIP Policy 2012)","42285","https://disclosures.ifc.org/project-detail/SII/42285/humania","Loan","HUMANIA NORTH AFRICA HOLDING LTD","MENA Region","EMN","Health and Education","B","Regional Industry - MAS Africa","Active","2019-06-20T00:00:00.000","2019-09-13T00:00:00.000","2019-12-23T00:00:00.000","2020-06-03T00:00:00.000",,,"35.0","45.0","80.0","MNA","2022-08-30T03:05:00.000"
"2019-04-30T00:00:00.000","Massader School Rooftop PV Program","Summary of Investment Information (AIP Policy 2012)","40641","https://disclosures.ifc.org/project-detail/SII/40641/massader-school-rooftop-pv-program","Risk Management","MASSADER FOR DEVELOPING NATURAL RESOURCES AND INFRASTRUCTURE PROJECTS","West Bank and Gaza","XOT","Infrastructure","B","Regional Industry INF MCT","Pending","2019-05-30T00:00:00.000","2019-10-23T00:00:00.000","2020-02-19T00:00:00.000",,"0.80",,"9.67",,"10.47","GZ","2022-08-30T03:05:00.000"
"2019-04-30T00:00:00.000","IP Senior Loan","Summary of Investment Information (AIP Policy 2012)","38405","https://disclosures.ifc.org/project-detail/SII/38405/ip-senior-loan","Loan","IPOTEKA BANK JSC MORTGAGE BANK","Uzbekistan","UZB","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2019-05-31T00:00:00.000","2019-07-02T00:00:00.000","2020-06-22T00:00:00.000","2020-12-01T00:00:00.000",,,"35.0",,"35.0","UZ","2022-08-30T03:05:00.000"
"2019-04-26T00:00:00.000","TMFL SME Financing","Summary of Investment Information (AIP Policy 2012)","42444","https://disclosures.ifc.org/project-detail/SII/42444/tmfl-sme-financing","Loan","TATA MOTORS FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2019-05-31T00:00:00.000","2019-06-05T00:00:00.000","2019-11-18T00:00:00.000","2019-11-25T00:00:00.000",,,"100.0",,"100.0","IN","2022-08-30T03:05:00.000"
"2019-04-25T00:00:00.000","EVTL Expansion","Summary of Investment Information (AIP Policy 2012)","41822","https://disclosures.ifc.org/project-detail/SII/41822/evtl-expansion","Loan","ENGRO VOPAK TERMINAL LIMITED","Pakistan","PAK","Manufacturing","B","Regional Industry MAS MCT","Active","2019-05-30T00:00:00.000","2019-06-28T00:00:00.000","2019-10-07T00:00:00.000","2020-03-30T00:00:00.000",,,"40.0",,"40.0","PK","2022-08-30T03:05:00.000"
"2019-04-25T00:00:00.000","3B Hotels","Summary of Investment Information (AIP Policy 2012)","42084","https://disclosures.ifc.org/project-detail/SII/42084/3b-hotels","Loan","3B GROUP OF HOTELS","Rwanda","RWA","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2019-06-10T00:00:00.000","2019-06-17T00:00:00.000","2019-06-26T00:00:00.000","2022-07-12T00:00:00.000",,,"3.0",,"3.0","RW","2022-08-30T03:05:00.000"
"2019-04-25T00:00:00.000","Amru Rice","Summary of Investment Information (AIP Policy 2012)","41831","https://disclosures.ifc.org/project-detail/SII/41831/amru-rice","Loan","AMRU RICE (CAMBODIA) CO., LTD","Cambodia","KAM","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2019-05-27T00:00:00.000","2019-06-26T00:00:00.000","2019-06-27T00:00:00.000","2019-11-27T00:00:00.000",,,"5.0",,"5.0","KH","2022-08-30T03:05:00.000"
"2019-04-24T00:00:00.000","SMBC ECA RSF II","Summary of Investment Information (AIP Policy 2012)","42607","https://disclosures.ifc.org/project-detail/SII/42607/smbc-eca-rsf-ii","Guarantee","SUMITOMO MITSUI BANKING CORPORATION","Central Europe Region","CER","Financial Institutions","FI-3","Regional Industry FIG MCT","Completed","2019-05-28T00:00:00.000","2019-07-19T00:00:00.000","2019-07-26T00:00:00.000",,,"250.0","0.0",,"250.0",,"2022-08-30T03:05:00.000"
"2019-04-24T00:00:00.000","HFE Bhadla","Summary of Investment Information (AIP Policy 2012)","42694","https://disclosures.ifc.org/project-detail/SII/42694/hfe-bhadla","Loan","CLEAN SOLAR POWER (JODHPUR) PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2019-05-24T00:00:00.000","2019-05-24T00:00:00.000","2019-06-25T00:00:00.000",,,,"49.11",,"49.11","IN","2022-08-30T03:05:00.000"
"2019-04-19T00:00:00.000","DCM MMFSL II","Summary of Investment Information (AIP Policy 2012)","42373","https://disclosures.ifc.org/project-detail/SII/42373/dcm-mmfsl-ii","Loan","MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2019-05-20T00:00:00.000","2019-06-10T00:00:00.000","2019-11-19T00:00:00.000","2019-11-27T00:00:00.000",,,"75.0",,"75.0","IN","2022-08-30T03:05:00.000"
"2019-04-19T00:00:00.000","Protea Bonanza","Summary of Investment Information (AIP Policy 2012)","41451","https://disclosures.ifc.org/project-detail/SII/41451/protea-bonanza","Loan","PROTEA HOTELS ZAMBIA LIMITED","Zambia","ZAM","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2019-05-27T00:00:00.000","2019-06-20T00:00:00.000","2019-06-26T00:00:00.000","2019-09-04T00:00:00.000",,,"9.0",,"9.0","ZM","2022-08-30T03:05:00.000"
"2019-04-17T00:00:00.000","KMF-HALP FY19","Summary of Investment Information (AIP Policy 2012)","42463","https://disclosures.ifc.org/project-detail/SII/42463/kmf-halp-fy19","Loan","MICROFINANCE ORGANIZATION KMF LLC","Kazakhstan","KAZ","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Active","2019-05-20T00:00:00.000","2019-07-30T00:00:00.000","2019-08-13T00:00:00.000","2019-08-29T00:00:00.000",,,"70.0",,"70.0","KZ","2022-08-30T03:05:00.000"
"2019-04-17T00:00:00.000","SLGP RSF Sogesol","Summary of Investment Information (AIP Policy 2012)","42221","https://disclosures.ifc.org/project-detail/SII/42221/slgp-rsf-sogesol","Guarantee","SOGESOL","Haiti","HAI","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-05-17T00:00:00.000","2018-04-12T00:00:00.000","2019-05-31T00:00:00.000",,,"166.0",,,"166.0","HT","2022-08-30T03:05:00.000"
"2019-04-16T00:00:00.000","SLGP PPCB Risk Sharing Facility","Summary of Investment Information (AIP Policy 2012)","40973","https://disclosures.ifc.org/project-detail/SII/40973/slgp-ppcb-risk-sharing-facility","Guarantee","PPCB RSF","Cambodia","KAM","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2019-05-24T00:00:00.000","2019-06-06T00:00:00.000","2019-06-07T00:00:00.000",,,"15.0",,,"15.0","KH","2022-08-30T03:05:00.000"
"2019-04-16T00:00:00.000","IEnova Corp.","Summary of Investment Information (AIP Policy 2012)","42260","https://disclosures.ifc.org/project-detail/SII/42260/ienova-corp-","Loan","INFRAESTRUCTURA ENERGETICA NOVA, S.A.P.I. DE C.V.","Mexico","MXC","Infrastructure","B","Regional Industry - INF LAC","Active","2019-05-17T00:00:00.000","2019-11-05T00:00:00.000","2019-11-19T00:00:00.000","2019-12-05T00:00:00.000",,,"100.0",,"100.0","MX","2022-08-30T03:05:00.000"
"2019-04-15T00:00:00.000","Bogota Transmilenio","Summary of Investment Information (AIP Policy 2012)","38347","https://disclosures.ifc.org/project-detail/SII/38347/bogota-transmilenio","Loan","BOGOTA DISTRITO CAPITAL","Colombia","CLM","Infrastructure","A","CN1S7 - Regional Industry - INF LAC/Infrastructure - LAC","Active","2019-06-26T00:00:00.000","2019-10-11T00:00:00.000","2019-12-18T00:00:00.000","2021-07-21T00:00:00.000",,,"120.0",,"120.0","CO","2022-08-30T03:05:00.000"
"2019-04-15T00:00:00.000","Bog Transmicable","Summary of Investment Information (AIP Policy 2012)","39772","https://disclosures.ifc.org/project-detail/SII/39772/bog-transmicable","Loan","BOGOTA DISTRITO CAPITAL","Colombia","CLM","Infrastructure","A","Regional Industry - INF LAC","Active","2019-06-26T00:00:00.000","2019-10-11T00:00:00.000","2019-12-18T00:00:00.000","2020-10-16T00:00:00.000",,,"30.0",,"30.0","CO","2022-08-30T03:05:00.000"
"2019-04-12T00:00:00.000","SPV SistemCobro","Summary of Investment Information (AIP Policy 2012)","41526","https://disclosures.ifc.org/project-detail/SII/41526/spv-sistemcobro","Loan","SYSTEMGROUP NPL","Latin America Region","LAC","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-05-15T00:00:00.000","2019-07-16T00:00:00.000","2019-08-14T00:00:00.000","2019-09-13T00:00:00.000",,,"60.0",,"60.0","33","2022-08-30T03:05:00.000"
"2019-04-12T00:00:00.000","SEEMA hospital","Summary of Investment Information (AIP Policy 2012)","39533","https://disclosures.ifc.org/project-detail/SII/39533/seema-hospital","Loan","MACROM FOR GENERAL TRADE LLC","Iraq","IRQ","Health and Education","B","Regional Industry MAS MCT","Pending","2019-06-28T00:00:00.000","2019-09-09T00:00:00.000","2019-12-10T00:00:00.000",,,,"26.10",,"26.1","IQ","2022-08-30T03:05:00.000"
"2019-04-11T00:00:00.000","Shifa Hospitals","Summary of Investment Information (AIP Policy 2012)","40947","https://disclosures.ifc.org/project-detail/SII/40947/shifa-hospitals","Loan","SHIFA INTERNATIONAL HOSPITALS LIMITED","Pakistan","PAK","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2019-03-15T00:00:00.000","2019-03-14T00:00:00.000","2019-05-16T00:00:00.000","2019-07-08T00:00:00.000",,,"14.0","19.0","33.0","PK","2022-08-30T03:05:00.000"
"2019-04-11T00:00:00.000","Finandina Loan 2","Summary of Investment Information (AIP Policy 2012)","42526","https://disclosures.ifc.org/project-detail/SII/42526/finandina-loan-2","Loan","BANCO FINANDINA SA","Colombia","CLM","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-05-20T00:00:00.000","2019-05-29T00:00:00.000","2019-05-31T00:00:00.000","2019-09-30T00:00:00.000",,,"50.0",,"50.0","CO","2022-08-30T03:05:00.000"
"2019-04-10T00:00:00.000","GTSF-McCormick","Summary of Investment Information (AIP Policy 2012)","30372","https://disclosures.ifc.org/project-detail/SII/30372/gtsf-mccormick","Guarantee","McCormick & Company Incorporated","World Region","WLD","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Active",,"2010-09-21T00:00:00.000","2021-03-16T00:00:00.000","2021-04-21T00:00:00.000",,"250.0","250.0",,"500.0","99","2022-08-30T03:05:00.000"
"2019-04-10T00:00:00.000","VCT II","Summary of Investment Information (AIP Policy 2012)","41434","https://disclosures.ifc.org/project-detail/SII/41434/vct-ii","Loan","VISAKHA CONTAINER TERMINAL PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2019-05-27T00:00:00.000","2019-05-30T00:00:00.000","2019-08-31T00:00:00.000",,,,"46.23",,"46.23","IN","2022-08-30T03:05:00.000"
"2019-04-10T00:00:00.000","Westfalia Moz II","Summary of Investment Information (AIP Policy 2012)","42280","https://disclosures.ifc.org/project-detail/SII/42280/westfalia-moz-ii","Risk Management","WESTFALIA FRUTO MOZAMBIQUE LIMITADA","Mozambique","MOZ","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2019-05-20T00:00:00.000","2019-06-28T00:00:00.000","2019-08-19T00:00:00.000","2020-06-05T00:00:00.000","0.20",,"1.0",,"1.2","MZ","2022-08-30T03:05:00.000"
"2019-04-08T00:00:00.000","Lulalend","Summary of Investment Information (AIP Policy 2012)","42350","https://disclosures.ifc.org/project-detail/SII/42350/lulalend","Equity","LULA LEND (PTY) LTD","South Africa","SOU","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2019-05-10T00:00:00.000","2019-06-05T00:00:00.000","2019-06-19T00:00:00.000","2019-07-29T00:00:00.000",,,,"2.83","2.83","ZA","2022-08-30T03:05:00.000"
"2019-04-08T00:00:00.000","Piramal Capital and Housing Finance Limited","Summary of Investment Information (AIP Policy 2012)","41814","https://disclosures.ifc.org/project-detail/SII/41814/piramal-capital-and-housing-finance-limited","Loan","PIRAMAL CAPITAL AND HOUSING FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2019-05-20T00:00:00.000","2019-05-31T00:00:00.000","2019-06-06T00:00:00.000","2019-06-14T00:00:00.000",,,"150.85",,"150.85","IN","2022-08-30T03:05:00.000"
"2019-04-04T00:00:00.000","Bolivariano II","Summary of Investment Information (AIP Policy 2012)","42081","https://disclosures.ifc.org/project-detail/SII/42081/bolivariano-ii","Loan","Banco Bolivariano C.A.","Ecuador","ECU","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-05-07T00:00:00.000","2019-05-22T00:00:00.000","2019-05-23T00:00:00.000","2019-05-28T00:00:00.000",,,"50.0",,"50.0","EC","2022-08-30T03:05:00.000"
"2019-04-04T00:00:00.000","Republic Bank Ghana Limited","Summary of Investment Information (AIP Policy 2012)","42193","https://disclosures.ifc.org/project-detail/SII/42193/republic-bank-ghana-limited","Loan","REPUBLIC BANK (GHANA) PLC","Ghana","GHA","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2019-05-16T00:00:00.000","2019-06-06T00:00:00.000","2019-06-27T00:00:00.000","2020-02-18T00:00:00.000",,,"40.0",,"40.0","GH","2022-08-30T03:05:00.000"
"2019-04-03T00:00:00.000","Familiar CL","Summary of Investment Information (AIP Policy 2012)","42281","https://disclosures.ifc.org/project-detail/SII/42281/familiar-cl","Loan","BANCO FAMILIAR S.A.E.C.A.","Paraguay","PAR","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2019-05-03T00:00:00.000","2019-05-23T00:00:00.000","2019-05-28T00:00:00.000","2019-08-09T00:00:00.000",,,"8.0",,"8.0","PY","2022-08-30T03:05:00.000"
"2019-04-01T00:00:00.000","DCM L&TF","Summary of Investment Information (AIP Policy 2012)","42279","https://disclosures.ifc.org/project-detail/SII/42279/dcm-l&tf","Loan","L&T FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2019-05-02T00:00:00.000","2019-05-02T00:00:00.000","2019-06-07T00:00:00.000","2019-06-28T00:00:00.000",,,"125.0",,"125.0","IN","2022-08-30T03:05:00.000"
"2019-03-29T00:00:00.000","GWFP Mercon 2019","Summary of Investment Information (AIP Policy 2012)","42454","https://disclosures.ifc.org/project-detail/SII/42454/gwfp-mercon-2019","Guarantee","MERCON B.V.","Latin America Region","LAC","Financial Institutions","B","Regional Industry - MAS LAC","Active","2019-04-30T00:00:00.000","2010-09-21T00:00:00.000","2019-04-29T00:00:00.000","2019-04-30T00:00:00.000",,"50.0","150.0",,"200.0","33","2022-08-30T03:05:00.000"
"2019-03-27T00:00:00.000","Martur II","Summary of Investment Information (AIP Policy 2012)","41874","https://disclosures.ifc.org/project-detail/SII/41874/martur-ii","Loan","MARTUR SUNGER VE KOLTUK TESISLERI TICARET VE SANAYI ANONIM SIRKETI","Eastern Europe Region","EER","Manufacturing","B","Regional Industry - MAS ECA","Active","2019-05-15T00:00:00.000","2019-08-08T00:00:00.000","2019-09-03T00:00:00.000","2019-10-18T00:00:00.000",,,"50.16",,"50.16","51","2022-08-30T03:05:00.000"
"2019-03-26T00:00:00.000","Continental CLII","Summary of Investment Information (AIP Policy 2012)","42253","https://disclosures.ifc.org/project-detail/SII/42253/continental-clii","Loan","BANCO CONTINENTAL S.A.E.C.A.","Paraguay","PAR","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-04-26T00:00:00.000","2019-05-15T00:00:00.000","2019-05-20T00:00:00.000","2019-05-23T00:00:00.000",,,"100.0",,"100.0","PY","2022-08-30T03:05:00.000"
"2019-03-26T00:00:00.000","Continental CLII","Summary of Investment Information (AIP Policy 2012)","42253","https://disclosures.ifc.org/project-detail/SII/42253/continental-clii","Loan","BANCO CONTINENTAL S.A.E.C.A.","Paraguay","PAR","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2019-04-26T00:00:00.000","2019-05-15T00:00:00.000","2019-05-20T00:00:00.000","2019-05-23T00:00:00.000",,,"100.0",,"100.0","PY","2022-08-30T03:05:00.000"
"2019-03-26T00:00:00.000","COMASA 2018","Summary of Investment Information (AIP Policy 2012)","41995","https://disclosures.ifc.org/project-detail/SII/41995/comasa-2018","Loan","COMERCIALIZADORA DEL MANI SA","Nicaragua","NIC","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2019-04-26T00:00:00.000","2019-06-07T00:00:00.000","2019-06-28T00:00:00.000","2019-08-06T00:00:00.000",,,"75.0",,"75.0","NI","2022-08-30T03:05:00.000"
"2019-03-26T00:00:00.000","Wildeklawer","Summary of Investment Information (AIP Policy 2012)","40686","https://disclosures.ifc.org/project-detail/SII/40686/wildeklawer","Loan","WILDEKLAWER EIENDOMS BEPERK","South Africa","SOU","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2019-05-15T00:00:00.000","2019-06-05T00:00:00.000",,,,,"8.75",,"8.75","ZA","2022-08-30T03:05:00.000"
"2019-03-26T00:00:00.000","Wildeklawer","Summary of Investment Information (AIP Policy 2012)","40686","https://disclosures.ifc.org/project-detail/SII/40686/wildeklawer","Loan","WILDEKLAWER EIENDOMS BEPERK","South Africa","SOU","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2019-05-15T00:00:00.000","2019-06-05T00:00:00.000",,,,,"8.75",,"8.75","ZA","2022-08-30T03:05:00.000"
"2019-03-22T00:00:00.000","PAE Campana Refinery","Summary of Investment Information (AIP Policy 2012)","42169","https://disclosures.ifc.org/project-detail/SII/42169/pae-campana-refinery","Loan","PAN AMERICAN ENERGY, S.L., ARGENTINE BRANCH","Argentina","ARG","Manufacturing","B","Regional Industry - MAS LAC","Active","2019-04-30T00:00:00.000","2019-06-13T00:00:00.000","2019-06-25T00:00:00.000","2019-07-31T00:00:00.000",,,"150.0",,"150.0","AR","2022-08-30T03:05:00.000"
"2019-03-22T00:00:00.000","DCM Sugar","Summary of Investment Information (AIP Policy 2012)","42346","https://disclosures.ifc.org/project-detail/SII/42346/dcm-sugar","Loan","DCM SHRIRAM LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2019-04-23T00:00:00.000","2019-05-13T00:00:00.000","2019-05-29T00:00:00.000","2019-09-18T00:00:00.000",,,"35.0",,"35.0","IN","2022-08-30T03:05:00.000"
"2019-03-21T00:00:00.000","NTB Syndication","Summary of Investment Information (AIP Policy 2012)","42255","https://disclosures.ifc.org/project-detail/SII/42255/ntb-syndication","Loan","NATIONS TRUST BANK PLC","Sri Lanka","SRI","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2019-04-30T00:00:00.000","2019-06-12T00:00:00.000","2019-06-27T00:00:00.000","2019-08-07T00:00:00.000",,,"16.0",,"16.0","LK","2022-08-30T03:05:00.000"
"2019-03-20T00:00:00.000","Phoenix Tower B4","Summary of Investment Information (AIP Policy 2012)","42497","https://disclosures.ifc.org/project-detail/SII/42497/phoenix-tower-b4","Loan","PHOENIX TOWERS PARTICIPACOES S.A.","Brazil","BRA","Telecommunications, Media, and Technology","B","Gbl Infrastructure & Natural Resources","Completed","2019-04-26T00:00:00.000","2019-07-09T00:00:00.000","2019-07-25T00:00:00.000","2019-08-13T00:00:00.000",,,"19.64",,"19.64","BR","2022-08-30T03:05:00.000"
"2019-03-20T00:00:00.000","Jointown Pharma","Summary of Investment Information (AIP Policy 2012)","41947","https://disclosures.ifc.org/project-detail/SII/41947/jointown-pharma","Loan","JOINTOWN PHARMACEUTICAL GROUP CO., LTD.","China","CHA","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2019-05-15T00:00:00.000","2019-05-29T00:00:00.000","2019-05-30T00:00:00.000","2019-07-10T00:00:00.000",,,"148.49",,"148.49","CN","2022-08-30T03:05:00.000"
"2019-03-20T00:00:00.000","CFPA MFI Gansu Revitalization and Innovation Loan","Summary of Investment Information (AIP Policy 2012)","41879","https://disclosures.ifc.org/project-detail/SII/41879/cfpa-mfi-gansu-revitalization-and-innovation-loan","Loan","CHONGHO BRIDGE MANAGEMENT LIMITED","China","CHA","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2019-05-31T00:00:00.000","2019-06-04T00:00:00.000","2019-11-07T00:00:00.000","2019-12-20T00:00:00.000",,,"50.0",,"50.0","CN","2022-08-30T03:05:00.000"
"2019-03-13T00:00:00.000","FCS RE CIPREL V","Summary of Investment Information (AIP Policy 2012)","39096","https://disclosures.ifc.org/project-detail/SII/39096/fcs-re-ciprel-v","Risk Management","ATINKOU S.A.","Cote D'Ivoire","IVC","Infrastructure","A","Regional Industry - INF Africa","Active","2019-05-13T00:00:00.000","2020-01-10T00:00:00.000","2020-02-26T00:00:00.000","2021-10-20T00:00:00.000","5.50",,"129.12",,"134.62","CI","2022-08-30T03:05:00.000"
"2019-03-13T00:00:00.000","Sonoco ","Summary of Investment Information (AIP Policy 2012)","40276","https://disclosures.ifc.org/project-detail/SII/40276/sonoco-","Loan","SONOCO SA","Guinea","GUI","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2019-04-28T00:00:00.000","2019-06-28T00:00:00.000","2019-06-29T00:00:00.000","2020-01-17T00:00:00.000",,,"25.0",,"25.0","GN","2022-08-30T03:05:00.000"
"2019-03-12T00:00:00.000","Souff. Ethiopia","Summary of Investment Information (AIP Policy 2012)","40331","https://disclosures.ifc.org/project-detail/SII/40331/souff--ethiopia","Equity","SOUFFLET MALT ETHIOPIA SC","Ethiopia","ETH","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2019-04-30T00:00:00.000","2019-06-20T00:00:00.000","2019-06-28T00:00:00.000","2019-10-14T00:00:00.000",,,,"11.14","11.14","ET","2022-08-30T03:05:00.000"
