"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2000-02-23T00:00:00.000","AEF Magana Flowers (K) Limited","Summary of Proposed Investment (Disclosure Policy 2006)","10149","Loan","Magana Flowers Kenya Ltd","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"1.15",,"1.15","KE","2022-09-02T03:05:00.000"
"1999-08-26T00:00:00.000","Mabati Rolling Mills Limited","Summary of Proposed Investment (Disclosure Policy 2006)","9619","Loan","Mabati Rolling Mills Limited","Kenya","KEN","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed",,,,"11.50",,"11.5","KE","2022-09-02T03:05:00.000"
"1999-08-25T00:00:00.000","AEF AAA Growers","Summary of Proposed Investment (Disclosure Policy 2006)","9847","Loan","AAA Growers","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"0.50",,"0.5","KE","2022-09-02T03:05:00.000"
"1999-06-25T00:00:00.000","Kipevu II Power Project","Summary of Proposed Investment (Disclosure Policy 2006)","8917","Loan","Tsavo Power Company Limited","Kenya","KEN","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed",,,,"20.0","1.05","21.05","KE","2022-09-02T03:05:00.000"
"1999-05-25T00:00:00.000","AEF Leopard Rock Lodges","Summary of Proposed Investment (Disclosure Policy 2006)","9617","Loan","Meru Park Adventure Limited","Kenya","KEN","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Completed",,,,"0.50",,"0.5","KE","2022-09-02T03:05:00.000"
"1998-12-07T00:00:00.000","AEF Transenergy Limited","Summary of Proposed Investment (Disclosure Policy 2006)","9430","Loan","Transenergy Limited","Kenya","KEN","other","B","Regional Industry - MAS Africa","Completed",,,,"1.0",,"1.0","KE","2022-09-02T03:05:00.000"
"1998-05-29T00:00:00.000","AEF Multi Hauliers (EA) Limited","Summary of Proposed Investment (Disclosure Policy 2006)","9058","Loan","Multi Hauler (EA) Limited","Kenya","KEN","other","B","Regional Industry - MAS Africa","Completed",,,,"1.0",,"1.0","KE","2022-09-02T03:05:00.000"
"1998-05-27T00:00:00.000","Stanmore/Cadbury Schweppes Bottling Plant","Summary of Proposed Investment (Disclosure Policy 2006)","8916","Loan","Anspar Beverages Ltd.","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"2.0","0.83","2.83","KE","2022-09-02T03:05:00.000"
"1998-05-01T00:00:00.000","AEF Locland Limited","Summary of Proposed Investment (Disclosure Policy 2006)","9056","Loan","Locland Limited","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"0.60",,"0.6","KE","2022-09-02T03:05:00.000"
"1997-11-26T00:00:00.000","AEF AAR Health Services Limited, kenya","Summary of Proposed Investment (Disclosure Policy 2006)","8632","Equity","AAR HEALTH SERVICES LTD","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Completed",,,,,"0.50","0.5","KE","2022-09-02T03:05:00.000"
"1997-11-07T00:00:00.000","KENYA COMMERCIAL BANK","Summary of Proposed Investment (Disclosure Policy 2006)","7941","Loan","KENYA COMMERCIAL BANK LIMITED","Kenya","KEN","Financial Institutions","FI","Global Industry, Financial Markets","Completed",,,,"30.0",,"30.0","KE","2022-09-02T03:05:00.000"
"1997-10-22T00:00:00.000","Development Bank of Kenya","Summary of Proposed Investment (Disclosure Policy 2006)","8611","Loan","Development Bank Of Kenya Limited","Kenya","KEN","Financial Institutions","FI","Regional Industry - FIG Africa","Completed",,,,"10.0",,"10.0","KE","2022-09-02T03:05:00.000"
"1997-09-12T00:00:00.000","Grain Bulk Handlers Ltd. (GBHL)","Summary of Proposed Investment (Disclosure Policy 2006)","8274","Loan","Grain Bulk Handlers Limited","Kenya","KEN","Infrastructure","B","Regional Industry - INF Africa","Completed",,,,"10.0",,"10.0","KE","2022-09-02T03:05:00.000"
"1997-03-26T00:00:00.000","AEF Redhill Flowers Limited","Summary of Proposed Investment (Disclosure Policy 2006)","8189","Loan","Redhill Flowers (Kenya) Limited","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"0.34",,"0.34","KE","2022-09-02T03:05:00.000"
"1997-03-03T00:00:00.000","AEF Kenya Deras Limited","Summary of Proposed Investment (Disclosure Policy 2006)","8078","Loan","Deras Limited","Kenya","KEN","Manufacturing","B","Regional Industry - MAS Africa","Completed",,,,"1.0",,"1.0","KE","2022-09-02T03:05:00.000"
"1996-11-18T00:00:00.000","Credit Finance and Commerce Bank Limited","Summary of Proposed Investment (Disclosure Policy 2006)","7876","Loan","CFC Bank Limited","Kenya","KEN","Financial Institutions","C","Regional Industry - FIG Africa","Completed",,,,"10.0",,"10.0","KE","2022-09-02T03:05:00.000"
"1996-11-14T00:00:00.000","AEF Makini School  Limited","Summary of Proposed Investment (Disclosure Policy 2006)","7711","Loan","Makini School Limited","Kenya","KEN","Health and Education","B","Regional Industry - MAS Africa","Completed",,,,"0.55",,"0.55","KE","2022-09-02T03:05:00.000"
"1996-09-05T00:00:00.000","AEF Ceres Estates Limited, Subukia Tea Company Limited","Summary of Proposed Investment (Disclosure Policy 2006)","7776","Loan","Ceres Estates Limited","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"0.93",,"0.93","KE","2022-09-02T03:05:00.000"
"1996-04-23T00:00:00.000","AEF Equitea EPZ Company  Limited","Summary of Proposed Investment (Disclosure Policy 2006)","7366","Loan","Equitea EPZ Company Ltd.","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"0.31","0.12","0.43","KE","2022-09-02T03:05:00.000"
"1995-12-15T00:00:00.000","Panafrican Paper Mills Ltd.","Summary of Proposed Investment (Disclosure Policy 2006)","7206","Loan","Panafrican Airways Limited","Kenya","KEN","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed",,,,"15.0",,"15.0","KE","2022-09-02T03:05:00.000"
"1995-09-07T00:00:00.000","AEF K-Rep Bank Limited","Summary of Proposed Investment (Disclosure Policy 2006)","7017","Equity","K-REP BANK LIMITED","Kenya","KEN","Financial Institutions","C","Global Industry, Financial Markets","Completed",,,,,"1.0","1.0","KE","2022-09-02T03:05:00.000"
"1995-06-05T00:00:00.000","AEF Bawan Roses (formerly Island Farm)","Summary of Proposed Investment (Disclosure Policy 2006)","5142","Loan","Bawan Roses Limited","Kenya","KEN","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Completed",,,,"0.50",,"0.5","KE","2022-09-02T03:05:00.000"
"1995-05-15T00:00:00.000","MAGADI SODA COMPANY LTD.","Summary of Proposed Investment (Disclosure Policy 2006)","4853","Loan","TATA CHEMICALS MAGADI LTD","Kenya","KEN","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed",,,,"9.0",,"9.0","KE","2022-09-02T03:05:00.000"
