"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2014-04-25T00:00:00.000","Tikona Broadband","Summary of Investment Information (AIP Policy 2012)","34980","Loan","TIKONA DIGITAL NETWORKS PRIVATE LIMITED","India","IND","Telecommunications, Media, and Technology","C","TMT, Venture Capital &amp; Funds","Completed","2014-05-27T00:00:00.000",,,"25.0","0.0","25.0","IN","2022-09-02T03:05:00.000"
"2014-04-09T00:00:00.000","Lucid Colloids","Summary of Investment Information (AIP Policy 2012)","34335","Loan","LUCID COLLOIDS LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2014-05-15T00:00:00.000",,,"15.0","12.43","27.43","IN","2022-09-02T03:05:00.000"
"2014-03-18T00:00:00.000","Janalakshmi NCD","Summary of Investment Information (AIP Policy 2012)","34576","Loan","JANA SMALL FINANCE BANK LIMITED","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2014-04-30T00:00:00.000",,,"19.90",,"19.9","IN","2022-09-02T03:05:00.000"
"2014-03-14T00:00:00.000","DJEPL and UUPPL","Summary of Investment Information (AIP Policy 2012)","34565","Loan","DJ ENERGY PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2014-04-28T00:00:00.000",,,"50.03",,"50.03","IN","2022-09-02T03:05:00.000"
"2014-03-04T00:00:00.000","NephroPlus","Summary of Investment Information (AIP Policy 2012)","34679","Equity","NEPHROCARE HEALTH SERVICES PRIVATE LIMITED","India","IND","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2014-04-04T00:00:00.000",,,,"7.0","7.0","IN","2022-09-02T03:05:00.000"
"2014-02-20T00:00:00.000","Chola NCD","Summary of Investment Information (AIP Policy 2012)","34658","Loan","CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2014-03-24T00:00:00.000",,,"52.53",,"52.53","IN","2022-09-02T03:05:00.000"
"2014-02-18T00:00:00.000","Bandhan Sub Debt","Summary of Investment Information (AIP Policy 2012)","34571","Loan","BANDHAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2014-03-21T00:00:00.000",,,"26.68",,"26.68","IN","2022-09-02T03:05:00.000"
"2014-02-17T00:00:00.000","AU NCD","Summary of Investment Information (AIP Policy 2012)","34476","Loan","AU SMALL FINANCE BANK LIMITED","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2014-03-19T00:00:00.000",,,"30.0",,"30.0","IN","2022-09-02T03:05:00.000"
"2014-02-17T00:00:00.000","Magma NCD","Summary of Investment Information (AIP Policy 2012)","34725","Loan","MAGMA FINCORP LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2014-03-19T00:00:00.000",,,"35.85",,"35.85","IN","2022-09-02T03:05:00.000"
"2013-11-20T00:00:00.000","Flexituff","Summary of Investment Information (AIP Policy 2012)","33525","Loan","Flexituff International Limited","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2013-12-20T00:00:00.000",,,"9.0","7.20","16.2","IN","2022-09-02T03:05:00.000"
"2013-11-05T00:00:00.000","Yes Bank II","Summary of Investment Information (AIP Policy 2012)","34478","Loan","YES BANK LIMITED","India","IND","Financial Institutions","FI-1","Global Industry, Financial Markets","Completed","2013-11-25T00:00:00.000",,,"60.0",,"60.0","IN","2022-09-02T03:05:00.000"
"2013-10-28T00:00:00.000","Gaja II","Summary of Investment Information (AIP Policy 2012)","33897","Equity","GAJA CAPITAL FUND II LIMITED","India","IND","Financial Institutions","FI-2","Disruptive Technologies and Funds","Active","2013-11-29T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2013-05-14T00:00:00.000","Parag Dairy","Summary of Investment Information (AIP Policy 2012)","33134","Loan","Parag Milk Foods Limited","India","IND","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2013-07-31T00:00:00.000",,,"15.0",,"15.0","IN","2022-09-02T03:05:00.000"
"2013-05-08T00:00:00.000","Fortis Healthcare Ltd","Summary of Investment Information (AIP Policy 2012)","33057","Loan","FORTIS HEALTHCARE LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2013-03-14T00:00:00.000",,,"55.0","45.0","100.0","IN","2022-09-02T03:05:00.000"
"2013-04-22T00:00:00.000","Equitas ECB","Summary of Investment Information (AIP Policy 2012)","33616","Loan","EQUITAS SMALL FINANCE BANK LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2013-05-23T00:00:00.000",,,"10.0",,"10.0","IN","2022-09-02T03:05:00.000"
"2013-04-22T00:00:00.000","Ujjivan ECB","Summary of Investment Information (AIP Policy 2012)","33626","Loan","UJJIVAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2013-05-23T00:00:00.000",,,"10.0",,"10.0","IN","2022-09-02T03:05:00.000"
"2013-04-17T00:00:00.000","ACME Energy","Summary of Investment Information (AIP Policy 2012)","32497","Loan","ACME SOLAR ENERGY (MADHYA PRADESH) PRIVATE LIMITED","India","IND","Infrastructure","B","Gbl Infrastructure & Natural Resources","Active","2013-05-24T00:00:00.000",,,"50.0",,"50.0","IN","2022-09-02T03:05:00.000"
"2013-04-15T00:00:00.000","IBEF II","Summary of Investment Information (AIP Policy 2012)","33540","Equity","INDIA BUSINESS EXCELLENCE FUND-IIA","India","IND","Financial Institutions","FI-2","Disruptive Technologies and Funds","Active","2013-05-16T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2013-04-01T00:00:00.000","Suryoday","Summary of Investment Information (AIP Policy 2012)","33181","Loan","SURYODAY SMALL FINANCE BANK LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Completed","2013-05-02T00:00:00.000",,,"6.0","2.78","8.78","IN","2022-09-02T03:05:00.000"
"2013-03-01T00:00:00.000","CPLF- Hikal","Summary of Investment Information (AIP Policy 2012)","33339","Loan","HIKAL LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2013-04-01T00:00:00.000",,,"125.0",,"125.0","IN","2022-09-02T03:05:00.000"
"2013-02-12T00:00:00.000","Ratnakar Bank","Summary of Investment Information (AIP Policy 2012)","33000","Equity","RBL Bank Limited","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Completed","2013-03-15T00:00:00.000",,,,"22.07","22.07","IN","2022-09-02T03:05:00.000"
"2013-02-07T00:00:00.000","Snowman - IV","Summary of Investment Information (AIP Policy 2012)","33009","Loan","SNOWMAN LOGISTICS LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2013-03-15T00:00:00.000",,,"2.76",,"2.76","IN","2022-09-02T03:05:00.000"
"2013-02-07T00:00:00.000","DHFL Loan","Summary of Investment Information (AIP Policy 2012)","33320","Loan","DEWAN HOUSING FINANCE CORPORATION LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Completed","2013-03-15T00:00:00.000",,,"70.0",,"70.0","IN","2022-09-02T03:05:00.000"
"2013-02-06T00:00:00.000","Smart Value Homes Limited","Summary of Investment Information (AIP Policy 2012)","32564","Equity","TATA VALUE HOMES LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Pending","2013-03-25T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2013-02-04T00:00:00.000","DHFL Eduventures","Summary of Investment Information (AIP Policy 2012)","32922","Equity","AVANSE FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2013-03-15T00:00:00.000",,,,"2.26","2.26","IN","2022-09-02T03:05:00.000"
"2013-02-01T00:00:00.000","UltraTech Cement Limited","Summary of Investment Information (AIP Policy 2012)","32265","Loan","ULTRATECH CEMENT LIMITED","India","IND","Manufacturing","A","Regional Industry - MAS Asia & Pac","Completed","2013-03-31T00:00:00.000",,,"100.0",,"100.0","IN","2022-09-02T03:05:00.000"
"2013-01-25T00:00:00.000","Bhilwara Captive","Summary of Investment Information (AIP Policy 2012)","33351","Loan","LNJ POWER VENTURES LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2013-02-28T00:00:00.000",,,"7.56",,"7.56","IN","2022-09-02T03:05:00.000"
"2013-01-08T00:00:00.000","Lighthouse II","Summary of Investment Information (AIP Policy 2012)","32838","Equity","INDIA 2020 FUND II LIMITED","India","IND","Oil, Gas, and Mining","FI-2","Disruptive Technologies and Funds","Active","2013-02-11T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2012-11-16T00:00:00.000","Value and Budget Housing Corporation","Summary of Investment Information (AIP Policy 2012)","28392","Equity","VBHC VALUE HOMES PRIVATE LIMITED","India","IND","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2012-12-20T00:00:00.000",,,,"11.06","11.06","IN","2022-09-02T03:05:00.000"
"2012-11-16T00:00:00.000","SEI Solar Power Pvt. Ltd","Summary of Investment Information (AIP Policy 2012)","30053","Loan","SEI Solar Power Private Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2013-01-10T00:00:00.000",,,"12.20",,"12.2","IN","2022-09-02T03:05:00.000"
"2012-10-20T00:00:00.000","OCL II","Summary of Investment Information (AIP Policy 2012)","32057","Loan","OCL INDIA LIMITED","India","IND","Manufacturing","A","Regional Industry - MAS Asia & Pac","Completed","2012-12-20T00:00:00.000",,,"40.0",,"40.0","IN","2022-09-02T03:05:00.000"
"2012-09-14T00:00:00.000","Ecolibrium Enegy Pvt. Ltd.","Summary of Investment Information (AIP Policy 2012)","32593","Equity","ECOLIBRIUM ENERGY PRIVATE LIMITED","India","IND","Infrastructure","C","Regional Industry - INF Asia & Pac","Completed","2012-10-15T00:00:00.000",,,,"0.75","0.75","IN","2022-09-02T03:05:00.000"
"2012-09-07T00:00:00.000","NSL Wind","Summary of Proposed Investment (Disclosure Policy 2006)","30596","Loan","NSL WIND POWER COMPANY (SATARA) PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2012-10-08T00:00:00.000",,,"18.80",,"18.8","IN","2022-09-02T03:05:00.000"
"2012-07-09T00:00:00.000","Educomp","Summary of Investment Information (AIP Policy 2012)","32040","Loan","EDUCOMP SOLUTIONS LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2012-08-13T00:00:00.000",,,"40.0","15.0","55.0","IN","2022-09-02T03:05:00.000"
"2012-06-14T00:00:00.000","Azure Rooftop","Summary of Investment Information (AIP Policy 2012)","32148","Loan","AZURE SUN ENERGY PRIVATE LIMITED","India","IND","Infrastructure","C","Regional Industry - INF Asia & Pac","Active","2012-08-07T00:00:00.000",,,"4.60",,"4.6","IN","2022-09-02T03:05:00.000"
"2012-05-28T00:00:00.000","Ramkrishna Forgings Limited","Summary of Investment Information (AIP Policy 2012)","30610","Loan","RAMKRISHNA FORGINGS LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2012-06-27T00:00:00.000",,,"15.0","4.94","19.94","IN","2022-09-02T03:05:00.000"
"2012-05-11T00:00:00.000","Dakshin","Summary of Investment Information (AIP Policy 2012)","31630","Loan","Company Name Pending","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2012-06-14T00:00:00.000",,,"74.99","0.01","75.0","IN","2022-09-02T03:05:00.000"
"2012-05-04T00:00:00.000","Ujjivan","Summary of Investment Information (AIP Policy 2012)","30283","Equity","UJJIVAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2012-06-14T00:00:00.000",,,,"8.01","8.01","IN","2022-09-02T03:05:00.000"
"2012-05-04T00:00:00.000","Equitas","Summary of Investment Information (AIP Policy 2012)","32284","Equity","Equitas Holdings Limited","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2012-06-13T00:00:00.000",,,,"17.81","17.81","IN","2022-09-02T03:05:00.000"
"2012-04-30T00:00:00.000","Inabensa Bharat","Summary of Investment Information (AIP Policy 2012)","31712","Loan","INABENSA BHARAT PRIVATE LIMITED","India","IND","Manufacturing","B","Gbl Ind, Manufact, Agribus & Services","Completed","2012-05-30T00:00:00.000",,,"14.0",,"14.0","IN","2022-09-02T03:05:00.000"
"2012-04-25T00:00:00.000","Alliance Tire","Summary of Proposed Investment (Disclosure Policy 2006)","31828","Loan","ATC Tires Private Limited","India","IND","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2012-05-28T00:00:00.000",,,"50.0","10.0","60.0","IN","2022-09-02T03:05:00.000"
"2012-04-13T00:00:00.000","Infuse Capital","Summary of Investment Information (AIP Policy 2012)","32133","Equity","INDIAN FUND FOR SUSTAINABLE ENERGY","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2012-05-15T00:00:00.000",,,,"5.0","5.0","IN","2022-09-02T03:05:00.000"
"2012-04-06T00:00:00.000","Jain Irrigation Systems Ltd.","Summary of Investment Information (AIP Policy 2012)","31665","Loan","JAIN IRRIGATION SYSTEMS LIMITED","India","IND","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Active","2012-06-28T00:00:00.000",,,"60.0","10.0","70.0","IN","2022-09-02T03:05:00.000"
"2012-04-02T00:00:00.000","Banyan Tree II","Summary of Proposed Investment (Disclosure Policy 2006)","31882","Equity","BANYANTREE GROWTH CAPITAL II LLC","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2012-05-30T00:00:00.000",,,,"25.0","25.0","IN","2022-09-02T03:05:00.000"
"2012-03-23T00:00:00.000","Kalkitech 1","Summary of Investment Information (AIP Policy 2012)","31750","Equity","KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2012-05-15T00:00:00.000",,,,"1.28","1.28","IN","2022-09-02T03:05:00.000"
"2012-03-19T00:00:00.000","Doshion","Summary of Proposed Investment (Disclosure Policy 2006)","31702","Equity","Doshion Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending Approval","2012-05-01T00:00:00.000",,,,"24.0","24.0","IN","2022-09-02T03:05:00.000"
"2012-03-15T00:00:00.000","Apollo Hosp","Summary of Proposed Investment (Disclosure Policy 2006)","31549","Loan","APOLLO HOSPITALS ENTERPRISE LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2012-04-16T00:00:00.000",,,"60.0",,"60.0","IN","2022-09-02T03:05:00.000"
"2012-03-14T00:00:00.000","SAME DEUTZ India","Summary of Investment Information (AIP Policy 2012)","32007","Loan","SAME DEUTZ-FAHR INDIA PRIVATE LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2012-04-20T00:00:00.000",,,"18.61",,"18.61","IN","2022-09-02T03:05:00.000"
"2012-03-02T00:00:00.000","Power Grid","Summary of Proposed Investment (Disclosure Policy 2006)","31419","Loan","POWER GRID CORPORATION OF INDIA LIMITED","India","IND","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2012-05-03T00:00:00.000",,,"100.0",,"100.0","IN","2022-09-02T03:05:00.000"
"2012-02-08T00:00:00.000","Yes Bank","Summary of Proposed Investment (Disclosure Policy 2006)","31493","Loan","YES BANK LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2012-03-09T00:00:00.000",,,"75.0",,"75.0","IN","2022-09-02T03:05:00.000"
"2012-02-02T00:00:00.000","SnowmanIII","Summary of Proposed Investment (Disclosure Policy 2006)","31081","Loan","SNOWMAN LOGISTICS LIMITED","India","IND","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2012-03-03T00:00:00.000",,,"6.64",,"6.64","IN","2022-09-02T03:05:00.000"
"2012-01-24T00:00:00.000","Pragati Fund","Summary of Proposed Investment (Disclosure Policy 2006)","31707","Equity","PRAGATI INDIA FUND LIMITED","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Completed","2012-02-23T00:00:00.000",,,,"20.0","20.0","IN","2022-09-02T03:05:00.000"
"2012-01-23T00:00:00.000","SRLL","Summary of Proposed Investment (Disclosure Policy 2006)","31463","Equity","SRL LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2012-02-22T00:00:00.000",,,,"24.53","24.53","IN","2022-09-02T03:05:00.000"
"2011-12-23T00:00:00.000","Laxmi Organic","Summary of Proposed Investment (Disclosure Policy 2006)","31384","Loan","LAXMI ORGANIC INDUSTRIES LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2012-01-31T00:00:00.000",,,"10.0","10.0","20.0","IN","2022-09-02T03:05:00.000"
"2011-11-11T00:00:00.000","IMGC India","Summary of Proposed Investment (Disclosure Policy 2006)","29300","Equity","India Mortgage Guarantee Corporation Private Limited","India","IND","Financial Institutions","C","Global Industry, Financial Markets","Active","2011-12-13T00:00:00.000",,,,"8.60","8.6","IN","2022-09-02T03:05:00.000"
"2011-11-10T00:00:00.000","Zephyr India III","Summary of Proposed Investment (Disclosure Policy 2006)","31470","Equity","ZEPHYR PEACOCK INDIA FUND III LIMITED","India","IND","Infrastructure","FI","Disruptive Technologies and Funds","Active","2011-12-20T00:00:00.000",,,,"15.0","15.0","IN","2022-09-02T03:05:00.000"
"2011-10-12T00:00:00.000","Microqual","Summary of Proposed Investment (Disclosure Policy 2006)","31279","Loan","MICROQUAL TECHNO LIMITED","India","IND","Telecommunications, Media, and Technology","B","Gbl Infrastructure & Natural Resources","Hold","2011-11-30T00:00:00.000",,,"10.0","15.0","25.0","IN","2022-09-02T03:05:00.000"
"2011-09-21T00:00:00.000","Ambit Pragma II","Summary of Proposed Investment (Disclosure Policy 2006)","30962","Equity","APF-II INDIA HOLDINGS PVT LTD","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2011-11-03T00:00:00.000",,,,"20.0","20.0","IN","2022-09-02T03:05:00.000"
"2011-09-16T00:00:00.000","Forum Synergies","Summary of Proposed Investment (Disclosure Policy 2006)","27589","Equity","INDIA KNOWLEDGE-MANUFACTURING COMPANY","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2011-10-21T00:00:00.000",,,,"15.0","15.0","IN","2022-09-02T03:05:00.000"
"2011-08-23T00:00:00.000","OSL Kochi","Summary of Proposed Investment (Disclosure Policy 2006)","31166","Loan","SPARKLE PORT SERVICES LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2011-09-22T00:00:00.000",,,"11.34",,"11.34","IN","2022-09-02T03:05:00.000"
"2011-08-22T00:00:00.000","Cosmo IV","Summary of Proposed Investment (Disclosure Policy 2006)","30018","Loan","COSMO FILMS LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2011-12-05T00:00:00.000",,,"20.0",,"20.0","IN","2022-09-02T03:05:00.000"
"2011-08-11T00:00:00.000","Granules II","Summary of Proposed Investment (Disclosure Policy 2006)","31253","Loan","GRANULES INDIA LIMITED","India","IND","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2011-09-12T00:00:00.000",,,"10.0",,"10.0","IN","2022-09-02T03:05:00.000"
"2011-08-02T00:00:00.000","Axis Bank Ltd.","Summary of Proposed Investment (Disclosure Policy 2006)","29773","Loan","AXIS BANK LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-09-01T00:00:00.000",,,"35.0",,"35.0","IN","2022-09-02T03:05:00.000"
"2011-07-21T00:00:00.000","FinCo","Summary of Proposed Investment (Disclosure Policy 2006)","29843","Equity","Tata Cleantech Capital Limited","India","IND","Financial Institutions","FI","Regional Industry - FIG Asia & Pac","Active","2011-08-31T00:00:00.000",,,,"5.13","5.13","IN","2022-09-02T03:05:00.000"
"2011-07-06T00:00:00.000","Vortex","Summary of Proposed Investment (Disclosure Policy 2006)","31068","Equity","VORTEX ENGINEERING PRIVATE LIMITED","India","IND","Financial Institutions","C","Global Industry, Financial Markets","Active","2011-08-30T00:00:00.000",,,,"2.76","2.76","IN","2022-09-02T03:05:00.000"
"2011-06-30T00:00:00.000","Bhilwara Green Energy Limited","Summary of Proposed Investment (Disclosure Policy 2006)","30765","Loan","BHILWARA GREEN ENERGY LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2011-09-15T00:00:00.000",,,"15.0",,"15.0","IN","2022-09-02T03:05:00.000"
"2011-05-16T00:00:00.000","Magma Fincorp Limited","Summary of Proposed Investment (Disclosure Policy 2006)","30569","Equity","MAGMA FINCORP LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-06-16T00:00:00.000",,,,"45.0","45.0","IN","2022-09-02T03:05:00.000"
"2011-05-03T00:00:00.000","NSL Power","Summary of Proposed Investment (Disclosure Policy 2006)","29912","Equity","NSL RENEWABLE POWER PRIVATE LIMITED","India","IND","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2011-07-07T00:00:00.000",,,"0.0","25.0","25.0","IN","2022-09-02T03:05:00.000"
"2011-05-03T00:00:00.000","Paradeep Phosphates Limited","Summary of Proposed Investment (Disclosure Policy 2006)","30658","Loan","PARADEEP PHOSPHATES LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2011-06-08T00:00:00.000",,,"50.0",,"50.0","IN","2022-09-02T03:05:00.000"
"2011-05-03T00:00:00.000","Vishwa Infra","Summary of Proposed Investment (Disclosure Policy 2006)","30859","Loan","VISHWA INFRASTRUCTURES AND SERVICES PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2011-06-03T00:00:00.000",,,"5.0",,"5.0","IN","2022-09-02T03:05:00.000"
"2011-04-28T00:00:00.000","Jain NBFC","Summary of Proposed Investment (Disclosure Policy 2006)","30598","Equity","Sustainable Agro-Commercial Finance Limited","India","IND","Financial Institutions","FI","Regional Industry - FIG Asia & Pac","Active","2011-06-06T00:00:00.000",,,,"4.44","4.44","IN","2022-09-02T03:05:00.000"
"2011-04-15T00:00:00.000","Vivimed","Summary of Proposed Investment (Disclosure Policy 2006)","30585","Loan","VIVIMED LABS LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2011-05-31T00:00:00.000",,,"20.0",,"20.0","IN","2022-09-02T03:05:00.000"
"2011-04-01T00:00:00.000","Dunar Foods Limited","Summary of Proposed Investment (Disclosure Policy 2006)","30252","Equity","DUNAR FOODS LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2011-05-02T00:00:00.000",,,,"20.0","20.0","IN","2022-09-02T03:05:00.000"
"2011-03-31T00:00:00.000","Aavishkaar MSME","Summary of Proposed Investment (Disclosure Policy 2006)","30711","Equity","AAVISHKAAR INDIA II COMPANY LTD","India","IND","Infrastructure","FI","Disruptive Technologies and Funds","Active","2011-05-30T00:00:00.000",,,,"15.0","15.0","IN","2022-09-02T03:05:00.000"
"2011-03-11T00:00:00.000","Techno Wind","Summary of Proposed Investment (Disclosure Policy 2006)","30400","Loan","Simran Wind Project Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Completed","2011-04-15T00:00:00.000",,,"39.92","0.17","40.09","IN","2022-09-02T03:05:00.000"
"2011-03-04T00:00:00.000","Shalivahana","Summary of Proposed Investment (Disclosure Policy 2006)","30231","Loan","SHALIVAHANA GREEN ENERGY LIMITED","India","IND","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2011-04-15T00:00:00.000",,,"15.0","15.0","30.0","IN","2022-09-02T03:05:00.000"
"2011-02-10T00:00:00.000","PTC Fin Loan","Summary of Proposed Investment (Disclosure Policy 2006)","30223","Loan","PTC INDIA FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-03-14T00:00:00.000",,,"50.0",,"50.0","IN","2022-09-02T03:05:00.000"
"2011-02-02T00:00:00.000","Exim India: South Asian IDA countries Export Facility","Summary of Proposed Investment (Disclosure Policy 2006)","30554","Loan","EXPORT-IMPORT BANK OF INDIA","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-03-04T00:00:00.000",,,"75.0",,"75.0","IN","2022-09-02T03:05:00.000"
"2011-01-19T00:00:00.000","Kaizen","Summary of Proposed Investment (Disclosure Policy 2006)","29922","Equity","KAIZEN PRIVATE EQUITY","India","IND","Financial Institutions","FI","Gbl Ind, Manufact, Agribus &amp; Services","Active","2011-02-25T00:00:00.000",,,,"10.0","10.0","IN","2022-09-02T03:05:00.000"
"2011-01-13T00:00:00.000","Bandhan","Summary of Proposed Investment (Disclosure Policy 2006)","27223","Equity","BANDHAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Active","2011-02-17T00:00:00.000",,,,"30.0","30.0","IN","2022-09-02T03:05:00.000"
"2010-12-07T00:00:00.000","SEWA","Summary of Proposed Investment (Disclosure Policy 2006)","30204","Guarantee","Self Employed Women's Association","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-01-10T00:00:00.000",,"1.75",,,"1.75","IN","2022-09-02T03:05:00.000"
"2010-12-02T00:00:00.000","Vinati Organics Limited","Summary of Proposed Investment (Disclosure Policy 2006)","29988","Loan","VINATI ORGANICS LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Completed","2011-01-03T00:00:00.000",,,"16.0","0.0","16.0","IN","2022-09-02T03:05:00.000"
"2010-11-03T00:00:00.000","Gamesa","Summary of Proposed Investment (Disclosure Policy 2006)","29815","Loan","GAMESA RENEWABLE PRIVATE LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Completed","2010-12-06T00:00:00.000",,,"14.72",,"14.72","IN","2022-09-02T03:05:00.000"
"2010-08-20T00:00:00.000","India Collections Management Private Ltd","Summary of Proposed Investment (Disclosure Policy 2006)","28136","Equity","India Collections Management Private Ltd.","India","IND","Financial Institutions","FI","Regional Industry - FIG Asia & Pac","Completed","2010-09-20T00:00:00.000",,,,"1.96","1.96","IN","2022-09-02T03:05:00.000"
"2010-08-04T00:00:00.000","Attero Recycling","Summary of Proposed Investment (Disclosure Policy 2006)","29690","Equity","ATTERO RECYCLING PRIVATE LIMITED","India","IND","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2010-09-24T00:00:00.000",,,"0.0","5.0","5.0","IN","2022-09-02T03:05:00.000"
"2010-05-26T00:00:00.000","National Collateral Management Services Limited","Summary of Proposed Investment (Disclosure Policy 2006)","29266","Equity","NATIONAL COLLATERAL MANAGEMENT SERVICES LIMITED","India","IND","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Completed","2010-07-15T00:00:00.000",,,,"6.75","6.75","IN","2022-09-02T03:05:00.000"
"2010-05-17T00:00:00.000","Craftsman I","Summary of Proposed Investment (Disclosure Policy 2006)","29515","Equity","CRAFTSMAN AUTOMATION LIMITED","India","IND","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2010-06-18T00:00:00.000",,,,"12.93","12.93","IN","2022-09-02T03:05:00.000"
