"the_geom","path_type","path_surf","ave_width","seg_length","suburb","owner"
"MULTILINESTRING ((149.0394137717116 -35.200058823780616, 149.039406742739 -35.20005427409121))","FOOTPATH","CONCRETE","1.2","0.81263","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.0395017984456 -35.2001151765906, 149.03948752089528 -35.20010612233984, 149.03948548518764 -35.20009427110182, 149.03943331679224 -35.20005994553006, 149.0394137717116 -35.200058823780616))","FOOTPATH","CONCRETE","1.8","10.84422","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.04323912278159 -35.20000261297668, 149.0432382453062 -35.20000486640487, 149.04323703818326 -35.20000653409748, 149.04323122198332 -35.20001442186244, 149.04321185209443 -35.200038671519295, 149.04320620057328 -35.20004651417341, 149.0432020855986 -35.20005273410679, 149.04319742230766 -35.20006062154846, 149.04319435067015 -35.20006738195451, 149.04319111504023 -35.20007585482537, 149.0431887029023 -35.20008428240286, 149.0431861279306 -35.20009721639191, 149.04318169218084 -35.20012425582589, 149.0431796103983 -35.2001349815578, 149.04317231160726 -35.2002746809428))","FOOTPATH","CONCRETE","1.8","31.43603","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03418275053536 -35.200164193505685, 149.03418500112573 -35.200163066453904, 149.03419136962052 -35.2001630651515))","FOOTPATH","CONCRETE","1.4","0.81662","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03418275053536 -35.200164193505685, 149.034181924621 -35.200156307533334))","FOOTPATH","CONCRETE","1.2","0.87849","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.0279271536854 -35.20004138812967, 149.027932644281 -35.20004364046976, 149.02794483329123 -35.20004814496364, 149.02795048859025 -35.2000503972776, 149.02795751692514 -35.200054902563195, 149.02797140901845 -35.200064453922366, 149.02810385448137 -35.200171504726406, 149.02812428137815 -35.200187814604064, 149.0281270270681 -35.20019060812498, 149.0281306515783 -35.20019515899214, 149.02813268369192 -35.200198538451204, 149.0281346059935 -35.200201872863616, 149.0281378467077 -35.200208631909376, 149.0281399341181 -35.200213723778745, 149.0281404286217 -35.200215436120985, 149.02814114310345 -35.20021877072078, 149.02814163852244 -35.200224448664805, 149.02814196987313 -35.20023287551745))","FOOTPATH","CONCRETE","1.2","29.70533","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.0340214278857 -35.20044758669571, 149.03413576794424 -35.200205346227875, 149.03416699795147 -35.2001771750607, 149.03417605418633 -35.20016928706869, 149.03418275053536 -35.200164193505685))","FOOTPATH","CONCRETE","1.4","35.08432","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.02814196987313 -35.20023287551745, 149.02815053455527 -35.20023346001499))","FOOTPATH","CONCRETE","1.2","0.78375","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03255600395605 -35.200233237274226, 149.03257569266702 -35.20016059088489, 149.032586332981 -35.2001239520908, 149.03259730270287 -35.20008735829619, 149.0326060787896 -35.20005919182573, 149.0326139226769 -35.20003494607191, 149.03262182194914 -35.20001241272618, 149.0326281854388 -35.19999492680471, 149.03263625004902 -35.19997464660949, 149.03266763117423 -35.199897491593646, 149.03271185332056 -35.199800596213734, 149.03271355362378 -35.19979496292835, 149.03272008130057 -35.19977580961415, 149.03272145236735 -35.19977076221964, 149.0327224938627 -35.19976512906086, 149.03272298650748 -35.19976003677165, 149.0327228201906 -35.19975440384522, 149.03272248981824 -35.199751024133725, 149.03272160996244 -35.19974597717224, 149.03271765146525 -35.199726240047376, 149.03271418691958 -35.19970596206329, 149.03271352617594 -35.1996992026402, 149.03271335985988 -35.1996935697137, 149.0327148940125 -35.19968288932934, 149.03271763547167 -35.19967045122965, 149.0327263556154 -35.19963895004787, 149.03272811146098 -35.199635569934856, 149.03272843972638 -35.199631604268866, 149.03273167642337 -35.19962313167627))","FOOTPATH","CONCRETE","1.8","70.19578","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.02814196987313 -35.20023287551745, 149.02814131236195 -35.2002385085768))","FOOTPATH","CONCRETE","1.2","0.62814","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03255518172602 -35.20023774379768, 149.03255600395605 -35.200233237274226))","FOOTPATH","CONCRETE","1.8","0.50609","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.04324162709165 -35.20021607884504, 149.0432736976193 -35.20023634853188))","FOOTPATH","CONCRETE","1.2","3.68777","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03255397551055 -35.20024337698607, 149.03255518172602 -35.20023774379768))","FOOTPATH","CONCRETE","1.8","0.63452","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03147990897412 -35.205147628633064, 149.0313560284408 -35.20508568864819, 149.03128876163038 -35.20505131726604, 149.03127591226382 -35.20504460510515, 149.0312449965588 -35.20502712599305, 149.03123214718752 -35.20502036876386, 149.03120727261685 -35.20500910733451, 149.03114720041356 -35.20498266580367, 149.03108092362666 -35.20495451293864, 149.03101146213686 -35.204925188952316, 149.03094551659936 -35.20490357018019, 149.03088802620186 -35.20488149923348, 149.03085606904475 -35.20487014887456, 149.03080368618183 -35.20485343955315, 149.0307481750182 -35.20484132725171))","FOOTPATH","CONCRETE","1.2","75.09218","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.0322807336296 -35.20492567692503, 149.03208102197684 -35.204833424148475))","FOOTPATH","CONCRETE","1.8","20.87143","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03556903927847 -35.205078092657864, 149.0355586084088 -35.20508093391832, 149.03551985022315 -35.20509378541179, 149.03550178828283 -35.20509852098416, 149.03547724763808 -35.20510321288446, 149.03545429942693 -35.20510858039185, 149.03540510769548 -35.20511602645597, 149.03535761645966 -35.20511869539143, 149.03532730830887 -35.20511536717096, 149.03529299177106 -35.20511082308147))","FOOTPATH","CONCRETE","1.2","25.84284","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03556903927847 -35.205078092657864, 149.0357252111997 -35.20515412623592, 149.03576074021177 -35.20517268472693, 149.03577551199285 -35.20518056764748, 149.03578440810762 -35.20518561283711, 149.03579983948924 -35.205195793856, 149.0358096695198 -35.20520250619449, 149.03584344402435 -35.20522841041444, 149.03584723407053 -35.205233501777094))","FOOTPATH","CONCRETE","1.2","30.79715","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03242959366986 -35.20517336349528, 149.03287232663556 -35.205503955448755))","CYCLEPATH","CONCRETE","2.5","54.50748","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.0350109145277 -35.20569837749679, 149.03498038176866 -35.20567981773288, 149.03492667560167 -35.20564941111172, 149.03490591852113 -35.20563927616692, 149.03484754851647 -35.205618423980034, 149.0348314597567 -35.20561283946801, 149.03479422976656 -35.20559761577021, 149.03476693856493 -35.20558581481639, 149.03466655938527 -35.205541312925405, 149.03445690376452 -35.20544230660788))","FOOTPATH","CONCRETE","1.2","58.00329","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03330775440287 -35.20581255615753, 149.03296368662623 -35.20569018567813))","FOOTPATH","CONCRETE","1.8","34.14982","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03517478816025 -35.205646564651936, 149.0351903838952 -35.205655574058554, 149.03523277556798 -35.20567255401547))","FOOTPATH","CONCRETE","1.2","6.03542","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.035167048581 -35.20565274001411, 149.03502639495213 -35.20568994732689, 149.0350145371771 -35.20569504202308, 149.0350109145277 -35.20569837749679))","FOOTPATH","CONCRETE","1.4","15.17446","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03277908242526 -35.20563745192555, 149.0327123458438 -35.20573263915268))","CYCLEPATH","CONCRETE","2.5","12.18647","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03507275374244 -35.20575131416879, 149.03505831135334 -35.205743431093545, 149.0350415045202 -35.20572428261126, 149.0350301906475 -35.20571306416257, 149.03502552269666 -35.20570968537801, 149.0350109145277 -35.20569837749679))","FOOTPATH","CONCRETE","1.5","8.20546","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03506517975492 -35.20576032849747, 149.0350878052496 -35.205775555208014, 149.03511048528702 -35.20578961024855))","FOOTPATH","CONCRETE","1.5","5.25239","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03399295143024 -35.205226186367256, 149.03380147322804 -35.20550160888524))","FOOTPATH","CONCRETE","1.4","35.18476","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.0327123458438 -35.20573263915268, 149.03262058226298 -35.2058616739192))","CYCLEPATH","CONCRETE","2.5","16.57489","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03294759155105 -35.20585201227477, 149.032936782028 -35.20587513201246, 149.0329228983196 -35.205899919699796, 149.0329179578766 -35.20590330043018, 149.03291312739893 -35.205907221902486, 149.03289720911835 -35.2059213299032, 149.0328908416458 -35.20592642332674, 149.03288430944534 -35.20593147171824, 149.0328759106536 -35.20593710629801, 149.032872452152 -35.20593881938548, 149.03286339400816 -35.20594274167448, 149.03285757443496 -35.205943869391504, 149.03285241356204 -35.20594445621735, 149.03283951061962 -35.20594328705927, 149.0328306155778 -35.20594162142525, 149.0328124409937 -35.20593770440241, 149.03280793864 -35.20593711944499, 149.03280211841798 -35.205935993978414, 149.03263172871704 -35.20586451079133, 149.03262058226298 -35.2058616739192))","FOOTPATH","CONCRETE","2.0","37.21984","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03391790623104 -35.20598421678366, 149.03366696846152 -35.20590662267034, 149.03364247867958 -35.20589892169224))","FOOTPATH","CONCRETE","1.2","26.8115","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03391790623104 -35.20598421678366, 149.03396164488726 -35.20591661249582))","FOOTPATH","CONCRETE","1.2","8.49269","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03180385421072 -35.206381726626496, 149.031729394225 -35.20634965507097, 149.03166311096456 -35.206302350464654, 149.03164509844453 -35.20628883468625, 149.03163071027154 -35.20627757142138, 149.03162005625273 -35.2062685606512, 149.03159331109867 -35.206244907151294, 149.03156530329508 -35.20622179463974, 149.03152257686904 -35.20618349836912, 149.03151005565584 -35.20617282057598, 149.03149715025904 -35.206162683615005, 149.03148034631562 -35.20615142077241, 149.03147161507573 -35.206146375237246, 149.0314626643521 -35.20614182544123, 149.03144586149315 -35.20613452819218, 149.03141774808475 -35.20612664716888, 149.03139660881308 -35.20612327123559, 149.03138343119286 -35.20612156120881, 149.03137244992428 -35.206120436609496, 149.03135905285612 -35.20611935751052, 149.03131617158508 -35.206117112090766, 149.03130035869415 -35.206115988358455, 149.03120015965698 -35.206124433320795, 149.0311806139762 -35.206126149259994, 149.03113888761123 -35.20613120389289, 149.03110836109346 -35.20613346255713, 149.0310822812694 -35.20613346723556, 149.03107580233583 -35.20613288256987, 149.03106718196747 -35.20613175752407, 149.0310586163601 -35.2061300917044, 149.0310500508971 -35.206128966647555, 149.03100079821715 -35.20611770954953, 149.03098569862064 -35.20611487323745, 149.03088664356926 -35.20608974537681, 149.03078638319766 -35.20607421619942, 149.03066191245725 -35.20606874038519, 149.030587298388 -35.20607497225971, 149.03048314489757 -35.206078910996986, 149.0303654251186 -35.206064330849834, 149.0302811983278 -35.20605362028107, 149.03015041298613 -35.206045756659584, 149.03005860622557 -35.20602265474136, 149.02988701745133 -35.20597820614089, 149.02960012494643 -35.20591800434727, 149.029417060565 -35.205869546336096, 149.02932184929898 -35.205843109715744, 149.02919297684676 -35.205797481433784, 149.02909447200392 -35.205773298354906, 149.0289579147687 -35.20573443061734, 149.02887005954503 -35.20570181873636, 149.0288437580817 -35.205692810245026, 149.0288041680977 -35.20567704433851, 149.0287126886094 -35.20564154885344, 149.02867117687697 -35.205625197383384, 149.0286339479929 -35.20561001687195, 149.02861643171613 -35.205602719350935, 149.02858178322683 -35.20558695258628, 149.02854367523506 -35.20556893317858, 149.02850611604003 -35.205549787081694, 149.02848568918176 -35.20553965099368, 149.02846526219102 -35.20552892907519, 149.02844329761592 -35.205517080804974, 149.02840310227316 -35.20549460038349, 149.02839250425663 -35.20548838326936, 149.02836246691695 -35.205468695182596, 149.0283221606139 -35.20544107749898, 149.02830618092736 -35.20543035485751, 149.0282491798104 -35.205385885965384, 149.02823358461077 -35.2053757490814, 149.0281997579053 -35.20535155518246, 149.02818586501422 -35.20534254461809, 149.0281731805431 -35.20533578704549, 149.02815994715547 -35.20532957032019, 149.02815412677336 -35.20532731804224, 149.0281421018148 -35.20532339937214, 149.02812173086647 -35.20531718374901, 149.0281071253964 -35.20531322041143, 149.02809032376442 -35.20530930247527, 149.02805836774937 -35.20530196204155, 149.0280410721176 -35.20529863000187, 149.0280237216966 -35.20529579366799, 149.02800417497963 -35.20529241690621, 149.02795646143747 -35.205285078869615, 149.02793054583464 -35.20528174813704, 149.02790671671113 -35.20527891277934, 149.0278804717992 -35.2052760777863, 149.0278543914893 -35.205272747062615, 149.02780190193027 -35.20526820363864, 149.0277735706717 -35.205265414003634, 149.0276869303978 -35.205259794188784, 149.02764970489153 -35.205258087396864, 149.02758398418314 -35.205256970710344, 149.02754879052256 -35.20525697599929, 149.02739489425042 -35.205259252187794, 149.0273854507094 -35.20525925359324, 149.02737134007265 -35.205258219228654))","CYCLEPATH","BITUMEN","2.5","435.16248","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.0346459958863 -35.20615476829107, 149.03464512754763 -35.20618743959584, 149.03464463529173 -35.20619352328695))","FOOTPATH","CONCRETE","1.2","4.3045","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03262058226298 -35.2058616739192, 149.03226472436853 -35.20637321366271, 149.0322619799047 -35.20637600812476, 149.03225802802478 -35.206380560295564, 149.0322465019266 -35.206394622317646, 149.03223706111376 -35.20640476341094, 149.03223415178104 -35.20640701713999, 149.03223107788486 -35.20640981166339, 149.03222783912162 -35.20641206545433, 149.03222267884712 -35.20641490543407, 149.03221702426262 -35.206417159679624, 149.0322112047984 -35.206418828128925, 149.0322027499056 -35.2064205421374, 149.03218973804715 -35.20642279776566, 149.03216058442632 -35.20642618301533, 149.03214905483762 -35.20642785253382, 149.03180385421072 -35.206381726626496))","CYCLEPATH","CONCRETE","2.5","110.14447","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.03164446697048 -35.206388921099, 149.03163265691146 -35.206368869955796, 149.0315811797831 -35.206254688177395, 149.03157694851552 -35.20624153037485, 149.03157282696083 -35.20622801204309))","CYCLEPATH","BITUMEN","2.5","19.03713","CHARNWOOD","ROADS_ACT"
"MULTILINESTRING ((149.01546055402525 -35.198639017630406, 149.01548003987514 -35.19859178994304, 149.0154922779032 -35.198531178718255, 149.0155228498012 -35.19843631818461, 149.01553278507188 -35.198415768653526, 149.01573660235033 -35.19809612158969))","FOOTPATH","CONCRETE","1.2","65.71942","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01331347227043 -35.19858944710136, 149.01328931578004 -35.19857818198278, 149.01328382576966 -35.19857764139833, 149.01326834390474 -35.19857538872041, 149.01325961477562 -35.19857426241274, 149.01325308169547 -35.19857426262439, 149.01324879953503 -35.198574803526625, 149.01323386691928 -35.19857764301792, 149.0132107543342 -35.19858269088796, 149.0131746855748 -35.198591704765626, 149.01316200384716 -35.19859454417661, 149.01314465562928 -35.19859733866957, 149.01310661014094 -35.19859959304306, 149.01309782621817 -35.19860071990746, 149.01308701100064 -35.1986018468342, 149.01307877610353 -35.198603559507504, 149.01307092552827 -35.19860576786845, 149.01306730221825 -35.19860748039854, 149.01306406323243 -35.19860973368038, 149.01306093404614 -35.19861198695874, 149.01305802448442 -35.19861478099395, 149.01304226898722 -35.198631139578815, 149.01303743795592 -35.198634519499656, 149.01302953253116 -35.19863789951418, 149.01302113295463 -35.19864015295225, 149.01297809181224 -35.19864804039224, 149.0129477323554 -35.19865196183879, 149.01293488583326 -35.198653088812506, 149.0129303840691 -35.19865367477361, 149.01292593717832 -35.198653674905614, 149.01291923936574 -35.19865308927682, 149.01291495715023 -35.19865254863988, 149.01290447114647 -35.19864975500389, 149.01289865165765 -35.1986475019934, 149.01288717732828 -35.1986418243121, 149.01288322443833 -35.198639616309706, 149.0128712012127 -35.19863619182495, 149.01286247213264 -35.198636192079654, 149.0128490765891 -35.19863677829661, 149.01283139875383 -35.198635066390246, 149.0128185520844 -35.19863281357869, 149.01280466219598 -35.19862776685003, 149.0127862702987 -35.19861762805699, 149.01276639606115 -35.1986063627122, 149.01275349430392 -35.19859960353136, 149.01270051484823 -35.198573693423455, 149.01268728370258 -35.198566934244724, 149.01268333084448 -35.19856526699948, 149.0126773466911 -35.19856355474659, 149.0126708135871 -35.19856296909953, 149.01266428053248 -35.198563555106745, 149.01265093989736 -35.198564096236666, 149.0126442421185 -35.19856409641999, 149.0126399599095 -35.19856355577333, 149.01262744260862 -35.19856017634155, 149.01259894901867 -35.19854607219421, 149.01259000014142 -35.19854102530759, 149.01257869043505 -35.198532598710656, 149.01257611002796 -35.1985297597705, 149.01256699606262 -35.198515114331364, 149.012564799933 -35.19851173461703, 149.01256342736832 -35.19851002223534, 149.01255914504702 -35.19850664257653, 149.01255195299345 -35.198502181467596, 149.01254607860128 -35.19849934261431, 149.01254009443366 -35.19849708959097, 149.0125157186135 -35.19848920409719, 149.01249924847872 -35.19848415740134, 149.01247646480442 -35.198477398449015, 149.0124534615561 -35.19847118026175, 149.01243852871056 -35.198468386700014, 149.01242562717826 -35.19846613384826, 149.01238653835176 -35.19846104264908, 149.01235804527067 -35.198458249418664, 149.01201442662313 -35.198426667905345, 149.0119880198509 -35.19842666848733, 149.01197923591306 -35.19842725450697, 149.01197270286275 -35.19842779541325, 149.01195985640152 -35.19843009393827, 149.01195557425964 -35.198431220622076, 149.01191665077116 -35.198444154723376, 149.01191061187302 -35.19844640803404, 149.01189963210763 -35.19845204122216, 149.01189606369732 -35.19845429447969, 149.01189106792992 -35.19845767435826, 149.01188623687895 -35.19846159499681, 149.01188162540907 -35.198464974866866, 149.0118756415177 -35.1984706079475, 149.01186466192834 -35.19848187408722, 149.01185368240985 -35.19849543847147, 149.01184698499623 -35.198506659456655, 149.0118389152687 -35.1985236035519, 149.0118355116968 -35.198530363168004, 149.0118299678382 -35.198562448592675, 149.01178506277748 -35.19865820973971, 149.01176568442915 -35.19870047982181, 149.01173752206805 -35.19874270501146, 149.0117105673761 -35.1987815954614, 149.01167422479122 -35.198821567614, 149.01159187730286 -35.198908316674604, 149.01138842228096 -35.19908181528528, 149.01137398403864 -35.19910096757314, 149.01136196147138 -35.199122913764036, 149.01135306841633 -35.199152791100886, 149.01135685729514 -35.19918208239874, 149.01136026165366 -35.19920290173997, 149.01137332862447 -35.199229939700125, 149.01139594821018 -35.19925531014235, 149.01142136755848 -35.19927446175097, 149.01145535132116 -35.19929190078673, 149.01157574897232 -35.19933583566179, 149.01173754170276 -35.199382022785564, 149.01191355313634 -35.199407389994064, 149.0122749084352 -35.19943216676633, 149.01233507962468 -35.19944117801846, 149.0123673614366 -35.19945077576885, 149.01243274871848 -35.19947326086799, 149.01248177586157 -35.19949975702093, 149.01253069368863 -35.19953747400128, 149.01258559657404 -35.19959610032661, 149.01261974616688 -35.19963156448425, 149.0126857942807 -35.19969690494231, 149.01273108837324 -35.19972281527003, 149.01276693914912 -35.199738586531474, 149.01281448362343 -35.19975097767501, 149.01285961213424 -35.199755482734716, 149.0129889576177 -35.19974705200675, 149.01305895622096 -35.19975376435811, 149.01310254785147 -35.199765073982874, 149.0131292848068 -35.19977237345741, 149.01318385712815 -35.19979490355307, 149.01324117517592 -35.19983095262512, 149.01328317606175 -35.19986866952407, 149.01331787541724 -35.19991093807512, 149.01334274796744 -35.19996104801295, 149.01341275456363 -35.200119894975046, 149.013528884617 -35.200399871339975, 149.01355018825006 -35.20043817468511, 149.0135558434476 -35.20044547479615, 149.0135692403886 -35.200465752961655, 149.0135758839006 -35.20047476545507, 149.0135831313263 -35.20048377792698, 149.01358928064235 -35.200491123082756, 149.0135958142361 -35.200497882397556, 149.01360267723766 -35.20050464170043, 149.01361003431919 -35.20051081515834, 149.0136193130044 -35.20051816020228, 149.01363062309161 -35.200526586700654, 149.01364264689852 -35.20053505823627, 149.01365516475732 -35.200542403162416, 149.01366806695577 -35.200550288837064, 149.01369513396153 -35.20056376189193, 149.013709024297 -35.20056998017252, 149.01372741659276 -35.20057732487931, 149.01374372255 -35.20058291217769, 149.01375398925978 -35.20058633663988, 149.0137788598706 -35.20059309527562, 149.0138037852909 -35.20059814148645, 149.01381438128345 -35.20059926768643, 149.0138406242425 -35.20060264648684, 149.01387202782126 -35.200604357734534, 149.01389245106498 -35.20060435696919, 149.01391287427515 -35.20060377037323, 149.0139240191862 -35.200603229188715, 149.01395728911064 -35.20059980309022, 149.01396607323576 -35.2005986761646, 149.01397688867323 -35.200597008397125, 149.01398731980197 -35.2005953406434, 149.01399780579726 -35.20059308705953, 149.01400604084088 -35.2005907884978, 149.01401411121736 -35.20058912083264, 149.01402234623106 -35.20058632656988, 149.01403228317812 -35.20058348717707, 149.01404035348443 -35.20058064785584, 149.01405029036647 -35.200576726934486, 149.01406006254132 -35.20057276095509, 149.0140892691643 -35.20055928578949, 149.01411413864835 -35.200546847251154, 149.01419714659707 -35.20050407856979, 149.0142045030711 -35.200499526848276, 149.01421174971196 -35.200494479430795, 149.01421685531002 -35.20049109945332, 149.01422459599056 -35.20048492542446, 149.0142312934773 -35.2004775797829, 149.0142335442491 -35.20047474068342, 149.01423541071574 -35.20047194666308, 149.0142369477757 -35.200469152656005, 149.01423815539025 -35.20046572777142, 149.01423903349882 -35.20046068060952, 149.01423936269848 -35.20045730082407, 149.01423936245564 -35.200453335224765, 149.01423919740748 -35.20044770227785, 149.0142378239507 -35.200432515890476, 149.0142374392984 -35.200426882952414, 149.01423765869578 -35.200423503171386))","FOOTPATH","CONCRETE","1.2","584.73283","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0213797634874 -35.197996912016755, 149.02142281035427 -35.19803521183769, 149.0214493861485 -35.19806504132453, 149.02151236802726 -35.19814614959443, 149.0215482235294 -35.19818670327658, 149.02158407830586 -35.19822220981812, 149.02164332290562 -35.19827456778187, 149.02168774210108 -35.19831002835777, 149.02175911906932 -35.19835850955131, 149.02186997109993 -35.198420460656074, 149.02190906249714 -35.198438482066, 149.02192465559494 -35.19844861976881, 149.02193344121088 -35.19845929894209, 149.02193788983874 -35.19847056439384, 149.0219392640807 -35.19848183016552, 149.02193635666458 -35.198496476157295, 149.02192883714113 -35.1985077428544, 149.0218974441279 -35.19857024941007, 149.02187412396324 -35.198649699056254, 149.02184169565075 -35.1987634881443))","FOOTPATH","CONCRETE","1.2","107.9615","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02184169565075 -35.1987634881443, 149.02183055694124 -35.19880237922982))","FOOTPATH","CONCRETE","1.2","4.43049","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0153056985279 -35.198868759821366, 149.0153027894114 -35.198876646102235, 149.0152533780096 -35.198858037242985))","FOOTPATH","PAVERS OR CONCRETE BLOCKS","1.2","5.86461","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01501627588146 -35.19901464475415, 149.0148645802743 -35.19891947736564, 149.0148450364327 -35.19892795022107, 149.01482944504096 -35.19893128563896, 149.0148186298437 -35.19893299854756, 149.01480490474856 -35.19893187257727, 149.0147841522917 -35.1989284937398, 149.01475362735673 -35.198921149736044, 149.01473216094024 -35.19891385038484, 149.0147112433742 -35.198904252759775, 149.0146969687971 -35.19889582649179, 149.01468499938485 -35.1988778015647, 149.01468241855764 -35.19886991554147, 149.01467692810456 -35.19886315623761, 149.01462389237665 -35.19882823424362, 149.01461379029573 -35.19882093437453, 149.01460363357407 -35.19881755504378, 149.01458326556346 -35.19881584350997, 149.0145652029891 -35.19880854398162, 149.01455614408593 -35.198802325590044, 149.01454340655764 -35.198791060228224, 149.0145295159875 -35.198777541732454, 149.0145230371702 -35.198767943454534, 149.01452078568894 -35.19875893082263, 149.01452007111837 -35.1987454568243, 149.01451803905434 -35.19873360517346, 149.0145115055252 -35.19872684590667, 149.0144611048261 -35.19868683153692, 149.0144480381105 -35.198678405188375, 149.01443343426916 -35.198671060430584, 149.014420752144 -35.198667140427126, 149.0143982978732 -35.19866376159518, 149.01437633791596 -35.198663762511636, 149.01435778210512 -35.19866939623822, 149.01434438702321 -35.198677282930625, 149.01433033342076 -35.19868967601288))","FOOTPATH","CONCRETE","1.2","80.77049","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02125566438937 -35.1989392955109, 149.02131693088026 -35.19892577036789, 149.02133559640382 -35.198922388745444, 149.02135069392182 -35.198922387248295, 149.02137144639372 -35.19892405254251, 149.02138467739672 -35.19892463705415, 149.02139686470954 -35.19892125606669, 149.02142980331885 -35.1989116542228, 149.02164769097956 -35.19884124283408, 149.02172641381446 -35.19881644979288, 149.02175369764424 -35.19880684843895, 149.02178679992622 -35.1987911178234, 149.02184169565075 -35.1987634881443))","FOOTPATH","CONCRETE","1.2","57.41278","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0122836184645 -35.19892015354304, 149.01231688843504 -35.19893421258285, 149.01234521725996 -35.198944351200105, 149.01239034564955 -35.198957869160786, 149.01243975632897 -35.19897309941312, 149.01265057530762 -35.199035056324824, 149.0126775316099 -35.19904294172021, 149.0127353421393 -35.19905866732001))","FOOTPATH","CONCRETE","1.2","43.95374","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0201633998469 -35.19832202604649, 149.02014434951346 -35.19832090115763, 149.02012650712302 -35.1983209027495, 149.0200992225168 -35.19832487078047, 149.02007934935713 -35.198328793084045, 149.02000831266744 -35.198355251734206, 149.01995017722066 -35.198380627684095, 149.0198995628528 -35.19840487635835, 149.0198600929492 -35.19842795238782, 149.01976781533708 -35.19849668244869, 149.01969436907444 -35.19857217037613, 149.01965067669238 -35.19863413663024, 149.01962114749028 -35.19868875628991, 149.01959853479195 -35.19873666087146, 149.01958497949175 -35.19877609271536, 149.01956593809174 -35.19884652881337, 149.01952768963767 -35.19898059640032, 149.01952445250834 -35.1989963238867, 149.01952357509762 -35.19900421009931, 149.01952445470604 -35.19901380858277, 149.01952769480508 -35.19902169444887, 149.0195407096822 -35.19904985813396))","FOOTPATH","CONCRETE","1.2","108.7573","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.0102705979627 -35.198934335806456, 149.0103060084749 -35.19893163170984, 149.01035580289079 -35.19893523639097, 149.0104039502996 -35.19893821017533, 149.01041976144725 -35.19893311784433, 149.01045045031785 -35.19891509211264, 149.0105657391709 -35.19883735622912))","FOOTPATH","CONCRETE","1.2","30.76053","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.02063242341947 -35.199223842094234, 149.02064696491757 -35.19917309906589, 149.0206572843571 -35.19916016483365, 149.02066963525243 -35.199148311938025, 149.02068149259674 -35.199140424688665, 149.02069966362657 -35.199133708500746, 149.020901906839 -35.199069473648535, 149.02103882061735 -35.19901930464813, 149.02115909941998 -35.19896859635346))","FOOTPATH","CONCRETE","1.2","58.14927","DUNLOP","ROADS_ACT"
"MULTILINESTRING ((149.01350765121902 -35.20275358994534, 149.0133967264187 -35.202331978549545))","FOOTPATH","CONCRETE","1.2","47.8579","DUNLOP","ROADS_ACT"
