"crash_id","crash_date","crash_time","severity","crash_type","cyclists","cyclist_casualties","reported_location","latitude","longitude","location_1"
"1031204","2012-03-07T16:45:00.000","16:45","Injury","Collision with parked vehicle","1","1","NORTHBOURNE AVENUE (BUNDA / RUDD -> BARRY / COOYONG)","-35.276579","149.129543","(-35.276579, 149.129543)"
"1067226","2013-07-29T18:25:00.000","18:25","Injury","Other - Vehicle to Vehicle","1","1","TENISON-WOODS CIRCUIT (BROOKER -> TENISON-WOODS)","-35.425403","149.076807","(-35.425403, 149.076807)"
"1097378","2014-10-15T09:00:00.000","09:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.252123","149.135148","(-35.252123, 149.135148)"
"1154679","2017-02-24T17:40:00.000","17:40","Property Damage Only","Same direction side swipe","1","0","HORSE PARK DRIVE (HORSEFEDENRM -> WELL STATION)","-35.212499","149.17766","(-35.212499, 149.17766)"
"1179915","2018-03-20T17:00:00.000","17:00","Injury","Other - Vehicle to Vehicle","1","1","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.272076","149.13027","(-35.272076, 149.13027)"
"1097126","2014-10-12T14:50:00.000","14:50","Property Damage Only","Other - Vehicle to Vehicle","1","0","EASTLAKE PARADE (WENTWORTH -> TREVILLIAN)","-35.310708","149.142134","(-35.310708, 149.142134)"
"1192071","2018-09-12T09:03:00.000","09:03","Injury","Other - Vehicle to Vehicle","1","1","CUNNINGHAM STREET (WENTWORTH -> PRINTERS)","-35.317855","149.147298","(-35.317855, 149.147298)"
"1050495","2012-11-29T08:30:00.000","08:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","MCCAUGHEY STREET (MASSON -> BARRY / NORTH)","-35.272727","149.122515","(-35.272727, 149.122515)"
"1226506","2020-04-09T15:00:00.000","15:00","Property Damage Only","Right angle collision","1","0","CALLAM/NEPTUNE/WILBOW INTERSECTION","-35.34576","149.088581","
,  
(-35.34576, 149.088581)"
"1073838","2013-10-16T07:55:00.000","07:55","Property Damage Only","Same direction side swipe","1","0","CHALLIS STREET (CAPE / DICKSON BUS STATION ACCESS -> ANTILL SRV.RD)","-35.249397","149.135588","(-35.249397, 149.135588)"
"1096963","2014-10-20T07:35:00.000","07:35","Property Damage Only","Rear end collision","1","0","EASTY STREET (GUARDIAN -> SURPRIZE)","-35.34649","149.090916","(-35.34649, 149.090916)"
"1099281","2014-11-13T16:31:00.000","16:31","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.261141","149.132036","(-35.261141, 149.132036)"
"1226559","2020-02-19T16:10:00.000","16:10","Injury","Overturned (On Road)","1","1","EDINBURGH/MARCUS CLARKE INTERSECTION","-35.283614","149.12465","
,  
(-35.283614, 149.12465)"
"1188429","2018-07-06T17:05:00.000","17:05","Injury","Same direction side swipe","1","1","ADELAIDE AVENUE (HOPESADELERM -> ADELEHOPENRM / HOPENADELWRM)","-35.312191","149.10752","(-35.312191, 149.10752)"
"1143369","2016-09-12T08:30:00.000","08:30","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.264908","149.131428","(-35.264908, 149.131428)"
"1125261","2015-12-01T16:45:00.000","16:45","Property Damage Only","Head on collision","1","0","WAKEFIELD AVENUE (DOORING -> MACARTHUR / NORTHBOURNE)","-35.260599","149.132852","(-35.260599, 149.132852)"
"1066953","2013-07-28T16:25:00.000","16:25","Property Damage Only","Other - Vehicle to Vehicle","1","0","REDFERN STREET (BOWMAN -> BINDEL / BINDUBI)","-35.253425","149.073103","(-35.253425, 149.073103)"
"1132462","2016-04-08T07:15:00.000","07:15","Property Damage Only","Right angle collision","1","0","MELROSE/THEODORE INTERSECTION","-35.33843","149.083651","(-35.33843, 149.083651)"
"1064573","2013-06-14T14:30:00.000","14:30","Injury","Other - Vehicle to Vehicle","1","1","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.272827","149.130149","(-35.272827, 149.130149)"
"1134214","2016-05-04T15:22:00.000","15:22","Injury","Other - Vehicle to Vehicle","1","1","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.25224","149.135129","(-35.25224, 149.135129)"
"1154369","2017-02-20T08:30:00.000","08:30","Injury","Collision with parked vehicle","1","1","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.277765","149.129351","(-35.277765, 149.129351)"
"1052145","2012-12-21T08:35:00.000","08:35","Injury","Other - Vehicle to Vehicle","1","1","PATERSON STREET (CHAFFEY / CORROBOREE -> FOVEAUX)","-35.265258","149.141677","(-35.265258, 149.141677)"
"1047939","2012-10-29T08:35:00.000","08:35","Property Damage Only","Same direction side swipe","1","0","CHALLIS STREET (CAPE / DICKSON BUS STATION ACCESS -> ANTILL SRV.RD)","-35.249626","149.135551","(-35.249626, 149.135551)"
"1077674","2013-12-12T15:40:00.000","15:40","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (CAPE / DICKSON BUS STATION ACCESS -> ANTILL SRV.RD)","-35.249357","149.135594","(-35.249357, 149.135594)"
"1196129","2018-11-06T08:05:00.000","08:05","Injury","Other - Vehicle to Vehicle","1","1","PATERSON STREET (CHAFFEY / CORROBOREE -> FOVEAUX)","-35.265662","149.141613","(-35.265662, 149.141613)"
"1226643","2020-04-13T12:50:00.000","12:50","Injury","Rear end collision","1","1","GINNINDERRA DRIVE (WILLIAM WEBB -> COULTER)","-35.221895","149.06403","
,  
(-35.221895, 149.06403)"
"1109415","2015-04-18T20:45:00.000","20:45","Injury","Collision with parked vehicle","1","1","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.27154","149.130357","(-35.27154, 149.130357)"
"1193942","2018-10-12T08:00:00.000","08:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.251974","149.135172","(-35.251974, 149.135172)"
"1134569","2016-05-12T08:30:00.000","08:30","Property Damage Only","Same direction side swipe","1","0","CAPTAIN COOK CRESCENT (MURRAY / STUART -> FRANKLIN)","-35.321076","149.134855","(-35.321076, 149.134855)"
"1130021","2016-03-03T08:00:00.000","08:00","Injury","Same direction side swipe","1","1","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.262853","149.13176","(-35.262853, 149.13176)"
"1116903","2015-08-04T07:10:00.000","07:10","Injury","Right angle collision","1","1","MELROSE/MELRYARRRA/YAMBMELRRA INTERSECTION","-35.336452","149.08574","(-35.336452, 149.08574)"
"1105332","2015-02-16T17:50:00.000","17:50","Injury","Same direction side swipe","1","1","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.278115","149.129294","(-35.278115, 149.129294)"
"1226698","2020-04-13T11:45:00.000","11:45","Property Damage Only","Right angle collision","1","0","BELCONNEN WAY (COULTER -> CATCHPOLE)","-35.245488","149.061871","
,  
(-35.245488, 149.061871)"
"1226816","2020-04-21T17:15:00.000","17:15","Property Damage Only","Collision with parked vehicle","1","0","LONSDALE STREET (ELOUERA -> COOYONG)","-35.275173","149.132473","
,  
(-35.275173, 149.132473)"
"1226854","2020-04-20T07:30:00.000","07:30","Injury","Right angle collision","1","1","BRISBANE/YOUNG INTERSECTION","-35.309594","149.136714","
,  
(-35.309594, 149.136714)"
"1035552","2012-05-24T08:30:00.000","08:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","REDFERN STREET (BOWMAN -> BINDEL / BINDUBI)","-35.253411","149.073266","(-35.253411, 149.073266)"
"1194685","2018-10-24T17:50:00.000","17:50","Injury","Right angle collision","1","1","MELROSE/THEODORE INTERSECTION","-35.338505","149.083568","(-35.338505, 149.083568)"
"1095681","2014-08-28T08:55:00.000","08:55","Injury","Same direction side swipe","2","2","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.262776","149.131772","(-35.262776, 149.131772)"
"1053815","2012-10-25T19:30:00.000","19:30","Injury","Other - Vehicle to Vehicle","1","1","CITY WALK (ALINGA / EAST / MORT -> GAREMA)","-35.278616","149.131089","(-35.278616, 149.131089)"
"1176466","2017-06-04T06:50:00.000","06:50","Injury","Same direction side swipe","1","1","ALEXANDRINA DRIVE (CORONATION / FLYNN -> MARINER)","-35.300883","149.117616","(-35.300883, 149.117616)"
"1099215","2014-11-12T19:00:00.000","19:00","Injury","Collision with parked vehicle","1","1","EASTLAKE PARADE (TREVILLIAN -> GILES)","-35.311686","149.145614","(-35.311686, 149.145614)"
"1094320","2014-08-27T08:30:00.000","08:30","Injury","Other - Vehicle to Vehicle","1","1","BARRY DRIVE (BARRNDRYASRM -> CLUNIES ROSS / FROGGATT)","-35.271083","149.11468","(-35.271083, 149.11468)"
"1134088","2016-04-19T17:10:00.000","17:10","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (BUNDA / RUDD -> BARRY / COOYONG)","-35.276646","149.129532","(-35.276646, 149.129532)"
"1052031","2012-12-06T15:30:00.000","15:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","WILBOW STREET (CALLAM / NEPTUNE -> WILBOW)","-35.345538","149.090005","(-35.345538, 149.090005)"
"1030686","2012-03-20T09:15:00.000","09:15","Injury","Same direction side swipe","1","1","NORTHBOURNE AVENUE (MCKAY -> ELOUERA / GOULD)","-35.273871","149.12998","(-35.273871, 149.12998)"
"1157354","2017-03-29T08:00:00.000","08:00","Property Damage Only","Other - Vehicle to Vehicle","1","0","MAJURA AVENUE (COWPER -> LIMESTONE / WAKEFIELD)","-35.25777","149.138717","(-35.25777, 149.138717)"
"1137581","2016-06-23T09:05:00.000","09:05","Injury","Rear end collision","1","1","CONSTITUTION AVENUE (BLAMEY / RUSSELL -> REG SAUNDERS)","-35.293509","149.148222","(-35.293509, 149.148222)"
"1082217","2014-03-18T08:00:00.000","08:00","Injury","Same direction side swipe","1","1","NATIONAL CIRCUIT (BLIGH -> KINGS / QUEEN VICTORIA)","-35.305951","149.13316","(-35.305951, 149.13316)"
"1178645","2018-02-22T08:50:00.000","08:50","Injury","Other - Vehicle to Vehicle","1","1","YARRAWONGA STREET (MARUNGUL / WANGANEEN -> BURAL)","-35.176036","149.107112","(-35.176036, 149.107112)"
"1102888","2015-01-15T07:50:00.000","07:50","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (MCKAY -> ELOUERA / GOULD)","-35.274205","149.129926","(-35.274205, 149.129926)"
"1188970","2018-07-14T08:30:00.000","08:30","Injury","Collision with parked vehicle","1","1","NEWCASTLE STREET (MOLONGLO / WOLLONGONG -> COLLIE)","-35.329099","149.178271","(-35.329099, 149.178271)"
"1226902","2020-04-22T16:05:00.000","16:05","Property Damage Only","Other - Vehicle to Vehicle","1","0","BEISSEL STREET (EMU BANK -> EVELYN PARKER)","-35.235528","149.065596","
,  
(-35.235528, 149.065596)"
"1124642","2015-12-02T08:30:00.000","08:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHISHOLM STREET (HOWE -> HAYLEY / PATERSON)","-35.272277","149.14436","(-35.272277, 149.14436)"
"1154753","2017-02-26T09:30:00.000","09:30","Property Damage Only","Same direction side swipe","1","0","EASTLAKE PARADE (WENTWORTH -> TREVILLIAN)","-35.311311","149.145397","(-35.311311, 149.145397)"
"1076257","2013-11-20T08:10:00.000","08:10","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (BARRY / COOYONG -> MCKAY)","-35.275407","149.129732","(-35.275407, 149.129732)"
"1035856","2012-05-14T09:20:00.000","09:20","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (MCKAY -> ELOUERA / GOULD)","-35.273675","149.130011","(-35.273675, 149.130011)"
"1168257","2017-08-29T17:30:00.000","17:30","Property Damage Only","Right turn into oncoming vehicle","1","0","NATIONAL CIRCUIT (BLIGH -> KINGS / QUEEN VICTORIA)","-35.306354","149.133393","(-35.306354, 149.133393)"
"1059777","2013-03-29T11:30:00.000","11:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.277667","149.129367","(-35.277667, 149.129367)"
"1170193","2017-10-04T18:50:00.000","18:50","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.252413","149.135101","(-35.252413, 149.135101)"
"1062585","2013-05-08T07:52:00.000","07:52","Property Damage Only","Other - Vehicle to Vehicle","1","0","ALLARA STREET (BINARA / CITY -> NANGARI)","-35.283082","149.133328","(-35.283082, 149.133328)"
"1177701","2018-02-08T17:15:00.000","17:15","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.277742","149.129355","(-35.277742, 149.129355)"
"1108529","2015-04-02T11:20:00.000","11:20","Property Damage Only","Other - Vehicle to Vehicle","1","0","TORRENS STREET (BALLUMBIR / COOYONG -> ELOUERA)","-35.275718","149.133731","(-35.275718, 149.133731)"
"1134876","2016-05-11T08:45:00.000","08:45","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.26512","149.131393","(-35.26512, 149.131393)"
"1147973","2016-11-21T14:00:00.000","14:00","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.262375","149.131837","(-35.262375, 149.131837)"
"1143186","2016-09-07T16:05:00.000","16:05","Property Damage Only","Same direction side swipe","1","0","EASTLAKE PARADE (WENTWORTH -> TREVILLIAN)","-35.310996","149.145214","(-35.310996, 149.145214)"
"1163255","2017-06-27T08:51:00.000","08:51","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.252234","149.13513","(-35.252234, 149.13513)"
"1227031","2020-04-25T16:15:00.000","16:15","Property Damage Only","Other - Vehicle to Vehicle","1","0","ELLENBOROUGH STREET (COSSINGTON SMITH -> COSSINGTON SMITH)","-35.238327","149.125507","
,  
(-35.238327, 149.125507)"
"1106317","2015-03-02T09:15:00.000","09:15","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.272219","149.130247","(-35.272219, 149.130247)"
"1181256","2018-03-31T16:20:00.000","16:20","Injury","Same direction side swipe","1","1","COTTER ROAD (PICNIC -> MT STROMLO)","-35.329428","149.012925","(-35.329428, 149.012925)"
"1158849","2017-04-13T08:35:00.000","08:35","Property Damage Only","Right turn into oncoming vehicle","1","0","NATIONAL CIRCUIT (BLIGH -> KINGS / QUEEN VICTORIA)","-35.306268","149.133343","(-35.306268, 149.133343)"
"1128033","2016-01-25T13:55:00.000","13:55","Property Damage Only","Other - Vehicle to Vehicle","1","0","CANBERRA AVENUE (GILES -> EYRE / LEFROY)","-35.320236","149.138372","(-35.320236, 149.138372)"
"1113347","2015-06-15T08:30:00.000","08:30","Property Damage Only","Same direction side swipe","2","0","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.272263","149.13024","(-35.272263, 149.13024)"
"1082345","2014-03-20T08:45:00.000","08:45","Injury","Same direction side swipe","2","1","BARRINE DRIVE (ALBERT -> COMMONWEALTH)","-35.29156","149.127598","(-35.29156, 149.127598)"
"1070645","2013-08-28T08:30:00.000","08:30","Injury","Same direction side swipe","1","1","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.271677","149.130334","(-35.271677, 149.130334)"
"1181925","2018-04-19T08:20:00.000","08:20","Injury","Right turn into oncoming vehicle","1","1","BRINDABELLA CIRCUIT (MOLONGLO -> GEORGE TYSON / ROGAN)","-35.31351","149.190354","(-35.31351, 149.190354)"
"1125252","2015-12-01T07:43:00.000","07:43","Property Damage Only","Other - Vehicle to Vehicle","1","0","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.270671","149.130497","(-35.270671, 149.130497)"
"1080529","2014-01-18T10:30:00.000","10:30","Injury","Collision with parked vehicle","1","1","NORTHBOURNE AVENUE (MCKAY -> ELOUERA / GOULD)","-35.273309","149.130071","(-35.273309, 149.130071)"
"1059534","2013-04-11T14:55:00.000","14:55","Injury","Other - Vehicle to Vehicle","1","1","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.252374","149.135107","(-35.252374, 149.135107)"
"1027035","2012-01-31T15:21:00.000","15:21","Injury","Right angle collision","1","1","MELROSE/MELRYARRRA/YAMBMELRRA INTERSECTION","-35.336452","149.08574","(-35.336452, 149.08574)"
"1136951","2015-01-06T14:00:00.000","14:00","Injury","Struck pedestrian (Off Road)","1","0","MORT STREET (ALINGA / CITY / EAST -> BUNDA)","-35.277787","149.13075","(-35.277787, 149.13075)"
"1162672","2017-06-06T17:30:00.000","17:30","Injury","Other - Vehicle to Vehicle","1","1","COOYONG STREET (AINSLIE -> AKUNA)","-35.280049","149.136039","(-35.280049, 149.136039)"
"1113007","2015-06-05T09:30:00.000","09:30","Property Damage Only","Collision with parked vehicle","1","0","HENTY STREET (IPIMA / LOWANNA -> IJONG)","-35.266892","149.13251","(-35.266892, 149.13251)"
"1186779","2018-06-24T17:30:00.000","17:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.252073","149.135156","(-35.252073, 149.135156)"
"1172587","2017-11-19T12:24:00.000","12:24","Injury","Same direction side swipe","1","1","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.251996","149.135168","(-35.251996, 149.135168)"
"1069264","2013-08-08T08:07:00.000","08:07","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (MCKAY -> ELOUERA / GOULD)","-35.274143","149.129936","(-35.274143, 149.129936)"
"1080859","2014-02-04T08:00:00.000","08:00","Injury","Fall from moving vehicle (On Road)","1","1","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.270543","149.130518","(-35.270543, 149.130518)"
"1033239","2012-03-16T16:50:00.000","16:50","Injury","Other - Vehicle to Vehicle","1","1","BARRY DRIVE (MCCAUGHEY / NORTH -> KINGSLEY)","-35.274965","149.124472","(-35.274965, 149.124472)"
"1184205","2018-05-03T12:15:00.000","12:15","Injury","Other - Vehicle to Vehicle","1","1","BADHAM STREET (ANTILL SRV.RD -> WOOLLEY)","-35.249414","149.13795","(-35.249414, 149.13795)"
"1092566","2014-07-30T16:45:00.000","16:45","Property Damage Only","Same direction side swipe","1","0","CAMERON AVENUE (BENJAMIN / CHAN -> CHANDLER)","-35.241109","149.069208","(-35.241109, 149.069208)"
"1067116","2013-07-11T18:30:00.000","18:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.252225","149.135131","(-35.252225, 149.135131)"
"1112621","2015-07-08T08:25:00.000","08:25","Property Damage Only","Same direction side swipe","1","0","ALEXANDRINA DRIVE (CORONATION / FLYNN -> MARINER)","-35.30103","149.118957","(-35.30103, 149.118957)"
"1084672","2014-04-03T08:20:00.000","08:20","Property Damage Only","Rear end collision","1","0","COPLAND DRIVE (GINNINDERRA / JOHN CLELAND -> CARLILE)","-35.219133","149.054086","(-35.219133, 149.054086)"
"1130436","2016-03-09T17:30:00.000","17:30","Injury","Collision with parked vehicle","1","1","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.278236","149.129275","(-35.278236, 149.129275)"
"1113684","2015-06-18T07:50:00.000","07:50","Injury","Struck pedestrian (On Road)","1","1","BARRY DRIVE (CLUNIES ROSS / FROGGATT -> BOLDREWOOD)","-35.272894","149.119504","(-35.272894, 149.119504)"
"1071255","2013-09-08T08:55:00.000","08:55","Property Damage Only","Collision with parked vehicle","1","0","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.278236","149.129275","(-35.278236, 149.129275)"
"1111303","2015-03-19T17:15:00.000","17:15","Injury","Collision with parked vehicle","1","1","GINNINDERRA DRIVE (BRAYBROOKE -> BALDWIN / HAYDON)","-35.239277","149.103046","(-35.239277, 149.103046)"
"1131444","2016-03-09T17:40:00.000","17:40","Property Damage Only","Other - Vehicle to Vehicle","1","0","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.270939","149.130454","(-35.270939, 149.130454)"
"1061126","2013-04-21T14:20:00.000","14:20","Injury","Collision with parked vehicle","1","1","EASTLAKE PARADE (WENTWORTH -> TREVILLIAN)","-35.310468","149.143288","(-35.310468, 149.143288)"
"1042942","2012-08-24T09:07:00.000","09:07","Injury","Overturned (On Road)","1","1","SANDFORD STREET (GUNGAHLIN -> CEMETRY / CREMETORIUM)","-35.218246","149.131355","(-35.218246, 149.131355)"
"1179011","2018-02-27T08:05:00.000","08:05","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.271834","149.130309","(-35.271834, 149.130309)"
"1100961","2014-12-08T08:50:00.000","08:50","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.261026","149.132055","(-35.261026, 149.132055)"
"1062011","2013-05-20T08:15:00.000","08:15","Injury","Same direction side swipe","1","1","NORTHBOURNE AVENUE (GREENWAY -> CONDAMINE / IPIMA)","-35.266868","149.131111","(-35.266868, 149.131111)"
"1098044","2014-10-26T10:30:00.000","10:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","EAST ROW (ALINGA / CITY / MORT -> LONDON)","-35.279329","149.130501","(-35.279329, 149.130501)"
"1147086","2016-10-27T08:10:00.000","08:10","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (BARRY / COOYONG -> MCKAY)","-35.274629","149.129857","(-35.274629, 149.129857)"
"1148426","2016-11-16T08:55:00.000","08:55","Property Damage Only","Rear end collision","1","0","TORRENS STREET (BALLUMBIR / COOYONG -> ELOUERA)","-35.275698","149.133734","(-35.275698, 149.133734)"
"1159463","2017-05-03T17:47:00.000","17:47","Injury","Other - Vehicle to Vehicle","1","1","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.25224","149.135129","(-35.25224, 149.135129)"
"1086009","2014-04-28T15:45:00.000","15:45","Property Damage Only","Struck pedestrian (On Road)","1","0","NORTHBOURNE AVENUE (BUNDA / RUDD -> BARRY / COOYONG)","-35.276069","149.129625","(-35.276069, 149.129625)"
"1227229","2020-05-07T06:13:00.000","06:13","Property Damage Only","Right angle collision","1","0","COTTER/LADY DENMAN INTERSECTION","-35.31297","149.082983","
,  
(-35.31297, 149.082983)"
"1120087","2015-09-24T08:30:00.000","08:30","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (BARRY / COOYONG -> MCKAY)","-35.275081","149.129784","(-35.275081, 149.129784)"
"1091768","2014-07-19T11:30:00.000","11:30","Property Damage Only","Other - Vehicle to Vehicle","1","0","BATMAN STREET (GOOREEN -> LIMESTONE / QUICK)","-35.275543","149.142221","(-35.275543, 149.142221)"
"1075723","2013-11-25T06:50:00.000","06:50","Injury","Same direction side swipe","1","1","GINNINDERRA DRIVE (COULTER -> COPLAND / JOHN CLELAND)","-35.221098","149.061037","(-35.221098, 149.061037)"
"1081057","2014-02-05T17:15:00.000","17:15","Property Damage Only","Other - Vehicle to Vehicle","1","0","TORRENS STREET (BALLUMBIR / COOYONG -> ELOUERA)","-35.274949","149.133857","(-35.274949, 149.133857)"
"1196140","2018-11-07T15:10:00.000","15:10","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHEWINGS STREET (PETTERD -> MCGINNESS)","-35.236248","149.043935","(-35.236248, 149.043935)"
"1062001","2013-05-02T18:00:00.000","18:00","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.277698","149.129362","(-35.277698, 149.129362)"
"1162590","2017-06-14T18:45:00.000","18:45","Property Damage Only","Other - Vehicle to Vehicle","1","0","NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON)","-35.270665","149.130498","(-35.270665, 149.130498)"
"1152771","2016-05-15T14:05:00.000","14:05","Injury","Head on collision","2","2","TRELOAR CRESCENT (COBBY -> EUREE / LIMESTONE)","-35.279301","149.149303","(-35.279301, 149.149303)"
"1056235","2013-02-22T17:00:00.000","17:00","Injury","Other - Vehicle to Vehicle","1","1","THARWA DRIVE (NORMAN LINDSAY -> BOX / CORNFORTH)","-35.459208","149.091132","(-35.459208, 149.091132)"
"1148123","2016-11-10T18:35:00.000","18:35","Property Damage Only","Same direction side swipe","1","0","EASTLAKE PARADE (WENTWORTH -> TREVILLIAN)","-35.311276","149.145377","(-35.311276, 149.145377)"
"1057184","2012-04-30T08:43:00.000","08:43","Property Damage Only","Other - Vehicle to Vehicle","1","0","CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC)","-35.251865","149.135189","(-35.251865, 149.135189)"
"1153289","2017-01-16T08:20:00.000","08:20","Injury","Struck pedestrian (On Road)","1","1","NORTHBOURNE AVENUE (MACARTHUR / WAKEFIELD -> MORPHETT)","-35.257777","149.132579","(-35.257777, 149.132579)"
"1174876","2017-12-21T06:38:00.000","06:38","Injury","Overturned (On Road)","1","1","MELBOURNE AVENUE (CANTERBURY / SOMERS -> STATE)","-35.311951","149.121082","(-35.311951, 149.121082)"
"1045983","2012-09-12T17:25:00.000","17:25","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.277652","149.129369","(-35.277652, 149.129369)"
"1227599","2020-05-12T08:30:00.000","08:30","Injury","Other - Vehicle to Vehicle","1","1","ULYSSES CIRCUIT (STEVE IRWIN -> ARGUS)","-35.324212","149.034771","
,  
(-35.324212, 149.034771)"
"1110354","2015-05-14T08:30:00.000","08:30","Injury","Struck pedestrian (On Road)","1","1","NATIONAL CIRCUIT (BLIGH -> KINGS / QUEEN VICTORIA)","-35.305867","149.133111","(-35.305867, 149.133111)"
"1130433","2016-03-07T08:35:00.000","08:35","Injury","Same direction side swipe","1","1","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.261246","149.132019","(-35.261246, 149.132019)"
"1151381","2017-01-09T17:27:00.000","17:27","Injury","Struck object (Off Road)","1","1","PAUL COE CRESCENT (MIRRABEI / SHOALHAVEN -> RILEY)","-35.174757","149.120051","(-35.174757, 149.120051)"
"1068185","2013-07-26T18:45:00.000","18:45","Injury","Same direction side swipe","1","1","NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD)","-35.2781","149.129297","(-35.2781, 149.129297)"
"1147665","2016-11-04T08:50:00.000","08:50","Property Damage Only","Same direction side swipe","1","0","NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD)","-35.264851","149.131437","(-35.264851, 149.131437)"
"1179173","2018-01-26T23:00:00.000","23:00","Injury","Struck object (Off Road)","1","1","KURRAMA CLOSE (MARGANY / NARI -> KURRAMA)","-35.184135","149.122211","(-35.184135, 149.122211)"
