"row_id","date","site","name","location_1","micro_result","micro_compliance","algee_result","final_compliance","comments"
"20181217LT/3","2018-12-17T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","2600","No",,,
"20181217MOL/SKI","2018-12-17T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","80","Yes",,,
"20181217LT/5","2018-12-17T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","620","Yes",,,
"20181217PR/1","2018-12-17T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","500","No",,,
"20181217LT/7","2018-12-17T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","96","Yes",,,
"20181217MR/1","2018-12-17T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","190","Yes",,,
"20181217MR/11","2018-12-17T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","480","Yes",,,
"20181217LG/6","2018-12-17T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","190","Yes",,,
"20181217LG/7","2018-12-17T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","100","Yes",,,
"20181217LG/1","2018-12-17T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","280","Yes",,,
"20181217MR/8","2018-12-17T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","150","Yes",,,
"20181211LG/1","2018-12-11T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,
"20181211LG/6","2018-12-11T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","110","Yes",,,
"20181211MR/8","2018-12-11T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","80","Yes",,,
"20181211MR/1","2018-12-11T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20181211LG/7","2018-12-11T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20181211MR/4","2018-12-11T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","170","Yes",,,
"20181211LT/3","2018-12-11T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","560","Yes",,,
"20181211PR/1","2018-12-11T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","410","No",,,
"20181211MR/11","2018-12-11T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","90","Yes",,,
"20181211LT/7","2018-12-11T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20181211MR/3","2018-12-11T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20181211MR/5","2018-12-11T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","240","No",,,
"20181211LT/5","2018-12-11T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","140","Yes",,,
"20181211MR/10","2018-12-11T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","110","Yes",,,
"20181211MR/6","2018-12-11T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20181211LG/2","2018-12-11T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","<10","Yes",,,
"20181211MOL/SKI","2018-12-11T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20181210MOL/SKI","2018-12-10T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","4","Yes",,,
"20181210LG/2","2018-12-10T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","260","Yes",,,
"20181210MR/5","2018-12-10T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","450","Yes",,,
"20181210MR/11","2018-12-10T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","320","Yes",,,
"20181210LT/3","2018-12-10T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","160","Yes",,,
"20181210MR/4","2018-12-10T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","200","Yes",,,
"20181210LT/7","2018-12-10T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","110","Yes",,,
"20181210MR/6","2018-12-10T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","92","Yes",,,
"20181210LG/1","2018-12-10T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","180","Yes",,,
"20181210MR/10","2018-12-10T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","87","Yes",,,
"20181210LT/5","2018-12-10T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","32","Yes",,,
"20181210MR/1","2018-12-10T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","83","Yes",,,
"20181210MR/8","2018-12-10T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","330","Yes",,,
"20181210LG/6","2018-12-10T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","240","Yes",,,
"20181210MR/3","2018-12-10T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","15","Yes",,,
"20181210PR/1","2018-12-10T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","300","Yes",,,
"20181210LG/7","2018-12-10T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","56","Yes",,,
"20181204MR/11","2018-12-04T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20181204LT/7","2018-12-04T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20181204PR/1","2018-12-04T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,
"20181204LG/2","2018-12-04T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","4","Yes",,,
"20181204LT/3","2018-12-04T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","190","No",,,
"20181204LT/5","2018-12-04T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20181204MR/5","2018-12-04T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20181204LG/7","2018-12-04T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20181204MR/6","2018-12-04T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20181204MR/8","2018-12-04T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20181204MR/1","2018-12-04T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20181204LG/6","2018-12-04T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","110","Yes",,,
"20181204MOL/SKI","2018-12-04T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20181204MR/3","2018-12-04T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20181204MR/4","2018-12-04T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20181204MR/10","2018-12-04T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","130","Yes",,,
"20181204LG/1","2018-12-04T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","49","Yes",,,
"20181203LT/7","2018-12-03T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","87","Yes",,,
"20181203MR/11","2018-12-03T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","110","Yes",,,
"20181203LG/1","2018-12-03T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","68","Yes",,,
"20181203MR/3","2018-12-03T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","170","Yes",,,
"20181203LT/5","2018-12-03T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","24","Yes",,,
"20181203LG/7","2018-12-03T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","20","Yes",,,
"20181203MR/1","2018-12-03T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","120","Yes",,,
"20181203MOL/SKI","2018-12-03T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","10","Yes",,,
"20181203MR/5","2018-12-03T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","51","Yes",,,
"20181203MR/4","2018-12-03T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","90","Yes",,,
"20181203LG/2","2018-12-03T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","26","Yes",,,
"20181203MR/8","2018-12-03T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","170","Yes",,,
"20181203LG/6","2018-12-03T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","72","No",,,
"20181203MR/6","2018-12-03T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","77","Yes",,,
"20181203LT/3","2018-12-03T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","730","No",,,
"20181203PR/1","2018-12-03T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","80","Yes",,,
"20181203MR/10","2018-12-03T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","220","Yes",,,
"20181127MR/5","2018-11-27T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20181127LG/2","2018-11-27T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","140","No",,,
"20181127LG/7","2018-11-27T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20181127MR/11","2018-11-27T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20181127LG/6","2018-11-27T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","330","No",,,
"20181127MOL/SKI","2018-11-27T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20181127PR/1","2018-11-27T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,
"20181127MR/4","2018-11-27T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20181127MR/6","2018-11-27T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20181127LT/3","2018-11-27T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","220","No",,,
"20181127LG/1","2018-11-27T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","40","No",,,
"20181127LT/7","2018-11-27T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20181127MR/10","2018-11-27T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20181127MR/3","2018-11-27T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20181127MR/1","2018-11-27T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20181127MR/8","2018-11-27T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20181127LT/5","2018-11-27T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20181126MR/1","2018-11-26T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","34","Yes",,,
"20181126LT/7","2018-11-26T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","32","Yes",,,
"20181126MR/11","2018-11-26T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","32","Yes",,,
"20181126MR/8","2018-11-26T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","21","Yes",,,
"20181126LT/5","2018-11-26T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","23","Yes",,,
"20181126LG/7","2018-11-26T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","11","Yes",,,
"20181126MR/10","2018-11-26T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","90","Yes",,,
"20181126LT/3","2018-11-26T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","330","Yes",,,
"20181126MR/3","2018-11-26T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","56","Yes",,,
"20181126LG/6","2018-11-26T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","470","Yes",,,
"20181126MR/5","2018-11-26T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","70","Yes",,,
"20181126LG/2","2018-11-26T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","310","No",,,
"20181126MR/6","2018-11-26T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","24","Yes",,,
"20181126MR/4","2018-11-26T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","32","Yes",,,
"20181126MOL/SKI","2018-11-26T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","82","Yes",,,
"20181126PR/1","2018-11-26T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","120","Yes",,,
"20181126LG/1","2018-11-26T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","650","No",,,
"20181120LT/5","2018-11-20T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","90","Yes",,,
"20181120MR/6","2018-11-20T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20181120MR/8","2018-11-20T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20181120MOL/SKI","2018-11-20T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20181120MR/3","2018-11-20T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","40","Yes",,,
"20181120MR/10","2018-11-20T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","140","Yes",,,
"20181120LT/7","2018-11-20T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20181120LG/2","2018-11-20T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","1100","No",,,
"20181120MR/11","2018-11-20T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20181120MR/1","2018-11-20T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20181120MR/4","2018-11-20T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20181120PR/1","2018-11-20T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,
"20181120LG/7","2018-11-20T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","33","Yes",,,
"20181120LG/6","2018-11-20T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,
"20181120LG/1","2018-11-20T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","240","No",,,
"20181120MR/5","2018-11-20T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","69","Yes",,,
"20181120LT/3","2018-11-20T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","190","Yes",,,
"20181119LG/2","2018-11-19T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","1100","No",,,
"20181119MR/5","2018-11-19T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","150","Yes",,,
"20181119MR/8","2018-11-19T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","120","Yes",,,
"20181119LG/6","2018-11-19T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","140","Yes",,,
"20181119MR/6","2018-11-19T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","37","Yes",,,
"20181119MR/3","2018-11-19T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","510","Yes",,,
"20181119LT/3","2018-11-19T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","240","Yes",,,
"20181119LG/1","2018-11-19T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","60","No",,,
"20181119MOL/SKI","2018-11-19T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","8","Yes",,,
"20181119MR/10","2018-11-19T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","180","No",,,
"20181119PR/1","2018-11-19T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","57","Yes",,,
"20181119MR/4","2018-11-19T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","95","Yes",,,
"20181119LT/7","2018-11-19T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","18","Yes",,,
"20181119LG/7","2018-11-19T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","21","No",,,
"20181119MR/1","2018-11-19T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","57","Yes",,,
"20181119MR/11","2018-11-19T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","110","Yes",,,
"20181119LT/5","2018-11-19T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","230","Yes",,,
"20181113LT/7","2018-11-13T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20181113PR/1","2018-11-13T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,
"20181113LG/6","2018-11-13T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","130","Yes",,,
"20181113LG/7","2018-11-13T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","290","No",,,
"20181113MR/8","2018-11-13T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20181113LT/3","2018-11-13T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,
"20181113MR/5","2018-11-13T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20181113LT/5","2018-11-13T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20181113MOL/SKI","2018-11-13T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20181113MR/4","2018-11-13T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20181113MR/11","2018-11-13T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20181113MR/1","2018-11-13T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20181113LG/2","2018-11-13T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","480","No",,,
"20181113MR/6","2018-11-13T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20181113LG/1","2018-11-13T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","320","No",,,
"20181113MR/3","2018-11-13T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20181113MR/10","2018-11-13T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","1100","No",,,
"20181112LT/5","2018-11-12T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","48","Yes",,,
"20181112MR/10","2018-11-12T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","360","No",,,
"20181112MR/1","2018-11-12T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","93","Yes",,,
"20181112MR/5","2018-11-12T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","160","Yes",,,
"20181112MR/11","2018-11-12T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","86","Yes",,,
"20181112MR/4","2018-11-12T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","60","Yes",,,
"20181112MOL/SKI","2018-11-12T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","7","Yes",,,
"20181112LG/1","2018-11-12T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","460","Yes",,,
"20181112LT/7","2018-11-12T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","73","Yes",,,
"20181112MR/6","2018-11-12T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","150","Yes",,,
"20181112LT/3","2018-11-12T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","120","Yes",,,
"20181112LG/6","2018-11-12T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","520","Yes",,,
"20181112MR/8","2018-11-12T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","91","Yes",,,
"20181112LG/7","2018-11-12T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","38","No",,,
"20181112MR/3","2018-11-12T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","22","Yes",,,
"20181112PR/1","2018-11-12T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","70","Yes",,,
"20181112LG/2","2018-11-12T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","60","No",,,
"20181106PR/1","2018-11-06T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,
"20181106MOL/SKI","2018-11-06T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20181106LG/7","2018-11-06T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","430","No",,,
"20181106LT/5","2018-11-06T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20181106MR/1","2018-11-06T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","130","Yes",,,
"20181106MR/4","2018-11-06T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20181106LG/2","2018-11-06T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","510","No",,,
"20181106MR/3","2018-11-06T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20181106MR/10","2018-11-06T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","550","Yes",,,
"20181106MR/11","2018-11-06T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20181106LT/3","2018-11-06T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","470","Yes",,,
"20181106LG/6","2018-11-06T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,
"20181106LG/1","2018-11-06T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,
"20181106MR/8","2018-11-06T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20181106MR/6","2018-11-06T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20181106MR/5","2018-11-06T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","390","Yes",,,
"20181106LT/7","2018-11-06T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20181105LG/1","2018-11-05T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","130","Yes",,,
"20181105MR/5","2018-11-05T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","150","Yes",,,
"20181105LT/7","2018-11-05T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","4","Yes",,,
"20181105LG/2","2018-11-05T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","1500","No",,,
"20181105MR/6","2018-11-05T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","42","Yes",,,
"20181105MR/10","2018-11-05T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","170","Yes",,,
"20181105MR/11","2018-11-05T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","83","Yes",,,
"20181105LG/6","2018-11-05T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","54","Yes",,,
"20181105MR/4","2018-11-05T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","100","Yes",,,
"20181105MR/3","2018-11-05T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20181105PR/1","2018-11-05T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","120","Yes",,,
"20181105MR/8","2018-11-05T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","86","Yes",,,
"20181105MOL/SKI","2018-11-05T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","6","Yes",,,
"20181105LG/7","2018-11-05T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","50","No",,,
"20181105LT/3","2018-11-05T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","140","Yes",,,
"20181105MR/1","2018-11-05T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","160","Yes",,,
"20181105LT/5","2018-11-05T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","10","Yes",,,
"20181030MR/8","2018-10-30T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
