"the_geom","asset_cate","external_i","asset_id","asset_name","asset_clas","asset_sub_","asset_type","asset_su00","region","suburb","signal_loc","fixed_sign","status","commission","connection","modificati","latest_rep","service_pr","cctv_camer","bluetooth_","constructi","ownership","maintained","asset_hand","latitude","longitude"
"POINT (149.13797897861528 -35.16688344899772)","Signals","9085551","TSSI258","Site 258 HORSE PARK DR / MULLIGANS FLAT RD, BONNER TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","FORDE","HORSE PARK DR / MULLIGANS FLAT RD, BONNER","YES","ACTIVE/IN SERVICE","20110616000000","20110504000000",,"20110616000000","TELSTRA","NO","YES",,"ROADS_ACT","ROADS_ACT","GIFTED","-35.166891722","149.137973626"
"POINT (149.08447212252005 -35.38971743602561)","Signals","10768587","TSSI1010","Site 1010 ATHLLON DR PARK AND RIDE PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","WODEN","WANNIASSA","ATHLLON DR PARK AND RIDE","YES","ACTIVE/IN SERVICE","20170804000000",,,,,"NO","NO","20170804000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3897258792","149.084466484"
"POINT (149.12967824480128 -35.275760431335755)","Signals","740446","TSSI2","Site 2 NORTHBOURNE AV / BARRY DR / COOYONG ST, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","BRADDON","NORTHBOURNE AV / BARRY DR / COOYONG ST, CITY","YES","ACTIVE/IN SERVICE","19651023000000","19840112000000",,"20031021000000","TELSTRA","YES","YES","19651023000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2757687701","149.129672658"
"POINT (149.07857682702405 -35.23399474420411)","Signals","9085545","TSSI250","Site 250 AIKMAN DR / JOY CUMMINGS PL, BELCONNEN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BRUCE","AIKMAN DR / JOY CUMMINGS PL, BELCONNEN","YES","ACTIVE/IN SERVICE","20110610000000","20110511000000",,"20110610000000","TELSTRA","NO","NO",,"ROADS_ACT","ROADS_ACT","GIFTED","-35.2340030918","149.078571224"
"POINT (149.11956464397397 -35.18619655944333)","Signals","740763","TSSI177","Site 177 GUNGAHLIN DR / GUNDAROO DR, PALMERSTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","PALMERSTON","GUNGAHLIN DR / GUNDAROO DR, PALMERSTON","YES","ACTIVE/IN SERVICE","20010125000000","20010125000000",,,"TELSTRA","NO","YES","20010125000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.1862048816","149.119559239"
"POINT (149.0322847560104 -35.31247004539264)","Signals","9810549","TSSI282","Site 282 JOHN GORTON DR / OPPERMAN DR / TBA, WRIGHT CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","WRIGHT","JOHN GORTON DR / OPPERMAN DR / TBA, WRIGHT","YES","ACTIVE/IN SERVICE","20140731000000","20140718000000",,,"TELSTRA","NO","NO","20140801000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3124786374","149.032279051"
"POINT (149.09853668344323 -35.34388565809321)","Signals","740512","TSSI42","Site 42 YAMBA DR / KITCHENER ST, GARRAN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","GARRAN","YAMBA DR / KITCHENER ST, GARRAN","YES","ACTIVE/IN SERVICE","19730620000000","19800228000000",,"19921223000000","TELSTRA","NO","NO","19730620000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.343894059","149.098531064"
"POINT (149.12813905599657 -35.247262359297935)","Signals","740740","TSSI162","Site 162 MOUAT ST / BRIGALOW ST, LYNEHAM TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","LYNEHAM","MOUAT ST / BRIGALOW ST, LYNEHAM","YES","ACTIVE/IN SERVICE","19980204000000","19980201000000",,"19980204000000","TELSTRA","NO","YES","19980204000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2472706614","149.128133521"
"POINT (149.06089283758288 -35.23978860951005)","Signals","9084218","TSSI237","Site 237 JOSEPHSON ST / COHEN ST, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","JOSEPHSON ST / COHEN ST, BELCONNEN","YES","ACTIVE/IN SERVICE","20090507000000","20090506000000",,,"TELSTRA","NO","NO","20090507000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2397970029","149.0608872"
"POINT (149.0969544386283 -35.32430357919398)","Signals","740816","TSSI1004","Site 1004 KENT ST, DEAKIN PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","WODEN","DEAKIN","KENT ST, DEAKIN","YES","ACTIVE/IN SERVICE","19680921000000","19900316000000","20050401000000","20050401000000","TELSTRA","NO","NO","19680921000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3243120095","149.09694882"
"POINT (149.06536618786606 -35.31945854917845)","Signals","740603","TSSI94","Site 94 COTTER RD / TUGG PKWY (STH RAMP), CURTIN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","CURTIN","COTTER RD / TUGG PKWY (STH RAMP), CURTIN","YES","ACTIVE/IN SERVICE","19740407000000","19801027000000",,"19740207000000","TELSTRA","NO","NO","19740407000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3194670733","149.065360561"
"POINT (149.11011957384252 -35.243036273562936)","Signals","4287128","TSSI213","Site 213 GINNINDERRA DR / GUNGAHLIN DR (WEST), BRUCE CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BRUCE","GINNINDERRA DR / GUNGAHLIN DR (WEST), BRUCE","YES","ACTIVE/IN SERVICE","20061211000000","20061213000000",,,"TELSTRA","NO","YES","20061211000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2430445897","149.110114027"
"POINT (149.12587882699145 -35.27909655721632)","Signals","740641","TSSI112","Site 112 MARCUS CLARKE ST / ALLSOP PL, CITY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","MARCUS CLARKE ST / ALLSOP PL, CITY","YES","ACTIVE/IN SERVICE","19880225000000","19890819000000",,"19880225000000","TELSTRA","NO","NO","19880225000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.279104905","149.125873231"
"POINT (149.10374851142893 -35.259947150334604)","Signals","740494","TSSI28","Site 28 BARRY DR / BELCONNEN WAY, O""CONNOR TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","O""CONNOR","BARRY DR / BELCONNEN WAY, O""CONNOR","YES","ACTIVE/IN SERVICE","19711221000000","19850528000000",,"19711221000000","TELSTRA","NO","YES","19711221000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2599554892","149.103742931"
"POINT (149.1089970743952 -35.15352547566844)","Signals","10768596","TSSI303","Site 303 HORSE PARK DR / GASTON WAY / SUTHRLAND CRES CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","GUNGAHLIN","TAYLOR","HORSE PARK DR / GASTON WAY / SUTHRLAND CRES","YES","ACTIVE/IN SERVICE","20170619000000","20170619000000",,,"TELSTRA","NO","NO","20170619000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.1535337419","149.108991527"
"POINT (149.13105637953078 -35.27591001408424)","Signals","740469","TSSI15","Site 15 COOYONG ST / MORT ST, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","BRADDON","COOYONG ST / MORT ST, CITY","YES","ACTIVE/IN SERVICE","19700918000000","19840112000000","20000608000000","20000608000000","TELSTRA","NO","NO","19700918000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2759183519","149.131050794"
"POINT (149.12536893415538 -35.28209035411526)","Signals","740649","TSSI117","Site 117 LONDON CIRC / GORDON ST, CITY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","LONDON CIRC / GORDON ST, CITY","YES","ACTIVE/IN SERVICE","19880323000000","19890819000000","20030116000000","19880323000000","TELSTRA","NO","NO","19880323000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2820987104","149.125363339"
"POINT (149.07134145514237 -35.21529458385138)","Signals","740611","TSSI99","Site 99 WILLIAM WEBB DR / MOYNIHAN ST, EVATT TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","MCKELLAR","WILLIAM WEBB DR / MOYNIHAN ST, EVATT","YES","ACTIVE/IN SERVICE","19860616000000","19870611000000",,"19860616000000","TELSTRA","NO","YES","19860616000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.215302939","149.071335847"
"POINT (149.1470460405799 -35.28174462128163)","Signals","740862","TSSI1029","Site 1029 LIMESTONE AVE NEAR ANZAC PDE, REID PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","CAMPBELL","LIMESTONE AVE NEAR ANZAC PDE, REID","YES","ACTIVE/IN SERVICE","20030423000000","20030423000000",,,"TELSTRA","NO","NO","20030423000000","NCA","NCA","GIFTED","-35.2817529565","149.147040471"
"POINT (149.12881466397457 -35.162324616769)","Signals","11297411","TSSI321","Site 321  TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","AMAROO",,"YES","ACTIVE/IN SERVICE","20190520000000","20190520000000",,,,,,,"ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.1623328828","149.12880928"
"POINT (149.06214205926332 -35.23556226028772)","Signals","9084223","TSSI242","Site 242 LATHLAIN ST / LUXTON ST, BELCONNEN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BELCONNEN","LATHLAIN ST / LUXTON ST, BELCONNEN","YES","ACTIVE/IN SERVICE","20090807000000","20090807000000",,,"TELSTRA","NO","NO","20090807000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2355706496","149.062136429"
"POINT (149.07368969188877 -35.26066364869143)","Signals","740600","TSSI91","Site 91 BINDUBI ST / BANDJALONG CR, ARANDA CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","ARANDA","BINDUBI ST / BANDJALONG CR, ARANDA","YES","ACTIVE/IN SERVICE","19801104000000","19860228000000","19991122000000","19991122000000","TELSTRA","NO","NO","19801104000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2606720427","149.073684072"
"POINT (149.14805237844186 -35.298945879313976)","Signals","9084203","TSSI225","Site 225 KINGS AVE / PARKES WAY / MORSEHEAD DR, RUSSELL CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","RUSSELL","KINGS AVE / PARKES WAY / MORSEHEAD DR, RUSSELL","YES","ACTIVE/IN SERVICE","20110328000000","20110328000000",,,"TELSTRA","NO","YES","20110328000000","NCA","NCA","GIFTED","-35.2989542563","149.148046821"
"POINT (149.13351055402964 -35.25077186989312)","Signals","11165035","TSSI1013","Site 1013  PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","DICKSON",,"YES","ACTIVE/IN SERVICE","20190206000000",,,,,,,,,,,"-35.250780171","149.133505016"
"POINT (149.1754415979313 -35.297175762710545)","Signals","9950980","TSSI278","Site 278 FAIRBAIRN AVE / MAJURA PARKWAY NTHBOUND ON RAMP TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CAMPBELL","FAIRBAIRN AVE / MAJURA PARKWAY NTHBOUND ON RAMP","YES","ACTIVE/IN SERVICE","20150514000000","20150320000000",,,"TELSTRA","NO","NO","20150514000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2971840717","149.175436069"
"POINT (149.14396476697829 -35.31382010205968)","Signals","740774","TSSI181","Site 181 WENTWORTH AV / GILES ST, KINGSTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","KINGSTON","WENTWORTH AV / GILES ST, KINGSTON","YES","ACTIVE/IN SERVICE","20020506000000","20020527000000","20041022000000",,"TELSTRA","NO","NO","20020506000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3138284923","149.143959206"
"POINT (149.1265761126737 -35.27680492108235)","Signals","9416849","TSSI267","Site 267 MARCUS CLARKE ST / RUDD ST / RIMMER ST, ACTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","CITY","MARCUS CLARKE ST / RUDD ST / RIMMER ST, ACTON","YES","ACTIVE/IN SERVICE","20130316000000","20130316000000",,,"TELSTRA","NO","NO","20130316000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.276813264","149.12657052"
"POINT (149.17754681431452 -35.333415217637885)","Signals","740689","TSSI136","Site 136 NEWCASTLE ST / WHYALLA ST, FYSHWICK TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","FYSHWICK","NEWCASTLE ST / WHYALLA ST, FYSHWICK","YES","ACTIVE/IN SERVICE","19890720000000","19900101000000","20021216000000","19890720000000","TELSTRA","NO","NO","19890720000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3334235491","149.177541324"
"POINT (149.05703534425447 -35.373898171869726)","Signals","740563","TSSI64","Site 64 DRAKEFORD DRIVE / SULWOOD DR, KAMBAH CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","KAMBAH","DRAKEFORD DRIVE / SULWOOD DR, KAMBAH","YES","ACTIVE/IN SERVICE","19771213000000","19800611000000","20020722000000","19970314000000","TELSTRA","NO","YES","19771213000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3739066548","149.057029672"
"POINT (149.12882153001513 -35.25711231750539)","Signals","740824","TSSI1011","Site 1011 WATTLE ST, O""CONNOR PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","LYNEHAM","WATTLE ST, O""CONNOR","YES","ACTIVE/IN SERVICE","19731219000000","19891207000000","20020827000000","20170330000000","TELSTRA","NO","NO","19731219000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.25712063","149.128815977"
"POINT (149.1308099588062 -35.218231614264674)","Signals","740728","TSSI158","Site 158 GUNGAHLIN DR / STANDFORD ST, MITCHELL TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","MITCHELL","GUNGAHLIN DR / STANDFORD ST, MITCHELL","YES","ACTIVE/IN SERVICE","19971211000000","19971207000000",,"19971211000000","TELSTRA","YES","YES","19971211000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.218239962","149.130804482"
"POINT (149.08678206610662 -35.25290568271884)","Signals","740807","TSSI204","Site 204 HAYDON DR / MARY POTTER CIRC, BRUCE TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BRUCE","HAYDON DR / MARY POTTER CIRC, BRUCE","YES","ACTIVE/IN SERVICE","20050830000000","20050824000000",,,"TELSTRA","NO","NO","20050830000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2529140299","149.086776483"
"POINT (149.14413002374738 -35.22352468885241)","Signals","11165023","TSSI82","Site 82  CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","LYNEHAM",,"YES","ACTIVE/IN SERVICE",,,,,,,,,,,,"-35.2235330244","149.144124561"
"POINT (149.10174431372485 -35.40505242314444)","Signals","9810655","TSSI279","Site 279 ASHLEY DR / MCBRYDE ST, WANNIASSA CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","WANNIASSA","ASHLEY DR / MCBRYDE ST, WANNIASSA","YES","ACTIVE/IN SERVICE","20140728000000","20140722000000",,,"TELSTRA","NO","NO","20140728000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.4050608636","149.101738713"
"POINT (149.1417928295791 -35.31108550354942)","Signals","740519","TSSI45","Site 45 WENTWORTH AV / TELOPEA PK, KINGSTON CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","KINGSTON","WENTWORTH AV / TELOPEA PK, KINGSTON","YES","ACTIVE/IN SERVICE","19731220000000","19941129000000",,"19731220000000","TELSTRA","NO","YES","19731220000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3110939038","149.141787267"
"POINT (149.1364179322103 -35.28646162001442)","Signals","10443125","TSSI1043","Site 1043 CONSTITUTION AV PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","CITY","REID","CONSTITUTION AV","YES","ACTIVE/IN SERVICE","20160607000000","20160607000000",,,,"NO","NO","20160607000000","NCA","NCA","GIFTED","-35.2864699773","149.136412353"
"POINT (149.11098871005123 -35.22407206122109)","Signals","740833","TSSI1017","Site 1017 MARIBYRNONG AV / HEALTH CENTRE, KALEEN PEDESTRIAN","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","PEDESTRIAN","BELCONNEN","KALEEN","MARIBYRNONG AV / HEALTH CENTRE, KALEEN","YES","ACTIVE/IN SERVICE","19820521000000","19891206000000","20050330000000","20050330000000","TELSTRA","NO","NO","19820521000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2240803913","149.110983173"
"POINT (149.06748621021237 -35.24299018550294)","Signals","740566","TSSI67","Site 67 BENJAMIN WAY / COLLEGE ST, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","BENJAMIN WAY / COLLEGE ST, BELCONNEN","YES","ACTIVE/IN SERVICE","19780303000000","19860221000000","20030115000000","19780816000000","TELSTRA","NO","NO","19780303000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2429985649","149.067480585"
"POINT (149.12594224185403 -35.28308344091072)","Signals","740577","TSSI77","Site 77 EDINBURGH AV / LONDON CIRC, CITY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","EDINBURGH AV / LONDON CIRC, CITY","YES","ACTIVE/IN SERVICE","19781220000000","19840528000000",,"19781220000000","TELSTRA","NO","NO","19781220000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2830917993","149.125936648"
"POINT (149.17724730927105 -35.33480250069805)","Signals","4287176","TSSI217","Site 217 NEWCASTLE ST - IRON KNOB ST, FYSHWICK TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","FYSHWICK","NEWCASTLE ST - IRON KNOB ST, FYSHWICK","YES","ACTIVE/IN SERVICE","20070313000000","20070313000000",,,"TELSTRA","NO","NO","20070313000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3348108326","149.177241819"
"POINT (149.13197532406434 -35.28198188425475)","Signals","740661","TSSI121","Site 121 LONDON CIRC / AKUNA ST, CITY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","CITY","LONDON CIRC / AKUNA ST, CITY","YES","ACTIVE/IN SERVICE","19880526000000","19880527000000",,"19880526000000","TELSTRA","NO","NO","19880526000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2819902341","149.131969737"
"POINT (149.10238583971713 -35.413966340892785)","Signals","10812979","TSSI280","Site 280  TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","GOWRIE",,"YES","ACTIVE/IN SERVICE","20180508000000",,,,,"NO","NO",,,,,"-35.4139747924","149.102380255"
"POINT (149.0961084756311 -35.2291774919711)","Signals","9142966","TSSI251","Site 251 BALDWIN DR / MARIBYRNONG AVE, KALEEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","LAWSON","BALDWIN DR / MARIBYRNONG AVE, KALEEN","YES","ACTIVE/IN SERVICE","20110408000000","20110408000000",,,"TELSTRA","NO","NO","20110408000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2291858076","149.096102898"
"POINT (149.05641446139478 -35.379165067783234)","Signals","740531","TSSI54","Site 54 DRAKEFORD DR / MARCONI CR, KAMBAH CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","KAMBAH","DRAKEFORD DR / MARCONI CR, KAMBAH","YES","ACTIVE/IN SERVICE","19770421000000","19801212000000","20040528000000","20040528000000","TELSTRA","NO","NO","19770421000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3791735495","149.056408789"
"POINT (149.0645267149286 -35.242994950000494)","Signals","740672","TSSI128","Site 128 NETTLEFOLD ST / LATHLAIN ST, BELCONNEN CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","BELCONNEN","BELCONNEN","NETTLEFOLD ST / LATHLAIN ST, BELCONNEN","YES","ACTIVE/IN SERVICE","19890824000000","19891121000000","20030115000000","19890824000000","TELSTRA","NO","NO","19890824000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2430033364","149.064521083"
"POINT (149.03730728893552 -35.31973593376046)","Signals","9277096","TSSI256","Site 256 JOHN GORTON DR / STEVE IRWIN AVE CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","WODEN","WRIGHT","JOHN GORTON DR / STEVE IRWIN AVE","YES","ACTIVE/IN SERVICE","20120821000000","20120920000000",,,"TELSTRA","NO","NO","20120821000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3197444934","149.037301613"
"POINT (149.1402993785636 -35.2511173626309)","Signals","740758","TSSI174","Site 174 COWPER ST / DICKSON PL, DICKSON TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","CITY","DICKSON","COWPER ST / DICKSON PL, DICKSON","YES","ACTIVE/IN SERVICE","20000627000000","20000627000000","20010702000000",,"TELSTRA","NO","NO","20000627000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2511256609","149.140293845"
"POINT (149.18306732207947 -35.34056953318852)","Signals","9084197","TSSI220","Site 220 CANBERRA AVE / TOM PRICE ST, FYSHWICK TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","SYMONSTON","CANBERRA AVE / TOM PRICE ST, FYSHWICK","YES","ACTIVE/IN SERVICE","20080715000000","20080715000000",,,"TELSTRA","NO","NO","20080715000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3405778799","149.183061858"
"POINT (149.05865750405036 -35.24024059788459)","Signals","9084219","TSSI238","Site 238  NETTLEFOLD ST / COHEN ST, BELCONNEN TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","BELCONNEN","BELCONNEN","NETTLEFOLD ST / COHEN ST, BELCONNEN","YES","ACTIVE/IN SERVICE","20090424000000","20090424000000",,,"TELSTRA","NO","NO","20090424000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.2402489935","149.058651863"
"POINT (149.1412109960624 -35.28929771107573)","Signals","740456","TSSI7","Site 7 ANZAC PARADE / CONSTITUTION AV, PARKES CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","CAMPBELL","ANZAC PARADE / CONSTITUTION AV, PARKES","YES","ACTIVE/IN SERVICE","19680807000000","19920819000000","20010404000000","19901004000000","TELSTRA","NO","NO","19680807000000","NCA","NCA","GIFTED","-35.289306071","149.141205424"
"POINT (149.08800382451082 -35.343592739244514)","Signals","740724","TSSI155","Site 155 CALLUM ST / BOWES ST, PHILLIP TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","PHILLIP","CALLUM ST / BOWES ST, PHILLIP","YES","ACTIVE/IN SERVICE","19951024000000","19900604000000",,"19951024000000","TELSTRA","NO","NO","19951024000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.3436011671","149.087998209"
"POINT (149.03178130287026 -35.30492206758772)","Signals","9951430","TSSI283","Site 283 JOHN GORTON DR / WYNDHAM AV TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","DENMAN PROSPECT","JOHN GORTON DR / WYNDHAM AV","YES","ACTIVE/IN SERVICE",,"20140730000000",,,"TELSTRA","NO","YES","20150212000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.3049306654","149.031775588"
"POINT (149.0647676003613 -35.41888602051568)","Signals","740749","TSSI169","Site 169 ATHLLON DR / REED ST, GREENWAY TEE","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","TEE","WODEN","GREENWAY","ATHLLON DR / REED ST, GREENWAY","YES","ACTIVE/IN SERVICE","19981216000000","19981216000000",,"19981216000000","TELSTRA","NO","NO","19981216000000","ROADS_ACT","ROADS_ACT","GIFTED","-35.4188944502","149.06476192"
"POINT (149.12906221375889 -35.279572806910366)","Signals","740442","TSSI1","Site 1 NORTHBOURNE AV / LONDON CIRCUIT, CITY CROSS","ROAD INFRASTRUCTURE","ELECTRICAL AND MECHANICAL","TRAFFIC SIGNAL SITE","CROSS","CITY","CITY","NORTHBOURNE AV / LONDON CIRCUIT, CITY","YES","ACTIVE/IN SERVICE","19651023000000","19840221000000","20070603000000","20070603000000","TELSTRA","NO","YES","19711119000000","ROADS_ACT","ROADS_ACT","CAPITAL WORKS","-35.2795811531","149.129056622"
