"row_id","date","site","name","location_1","micro_result","micro_compliance","algee_result","final_compliance","comments","zip_codes","suburb"
"20211221PR/1","2021-12-21T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","340","No",,,,,
"20211005LG/7","2021-10-05T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","28","Yes",,,,,
"20211221MOL/SKI","2021-12-21T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","180","Yes",,,,,
"20220420MR/3","2022-04-20T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20211026MR/1","2021-10-26T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20211025LG/2","2021-10-25T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","4","Yes",,,,,
"20220124MR/5","2022-01-24T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","66","Yes",,,,,
"20211213LT/3","2021-12-13T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","290","Yes",,,,,
"20210928MR/10","2021-09-28T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","36","Yes",,,,,
"20211109MR/1","2021-11-09T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","62","Yes",,,,,
"20220104MOL/SKI","2022-01-04T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","50","Yes",,,,,
"20211115LG/7","2021-11-15T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","60","Yes",,,,,
"20211221LG/7","2021-12-21T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20211108LT/7","2021-11-08T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","300","Yes",,,,,
"20220316LG/6","2022-03-16T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","290","No",,,,,
"20211207LG/1","2021-12-07T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,,,
"20220321MOL/SKI","2022-03-21T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","110","Yes",,,,,
"20220125MR/11","2022-01-25T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","56","Yes",,,,,
"20210927LG/6","2021-09-27T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","24","Yes",,,,,
"20220328MR/1","2022-03-28T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","48","Yes",,,,,
"20220405LG/2","2022-04-05T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20211122MR/3","2021-11-22T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","90","No",,,,,
"20211129LT/5","2021-11-29T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","380","Yes",,,,,
"20220201MR/4","2022-02-01T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","2300","No",,,,,
"20220222LG/1","2022-02-22T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","No",,,,,
"20211005MR/4","2021-10-05T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","40","Yes",,,,,
"20211005LT/3","2021-10-05T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","100","Yes",,,,,
"20220321MR/3","2022-03-21T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","170","Yes",,,,,
"20211012PR/1","2021-10-12T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,,,
"20211129MR/11","2021-11-29T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","850","Yes",,,,,
"20220117MR/11","2022-01-17T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","1400","No",,,,,
"20220118LT/3","2022-01-18T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","No",,,,,
"20220502MR/11","2022-05-02T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,"The monitoring of this site for Intestinal Enterococci has ceased from 02/05/2022 and will recommence at the start of the 2022/23 new recreational season on 26/09/2022.",,
"20211019MR/11","2021-10-19T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20211206MR/10","2021-12-06T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","70","No",,,,,
"20220427MR/11","2022-04-27T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","56","Yes",,,,,
"20211011MR/10","2021-10-11T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","12","Yes",,,,,
"20220329MR/10","2022-03-29T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,,,
"20220118MR/10","2022-01-18T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20220131MR/1","2022-01-31T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","940","Yes",,,,,
"20211101PR/1","2021-11-01T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","38","Yes",,,,,
"20211130MR/5","2021-11-30T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20211221MR/8","2021-12-21T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","No",,,,,
"20220307MR/6","2022-03-07T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","NR",,,,,
"20220321MR/10","2022-03-21T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","110","Yes",,,,,
"20220315MR/6","2022-03-15T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","NR",,,"Sample not collected due to road closure",,
"20220427LG/7","2022-04-27T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","340","No",,,,,
"20220201LT/7","2022-02-01T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","2100","No",,,,,
"20220405MR/1","2022-04-05T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","160","Yes",,,,,
"20220111MR/3","2022-01-11T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","No",,,,,
"20211115MR/6","2021-11-15T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20220221LT/3","2022-02-21T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","920","Yes",,,,,
"20211005MR/11","2021-10-05T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","52","Yes",,,,,
"20220222LT/7","2022-02-22T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20220208MR/5","2022-02-08T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","50","Yes",,,,,
"20220125LG/2","2022-01-25T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","190","Yes",,,,,
"20211018LG/6","2021-10-18T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","80","Yes",,,,,
"20211018MOL/SKI","2021-10-18T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","38","Yes",,,,,
"20220111LG/7","2022-01-11T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","80","No",,,,,
"20220404MOL/SKI","2022-04-04T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","26","Yes",,,,,
"20211026LG/1","2021-10-26T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,,,
"20220221PR/1","2022-02-21T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","270","No",,,,,
"20220124LG/2","2022-01-24T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","40","No",,,,,
"20220110MR/8","2022-01-10T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","510","No",,,,,
"20220412MOL/SKI","2022-04-12T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","110","Yes",,,,,
"20211108MOL/SKI","2021-11-08T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","450","Yes",,,,,
"20211026MR/6","2021-10-26T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20220207LG/1","2022-02-07T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","50","No",,,,,
"20211213MR/5","2021-12-13T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","80","Yes",,,,,
"20220427LG/2","2022-04-27T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20211006LG/6","2021-10-06T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20220315LT/5","2022-03-15T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","70","No",,,,,
"20220111MOL/SKI","2022-01-11T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20211214LT/5","2021-12-14T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","2900","No",,,,,
"20220105MR/4","2022-01-05T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","No",,,,,
"20211108MR/8","2021-11-08T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","220","Yes",,,,,
"20211101MR/10","2021-11-01T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","10","Yes",,,,,
"20220207MR/11","2022-02-07T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","30","No",,,,,
"20211025MR/4","2021-10-25T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","20","Yes",,,,,
"20220315MR/4","2022-03-15T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","270","No",,,,,
"20220411MR/3","2022-04-11T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","420","Yes",,,,,
"20220201LG/2","2022-02-01T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","620","No",,,,,
"20220215LT/5","2022-02-15T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20220420MR/10","2022-04-20T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","880","No",,,,,
"20211213PR/1","2021-12-13T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","210","Yes",,,,,
"20220214LG/2","2022-02-14T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","66","Yes",,,,,
"20220124LT/5","2022-01-24T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","110","No",,,,,
"20220105MR/3","2022-01-05T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","No",,,,,
"20211011LG/6","2021-10-11T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","14","Yes",,,,,
"20211025MOL/SKI","2021-10-25T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","12","Yes",,,,,
"20220215MR/6","2022-02-15T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20220118MR/8","2022-01-18T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","No",,,,,
"20220420LG/2","2022-04-20T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20220110MR/5","2022-01-10T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","130","Yes",,,,,
"20220301MR/1","2022-03-01T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","1100","No",,,,,
"20220208MR/8","2022-02-08T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","70","Yes",,,,,
"20211026PR/1","2021-10-26T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,,,
"20211220MR/11","2021-12-20T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","980","No",,,,,
"20211101MR/3","2021-11-01T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","18","Yes",,,,,
"20220426LG/2","2022-04-26T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","17","Yes",,,,,
"20220404MR/4","2022-04-04T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","110","Yes",,,,,
"20211102MOL/SKI","2021-11-02T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20211214LG/7","2021-12-14T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","60","Yes",,,,,
"20220419LG/2","2022-04-19T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","170","Yes",,,,,
"20220221MOL/SKI","2022-02-21T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","15","Yes",,,,,
"20211018MR/5","2021-10-18T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","16","Yes",,,,,
"20220329MOL/SKI","2022-03-29T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20211012LG/6","2021-10-12T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20220207LT/3","2022-02-07T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","140","Yes",,,,,
"20211123MR/1","2021-11-23T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","52","Yes",,,,,
"20211115LG/2","2021-11-15T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","110","No",,,,,
"20220110LT/7","2022-01-10T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","90","No",,,,,
"20211005LG/6","2021-10-05T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","78","Yes",,,,,
"20220315LT/7","2022-03-15T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","40","No",,,,,
"20220322MR/11","2022-03-22T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","190","Yes",,,,,
"20211221LT/7","2021-12-21T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","60","Yes",,,,,
"20211101MOL/SKI","2021-11-01T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","10","Yes",,,,,
"20211026MR/5","2021-10-26T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20211005LT/7","2021-10-05T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","90","Yes",,,,,
"20211109MR/10","2021-11-09T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","70","Yes",,,,,
"20220125MR/4","2022-01-25T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","68","Yes",,,,,
"20220110MOL/SKI","2022-01-10T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","90","Yes",,,,,
"20211221MR/1","2021-12-21T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","No",,,,,
"20210928MR/3","2021-09-28T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20211026MOL/SKI","2021-10-26T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20220405LT/7","2022-04-05T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20211101LT/3","2021-11-01T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","12","Yes",,,,,
"20220316LG/2","2022-03-16T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20220316PR/1","2022-03-16T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","No",,,,,
"20220201MR/3","2022-02-01T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","2500","No",,,,,
"20220207LG/2","2022-02-07T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","50","No",,,,,
"20211220MR/1","2021-12-20T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","350","No",,,,,
"20220329MR/1","2022-03-29T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20211116LT/3","2021-11-16T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","70","Yes",,,,,
"20211012MR/11","2021-10-12T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20211123LG/2","2021-11-23T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20220118MOL/SKI","2022-01-18T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","180","Yes",,,,,
"20211206MR/6","2021-12-06T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","46","Yes",,,,,
"20220117MR/10","2022-01-17T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","1300","No",,,,,
"20220411MR/8","2022-04-11T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","400","No",,,,,
"20211108PR/1","2021-11-08T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","200","Yes",,,,,
"20220208LG/6","2022-02-08T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20220308MR/11","2022-03-08T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","No",,,,,
"20220125LT/7","2022-01-25T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","58","Yes",,,,,
"20220131LG/6","2022-01-31T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","190","No",,,,,
"20220214MR/3","2022-02-14T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","78","Yes",,,,,
"20211213LG/7","2021-12-13T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","220","Yes",,,,,
"20211207MR/6","2021-12-07T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20220301MOL/SKI","2022-03-01T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","780","No",,,,,
"20220411MOL/SKI","2022-04-11T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","240","Yes",,,,,
"20220124PR/1","2022-01-24T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","470","No",,,,,
"20220426MR/3","2022-04-26T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","50","Yes",,,,,
"20220214LT/3","2022-02-14T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","220","Yes",,,,,
"20211122LG/2","2021-11-22T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","32","Yes",,,,,
"20220105MR/8","2022-01-05T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","No",,,,,
"20211220LT/3","2021-12-20T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","2000","No",,,,,
"20220412MR/11","2022-04-12T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","420","No",,,,,
"20220419MR/6","2022-04-19T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","64","Yes",,,,,
"20220315LG/1","2022-03-15T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","200","No",,,,,
"20211130LT/3","2021-11-30T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","170","Yes",,,,,
"20220321LT/7","2022-03-21T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","30","Yes",,,,,
"20211116LG/2","2021-11-16T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","60","Yes",,,,,
"20211025MR/11","2021-10-25T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","16","Yes",,,,,
"20210928LG/6","2021-09-28T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","26","Yes",,,,,
"20220322LG/1","2022-03-22T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","No",,,,,
"20220105MR/10","2022-01-05T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20211011LT/5","2021-10-11T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","14","Yes",,,,,
"20211005MR/5","2021-10-05T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","22","Yes",,,,,
"20220301MR/8","2022-03-01T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","1300","No",,,,,
"20211019MOL/SKI","2021-10-19T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20211123PR/1","2021-11-23T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,,,
"20220301LT/3","2022-03-01T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","1500","No",,,,,
"20211130LG/7","2021-11-30T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20211115MR/4","2021-11-15T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","770","Yes",,,,,
"20220502LG/7","2022-05-02T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","No",,,"The monitoring of this site for Intestinal Enterococci has ceased from 02/05/2022 and will recommence at the start of the 2022/23 new recreational season on 26/09/2022.",,
"20220411LG/2","2022-04-11T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","680","Yes",,,,,
"20220222LG/7","2022-02-22T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20211108MR/5","2021-11-08T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","130","Yes",,,,,
"20220222MR/10","2022-02-22T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,,,
"20220307MR/10","2022-03-07T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)",">2000","No",,,,,
"20220420LT/5","2022-04-20T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20220201PR/1","2022-02-01T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","No",,,,,
"20220105LT/5","2022-01-05T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","No",,,,,
"20210927MR/10","2021-09-27T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","18","Yes",,,,,
"20211116PR/1","2021-11-16T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,,,
"20220117MR/1","2022-01-17T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","1100","No",,,,,
"20211109LT/5","2021-11-09T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20220222MR/3","2022-02-22T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20211206LT/7","2021-12-06T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","<10","No",,,,,
"20211019MR/3","2021-10-19T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20211012MR/4","2021-10-12T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,,,
"20220207MR/6","2022-02-07T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","30","Yes",,,,,
"20211206LG/7","2021-12-06T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","80","Yes",,,,,
"20211109MR/6","2021-11-09T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","30","Yes",,,,,
"20211018LT/3","2021-10-18T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","160","Yes",,,,,
"20211102MR/11","2021-11-02T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20220110LG/1","2022-01-10T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","180","No",,,,,
"20220131MR/8","2022-01-31T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","730","Yes",,,,,
"20220228LG/7","2022-02-28T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","250","Yes",,,,,
"20220104MR/6","2022-01-04T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","3000","No",,,,,
"20211115MR/11","2021-11-15T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","380","Yes",,,,,
"20211129LG/2","2021-11-29T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","70","Yes",,,,,
"20220427LT/5","2022-04-27T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20220221MR/1","2022-02-21T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","86","Yes",,,,,
"20211214MR/8","2021-12-14T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","400","No",,,,,
"20211006MR/8","2021-10-06T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
