"month","total_container_tons","total_automobile_tons","total_ro_ro_tons","forest_products_break_bulk_","steel_amp_other_metals_tons","total_breakbulk_tons","total_general_cargo_tons","imported_loaded_teus","export_loaded_teus","total_loaded_teus","import_empty_teus","export_empty_teus","total_empty_teus","total_teus","total_containers","import_auto_units","export_auto_units","total_auto_units","import_ro_ro_tons","export_ro_ro_tons"
"2002-10-15T00:00:00.000","353817.00","44314.00","28978.00","94271.00","5870.00","20003.00","547253.00","19638.00","12463.00","32101.00","307.00","7875.00","8182.00","40283.00","25670.00","25577.00","2854.00","28431.00","20198.00","8780.00"
"2002-09-15T00:00:00.000","375623.00","32723.00","26212.00","105211.00","2589.00","18823.00","561181.00","21781.00","12517.00","34298.00","258.00","11923.00","12181.00","46479.00","30002.00","18618.00","2939.00","21557.00","15330.00","10882.00"
"2002-08-15T00:00:00.000","391668.00","36572.00","34953.00","99737.00","4113.00","22453.00","589496.00","23481.00","12545.00","36026.00","379.00","11699.00","12078.00","48104.00","30812.00","20894.00","2256.00","23150.00","24125.00","10828.00"
"2002-07-15T00:00:00.000","386425.00","36105.00","42750.00","128418.00","5879.00","26096.00","625673.00","24264.00","11177.00","35441.00","396.00","14820.00","15216.00","50657.00","32206.00","20863.00","2390.00","23253.00","30500.00","12250.00"
"2002-06-15T00:00:00.000","357636.00","30108.00","43087.00","82994.00","4175.00","17066.00","535066.00","20196.00","11748.00","31944.00","415.00","9273.00","9688.00","41632.00","26483.00","16318.00","3185.00","19503.00","28080.00","15007.00"
"2002-05-15T00:00:00.000","402023.00","36602.00","45602.00","103167.00","7381.00","22080.00","616855.00","22031.00","13775.00","35806.00","318.00","8148.00","8466.00","44272.00","28494.00","21670.00","1886.00","23556.00","31292.00","14310.00"
"2002-04-15T00:00:00.000","351590.00","30498.00","39894.00","89870.00","4568.00","16330.00","532750.00","18929.00","12028.00","30957.00","300.00","7187.00","7487.00","38444.00","24660.00","17326.00","1965.00","19291.00","29981.00","9913.00"
"2002-03-15T00:00:00.000","356125.00","39222.00","47061.00","96185.00","4910.00","16571.00","560074.00","17594.00","13251.00","30845.00","697.00","8355.00","9052.00","39897.00","25878.00","21460.00","3879.00","25339.00","35754.00","11307.00"
"2002-02-15T00:00:00.000","330168.00","29810.00","32913.00","90035.00","3358.00","11065.00","497349.00","17180.00","12072.00","29252.00","336.00","6100.00","6436.00","35688.00","22823.00","16791.00","1971.00","18762.00","21470.00","11443.00"
"2002-01-15T00:00:00.000","329424.00","21506.00","24173.00","76948.00","1659.00","17685.00","471395.00","17887.00","11170.00","29057.00","150.00","10146.00","10296.00","39353.00","25301.00","11926.00","1736.00","13662.00","17729.00","6444.00"
"2001-12-15T00:00:00.000","348097.00","33087.00","27443.00","82800.00","4180.00","16355.00","511962.00","17981.00","12432.00","30413.00","261.00","8120.00","8381.00","38794.00","25071.00","19570.00","1754.00","21324.00","21390.00","6053.00"
"2001-11-15T00:00:00.000","328786.00","40871.00","30812.00","76366.00","2285.00","22286.00","501406.00","17025.00","12029.00","29054.00","530.00","8319.00","8849.00","37903.00","24404.00","22480.00","3573.00","26053.00","20591.00","10221.00"
"2001-10-15T00:00:00.000","351597.00","33420.00","29170.00","89563.00","2862.00","21850.00","528462.00","18916.00","12481.00","31397.00","697.00","9916.00","10613.00","42010.00","26601.00","19842.00","1700.00","21542.00","20979.00","8191.00"
"2001-09-15T00:00:00.000","301178.00","27959.00","26427.00","60855.00","1875.00","15134.00","433428.00","16517.00","10459.00","26976.00","395.00","6946.00","7341.00","34317.00","22067.00","15986.00","1887.00","17873.00","17088.00","9339.00"
"2001-08-15T00:00:00.000","342571.00","30005.00","32388.00","89428.00","13197.00","24575.00","532164.00","18969.00","12049.00","31018.00","823.00","9512.00","10335.00","41353.00","26280.00","17792.00","1422.00","19214.00","23252.00","9136.00"
"2001-07-15T00:00:00.000","356421.00","31347.00","36434.00","82353.00","6009.00","24774.00","537338.00","21231.00","12196.00","33427.00","619.00","10022.00","10641.00","44068.00","28333.00","18579.00","1665.00","20244.00","25223.00","11211.00"
"2001-06-15T00:00:00.000","308059.00","22168.00","34503.00","67334.00","4205.00","15947.00","452216.00","16779.00","11856.00","28635.00","377.00","7037.00","7414.00","36049.00","23358.00","12220.00","2223.00","14443.00","25403.00","9100.00"
"2001-05-15T00:00:00.000","361264.00","30828.00","40900.00","85572.00","3303.00","24601.00","546468.00","19004.00","13328.00","32332.00","719.00","7837.00","8556.00","40888.00","26279.00","17498.00","2398.00","19896.00","31900.00","9000.00"
"2001-04-15T00:00:00.000","355995.00","26120.00","45892.00","75169.00","5662.00","18011.00","526849.00","18784.00","13064.00","31848.00","830.00","7216.00","8046.00","39894.00","25558.00","14970.00","1530.00","16500.00","32165.00","13727.00"
"2001-03-15T00:00:00.000","398778.00","30726.00","44781.00","93516.00","8116.00","21707.00","597624.00","19469.00","15076.00","34545.00","562.00","9241.00","9803.00","44348.00","28501.00","17866.00","1351.00","19217.00","33499.00","11282.00"
"2001-02-15T00:00:00.000","328756.00","25520.00","38329.00","72940.00","7743.00","19520.00","492808.00","15997.00","13671.00","29668.00","1643.00","5823.00","7466.00","37134.00","24210.00","15786.00","886.00","16672.00","28973.00","9357.00"
"2001-01-15T00:00:00.000","341900.00","19205.00","26003.00","68062.00","4305.00","25393.00","484868.00","17035.00","13552.00","30587.00","374.00","8586.00","8960.00","39547.00","25662.00","10349.00","1440.00","11789.00","18581.00","7422.00"
"2000-12-15T00:00:00.000","320511.00","27122.00","32480.00","66836.00","5026.00","25718.00","477693.00","15641.00","13358.00","28999.00","518.00","5249.00","5767.00","34766.00","22349.00","15604.00","1553.00","17157.00","23351.00","9128.00"
"2000-11-15T00:00:00.000","360281.00","26189.00","33085.00","50362.00","5463.00","23282.00","498662.00","17829.00","14822.00","32651.00","286.00","4546.00","4832.00","37483.00","23967.00","14805.00","2071.00","16876.00","23566.00","9520.00"
"2000-10-15T00:00:00.000","374474.00","26348.00","26648.00","64218.00","5110.00","19272.00","516070.00","18806.00","15878.00","34684.00","415.00","5676.00","6091.00","40775.00","26569.00","14634.00","2093.00","16727.00","16147.00","10501.00"
"2000-09-15T00:00:00.000","338051.00","21802.00","24420.00","58005.00","5135.00","18233.00","465646.00","18597.00","12962.00","31559.00","570.00","8569.00","9139.00","40698.00","26185.00","11237.00","2859.00","14096.00","16749.00","7671.00"
"2000-08-15T00:00:00.000","382889.00","26503.00","31150.00","55499.00","5408.00","19972.00","521421.00","21174.00","16625.00","37799.00","496.00","11539.00","12035.00","49834.00","31757.00","15318.00","1886.00","17204.00","22513.00","8637.00"
"2000-07-15T00:00:00.000","361631.00","26644.00","35739.00","55915.00","5515.00","21284.00","506728.00","22118.00","13194.00","35312.00","418.00","9426.00","9744.00","45056.00","28923.00","16564.00","1543.00","18107.00","25488.00","10251.00"
"2000-06-15T00:00:00.000","375913.00","23054.00","40137.00","80600.00","5380.00","21575.00","546659.00","21290.00","14253.00","35543.00","372.00","6565.00","6937.00","42480.00","27416.00","13383.00","1713.00","15096.00","29101.00","11036.00"
"2000-05-15T00:00:00.000","408851.00","30507.00","46819.00","36202.00","8188.00","29834.00","560401.00","22278.00","15821.00","38099.00","396.00","5886.00","6282.00","44381.00","28506.00","17298.00","2590.00","19888.00","34962.00","11857.00"
"2000-04-15T00:00:00.000","370667.00","25894.00","45500.00","37352.00","8744.00","22536.00","510693.00","19756.00","14479.00","34235.00","648.00","6355.00","7003.00","41238.00","26979.00","14616.00","1956.00","16572.00","29288.00","16212.00"
"2000-03-15T00:00:00.000","395585.00","30490.00","56690.00","96216.00","12214.00","25242.00","616437.00","19581.00","17051.00","36632.00","1001.00","7110.00","8111.00","44743.00","28755.00","17220.00","2527.00","19747.00","40023.00","16667.00"
"2000-02-15T00:00:00.000","362398.00","25341.00","35402.00","48771.00","7514.00","26354.00","505780.00","18506.00","15337.00","33843.00","682.00","6199.00","6881.00","40724.00","26161.00","14087.00","2463.00","16550.00","25159.00","10243.00"
"2000-01-15T00:00:00.000","346894.00","20330.00","30819.00","76607.00","5911.00","25355.00","505916.00","17691.00","13257.00","30948.00","452.00","4455.00","4907.00","35855.00","23459.00","10855.00","2351.00","13206.00","21106.00","9713.00"
"1999-12-15T00:00:00.000","368074.00","30696.00","26146.00","75931.00","8697.00","29213.00","538757.00","19587.00","14985.00","34572.00","1350.00","6320.00","7670.00","42242.00","26977.00","17965.00","1902.00","19867.00","18310.00","7836.00"
"1999-11-15T00:00:00.000","376080.00","35866.00","33169.00","46174.00","8136.00","33770.00","533195.00","18659.00","15737.00","34396.00","1189.00","5778.00","6967.00","41363.00","26399.00","21659.00","1671.00","23330.00","22290.00","10879.00"
"1999-10-15T00:00:00.000","363451.00","23242.00","32299.00","95893.00","5942.00","28368.00","549195.00","18725.00","15274.00","33999.00","617.00","5693.00","6310.00","40309.00","25580.00","13155.00","1786.00","14941.00","19144.00","13155.00"
"1999-09-15T00:00:00.000","336656.00","24752.00","29912.00","73051.00","5815.00","36268.00","506454.00","18886.00","13068.00","31954.00","356.00","5225.00","5581.00","37535.00","23815.00","13347.00","2783.00","16130.00","19498.00","10414.00"
"1999-08-15T00:00:00.000","405548.00","24518.00","28162.00","74057.00","4096.00","29092.00","565473.00","22174.00","16846.00","39020.00","444.00","8376.00","8820.00","47840.00","30191.00","12302.00","3577.00","15879.00","16620.00","11542.00"
"1999-07-15T00:00:00.000","356406.00","32392.00","42511.00","78138.00","7396.00","27814.00","544657.00","20444.00","14193.00","34637.00","1050.00","5255.00","6305.00","40942.00","25905.00","16668.00","3894.00","20562.00","27327.00","15184.00"
"1999-06-15T00:00:00.000","404508.00","25232.00","43211.00","44442.00","6519.00","28429.00","552341.00","21993.00","15778.00","37771.00","1428.00","5186.00","6614.00","44385.00","28125.00","12682.00","3740.00","16422.00","29814.00","13397.00"
"1999-05-15T00:00:00.000","367222.00","36985.00","58766.00","77869.00","6986.00","33491.00","581319.00","18566.00","15037.00","33603.00","848.00","4584.00","5432.00","39035.00","25163.00","20535.00","3739.00","24274.00","40542.00","18224.00"
"1999-04-15T00:00:00.000","371764.00","24752.00","40378.00","31617.00","8428.00","35673.00","512612.00","18310.00","15205.00","33515.00","2019.00","5137.00","7156.00","40671.00","25671.00","12623.00","3243.00","15866.00","25902.00","14476.00"
"1999-03-15T00:00:00.000","399545.00","28928.00","52834.00","47712.00","7855.00","23836.00","560710.00","20091.00","17823.00","37914.00","1890.00","5899.00","7789.00","45703.00","28299.00","15261.00","3930.00","19191.00","37616.00","15218.00"
"1999-02-15T00:00:00.000","337174.00","23635.00","43634.00","55589.00","6861.00","25940.00","492833.00","17277.00","15714.00","32991.00","1569.00","4858.00","6427.00","39418.00","24506.00","12320.00","3123.00","15443.00","34179.00","9455.00"
"1999-01-15T00:00:00.000","354061.00","17850.00","35342.00","33616.00","5232.00","28549.00","474650.00","17146.00","14473.00","31619.00","2480.00","4543.00","7023.00","38642.00","24408.00","7992.00","3643.00","11635.00","26034.00","9308.00"
"1998-12-15T00:00:00.000","376873.00","31486.00","39223.00","54660.00","7080.00","23322.00","532644.00","20070.00","15527.00","35597.00","2021.00","4339.00","6360.00","41957.00","26337.00","13050.00","7560.00","20610.00","24425.00","14798.00"
"1998-11-15T00:00:00.000","363909.00","27243.00","31750.00","36347.00","6958.00","22808.00","489015.00","18757.00","16302.00","35059.00","1518.00","6838.00","8356.00","43415.00","27105.00","11494.00","5935.00","17429.00","20332.00","11418.00"
"1998-10-15T00:00:00.000","341109.00","23317.00","40906.00","38134.00","7629.00","27885.00","478980.00","17063.00","15224.00","32287.00","1632.00","3843.00","5475.00","37762.00","23676.00","10751.00","4269.00","15020.00","25648.00","15258.00"
"1998-09-15T00:00:00.000","347255.00","25921.00","36486.00","33705.00","4897.00","23785.00","472049.00","18461.00","15526.00","33987.00","1632.00","6059.00","7691.00","41678.00","26279.00","10979.00","5544.00","16523.00","21869.00","14599.00"
"1998-08-15T00:00:00.000","326098.00","24566.00","35679.00","48902.00","1076.00","31797.00","468118.00","17360.00","14429.00","31789.00","1106.00","3566.00","4672.00","36461.00","22828.00","13548.00","2348.00","15896.00","23433.00","12246.00"
"1998-07-15T00:00:00.000","357057.00","25671.00","49305.00","41792.00","7962.00","30969.00","512756.00","19906.00","15814.00","35720.00","1585.00","3952.00","5573.00","41293.00","25805.00","13087.00","3387.00","16474.00","34298.00","15007.00"
"1998-06-15T00:00:00.000","352392.00","17489.00","48952.00","53063.00","6269.00","27930.00","506095.00","17330.00","16534.00","33864.00","2334.00","2767.00","5101.00","38965.00","24525.00","9335.00","2030.00","11365.00","30161.00","18791.00"
"1998-05-15T00:00:00.000","382760.00","25824.00","40905.00","25530.00","4022.00","37509.00","516550.00","18178.00","17104.00","35282.00","2407.00","3242.00","5626.00","40908.00","26250.00","15081.00","1790.00","16871.00","28865.00","12040.00"
"1998-04-15T00:00:00.000","377397.00","21900.00","56087.00","48180.00","5663.00","33094.00","542321.00","17777.00","18157.00","35934.00","2712.00","3070.00","5769.00","41703.00","25985.00","11715.00","2342.00","14057.00","39312.00","16775.00"
"1998-03-15T00:00:00.000","377748.00","27610.00","57077.00","43910.00","10344.00","31001.00","547690.00","18577.00","18570.00","37147.00","5906.00","3525.00","9431.00","46578.00","28926.00","14570.00","2967.00","17537.00","40470.00","16607.00"
"1998-02-15T00:00:00.000","359722.00","20085.00","37156.00","42726.00","13805.00","31879.00","505373.00","16228.00","16846.00","33074.00","3045.00","2056.00","5101.00","38175.00","23874.00","11206.00","1393.00","12599.00","23405.00","13751.00"
"1998-01-15T00:00:00.000","360095.00","18386.00","32967.00","54189.00","15705.00","27515.00","508857.00","16051.00","17418.00","33469.00","3199.00","1436.00","4635.00","38104.00","23789.00","9452.00","2391.00","11843.00","22160.00","10807.00"
