"year","quarter","light_desc","light_code","county_desc","county_no","muni_desc","muni_code","junction_desc","junction_code","collision_type_desc","collision_type_code","surf_cond_desc","surf_cond_code","lane_desc","lane_code","rd_cond_desc","rd_cond_code","rd_div_desc","rd_div_code","fix_obj_desc","fix_obj_code","report_no","report_type","weather_desc","weather_code","acc_date","acc_time","loc_code","signal_flag_desc","signal_flag","c_m_zone_flag","agency_code","area_code","harm_event_desc1","harm_event_code1","harm_event_desc2","harm_event_code2","rte_no","route_type_code","rte_suffix","log_mile","logmile_dir_flag_desc","logmile_dir_flag","mainroad_name","distance","feet_miles_flag_desc","feet_miles_flag","distance_dir_flag","reference_no","reference_type_code","reference_suffix","reference_road_name","latitude","longitude","geocoded_column"
"2020","Q4","Dark Lights On","3","Baltimore","3",,"0","Non Intersection","1","Head On","1","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AE5915004G","Property Damage Crash",,"6.01","20201109","17:18:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Unknown","99","147","MD",,"3.1","North","N","HARFORD RD","10","Feet","F","N","3785","CO",,"NORTHWIND RD","39.408758517805","-76.5137282776489","POINT (-76.513728277649 39.408758517805)"
"2020","Q2","Daylight","1","Howard","13",,"0",,"88","Other","88","Dry","2",,,"No Defects","1","Other","88","Not Applicable","0","CB56710024","Injury Crash",,"7.01","20200527","07:21:00","E5","No","N","N","HOCPD","UNK","Pedestrian","3","Parked Vehicle","2","933","CO",,"0.05","South","S","TWO HILLS CT","0","Feet","F","S","0","UU",,"CUL DE SAC","39.2183483333333","-76.8441916666667","POINT (-76.844191666667 39.218348333333)"
"2022","Q1","Dark Lights On","3","Wicomico","22",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","DE2186007Y","Property Damage Crash",,"6.01","20220315","19:09:00",,"Yes","Y","N","SALISBURY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.4197707686442","-75.5674573553102","POINT (-75.56745735531 38.419770768644)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE5885008J","Property Damage Crash","Not Applicable","0","20210706","15:59:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.29792","-76.5264810094953","POINT (-76.526481009495 39.29792)"
"2022","Q2","Dark Lights On","3","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC18850035","Property Damage Crash",,"7.01","20220603","00:17:00","2B3","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1810536435423","-76.628787583577","POINT (-76.628787583577 39.181053643542)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,,"99","AE6456000G","Property Damage Crash",,"6.01","20211002","10:00:00",,"No","N","N","BACOPD","UNK","Unknown","99","Unknown","99",,,,,,,,,,,,,,,,"39.2941331892964","-76.5147135150922","POINT (-76.514713515092 39.294133189296)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","AE56000060","Property Damage Crash",,"6.01","20220325","14:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.28246265","-76.7553118993224","POINT (-76.755311899322 39.28246265)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE6068005K","Property Damage Crash",,"6.01","20220609","17:30:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3897749833333","-76.7082594333333","POINT (-76.708259433333 39.389774983333)"
"2022","Q2","Daylight","1","Baltimore City","24",,"999","Non Intersection","1","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","One-way Trafficway","2","Building","2","ADK585000V","Property Damage Crash",,"6.01","20220530","08:17:00","1085","No","N","N","BALTIMORE","UNK","Backing","19","Not Applicable","0","4650","MU",,"0","East","E","E 25TH ST","0","Feet","F","E","4640","MU",,"W 25TH ST (BACK)","39.3155776862339","-76.5924209564196","POINT (-76.59242095642 39.315577686234)"
"2021","Q1",,"5.02","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,,"88","MCP1465005F","Property Damage Crash",,"6.01","20210323","06:35:00","55212","No","N","N","MONTGOMERY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.098665","-77.1364966666667","POINT (-77.136496666667 39.098665)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Fence","7","AE6227003Y","Property Damage Crash",,"6.01","20210804","07:50:00",,"No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.36117545","-76.7799924166667","POINT (-76.779992416667 39.36117545)"
"2020","Q2","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE60140030","Property Damage Crash","Raining","3","20200506","02:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.460587765911","-76.8014308074346","POINT (-76.801430807435 39.460587765911)"
"2020","Q4","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3325005X","Property Damage Crash","Not Applicable","0","20201010","16:00:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.98098","-76.93811","POINT (-76.93811 38.98098)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,,"88","AE425300MT","Property Damage Crash",,"7.01","20220225","11:35:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4106937333333","-76.8537604666667","POINT (-76.853760466667 39.410693733333)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","AE404500V4","Injury Crash",,"7.01","20200522","12:00:00",,"No","N","N","BACOPD","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.3728119568376","-76.5657262456198","POINT (-76.56572624562 39.372811956838)"
"2021","Q1","Daylight","1","Charles","8",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","ZH0450000G","Property Damage Crash",,"6.01","20210129","12:15:00",,"No","N","N","CHARLES","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.6135661159428","-76.8820148491859","POINT (-76.882014849186 38.613566115943)"
"2021","Q4","Dark Lights On","3","Baltimore City","24",,,"Not Applicable","0","Other","88","Not Applicable","0",,,"Not Applicable","0","Two-way, Not Divided","1","Not Applicable","0","ADJ8230024","Injury Crash","Unknown","99","20211125","09:37:00","CAD1306","Yes","Y","N","BALTIMORE","UNK","Pedestrian","3","Not Applicable","0",,,,"0",,,"N GILMORE","5","Feet","F","S",,,,"MOSHER ST","39.2999960901717","-76.6430150816583","POINT (-76.643015081658 39.299996090172)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE62210047","Property Damage Crash",,"6.01","20210727","10:45:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3847721166667","-76.6083160666667","POINT (-76.608316066667 39.384772116667)"
"2020","Q4","Daylight","1","St. Mary's","18",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ZR0370000V","Property Damage Crash",,"6.01","20201014","14:59:00","092620","No","N","N","STMARYS","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.2370982501196","-76.5247816820079","POINT (-76.524781682008 38.23709825012)"
"2022","Q2","Daylight","1","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","DA42560019","Property Damage Crash",,"6.01","20220512","11:32:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.889804","-76.848966","POINT (-76.848966 38.889804)"
"2020","Q2","Dark Lights On","3","Prince George's","16",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","DA4084002W","Property Damage Crash","Not Applicable","0","20200421","20:48:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.023","-76.9254","POINT (-76.9254 39.023)"
"2020","Q4","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","BW0182000Z","Property Damage Crash",,"6.01","20201125","18:40:00",,"No","N","N","GREENBELT","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0019458992231","-76.9073740874321","POINT (-76.907374087432 39.001945899223)"
"2021","Q1","Daylight","1","Montgomery","15",,,,,"Same Movement Angle","11",,,,,,,,,"Curb","4","MCP1212002F","Property Damage Crash",,"6.01","20210217","07:01:00","55212","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2493683333333","-77.297615","POINT (-77.297615 39.249368333333)"
"2022","Q1","Dark Lights On","3","Baltimore","3",,,"Non Intersection","1","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AE63080049","Injury Crash",,"6.01","20220227","03:57:00",,"No","N","N","BACOPD","UNK","Overturn","11","Not Applicable","0",,,,"0",,,"LIBERTY RD","100","Feet","F","W",,,,"LYONS MILL RD","39.39296515","-76.8438671","POINT (-76.8438671 39.39296515)"
"2020","Q2","Daylight","1","Cecil","7",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","CW0020002D","Property Damage Crash",,"6.01","20200529","20:10:00","2037375","No","N","N","PERRYVILLE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.5707078110815","-76.0687183967967","POINT (-76.068718396797 39.570707811082)"
"2021","Q4","Not Applicable","0","Baltimore","3",,,,,"Other","88",,,,,,,,,,"88","AE5946003D","Property Damage Crash",,"6.01","20211022","19:40:00",,"No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.25911315","-76.5116524666667","POINT (-76.511652466667 39.25911315)"
"2021","Q3","Daylight","1","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Fence","7","MCP3133002J","Property Damage Crash",,"6.01","20210816","08:47:00","5522","No","N","N","MONTGOMERY","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.062354622823","-77.0960170300142","POINT (-77.096017030014 39.062354622823)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE437900ZB","Property Damage Crash",,"7.01","20200607","13:48:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4145523640762","-76.4872757367706","POINT (-76.487275736771 39.414552364076)"
"2022","Q2","Dark Lights On","3","St. Mary's","18",,,,,"Same Direction Left Turn","9",,,,,,,,,"Not Applicable","0","ZR0257004N","Property Damage Crash",,"7.01","20220526","23:26:00","052522","No","N","N","STMARYS","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.4950651970409","-76.7746756197704","POINT (-76.77467561977 38.495065197041)"
"2022","Q2","Daylight","1","Prince George's","16",,"0","Intersection","2","Other","88","Dry","2","Right Turn Lane","1","No Defects","1","Other","88","Not Applicable","0","DA42180030","Property Damage Crash",,"6.01","20220526","09:41:00",,"Yes","Y","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0","277","CO",,"0.09","South","S","SHELL ST","0","Feet","F","S","379","CO",,"ARCADIA AVE","38.8711137","-76.9348154","POINT (-76.9348154 38.8711137)"
"2021","Q3",,"6.02","Talbot","20",,,,,"Other","88",,,,,,,,,"Not Applicable","0","BJ05020026","Injury Crash","Raining","3","20210916","18:38:00",,"No","N","N","EASTON","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"38.7740943761616","-76.0704458451967","POINT (-76.070445845197 38.774094376162)"
"2022","Q1","Dark No Lights","4","Baltimore","3",,,,,"Other","88",,,,,,,,,"Building","2","AE6440001B","Property Damage Crash",,"7.01","20220226","02:09:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3745603401604","-76.5636608111247","POINT (-76.563660811125 39.37456034016)"
"2022","Q1","Dark Lights On","3","Prince George's","16",,,,,"Single Vehicle","17",,,,,,,,,"Curb","4","DS0353000Q","Property Damage Crash","Raining","3","20220101","23:57:00",,"No","N","N","UMCP","UNK","Fixed Object","9","Off Road","16",,,,,,,,,,,,,,,,"38.9943554838891","-76.9374784774527","POINT (-76.937478477453 38.994355483889)"
"2021","Q1","Daylight","1","Anne Arundel","2",,,,,"Opposite Direction Sideswipe","6",,,,,,,,,"Not Applicable","0","MDTA1761000L","Property Damage Crash",,"6.01","20210220","07:10:00",,"No","N","N","MDTA","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1862619073281","-76.6755183877441","POINT (-76.675518387744 39.186261907328)"
"2021","Q3",,"7.88","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE62710030","Property Damage Crash",,"6.01","20210917","23:43:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.2961248747924","-76.4634676304483","POINT (-76.463467630448 39.296124874792)"
"2022","Q2","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE62390045","Property Damage Crash","Raining","3","20220407","12:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3479184484914","-76.4731740200997","POINT (-76.4731740201 39.347918448491)"
"2020","Q2","Dark Lights On","3","Baltimore City","24",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","ADH958001R","Property Damage Crash",,"6.01","20200626","20:30:00","CAD#3381","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3286374","-76.565418","POINT (-76.565418 39.3286374)"
"2021","Q4",,"6.02","Allegany","1",,"0","Non Intersection","1","Single Vehicle","17","Wet","1","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Embankment","6","ZA05510007","Property Damage Crash",,"7.01","20211210","16:35:00","ZA","No","N","N","ALLEGANY","UNK","Fixed Object","9","Overturn","11","447","CO",,"0","East","E","PEA VINE RUN RD","2","Miles","M","W","439","CO",,"VALLEY RD","39.5899062688445","-78.7334221865309","POINT (-78.733422186531 39.589906268845)"
"2021","Q1","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,,"99","AE5070008M","Property Damage Crash","Not Applicable","0","20210127","13:28:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3751577643332","-76.4667558313517","POINT (-76.466755831352 39.375157764333)"
"2022","Q1","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Building","2","AE6260003P","Property Damage Crash",,"6.01","20220219","20:55:00",,"No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.3369958658425","-76.7133762799126","POINT (-76.713376279913 39.336995865843)"
"2021","Q3","Unknown","99","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE42170018","Property Damage Crash",,"7.01","20210923","18:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4403562920438","-76.6265103501943","POINT (-76.626510350194 39.440356292044)"
"2021","Q1","Daylight","1","Baltimore City","24",,,,,"Not Applicable","0",,,,,,,,,"Fence","7","ADK2840017","Property Damage Crash",,"7.01","20210215","16:31:00","2869","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Fixed Object","9",,,,,,,,,,,,,,,,"39.3457915576863","-76.6802007509054","POINT (-76.680200750905 39.345791557686)"
"2021","Q4","Daylight","1","Frederick","10",,,,,"Not Applicable","0",,,,,,,,,"Not Applicable","0","BS0578000S","Property Damage Crash",,"6.01","20211027","14:43:00",,"No","N","N","FREDERICKPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4306100685789","-77.4207317463137","POINT (-77.420731746314 39.430610068579)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","DA3578008D","Property Damage Crash",,"6.01","20220209","08:00:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.8576739817445","-76.8589415340893","POINT (-76.858941534089 38.857673981745)"
"2022","Q2","Daylight","1","Harford","12",,,,,"Single Vehicle","17",,,,,,,,,"Fence","7","ZL08450001","Property Damage Crash",,"7.01","20220512","09:50:00","1050PD","No","N","N","HARFORD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.5543992754178","-76.3640400552749","POINT (-76.364040055275 39.554399275418)"
"2020","Q2","Daylight","1","Anne Arundel","2",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AC2408000R","Property Damage Crash",,"6.01","20200613","14:11:00","4A2","Yes","Y","N","AACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9804696","-76.5451177833333","POINT (-76.545117783333 38.9804696)"
"2021","Q4","Daylight","1","Anne Arundel","2",,,,,"Not Applicable","0",,,,,,,,,"Not Applicable","0","AC2235005Z","Property Damage Crash",,"6.01","20211123","11:11:00","3C1","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1269658891605","-76.5884812589682","POINT (-76.588481258968 39.126965889161)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","AE397800CT","Injury Crash",,"6.01","20200616","18:13:00",,"No","N","N","BACOPD","UNK","Fixed Object","9","Fixed Object","9",,,,,,,,,,,,,,,,"39.4572439666667","-76.8233143333333","POINT (-76.823314333333 39.457243966667)"
"2020","Q2","Daylight","1","Washington","21",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","BX35700008","Property Damage Crash",,"6.01","20200415","17:11:00",,"No","N","N","HAGERSTOWN","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.6147212550236","-77.6937004404921","POINT (-77.693700440492 39.614721255024)"
"2020","Q4","Daylight","1","Dorchester","9",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","FP0147002H","Property Damage Crash",,"6.01","20201228","12:20:00",,"No","N","N","HURLOCK","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.6306751025572","-75.8508712990529","POINT (-75.850871299053 38.630675102557)"
"2022","Q2","Daylight","1","Harford","12",,,,,"Single Vehicle","17",,,,,,,,,,"88","MSP7248000K","Property Damage Crash",,"6.01","20220606","17:30:00",,"No","N","N","MSP","UNK","Not Applicable","0","Not Applicable","0",,,,,,,,,,,,,,,,"39.489","-76.211","POINT (-76.211 39.489)"
"2021","Q4","Daylight","1","Prince George's","16",,"0","Intersection","2","Same Direction Rear End","3","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Not Applicable","0","MSP7353000L","Property Damage Crash",,"6.01","20211016","12:02:00",,"Yes","Y","N","MSP","UNK","Other Vehicle","1","Other Vehicle","1","301","US",,"23.36","North","N","CRAIN HWY","0","Feet","F","N","6232","CO",,"BALL PARK RD","38.9455285","-76.7176409833333","POINT (-76.717640983333 38.9455285)"
"2021","Q3","Daylight","1","Calvert","4",,,"Intersection","2","Head On","1","Wet","1",,,"No Defects","1","Other","88","Not Applicable","0","ZD66410039","Injury Crash","Raining","3","20210816","18:52:00",,"Yes","Y","N","CALVERT","UNK","Other Vehicle","1","Not Applicable","0",,,,"0",,,"COVE POINT RD","0","Feet","F","W",,,,"S SOLOMONS ISLAND RD","38.3886487842181","-76.4360111192914","POINT (-76.436011119291 38.388648784218)"
"2020","Q2","Daylight","1","Wicomico","22",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DE1122004S","Injury Crash",,"7.01","20200625","14:36:00",,"No","N","N","SALISBURY","UNK","Other Vehicle","1","Other Vehicle","1",,,,,,,,,,,,,,,,"38.3599770637177","-75.6047446237018","POINT (-75.604744623702 38.359977063718)"
