"id","program_name","link","program_type","project_name","recipient_region_s_if_applicable","mea_award","total_project_cost","sector","electricity_savings_kwh","natural_gas_savings_therms","gasoline_savings_gallons","propane_savings_gallons","fuel_oil_savings_gallons","co2_emissions_reductions_metric_tons","award_date","notes","legislative_district","congressional_district","county"
"AppReb00215","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","539","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00216","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1079","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00217","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","799","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00218","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1283","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00219","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","802","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00220","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","629","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00221","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1211","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00222","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","814","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00223","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","739","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00224","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","839","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00225","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00226","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","709","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00227","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","761","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00228","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","699","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00229","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1099","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00230","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","485","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00231","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","500","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00232","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","552","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00233","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","728","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1A",,"Garrett"
"AppReb00234","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1025","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00235","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1048","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00236","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1620","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00237","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","770","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00238","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1049","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","14",,"Montgomery"
"AppReb00239","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","856","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00240","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","720","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00241","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1422","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00242","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1050","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00243","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00244","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","2000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00245","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1050","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00246","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1870","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00247","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1000","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2B",,"Washington"
"AppReb00248","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1599","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1C",,"Washington"
"AppReb00249","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","2400","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1C",,"Washington"
"AppReb00250","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","629","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00251","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1313","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00252","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","1538","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00253","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"50","500","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers",,,
"AppReb00254","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1599","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Carroll"
"AppReb00255","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1373","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00256","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","14390","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00257","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1715","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00258","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1579","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00259","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1525","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00260","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1499","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00261","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1373","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00262","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1295","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00263","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1439","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2A",,"Washington"
"AppReb00264","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1439","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers",,,
"AppReb00265","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"300","1750","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00266","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","810","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00267","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","809","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00268","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","819","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4A",,"Frederick"
"AppReb00269","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","610","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","9A",,"Howard"
"AppReb00270","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","719","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00271","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","720","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","2C",,"Washington"
"AppReb00272","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","609","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3A",,"Frederick"
"AppReb00273","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","647","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Frederick"
"AppReb00274","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","975","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","4B",,"Carroll"
"AppReb00275","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1841","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","1B",,"Allegany"
"AppReb00276","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","1011","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
"AppReb00277","Energy Efficient Appliance Rebate Program","http://energy.maryland.gov/residential/appliancerebate.html","Rebate/Voucher",,,"100","862","Residential","192",,,,,"0.10",,"Product Rebated: Clothes Washers","3B",,"Frederick"
