"com_id","common_name","scientific_name","genus","family","diametre_at_breast_height","year_planted","date_planted","age_description","useful_life_expectency","useful_life_expectency_value","precinct","located_in","uploaddate","location","latitude","longitude","easting","northing"
"1015332","Dutch Elm","Ulmus x hollandica","Ulmus","Ulmaceae","22","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:17.000","
,  
(-37.7981647302179, 144.94944826823482)","-37.7981647302179","144.94944826823482","319465.05","5814598.2"
"1015333","Dutch Elm","Ulmus x hollandica","Ulmus","Ulmaceae","25","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:08.000","
,  
(-37.7980250260955, 144.94962816453204)","-37.7980250260955","144.94962816453204","319480.55","5814614.05"
"1015334","Dutch Elm","Ulmus x hollandica","Ulmus","Ulmaceae","26","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:54.000","
,  
(-37.79793548813409, 144.94973909925284)","-37.79793548813409","144.94973909925284","319490.1","5814624.2"
"1015338","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","28","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:04.000","
,  
(-37.797709157985054, 144.95024903634896)","-37.797709157985054","144.95024903634896","319534.45","5814650.3"
"1015339","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","22","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:55.000","
,  
(-37.79778425778147, 144.9503440620463)","-37.79778425778147","144.9503440620463","319543","5814642.15"
"1015349","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","10","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:04.000","
,  
(-37.79966596976935, 144.9507615525576)","-37.79966596976935","144.9507615525576","319584.34","5814434.15"
"1015350","Golden Honeylocust","Gleditsia triacanthos","Gleditsia","Fabaceae","12","1900","2000-01-02T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79888421557391, 144.95055533514386)","-37.79888421557391","144.95055533514386","319564.28","5814520.5"
"1015351","Golden Honeylocust","Gleditsia triacanthos","Gleditsia","Fabaceae","17","1900","2000-01-01T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:04.000","
,  
(-37.799041960619775, 144.95059901562433)","-37.799041960619775","144.95059901562433","319568.51","5814503.08"
"1015352","Golden Honeylocust","Gleditsia triacanthos","Gleditsia","Fabaceae","15","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:09.000","
,  
(-37.79915150329141, 144.9506640171127)","-37.79915150329141","144.9506640171127","319574.5","5814491.05"
"1015353","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","38","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:54.000","
,  
(-37.797436462118895, 144.94990735072395)","-37.797436462118895","144.94990735072395","319503.7","5814679.9"
"1015354","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","48","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:08.000","
,  
(-37.797309392997036, 144.94975186795682)","-37.797309392997036","144.94975186795682","319489.7","5814693.7"
"1015355","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:19.000","
,  
(-37.79717356898952, 144.9495852709733)","-37.79717356898952","144.9495852709733","319474.7","5814708.45"
"1015356","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","59","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:18.000","
,  
(-37.797051824862194, 144.94942509931846)","-37.797051824862194","144.94942509931846","319460.3","5814721.65"
"1015357","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","49","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:17.000","
,  
(-37.79692332496182, 144.94926511502038)","-37.79692332496182","144.94926511502038","319445.9","5814735.6"
"1015358","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","54","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:54.000","
,  
(-37.796792914646424, 144.94909893788548)","-37.796792914646424","144.94909893788548","319430.95","5814749.75"
"1015359","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","30","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.796673978881465, 144.94894482280318)","-37.796673978881465","144.94894482280318","319417.09","5814762.65"
"1015360","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","38","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:56.000","
,  
(-37.796547581709746, 144.94878659904796)","-37.796547581709746","144.94878659904796","319402.85","5814776.37"
"1015361","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","94","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79641716570917, 144.9486253071235)","-37.79641716570917","144.9486253071235","319388.33","5814790.53"
"1015362","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","67","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79628000313618, 144.9484492115795)","-37.79628000313618","144.9484492115795","319372.49","5814805.41"
"1015363","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","77","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79614968289536, 144.94827792429976)","-37.79614968289536","144.94827792429976","319357.09","5814819.54"
"1015364","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","66","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79601459605428, 144.9481278928768)","-37.79601459605428","144.9481278928768","319343.55","5814834.24"
"1015365","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:08.000","
,  
(-37.79587311911173, 144.94795248641032)","-37.79587311911173","144.94795248641032","319327.76","5814849.6"
"1015367","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","47","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:09.000","
,  
(-37.79561284696555, 144.94763114265928)","-37.79561284696555","144.94763114265928","319298.83","5814877.86"
"1015369","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","73","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:59.000","
,  
(-37.79536402726414, 144.9473102790892)","-37.79536402726414","144.9473102790892","319269.97","5814904.85"
"1015370","Spotted Gum","Corymbia maculata","Corymbia","Myrtaceae","86","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:00.000","
,  
(-37.795229440323276, 144.94713729695687)","-37.795229440323276","144.94713729695687","319254.41","5814919.45"
"1015403","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","49","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79547540954791, 144.9469378804975)","-37.79547540954791","144.9469378804975","319237.45","5814891.77"
"1015404","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","64","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:53.000","
,  
(-37.795631719008966, 144.9469094769873)","-37.795631719008966","144.9469094769873","319235.33","5814874.37"
"1015405","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:19.000","
,  
(-37.795814243026285, 144.9468753506356)","-37.795814243026285","144.9468753506356","319232.77","5814854.05"
"1015406","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","74","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:15.000","
,  
(-37.79596343360169, 144.94685214085462)","-37.79596343360169","144.94685214085462","319231.09","5814837.45"
"1015407","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","73","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:09.000","
,  
(-37.796189818758826, 144.94681134854258)","-37.796189818758826","144.94681134854258","319228.05","5814812.25"
"1015408","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","62","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:58.000","
,  
(-37.79693059959963, 144.94668294790677)","-37.79693059959963","144.94668294790677","319218.55","5814729.8"
"1015409","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","53","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:08.000","
,  
(-37.797095370967284, 144.94664885757)","-37.797095370967284","144.94664885757","319215.95","5814711.45"
"1015410","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","64","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:09.000","
,  
(-37.79726205265723, 144.94662096042492)","-37.79726205265723","144.94662096042492","319213.9","5814692.9"
"1015411","London Plane","Platanus x acerifolia","Platanus","Platanaceae","45","1997","1997-01-10T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79743053581413, 144.9465930132503)","-37.79743053581413","144.9465930132503","319211.85","5814674.15"
"1015412","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","52","1997","1997-01-10T00:00:00.000","Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:15.000","
,  
(-37.797628174271665, 144.9465574444025)","-37.797628174271665","144.9465574444025","319209.2","5814652.15"
"1015413","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","41","1997","1997-01-10T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:13.000","
,  
(-37.79775706439053, 144.9465328647571)","-37.79775706439053","144.9465328647571","319207.35","5814637.8"
"1015414","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","45","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:01.000","
,  
(-37.797934035259644, 144.94650070715616)","-37.797934035259644","144.94650070715616","319204.95","5814618.1"
"1015416","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:02.000","
,  
(-37.798137974067046, 144.94618047114915)","-37.798137974067046","144.94618047114915","319177.25","5814594.85"
"1015417","London Plane","Platanus x acerifolia","Platanus","Platanaceae","25","1997","1997-01-10T00:00:00.000","Semi-Mature","6-10 years (>50% canopy)","10",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79798524412272, 144.94620741542246)","-37.79798524412272","144.94620741542246","319179.25","5814611.85"
"1015418","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","42","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:57.000","
,  
(-37.797811346762195, 144.94623494585417)","-37.797811346762195","144.94623494585417","319181.25","5814631.2"
"1015420","London Plane","Platanus x acerifolia","Platanus","Platanaceae","30","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79719191924894, 144.94634579597613)","-37.79719191924894","144.94634579597613","319189.5","5814700.15"
"1015421","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","30","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:55.000","
,  
(-37.796868553239385, 144.94640642497157)","-37.796868553239385","144.94640642497157","319194.05","5814736.15"
"1015424","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","39","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:18.000","
,  
(-37.7967200518344, 144.94689297250085)","-37.7967200518344","144.94689297250085","319236.53","5814753.57"
"1015425","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","29","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79678743466157, 144.94697423835584)","-37.79678743466157","144.94697423835584","319243.85","5814746.25"
"1015426","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","34","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79685148073625, 144.94705536960083)","-37.79685148073625","144.94705536960083","319251.15","5814739.3"
"1015427","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:03:59.000","
,  
(-37.796908103166494, 144.9471242140415)","-37.796908103166494","144.9471242140415","319257.35","5814733.15"
"1015428","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","41","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:57.000","
,  
(-37.796958331329236, 144.94718812504678)","-37.796958331329236","144.94718812504678","319263.1","5814727.7"
"1015432","Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","38","1997","1997-01-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79716019067727, 144.94726544160113)","-37.79716019067727","144.94726544160113","319270.4","5814705.45"
"1015435","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","24","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:14.000","
,  
(-37.79741579495747, 144.94758260410285)","-37.79741579495747","144.94758260410285","319298.95","5814677.7"
"1015436","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","39","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:54.000","
,  
(-37.79706846298327, 144.94732817197055)","-37.79706846298327","144.94732817197055","319275.7","5814715.75"
"1015438","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","39","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:10.000","
,  
(-37.79718263792476, 144.94746753954598)","-37.79718263792476","144.94746753954598","319288.25","5814703.35"
"1015439","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:14.000","
,  
(-37.797236607364155, 144.947539297244)","-37.797236607364155","144.947539297244","319294.7","5814697.5"
"1015440","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","42","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:03:55.000","
,  
(-37.79729919315486, 144.94761422361233)","-37.79729919315486","144.94761422361233","319301.45","5814690.7"
"1015441","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","28","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:18.000","
,  
(-37.79735726530253, 144.9476887071889)","-37.79735726530253","144.9476887071889","319308.15","5814684.4"
"1015443","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","28","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:03.000","
,  
(-37.79754251537945, 144.94774377140226)","-37.79754251537945","144.94774377140226","319313.45","5814663.95"
"1015444","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","31","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:57.000","
,  
(-37.79747239003786, 144.94783088878256)","-37.79747239003786","144.94783088878256","319320.95","5814671.9"
"1015445","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","15","1900","2000-01-02T00:00:00.000","Semi-Mature","61+ years","80",,"Street","2021-10-01T02:03:58.000","
,  
(-37.797532773251525, 144.94790871580577)","-37.797532773251525","144.94790871580577","319327.95","5814665.35"
"1015446","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","33","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:03:59.000","
,  
(-37.79761247746849, 144.94800928990392)","-37.79761247746849","144.94800928990392","319337","5814656.7"
"1015448","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","31","1900","2000-01-02T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:17.000","
,  
(-37.797796797006775, 144.94806267729436)","-37.797796797006775","144.94806267729436","319342.15","5814636.35"
"1015449","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae",,"1900","2000-01-02T00:00:00.000",,,,,"Street","2021-10-01T02:04:07.000","
,  
(-37.79767091074829, 144.94807865349904)","-37.79767091074829","144.94807865349904","319343.25","5814650.35"
"1015450","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","29","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:15.000","
,  
(-37.79773216488286, 144.94815475329193)","-37.79773216488286","144.94815475329193","319350.1","5814643.7"
"1015451","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","39","1900","2000-01-02T00:00:00.000","Mature","31-60 years","60",,"Street","2021-10-01T02:04:15.000","
,  
(-37.79779795234565, 144.9482324313081)","-37.79779795234565","144.9482324313081","319357.1","5814636.55"
"1015452","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","18","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79793400389374, 144.9482309380709)","-37.79793400389374","144.9482309380709","319357.3","5814621.45"
"1015454","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","35","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:18.000","
,  
(-37.79791416507793, 144.9483853735631)","-37.79791416507793","144.9483853735631","319370.85","5814623.95"
"1015455","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","19","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:15.000","
,  
(-37.798048697425315, 144.94837426921208)","-37.798048697425315","144.94837426921208","319370.2","5814609"
"1015456","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","32","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79797496865557, 144.9484614863198)","-37.79797496865557","144.9484614863198","319377.7","5814617.35"
"1015457","Red Flowering Yellow Gum","Eucalyptus leucoxylon","Eucalyptus","Myrtaceae","29","1900","2000-01-02T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:07.000","
,  
(-37.79803344123471, 144.94853312090729)","-37.79803344123471","144.94853312090729","319384.15","5814611"
"1015463","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","62","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.800231190531214, 144.94609068870446)","-37.800231190531214","144.94609068870446","319174.45","5814362.4"
"1015464","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","51","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:53.000","
,  
(-37.800073516514374, 144.94611833894535)","-37.800073516514374","144.94611833894535","319176.5","5814379.95"
"1015465","Oriental Plane","Platanus orientalis","Platanus","Platanaceae","31","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:19.000","
,  
(-37.800216891587226, 144.94581339909223)","-37.800216891587226","144.94581339909223","319150","5814363.45"
"1015466","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","62","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:15.000","
,  
(-37.80007134794006, 144.94583901025317)","-37.80007134794006","144.94583901025317","319151.9","5814379.65"
"1015467","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","25","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.79958838388101, 144.94620446362663)","-37.79958838388101","144.94620446362663","319182.9","5814433.95"
"1015468","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","34","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:02.000","
,  
(-37.79944461189024, 144.94622832109675)","-37.79944461189024","144.94622832109675","319184.65","5814449.95"
"1015470","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:09.000","
,  
(-37.79941906400152, 144.9459519138769)","-37.79941906400152","144.9459519138769","319160.25","5814452.25"
"1015471","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","45","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:18.000","
,  
(-37.79926920465674, 144.94597809825837)","-37.79926920465674","144.94597809825837","319162.19","5814468.93"
"1015474","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","47","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:07.000","
,  
(-37.79904040714914, 144.94630425265146)","-37.79904040714914","144.94630425265146","319190.35","5814494.95"
"1015476","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","40","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:03:56.000","
,  
(-37.79879775543322, 144.9460840592231)","-37.79879775543322","144.9460840592231","319170.37","5814521.45"
"1015477","London Plane","Platanus x acerifolia","Platanus","Platanaceae","26","1997","1997-01-10T00:00:00.000","Semi-Mature","6-10 years (<50% canopy)","10",,"Street","2021-10-01T02:04:00.000","
,  
(-37.798657114261474, 144.94610658060122)","-37.798657114261474","144.94610658060122","319172.01","5814537.1"
"1015478","Cyprus Plane","Platanus orientalis","Platanus","Platanaceae","29","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:15.000","
,  
(-37.7960476176563, 144.94655317429454)","-37.7960476176563","144.94655317429454","319204.97","5814827.53"
"1015480","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","43","1997","1997-01-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:04.000","
,  
(-37.796194784449824, 144.94629505024525)","-37.796194784449824","144.94629505024525","319182.6","5814810.7"
"1015481","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","56","1997","1997-01-10T00:00:00.000","Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.79616560937471, 144.94604317238057)","-37.79616560937471","144.94604317238057","319160.35","5814813.45"
"1015482","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","39","1997","1997-01-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:01.000","
,  
(-37.79615165264524, 144.94591466080294)","-37.79615165264524","144.94591466080294","319149","5814814.75"
"1015485","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","24","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:08.000","
,  
(-37.79606770138494, 144.9451316737659)","-37.79606770138494","144.9451316737659","319079.85","5814822.55"
"1015486","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","36","1997","1997-01-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:17.000","
,  
(-37.79605055146445, 144.9450009797085)","-37.79605055146445","144.9450009797085","319068.3","5814824.2"
"1015487","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","32","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79649214137453, 144.94495012924185)","-37.79649214137453","144.94495012924185","319064.9","5814775.1"
"1015488","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","42","1997","1997-01-10T00:00:00.000","Mature","21-30 years","30",,"Street","2021-10-01T02:04:19.000","
,  
(-37.79650474805791, 144.9450786786182)","-37.79650474805791","144.9450786786182","319076.25","5814773.95"
"1015489","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","30","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:55.000","
,  
(-37.79651727537874, 144.94520268755176)","-37.79651727537874","144.94520268755176","319087.2","5814772.8"
"1015490","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","22","1997","1997-01-10T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:07.000","
,  
(-37.79653286127359, 144.94534705388284)","-37.79653286127359","144.94534705388284","319099.95","5814771.35"
"1015491","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","29","1997","1997-01-10T00:00:00.000","Semi-Mature","1-5 years (<50% canopy)","5",,"Street","2021-10-01T02:04:18.000","
,  
(-37.7965479915186, 144.94546531243307)","-37.7965479915186","144.94546531243307","319110.4","5814769.9"
"1015492","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","28","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:04:00.000","
,  
(-37.796561547890356, 144.94559667487505)","-37.796561547890356","144.94559667487505","319122","5814768.65"
"1015493","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae",,"1997","1997-01-10T00:00:00.000",,,,,"Street","2021-10-01T02:04:00.000","
,  
(-37.79657835571263, 144.94573362565788)","-37.79657835571263","144.94573362565788","319134.1","5814767.05"
"1015494","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","26","1997","1997-01-10T00:00:00.000","Semi-Mature","21-30 years","30",,"Street","2021-10-01T02:03:58.000","
,  
(-37.796593154001094, 144.94585870760213)","-37.796593154001094","144.94585870760213","319145.15","5814765.65"
"1015495","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","16","1997","1997-01-10T00:00:00.000","Semi-Mature","31-60 years","60",,"Street","2021-10-01T02:04:15.000","
,  
(-37.796604631279244, 144.94597422836452)","-37.796604631279244","144.94597422836452","319155.35","5814764.6"
"1015496","Brush Box","Lophostemon confertus","Lophostemon","Myrtaceae","28","1997","1997-01-10T00:00:00.000","Semi-Mature","11-20 years","20",,"Street","2021-10-01T02:03:56.000","
,  
(-37.796621047688106, 144.9461145971831)","-37.796621047688106","144.9461145971831","319167.75","5814763.05"
"1015498","Peppercorn Tree","Schinus molle","Schinus","Anacardiaceae","80","1997","1997-01-10T00:00:00.000","Mature","31-60 years","60",,"Park","2021-10-01T02:03:57.000","
,  
(-37.796265837183455, 144.9448922356347)","-37.796265837183455","144.9448922356347","319059.25","5814800.1"
