"date","state","gender","period_of_service","veterans"
"2020-09-30T00:00:00.000","Illinois","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","418295"
"2020-09-30T00:00:00.000","Illinois","Male","(c) Peacetime Veterans (h+l+o+t+x)","134492"
"2020-09-30T00:00:00.000","Illinois","Male","(d) World War II (i+j+k)","11361"
"2020-09-30T00:00:00.000","Illinois","Male","(e) Korean Conflict (j+k+m+n)","39635"
"2020-09-30T00:00:00.000","Illinois","Male","(f) Vietnam Era (k+n+p+q+r+s)","190598"
"2020-09-30T00:00:00.000","Illinois","Male","(g) Gulf War Era (q+r+s+u+v+w)","186568"
"2020-09-30T00:00:00.000","Illinois","Male","(h) Pre-WWII","9"
"2020-09-30T00:00:00.000","Illinois","Male","(i) WWII only","9802"
"2020-09-30T00:00:00.000","Illinois","Male","(j) WWII & KC","1244"
"2020-09-30T00:00:00.000","Illinois","Male","(k) WWII, KC, VNE","316"
"2020-09-30T00:00:00.000","Illinois","Male","(l) Between WWII & KC","2056"
"2020-09-30T00:00:00.000","Illinois","Male","(m) KC only","36998"
"2020-09-30T00:00:00.000","Illinois","Male","(n) KC & VNE","1077"
"2020-09-30T00:00:00.000","Illinois","Male","(o) Between KC & VNE","49888"
"2020-09-30T00:00:00.000","Illinois","Male","(p) VNE only","182290"
"2020-09-30T00:00:00.000","Illinois","Male","(q) VNE & GW Era - Pre 9/11","4762"
"2020-09-30T00:00:00.000","Illinois","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","1377"
"2020-09-30T00:00:00.000","Illinois","Male","(s) VNE & GW Era - Post 9/11","776"
"2020-09-30T00:00:00.000","Illinois","Male","(t) Between VNE & GW Era","82539"
"2020-09-30T00:00:00.000","Illinois","Male","(u) GW Era - Pre 9/11 only","68591"
"2020-09-30T00:00:00.000","Illinois","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","29716"
"2020-09-30T00:00:00.000","Illinois","Male","(w) GW Era - Post 9/11 only","81346"
"2020-09-30T00:00:00.000","Illinois","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Illinois","Female","(a) All Veterans (b+c)","55248"
"2020-09-30T00:00:00.000","Illinois","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","43888"
"2020-09-30T00:00:00.000","Illinois","Female","(c) Peacetime Veterans (h+l+o+t+x)","11360"
"2020-09-30T00:00:00.000","Illinois","Female","(d) World War II (i+j+k)","1122"
"2020-09-30T00:00:00.000","Illinois","Female","(e) Korean Conflict (j+k+m+n)","649"
"2020-09-30T00:00:00.000","Illinois","Female","(f) Vietnam Era (k+n+p+q+r+s)","7518"
"2020-09-30T00:00:00.000","Illinois","Female","(g) Gulf War Era (q+r+s+u+v+w)","35486"
"2020-09-30T00:00:00.000","Illinois","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Illinois","Female","(i) WWII only","1111"
"2020-09-30T00:00:00.000","Illinois","Female","(j) WWII & KC","8"
"2020-09-30T00:00:00.000","Illinois","Female","(k) WWII, KC, VNE","4"
"2020-09-30T00:00:00.000","Illinois","Female","(l) Between WWII & KC","18"
"2020-09-30T00:00:00.000","Illinois","Female","(m) KC only","625"
"2020-09-30T00:00:00.000","Illinois","Female","(n) KC & VNE","13"
"2020-09-30T00:00:00.000","Illinois","Female","(o) Between KC & VNE","276"
"2020-09-30T00:00:00.000","Illinois","Female","(p) VNE only","6642"
"2020-09-30T00:00:00.000","Illinois","Female","(q) VNE & GW Era - Pre 9/11","258"
"2020-09-30T00:00:00.000","Illinois","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","0"
"2020-09-30T00:00:00.000","Illinois","Female","(s) VNE & GW Era - Post 9/11","601"
"2020-09-30T00:00:00.000","Illinois","Female","(t) Between VNE & GW Era","11066"
"2020-09-30T00:00:00.000","Illinois","Female","(u) GW Era - Pre 9/11 only","11757"
"2020-09-30T00:00:00.000","Illinois","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","4492"
"2020-09-30T00:00:00.000","Illinois","Female","(w) GW Era - Post 9/11 only","18377"
"2020-09-30T00:00:00.000","Illinois","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Indiana","Male","(a) All Veterans (b+c)","372280"
"2020-09-30T00:00:00.000","Indiana","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","281351"
"2020-09-30T00:00:00.000","Indiana","Male","(c) Peacetime Veterans (h+l+o+t+x)","90929"
"2020-09-30T00:00:00.000","Indiana","Male","(d) World War II (i+j+k)","8623"
"2020-09-30T00:00:00.000","Indiana","Male","(e) Korean Conflict (j+k+m+n)","22917"
"2020-09-30T00:00:00.000","Indiana","Male","(f) Vietnam Era (k+n+p+q+r+s)","129881"
"2020-09-30T00:00:00.000","Indiana","Male","(g) Gulf War Era (q+r+s+u+v+w)","127755"
"2020-09-30T00:00:00.000","Indiana","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Indiana","Male","(i) WWII only","7868"
"2020-09-30T00:00:00.000","Indiana","Male","(j) WWII & KC","719"
"2020-09-30T00:00:00.000","Indiana","Male","(k) WWII, KC, VNE","36"
"2020-09-30T00:00:00.000","Indiana","Male","(l) Between WWII & KC","832"
"2020-09-30T00:00:00.000","Indiana","Male","(m) KC only","21135"
"2020-09-30T00:00:00.000","Indiana","Male","(n) KC & VNE","1026"
"2020-09-30T00:00:00.000","Indiana","Male","(o) Between KC & VNE","29758"
"2020-09-30T00:00:00.000","Indiana","Male","(p) VNE only","122811"
"2020-09-30T00:00:00.000","Indiana","Male","(q) VNE & GW Era - Pre 9/11","3797"
"2020-09-30T00:00:00.000","Indiana","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","674"
"2020-09-30T00:00:00.000","Indiana","Male","(s) VNE & GW Era - Post 9/11","1536"
"2020-09-30T00:00:00.000","Indiana","Male","(t) Between VNE & GW Era","60339"
"2020-09-30T00:00:00.000","Indiana","Male","(u) GW Era - Pre 9/11 only","47732"
"2020-09-30T00:00:00.000","Indiana","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","20347"
"2020-09-30T00:00:00.000","Indiana","Male","(w) GW Era - Post 9/11 only","53669"
"2020-09-30T00:00:00.000","Indiana","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Indiana","Female","(a) All Veterans (b+c)","34477"
"2020-09-30T00:00:00.000","Indiana","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","26869"
"2020-09-30T00:00:00.000","Indiana","Female","(c) Peacetime Veterans (h+l+o+t+x)","7608"
"2020-09-30T00:00:00.000","Indiana","Female","(d) World War II (i+j+k)","376"
"2020-09-30T00:00:00.000","Indiana","Female","(e) Korean Conflict (j+k+m+n)","536"
"2020-09-30T00:00:00.000","Indiana","Female","(f) Vietnam Era (k+n+p+q+r+s)","5286"
"2020-09-30T00:00:00.000","Indiana","Female","(g) Gulf War Era (q+r+s+u+v+w)","21302"
"2020-09-30T00:00:00.000","Indiana","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Indiana","Female","(i) WWII only","370"
"2020-09-30T00:00:00.000","Indiana","Female","(j) WWII & KC","4"
"2020-09-30T00:00:00.000","Indiana","Female","(k) WWII, KC, VNE","2"
"2020-09-30T00:00:00.000","Indiana","Female","(l) Between WWII & KC","10"
"2020-09-30T00:00:00.000","Indiana","Female","(m) KC only","495"
"2020-09-30T00:00:00.000","Indiana","Female","(n) KC & VNE","35"
"2020-09-30T00:00:00.000","Indiana","Female","(o) Between KC & VNE","836"
"2020-09-30T00:00:00.000","Indiana","Female","(p) VNE only","4661"
"2020-09-30T00:00:00.000","Indiana","Female","(q) VNE & GW Era - Pre 9/11","149"
"2020-09-30T00:00:00.000","Indiana","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","263"
"2020-09-30T00:00:00.000","Indiana","Female","(s) VNE & GW Era - Post 9/11","176"
"2020-09-30T00:00:00.000","Indiana","Female","(t) Between VNE & GW Era","6761"
"2020-09-30T00:00:00.000","Indiana","Female","(u) GW Era - Pre 9/11 only","8772"
"2020-09-30T00:00:00.000","Indiana","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","2415"
"2020-09-30T00:00:00.000","Indiana","Female","(w) GW Era - Post 9/11 only","9528"
"2020-09-30T00:00:00.000","Indiana","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Iowa","Male","(a) All Veterans (b+c)","178117"
"2020-09-30T00:00:00.000","Iowa","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","134831"
"2020-09-30T00:00:00.000","Iowa","Male","(c) Peacetime Veterans (h+l+o+t+x)","43286"
"2020-09-30T00:00:00.000","Iowa","Male","(d) World War II (i+j+k)","3513"
"2020-09-30T00:00:00.000","Iowa","Male","(e) Korean Conflict (j+k+m+n)","15763"
"2020-09-30T00:00:00.000","Iowa","Male","(f) Vietnam Era (k+n+p+q+r+s)","62208"
"2020-09-30T00:00:00.000","Iowa","Male","(g) Gulf War Era (q+r+s+u+v+w)","55960"
"2020-09-30T00:00:00.000","Iowa","Male","(h) Pre-WWII","245"
"2020-09-30T00:00:00.000","Iowa","Male","(i) WWII only","3167"
"2020-09-30T00:00:00.000","Iowa","Male","(j) WWII & KC","308"
"2020-09-30T00:00:00.000","Iowa","Male","(k) WWII, KC, VNE","38"
"2020-09-30T00:00:00.000","Iowa","Male","(l) Between WWII & KC","908"
"2020-09-30T00:00:00.000","Iowa","Male","(m) KC only","14933"
"2020-09-30T00:00:00.000","Iowa","Male","(n) KC & VNE","483"
"2020-09-30T00:00:00.000","Iowa","Male","(o) Between KC & VNE","15309"
"2020-09-30T00:00:00.000","Iowa","Male","(p) VNE only","59941"
"2020-09-30T00:00:00.000","Iowa","Male","(q) VNE & GW Era - Pre 9/11","748"
"2020-09-30T00:00:00.000","Iowa","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","602"
"2020-09-30T00:00:00.000","Iowa","Male","(s) VNE & GW Era - Post 9/11","396"
"2020-09-30T00:00:00.000","Iowa","Male","(t) Between VNE & GW Era","26825"
"2020-09-30T00:00:00.000","Iowa","Male","(u) GW Era - Pre 9/11 only","20918"
"2020-09-30T00:00:00.000","Iowa","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","10083"
"2020-09-30T00:00:00.000","Iowa","Male","(w) GW Era - Post 9/11 only","23213"
"2020-09-30T00:00:00.000","Iowa","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Iowa","Female","(a) All Veterans (b+c)","15744"
"2020-09-30T00:00:00.000","Iowa","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","12725"
"2020-09-30T00:00:00.000","Iowa","Female","(c) Peacetime Veterans (h+l+o+t+x)","3019"
"2020-09-30T00:00:00.000","Iowa","Female","(d) World War II (i+j+k)","203"
"2020-09-30T00:00:00.000","Iowa","Female","(e) Korean Conflict (j+k+m+n)","484"
"2020-09-30T00:00:00.000","Iowa","Female","(f) Vietnam Era (k+n+p+q+r+s)","2692"
"2020-09-30T00:00:00.000","Iowa","Female","(g) Gulf War Era (q+r+s+u+v+w)","9967"
"2020-09-30T00:00:00.000","Iowa","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Iowa","Female","(i) WWII only","201"
"2020-09-30T00:00:00.000","Iowa","Female","(j) WWII & KC","1"
"2020-09-30T00:00:00.000","Iowa","Female","(k) WWII, KC, VNE","0"
"2020-09-30T00:00:00.000","Iowa","Female","(l) Between WWII & KC","14"
"2020-09-30T00:00:00.000","Iowa","Female","(m) KC only","446"
"2020-09-30T00:00:00.000","Iowa","Female","(n) KC & VNE","37"
"2020-09-30T00:00:00.000","Iowa","Female","(o) Between KC & VNE","358"
"2020-09-30T00:00:00.000","Iowa","Female","(p) VNE only","2073"
"2020-09-30T00:00:00.000","Iowa","Female","(q) VNE & GW Era - Pre 9/11","242"
"2020-09-30T00:00:00.000","Iowa","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","294"
"2020-09-30T00:00:00.000","Iowa","Female","(s) VNE & GW Era - Post 9/11","46"
"2020-09-30T00:00:00.000","Iowa","Female","(t) Between VNE & GW Era","2647"
"2020-09-30T00:00:00.000","Iowa","Female","(u) GW Era - Pre 9/11 only","3699"
"2020-09-30T00:00:00.000","Iowa","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","2214"
"2020-09-30T00:00:00.000","Iowa","Female","(w) GW Era - Post 9/11 only","3472"
"2020-09-30T00:00:00.000","Iowa","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Kansas","Male","(a) All Veterans (b+c)","176446"
"2020-09-30T00:00:00.000","Kansas","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","136432"
"2020-09-30T00:00:00.000","Kansas","Male","(c) Peacetime Veterans (h+l+o+t+x)","40014"
"2020-09-30T00:00:00.000","Kansas","Male","(d) World War II (i+j+k)","3113"
"2020-09-30T00:00:00.000","Kansas","Male","(e) Korean Conflict (j+k+m+n)","12561"
"2020-09-30T00:00:00.000","Kansas","Male","(f) Vietnam Era (k+n+p+q+r+s)","57939"
"2020-09-30T00:00:00.000","Kansas","Male","(g) Gulf War Era (q+r+s+u+v+w)","67196"
"2020-09-30T00:00:00.000","Kansas","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Kansas","Male","(i) WWII only","3036"
"2020-09-30T00:00:00.000","Kansas","Male","(j) WWII & KC","54"
"2020-09-30T00:00:00.000","Kansas","Male","(k) WWII, KC, VNE","23"
"2020-09-30T00:00:00.000","Kansas","Male","(l) Between WWII & KC","1118"
"2020-09-30T00:00:00.000","Kansas","Male","(m) KC only","11509"
"2020-09-30T00:00:00.000","Kansas","Male","(n) KC & VNE","975"
"2020-09-30T00:00:00.000","Kansas","Male","(o) Between KC & VNE","15147"
"2020-09-30T00:00:00.000","Kansas","Male","(p) VNE only","53638"
"2020-09-30T00:00:00.000","Kansas","Male","(q) VNE & GW Era - Pre 9/11","2262"
"2020-09-30T00:00:00.000","Kansas","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","370"
"2020-09-30T00:00:00.000","Kansas","Male","(s) VNE & GW Era - Post 9/11","671"
"2020-09-30T00:00:00.000","Kansas","Male","(t) Between VNE & GW Era","23749"
"2020-09-30T00:00:00.000","Kansas","Male","(u) GW Era - Pre 9/11 only","21350"
"2020-09-30T00:00:00.000","Kansas","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","12852"
"2020-09-30T00:00:00.000","Kansas","Male","(w) GW Era - Post 9/11 only","29691"
"2020-09-30T00:00:00.000","Kansas","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Kansas","Female","(a) All Veterans (b+c)","18988"
"2020-09-30T00:00:00.000","Kansas","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","15602"
"2020-09-30T00:00:00.000","Kansas","Female","(c) Peacetime Veterans (h+l+o+t+x)","3386"
"2020-09-30T00:00:00.000","Kansas","Female","(d) World War II (i+j+k)","73"
"2020-09-30T00:00:00.000","Kansas","Female","(e) Korean Conflict (j+k+m+n)","650"
"2020-09-30T00:00:00.000","Kansas","Female","(f) Vietnam Era (k+n+p+q+r+s)","2549"
"2020-09-30T00:00:00.000","Kansas","Female","(g) Gulf War Era (q+r+s+u+v+w)","12778"
"2020-09-30T00:00:00.000","Kansas","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Kansas","Female","(i) WWII only","72"
"2020-09-30T00:00:00.000","Kansas","Female","(j) WWII & KC","1"
"2020-09-30T00:00:00.000","Kansas","Female","(k) WWII, KC, VNE","0"
"2020-09-30T00:00:00.000","Kansas","Female","(l) Between WWII & KC","3"
"2020-09-30T00:00:00.000","Kansas","Female","(m) KC only","595"
"2020-09-30T00:00:00.000","Kansas","Female","(n) KC & VNE","54"
"2020-09-30T00:00:00.000","Kansas","Female","(o) Between KC & VNE","319"
"2020-09-30T00:00:00.000","Kansas","Female","(p) VNE only","2102"
"2020-09-30T00:00:00.000","Kansas","Female","(q) VNE & GW Era - Pre 9/11","139"
"2020-09-30T00:00:00.000","Kansas","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","124"
"2020-09-30T00:00:00.000","Kansas","Female","(s) VNE & GW Era - Post 9/11","130"
"2020-09-30T00:00:00.000","Kansas","Female","(t) Between VNE & GW Era","3065"
"2020-09-30T00:00:00.000","Kansas","Female","(u) GW Era - Pre 9/11 only","5568"
"2020-09-30T00:00:00.000","Kansas","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","1650"
"2020-09-30T00:00:00.000","Kansas","Female","(w) GW Era - Post 9/11 only","5168"
"2020-09-30T00:00:00.000","Kansas","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Kentucky","Male","(a) All Veterans (b+c)","257019"
"2020-09-30T00:00:00.000","Kentucky","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","197722"
"2020-09-30T00:00:00.000","Kentucky","Male","(c) Peacetime Veterans (h+l+o+t+x)","59297"
"2020-09-30T00:00:00.000","Kentucky","Male","(d) World War II (i+j+k)","4580"
"2020-09-30T00:00:00.000","Kentucky","Male","(e) Korean Conflict (j+k+m+n)","13738"
"2020-09-30T00:00:00.000","Kentucky","Male","(f) Vietnam Era (k+n+p+q+r+s)","90218"
"2020-09-30T00:00:00.000","Kentucky","Male","(g) Gulf War Era (q+r+s+u+v+w)","96394"
"2020-09-30T00:00:00.000","Kentucky","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Kentucky","Male","(i) WWII only","4045"
"2020-09-30T00:00:00.000","Kentucky","Male","(j) WWII & KC","412"
"2020-09-30T00:00:00.000","Kentucky","Male","(k) WWII, KC, VNE","123"
"2020-09-30T00:00:00.000","Kentucky","Male","(l) Between WWII & KC","1211"
"2020-09-30T00:00:00.000","Kentucky","Male","(m) KC only","11793"
"2020-09-30T00:00:00.000","Kentucky","Male","(n) KC & VNE","1409"
"2020-09-30T00:00:00.000","Kentucky","Male","(o) Between KC & VNE","16945"
"2020-09-30T00:00:00.000","Kentucky","Male","(p) VNE only","83546"
"2020-09-30T00:00:00.000","Kentucky","Male","(q) VNE & GW Era - Pre 9/11","3788"
"2020-09-30T00:00:00.000","Kentucky","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","576"
"2020-09-30T00:00:00.000","Kentucky","Male","(s) VNE & GW Era - Post 9/11","776"
"2020-09-30T00:00:00.000","Kentucky","Male","(t) Between VNE & GW Era","41141"
"2020-09-30T00:00:00.000","Kentucky","Male","(u) GW Era - Pre 9/11 only","37145"
"2020-09-30T00:00:00.000","Kentucky","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","18103"
"2020-09-30T00:00:00.000","Kentucky","Male","(w) GW Era - Post 9/11 only","36006"
"2020-09-30T00:00:00.000","Kentucky","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Kentucky","Female","(a) All Veterans (b+c)","25748"
"2020-09-30T00:00:00.000","Kentucky","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","19703"
"2020-09-30T00:00:00.000","Kentucky","Female","(c) Peacetime Veterans (h+l+o+t+x)","6045"
"2020-09-30T00:00:00.000","Kentucky","Female","(d) World War II (i+j+k)","455"
"2020-09-30T00:00:00.000","Kentucky","Female","(e) Korean Conflict (j+k+m+n)","86"
"2020-09-30T00:00:00.000","Kentucky","Female","(f) Vietnam Era (k+n+p+q+r+s)","3345"
"2020-09-30T00:00:00.000","Kentucky","Female","(g) Gulf War Era (q+r+s+u+v+w)","16224"
"2020-09-30T00:00:00.000","Kentucky","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Kentucky","Female","(i) WWII only","453"
"2020-09-30T00:00:00.000","Kentucky","Female","(j) WWII & KC","1"
"2020-09-30T00:00:00.000","Kentucky","Female","(k) WWII, KC, VNE","1"
"2020-09-30T00:00:00.000","Kentucky","Female","(l) Between WWII & KC","105"
"2020-09-30T00:00:00.000","Kentucky","Female","(m) KC only","78"
"2020-09-30T00:00:00.000","Kentucky","Female","(n) KC & VNE","6"
"2020-09-30T00:00:00.000","Kentucky","Female","(o) Between KC & VNE","568"
"2020-09-30T00:00:00.000","Kentucky","Female","(p) VNE only","2940"
"2020-09-30T00:00:00.000","Kentucky","Female","(q) VNE & GW Era - Pre 9/11","352"
"2020-09-30T00:00:00.000","Kentucky","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","3"
"2020-09-30T00:00:00.000","Kentucky","Female","(s) VNE & GW Era - Post 9/11","44"
"2020-09-30T00:00:00.000","Kentucky","Female","(t) Between VNE & GW Era","5372"
"2020-09-30T00:00:00.000","Kentucky","Female","(u) GW Era - Pre 9/11 only","5846"
"2020-09-30T00:00:00.000","Kentucky","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","2717"
"2020-09-30T00:00:00.000","Kentucky","Female","(w) GW Era - Post 9/11 only","7262"
"2020-09-30T00:00:00.000","Kentucky","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Louisiana","Male","(a) All Veterans (b+c)","247943"
"2020-09-30T00:00:00.000","Louisiana","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","194259"
"2020-09-30T00:00:00.000","Louisiana","Male","(c) Peacetime Veterans (h+l+o+t+x)","53684"
"2020-09-30T00:00:00.000","Louisiana","Male","(d) World War II (i+j+k)","3039"
"2020-09-30T00:00:00.000","Louisiana","Male","(e) Korean Conflict (j+k+m+n)","15046"
"2020-09-30T00:00:00.000","Louisiana","Male","(f) Vietnam Era (k+n+p+q+r+s)","81409"
"2020-09-30T00:00:00.000","Louisiana","Male","(g) Gulf War Era (q+r+s+u+v+w)","100945"
"2020-09-30T00:00:00.000","Louisiana","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Louisiana","Male","(i) WWII only","2755"
"2020-09-30T00:00:00.000","Louisiana","Male","(j) WWII & KC","217"
"2020-09-30T00:00:00.000","Louisiana","Male","(k) WWII, KC, VNE","68"
"2020-09-30T00:00:00.000","Louisiana","Male","(l) Between WWII & KC","743"
"2020-09-30T00:00:00.000","Louisiana","Male","(m) KC only","13129"
"2020-09-30T00:00:00.000","Louisiana","Male","(n) KC & VNE","1633"
"2020-09-30T00:00:00.000","Louisiana","Male","(o) Between KC & VNE","18747"
"2020-09-30T00:00:00.000","Louisiana","Male","(p) VNE only","75514"
"2020-09-30T00:00:00.000","Louisiana","Male","(q) VNE & GW Era - Pre 9/11","2766"
"2020-09-30T00:00:00.000","Louisiana","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","720"
"2020-09-30T00:00:00.000","Louisiana","Male","(s) VNE & GW Era - Post 9/11","710"
"2020-09-30T00:00:00.000","Louisiana","Male","(t) Between VNE & GW Era","34194"
"2020-09-30T00:00:00.000","Louisiana","Male","(u) GW Era - Pre 9/11 only","40676"
"2020-09-30T00:00:00.000","Louisiana","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","18905"
"2020-09-30T00:00:00.000","Louisiana","Male","(w) GW Era - Post 9/11 only","37168"
"2020-09-30T00:00:00.000","Louisiana","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Louisiana","Female","(a) All Veterans (b+c)","31344"
"2020-09-30T00:00:00.000","Louisiana","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","25070"
"2020-09-30T00:00:00.000","Louisiana","Female","(c) Peacetime Veterans (h+l+o+t+x)","6274"
"2020-09-30T00:00:00.000","Louisiana","Female","(d) World War II (i+j+k)","60"
"2020-09-30T00:00:00.000","Louisiana","Female","(e) Korean Conflict (j+k+m+n)","278"
"2020-09-30T00:00:00.000","Louisiana","Female","(f) Vietnam Era (k+n+p+q+r+s)","3774"
"2020-09-30T00:00:00.000","Louisiana","Female","(g) Gulf War Era (q+r+s+u+v+w)","21909"
"2020-09-30T00:00:00.000","Louisiana","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Louisiana","Female","(i) WWII only","50"
"2020-09-30T00:00:00.000","Louisiana","Female","(j) WWII & KC","6"
"2020-09-30T00:00:00.000","Louisiana","Female","(k) WWII, KC, VNE","3"
"2020-09-30T00:00:00.000","Louisiana","Female","(l) Between WWII & KC","15"
"2020-09-30T00:00:00.000","Louisiana","Female","(m) KC only","197"
"2020-09-30T00:00:00.000","Louisiana","Female","(n) KC & VNE","72"
"2020-09-30T00:00:00.000","Louisiana","Female","(o) Between KC & VNE","383"
"2020-09-30T00:00:00.000","Louisiana","Female","(p) VNE only","2832"
"2020-09-30T00:00:00.000","Louisiana","Female","(q) VNE & GW Era - Pre 9/11","582"
"2020-09-30T00:00:00.000","Louisiana","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","261"
"2020-09-30T00:00:00.000","Louisiana","Female","(s) VNE & GW Era - Post 9/11","24"
"2020-09-30T00:00:00.000","Louisiana","Female","(t) Between VNE & GW Era","5876"
"2020-09-30T00:00:00.000","Louisiana","Female","(u) GW Era - Pre 9/11 only","7485"
"2020-09-30T00:00:00.000","Louisiana","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","3903"
"2020-09-30T00:00:00.000","Louisiana","Female","(w) GW Era - Post 9/11 only","9655"
"2020-09-30T00:00:00.000","Louisiana","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Maine","Male","(a) All Veterans (b+c)","102499"
"2020-09-30T00:00:00.000","Maine","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","77654"
"2020-09-30T00:00:00.000","Maine","Male","(c) Peacetime Veterans (h+l+o+t+x)","24845"
"2020-09-30T00:00:00.000","Maine","Male","(d) World War II (i+j+k)","2183"
"2020-09-30T00:00:00.000","Maine","Male","(e) Korean Conflict (j+k+m+n)","6481"
"2020-09-30T00:00:00.000","Maine","Male","(f) Vietnam Era (k+n+p+q+r+s)","39606"
"2020-09-30T00:00:00.000","Maine","Male","(g) Gulf War Era (q+r+s+u+v+w)","33101"
"2020-09-30T00:00:00.000","Maine","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Maine","Male","(i) WWII only","1840"
"2020-09-30T00:00:00.000","Maine","Male","(j) WWII & KC","72"
"2020-09-30T00:00:00.000","Maine","Male","(k) WWII, KC, VNE","271"
"2020-09-30T00:00:00.000","Maine","Male","(l) Between WWII & KC","370"
"2020-09-30T00:00:00.000","Maine","Male","(m) KC only","5292"
"2020-09-30T00:00:00.000","Maine","Male","(n) KC & VNE","845"
"2020-09-30T00:00:00.000","Maine","Male","(o) Between KC & VNE","7834"
"2020-09-30T00:00:00.000","Maine","Male","(p) VNE only","36232"
"2020-09-30T00:00:00.000","Maine","Male","(q) VNE & GW Era - Pre 9/11","1619"
"2020-09-30T00:00:00.000","Maine","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","228"
"2020-09-30T00:00:00.000","Maine","Male","(s) VNE & GW Era - Post 9/11","411"
"2020-09-30T00:00:00.000","Maine","Male","(t) Between VNE & GW Era","16641"
"2020-09-30T00:00:00.000","Maine","Male","(u) GW Era - Pre 9/11 only","11360"
"2020-09-30T00:00:00.000","Maine","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","8837"
"2020-09-30T00:00:00.000","Maine","Male","(w) GW Era - Post 9/11 only","10646"
"2020-09-30T00:00:00.000","Maine","Male","(x) Post GW Era","0"
