"state","age","year","value"
"South Dakota","Less Than 40","2018-09-30T00:00:00.000","10613"
"South Dakota","40-64","2018-09-30T00:00:00.000","26411"
"South Dakota","65+","2018-09-30T00:00:00.000","30095"
"South Dakota","Less Than 40","2023-09-30T00:00:00.000","9254"
"South Dakota","40-64","2023-09-30T00:00:00.000","24530"
"South Dakota","65+","2023-09-30T00:00:00.000","28007"
"South Dakota","Less Than 40","2028-09-30T00:00:00.000","8174"
"South Dakota","40-64","2028-09-30T00:00:00.000","22047"
"South Dakota","65+","2028-09-30T00:00:00.000","26503"
"South Dakota","Less Than 40","2033-09-30T00:00:00.000","7733"
"South Dakota","40-64","2033-09-30T00:00:00.000","19641"
"South Dakota","65+","2033-09-30T00:00:00.000","24832"
"South Dakota","Less Than 40","2038-09-30T00:00:00.000","7741"
"South Dakota","40-64","2038-09-30T00:00:00.000","17792"
"South Dakota","65+","2038-09-30T00:00:00.000","22570"
"South Dakota","Less Than 40","2043-09-30T00:00:00.000","7688"
"South Dakota","40-64","2043-09-30T00:00:00.000","16901"
"South Dakota","65+","2043-09-30T00:00:00.000","20013"
"South Dakota","Less Than 40","2048-09-30T00:00:00.000","7695"
"South Dakota","40-64","2048-09-30T00:00:00.000","15434"
"South Dakota","65+","2048-09-30T00:00:00.000","18707"
"Tennessee","Less Than 40","2018-09-30T00:00:00.000","67588"
"Tennessee","40-64","2018-09-30T00:00:00.000","190870"
"Tennessee","65+","2018-09-30T00:00:00.000","211616"
"Tennessee","Less Than 40","2023-09-30T00:00:00.000","63959"
"Tennessee","40-64","2023-09-30T00:00:00.000","169104"
"Tennessee","65+","2023-09-30T00:00:00.000","202549"
"Tennessee","Less Than 40","2028-09-30T00:00:00.000","59747"
"Tennessee","40-64","2028-09-30T00:00:00.000","148420"
"Tennessee","65+","2028-09-30T00:00:00.000","194492"
"Tennessee","Less Than 40","2033-09-30T00:00:00.000","57240"
"Tennessee","40-64","2033-09-30T00:00:00.000","132306"
"Tennessee","65+","2033-09-30T00:00:00.000","181509"
"Tennessee","Less Than 40","2038-09-30T00:00:00.000","56997"
"Tennessee","40-64","2038-09-30T00:00:00.000","119983"
"Tennessee","65+","2038-09-30T00:00:00.000","164702"
"Tennessee","Less Than 40","2043-09-30T00:00:00.000","56367"
"Tennessee","40-64","2043-09-30T00:00:00.000","117386"
"Tennessee","65+","2043-09-30T00:00:00.000","143052"
"Tennessee","Less Than 40","2048-09-30T00:00:00.000","56414"
"Tennessee","40-64","2048-09-30T00:00:00.000","112408"
"Tennessee","65+","2048-09-30T00:00:00.000","128570"
"Texas","Less Than 40","2018-09-30T00:00:00.000","296002"
"Texas","40-64","2018-09-30T00:00:00.000","663706"
"Texas","65+","2018-09-30T00:00:00.000","636719"
"Texas","Less Than 40","2023-09-30T00:00:00.000","275969"
"Texas","40-64","2023-09-30T00:00:00.000","645280"
"Texas","65+","2023-09-30T00:00:00.000","618687"
"Texas","Less Than 40","2028-09-30T00:00:00.000","255980"
"Texas","40-64","2028-09-30T00:00:00.000","633720"
"Texas","65+","2028-09-30T00:00:00.000","595402"
"Texas","Less Than 40","2033-09-30T00:00:00.000","247391"
"Texas","40-64","2033-09-30T00:00:00.000","613917"
"Texas","65+","2033-09-30T00:00:00.000","569801"
"Texas","Less Than 40","2038-09-30T00:00:00.000","246445"
"Texas","40-64","2038-09-30T00:00:00.000","584641"
"Texas","65+","2038-09-30T00:00:00.000","548123"
"Texas","Less Than 40","2043-09-30T00:00:00.000","243612"
"Texas","40-64","2043-09-30T00:00:00.000","576139"
"Texas","65+","2043-09-30T00:00:00.000","516241"
"Texas","Less Than 40","2048-09-30T00:00:00.000","243806"
"Texas","40-64","2048-09-30T00:00:00.000","546339"
"Texas","65+","2048-09-30T00:00:00.000","514443"
"Utah","Less Than 40","2018-09-30T00:00:00.000","24552"
"Utah","40-64","2018-09-30T00:00:00.000","50897"
"Utah","65+","2018-09-30T00:00:00.000","63078"
"Utah","Less Than 40","2023-09-30T00:00:00.000","22378"
"Utah","40-64","2023-09-30T00:00:00.000","48810"
"Utah","65+","2023-09-30T00:00:00.000","56855"
"Utah","Less Than 40","2028-09-30T00:00:00.000","20342"
"Utah","40-64","2028-09-30T00:00:00.000","47029"
"Utah","65+","2028-09-30T00:00:00.000","51586"
"Utah","Less Than 40","2033-09-30T00:00:00.000","19086"
"Utah","40-64","2033-09-30T00:00:00.000","45523"
"Utah","65+","2033-09-30T00:00:00.000","46404"
"Utah","Less Than 40","2038-09-30T00:00:00.000","18895"
