"activity_id","activity_name","activty_number","activity_status","activity_type","category","other_category","gender","parent_season","child_season","age_min_year","age_min_month","age_min_week","age_max_year","age_max_month","age_max_week","default_beginning_date","default_ending_date","default_pattern_dates","catalog_description","online_notes","number_of_meeting_dates","minimum_enrollment","maximum_enrollment","open_spaces","public_url","place_name","place_address_1","place_address_2","place_city","place_province","place_postal_code"
"47676","Red Cross Swim Kids Level 2","52669","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2019 Summer","2019 Summer: Term 1","6","0","0","18",,,"2019-08-12T00:00:00.000","2019-08-16T00:00:00.000","Monday,09:15 AM,45m/Tuesday,09:15 AM,45m/Wednesday,09:15 AM,45m/Thursday,09:15 AM,45m/Friday,09:15 AM,45m","<p>  Water orientation and basic skills in front and back swims are the focus of this level. Children are introduced to deep water activities and proper use of a Personal Flotation Device (PFD). Endurance is built through a 10 meter swim. Designed for children 6 years of age and older.Participants must be minimum age by course start date.</p><p>Prerequisite: Red Cross Swim - Sunfish or Red Cross Swim Kids - Level 1 or equivalency </p><p>Next Level: Red Cross Swim Kids - Level 3 or Red Cross Swim Kids - Level 3 Premium    </p>","<p>  Prerequisite: Red Cross Swim - Sunfish or Red Cross Swim Kids - Level 1 or equivalency.</p><p><br></p><p>Please meet at sign number 2.    </p>","5","4","6","2","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/47676","St. James Assiniboia Centennial Pool","644 Parkdale St.",,"Winnipeg","MB","R2Y 0X4"
"10777","Red Cross Swim - Sea Otter","15773","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2016 Fall",,"3","0","0","6",,,"2016-10-08T00:00:00.000","2016-12-10T00:00:00.000","Saturday,10:30 AM,30m","<p>  This fun class is a transitional level for 3 - 5 year olds who are progressing towards independent participation with the instructor. Parent/caregiver must accompany the child in the water until the instructor indicates otherwise. We will help them jump into shallow water. They will try assisted floats and glides on their front and back. They will learn to open their eyes and blow bubbles underwater. Participants must be minimum age by course start date. </p><p>Next Level: 5 years and under - Red Cross Swim - Salamander; 6 years and older - Red Cross Swim Kids Level 1 or Red Cross Swim Kids Level 1 Premium    </p>","<p><hr>*Parent/caregiver must accompany the child in the water until the instructor indicates otherwise. <p></p>","10","3","4","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/10777","St. James Assiniboia Centennial Pool","644 Parkdale St.",,"Winnipeg","MB","R2Y 0X4"
"3403","Red Cross Swim Kids Level 2","8399","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2016 Winter",,"6","0","0","18",,,"2016-01-03T00:00:00.000","2016-03-06T00:00:00.000","Sunday,09:30 AM,30m","<p>Water orientation and basic skills in front and back swims are the focus of this level. Children are introduced to deep water activities and proper use of a Personal Flotation Device (PFD). Endurance is built through a 10 meter swim. Designed for children 6 years of age and older.  Participants must be minimum age by course start date. </p><p>Prerequisite: Red Cross Swim - Sunfish or Red Cross Swim Kids - Level 1 or equivalency </p><p>Next Level: Red Cross Swim Kids - Level 3 or Red Cross Swim Kids - Level 3 Premium</p>","<p>Prerequisite: Red Cross Swim - Sunfish or Red Cross Swim Kids - Level 1 or equivalency </p>","10","4","6","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/3403","Seven Oaks Pool","444 Adsum Dr.",,"Winnipeg","MB","R2P 1J1"
"76573","Aug 05 - Freight House Pool - Admissions - 1:00PM","81566","Closed","Activity","Outdoor Pool Admissions","Freight House Outdoor Pool","Coed","2020 Summer",,"0","0","0",,,,"2020-08-05T00:00:00.000","2020-08-05T00:00:00.000","Wednesday,01:00 PM,2h","<ul><li>Non- heated free admission pool</li><li>Public are encouraged to bring their own lawn chairs and toys as none will be provided</li><li>Public are encouraged to bring their own PFDS (lifejackets). Limited supply available for use</li><li>Public are encouraged to change at home. No changing facilities available</li><li>Public are encouraged to bring their own bottled water</li><li>Water fountains may not be available</li><li>Face masks are not to be worn in the pool</li><li>Public are asked not to attend if they are experiencing COVID 19 symptoms</li><li>Public are asked to social distance as per Manitoba Health</li><li>All public admission height requirements are to be adhered to</li><li>For your safety, please anticipate line-ups (washrooms, waterslides, etc.)</li></ul>","<b><u>Precautions</u></b><br><ul><li>You are reminded to exercise precautions to protect against the spread of illness</li><li>Everyone should practice good handwashing hygiene and wash your hands with soap and warm water for at least 20 seconds and dry them thoroughly—if you are unable to wash your hands, use an alcohol-based hand cleanser</li><li>Cover your mouth and nose with a tissue when coughing or sneezing, or cough or sneeze into your sleeve—throw used tissues in the garbage and immediately wash your hands, or use an alcohol-based hand cleanser</li><li>Avoid touching your eyes, nose, and mouth</li><li>Minimize prolonged (more than 10 minutes), close (less than two meters/six feet) contact with individuals in public</li><li>Avoid travel, crowded places and events, especially if you are at higher risk(e.g. seniors and those with underlying medical conditions)</li><li>If you are unwell, stay at home</li></ul>","1","0","30","28","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/76573","Freight House Outdoor Pool","200 Isabel Street",,"Winnipeg","MB","R3A 1G9"
"35258","Red Cross Swim - Crocodile","40254","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2018 Summer",,"3","0","0","6",,,"2018-08-20T00:00:00.000","2018-08-24T00:00:00.000","Monday,09:15 AM,45m/Tuesday,09:15 AM,45m/Wednesday,09:15 AM,45m/Thursday,09:15 AM,45m/Friday,09:15 AM,45m","<p>  Youngsters get more adventurous in Crocodile, as they start independent glides and kicking in deep water. Endurance is built through increasing distance for front and back swims. Continuing work on side glides and demonstrating a distance swim of 10 meters. Designed for children 3 - 5 years of age. Participants must be minimum age by course start date. </p><p>Prerequisite: must have completed Sunfish or equivalent. </p><p>Next Level: 5 years and under - Red Cross Swim - Whale </p><p>Next Level: 6 years and over - Crocodile successfully completed - Red Cross Swim Kids - Level 3 or Red Cross Swim Kids - Level 3 Premium </p><p>Next Level: 6 years and over - Crocodile not successfully completed - Red Cross Swim Kids Level 2 or Red Cross Swim Kids Level 2 Premium </p><p>This activity is combined with Whale #25097   </p>","<p>  Prerequisite: must have completed Sunfish or equivalent.  </p><p>This activity is combined with Whale </p>","5","1","2","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/35258","St. James Assiniboia Centennial Pool","644 Parkdale St.",,"Winnipeg","MB","R2Y 0X4"
"49933","Shotokan Karate 5-7 years","54926","Closed","Activity","Children's - 6 to 12 years","Active Living","Coed","2020 Winter","2020 Winter: Term 1","5","0","0","8",,,"2020-01-11T00:00:00.000","2020-03-21T00:00:00.000","Saturday,11:55 AM,45m","This course is for new students and focuses on building strength, coordination and discipline as students learn the basic movements of Karate through fun exercises and games.","<p>  No class on Jan 25 and Feb 15. The last class will be March 21 rather than March 14. </p><p> Instructor is qualified with the Japan Karate Association. Uniforms and belts for testing can be ordered through the instructor for an additional cost and is optional.    </p>","9","12","15","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/49933","Cindy Klassen Recreation Complex","999 Sargent Ave.",,"Winnipeg","MB","R3E 3K6"
"36852","Retirement, Investment, Estate and Tax Planning","41848","Closed","Activity","Adult Leisure","Financial Management","Coed","2018 Fall","2018 Fall: Term 1","14","0","0",,,,"2018-10-25T00:00:00.000","2018-10-25T00:00:00.000","Thursday,07:00 PM,2h","<p>Do you have a vision for your retirement and for your heirs? Do you know how much your retirement paycheque will be? How much you will need and where should you draw from? How should you invest? How can you ensure your retirement income will last for all your retirement years? Are you overpaying for your investments and advice? Does your plan incorporate estate planning goals? Are there strategies you should be considering to minimize taxes and to guard against money going to the wrong people on your passing?</p><p>Instructor: Martin Cloutier, B.Comm. (Hons), CFP, RRC </p>","<p>   Please bring pen & paper for note taking. </p><p>For courses conducted on a three-day (or less) basis, no account credit will be given after 7 days prior to the course start date.   </p>","1","10","20","6","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/36852","Shaftesbury High School","2240 Grant Ave.",,"Winnipeg","MB","R3P 0P7"
"44645","Zumba Dance Party","49641","Closed","Activity","Persons with a Disability","Active Living","Coed","2019 Spring","2019 Spring: Term 1","14","0","0",,,,"2019-04-04T00:00:00.000","2019-06-06T00:00:00.000","Thursday,01:00 PM,45m","Come join the party! Enjoy an afternoon of dancing and fun. Energize to the beat of Latin, salsa and rock'n'roll. Can be done seated or standing.",,"10","12","15","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/44645","Cindy Klassen Recreation Complex","999 Sargent Ave.",,"Winnipeg","MB","R3E 3K6"
"39135","Red Cross Swim Kids Level 5 / Level 6","44131","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2019 Winter","2019 Winter: Term 2","6","0","0","18",,,"2019-01-11T00:00:00.000","2019-03-15T00:00:00.000","Friday,06:00 PM,45m","<p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri"">This is a combined course: Red Cross  Swim Kids Level 5 and Red Cross Swim Kids Level 6. Participants in Level 5 and  Level 6 may register in this course. Please inform the instructor at the first  class what level your child is working on.</font></span></p>    <p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri""> </font></span></p>    <p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri"">Level 5</font></span></p>    <p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri"">Swimmers are introduced to back crawl,  sculling skills and whip kick on their back. Children learn stride dives and  receive an introduction to safe boating skills. Endurance is built through a 50  meter swim.<br>  Designed for children 6 years of age and older. Participants must be minimum  age by course start date.<br>  Prerequisite: Red Cross Swim Kids - Level 4 or equivalency<br>  Next Level: Red Cross Swim Kids - Level 6</font></span></p>    <p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri""> </font></span></p>    <p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri"">Level 6</font></span></p>    <p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt; mso-bidi-font-size: 11.0pt;""><font face=""Calibri"">Swimmers will  refine their technique in front and back crawl. Children are introduced to  elementary backstroke, dolphin kick, ice safety, rescue of others with throwing  assists and the front dive. Endurance is built through a 75 meter swim.<br>  Designed for children 6 years of age and older. Participants must be minimum  age by course start date.<br>  Prerequisite: Red Cross Swim Kids - Level 5 or equivalency<br>  Next Level: Red Cross Swim Kids - Level 7</fo","<p>  <span style=""font-size: 12pt;""><font face=""Calibri"">This is a combined course: Red Cross  Swim Kids Level 5 and Red Cross Swim Kids Level 6. Participants in Level 5 and  Level 6 may register in this course. Please inform the instructor at the first  class what level your child is working on.</font></span></p><p>    <span style=""font-size: 12pt;""><font face=""Calibri""><span style=""font-size: 12pt;""><font face=""Calibri"">Designed for children 6 years of age and  older. Participants must be minimum age by course start date.</font></span></font></span></p><p>    <span style=""font-size: 12pt;""><font face=""Calibri""><span style=""font-size: 12pt;""><font face=""Calibri"">Level 5</font></span></font></span></p><p><span style=""font-size: 12pt;""><font face=""Calibri""><span style=""font-size: 12pt;""><font face=""Calibri""><span style=""font-size: 12pt;""><font face=""Calibri"">Prerequisite: Red Cross Swim Kids -  Level 4 or equivalency</font></span></font></span></font></span></p><p>    <span style=""font-size: 12pt;""><font face=""Calibri"">Next Level: Red Cross Swim Kids - Level  6</font></span></p><p>    <span style=""font-size: 12pt;""><font face=""Calibri""><span style=""font-size: 12pt;""><font face=""Calibri"">Level 6</font></span></font></span></p><p>    <span style=""font-size: 12pt;""><font face=""Calibri"">Prerequisite: Red Cross Swim Kids -  Level 5 or equivalency</font></span></p><p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri"">Next Level: Red Cross Swim Kids - Level  7</font></span></p><p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri""><br></font></span></p><p style=""margin: 0cm 0cm 0pt; line-height: normal;""><span style=""font-size: 12pt;""><font face=""Calibri""><br></font></span></p>","10","6","8","1","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/39135","Margaret Grant Pool/Piscine","685 Dalhousie Dr.",,"Winnipeg","MB","R3T 3Y2"
"71305","John Yuzyk Park Wading Pool - Admissions - July 14 - 1:30PM","76298","Open","Activity","Wading Pool Admissions","Wading Pools","Coed","2020 Summer",,"0","0","0",,,,"2020-07-14T00:00:00.000","2020-07-14T00:00:00.000","Tuesday,01:30 PM,2h","Wading Pools have a maximum depth of 45-60 cm (18-24 in). The Wading Pools are a free summer aquatic program for children 12 years and under.  Children under 7 years of age must have a parent/guardian (minimum 12 years of age) actively supervising them in and out of the water.","<b><u>Precautions</u></b><br><ul><li>You are reminded to exercise precautions to protect against the spread of illness</li><li>Everyone should practice good handwashing hygiene and wash your hands with soap and warm water for at least 20 seconds and dry them thoroughly—if you are unable to wash your hands, use an alcohol-based hand cleanser</li><li>Cover your mouth and nose with a tissue when coughing or sneezing, or cough or sneeze into your sleeve—throw used tissues in the garbage and immediately wash your hands, or use an alcohol-based hand cleanser</li><li>Avoid touching your eyes, nose, and mouth</li><li>Minimize prolonged (more than 10 minutes), close (less than two meters/six feet) contact with individuals in public</li><li>Avoid travel, crowded places and events, especially if you are at higher risk (e.g. seniors and those with underlying medical conditions)</li><li>If you are unwell, stay at home</li></ul>","1","0","15","14","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/71305","Sinclair Park C.C. - John Yuzyk Park","665 Radford St.",,"Winnipeg","MB","R2X 2E7"
"33969","Red Cross Swim Basics 1 for Adults","38965","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2018 Summer",,"18","0","0",,,,"2018-07-30T00:00:00.000","2018-08-10T00:00:00.000","Monday,06:15 PM,45m/Tuesday,06:15 PM,45m/Wednesday,06:15 PM,45m/Thursday,06:15 PM,45m/Friday,06:15 PM,45m","<p>  It is never too late to start! The program content which includes basic floatation, movement and breathing skills will assist you in increasing you comfort level in water. This is a great way to stay active while learning the basic life skill of swimming. Once performance criteria have been successfully completed, swimmers progress to the next level. This course will be held primarily in the shallow end. </p><p>Next Level: Red Cross Swim Basics 2 for Adults    </p>","This course is designed for adults. No previous swimming experience is required. This course takes place primarily in the shallow end of the pool.","3","4","7","1","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/33969","Elmwood Kildonans Pool","909 Concordia Ave.",,"Winnipeg","MB","R2K 2M6"
"79063","Red Cross Swim Kids Level 5","84056","Open","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2020 Fall","2020 Fall: Term 1","6","0","0","18",,,"2020-09-21T00:00:00.000","2020-09-25T00:00:00.000","Monday,07:00 PM,1h/Tuesday,07:00 PM,1h/Wednesday,07:00 PM,1h/Thursday,07:00 PM,1h/Friday,07:00 PM,1h","<div>  Swimmers are introduced to back crawl, sculling skills and whip kick on the back. Children learn stride dives and receive an introduction to safe boating skills. Endurance is built through a 50 meter swim. Designed for children 6 years of age and older. Participants must be minimum age by course start date. Prerequisite: Red Cross Swim Kids - Level 4 or equivalency </div><div>Next Level: Red Cross Swim Kids - Level 6 or Red Cross Swim Kids - Level 6 Premium    </div>","<div>  Participants must complete Level 4 in order to register.  </div><div><br></div><div><br></div><div><div><div><br></div></div><li>All family members complete a self-assessment prior to arrival; <strong>should any family member feel unwell, no members of the family attend the facility</strong></li><li>All lesson participants (and parents/guardians) arrive lesson-ready (in swimsuits); change room/bathroom/shower access will be limited</li><li>Pool deck viewing space will be reduced.  For the above-mentioned levels, a maximum of one parent/caregiver per household is asked to be present on the pool deck should they not accompany their child in the water.  In this situation, please be advised that on-deck seating will be limited (please expect to stand for the duration of your child’s lesson).</li><li>The participant is to bring all equipment to disinfectant zone for Hyper chlorination at the end of the lesson.<br></li></div>","5","3","6","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/79063","Pan Am Pool","25 Poseidon Bay",,"Winnipeg","MB","R3M 3E4"
"5408","Red Cross Swim Kids Level 6","10404","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2016 Spring",,"6","0","0","18",,,"2016-04-08T00:00:00.000","2016-06-10T00:00:00.000","Friday,04:30 PM,45m","<p>  Swimmers will refine their technique in front and back crawl. Children are introduced to elementary backstroke, dolphin kick, ice safety, rescue of others with throwing assists and the front dive. Endurance is built through a 75 meter swim. </p><p>Designed for children 6 years of age and older. Participants must be minimum age by course start date.</p><p>Prerequisite: Red Cross Swim Kids - Level 5 or equivalency </p><p>Next Level: Red Cross Swim Kids - Level 7 or Red Cross Swim Kids - Level 7 Premium <br></p>THIS COURSE IS COMBINED WITH RED CROSS SWIM KIDS - LEVEL 5 # 10398","<p>  Designed for children 6 years of age and older. Participants must be minimum age by course start date.</p><p>Prerequisite: Red Cross Swim Kids - Level 5 or equivalency </p><p>Next Level: Red Cross Swim Kids - Level 7 or Red Cross Swim Kids - Level 7 Premium </p><p><br></p><p>THIS COURSE IS COMBINED WITH RED CROSS SWIM KIDS LEVEL 5 #10398   </p>","10","3","4","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/5408","Bonivital Pool/Piscine Bonivital","1215 Archibald St.",,"Winnipeg","MB","R2J 0Y9"
"14218","Red Cross Swim - Starfish & Duck & Seaturtle","19214","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Winter",,"0","6","0","4",,,"2017-01-12T00:00:00.000","2017-03-16T00:00:00.000","Thursday,05:30 PM,30m","<p>Spend quality time with your child while you both have fun, learn and  socialize. Through structured in-water interaction between parent and child, we  stress the importance of play in developing water-positive attitudes. The goal  of this class is to experience buoyancy, movement and safe water entries.</p>    <p>Designed for children 6 - 36 months, participating with a parent or  caregiver. This program is participation based, without formal evaluation.</p>    <p>Non-toilet trained infants/toddlers must wear leak-proof swim pants or  garments of a similar nature.</p>    <p>Participants must be minimum age by course start date.</p>    <p>Next Level: Red Cross Swim - Sea Otter when child is 3 years of age </p>","<p>  Designed for children 6 - 36 months, participating with a parent or caregiver. This program is participation based, without formal evaluation.<br>Non-toilet trained infants/toddlers must wear leak-proof swim pants or garments of a similar nature.<br>Participants must be minimum age by course start date.<br>Next Level: Red Cross Swim - Sea Otter when child is 3 years of age <br>    </p>","10","6","10","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/14218","Margaret Grant Pool/Piscine","685 Dalhousie Dr.",,"Winnipeg","MB","R3T 3Y2"
"70901","Keenleyside Park Wading Pool - Admissions - July 5 - 1:30PM","75894","Closed","Activity","Wading Pool Admissions","Wading Pools","Coed","2020 Summer",,"0","0","0",,,,"2020-07-05T00:00:00.000","2020-07-05T00:00:00.000","Sunday,01:30 PM,2h","Wading Pools have a maximum depth of 45-60 cm (18-24 in). The Wading Pools are a free summer aquatic program for children 12 years and under.  Children under 7 years of age must have a parent/guardian (minimum 12 years of age) actively supervising them in and out of the water.","<b><u>Precautions</u></b><br><ul><li>You are reminded to exercise precautions to protect against the spread of illness</li><li>Everyone should practice good handwashing hygiene and wash your hands with soap and warm water for at least 20 seconds and dry them thoroughly—if you are unable to wash your hands, use an alcohol-based hand cleanser</li><li>Cover your mouth and nose with a tissue when coughing or sneezing, or cough or sneeze into your sleeve—throw used tissues in the garbage and immediately wash your hands, or use an alcohol-based hand cleanser</li><li>Avoid touching your eyes, nose, and mouth</li><li>Minimize prolonged (more than 10 minutes), close (less than two meters/six feet) contact with individuals in public</li><li>Avoid travel, crowded places and events, especially if you are at higher risk (e.g. seniors and those with underlying medical conditions)</li><li>If you are unwell, stay at home</li></ul>","1","0","20","14","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/70901","Keenleyside Park","480 Keenleyside St.",,"Winnipeg","MB","R3K 1G7"
"22179","Cartown","27175","Closed","Activity","Cartown","Cartown","Coed","2017 Summer",,"4","0","0","8",,,"2017-06-29T00:00:00.000","2017-06-29T00:00:00.000","Thursday,11:15 AM,1h","<p>      Welcome to the City of Winnipeg's premiere children's road safety program! Operating June 7 - August 4, Cartown is designed to teach children about driving safety in an entertaining, realistic town setting. Each session includes games and songs, pedestrian safety and road instruction. A driver's license is issued at the end of each session. For safety reason participants must meet the following requirements: Weight maximum is 70 lbs (31.2 kg) and ages 4-7 years. Parents ... we encourage your assistance with the program to ensure maximum enjoyment. Pre-registration is recommended by calling 311. Same day registration is accepted on site, subject to availability (exact payment in cash or credit card only).  </p>","No age overrides - Participants under the age of 4 are allowed to participate in the program as a passengers in the vehicles that have passenger seats or play on the play structure in the Cartown town.","1","5","20","18","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/22179","Charlie Gardiner Arena","799 Logan Ave.",,"Winnipeg","MB","R3E 3J9"
"56887","Red Cross Swim Kids Level 3","61880","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2020 Winter","2020 Winter: Term 2","6","0","0","18",,,"2020-01-07T00:00:00.000","2020-03-10T00:00:00.000","Tuesday,05:00 PM,30m","This level introduces the front crawl and water safety information on making wise choices about where and when to swim. Diving is introduced and children will work on deep water floats and changing direction. Endurance is built through a 15 meter swim.<br><br>Designed for children 6 years of age and older. Participants must be minimum age by course start date.<br><br>Prerequisite: Red Cross Swim - Crocodile or Red Cross Swim Kids - Level 2 or equivalency<br><br>Next Level: Red Cross Swim Kids - Level 4 or Red Cross Swim Kids - Level 4 Premium","Designed for children 6 years of age and older. Participants must be minimum age by course start date.<br><br>Prerequisite: Red Cross Swim - Crocodile or Red Cross Swim Kids - Level 2 or equivalency<br><br>Next Level: Red Cross Swim Kids - Level 4 or Red Cross Swim Kids - Level 4 Premium<br><br><br>","10","4","7","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/56887","Elmwood Kildonans Pool","909 Concordia Ave.",,"Winnipeg","MB","R2K 2M6"
"31524","Red Cross Swim - Crocodile / Whale","36520","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2018 Spring",,"3","0","0","6",,,"2018-04-07T00:00:00.000","2018-06-09T00:00:00.000","Saturday,09:30 AM,30m","<p>  This is a combined course: Red Cross Swim Crocodile and Red Cross Swim Whale. Participants in Crocodile and Whale may register in this course. Please inform the instructor at the first class what level your child is working on.</p><p>Crocodile<br>Youngsters get more adventurous in Crocodile, as they start independent glides and kicking in deep water. Endurance is built through increasing distance for front and back swims. Swimmers will continue working on side glides and demonstrating a distance swim of 10 meters.<br>Designed for children 3 - 5 years of age. Participants must be minimum age by course start date.<br>Prerequisite: Red Cross Swim - Sunfish or equivalent.<br>Next Level:<br>5 years and under: Red Cross Swim - Whale<br>6 years and over, Crocodile not successfully completed: Red Cross Swim Kids - Level 2<br>6 years and over, Crocodile successfully completed: Red Cross Swim Kids - Level 3</p><p>Whale<br>Independent preschoolers will have a 'whale' of a time! Preschoolers will increase their swimming distance to 15 meters, improve skills in front and back swims and be introduced to sitting dives. Swimmers also learn about throwing assists to help another person in the water.<br>Designed for children 3 - 5 years of age. Participants must be minimum age by course start date.<br>Prerequisite: Red Cross Swim - Crocodile or equivalent.<br>Next Level: at 6 years of age, Red Cross Swim Kids - Level 3  </p>","<p>  This is a combined course: Red Cross Swim Crocodile and Red Cross Swim Whale. Participants in Crocodile and Whale may register in this course. Please inform the instructor at the first class what level your child is working on.</p><p>Designed for children 3 - 5 years of age. Participants must be minimum age by course start date.</p><p>Crocodile<br>Prerequisite: Red Cross Swim - Sunfish or equivalent.<br>Next Level:<br>5 years and under: Red Cross Swim - Whale<br>6 years and over, Crocodile not successfully completed: Red Cross Swim Kids - Level 2<br>6 years and over, Crocodile successfully completed: Red Cross Swim Kids - Level 3</p><p>Whale<br>Prerequisite: Red Cross Swim - Crocodile or equivalent.<br>Next Level: at 6 years of age, Red Cross Swim Kids - Level 3<br>    </p>","10","3","4","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/31524","Margaret Grant Pool/Piscine","685 Dalhousie Dr.",,"Winnipeg","MB","R3T 3Y2"
"41077","Pottery Wheel 2","46073","Closed","Activity","Adult Leisure","Pottery","Coed","2018 Fall","2018 Fall: Term 1","18","0","0",,,,"2018-09-15T00:00:00.000","2018-11-17T00:00:00.000","Saturday,10:00 AM,2h30m","<p>  Continue learning wheel-throwing skills through instruction, demonstration and lots of practice. Dress for a mess!     </p>","<p>A supply list will be discussed at the first class approximate cost of $20.00.</p><p>Instructor: Roland</p>","10","5","8","2","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/41077","Fort Rouge Leisure Centre","625 Osborne St.",,"Winnipeg","MB","R3L 2B3"
"29567","Red Cross Swim Kids Level 4","34563","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2018 Winter",,"6","0","0","18",,,"2018-01-13T00:00:00.000","2018-03-17T00:00:00.000","Saturday,09:30 AM,30m","<p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">Swimmers  develop their front crawl and are introduced to sculling and back swim with  shoulder roll. Children work on kneeling dives, deep water surface support and  developing a greater sense of self-safety by understanding their own limits.  Endurance is built through a 25 meter swim.</font></p>    <p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">Designed for  children 6 years of age and older. Participants must be minimum age by course  start date.</font></p>    <p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">Prerequisite:  Red Cross Swim - Red Cross Swim Kids - Level 3 or equivalency</font></p>    <p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">Next Level:  Red Cross Swim Kids - Level 5 or Red Cross Swim Kids - Level 5 Premium</font></p>","<p>  Designed for children 6 years of age and older. Participants must be minimum age by course start date.<br>Prerequisite: Red Cross Swim - Red Cross Swim Kids - Level 3 or equivalency<br>Next Level: Red Cross Swim Kids - Level 5 or Red Cross Swim Kids - Level 5 Premium</p>","10","4","7","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/29567","Margaret Grant Pool/Piscine","685 Dalhousie Dr.",,"Winnipeg","MB","R3T 3Y2"
"56402","Red Cross Swim - Salamander","61395","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2020 Winter","2020 Winter: Term 2","3","0","0","6",,,"2020-01-07T00:00:00.000","2020-03-10T00:00:00.000","Tuesday,05:30 PM,30m","<p>  Learn to love the water in Salamander. Preschoolers actively learn new swimming skills, including floats and glides, through games and songs. This fun class includes learning to jump into chest deep water. Designed for children 3 - 5 years of age. Participants must be minimum age by course start date </p><p>Prerequisite: Red Cross Swim Sea Otter or equivalent </p><p>Next Level: 5 years and under - Red Cross Swim Sunfish. Next Level: 6 years and over - Red Cross Swim Kids Level 1 or Red Cross Swim Kids Level 1 Premium    </p>","Prerequisite: Red Cross Swim Sea Otter or equivalent","10","3","4","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/56402","Cindy Klassen Recreation Complex","999 Sargent Ave.",,"Winnipeg","MB","R3E 3K6"
"49552","Skating - Li'l Polar Bears","54545","Closed","Activity","Learn to Skate","Basic Skating","Coed","2020 Winter","2020 Winter: Term 2","3","9","0","6",,,"2020-01-05T00:00:00.000","2020-03-08T00:00:00.000","Sunday,10:30 AM,30m","Preschoolers will learn to get up by themselves and move forward and backwards.<br><br>For 4 - 5 year old Children who are skating for the first time or have taken Parent and Cub.","<p>      Required Equipment:<br>- Hockey or Figure skates - New and used skates to be sharpened prior to start of lessons<br>- gloves or mitts<br>- proper fitting CSA approved hockey helmet is mandatory <br>** NO BICYCLE HELMETS ALLOWED**</p><p>Child has to be minimum age by the end date of program.</p><p><br></p><p><br></p><p><br></p>","10","3","6","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/49552","St. James Civic Centre Arena","2055 Ness Ave.",,"Winnipeg","MB","R3J 0Z2"
