"lastupdatedate","town_no","town","towntotalcases","townconfirmedcases","townprobablecases","towncaserate","towntotaldeaths","townconfirmeddeaths","townprobabledeaths","peopletested","ratetested100k","numberoftests","numberofpositives","numberofnegatives","numberofindeterminates"
"2022-06-20T00:00:00.000","43","East Hartford","13718","12467","1251","27506","198","155","43","44899","90028","227202","17333","209533","336"
"2022-06-20T00:00:00.000","44","East Haven","7612","6623","989","26644","107","87","20","25851","90486","126532","9357","117051","124"
"2022-06-20T00:00:00.000","45","East Lyme","3722","3440","282","20160","61","48","13","18014","97573","93758","4447","89254","57"
"2022-06-20T00:00:00.000","46","Easton","1406","1229","177","18694","5","4","1","7093","94309","26551","1715","24807","29"
"2022-06-20T00:00:00.000","47","East Windsor","2215","2000","215","18984","61","46","15","9258","79345","46741","2728","43949","64"
"2022-06-20T00:00:00.000","48","Ellington","2375","2157","218","14423","33","21","12","12189","74021","42574","2763","39762","49"
"2022-06-20T00:00:00.000","49","Enfield","9132","8264","868","20917","89","79","10","34781","79665","186119","11165","174676","278"
"2022-06-20T00:00:00.000","50","Essex","1061","977","84","15912","13","12","1","5880","88182","26827","1314","25489","24"
"2022-06-20T00:00:00.000","51","Fairfield","15097","13569","1528","24332","244","185","59","65618","105759","373682","18073","355209","400"
"2022-06-20T00:00:00.000","52","Farmington","4576","4038","538","17947","67","54","13","23432","91901","113964","5431","108387","146"
"2022-06-20T00:00:00.000","53","Franklin","434","408","26","22604","2","2","0","1491","77656","6870","528","6333","9"
"2022-06-20T00:00:00.000","54","Glastonbury","6118","5436","682","17743","118","97","21","30184","87536","126625","7463","119024","138"
"2022-06-20T00:00:00.000","55","Goshen","446","413","33","15578","2","2","0","2473","86378","9639","542","9088","9"
"2022-06-20T00:00:00.000","56","Granby","1544","1342","202","13418","33","28","5","8949","77770","35861","1836","33983","42"
"2022-06-20T00:00:00.000","57","Greenwich","14337","13341","996","22815","124","100","24","66336","105563","300226","17475","282526","225"
"2022-06-20T00:00:00.000","58","Griswold","2917","2660","257","25290","32","23","9","10213","88547","44954","3529","41391","34"
"2022-06-20T00:00:00.000","59","Groton","7917","7081","836","20598","122","78","44","33348","86762","148640","9541","138952","147"
"2022-06-20T00:00:00.000","60","Guilford","4340","3957","383","19609","44","35","9","20523","92726","100383","5142","95149","92"
"2022-06-20T00:00:00.000","61","Haddam","1421","1324","97","17344","11","6","5","6860","83730","29907","1718","28168","21"
"2022-06-20T00:00:00.000","62","Hamden","14119","12265","1854","23316","234","199","35","58706","96945","410948","17360","393170","418"
"2022-06-20T00:00:00.000","63","Hampton","465","440","25","25244","1","1","0","1888","102497","7823","551","7269","3"
"2022-06-20T00:00:00.000","64","Hartford","33789","31504","2285","27672","417","368","49","114833","94044","676999","42451","633612","936"
"2022-06-20T00:00:00.000","65","Hartland","246","223","23","11604","5","4","1","1328","62642","4980","297","4677","6"
"2022-06-20T00:00:00.000","66","Harwinton","1012","929","83","18672","9","6","3","4372","80664","18626","1218","17384","24"
"2022-06-20T00:00:00.000","67","Hebron","1554","1363","191","16351","15","11","4","7521","79135","30170","1863","28281","26"
"2022-06-20T00:00:00.000","68","Kent","554","503","51","19950","2","2","0","3878","139647","23963","668","23293","2"
"2022-06-20T00:00:00.000","69","Killingly","4540","4308","232","26188","80","57","23","15337","88469","67983","5500","62425","58"
"2022-06-20T00:00:00.000","70","Killingworth","1078","983","95","16939","11","6","5","5387","84648","23665","1262","22374","29"
"2022-06-20T00:00:00.000","71","Lebanon","1416","1300","116","19821","7","6","1","6021","84281","26146","1719","24410","17"
"2022-06-20T00:00:00.000","72","Ledyard","3334","3033","301","22803","14","13","1","13686","93605","57367","3937","53367","63"
"2022-06-20T00:00:00.000","73","Lisbon","899","820","79","21303","13","13","0","3137","74336","14281","1098","13158","25"
"2022-06-20T00:00:00.000","74","Litchfield","1290","1166","124","15938","13","11","2","6893","85162","29951","1520","28399","32"
"2022-06-20T00:00:00.000","75","Lyme","327","302","25","14119","1","0","1","1959","84585","7758","386","7368","4"
"2022-06-20T00:00:00.000","76","Madison","3387","3127","260","18785","46","36","10","17582","97515","83394","4034","79283","77"
"2022-06-20T00:00:00.000","77","Manchester","11788","10302","1486","20471","192","139","53","48764","84683","221767","14456","207044","267"
"2022-06-20T00:00:00.000","78","Mansfield","2962","2681","281","11622","32","27","5","17343","68046","97809","3402","94302","105"
"2022-06-20T00:00:00.000","79","Marlborough","1144","984","160","18058","31","22","9","5293","83552","26056","1414","24616","26"
"2022-06-20T00:00:00.000","80","Meriden","17313","15732","1581","29149","220","195","25","56091","94437","315817","21726","293654","437"
"2022-06-20T00:00:00.000","81","Middlebury","1626","1354","272","20852","23","18","5","7221","92601","35544","2033","33441","70"
"2022-06-20T00:00:00.000","82","Middlefield","712","638","74","16278","5","3","2","3665","83791","17048","919","16115","14"
"2022-06-20T00:00:00.000","83","Middletown","10971","10007","964","23717","183","136","47","43765","94611","463724","13781","449445","498"
"2022-06-20T00:00:00.000","84","Milford","12217","11045","1172","22315","183","159","24","46574","85071","220922","15082","205627","213"
"2022-06-20T00:00:00.000","85","Monroe","4149","3507","642","21349","25","17","8","17301","89024","70876","5009","65802","65"
"2022-06-20T00:00:00.000","86","Montville","4569","4207","362","24687","49","44","5","16962","91647","99448","5471","93866","111"
"2022-06-20T00:00:00.000","87","Morris","335","308","27","14862","3","3","0","1821","80790","7412","389","7017","6"
"2022-06-20T00:00:00.000","88","Naugatuck","8285","6893","1392","26633","139","121","18","27451","88244","151234","10578","140350","306"
"2022-06-20T00:00:00.000","89","New Britain","20400","18779","1621","28140","273","225","48","64230","88599","315579","25402","289688","489"
"2022-06-20T00:00:00.000","90","New Canaan","3628","3219","409","17931","44","38","6","21694","107221","86422","4318","82039","65"
"2022-06-20T00:00:00.000","91","New Fairfield","2583","2156","427","18612","9","6","3","11729","84515","41842","3037","38761","44"
"2022-06-20T00:00:00.000","92","New Hartford","1113","1037","76","16722","6","5","1","5245","78801","20671","1338","19314","19"
"2022-06-20T00:00:00.000","93","New Haven","35759","33128","2631","27454","289","256","33","128409","98587","926160","44513","880357","1290"
"2022-06-20T00:00:00.000","94","Newington","6733","6220","513","22433","138","117","21","26432","88066","129037","8355","120515","167"
"2022-06-20T00:00:00.000","95","New London","7980","7454","526","29712","50","44","6","30807","114703","337776","9779","327698","299"
"2022-06-20T00:00:00.000","96","New Milford","5273","3575","1698","19672","63","45","18","24030","89647","104515","6223","98149","143"
"2022-06-20T00:00:00.000","97","Newtown","5131","4245","886","18397","80","68","12","24635","88326","116383","6150","110141","92"
"2022-06-20T00:00:00.000","98","Norfolk","141","132","9","8650","1","1","0","793","48650","3469","164","3302","3"
"2022-06-20T00:00:00.000","99","North Branford","3196","2754","442","22593","29","15","14","11758","83119","56733","3843","52833","57"
"2022-06-20T00:00:00.000","100","North Canaan","549","530","19","16887","19","18","1","3093","95140","18049","626","17405","18"
"2022-06-20T00:00:00.000","101","North Haven","6017","4919","1098","25406","65","61","4","22261","93996","112557","7328","105129","100"
"2022-06-20T00:00:00.000","102","North Stonington","1010","925","85","19438","9","7","2","4006","77098","15580","1187","14382","11"
"2022-06-20T00:00:00.000","103","Norwalk","23348","21202","2146","26288","271","236","35","89593","100875","380866","29902","350546","418"
"2022-06-20T00:00:00.000","104","Norwich","10630","9501","1129","27420","101","86","15","36663","94570","167215","13218","153848","149"
"2022-06-20T00:00:00.000","105","Old Lyme","1325","1251","74","18136","4","3","1","7197","98508","28268","1609","26635","24"
"2022-06-20T00:00:00.000","106","Old Saybrook","2164","2016","148","21509","66","53","13","10180","101183","47475","2647","44786","42"
"2022-06-20T00:00:00.000","107","Orange","3012","2711","301","21629","24","21","3","12864","92374","55263","3582","51631","50"
"2022-06-20T00:00:00.000","108","Oxford","2526","2240","286","19057","33","32","1","10778","81313","45041","3087","41904","50"
"2022-06-20T00:00:00.000","109","Plainfield","3883","3596","287","25673","55","47","8","12670","83769","56364","4712","51624","28"
"2022-06-20T00:00:00.000","110","Plainville","3938","3365","573","22459","60","57","3","14547","82965","73253","4899","68261","93"
"2022-06-20T00:00:00.000","111","Plymouth","2403","2049","354","20719","19","16","3","9454","81514","45003","2957","41990","56"
"2022-06-20T00:00:00.000","112","Pomfret","819","727","92","19486","7","6","1","4438","105591","21880","989","20881","10"
"2022-06-20T00:00:00.000","113","Portland","1659","1509","150","17902","30","22","8","8046","86824","39905","2022","37847","36"
"2022-06-20T00:00:00.000","114","Preston","1094","991","103","23654","9","9","0","4111","88886","18417","1281","17109","27"
"2022-06-20T00:00:00.000","115","Prospect","2101","1808","293","21655","10","10","0","7901","81437","36757","2607","34099","51"
"2022-06-20T00:00:00.000","116","Putnam","2228","2127","101","23730","36","33","3","8157","86878","32093","2691","29375","27"
"2022-06-20T00:00:00.000","117","Redding","1413","1251","162","15500","22","18","4","8004","87802","32451","1749","30668","34"
"2022-06-20T00:00:00.000","118","Ridgefield","4380","3930","450","17549","69","52","17","23896","95741","99415","5353","93967","95"
"2022-06-20T00:00:00.000","119","Rocky Hill","4311","3835","476","21432","150","126","24","17258","85797","89609","5507","83974","128"
"2022-06-20T00:00:00.000","120","Roxbury","318","226","92","14777","2","0","2","1950","90613","6855","367","6485","3"
"2022-06-20T00:00:00.000","121","Salem","827","775","52","20255","5","5","0","3545","86823","14884","1022","13846","16"
"2022-06-20T00:00:00.000","122","Salisbury","548","488","60","15222","2","1","1","5147","142972","22827","650","22164","13"
"2022-06-20T00:00:00.000","123","Scotland","122","118","4","7297","2","2","0","484","28947","2030","149","1881","0"
"2022-06-20T00:00:00.000","124","Seymour","3999","3535","464","24329","83","68","15","14242","86646","69992","4859","64995","138"
"2022-06-20T00:00:00.000","125","Sharon","294","284","10","10933","4","3","1","2242","83377","9495","361","9131","3"
"2022-06-20T00:00:00.000","126","Shelton","9865","8597","1268","23986","212","169","43","37196","90437","173567","12129","161168","270"
"2022-06-20T00:00:00.000","127","Sherman","520","358","162","14325","3","0","3","3119","85923","10516","581","9916","19"
"2022-06-20T00:00:00.000","128","Simsbury","3663","3335","328","14424","34","29","5","21995","86612","93940","4292","89561","87"
"2022-06-20T00:00:00.000","129","Somers","2106","1941","165","19529","23","20","3","8338","77318","60043","2458","57507","78"
"2022-06-20T00:00:00.000","130","Southbury","3584","2905","679","18313","85","72","13","17153","87645","88084","4521","83467","96"
"2022-06-20T00:00:00.000","131","Southington","9242","7903","1339","21084","135","115","20","36398","83036","182369","11391","170764","214"
"2022-06-20T00:00:00.000","132","South Windsor","4619","4168","451","17655","67","44","23","21389","81756","80798","5424","75261","113"
"2022-06-20T00:00:00.000","133","Sprague","765","696","69","26758","6","5","1","2699","94404","13746","922","12813","11"
"2022-06-20T00:00:00.000","134","Stafford","1708","1549","159","14361","34","26","8","7465","62768","33741","2084","31623","34"
"2022-06-20T00:00:00.000","135","Stamford","31105","28707","2398","23994","384","336","48","130819","100911","493937","39770","453669","498"
"2022-06-20T00:00:00.000","136","Sterling","767","710","57","20280","3","3","0","2755","72845","10484","910","9563","11"
"2022-06-20T00:00:00.000","137","Stonington","3540","3200","340","19074","60","40","20","16599","89439","74660","4360","70239","61"
"2022-06-20T00:00:00.000","138","Stratford","13927","11921","2006","26861","201","166","35","48489","93520","227305","17376","209634","295"
"2022-06-20T00:00:00.000","139","Suffield","3648","3126","522","23068","51","39","12","14571","92140","117376","4474","112822","80"
"2022-06-20T00:00:00.000","140","Thomaston","1869","1575","294","24804","18","18","0","6344","84194","31235","2341","28866","28"
"2022-06-20T00:00:00.000","141","Thompson","1822","1718","104","19426","13","8","5","6594","70306","26467","2171","24254","42"
"2022-06-20T00:00:00.000","142","Tolland","2303","2067","236","15755","25","12","13","11644","79655","45762","2702","43012","48"
"2022-06-20T00:00:00.000","143","Torrington","7947","7537","410","23343","182","162","20","29437","86468","155581","9794","145528","259"
"2022-06-20T00:00:00.000","144","Trumbull","8880","7771","1109","24893","176","122","54","35576","99728","166259","11001","155034","224"
"2022-06-20T00:00:00.000","145","Union","217","200","17","25864","2","2","0","1084","129201","4346","252","4090","4"
"2022-06-20T00:00:00.000","146","Vernon","5041","4527","514","17170","78","52","26","22332","76065","91665","5883","85652","130"
"2022-06-20T00:00:00.000","147","Voluntown","527","492","35","20996","6","6","0","2121","84502","8401","624","7770","7"
"2022-06-20T00:00:00.000","148","Wallingford","10705","9551","1154","24151","217","187","30","40241","90784","233679","13186","220221","272"
"2022-06-20T00:00:00.000","149","Warren","157","115","42","11254","0","0","0","1026","73548","3830","179","3646","5"
"2022-06-20T00:00:00.000","150","Washington","538","444","94","15694","2","2","0","3996","116569","17883","614","17253","16"
"2022-06-20T00:00:00.000","151","Waterbury","33729","29485","4244","31356","503","442","61","106699","99192","544695","43490","500294","911"
"2022-06-20T00:00:00.000","152","Waterford","4461","4167","294","23797","76","57","19","18118","96650","87113","5374","81649","90"
"2022-06-20T00:00:00.000","153","Watertown","5213","4446","767","24159","77","70","7","19416","89981","95460","6645","88664","151"
"2022-06-20T00:00:00.000","154","Westbrook","1313","1231","82","19115","10","6","4","6193","90159","24140","1617","22495","28"
"2022-06-20T00:00:00.000","155","West Hartford","11721","10380","1341","18615","273","206","67","58825","93425","293351","14326","278728","297"
"2022-06-20T00:00:00.000","156","West Haven","13660","11923","1737","25009","164","149","15","49475","90580","242434","17034","225125","275"
"2022-06-20T00:00:00.000","157","Weston","1685","1530","155","16436","5","3","2","10332","100780","41005","2046","38926","33"
"2022-06-20T00:00:00.000","158","Westport","5201","4752","449","18255","37","27","10","30526","107143","144292","6340","137844","108"
"2022-06-20T00:00:00.000","159","Wethersfield","5939","5495","444","22835","55","46","9","22913","88100","107804","7319","100365","120"
"2022-06-20T00:00:00.000","160","Willington","809","727","82","13796","4","4","0","4117","70208","16381","928","15439","14"
"2022-06-20T00:00:00.000","161","Wilton","3233","2969","264","17625","55","29","26","18806","102524","72446","3874","68543","29"
"2022-06-20T00:00:00.000","162","Winchester","1836","1762","74","17314","16","16","0","8292","78197","33920","2164","31731","25"
"2022-06-20T00:00:00.000","163","Windham","6975","6551","424","28399","71","48","23","22367","91067","117280","8983","108151","146"
"2022-06-20T00:00:00.000","164","Windsor","7026","6434","592","24453","164","126","38","27181","94599","152443","8879","143401","163"
"2022-06-20T00:00:00.000","165","Windsor Locks","2691","2499","192","20935","44","40","4","10489","81601","44624","3335","41234","55"
"2022-06-20T00:00:00.000","166","Wolcott","4077","3550","527","24579","64","54","10","14314","86296","71275","5149","66021","105"
"2022-06-20T00:00:00.000","167","Woodbridge","1691","1512","179","19326","48","42","6","8657","98937","50354","2107","48176","71"
"2022-06-20T00:00:00.000","168","Woodbury","1640","1361","279","17260","12","10","2","7910","83246","34168","2014","32126","28"
"2022-06-20T00:00:00.000","169","Woodstock","1440","1391","49","18325","7","7","0","6736","85722","23628","1680","21919","29"
"2022-06-17T00:00:00.000","1","Andover","506","432","74","15637","6","4","2","2433","75185","9337","582","8747","8"
"2022-06-17T00:00:00.000","2","Ansonia","4887","4200","687","26198","49","39","10","16280","87274","76716","6018","70541","157"
"2022-06-17T00:00:00.000","3","Ashford","738","665","73","17344","5","4","1","3393","79741","13093","888","12192","13"
"2022-06-17T00:00:00.000","4","Avon","2999","2752","247","16409","81","65","16","17061","93352","74546","3522","70943","81"
"2022-06-17T00:00:00.000","5","Barkhamsted","524","489","35","14531","8","7","1","2692","74653","10965","616","10335","14"
"2022-06-17T00:00:00.000","6","Beacon Falls","1299","1155","144","20878","11","11","0","4896","78689","23136","1576","21516","44"
"2022-06-17T00:00:00.000","7","Berlin","4079","3736","343","19960","52","45","7","16503","80755","75037","4938","70016","83"
"2022-06-17T00:00:00.000","8","Bethany","988","898","90","17808","4","3","1","4650","83814","23280","1207","22042","31"
"2022-06-17T00:00:00.000","9","Bethel","4077","3335","742","20591","71","56","15","18081","91318","74286","4913","69290","83"
"2022-06-17T00:00:00.000","10","Bethlehem","615","525","90","18078","3","2","1","2785","81864","11808","744","11042","22"
"2022-06-17T00:00:00.000","11","Bloomfield","4927","4504","423","23229","136","116","20","20183","95153","133349","6173","126977","199"
"2022-06-17T00:00:00.000","12","Bolton","751","653","98","15377","5","4","1","3954","80958","14975","889","14075","11"
"2022-06-17T00:00:00.000","13","Bozrah","609","560","49","22340","7","7","0","2223","81548","10000","733","9258","9"
"2022-06-17T00:00:00.000","14","Branford","5907","5315","592","21172","82","73","9","25472","91297","124090","7100","116850","140"
"2022-06-17T00:00:00.000","15","Bridgeport","42594","38395","4199","29497","450","370","80","139911","96892","684448","54824","628549","1075"
"2022-06-17T00:00:00.000","16","Bridgewater","201","134","67","12294","0","0","0","1426","87217","5269","241","5022","6"
"2022-06-17T00:00:00.000","17","Bristol","14403","12386","2017","24026","210","171","39","52389","87392","272268","17832","254086","350"
"2022-06-17T00:00:00.000","18","Brookfield","3709","2970","739","21852","27","20","7","15809","93142","62548","4427","58061","60"
"2022-06-17T00:00:00.000","19","Brooklyn","2116","2006","110","25580","18","18","0","7563","91429","45637","2578","43031","28"
"2022-06-17T00:00:00.000","20","Burlington","1745","1494","251","17982","8","6","2","7894","81348","33498","2095","31365","38"
"2022-06-17T00:00:00.000","21","Canaan","28","27","1","2659","0","0","0","356","33808","1280","35","1245","0"
"2022-06-17T00:00:00.000","22","Canterbury","1129","1047","82","22229","4","4","0","4077","80272","16961","1343","15602","16"
"2022-06-17T00:00:00.000","23","Canton","1451","1310","141","14151","39","32","7","8252","80476","34978","1677","33275","26"
"2022-06-17T00:00:00.000","24","Chaplin","444","414","30","19830","3","3","0","1790","79946","7492","525","6965","2"
"2022-06-17T00:00:00.000","25","Cheshire","6325","5609","716","21858","80","66","14","26328","90984","165976","7588","158242","146"
"2022-06-17T00:00:00.000","26","Chester","613","559","54","14550","19","16","3","3509","83290","17205","765","16415","25"
"2022-06-17T00:00:00.000","27","Clinton","2634","2457","177","20379","14","9","5","11812","91389","48947","3189","45701","57"
"2022-06-17T00:00:00.000","28","Colchester","3130","2807","323","19799","42","29","13","13865","87703","63081","3788","59221","72"
"2022-06-17T00:00:00.000","29","Colebrook","145","136","9","10357","1","1","0","856","61143","3657","166","3487","4"
"2022-06-17T00:00:00.000","30","Columbia","971","859","112","18052","12","9","3","4472","83138","17934","1151","16768","15"
"2022-06-17T00:00:00.000","31","Cornwall","189","180","9","13877","2","0","2","1404","103084","5030","217","4810","3"
"2022-06-17T00:00:00.000","32","Coventry","2106","1822","284","16974","11","10","1","9927","80011","38376","2472","35863","41"
"2022-06-17T00:00:00.000","33","Cromwell","2958","2644","314","21374","66","42","24","12595","91011","66382","3628","62665","89"
"2022-06-17T00:00:00.000","34","Danbury","20955","18783","2172","24742","218","181","37","80751","95344","321952","25725","295734","493"
"2022-06-17T00:00:00.000","35","Darien","3862","3404","458","17774","13","12","1","22608","104050","91673","4688","86906","79"
"2022-06-17T00:00:00.000","36","Deep River","754","707","47","16971","1","1","0","3834","86293","15609","914","14675","20"
"2022-06-17T00:00:00.000","37","Derby","3113","2646","467","25229","30","24","6","10956","88792","49903","3807","46003","93"
"2022-06-17T00:00:00.000","38","Durham","1460","1323","137","20377","9","8","1","6177","86211","29731","1767","27936","28"
"2022-06-17T00:00:00.000","39","Eastford","278","265","13","15531","4","3","1","1218","68045","4427","331","4095","1"
"2022-06-17T00:00:00.000","40","East Granby","873","772","101","16984","4","2","2","4360","84825","18021","1071","16940","10"
"2022-06-17T00:00:00.000","41","East Haddam","1332","1155","177","14805","23","10","13","6785","75414","30413","1564","28822","27"
"2022-06-17T00:00:00.000","42","East Hampton","2337","2016","321","18258","25","18","7","10592","82750","45405","2802","42554","49"
"2022-06-17T00:00:00.000","43","East Hartford","13715","12463","1252","27500","198","155","43","44883","89996","227006","17325","209345","336"
"2022-06-17T00:00:00.000","44","East Haven","7607","6618","989","26627","107","87","20","25846","90469","126306","9352","116830","124"
"2022-06-17T00:00:00.000","45","East Lyme","3705","3424","281","20068","61","48","13","17997","97481","93635","4429","89150","56"
"2022-06-17T00:00:00.000","46","Easton","1401","1224","177","18628","5","4","1","7088","94243","26511","1708","24774","29"
"2022-06-17T00:00:00.000","47","East Windsor","2209","1993","216","18932","61","46","15","9252","79294","46689","2719","43906","64"
"2022-06-17T00:00:00.000","48","Ellington","2370","2152","218","14392","33","21","12","12191","74033","42536","2758","39729","49"
"2022-06-17T00:00:00.000","49","Enfield","9114","8247","867","20875","89","79","10","34764","79626","185901","11145","174478","278"
"2022-06-17T00:00:00.000","50","Essex","1058","974","84","15867","13","12","1","5871","88047","26790","1311","25455","24"
"2022-06-17T00:00:00.000","51","Fairfield","15061","13534","1527","24274","244","185","59","65588","105710","373330","18030","354900","400"
"2022-06-17T00:00:00.000","52","Farmington","4569","4032","537","17920","67","54","13","23434","91909","113822","5424","108252","146"
"2022-06-17T00:00:00.000","53","Franklin","432","407","25","22500","2","2","0","1489","77552","6855","526","6320","9"
"2022-06-17T00:00:00.000","54","Glastonbury","6107","5426","681","17711","118","97","21","30166","87483","126444","7447","118859","138"
"2022-06-17T00:00:00.000","55","Goshen","446","413","33","15578","2","2","0","2475","86448","9636","542","9085","9"
"2022-06-17T00:00:00.000","56","Granby","1540","1339","201","13383","33","28","5","8944","77727","35821","1828","33951","42"
"2022-06-17T00:00:00.000","57","Greenwich","14300","13306","994","22756","124","100","24","66308","105519","299758","17436","282097","225"
"2022-06-17T00:00:00.000","58","Griswold","2916","2659","257","25282","32","23","9","10215","88564","44936","3527","41375","34"
"2022-06-17T00:00:00.000","59","Groton","7890","7056","834","20528","122","78","44","33324","86700","148411","9509","138756","146"
"2022-06-17T00:00:00.000","60","Guilford","4320","3938","382","19518","44","35","9","20507","92654","100071","5115","94864","92"
"2022-06-17T00:00:00.000","61","Haddam","1419","1324","95","17320","11","6","5","6857","83693","29871","1715","28135","21"
"2022-06-17T00:00:00.000","62","Hamden","14089","12235","1854","23266","234","199","35","58680","96902","410569","17321","392831","417"
"2022-06-17T00:00:00.000","63","Hampton","465","440","25","25244","1","1","0","1886","102389","7816","551","7262","3"
"2022-06-17T00:00:00.000","64","Hartford","33742","31462","2280","27634","417","368","49","114748","93975","675716","42383","632398","935"
"2022-06-17T00:00:00.000","65","Hartland","245","222","23","11557","5","4","1","1328","62642","4974","296","4672","6"
"2022-06-17T00:00:00.000","66","Harwinton","1010","927","83","18635","9","6","3","4372","80664","18645","1215","17406","24"
"2022-06-17T00:00:00.000","67","Hebron","1550","1359","191","16309","15","11","4","7519","79114","30133","1859","28248","26"
"2022-06-17T00:00:00.000","68","Kent","554","503","51","19950","2","2","0","3874","139503","23966","668","23296","2"
"2022-06-17T00:00:00.000","69","Killingly","4535","4303","232","26159","80","57","23","15329","88423","67901","5494","62349","58"
"2022-06-17T00:00:00.000","70","Killingworth","1074","980","94","16876","11","6","5","5385","84617","23634","1258","22348","28"
"2022-06-17T00:00:00.000","71","Lebanon","1416","1300","116","19821","7","6","1","6019","84253","26105","1719","24369","17"
"2022-06-17T00:00:00.000","72","Ledyard","3330","3029","301","22775","14","13","1","13677","93544","57261","3932","53266","63"
"2022-06-17T00:00:00.000","73","Lisbon","896","817","79","21232","13","13","0","3130","74171","14242","1093","13124","25"
"2022-06-17T00:00:00.000","74","Litchfield","1286","1164","122","15888","13","11","2","6890","85125","29912","1516","28364","32"
"2022-06-17T00:00:00.000","75","Lyme","326","301","25","14076","1","0","1","1957","84499","7744","385","7355","4"
"2022-06-17T00:00:00.000","76","Madison","3371","3113","258","18697","46","36","10","17571","97454","83209","4018","79115","76"
"2022-06-17T00:00:00.000","77","Manchester","11767","10284","1483","20434","192","139","53","48724","84614","221502","14429","206806","267"
"2022-06-17T00:00:00.000","78","Mansfield","2957","2676","281","11602","32","27","5","17336","68019","97761","3396","94260","105"
"2022-06-17T00:00:00.000","79","Marlborough","1142","982","160","18027","31","22","9","5292","83536","26025","1412","24587","26"
"2022-06-17T00:00:00.000","80","Meriden","17289","15707","1582","29109","220","195","25","56061","94387","315344","21695","293212","437"
"2022-06-17T00:00:00.000","81","Middlebury","1624","1353","271","20826","23","18","5","7210","92460","35483","2032","33381","70"
"2022-06-17T00:00:00.000","82","Middlefield","709","635","74","16209","5","3","2","3664","83768","17025","915","16096","14"
"2022-06-17T00:00:00.000","83","Middletown","10965","10001","964","23704","183","136","47","43759","94598","463390","13767","449125","498"
"2022-06-17T00:00:00.000","84","Milford","12196","11021","1175","22277","183","159","24","46545","85018","220623","15050","205360","213"
"2022-06-17T00:00:00.000","85","Monroe","4140","3498","642","21303","25","17","8","17286","88947","70774","4998","65711","65"
"2022-06-17T00:00:00.000","86","Montville","4564","4200","364","24660","49","44","5","16949","91577","99258","5464","93684","110"
"2022-06-17T00:00:00.000","87","Morris","334","307","27","14818","3","3","0","1818","80657","7403","388","7009","6"
"2022-06-17T00:00:00.000","88","Naugatuck","8277","6884","1393","26607","139","121","18","27425","88161","151118","10567","140245","306"
"2022-06-17T00:00:00.000","89","New Britain","20377","18757","1620","28108","273","225","48","64193","88548","315143","25373","289281","489"
"2022-06-17T00:00:00.000","90","New Canaan","3616","3207","409","17872","44","38","6","21675","107127","86310","4307","81938","65"
"2022-06-17T00:00:00.000","91","New Fairfield","2581","2154","427","18598","9","6","3","11723","84472","41782","3034","38704","44"
"2022-06-17T00:00:00.000","92","New Hartford","1111","1035","76","16692","6","5","1","5246","78816","20665","1336","19311","18"
"2022-06-17T00:00:00.000","93","New Haven","35698","33071","2627","27407","289","256","33","128333","98528","925073","44444","879346","1283"
"2022-06-17T00:00:00.000","94","Newington","6721","6212","509","22393","138","117","21","26419","88022","128894","8337","120390","167"
"2022-06-17T00:00:00.000","95","New London","7973","7448","525","29686","50","44","6","30776","114588","337730","9767","327664","299"
"2022-06-17T00:00:00.000","96","New Milford","5263","3566","1697","19634","63","45","18","24014","89588","104352","6214","97996","142"
"2022-06-17T00:00:00.000","97","Newtown","5124","4238","886","18372","80","68","12","24616","88258","116232","6143","109997","92"
"2022-06-17T00:00:00.000","98","Norfolk","140","132","8","8589","1","1","0","795","48773","3470","163","3304","3"
"2022-06-17T00:00:00.000","99","North Branford","3185","2743","442","22515","29","15","14","11742","83006","56601","3831","52713","57"
"2022-06-17T00:00:00.000","100","North Canaan","549","530","19","16887","19","18","1","3092","95109","18039","626","17395","18"
"2022-06-17T00:00:00.000","101","North Haven","6007","4908","1099","25364","65","61","4","22260","93991","112422","7316","105006","100"
"2022-06-17T00:00:00.000","102","North Stonington","1007","922","85","19380","9","7","2","3998","76944","15550","1183","14356","11"
"2022-06-17T00:00:00.000","103","Norwalk","23317","21171","2146","26253","271","236","35","89540","100815","380229","29861","349950","418"
"2022-06-17T00:00:00.000","104","Norwich","10610","9483","1127","27368","101","86","15","36625","94472","166855","13194","153512","149"
"2022-06-17T00:00:00.000","105","Old Lyme","1320","1247","73","18067","4","3","1","7191","98426","28199","1603","26572","24"
"2022-06-17T00:00:00.000","106","Old Saybrook","2153","2006","147","21399","66","53","13","10167","101054","47399","2636","44721","42"
"2022-06-17T00:00:00.000","107","Orange","2999","2698","301","21535","24","21","3","12845","92238","55172","3570","51552","50"
"2022-06-17T00:00:00.000","108","Oxford","2524","2238","286","19042","33","32","1","10771","81260","44962","3081","41831","50"
"2022-06-17T00:00:00.000","109","Plainfield","3879","3592","287","25646","55","47","8","12671","83775","56306","4707","51571","28"
"2022-06-17T00:00:00.000","110","Plainville","3933","3360","573","22431","60","57","3","14534","82890","73194","4890","68211","93"
"2022-06-17T00:00:00.000","111","Plymouth","2400","2046","354","20693","19","16","3","9455","81523","44962","2954","41952","56"
"2022-06-17T00:00:00.000","112","Pomfret","816","724","92","19415","7","6","1","4435","105520","21865","985","20870","10"
"2022-06-17T00:00:00.000","113","Portland","1655","1505","150","17859","30","22","8","8037","86727","39893","2017","37840","36"
