"id","region","pin","county","cont_no","sh","descript","bin","length","fa_code","fa_proj","est_total","bid_price","executed","asbuiltsdone","numbersheets","dot_quad_no","prop_only","e_spec_date","has_as_let","is_permit","route","loc_municipality","url"
"4666239","7",,"JEFFERSON","C56-04","C56-04","A.C. RECON.,;BRADLEY ST.; RT. 12",,"0.86",,"U-745(3)","0.353","308452.00","1956-07-05T00:00:00.000","Yes","56","89A","No",,"No","No","953C, I495, NY12","C-Watertown, T-West Seneca, V-Lake Success, V-North Hills","https://rpol.dot.ny.gov/?id=C56-04"
"4665013","2",,"ONEIDA","C56-05","C56-05, C56-06","A.C. RECON.,;NORTH-SOUTH ARTERIAL; RT. 5, 12, I-790, 8","4002311","1.74",,"UG-752(6)","4.527","4478299.00","1956-07-13T00:00:00.000","Yes","149","128C","No",,"No","No","I495, I790, NY12, NY3, NY5, NY8","C-Queens, C-Utica, T-Granby","https://rpol.dot.ny.gov/?id=C56-05"
"4665012","3",,"OSWEGO","C56-10","C56-10","A.C. RECON.,;RT. 57, 481",,"2.49",,"U-583(7)","1.100","1016706.90","1956-10-24T00:00:00.000","Yes","54","71C","No",,"No","No","NY214, NY481","C-Fulton, T-Hunter","https://rpol.dot.ny.gov/?id=C56-10"
"4659889","3",,"ONONDAGA","C56-11","C56-11, 54--03, 5274, C60-17","A.C. RECON.,;OSWEGO BLVD.; RT. I-81","22086701031570,1031580,1031590,1031600","5.96",,"I-IG-463(13)","8.147","7984821.00","1956-11-15T00:00:00.000","Yes","231","82C","No",,"No","No","931G, I81, I87, NY370, NY481","C-Bronx, C-Syracuse, T-Clay, T-Salina, T-Tully, V-Liverpool","https://rpol.dot.ny.gov/?id=C56-11"
"4665011","5",,"NIAGARA","C56-12","C56-12","A.C. RECON.,;RIVER RD. ARTERIAL; RT. 265, 384",,"2.51",,"U-865(12)","1.339","1215329.05","1957-02-14T00:00:00.000","Yes","64","10C","No",,"No","No","I81, NY265, NY384","C-North Tonawanda, T-Lafayette, T-Onondaga, T-Tully","https://rpol.dot.ny.gov/?id=C56-12"
"4665010","4",,"GENESEE","C56-14","C56-14","A.C. RECON.,;OAK ST. ARTERIAL; RT. 98",,"1.11",,"US-93(2)","0.467","453542.00","1956-06-01T00:00:00.000","Yes","49","28C","No",,"No","No","NY206, NY98","C-Batavia, T-Greene, T-Triangle, V-Greene, V-Whitney Point","https://rpol.dot.ny.gov/?id=C56-14"
"4659888","5",,"CATTARAUGUS","C56-16","C56-16, 9092","A.C. RECON.,;SOUTH UNION ST.; RT. 16",,"3.21",,"S-341(1)","0.723","674503.50","1956-05-03T00:00:00.000","Yes","20","26C","No",,"No","No","NY16","C-Olean, T-Olean","https://rpol.dot.ny.gov/?id=C56-16"
"4665009","5",,"NIAGARA","C56-18","C56-18","A.C. RECON.,;WALNUT ST. ARTERIAL; RT. 951B",,"0.42",,"U-709(5)","0.183","179609.00","1956-06-01T00:00:00.000","Yes","23","16A","No",,"No","No","951B","C-Lockport","https://rpol.dot.ny.gov/?id=C56-18"
"4665008","5",,"ERIE","C56-20","C56-20","DEMOLITION,;FUHRMANN BLVD. - HAMBURG TURNPIKE VIADUCT; RT. 5",,"0.15",,"U-750(4)","0.028","19209.19","1957-01-28T00:00:00.000","Yes","6","11D","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C56-20"
"4665007","5",,"ERIE","C57-01","C57-01, C57-02, C65-21, C60-11, C60-10","BRIDGE SUBSTRUCTURE,;FUHRMANN BLVD. - HAMBURG TURNPIKE VIADUCT; RT. 5",,"0.77",,"U-750(7)","2.936","2670259.62","1957-03-25T00:00:00.000","Yes","74","11D","No",,"No","No","971P, I278, I287, I495, I81, I87, NY27, NY55, NY61, US44","C-Brooklyn, C-Queens, C-Rye, C-White Plains, T-Adams, T-Champlain, T-Chazy, T-Hounsfield, T-Lewis, T-Lewiston, T-North Hempstead, T-Rochester, T-Watertown, T-Wawarsing, V-East Hills, V-Harrison, V-Port Chester, V-Rye Brook","https://rpol.dot.ny.gov/?id=C57-01"
"4665006","4",,"MONROE","C57-03","C57-03","DEMOLITION,;ROCHESTER INNER LOOP; RT. 906",,"0.06",,"U-1087(7)","0.092","75564.75","1957-04-23T00:00:00.000","Yes","3","40B","No",,"No","No","I278, I81","C-Bronx, T-Hastings","https://rpol.dot.ny.gov/?id=C57-03"
"4666700","5",,"ERIE","C57-04","C57-04","FUHRMANN BLVD. - HAMBURG TURNPIKE VIADUCT,;DEMOLITION; RT. 5",,"0.34",,"U-750(10)","0.133","113665.00","1957-10-30T00:00:00.000","Yes","11","11D","No",,"No","No","I287, NY46","C-Oneida - inner district, C-Rye, V-Port Chester","https://rpol.dot.ny.gov/?id=C57-04"
"4667732","6",,"STEUBEN","C57-05","C57-05, 57--11, 59--11","A.C. RECON.,;CORNING; RT. 17",,"1.79",,"U-225(11)","4.239","4238563.32","1957-07-08T00:00:00.000","Yes","90","55B","No",,"No","No","I86, NY17, NY352, NY37B","C-Corning, T-Corning, V-Massena, V-Riverside","https://rpol.dot.ny.gov/?id=C57-05"
"4666699","5",,"ERIE","C57-06","C57-06, C57-07","VIADUCT SUPERSTRUCTURE & RAMP A,;FUHRMANN BLVD. - HAMBURG TURNPIKE VIADUCT; RT. 5",,"1.13",,"U-750(11)","5.207","4399378.00","1957-08-30T00:00:00.000","Yes","62","11D","No",,"No","No","930J, 931J, 981V, I81","C-New Rochelle, T-Cicero, T-Clay, T-Salina, V-North Syracuse","https://rpol.dot.ny.gov/?id=C57-06"
"4665418","2",,"HERKIMER","C57-08","C57-08, 0133","A.C. RESURFACING,;RT. 167;",,"0.69",,"U-F-584(3)","0.210","192812.10","1957-10-10T00:00:00.000","Yes","20","142D","No",,"No","No","I81, NY167","C-Little Falls, T-Manheim, T-Salina","https://rpol.dot.ny.gov/?id=C57-08"
"4665819","1",,"ALBANY","C57-09","C57-09, 0630","A.C. RECON.,;RT. 7;",,"2.39",,"U-411(4)","1.225","1118751.85","1957-10-10T00:00:00.000","Yes","20","226A","No",,"No","No","NY2","C-Watervliet, T-Colonie","https://rpol.dot.ny.gov/?id=C57-09"
"4666698","4",,"MONROE","C57-10","C57-10","A.C. RECON.,;MT. READ BLVD.; RT. 940K",,"0.38",,"U-1093(3)","0.297","295625.00","1957-10-25T00:00:00.000","Yes","40","40A","No",,"No","No","940K, NY23","C-Rochester, T-Greenport","https://rpol.dot.ny.gov/?id=C57-10"
"4666032","3",,"ONONDAGA","C57-11","C57-11, 54--03, 5274, C60-17","A.C. RECON.,;OSWEGO BLVD.; RT. I-81","1031639","1.02",,"I-IG-463(17)","3.979","3362624.35","1957-10-28T00:00:00.000","Yes","148","82C","No",,"No","No","931G, I81, I86, I87, NY17, NY352, NY370, NY481","C-Bronx, C-Corning, T-Clay, T-Corning, T-Salina, V-Liverpool, V-Riverside","https://rpol.dot.ny.gov/?id=C57-11"
"4669196","5",,"ERIE","C57-13","C57-13, C57-14","A.C. RECON.,;FUHRMANN BLVD. - HAMBURG TURNPIKE VIADUCT; RT. 5",,"1.41",,"U-750(12)","3.894","3492116.75","1957-11-13T00:00:00.000","Yes","84","11D","No",,"No","No","NY3, NY370","T-Butler, T-Harrietstown, V-Saranac Lake","https://rpol.dot.ny.gov/?id=C57-13"
"4669195","5",,"NIAGARA","C57-15","C57-15","A.C. RECON.,;WALNUT AVE. & FERRY AVE. ARTERIAL; RT. 62",,"4.13",,"U-500(9)","1.585","1583998.35","1958-01-13T00:00:00.000","Yes","67","5D","No",,"No","No","NY370, US62","C-Niagara Falls, T-Victory","https://rpol.dot.ny.gov/?id=C57-15"
"4665229","7",,"ST. LAWRENCE","C57-16","C57-16, 57--19, 9878, 5497, 9357, 0878","A.C. RECON.,;RT. 37, 971A, 812;",,"6.87",,"U-UG-650(7)","3.570","2722561.22","1957-12-10T00:00:00.000","Yes","205","109A","No",,"No","No","971A, I87, NY37, NY812","C-Ogdensburg, T-Colonie, T-Halfmoon, T-Lisbon, T-Oswegatchie, T-Waddington","https://rpol.dot.ny.gov/?id=C57-16"
"4669194","5",,"ERIE","C57-17","C57-17","GUIDE RAIL,;FUHRMANN BLVD. VIADUCT; RT. 5","1001579","1.20",,,"0.057","49444.00","1957-11-04T00:00:00.000","Yes","4","11A, 11D","No",,"No","No","I87","T-Colonie, T-Guilderland, V-Colonie","https://rpol.dot.ny.gov/?id=C57-17"
"4668596","1",,"SCHENECTADY","C57-18","57--20, C57-18","C.C.P. CONSTRUCTION,;CROSSTOWN; RT. 7","1002610","2.51",,"U-323(12)","1.847","1684146.10","1957-12-04T00:00:00.000","Yes","59","207C","No",,"No","No","NY31, NY7","C-Lockport, C-Schenectady, T-Niskayuna","https://rpol.dot.ny.gov/?id=C57-18"
"4669193","5",,"ERIE","C57-19","C57-19","DEMOLITION,;KENSINGTON EXPRESSWAY; RT. 33",,"1.73",,"U-377(13)","0.573","457410.00","1957-12-10T00:00:00.000","Yes","13","11B","No",,"No","No","NY37, NY812","T-Lisbon, T-Oswegatchie","https://rpol.dot.ny.gov/?id=C57-19"
"4671288","3",,"ONONDAGA","C57-L46A",,"BRIDGE CONSTRUCTION OF DORWIN AVE. AND WEST SENECA TURNPIKE BRIDGES OVER ONONDAGA CREEK CHANNEL;",,,,,,,"1949-11-22T00:00:00.000","Yes","26",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C57-L46A"
"4671289","5",,"ERIE, NIAGARA","C57-L46B",,"BRIDGE CONSTRUCTION OF PICKARD'S BRIDGE E-242 OVER BARGE CANAL,;C.R. 2, C.R. 96;",,,,,,,"1950-07-21T00:00:00.000","Yes","20",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C57-L46B"
"4665415","7",,"CLINTON","C58-01","0259, 58--23, C58-01","A.C. RESURFACING,;RT. I-87;","1034010,1034021,1034022,1034030,1034041,1034042","9.69",,"F-576(4), I-IG-1119(10)","8.009","5653280.30","1958-08-19T00:00:00.000","Yes","213","236A","No",,"No","No","908C, 972B, 987C, 987E, I287, I87, NY107, NY198, NY22, NY314, US6","C-Bronx, C-Buffalo, C-Glen Cove, C-Plattsburgh, T-Beekmantown, T-Greenburgh, T-Hempstead, T-Highlands, T-Plattsburgh, V-Elmsford","https://rpol.dot.ny.gov/?id=C58-01"
"4668983","4",,"MONROE","C58-02","C58-02","C.C.P. CONSTRUCTION,;RT. I-490;","1048760,1048770,1048780,1048790,1048800","2.20",,"I-490-2(6)","7.309","5991758.22","1958-04-24T00:00:00.000","Yes","373","40B","No",,"No","No","I295, I490, I495, I695, I95","C-Bronx, C-Queens, C-Rochester, V-Old Westbury","https://rpol.dot.ny.gov/?id=C58-02"
"4668982","3",,"TOMPKINS","C58-03","C58-03","A.C. RECON.,;MEADOW, SENECA, GREEN ST.; RT. 79, 13, 34",,"1.35",,"DU-427(9)","0.680","676740.49","1958-06-24T00:00:00.000","Yes","48","66B, 75A","No",,"No","No","I295, I87, NY13, NY34, NY7, NY79, NY96","C-Ithaca, C-Queens, T-Colonie","https://rpol.dot.ny.gov/?id=C58-03"
"4668981","6",,"STEUBEN","C58-04","C58-04, C34-04","A.C. RECON.,;WEST MAIN ST.; RT. 21",,"0.31",,"DF-589(5)","0.547","409675.92","1958-07-01T00:00:00.000","Yes","33","43C","No",,"No","No","947A, I278, I87, NY21, NY26, NY365, NY49, NY69","C-Bronx, C-Hornell, C-Rome - outer district, T-Greece","https://rpol.dot.ny.gov/?id=C58-04"
"4668980","5",,"CHAUTAUQUA","C58-05","C58-05","A.C. RECON.,;EAST SECOND ST.; RT. 394",,"1.61",,"F-449(8)","0.205","195805.85","1958-06-09T00:00:00.000","Yes","13","8C","No",,"No","No","NY27, NY394","C-Jamestown, T-Brookhaven","https://rpol.dot.ny.gov/?id=C58-05"
"4668979","4",,"MONROE","C58-06","C58-06","DEMOLITION,;ROCHESTER INNER LOOP; RT. I-490",,"0.63",,"DU-1089(8)","0.206","191395.00","1958-08-05T00:00:00.000","Yes","18","40B","No",,"No","No","NY27","T-Brookhaven","https://rpol.dot.ny.gov/?id=C58-06"
"4668978","5",,"NIAGARA","C58-08","C58-08","TRAFFIC SIGNALS,;WALNUT AVE. & FERRY AVE.;",,"4.11",,"DU-500(10)","0.111","92165.00","1958-07-31T00:00:00.000","Yes","6","5D","No",,"No","No","NY26","T-Willet","https://rpol.dot.ny.gov/?id=C58-08"
"4666027","3",,"ONONDAGA","C58-09","C58-09, 54--03, 5274","LIGHTING,;OSWEGO BLVD.;",,"3.73",,"I-1127(4)","0.226","188960.00","1958-08-19T00:00:00.000","Yes","12","82C","No",,"No","No","931G, I81, I87, NY370, NY481","C-Bronx, T-Clay, T-Salina, V-Liverpool","https://rpol.dot.ny.gov/?id=C58-09"
"4670042","10",,"NASSAU","C58-11","C58-11","C.C.P. CONSTRUCTION,;GLEN COVE ARTERIAL; RT. 107","1036900","0.59",,"U-1102(2)","1.344","1111319.50","1958-09-15T00:00:00.000","Yes","96","233C, 233D","No",,"No","No","NY238","T-Alexander, T-Darien","https://rpol.dot.ny.gov/?id=C58-11"
"4667592","5",,"ERIE","C58-12","C58-12","C.C.P. CONSTRUCTION,;BROADWAY BLVD.; RT. 130",,"0.39",,"UG-285(3)","2.335","1921242.25","1958-10-14T00:00:00.000","Yes","125","11B","No",,"No","No","NY130","C-Buffalo","https://rpol.dot.ny.gov/?id=C58-12"
"4667591","3",,"ONONDAGA","C58-13","C58-13","LIGHTING,;STATE FAIR BLVD.; RT. I-481",,"1.25",,"I-1139(2)","0.083","58745.00","1958-09-12T00:00:00.000","Yes","10","82C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C58-13"
"4667590","5",,"ERIE","C58-14","C58-14, C58-15","C.C.P. CONSTRUCTION,;FUHRMANN BLVD. & HAMBURG TURNPIKE VIADUCT; RT. 5",,"1.77",,"U-750(14)","3.266","2548598.05","1958-10-14T00:00:00.000","Yes","183","11D","No",,"No","No","I587, NY28, NY5","C-Buffalo, C-Kingston, C-Lackawanna, T-Ulster","https://rpol.dot.ny.gov/?id=C58-14"
"4667589","2",,"MONTGOMERY","C58-16","C58-16","A.C. RECON. & C.C.P.,;RT. 30;","1002960","1.34",,"U-UG-604(5)","2.054","1816102.40","1958-10-28T00:00:00.000","Yes","111","189A","No",,"No","No","I490, NY30","C-Amsterdam, T-Brighton","https://rpol.dot.ny.gov/?id=C58-16"
"4667588","5",,"ERIE","C58-17","C58-17","SEWER OUTLET,;KENSINGTON EXPRESSWAY; RT. 33",,"1.10",,"U-377(15)","2.180","1878121.60","1958-11-06T00:00:00.000","Yes","48","11B","No",,"No","No","NY590","T-Brighton","https://rpol.dot.ny.gov/?id=C58-17"
"4667587","9",,"CHENANGO","C58-18","C58-18","A.C. RECON.,;BROAD ST.; RT. 12",,"1.02",,"U-878(3)","0.733","697075.00","1959-01-19T00:00:00.000","Yes","24","105D","No",,"No","No","NY12","C-Norwich","https://rpol.dot.ny.gov/?id=C58-18"
"4667586","5",,"ERIE","C58-19","C58-19, C60-02, C59-19","GRADING,;KENSINGTON EXPRESSWAY; RT. 33",,"1.69",,"U-377(16)","3.081","2796794.75","1958-11-06T00:00:00.000","Yes","91","11B","No",,"No","No","954P, I190, I278, I495, I81, I87, NY33","C-Brooklyn, C-Buffalo, T-Ellisburg, T-Huntington, T-Islip, T-Lewiston, T-Moreau, T-Queensbury, T-Smithtown","https://rpol.dot.ny.gov/?id=C58-19"
"4667585","4",,"MONROE","C58-20","C58-20","DEMOLITION,;ROCHESTER INNERLOOP; RT. 940T",,"0.67",,"U-1089(9)","0.143","104330.00","1959-01-30T00:00:00.000","Yes","8","40B","No",,"No","No","I890, NY7","T-Colonie, T-Guilderland, T-Rotterdam","https://rpol.dot.ny.gov/?id=C58-20"
"4665080","5",,"CATTARAUGUS","C58-21","1305, C58-21","A.C. RECON.,;CENTRAL AVE.; RT. 219","1041470","1.49",,"U-F-417(7)",,"782496.06","1958-12-08T00:00:00.000","Yes","55","20A","No",,"No","No","NY61, US219","C-Niagara Falls, C-Salamanca, T-Great Valley","https://rpol.dot.ny.gov/?id=C58-21"
"4667584","5",,"ERIE","C58-22","C58-22, 0914","A.C. RECON.,;BROADWAY ARTERIAL; RT. 130",,"0.44",,"U-285(4)","0.312","304493.10","1959-01-05T00:00:00.000","Yes","21","11B","No",,"No","No","NY130, NY5, US20","C-Buffalo, T-Cheektowaga, T-Waterloo","https://rpol.dot.ny.gov/?id=C58-22"
"4665180","10",,"NASSAU","C58-23","C58-23, 9017","C.C.P. & A.C. RECON.,;GLEN COVE ARTERIAL; RT. 107","1036889,7036890","0.99",,"U-UG-1102(3)","1.699","1343351.50","1959-01-21T00:00:00.000","Yes","134","233C, 233D","No",,"No","No","972B, I87, NY106, NY107, NY314","C-Glen Cove, T-Hempstead, T-Oyster Bay, T-Plattsburgh, V-Brookville, V-Old Brookville, V-Upper Brookville","https://rpol.dot.ny.gov/?id=C58-23"
"4667582","1",,"SCHENECTADY","C58-28","C58-28","DEMOLITION,;RT. I-890;",,"0.23",,"I-323(15)","0.037","24965.00","1959-01-26T00:00:00.000","Yes","1","207C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C58-28"
"4667581","4",,"MONROE","C59-01","C59-01","DRAINAGE TUNNEL CONSTRUCTION,;ROCHESTER INNER LOOP; RT. 940T",,"1.06",,"U-1089(10)","1.487","1261281.00","1959-04-16T00:00:00.000","Yes","48","40B","No",,"No","No","908M, I295, I495, I81, I95, NY135, NY198, NY23","C-Bronx, C-Buffalo, C-Queens, T-Albion, T-Islip, T-Mexico, T-Oyster Bay, T-Parish, T-Richland, V-Catskill, V-Parish","https://rpol.dot.ny.gov/?id=C59-01"
"4667580","3",,"ONONDAGA","C59-04","C59-04","A.C. RECON.,;BEAR ST. ARTERIAL; RT. 298","4045180","0.78",,"U-1154(1)","1.197","1052367.30","1959-06-11T00:00:00.000","Yes","93","82C","No",,"No","No","NY206, NY298","C-Syracuse, T-Bainbridge","https://rpol.dot.ny.gov/?id=C59-04"
"4668862","1",,"ALBANY","C59-05","C59-05, 59--08","C.C.P. RECON.,;FULLER RD.; RT. 910F",,"0.66",,"U-1132(10","0.484","406204.20","1959-07-15T00:00:00.000","Yes","36","208B","No",,"No","No","910F, NY206, NY590","C-Albany, C-Rochester, T-Guilderland, T-Masonville","https://rpol.dot.ny.gov/?id=C59-05"
"4667579","8",,"WESTCHESTER","C59-07","C59-07","A.C. RECON.,;RT. 9, 6, 202;",,"1.72",,"F-394(16)","0.276","274270.87","1959-08-17T00:00:00.000","Yes","13","213C","No",,"No","No","NY13, US202, US6, US9","C-Peekskill, T-Horseheads","https://rpol.dot.ny.gov/?id=C59-07"
"4669015","4",,"MONROE","C59-08","59--14, C59-08","C.C.P. CONSTRUCTION,;ROCHESTER OUTER LOOP; RT. 47","1026041,1026042,1026059,1026060,1026070","3.08",,"U-1097(5)","3.256","2742760.40","1959-08-26T00:00:00.000","Yes","184","40B","No",,"No","No","910F, NY590","C-Albany, C-Rochester, T-Brighton, T-Guilderland","https://rpol.dot.ny.gov/?id=C59-08"
"4664242","2",,"MADISON, ONEIDA","C59-10","0726, 1821, 59--15, C59-10","A.C. RESURFACING.;ONEIDA EAST-WEST ARTERIAL; RT. 365A, 940K","1046750","2.70",,"US-496(1)","1.310","1163907.40","1960-01-18T00:00:00.000","Yes","56","103C","No",,"No","No","I86, I99, NY13, NY17, NY33, NY365A, NY5","C-Batavia, C-Oneida - inner district, C-Oneida - outer district, T-Corning, T-Erwin, T-Lenox, T-Sullivan, T-Vernon, V-Painted Post, V-Wampsville","https://rpol.dot.ny.gov/?id=C59-10"
"4664239","2",,"MONTGOMERY","C59-11","0180, 5126, C59-11, 59--17, C59-20","DEMOLITION,;AMSTERDAM EAST-WEST ARTERIAL;",,"5.28",,"U-F-349(12)","0.095","59318.25","1960-02-19T00:00:00.000","Yes","21","189A","No",,"No","No","NY5","C-Amsterdam, T-Amsterdam","https://rpol.dot.ny.gov/?id=C59-11"
"4668712","5",,"CHAUTAUQUA","C59-13","C59-13","DEMOLITION,;NORTH-SOUTH ARTERIAL, WASHINGTON ST. BRIDGE;",,"0.04",,,"0.006","4320.00","1959-10-30T00:00:00.000","Yes","2","29A","No",,"No","No","NY27","T-Southampton","https://rpol.dot.ny.gov/?id=C59-13"
"4661017","4",,"GENESEE","C59-15","5145, C59-15","A.C. RECON.,;BATAVIA CITY, MAIN ST. ARTERIAL; RT. 5, 33",,"1.53",,"F-335(4), U-706(4)","1.535","1497645.50","1959-11-18T00:00:00.000","Yes","108","29A","No",,"No","No","NY33, NY365A, NY5","C-Batavia, T-Batavia, T-Stafford, T-Vernon","https://rpol.dot.ny.gov/?id=C59-15"
"4668711","4",,"MONROE","C59-16","C59-16","DEMOLITION,;RT. I-490;",,"0.76",,"I-490-2(12)","0.084","55794.50","1960-01-08T00:00:00.000","Yes","5","40B","No",,"No","No","I81","T-Ellisburg, V-Adams","https://rpol.dot.ny.gov/?id=C59-16"
"4670973","4",,"MONROE","C59-17","C59-17","DEM0LITION,;ROCHESTER INNER LOOP; RT. I-490",,"0.14",,"U-1089(12), U-231(17)","0.056","42419.50","1959-12-16T00:00:00.000","Yes","4","40B","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C59-17"
"4669014","9",,"CHENANGO","C59-18","C59-18, 59--24","A.C. RECON.,;EAST MAIN ST. ARTERIAL; RT. 990L","1050520","1.45",,"U-620(11)","1.091","929293.90","1959-12-28T00:00:00.000","Yes","67","105D","No",,"No","No","990L, I87","C-Norwich, T-Clifton Park, T-Malta, T-Norwich, V-Round Lake","https://rpol.dot.ny.gov/?id=C59-18"
"4670546","8",,"ORANGE","C61-07","C61-07","A.C. RECON.,;SOUTH ST. ARTERIAL; RT. 980P","1050180","1.88",,"U-543(10)","1.280","1278670.00","1961-05-16T00:00:00.000","Yes","61","194D","No",,"No","No","980P, NY531","C-Newburgh, T-Gates","https://rpol.dot.ny.gov/?id=C61-07"
"4668577","5",,"ERIE","C59-19","C59-19, C58-19, C60-02","A.C. RECON.,;KENSINGTON EXPRESSWAY; RT. 33","2022580,2022560","1.69",,"U-377(17)","3.803","2897606.00","1960-01-14T00:00:00.000","Yes","428","11B","No",,"No","No","954P, I190, I278, I495, I81, I87, NY33","C-Brooklyn, C-Buffalo, T-Ellisburg, T-Huntington, T-Islip, T-Lewiston, T-Moreau, T-Queensbury, T-Smithtown","https://rpol.dot.ny.gov/?id=C59-19"
"4664658","2",,"MONTGOMERY","C59-20","5126, 0180, C59-20, 59--25, 59--17, C59-11","A.C. RECON.,;AMSTERDAM EAST-WEST ARTERIAL; RT. 5",,"5.28",,"F-U-349(16)","4.036","3084127.10","1960-01-18T00:00:00.000","Yes","127","189A","No",,"No","No","NY5","C-Amsterdam, T-Amsterdam","https://rpol.dot.ny.gov/?id=C59-20"
"4669261","4",,"MONROE","C60-01","C60-01","A.C. RECON.,;RIDGE RD., KODAK BRIDGE;",,"0.10",,"UG-402(9)","0.188","154543.01","1960-03-22T00:00:00.000","Yes","30","40A","No",,"No","No","908M, I278, I495, I95, NY440, NY895, US1","C-Bronx, C-Manhattan, C-Staten Island, T-Huntington, T-Islip","https://rpol.dot.ny.gov/?id=C60-01"
"4667469","5",,"ERIE","C60-02","C60-02, C58-19, C59-19","A.C. RECON.,;KENSINGTON EXPRESSWAY; RT. 33",,"3.94",,,"2.625","2246809.50","1960-12-09T00:00:00.000","Yes","116","11B","No",,"No","No","954P, I190, I278, I495, I81, I87, NY33","C-Brooklyn, C-Buffalo, T-Ellisburg, T-Huntington, T-Islip, T-Lewiston, T-Moreau, T-Queensbury, T-Smithtown","https://rpol.dot.ny.gov/?id=C60-02"
"4667468","3",,"CORTLAND","C60-04","C60-04","A.C. RECON.,;TOMPKINS ST., PORT WATSON ST.; RT. 11, 13, 41",,"2.35",,"U-481(7)","1.231","1009928.00","1960-03-25T00:00:00.000","Yes","54","84C","No",,"No","No","I81, NY13, NY41, US11","C-Cortland, T-Kirkwood","https://rpol.dot.ny.gov/?id=C60-04"
"4667467","3",,"CAYUGA","C60-05","C60-05","A.C. RECON.,;NORTH ST. ARTERIAL; RT. 34",,"1.19",,"U-1114(4)","0.546","515584.65","1960-08-24T00:00:00.000","Yes","38","64B","No",,"No","No","I95, NY22, NY22A, NY34, US1","C-Auburn, C-Bronx, T-Granville, V-Granville","https://rpol.dot.ny.gov/?id=C60-05"
"4667466","4",,"MONROE","C60-06","C60-06, C60-09","C.C.P. CONSTRUCTION,;ROCHESTER OUTER LOOP; RT. 47, I-490",,"0.94",,"I-1107(11), U-1093(4)","4.876","4036022.00","1960-03-16T00:00:00.000","Yes","542","40B","No",,"No","No","915M, I490, I590, I890, NY7, US209","C-Rochester, T-Rotterdam, T-Ulster","https://rpol.dot.ny.gov/?id=C60-06"
"4661387","3",,"OSWEGO","C60-08","0280, C60-08","A.C. RECON.,;OSWEGO CITY, EAST-WEST ARTERIAL; RT. 104",,"1.58",,"U-364(9)","0.846","791393.61","1960-08-30T00:00:00.000","Yes","49","62B","No",,"No","No","I87, NY104","C-Oswego, C-Saratoga Springs - inner district, T-Malta, T-Oswego","https://rpol.dot.ny.gov/?id=C60-08"
"4667465","5",,"ERIE","C60-10","C60-10, C60-11, C65-21, C57-02","C.C.P. RECON.,;HAMBURG TURNPIKE, FUHRMANN BLVD.; RT. 5",,"0.66",,"U-750(20)","0.273","270140.25","1960-09-19T00:00:00.000","Yes","21","11D","No",,"No","No","971P, I495, I81, I87, NY61","T-Adams, T-Champlain, T-Chazy, T-Hounsfield, T-Lewis, T-Lewiston, T-North Hempstead, T-Watertown, V-East Hills","https://rpol.dot.ny.gov/?id=C60-10"
"4671509","5",,"CATTARAUGUS","C60-13","C60-13","A.C. RECON.,;EAST-WEST ARTERIAL; RT. 417",,"0.14",,"U-141(6)","0.080","69493.50","1960-12-28T00:00:00.000","Yes","10","26C","No",,"No","No","I490, NY417","C-Olean, T-Gates","https://rpol.dot.ny.gov/?id=C60-13"
"4669305","5",,"NIAGARA","C60-14","C60-14","A.C. RECON.,;HYDE PARK BLVD.; RT. 61, 182","1060180","1.95",,"U-1128(2)","1.837","1638600.00","1960-03-07T00:00:00.000","Yes","64","5D","No",,"No","No","I87, NY182, NY61","C-Niagara Falls, T-Chazy","https://rpol.dot.ny.gov/?id=C60-14"
"4670142","1",,"ALBANY","C60-15","C60-15","DEMOLITION,;RT. 9W TO GREEN ST.; RT. I-787",,"0.08",,,"0.001","889.00","1960-10-18T00:00:00.000","Yes","1","207B","No",,"No","No","I87","T-Beekmantown, T-Chazy, T-Plattsburgh","https://rpol.dot.ny.gov/?id=C60-15"
"4670141","3",,"ONONDAGA","C60-17","C60-17, C57-11","A.C. RESURFACING,;OSWEGO BLVD., RT. I-81;",,"1.42",,"I-81-2(23)","0.077","67527.00","1960-10-13T00:00:00.000","Yes","26","82C","No",,"No","No","I86, NY17, NY352","C-Corning, T-Corning, V-Riverside","https://rpol.dot.ny.gov/?id=C60-17"
"4670140","2",,"ONEIDA","C60-19","C60-19","FENCING,;EAST WHITESBORO ST.; RT. 69",,"0.46",,,"0.011","7310.00","1960-10-24T00:00:00.000","Yes","2","115A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C60-19"
"4665149","1",,"RENSSELAER, SARATOGA","C60-20","9364, C60-20","BRIDGE REPAIR,;TROY-WATERFORD BRIDGE; RT. 4",,"0.14",,,"0.218","186866.00","1960-10-13T00:00:00.000","Yes","4","225C","No",,"No","No","NY25, NY32, US4","C-Troy, V-Floral Park, V-Waterford","https://rpol.dot.ny.gov/?id=C60-20"
