"area","area_name","series","title","year","month","current_employment"
"00000","Statewide","06000000","Goods Producing","2002","5","986200"
"00000","Statewide","06000000","Goods Producing","2002","6","996100"
"00000","Statewide","06000000","Goods Producing","2002","7","989800"
"00000","Statewide","06000000","Goods Producing","2002","8","998700"
"00000","Statewide","06000000","Goods Producing","2002","9","992600"
"00000","Statewide","06000000","Goods Producing","2002","10","988900"
"00000","Statewide","06000000","Goods Producing","2002","11","980500"
"00000","Statewide","06000000","Goods Producing","2002","12","965500"
"00000","Statewide","06000000","Goods Producing","2003","1","917500"
"00000","Statewide","06000000","Goods Producing","2003","2","910500"
"00000","Statewide","06000000","Goods Producing","2003","3","919800"
"00000","Statewide","06000000","Goods Producing","2003","4","926800"
"00000","Statewide","06000000","Goods Producing","2003","5","943800"
"00000","Statewide","06000000","Goods Producing","2003","6","954300"
"00000","Statewide","06000000","Goods Producing","2003","7","946900"
"00000","Statewide","06000000","Goods Producing","2003","8","954300"
"00000","Statewide","06000000","Goods Producing","2003","9","951900"
"00000","Statewide","06000000","Goods Producing","2003","10","946000"
"00000","Statewide","06000000","Goods Producing","2003","11","940100"
"00000","Statewide","06000000","Goods Producing","2003","12","927000"
"00000","Statewide","06000000","Goods Producing","2004","1","882500"
"00000","Statewide","06000000","Goods Producing","2004","2","881800"
"00000","Statewide","06000000","Goods Producing","2004","3","896500"
"00000","Statewide","06000000","Goods Producing","2004","4","908300"
"00000","Statewide","06000000","Goods Producing","2004","5","927500"
"00000","Statewide","06000000","Goods Producing","2004","6","941700"
"00000","Statewide","06000000","Goods Producing","2004","7","940500"
"00000","Statewide","06000000","Goods Producing","2004","8","948600"
"00000","Statewide","06000000","Goods Producing","2004","9","946200"
"00000","Statewide","06000000","Goods Producing","2004","10","943100"
"00000","Statewide","06000000","Goods Producing","2004","11","938500"
"00000","Statewide","06000000","Goods Producing","2004","12","927600"
"00000","Statewide","06000000","Goods Producing","2005","1","880000"
"00000","Statewide","06000000","Goods Producing","2005","2","873900"
"00000","Statewide","06000000","Goods Producing","2005","3","881500"
"00000","Statewide","06000000","Goods Producing","2005","4","900300"
"00000","Statewide","06000000","Goods Producing","2005","5","915000"
"00000","Statewide","06000000","Goods Producing","2005","6","928400"
"00000","Statewide","06000000","Goods Producing","2005","7","926700"
"00000","Statewide","06000000","Goods Producing","2005","8","934400"
"00000","Statewide","06000000","Goods Producing","2005","9","931300"
"00000","Statewide","06000000","Goods Producing","2005","10","923800"
"00000","Statewide","06000000","Goods Producing","2005","11","923100"
"00000","Statewide","06000000","Goods Producing","2005","12","910900"
"00000","Statewide","06000000","Goods Producing","2006","1","874300"
"00000","Statewide","06000000","Goods Producing","2006","2","870800"
"00000","Statewide","06000000","Goods Producing","2006","3","879900"
"00000","Statewide","06000000","Goods Producing","2006","4","899400"
"00000","Statewide","06000000","Goods Producing","2006","5","915800"
"00000","Statewide","06000000","Goods Producing","2006","6","931100"
"00000","Statewide","06000000","Goods Producing","2006","7","925800"
"00000","Statewide","06000000","Goods Producing","2006","8","933000"
"00000","Statewide","06000000","Goods Producing","2006","9","929300"
"00000","Statewide","06000000","Goods Producing","2006","10","927800"
"00000","Statewide","06000000","Goods Producing","2006","11","922000"
"00000","Statewide","06000000","Goods Producing","2006","12","913600"
"00000","Statewide","06000000","Goods Producing","2007","1","877400"
"00000","Statewide","06000000","Goods Producing","2007","2","868100"
"00000","Statewide","06000000","Goods Producing","2007","3","877800"
"00000","Statewide","06000000","Goods Producing","2007","4","894400"
"00000","Statewide","06000000","Goods Producing","2007","5","916200"
"00000","Statewide","06000000","Goods Producing","2007","6","931500"
"00000","Statewide","06000000","Goods Producing","2007","7","929100"
"00000","Statewide","06000000","Goods Producing","2007","8","933400"
"00000","Statewide","06000000","Goods Producing","2007","9","929100"
"00000","Statewide","06000000","Goods Producing","2007","10","929400"
"00000","Statewide","06000000","Goods Producing","2007","11","924400"
"00000","Statewide","06000000","Goods Producing","2007","12","912500"
"00000","Statewide","06000000","Goods Producing","2008","1","876600"
"00000","Statewide","06000000","Goods Producing","2008","2","870100"
