"reporting_period","project_number","legacy_project_number","street_address","city","county","state","zip_code","incorporated_municipality","municipality_type","census_tract","sector","program_type","solicitation","electric_utility","purchase_type","date_application_received","date_install","project_status","contractor","minority_or_women_owned_business_enterprise_mwbe","inverter_manufacturer","primary_inverter_model_number","inverter_quantity","pv_module_manufacturer","pv_module_model_number","pv_module_quantity","project_cost","incentive","totalnameplatekwdc","expected_kwh_annual_production","remote_net_metering","affordable_solar","community_distributed_generation","green_jobs_green_new_york_participant","latitude","longitude","georeference"
"2022-07-31T00:00:00.000","0000254486",,,"Seaford","Nassau","NY","11783","Hempstead","Town","36059522700","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-07-22T00:00:00.000","2020-11-10T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US-& [240V]","29.00","Solaria Corporation","Solaria PowerXT-370R-PD","29.00","31773.00",,"10.73","12124",,"No","No","Yes","40.6834505","-73.48848","POINT (-73.48848 40.6834505)"
"2022-07-31T00:00:00.000","0000096777",,,"South Ozone Park","Queens","NY","11420","New York","City","36081084601","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2017-08-23T00:00:00.000","2017-10-31T00:00:00.000","Complete","SunRun Inc.","No","ABB","PVI-3.6-OUTD-S-US-A (240V)","2.00","REC Solar","REC290TP2 BLK","28.00","27291.00","3248.00","8.12","9242",,"No","No","No","40.6673404","-73.8217246","POINT (-73.8217246 40.6673404)"
"2022-07-31T00:00:00.000","0000282445",,,"Smithtown","Suffolk","NY","11787","Smithtown","Town","36103135304","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-12-28T00:00:00.000","2021-10-20T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","Enphase Energy Inc.","IQ7-60-x-ACM-US [240V]","31.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G6+ 340","31.00","37405.59",,"10.54","10904",,"No","No","Yes","40.8349775","-73.1782475","POINT (-73.1782475 40.8349775)"
"2022-07-31T00:00:00.000","2013-538680-Sola",,,"Oceanside","Nassau","NY","11572","Hempstead","Town","36059413400","Residential","Residential/Small Commercial","Solar Pioneer Leasing","Long Island Power Authority","Lease","2013-08-07T00:00:00.000","2014-02-28T00:00:00.000","Complete","SUNRUN, INC","No","Power-One",,"1.00","Trina Sola",,"28.00","28000.00","4498.85","7","8217",,"No","No","No","40.6228353","-73.6270517","POINT (-73.6270517 40.6228353)"
"2022-07-31T00:00:00.000","0000142183",,,"Flushing","Queens","NY","11354","New York","City","36081116100","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2018-08-14T00:00:00.000","2018-11-30T00:00:00.000","Complete","SunRun Inc.","No","SolarEdge Technologies Ltd.","SE5000H-US [240V]","1.00","LG Electronics Inc.","LG350Q1C-A5","10.00","17273.00","704.00","3.5","3219",,"No","No","No","40.7668601","-73.8256989","POINT (-73.8256989 40.7668601)"
"2022-07-31T00:00:00.000","0000323702",,,"Springfield Gardens","Queens","NY","11413","New York","City","36081068000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2021-08-31T00:00:00.000","2022-04-12T00:00:00.000","Complete","Trinity Solar Inc.","No","SolarEdge Technologies Ltd.","SE3800H-US [208V]","1.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G6+ 340","11.00","28300.00","748.00","3.74","3811",,"No","No","No","40.6637096","-73.7500759","POINT (-73.7500759 40.6637096)"
"2022-07-31T00:00:00.000","0000047258","4704-81505",,"Westbury","Nassau","NY","11590","North Hempstead","Town","36059304203","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2015-11-18T00:00:00.000","2016-06-30T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","REC Solar","REC260PE Z-LINK","11.00","16016.00","337.00","2.86","2318","No","No","No","No","40.7637376","-73.562528","POINT (-73.562528 40.7637376)"
"2022-07-31T00:00:00.000","0000261350",,,"Ozone Park","Queens","NY","11416","New York","City","36081011600","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-09-04T00:00:00.000","2021-02-11T00:00:00.000","Complete","Venture Home Solar LLC","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [208V]","10.00","LG Electronics Inc.","LG370Q1C-V5","10.00","16576.00","740.00","3.7","3738",,"No","No","No","40.6887757","-73.8388054","POINT (-73.8388054 40.6887757)"
"2022-07-31T00:00:00.000","0000244338",,,"Staten Island","Richmond","NY","10305","New York","City","36085000600","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2020-04-22T00:00:00.000","2020-12-04T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7-60-x-US [240V]","16.00","LONGi Green Energy Technology Co., Ltd.","LR6-60HPB-305M","16.00","14618.00","556.00","4.88","3743",,"No","No","No","40.6175448","-74.0572842","POINT (-74.0572842 40.6175448)"
"2022-07-31T00:00:00.000","0000010610","4376-0317-H-Financing-RC",,"Commack","Suffolk","NY","11725","Smithtown","Town","36103135205","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Purchase","2016-08-02T00:00:00.000","2016-12-13T00:00:00.000","Complete","EmPower Solar","No","SunPower","SPR-E20-327-C-AC","26.00","SunPower","SPR-E20-327-C-AC","26.00","33743.63",,"8.5","9090","No","No","No","Yes","40.8204183","-73.2827507","POINT (-73.2827507 40.8204183)"
"2022-07-31T00:00:00.000","0000240626",,,"Staten Island","Richmond","NY","10309","New York","City","36085022600","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-03-19T00:00:00.000","2020-07-23T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","8.00","LG Electronics Inc.","LG345N1C-V5","8.00","12802.00","552.00","2.76","2971",,"No","No","No","40.5395224","-74.2308266","POINT (-74.2308266 40.5395224)"
"2022-07-31T00:00:00.000","0000055583","5098-68105",,"Northport","Suffolk","NY","11768","Huntington","Town","36103111601","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2015-06-30T00:00:00.000","2016-02-26T00:00:00.000","Complete","NRG Residential Solar Solutions","No","Enphase Energy","M215-60-2LL-S2X-IG","18.00","Trina Solar","TSM-260PD05.08","18.00","14450.00","580.00","4.68","4012","No","No","No","No","40.8881066","-73.3337652","POINT (-73.3337652 40.8881066)"
"2022-07-31T00:00:00.000","0000334617",,,"New Rochelle","Westchester","NY","10805","New Rochelle","City","36119005701","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2021-08-31T00:00:00.000",,"Pipeline",,"No","Enphase Energy Inc.","IQ7-60-x-US [240V]","17.00","JA Solar","JAM60S10-340/MR","17.00","26513.00","763.00","5.78","5202",,"No","No","No","40.8925058","-73.7883035","POINT (-73.7883035 40.8925058)"
"2022-07-31T00:00:00.000","0000238601",,,"South Ozone Park","Queens","NY","11420","New York","City","36081084601","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2020-03-13T00:00:00.000","2021-03-19T00:00:00.000","Complete","IGS Solar, LLC","No","Enphase Energy Inc.","IQ7-60-x-US [208V]","8.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G6+ 335","8.00","10988.00","536.00","2.68","3157",,"No","No","No","40.6673404","-73.8217246","POINT (-73.8217246 40.6673404)"
"2022-07-31T00:00:00.000","0000353748",,,"Port Chester","Westchester","NY","10573","Rye","Town","36119008302","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-10-22T00:00:00.000","2022-05-11T00:00:00.000","Complete","SunRun Inc.","No","SolarEdge Technologies Ltd.","SE3800H-US [240V]","1.00","JA Solar","JAM60S10-340/MR","10.00","9672.99","462.00","3.4","3038",,"No","No","No","41.0338433","-73.687753","POINT (-73.687753 41.0338433)"
"2022-07-31T00:00:00.000","0000474452",,,"Rosedale","Queens","NY","11422","New York","City","36081063800","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2022-06-08T00:00:00.000",,"Pipeline",,"No","SolarEdge Technologies Ltd.","SE3800H-US [240V]","1.00","JA Solar","JAM60S10-340/MR","11.00","8327.00","748.00","3.74","4848",,"No","No","No","40.6698269","-73.733074","POINT (-73.733074 40.6698269)"
"2022-07-31T00:00:00.000","0000362956",,,"South Ozone Park","Queens","NY","11420","New York","City","36081017200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-12-02T00:00:00.000",,"Pipeline",,"No","Enphase Energy Inc.","IQ7PLUS-72-2-US [208V]","12.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G9+ 380","12.00","14774.40","584.00","4.56","3921",,"No","No","No","40.6823328","-73.8114011","POINT (-73.8114011 40.6823328)"
"2022-07-31T00:00:00.000","0000188014",,,"Seaford","Nassau","NY","11783","Hempstead","Town","36059416100","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-05-31T00:00:00.000","2019-09-05T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","16.00","S-Energy Co., Ltd.","SN360M-10","16.00","22304.06",,"5.76","6024",,"No","No","Yes","40.6572288","-73.4946006","POINT (-73.4946006 40.6572288)"
"2022-07-31T00:00:00.000","0000072294",,,"Farmingville","Suffolk","NY","11738","Brookhaven","Town","36103158510","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2016-10-13T00:00:00.000","2017-01-04T00:00:00.000","Complete","Green Audit USA","No","Enphase Energy","S280-60-LL-X (240Vac)","18.00","LG Electronics","LG320N1C-G4","18.00","19728.00",,"5.76","5467",,"No","No","Yes","40.8430501","-73.0295783","POINT (-73.0295783 40.8430501)"
"2022-07-31T00:00:00.000","0000183191",,,"Long Beach","Nassau","NY","11561","Hempstead","Town","36059416900","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-05-21T00:00:00.000","2019-07-22T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","SolarEdge Technologies Ltd.","SE7600H-US [240V]","1.00","S-Energy Co., Ltd.","SN360M-10","26.00","33508.80",,"9.36","11173",,"No","No","Yes","40.6048438","-73.5586235","POINT (-73.5586235 40.6048438)"
"2022-07-31T00:00:00.000","0000255328",,,"Staten Island","Richmond","NY","10304","New York","City","36085005000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2020-07-23T00:00:00.000","2020-08-21T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","20.00","LG Electronics Inc.","LG345N1C-V5","20.00","18847.00","676.00","6.9","4549",,"No","No","No","40.6049549","-74.08666","POINT (-74.08666 40.6049549)"
"2022-07-31T00:00:00.000","0000276078",,,"Bronx","Bronx","NY","10462","New York","City","36005023000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2020-11-17T00:00:00.000","2021-02-23T00:00:00.000","Complete","IGS Solar, LLC","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [208V]","8.00","LG Electronics Inc.","LG350N1C-V5","8.00","10276.00","560.00","2.8","2874",,"No","No","No","40.8492873","-73.8660154","POINT (-73.8660154 40.8492873)"
"2022-07-31T00:00:00.000","0000041178","4704-73017",,"Valley Stream","Nassau","NY","11580","Hempstead","Town","36059410600","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2015-09-14T00:00:00.000","2016-05-13T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","REC Solar","REC260PE Z-LINK","12.00","17472.00","624.00","3.12","4117","No","No","No","No","40.6703756","-73.6910153","POINT (-73.6910153 40.6703756)"
"2022-07-31T00:00:00.000","0000350357",,,"Medford","Suffolk","NY","11763","Brookhaven","Town","36103158712","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-10-08T00:00:00.000","2022-02-07T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","13.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G10+ 400","13.00","23164.25",,"5.2","6621",,"No","No","Yes","40.826361","-72.9868667","POINT (-72.9868667 40.826361)"
"2022-07-31T00:00:00.000","0000301790",,,"Rosedale","Queens","NY","11422","New York","City","36081063800","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-04-08T00:00:00.000","2021-05-24T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7-60-x-US [240V]","16.00","LONGi Green Energy Technology Co., Ltd.","LR6-60HPB-315M","16.00","10749.00","554.00","5.04","3730",,"No","No","No","40.6698269","-73.733074","POINT (-73.733074 40.6698269)"
"2022-07-31T00:00:00.000","0000455161",,,"Jamaica","Queens","NY","11436","New York","City","36081018200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2022-04-13T00:00:00.000",,"Pipeline",,"No","SolarEdge Technologies Ltd.","SE3800H-US [208V]","1.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G10.a+ 400","9.00","18845.04","720.00","3.6","4278",,"No","No","No","40.6761566","-73.7991566","POINT (-73.7991566 40.6761566)"
"2022-07-31T00:00:00.000","0000261521",,,"Woodmere","Nassau","NY","11598","Hempstead","Town","36059411302","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-09-07T00:00:00.000","2021-01-14T00:00:00.000","Complete","Solar Done Right (dba for J Synergy Solar LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-ACM-US [240V]","30.00","LG Electronics Inc.","LG350N1C-V5","30.00","35485.00",,"10.5","11301",,"No","No","Yes","40.6386204","-73.7212504","POINT (-73.7212504 40.6386204)"
"2022-07-31T00:00:00.000","0000376339",,,"Brooklyn","Kings","NY","11222","New York","City","36047056500","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2021-12-31T00:00:00.000","2022-02-22T00:00:00.000","Complete","Brooklyn SolarWorks, LLC","No","SMA America","SB3.8-1SP-US-41 [208V]","1.00","LG Electronics Inc.","LG440QAC-A6","9.00","31889.00","792.00","3.96","4345",,"No","No","Yes","40.730219","-73.957763","POINT (-73.957763 40.730219)"
"2022-07-31T00:00:00.000","0000233125",,,"Huntington Station","Suffolk","NY","11746","Huntington","Town","36103112002","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-01-31T00:00:00.000","2020-06-18T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","28.00","S-Energy Co., Ltd.","SN370M-10T","28.00","42014.00",,"10.36","10064",,"No","No","Yes","40.82253","-73.3844817","POINT (-73.3844817 40.82253)"
"2022-07-31T00:00:00.000","0000306240",,,"Brooklyn","Kings","NY","11214","New York","City","36047028400","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-05-05T00:00:00.000","2021-08-19T00:00:00.000","Complete","SunRun Inc.","No","Delta Electronics","M4-TL-US [240V]","1.00","JA Solar","JAM60S17-325/MR","15.00","9172.00","644.00","4.88","4345",,"No","No","No","40.6056742","-73.9989428","POINT (-73.9989428 40.6056742)"
"2022-07-31T00:00:00.000","0000362351",,,"Oceanside","Nassau","NY","11572","Hempstead","Town","36059413100","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-11-29T00:00:00.000","2022-02-09T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","13.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G10+ 400","13.00","23164.25",,"5.2","5829",,"No","No","Yes","40.6498505","-73.6278364","POINT (-73.6278364 40.6498505)"
"2022-07-31T00:00:00.000","0000044764","4704-93227-IRH",,"Bay Shore","Suffolk","NY","11706","Islip","Town","36103146002","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2016-03-17T00:00:00.000","2016-10-28T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","REC Solar","REC260PE Z-Link-S Q2","11.00","16016.00","337.00","2.86","2819","No","No","No","No","40.755365","-73.2539908","POINT (-73.2539908 40.755365)"
"2022-07-31T00:00:00.000","0000080221",,,"Newburgh","Orange","NY","12550","Newburgh","City","36071000200","Residential","Residential/Small Commercial","PON 2112","Central Hudson Gas and Electric","Purchase","2017-02-15T00:00:00.000","2017-08-17T00:00:00.000","Complete","Sungevity Inc","No","SolarEdge Technologies","SE3800 (240V) w/ -ER-US or A-US","1.00","LG Electronics","LG300N1K-G4","14.00","15987.00","0.00","4.2","4099",,"No","No","No","41.5110926","-74.035541","POINT (-74.035541 41.5110926)"
"2022-07-31T00:00:00.000","0000002482","1212-3",,"Rome","Oneida","NY","13440","Rome","City","36065026300","Non-Residential","Residential/Small Commercial","ARRA Projects","National Grid",,"2012-01-05T00:00:00.000","2012-01-05T00:00:00.000","Complete",,"No","SMA America","SB6000U (240V)","2.00","Sharp","ND-224U1F","52.00","0.00",,"11.65","12760",,"No","No","No","43.211027354","-75.457179110","POINT (-75.45717911 43.211027354)"
"2022-07-31T00:00:00.000","0000055778","4704-68632",,"Farmingdale","Nassau","NY","11735","Oyster Bay","Town","36059520300","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2015-07-08T00:00:00.000","2016-10-25T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-6000-OUTD-US-Z-A (240V)","1.00","Trina Solar","TSM-255PD05.18","26.00","37128.00","796.00","6.63","5497","No","No","No","No","40.720834","-73.4763881","POINT (-73.4763881 40.720834)"
"2022-07-31T00:00:00.000","0000460252",,,"Jamaica","Queens","NY","11436","New York","City","36081019200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2022-04-28T00:00:00.000","2022-07-08T00:00:00.000","Complete","Venture Home Solar LLC","No","Enphase Energy Inc.","IQ7PLUS-72-2-US [240V]","7.00","CSI Solar Co., Ltd.","CS3N-390MS [Blk]","7.00","16707.60","546.00","2.73","3112",,"No","No","No","40.6838157","-73.8006369","POINT (-73.8006369 40.6838157)"
"2022-07-31T00:00:00.000","0000000302","01001-00045",,"Warwick","Orange","NY","10990","Warwick","Town",,"Non-Residential","Residential/Small Commercial","PON 1184",,,"2003-08-03T00:00:00.000","2004-09-13T00:00:00.000","Complete","Solar Works, Inc.","No","Fronius USA","IG 2500-LV POS","1.00","BP Solar","BP3125S","16.00","0.00",,"2",,,"No","No","No","41.249128027","-74.390572049","POINT (-74.390572049 41.249128027)"
"2022-07-31T00:00:00.000","0000007972","4704-68118",,"Jericho","Nassau","NY","11753","Oyster Bay","Town","36059518501","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Power Purchase Agreement","2015-06-30T00:00:00.000","2015-09-01T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","Trina Solar","TSM-260PD05.18","14.00","20384.00","575.00","3.64","4267","No","No","No","No","40.7856577","-73.5517112","POINT (-73.5517112 40.7856577)"
"2022-07-31T00:00:00.000","0000325324",,,"Massapequa Park","Nassau","NY","11762","Oyster Bay","Town","36059521500","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-08-02T00:00:00.000","2021-11-05T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","29.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G9+ 380","29.00","55862.41",,"11.02","12212",,"No","No","Yes","40.6979463","-73.4446308","POINT (-73.4446308 40.6979463)"
"2022-07-31T00:00:00.000","0000046966","4704-99512",,"Highland","Ulster","NY","12528","Lloyd","Town","36111953700","Residential","Residential/Small Commercial","PON 2112","Central Hudson Gas and Electric","Lease","2016-06-06T00:00:00.000","2016-08-15T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","Trina Solar","TSM-260PD05.18","7.00","8463.00","728.00","1.82","2040","No","No","No","No","41.7304772","-74.0048609","POINT (-74.0048609 41.7304772)"
"2022-07-31T00:00:00.000","0000447407",,,"Brooklyn","Kings","NY","11236","New York","City","36047101400","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2022-03-19T00:00:00.000","2022-06-01T00:00:00.000","Complete","IGS Solar, LLC","No","Enphase Energy Inc.","IQ7PLUS-72-2-US [208V]","11.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G10+ 360","11.00","16790.40","792.00","3.96","4652",,"No","No","No","40.6416626","-73.8906734","POINT (-73.8906734 40.6416626)"
"2022-07-31T00:00:00.000","0000461501",,,"East Meadow","Nassau","NY","11554","Hempstead","Town","36059408200","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2022-05-04T00:00:00.000",,"Pipeline",,"No","SunPower","SPR-A400-BLK-G-AC [240V]","20.00","SunPower","SPR-A400-BLK-G-AC","20.00","35596.00",,"8","8766",,"No","No","Yes","40.7191361","-73.5541464","POINT (-73.5541464 40.7191361)"
"2022-07-31T00:00:00.000","0000009591","4704-86356",,"Elmont","Nassau","NY","11003","Hempstead","Town","36059409800","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2016-01-11T00:00:00.000","2016-08-10T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","Trina Solar","TSM-260PD05.18","8.00","11648.00","416.00","2.08","2304","No","No","No","No","40.689071","-73.7144286","POINT (-73.7144286 40.689071)"
"2022-07-31T00:00:00.000","0000161790",,,"Farmingdale","Nassau","NY","11735","Oyster Bay","Town","36059520300","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2018-11-28T00:00:00.000","2019-03-29T00:00:00.000","Complete","Sunrise Energy Corp.","No","Enphase Energy Inc.","IQ6-60-x-US [240V]","27.00","Jinko Solar Co., Ltd","JKM295M-60","27.00","30577.50",,"7.97","8584",,"No","No","Yes","40.720834","-73.4763881","POINT (-73.4763881 40.720834)"
"2022-07-31T00:00:00.000","0000168362",,,"Westbury","Nassau","NY","11590","Hempstead","Town","36059407600","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-01-08T00:00:00.000","2019-05-28T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","SolarEdge Technologies Ltd.","SE7600H-US [240V]","1.00","S-Energy Co., Ltd.","SN360M-10","26.00","34871.00",,"9.36","11494",,"No","No","Yes","40.745179","-73.5693387","POINT (-73.5693387 40.745179)"
"2022-07-31T00:00:00.000","0000046465","4704-98439",,"Bedford Hills","Westchester","NY","10507","Bedford","Town","36119012802","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2016-05-13T00:00:00.000","2016-08-02T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","REC Solar","REC260PE Z-LINK","6.00","7254.00","406.00","1.56","1677","No","No","No","No","41.2338145","-73.7025873","POINT (-73.7025873 41.2338145)"
"2022-07-31T00:00:00.000","0000179271",,,"Long Beach","Nassau","NY","11561","Long Beach","City","36059416402","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-03-14T00:00:00.000","2019-05-03T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","SolarEdge Technologies Ltd.","SE7600H-US [240V]","1.00","S-Energy Co., Ltd.","SN360M-10","24.00","31276.80",,"8.64","11551",,"No","No","Yes","40.5856777","-73.6855329","POINT (-73.6855329 40.5856777)"
"2022-07-31T00:00:00.000","0000484883",,,"Brooklyn","Kings","NY","11236","New York","City","36047102400","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2022-07-09T00:00:00.000",,"Pipeline",,"No","Enphase Energy Inc.","IQ7PLUS-72-2-US [240V]","8.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G10+ 400","8.00","17643.60","640.00","3.2","3803",,"No","No","No","40.6329284","-73.8932756","POINT (-73.8932756 40.6329284)"
"2022-07-31T00:00:00.000","0000272230",,,"Long Beach","Nassau","NY","11561","Hempstead","Town","36059416900","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-11-02T00:00:00.000","2021-03-03T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ6PLUS-72-x-US [240V]","31.00","Solaria Corporation","Solaria PowerXT-370R-PD","31.00","37121.00",,"11.47","14186",,"No","No","Yes","40.6048438","-73.5586235","POINT (-73.5586235 40.6048438)"
"2022-07-31T00:00:00.000","0000252133",,,"Sag Harbor","Suffolk","NY","11963","Southampton","Town","36103190707","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-07-08T00:00:00.000","2020-08-25T00:00:00.000","Complete","Green Logic LLC","No","Enphase Energy Inc.","IQ7XS-96-x-ACM-US-y [240V]","15.00","Sunpower","SPR-X21-350-BLK-E-AC","15.00","23797.00",,"5.25","4561",,"No","No","Yes","40.9727158","-72.3610468","POINT (-72.3610468 40.9727158)"
"2022-07-31T00:00:00.000","0000148526",,,"Oceanside","Nassau","NY","11572","Hempstead","Town","36059413100","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2018-08-15T00:00:00.000","2018-10-19T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","SolarEdge Technologies Ltd.","SE5000H-US [240V]","1.00","Silfab","SLG370M","16.00","22414.20",,"5.92","6076",,"No","No","Yes","40.6498505","-73.6278364","POINT (-73.6278364 40.6498505)"
"2022-07-31T00:00:00.000","0000002349","17944-3",,"Catskill","Greene","NY","12414","Catskill","Town","36039081102","Residential","Residential/Small Commercial","ARRA Projects","Central Hudson Gas and Electric",,"2010-08-12T00:00:00.000","2010-08-12T00:00:00.000","Complete","Alteris Renewables","No","SMA America","SB6000US (240V)","1.00","Schuco USA","MPE 180 MS 05","33.00","0.00",,"5.94","6720",,"No","No","No","42.1910934","-73.91636","POINT (-73.91636 42.1910934)"
"2022-07-31T00:00:00.000","0000263356",,,"Staten Island","Richmond","NY","10314","New York","City","36085018902","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-09-17T00:00:00.000","2020-10-21T00:00:00.000","Complete","Venture Home Solar LLC","No","Enphase Energy Inc.","IQ7-60-x-US [240V]","11.00","LG Electronics Inc.","LG335N1C-V5","11.00","14334.65","737.00","3.69","4115",,"No","No","No","40.60524","-74.1380656","POINT (-74.1380656 40.60524)"
"2022-07-31T00:00:00.000","0000079215",,,"Jamesville","Onondaga","NY","13078","De Witt","Town","36067014900","Residential","Residential/Small Commercial","PON 2112","National Grid","Purchase","2017-01-31T00:00:00.000","2017-03-27T00:00:00.000","Complete","CNY Solar, Inc.","No","SolarEdge Technologies","SE 7600A-US (240V)","0.00","Canadian Solar","CS6K-280M","5.00","5162.00","560.00","1.4","1419",,"No","No","No","42.996723","-76.0792493","POINT (-76.0792493 42.996723)"
