"retailer","name","street","city","state","zip","quick_draw","latitude","longitude","georeference"
"112491","VIBRANT STAR INC","750 YONKERS AVE","YONKERS","NY","10704",,"40.923032","-73.865069","POINT (-73.865069 40.923032)"
"112490","KATY DELI GROCERY CORP","1960 BATHGATE AVENUE","BRONX","NY","10457",,"40.848142","-73.896310","POINT (-73.89631 40.848142)"
"112489","KRISH WINE $ LIQUOR INC","2593 ROUTE 52","HOPEWELL JUNCTION","NY","12533",,"41.554972","-73.784687","POINT (-73.784687 41.554972)"
"112488","DEVELOP GAS CORP","6520 COOPER AVE","RIDGEWOOD","NY","11385",,"40.698517","-73.888411","POINT (-73.888411 40.698517)"
"112487","GT CONVENIENCE INC","671 BROOKS AVE","ROCHESTER","NY","14619",,"43.130501","-77.654250","POINT (-77.65425 43.130501)"
"112486","JENNY LEE FEED MILL","17 MAIN ST","CATTARAUGUS","NY","14719","Y","42.329825","-78.869000","POINT (-78.869 42.329825)"
"112485","MIRABITO #32- NORTH ST.","414 7TH NORTH ST.","LIVERPOOL","NY","13088","Y","43.092107","-76.169269","POINT (-76.169269 43.092107)"
"112484","ROCKLAND MOBIL MART INC","1904 ROUTE 44","PLEASANT VALLEY","NY","12569","Y","41.751843","-73.797727","POINT (-73.797727 41.751843)"
"112482","IMPERIAL WINE & SPIRITS","2223 AVENUE U","BROOKLYN","NY","11229",,"40.599923","-73.948705","POINT (-73.948705 40.599923)"
"112481","FASTSTOP DELI & MINI MART CORP","1667 FLATBUSH AVE","BROOKLYN","NY","11210",,"40.629842","-73.944057","POINT (-73.944057 40.629842)"
"112480","SID CONVENIENCE CORP","1322 STATE ROUTE 17B","WHITE LAKE","NY","12786","Y","41.674462","-74.812353","POINT (-74.812353 41.674462)"
"112478","7-ELEVEN #32346D","72-01 ELIOT AVENUE","MIDDLE VILLAGE","NY","11379",,"40.719478","-73.891123","POINT (-73.891123 40.719478)"
"112476","BUENO DELI NY CORP","132-134 HEYWARD ST","BRENTWOOD","NY","11717",,"40.798158","-73.249731","POINT (-73.249731 40.798158)"
"112475","7-ELEVEN #29779D","206 GLEN COVE AVE","GLEN COVE","NY","11542","Y","40.849827","-73.635409","POINT (-73.635409 40.849827)"
"112473","NEW CENTURY LIQUOR CORP","6224 11TH AVE","BROOKLYN","NY","11219",,"40.629960","-74.004767","POINT (-74.004767 40.62996)"
"112472","WESTSIDE VALUE MINI MAX INC","319 MASSACHUSETTS AVE","BUFFALO","NY","14213",,"42.911675","-78.889553","POINT (-78.889553 42.911675)"
"112471","POLERS PUB LLC","610 MAIN ST","MEDINA","NY","14103","Y","43.218637","-78.387138","POINT (-78.387138 43.218637)"
"112470","EASTONS FOOD & DRINK LLC","6659 W MAIN RD","LIMA","NY","14485","Y","42.901657","-77.649848","POINT (-77.649848 42.901657)"
"112469","KELLYS ON THE GREENS INC.","4343 PORTER RD","NIAGARA FALLS","NY","14305","Y","43.105964","-79.014455","POINT (-79.014455 43.105964)"
"112468","AMRUTAM INC","216 W OLD COUNTRY RD","HICKSVILLE","NY","11801",,"40.762172","-73.529292","POINT (-73.529292 40.762172)"
"112467","LIQUORS","1492 ST NICHOLAS AVENUE","NEW YORK","NY","10033",,"40.851453","-73.931923","POINT (-73.931923 40.851453)"
"112466","AGAM DELI INC","451 FISHKILL AVE","BEACON","NY","12508",,"41.513457","-73.950804","POINT (-73.950804 41.513457)"
"112465","THE TAP IT BAR AND GRILL","1761 SCOTTSVILLE RD","ROCHESTER","NY","14623","Y","43.088775","-77.683921","POINT (-77.683921 43.088775)"
"112464","MEDINA LANES","11249 MAPLE RIDGE RD","MEDINA","NY","14103","Y","43.207625","-78.396026","POINT (-78.396026 43.207625)"
"112463","JM DELI & GRILL INC","282 BROADWAY","BROOKLYN","NY","11211",,"40.708528","-73.958701","POINT (-73.958701 40.708528)"
"112462","CARTHAGE MARKET CORP","120 RIVERSIDE DR","CARTHAGE","NY","13619",,"43.977322","-75.612255","POINT (-75.612255 43.977322)"
"112461","GRAND PARSONS MART LLC","8404 PARSONS BLVD","JAMAICA","NY","11432",,"40.713982","-73.807558","POINT (-73.807558 40.713982)"
"112460","SUNRISE SMOKE & CONVENIENCE ST","411 40TH ST","LINDENHURST","NY","11757",,"40.694528","-73.390143","POINT (-73.390143 40.694528)"
"112459","HARBOR SHOP","20-22 WEST WATER ST","SAG HARBOR","NY","11963","Y","41.000631","-72.299655","POINT (-72.299655 41.000631)"
"112457","WEST 7TH CAFE' INC.","172 AVENUE S","BROOKLYN","NY","11223",,"40.600825","-73.979129","POINT (-73.979129 40.600825)"
"112455","MD S ALIM","460 PARK AVE","NEW YORK","NY","10022",,"40.761931","-73.970756","POINT (-73.970756 40.761931)"
"112452","X & Y GROCERY INC","6820 14TH AVE","BROOKLYN","NY","11219",,"40.622611","-74.001861","POINT (-74.001861 40.622611)"
"112451","NU CONVENIENCE INC.","4708 HYDE PARK BLVD","NIAGARA FALLS","NY","14305","Y","43.130457","-79.039733","POINT (-79.039733 43.130457)"
"112450","MAPLE AVE. QUICK STOP","1137 MAPLE AVE","ELMIRA","NY","14904",,"42.071064","-76.786591","POINT (-76.786591 42.071064)"
"112449","STAR QUICK MART INC","11 FRONT ST","HEMPSTEAD","NY","11550",,"40.704527","-73.637411","POINT (-73.637411 40.704527)"
"112448","JORDAN DELI & MART","425 STATE ROUTE 31","JORDAN","NY","13080","Y","43.082144","-76.476928","POINT (-76.476928 43.082144)"
"112447","MO'S DELI","267 W PARK AVE","LONG BEACH","NY","11561",,"40.588850","-73.672224","POINT (-73.672224 40.58885)"
"112446","SRJ BROTHERS INC","1565 ROUTE 22","BREWSTER","NY","10509",,"41.424355","-73.577998","POINT (-73.577998 41.424355)"
"112445","HIGHWAY DELI INC.","3032 ROUTE 6","SLATE HILL","NY","10973",,"41.400069","-74.457303","POINT (-74.457303 41.400069)"
"112444","SPRING STREET NORTH","59 ORANGE TURNPIKE","SLOATSBURG","NY","10974",,"41.155523","-74.193725","POINT (-74.193725 41.155523)"
"112442","102 ST BODEGA CORP","4207 102ND ST","CORONA","NY","11368",,"40.747496","-73.862797","POINT (-73.862797 40.747496)"
"112440","FRONT STREET FARMERS MARKET IN","1275 FRONT ST","UNIONDALE","NY","11553",,"40.711512","-73.583360","POINT (-73.58336 40.711512)"
"112439","HAMBURG MINI MART","5461 SOUTHWESTERN BLVD","HAMBURG","NY","14075",,"42.738218","-78.874907","POINT (-78.874907 42.738218)"
"112437","CLUB HOUSE CAFE","1937 MIDDLE COUNTRY ROAD","CENTEREACH","NY","11720","Y","40.859937","-73.080272","POINT (-73.080272 40.859937)"
"112436","LOVE'S TRAVEL STOPS #820","1262 ROUTE 414","WATERLOO","NY","13165","Y","42.964259","-76.846969","POINT (-76.846969 42.964259)"
"112435","BRIYANA ORGANICS DELI 2 CORP.","1017 BEDFORD AVE","BROOKLYN","NY","11205",,"40.689191","-73.954820","POINT (-73.95482 40.689191)"
"112433","JOSIE GREEN'S","55 WATER ST LBBY","NEW YORK","NY","10041",,"40.703833","-74.009116","POINT (-74.009116 40.703833)"
"112432","SCOTIA BEVERAGE","162 SACANDAGA RD","SCHENECTADY","NY","12302","Y","42.834421","-73.969675","POINT (-73.969675 42.834421)"
"112431","EDDIES COVE","28 LAKESHORE RD","PULASKI","NY","13142","Y","43.635543","-76.186001","POINT (-76.186001 43.635543)"
"112430","HALL PASS TAVERN LLC","19 BRIDGE ST","CARTHAGE","NY","13619","Y","43.973470","-75.615584","POINT (-75.615584 43.97347)"
"112429","JOSIE GREEN'S","200 VESEY STREET","NEW YORK","NY","10285",,"40.713576","-74.014551","POINT (-74.014551 40.713576)"
"112428","BALI NEWSSTAND","44 WALL STREET & WILLIAM STREE","NEW YORK","NY","10005",,"40.706840","-74.009692","POINT (-74.009692 40.70684)"
"112425","ILIYAS GOURMET DELI 1 INC.","3211 WESTCHESTER AVE","BRONX","NY","10461",,"40.851965","-73.829836","POINT (-73.829836 40.851965)"
"112424","101 TOBACCO INC.","101 FOREST AVE","LOCUST VALLEY","NY","11560",,"40.875306","-73.599300","POINT (-73.5993 40.875306)"
"112423","1278 MCR PETROLEUM LLC","1274 MIDDLE COUNTRY RD","SELDEN","NY","11784",,"40.862226","-73.057290","POINT (-73.05729 40.862226)"
"112421","CA DELI & GRILL CORP","219 SAINT NICHOLAS AVE","BROOKLYN","NY","11237",,"40.703476","-73.914328","POINT (-73.914328 40.703476)"
"112420","TINA LIQUOR & WINE INC","2 MALCOLM X BLVD","BROOKLYN","NY","11221",,"40.694275","-73.931544","POINT (-73.931544 40.694275)"
"112419","127 DELI & GRILL CORP","12620 135TH AVE","SOUTH OZONE PARK","NY","11420",,"40.668840","-73.812853","POINT (-73.812853 40.66884)"
"112418","NINOS CONVENIENCE","185 ROMA AVE","STATEN ISLAND","NY","10306",,"40.561422","-74.104119","POINT (-74.104119 40.561422)"
"112417","WALMART SUPERCENTER #8331","901 BOULEVARD EAST","YAPHANK","NY","11980","Y","40.846876","-72.899040","POINT (-72.89904 40.846876)"
"112416","LOS TRES HERMANO GROCERY CORP","154 SOUTH BROADWAY","YONKERS","NY","10701",,"40.928501","-73.896095","POINT (-73.896095 40.928501)"
"112415","SHARIFF CONVENIENCE CORP","233 E 172ND ST","BRONX","NY","10457",,"40.840565","-73.911039","POINT (-73.911039 40.840565)"
"112414","TRYKERS INC","265 AVENUE X","BROOKLYN","NY","11223",,"40.590350","-73.973118","POINT (-73.973118 40.59035)"
"112413","460 ENTERPRISES INC.","460 JERICHO TPKE","JERICHO","NY","11753",,"40.796610","-73.534581","POINT (-73.534581 40.79661)"
"112412","QUARTERS","183 BALLSTON AVE","SARATOGA SPRINGS","NY","12866","Y","43.069854","-73.794090","POINT (-73.79409 43.069854)"
"112411","TIGER EXPRESS","2220 NIAGARA FALLS BLVD","TONAWANDA","NY","14150",,"43.014926","-78.822328","POINT (-78.822328 43.014926)"
"112410","DUTCHESS EQUIPMENT SERVICE","1820 NEW HACKENSACK ROAD","POUGHKEEPSIE","NY","12603","Y","41.640603","-73.874290","POINT (-73.87429 41.640603)"
"112409","PARK CIRCLE MART INC","203-211 NORTH STREET","MIDDLETOWN","NY","10940",,"41.450569","-74.416913","POINT (-74.416913 41.450569)"
"112408","COULSONS NEWS AND DELI","420 BROADWAY","ALBANY","NY","12207",,"42.699300","-73.718950","POINT (-73.71895 42.6993)"
"112406","TIME OUT DELI CORP 2","8837 51ST AVE","ELMHURST","NY","11373",,"40.739629","-73.874301","POINT (-73.874301 40.739629)"
"112405","MINGALA STORE LLC","42 PARTITION ST APT 1","RENSSELAER","NY","12144",,"42.645135","-73.736841","POINT (-73.736841 42.645135)"
"112403","SUPERIOR PHARMACY","8022 ROOSEVELT AVE","JACKSON HEIGHTS","NY","11372",,"40.747388","-73.885079","POINT (-73.885079 40.747388)"
"112402","MIRABITO #57- FREEVILLE #2","1321 DRYDEN RD","ITHACA","NY","14850",,"42.468106","-76.408261","POINT (-76.408261 42.468106)"
"112401","SPEEDWAY #07008","8465 ALLEGHANY RD","CORFU","NY","14036","Y","43.003851","-78.405526","POINT (-78.405526 43.003851)"
"112400","FAMILY BAZAR SUPERMARKET INC.","196 HOYT ST","BROOKLYN","NY","11217",,"40.684349","-73.989436","POINT (-73.989436 40.684349)"
"112399","RED STORE GROCERY & DELI CORP","323 POWELL ST","BROOKLYN","NY","11212",,"40.666420","-73.902820","POINT (-73.90282 40.66642)"
"112398","BALDWINSVILLE C-STORE INC","35 E GENESEE ST","BALDWINSVILLE","NY","13027",,"43.159265","-76.328721","POINT (-76.328721 43.159265)"
"112395","7-ELEVEN #38468B","2663 JERUSALEM AVE","BELLMORE","NY","11710","Y","40.691708","-73.533366","POINT (-73.533366 40.691708)"
"112394","7-ELEVEN STORE #35163B","782 ELMWOOD AVE","BUFFALO","NY","14222","Y","42.918370","-78.877027","POINT (-78.877027 42.91837)"
"112393","WOODSTOCK OASIS","2166 STATE ROUTE 17B #224","BETHEL","NY","12720",,"41.688153","-74.886873","POINT (-74.886873 41.688153)"
"112391","SLIDERS FOOD MART","634 JAMES ST","CLAYTON","NY","13624","Y","44.236839","-76.085078","POINT (-76.085078 44.236839)"
"112390","BELLMORE MARKET","1992 N JERUSALEM RD","BELLMORE","NY","11710","Y","40.700865","-73.552079","POINT (-73.552079 40.700865)"
"112389","7-ELEVEN #26802D","4220 HEMPSTEAD TPKE","BETHPAGE","NY","11714",,"40.725425","-73.483125","POINT (-73.483125 40.725425)"
"112387","QUICKLEES #024","9924 NY 408","DALTON","NY","14836","Y","42.548200","-77.948500","POINT (-77.9485 42.5482)"
"112385","TAJ & HASH CORPORATION","60 MAIN ST","KINGS PARK","NY","11754","Y","40.883915","-73.251230","POINT (-73.25123 40.883915)"
"112382","ROYAL CROWN SMOKE SHOP","394 N WANTAGH AVE","BETHPAGE","NY","11714",,"40.735413","-73.495389","POINT (-73.495389 40.735413)"
"112381","1 HOME WOOD CORP","1 HOMEWOOD AVE","NEWBURGH","NY","12550","Y","41.519095","-74.107657","POINT (-74.107657 41.519095)"
"112380","WARSAW C STORE LLC","2489 STATE ROUTE 19 N","WARSAW","NY","14569","Y","42.761324","-78.128864","POINT (-78.128864 42.761324)"
"112379","J&K CORNER MARKET","3030 SWEET HOME RD","BUFFALO","NY","14228","Y","43.042570","-78.800180","POINT (-78.80018 43.04257)"
"112378","P-Y DELI CORP","151 VREELAND ST","STATEN ISLAND","NY","10302",,"40.637581","-74.133184","POINT (-74.133184 40.637581)"
"112377","OCEANSIDE WINE&LIQUOR","3141 LAWSON BLVD","OCEANSIDE","NY","11572",,"40.634872","-73.653626","POINT (-73.653626 40.634872)"
"112375","9602 SNACKS INC","9602 ROOSEVELT AVE","CORONA","NY","11368",,"40.749053","-73.869146","POINT (-73.869146 40.749053)"
"112374","DESHI GROCERY MARKET","349 SMITHTOWN BLVD","RONKONKOMA","NY","11779",,"40.832251","-73.131183","POINT (-73.131183 40.832251)"
"112373","SOF DELI CORP","6803 3RD AVE","BROOKLYN","NY","11220",,"40.636200","-74.025532","POINT (-74.025532 40.6362)"
"112372","107 GROCERY DELI CORP.","10701 37TH AVE","CORONA","NY","11368",,"40.754157","-73.861094","POINT (-73.861094 40.754157)"
"112371","ANNERYS DELI CORP","2178 CROTONA AVE","BRONX","NY","10457",,"40.850597","-73.885759","POINT (-73.885759 40.850597)"
"112370","JASMINE GROCERY INC","317 ALEXANDER AVE","BRONX","NY","10454",,"40.811990","-73.924075","POINT (-73.924075 40.81199)"
"112369","CARE FIRST PHARMACY","91 W KINGSBRIDGE RD","BRONX","NY","10468",,"40.868372","-73.900767","POINT (-73.900767 40.868372)"
"112368","KARINA NEW YORK DELI CORP.","400 MAPLE AVE","WESTBURY","NY","11590",,"40.756031","-73.584637","POINT (-73.584637 40.756031)"
"112367","KHIZER 111 GAS CO INC","740 HEMPSTEAD TPKE","FRANKLIN SQUARE","NY","11010",,"40.707079","-73.667277","POINT (-73.667277 40.707079)"
"112366","FOOD UNIVERSE MARKET PLACE","700 WOODFIELD RD","WEST HEMPSTEAD","NY","11552","Y","40.685869","-73.652857","POINT (-73.652857 40.685869)"
"112365","CENTRAL AVE PHARMACY","65 CENTRAL AVE","ALBANY","NY","12206",,"42.659000","-73.765540","POINT (-73.76554 42.659)"
"112364","WIZE DELI GROCERY CORP","102-48 JAMAICA AVE","RICHMOND HILL","NY","11418",,"40.694992","-73.843517","POINT (-73.843517 40.694992)"
"112363","RYAN'S IRISH BAR & GRILL","22407 UNION TURNPIKE","OAKLAND GARDENS","NY","11364","Y","40.735994","-73.746397","POINT (-73.746397 40.735994)"
"112362","LAKE AVE PHARMACY","130 LAKE AVE","YONKERS","NY","10703",,"40.946839","-73.886690","POINT (-73.88669 40.946839)"
"112361","BEVERAGE STOP","482 MONTAUK HWY","EAST HAMPTON","NY","11937",,"40.968988","-72.159780","POINT (-72.15978 40.968988)"
"112360","KENMORE CONVENIENCE INC","2411 ELMWOOD AVE","BUFFALO","NY","14217",,"42.963064","-78.878260","POINT (-78.87826 42.963064)"
"112358","BROOKLYN CENTER PHARMACY","112 DEKALB AVE","BROOKLYN","NY","11201",,"40.689703","-73.978274","POINT (-73.978274 40.689703)"
"112356","MAHANT 391 INC","391 JERICHO TPKE","SYOSSET","NY","11791",,"40.810537","-73.502286","POINT (-73.502286 40.810537)"
"112355","MANHATTAN NEWS","10 MANHATTAN SQUARE DR STE 2","ROCHESTER","NY","14607",,"43.154332","-77.600509","POINT (-77.600509 43.154332)"
"112354","BARCODE","39 ROUTE 25A","MOUNT SINAI","NY","11766",,"40.933452","-73.034479","POINT (-73.034479 40.933452)"
"112353","AMITYVILLE CONVENIENCE INC","65 MERRICK RD STE F","AMITYVILLE","NY","11701",,"40.671163","-73.420690","POINT (-73.42069 40.671163)"
"112352","MILL STREET MART INC","195 MILL ST","POUGHKEEPSIE","NY","12601",,"41.707138","-73.931866","POINT (-73.931866 41.707138)"
"112350","JP AUTO SHOP LLC","39 JERICHO TPKE","JERICHO","NY","11753",,"40.777315","-73.564918","POINT (-73.564918 40.777315)"
"112347","7-ELEVEN #16050F","2140 MOTOR PKWY","HAUPPAUGE","NY","11788","Y","40.817422","-73.155171","POINT (-73.155171 40.817422)"
"112346","7-ELEVEN #24427C","3000 NORTH OCEAN AVE","FARMINGVILLE","NY","11738","Y","40.830527","-73.021305","POINT (-73.021305 40.830527)"
"112345","7-ELEVEN #25150C","450 COUNTY ROAD 111","MANORVILLE","NY","11949","Y","40.869041","-72.793864","POINT (-72.793864 40.869041)"
"112344","7-ELEVEN #23377D","876 JOHNSON AVE","RONKONKOMA","NY","11779","Y","40.807452","-73.124640","POINT (-73.12464 40.807452)"
"112342","RED OAKS MILL WINE AND LIQUOR","40 VASSAR RD","POUGHKEEPSIE","NY","12603",,"41.652926","-73.875902","POINT (-73.875902 41.652926)"
"112341","BEVERAGE AND SMOKE CONVENIENT","501 ROUTE 20","NEW LEBANON","NY","12125","Y","42.467247","-73.390132","POINT (-73.390132 42.467247)"
"112340","ANDY'S PIT STOP LLC","307 BROADWAY","NEWBURGH","NY","12550",,"41.500303","-74.021677","POINT (-74.021677 41.500303)"
"112339","DOCK STREET FRESH GOURMET DELI","31 DOCK ST","YONKERS","NY","10701",,"40.935656","-73.900026","POINT (-73.900026 40.935656)"
"112338","EMPIRE PUB LLC","2014 EMPIRE BLVD","WEBSTER","NY","14580","Y","43.195312","-77.500503","POINT (-77.500503 43.195312)"
"112337","NIAGARA'S CONVENIENCE MART INC","8628 NIAGARA FALLS BLVD","NIAGARA FALLS","NY","14304",,"43.091809","-78.964177","POINT (-78.964177 43.091809)"
"112336","SAM'S FOOD STORES","88 90 ACADEMY AVENUE","MIDDLETOWN","NY","10940",,"41.440176","-74.419587","POINT (-74.419587 41.440176)"
"112335","AMEER DELI GROCERY INC","215 W 3RD ST","MOUNT VERNON","NY","10550",,"40.905161","-73.843610","POINT (-73.84361 40.905161)"
"112334","UTICA GAS INC","5001 KINGS HWY","BROOKLYN","NY","11234",,"40.634950","-73.928254","POINT (-73.928254 40.63495)"
"112333","ORGANIC DELI FOOD MART INC.","2317 VOORHIES AVE","BROOKLYN","NY","11235",,"40.586869","-73.945357","POINT (-73.945357 40.586869)"
"112332","7-ELEVEN #15098E","805 MEDFORD AVE","PATCHOGUE","NY","11772",,"40.794230","-73.007191","POINT (-73.007191 40.79423)"
"112331","WESTERLO COUNTRY CORNER INC.","3664 COUNTY ROUTE 85","WESTERLO","NY","12193",,"42.414813","-73.996823","POINT (-73.996823 42.414813)"
"112330","SALEEM'S FOOD MART INC.","560 HOOSICK ST","TROY","NY","12180",,"42.739789","-73.657213","POINT (-73.657213 42.739789)"
"112329","CHOITHRAMS NY","400 W 42ND ST","NEW YORK","NY","10036",,"40.758386","-73.993158","POINT (-73.993158 40.758386)"
"112328","7-ELEVEN #11225G","286 W ROE BLVD","PATCHOGUE","NY","11772",,"40.774583","-73.027651","POINT (-73.027651 40.774583)"
"112327","7-ELEVEN #22644C","1050 OLD COUNTRY RD","RIVERHEAD","NY","11901",,"40.936850","-72.649650","POINT (-72.64965 40.93685)"
"112326","HARTSDALE TOBACCO & CANDY CORP","205 E HARTSDALE AVE","HARTSDALE","NY","10530",,"41.012046","-73.795889","POINT (-73.795889 41.012046)"
"112325","CHESTER'S LAST STAND","601 W BROADWAY","FULTON","NY","13069","Y","43.313936","-76.424295","POINT (-76.424295 43.313936)"
"112324","PENN YAN C-STORE INC","139 ELM ST","PENN YAN","NY","14527",,"42.660946","-77.055930","POINT (-77.05593 42.660946)"
"112323","AM FOOD TRUCK STOP INC","2544 COUNTY ROUTE 57","FULTON","NY","13069",,"43.338599","-76.415821","POINT (-76.415821 43.338599)"
"112322","LIQUOR UNIVERSE","1145 CENTRAL AVE","ALBANY","NY","12205",,"42.691734","-73.802688","POINT (-73.802688 42.691734)"
"112321","SHOPRITE GOURMET DELI","5802 4TH AVE","BROOKLYN","NY","11220",,"40.642087","-74.017626","POINT (-74.017626 40.642087)"
"112319","STOP ONE SUPERMARKET 4023 CORP","4023 CHURCH AVE","BROOKLYN","NY","11203",,"40.651492","-73.939248","POINT (-73.939248 40.651492)"
"112318","PAPA JUICE BAR NY CORP","438 NOSTRAND AVE","BROOKLYN","NY","11216",,"40.684165","-73.950469","POINT (-73.950469 40.684165)"
"112317","KESHI'S DELI INC","220 PORT RICHMOND AVE.","STATEN ISLAND","NY","10302",,"40.635901","-74.135132","POINT (-74.135132 40.635901)"
"112316","WOODY'S TAVERN","14 GROSSETT DR","KIRKWOOD","NY","13795","Y","42.085864","-75.816095","POINT (-75.816095 42.085864)"
"112314","CITY DELI AND CAFE","55-12 MYRTLE AVE","RIDGEWOOD","NY","11385","Y","40.699715","-73.907981","POINT (-73.907981 40.699715)"
"112311","REAZ & MAK INC","733 ROUTE 9","FISHKILL","NY","12524",,"41.537047","-73.900504","POINT (-73.900504 41.537047)"
"112310","THE LAST SHOT PUB AND GRUB LLC","2 ROBBINS RD","MIDDLETOWN","NY","10940","Y","41.496352","-74.483778","POINT (-74.483778 41.496352)"
"112307","SOODS DELI INC","36 JAMES ST","MIDDLETOWN","NY","10940",,"41.446471","-74.421318","POINT (-74.421318 41.446471)"
"112306","GIANNA MARIE INC","1595 ROUTE 82","HOPEWELL JUNCTION","NY","12533",,"41.624985","-73.775076","POINT (-73.775076 41.624985)"
"112305","688 FREEDOM PLAINS INC","688 FREEDOM PLAINS RD","POUGHKEEPSIE","NY","12603",,"41.680928","-73.884147","POINT (-73.884147 41.680928)"
"112304","MAZIGH CORP.","531 MAIN ST","POUGHKEEPSIE","NY","12601",,"41.700736","-73.917226","POINT (-73.917226 41.700736)"
"112303","BROADWAY SCHENECTADY PETROLEUM","2302 BROADWAY","SCHENECTADY","NY","12306",,"42.795822","-73.969535","POINT (-73.969535 42.795822)"
"112301","NEW TOWN 99 INC","3830 150TH ST","FLUSHING","NY","11354",,"40.763948","-73.814743","POINT (-73.814743 40.763948)"
"112299","ANTILLANA SUPERFOOD MARKETPLAC","2285 GRAND CONCOURSE","BRONX","NY","10453","Y","40.857103","-73.900529","POINT (-73.900529 40.857103)"
"112298","BLISS BAR AND GRILL","3396 SCHOOL ST","BLISS","NY","14024","Y","42.578874","-78.255515","POINT (-78.255515 42.578874)"
"112297","NIDHI NEWSSTANDS INC","23 W PARK AVE","LONG BEACH","NY","11561",,"40.588961","-73.664872","POINT (-73.664872 40.588961)"
"112296","J C DISCOUNT WINE AND LIQUOR","2315 CURRY RD","SCHENECTADY","NY","12303",,"42.771911","-73.947934","POINT (-73.947934 42.771911)"
"112295","189 KINGS PARK INC.","189 MAIN STREET","KINGS PARK","NY","11754",,"40.887811","-73.260616","POINT (-73.260616 40.887811)"
"112293","7-ELEVEN #19131C","1481 WILLIAM FLOYD PKWY","SHIRLEY","NY","11967",,"40.838182","-72.887045","POINT (-72.887045 40.838182)"
"112292","YOGI 20 CORP","20 FLOYD RD","SHIRLEY","NY","11967",,"40.796503","-72.863766","POINT (-72.863766 40.796503)"
"112290","KING 18 DELI & GRILL CORP","4416 18TH AVE","BROOKLYN","NY","11204",,"40.630742","-73.977738","POINT (-73.977738 40.630742)"
"112288","JOE'S KWIK MARTS #451","1701 UNION BLVD.","BAY SHORE","NY","11706","Y","40.724526","-73.251394","POINT (-73.251394 40.724526)"
"112287","JOE'S KWIK MARTS #482","933 W RIDGE RD","ROCHESTER","NY","14615","Y","43.203231","-77.651726","POINT (-77.651726 43.203231)"
"112286","JOE'S KWIK MARTS #474","951 NEW LOUDON RD","LATHAM","NY","12110",,"42.744150","-73.761779","POINT (-73.761779 42.74415)"
"112285","JOE'S KWIK MARTS #468","4350 DEWEY AVE","ROCHESTER","NY","14616",,"43.251012","-77.646798","POINT (-77.646798 43.251012)"
"112284","JOE'S KWIK MARTS #463","146 DELAWARE AVE","DELMAR","NY","12054",,"42.629136","-73.809785","POINT (-73.809785 42.629136)"
"112283","JOE'S KWIK MARTS #492","1910 EMPIRE BLVD","WEBSTER","NY","14580",,"43.189027","-77.504361","POINT (-77.504361 43.189027)"
"112282","JOE'S KWIK MARTS #470","3068 E HENRIETTA RD","HENRIETTA","NY","14467",,"43.059918","-77.612136","POINT (-77.612136 43.059918)"
"112281","JOE'S KWIK MARTS #484","3006 ROUTE 50","SARATOGA SPRINGS","NY","12866",,"43.098041","-73.749581","POINT (-73.749581 43.098041)"
"112280","JOE'S KWIK MARTS #485","5028 RIDGE ROAD WEST","SPENCERPORT","NY","14559","Y","43.218984","-77.793604","POINT (-77.793604 43.218984)"
"112279","JOE'S KWIK MARTS #464","7409 PITTSFORD PALMYRA RD","FAIRPORT","NY","14450",,"43.088242","-77.433811","POINT (-77.433811 43.088242)"
"112278","HUSCO","736 MAIN ST","ISLIP","NY","11751",,"40.729704","-73.208461","POINT (-73.208461 40.729704)"
"112277","MINI MARKET LA BODEGUITA ALEX","10205A 32ND AVE","EAST ELMHURST","NY","11369",,"40.759634","-73.866640","POINT (-73.86664 40.759634)"
"112276","ANTILLANA SUPERFOOD MARKET PLA","2185 WHITE PLAINS RD","BRONX","NY","10462","Y","40.856253","-73.867849","POINT (-73.867849 40.856253)"
"112275","KD BEER & SMOKE INC.","121 W MAIN ST","RIVERHEAD","NY","11901",,"40.916950","-72.664311","POINT (-72.664311 40.91695)"
"112273","JOE'S KWIK MARTS #480","711 S. MAIN ST.","SYRACUSE","NY","13212",,"43.123155","-76.141011","POINT (-76.141011 43.123155)"
"112272","JOE'S KWIK MARTS #487","685 HIAWATHA BLVD. WEST","SYRACUSE","NY","13204",,"43.063121","-76.175347","POINT (-76.175347 43.063121)"
"112271","JOE'S KWIK MARTS #481","1952 LYELL AVE","ROCHESTER","NY","14606","Y","43.164699","-77.678459","POINT (-77.678459 43.164699)"
"112270","JOE'S KWIK MARTS #493","819 RIDGE ROAD","WEBSTER","NY","14580","Y","43.204602","-77.475167","POINT (-77.475167 43.204602)"
"112269","JOE'S KWIK MARTS #486","758 ERIE BLVD. WEST","SYRACUSE","NY","13204",,"43.048093","-76.169937","POINT (-76.169937 43.048093)"
"112268","18 LUCKY MARKET INC","6802 18TH AVE","BROOKLYN","NY","11204","Y","40.617448","-73.992264","POINT (-73.992264 40.617448)"
"112267","EXTRA JUMBO MARKETPLACE","312 AUDUBON AVENUE","NEW YORK","NY","10033",,"40.848527","-73.932739","POINT (-73.932739 40.848527)"
"112266","SHREE BHAVANI1 INC","218 COLUMBIA ST","COHOES","NY","12047",,"42.772092","-73.713862","POINT (-73.713862 42.772092)"
"112265","TRISHA FENI NOVAH INC","101 W 4TH ST","JAMESTOWN","NY","14701",,"42.096693","-79.242983","POINT (-79.242983 42.096693)"
