"o_c","casenumber","propertyaddress","casehistory","hearingdate","hearingtime","judgment","prevhearing","prevhearingstat","caseestablished","inspected","inspectionresult","councildistrict","geoaddress","city","state","zip","geopin","xpos","ypos","caseid","hashid","lastupload"
"Closed","13-08281-MPM","3112-3114 MARAIS ST","Initial Hearing","2013-11-12T14:30:00.000","2013-11-12T14:30:00.000","Guilty: Failure to Appear",,,"2013-09-24T15:02:00.000","2013-09-25T00:00:00.000","Violation: No WIP","C","3112 Marais St","New Orleans","LA","70117","41070243","3689197.4","536283.71","181146","8c60603e66bdfe157376157ae5e9d39d","2021-03-04T23:18:23.000"
"Open","18-06573-MPM","9329-9331 FIG ST","Reset Hearing","2022-04-21T09:30:00.000","2022-04-21T09:30:00.000","In Compliance","2019-11-05T09:15:00.000","Guilty","2018-07-20T09:50:02.000","2018-08-22T00:00:00.000","Violation: No WIP","A","9329 Fig St","New Orleans","LA","70118","41028913","3663017.61","536181.58","242652","701b65f1492f8f81afdbbe510a416b26","2022-04-27T23:19:23.000"
"Open","18-11696-MPM","84 PINEWOOD CT","Reset Hearing","2022-01-11T10:00:00.000","2022-01-11T10:00:00.000","Guilty","2021-11-30T09:00:00.000","Reset: Not Re-Inspected","2018-11-15T15:41:08.000","2018-12-10T10:55:00.000","Violation: No WIP","C","84 Pinewood Ct","New Orleans","LA","70114","41132070","3695923.95","523183.69","247776","1e630229264762f66a44218db55404bc","2022-01-11T23:19:02.000"
"Open","21-02104-MPM","3234 DE SOTO ST","Reset Hearing","2022-04-21T08:08:00.000","2022-04-21T08:08:00.000","Guilty","2021-11-11T09:30:00.000","Reset: Work In Progress","2021-03-08T10:29:10.000","2021-11-05T00:00:00.000","No Violation","A","3234 De Soto St","New Orleans","LA","70119","41020635","3675780.27","539983.68","266406","cc6daccc8642ee37dd9a4037bdffa9ee","2022-04-27T23:19:23.000"
"Open","19-03298-MPM","2313-15 GALLIER ST","Reset Hearing","2022-01-11T09:30:00.000","2022-01-11T09:30:00.000","Guilty","2021-11-22T09:30:00.000","Reset: Not Re-Inspected","2019-04-26T09:57:46.000","2019-04-22T00:00:00.000","Violation: No WIP","D","2313 Gallier St","New Orleans","LA","70117","41065965","3691652.51","540276.32","251973","125e1de7bc1721b7a0934dbc2769a29c","2022-01-11T23:19:02.000"
"Open","19-06698-MPM","5435 N ROMAN ST","Initial Hearing","2022-04-19T14:15:00.000","2022-04-19T14:15:00.000","Guilty: Abated",,,"2019-06-21T08:06:19.000","2019-06-12T00:00:00.000","Violation: No WIP","E","5435 N Roman St","New Orleans","LA","70117","41119900","3698194.27","536548.16","255373","9890b98fa8200cd212e0cf999b4ccc6a","2022-04-27T23:19:23.000"
"Open","19-02431-MPM","2301 S GALVEZ ST","Reset Hearing","2022-01-11T09:00:00.000","2022-01-11T09:00:00.000","Guilty","2021-11-22T09:00:00.000","Reset: Not Re-Inspected","2019-04-09T07:54:30.000","2019-04-08T09:50:00.000","Violation: No WIP","B","2301 S Galvez St","New Orleans","LA","70125","41040437","3673464.76","529045.69","251106","25fdeb2e85d9b6f1b03a3ce2e14feae2","2022-01-11T23:19:02.000"
"Open","21-07894-MPM","6753 WEST END BLVD","Initial Hearing","2022-01-11T09:00:00.000","2022-01-11T09:00:00.000","Reset: Owner Legal Issue",,,"2021-10-13T16:53:28.000","2021-10-18T00:00:00.000","Violation: No WIP","A","6753 West End Blvd","New Orleans","LA","70124","41013296","3666811.35","552687.55","272198","33544eb7261dfb34e21531435d5df3ad","2022-01-11T23:19:02.000"
"Open","19-06199-MPM","2600 DANNEEL ST","Initial Hearing","2022-04-19T11:30:00.000","2022-04-19T11:30:00.000","Guilty",,,"2019-06-11T07:57:19.000","2019-06-10T00:00:00.000","Violation: No WIP","B","2600 Danneel St","New Orleans","LA","70113","41037494","3675622.8","524018.19","254874","86d68e34ceacb6d43d1afdd29bbd4d34","2022-04-27T23:19:23.000"
"Open","19-03964-MPM","1824 HENDEE ST","Initial Hearing","2022-04-19T11:00:00.000","2022-04-19T11:00:00.000","Guilty",,,"2019-05-02T14:42:17.000","2019-05-02T14:43:00.000","Violation: No WIP","C","1824 Hendee St","New Orleans","LA","70114","41006972","3690661.88","524107.85","252639","b16350c75e9671e861b121bfa45c6d6e","2022-04-27T23:19:23.000"
"Open","19-09435-MPM","6020 CURRAN RD","Initial Hearing","2021-06-22T10:30:00.000","2021-06-22T10:30:00.000","Guilty",,,"2019-09-18T11:55:34.000","2019-11-01T00:00:00.000","Violation: No WIP","E","6020 Curran Rd","New Orleans","LA","70126","41096268","3695273.61","558783.22","258110","48b8add590d5bf3c28499634df80b9b1","2021-06-22T23:20:55.000"
"Open","22-00391-MPM","1632 RIVER OAKS DR","Initial Hearing","2022-04-19T09:30:00.000","2022-04-19T09:30:00.000","Guilty",,,"2022-01-28T12:36:51.000","2022-01-28T12:35:00.000","Violation: No WIP","C","1632 River Oaks Dr","New Orleans","LA","70131","41001836","3701751.79","524493.65","273625","98f000e2fcecb8f716a8d57b2366afb8","2022-04-27T23:19:23.000"
"Closed","13-02177-PNBL","4854 FELICIANA DR","Reset Hearing","2013-09-16T10:00:00.000","2013-09-16T10:00:00.000","In Compliance Fees Due","2013-06-18T10:30:00.000","Reset: Work In Progress","2013-04-08T10:56:46.000","2013-04-08T10:45:00.000","Violation: No WIP","D","4854 Feliciana Dr","New Orleans","LA","70126","41110406","3690034.08","551078.33","175040","6d12fad30af6f95c264a70b4be16f43c","2020-09-28T23:17:37.000"
"Open","21-03243-MPM","2517 COMET ST","Reset Hearing","2022-04-19T09:00:00.000","2022-04-19T09:00:00.000","Reset: Work In Progress","2022-03-15T13:15:00.000","Reset: Work In Progress","2021-04-20T12:25:46.000","2021-04-22T00:00:00.000","Violation: No WIP","C","2517 Comet St","New Orleans","LA","70131","41139276","3699808.83","521718.04","267545","da9117d28b60cae67731d4e88a2e0a75","2022-04-27T23:19:23.000"
"Closed","ENVHADJ-09-00908","7341 NORTHGATE DR","Initial Hearing","2009-09-25T00:00:00.000","2009-09-25T00:00:00.000","Found Guilty",,,"2009-07-23T15:46:08.000","2009-05-28T11:12:00.000","Violation Unoccupied - Bldg"," ","7341 Northgate Dr","New Orleans","LA","70128","41112078","3713295.48","565760.49","92294","a32e65bbdae6f11e730dd6851f20adda","2020-09-28T23:17:37.000"
"Closed","ENVHADJ-983147","2033 GORDON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1998-06-08T00:00:00.000","Complete"," ","2033 Gordon St","New Orleans","LA","70117","41122162","3700636.59004","536883.98797","26571","be4aee6c026b48c2592b05d3398d28a6","2021-03-05T23:18:28.000"
"Closed","13-06108-PNBL","3927-3929 MAGAZINE ST","Reset Hearing","2013-12-16T09:45:00.000","2013-12-16T09:45:00.000","In Compliance Fees Due","2013-10-08T09:45:00.000","Reset: Work In Progress","2013-07-31T14:51:46.000","2013-08-01T00:00:00.000","Violation: No WIP","B","3929 Magazine St","New Orleans","LA","70115","41047407","3672821.31194","519054.59428","178973","881cd017c71ca54573314ada6f040779","2021-10-03T23:18:01.000"
"Open","17-00417-MPM","1804-1806 MANDEVILLE ST","Reset Hearing","2021-06-22T09:00:00.000","2021-06-22T09:00:00.000","Guilty","2019-03-12T10:00:00.000","Guilty","2017-01-19T09:45:49.000","2018-04-10T09:45:00.000","Violation: No WIP","D","1804 Mandeville St","New Orleans","LA","70117","41067444","3685481.35","539007.23","221150","d19e498023140f1f43107521e8d1fa6c","2021-06-22T23:20:55.000"
"Open","21-05246-MPM","3931-3933 MARTIN LUTHER KING, JR BLVD","Reset Hearing","2022-04-14T09:30:00.000","2022-04-14T09:30:00.000","Guilty","2022-03-15T14:15:00.000","Reset: Not Re-Inspected","2021-06-24T11:35:58.000","2021-06-28T00:00:00.000","Violation: No WIP","B","3933 Martin Luther King, Jr Blvd","New Orleans","LA","70125","41032462","3672188.58","530052.42","269550","ed2529cb91ef17331ad6614202564ca4","2022-04-27T23:19:23.000"
"Open","16-11343-MPM","6123 BURGUNDY ST","Reset Hearing","2019-05-28T10:00:00.000","2019-05-28T10:00:00.000","Guilty","2018-10-09T09:15:00.000","Guilty","2016-10-20T08:09:45.000","2016-10-18T00:00:00.000","Violation: No WIP","E","6123 Burgundy St","New Orleans","LA","70117","41126174","3699390.81","532544.58","218704","1ad1dca1eace1b9ce3bf603ad9acdc75","2021-06-22T23:20:55.000"
"Closed","16-04173-MPM","2728 FOURTH ST","Initial Hearing","2016-07-14T10:30:00.000","2016-07-14T10:30:00.000","Guilty: Abated",,,"2016-05-23T08:57:25.000","2016-05-19T00:00:00.000","Violation: No WIP","B","2728 Fourth St","New Orleans","LA","70113","41040228","3673826.12","526190.71","211531","1d6cd66e3a1264fb1230fcdf63bbd80f","2021-06-22T23:20:55.000"
"Closed","ENVHADJ-20031288PB","1423 BARONNE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2003-01-28T00:00:00.000","Complete","B","1423 Baronne St","New Orleans","LA","70113","41181467","3678438.77","526144.67","50476","0ae86ae05b9f1c73869fbcfe5300060f","2021-06-22T23:20:55.000"
"Open","19-11272-MPM","618 S RENDON ST","Initial Hearing","2020-09-29T10:30:00.000","2020-09-29T10:30:00.000","Guilty",,,"2019-11-21T08:44:11.000","2020-08-28T00:00:00.000","Violation: No WIP","B","618 S Rendon St","New Orleans","LA","70119","41033441","3672280.06","534573.55","259947","4f121a770b9baa1e5f6fa51f69e7529f","2020-09-29T23:17:44.000"
"Open","19-02117-MPM","2409 FIRST ST","Initial Hearing","2020-09-29T09:30:00.000","2020-09-29T09:30:00.000","Guilty",,,"2019-03-29T08:15:13.000","2019-03-28T11:16:00.000","Violation: No WIP","B","2409 First St","New Orleans","LA","70113","41039690","3675337.09","525727.06","250792","2f348076a570f61170e406c0e72bda3c","2020-09-29T23:17:44.000"
"Open","19-01963-MPM","7508 LIGUSTRUM DR","Initial Hearing","2020-09-29T09:00:00.000","2020-09-29T09:00:00.000","Guilty",,,"2019-03-22T08:45:28.000","2019-03-22T08:46:00.000","Violation: No WIP","E","7508 Ligustrum Dr","New Orleans","LA","70126","41097863","3701588.76","560752.2","250638","5b18abdd4c36b2a8475c07f04f7d4067","2020-09-29T23:17:44.000"
"Closed","15-00276-MPM","219 WESTPARK CT","Initial Hearing","2015-02-24T13:15:00.000","2015-02-24T13:15:00.000","Guilty",,,"2015-01-14T16:28:47.000","2015-01-27T10:17:00.000","Violation: No WIP","C","219 Westpark Ct","New Orleans","LA","70114","41138922","3695869.46","522449.2","196480","f545f9f3a230086e59223156a5e37cf0","2020-09-30T23:17:55.000"
"Open","19-06552-MPM","5434 N GALVEZ ST","Initial Hearing","2022-04-12T13:45:00.000","2022-04-12T13:45:00.000","Guilty",,,"2019-06-17T11:33:33.000","2019-06-12T00:00:00.000","Violation: No WIP","E","5434 N Galvez St","New Orleans","LA","70117","41121967","3698478.63","537596.8","255227","5f100dbf73a783cbe60fcac0e4ab7278","2022-04-27T23:19:23.000"
"Open","19-11243-MPM","2056-54  N JOHNSON ST","Initial Hearing","2022-04-12T13:15:00.000","2022-04-12T13:15:00.000","Guilty",,,"2019-11-19T09:43:03.000","2019-11-19T09:44:00.000","Violation: No WIP","D","2056 N Johnson St","New Orleans","LA","70116","41060782","3684119.23","539541.65","259918","ddbc8a78340a289535efb546ae3cc1e9","2022-04-27T23:19:23.000"
"Closed","ENVHADJ-974169","1838 DESLONDE ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-09-22T00:00:00.000","Complete"," ","1840 Deslonde St","New Orleans","LA","70117","41121486","3696126.10223","537343.94624","22677","24132b00caffac314a749bf3c049d3f8","2021-10-03T23:18:01.000"
"Open","19-03281-MPM","2341 BARTHOLOMEW ST","Initial Hearing","2022-04-12T10:00:00.000","2022-04-12T10:00:00.000","Reset: Office Closure",,,"2019-04-26T09:15:36.000","2019-04-22T00:00:00.000","Violation: No WIP","D","2341 Bartholomew St","New Orleans","LA","70117","41062575","3693055.57","540145.43","251956","ab5632392246f104b6d439a82bbc7800","2022-04-27T23:19:23.000"
"Closed","ENVHADJ-20042966SN","2526 JEFFERSON AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2004-04-28T00:00:00.000","Complete"," ","2528 Jefferson Ave","New Orleans","LA","70115","41051620","3668010.46009","524895.99384","56653","eee67e90a735f1947c74b803c5469b22","2021-10-03T23:18:01.000"
"Closed","ENVHADJ-2004782SN","2637 BANKS ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2003-12-15T00:00:00.000","Complete"," ","2635 Banks St","New Orleans","LA","70119","41031152","3674833.41741","534102.13299","59698","226634139a7446f830cdd12c97831559","2021-10-03T23:18:01.000"
"Open","21-08705-MPM","1800 MOSS ST","Reset Hearing","2022-04-12T09:30:00.000","2022-04-12T09:30:00.000","Guilty","2022-03-10T15:00:00.000","Reset: Work In Progress","2021-12-09T13:14:35.000","2021-12-13T00:00:00.000","Violation: No WIP","A","1800 Moss St","New Orleans","LA","70119","41184381","3675347.14","542961.92","273009","29c906628627d9939d60ac4d0ff66b25","2022-04-27T23:19:23.000"
"Open","16-06692-MPM","4954 FLAKE AVE","Initial Hearing","2017-11-07T10:30:00.000","2017-11-07T10:30:00.000","Guilty",,,"2016-07-13T15:12:51.000","2016-08-31T14:00:00.000","Violation: No WIP","E","4952 Flake Ave","New Orleans","LA","70126","41101611","3705947.09","556576.22","214052","54de24f2a50cabca86834bbdd2b32f55","2020-11-01T23:17:51.000"
"Closed","16-00867-MPM","3416 LA SALLE ST, 2332 - 2336 LOUISIANA AVE","Initial Hearing","2016-08-04T09:00:00.000","2016-08-04T09:00:00.000","Guilty: Abated",,,"2016-02-23T08:49:09.000","2016-02-22T00:00:00.000","Violation: No WIP","B","3400 Lasalle St","New Orleans","LA","70115","41194546","3672991.04891","524064.00949","208225","6a2f243820cd5588a77c083dab003b7a","2020-10-05T23:17:45.000"
"Closed","15-00078-MPM","4615 - 4617 PECAN ST","Reset Hearing","2016-03-14T09:30:00.000","2016-03-14T09:30:00.000","Guilty","2015-12-07T10:00:00.000","Reset: Work In Progress","2015-01-06T14:14:26.000","2015-03-05T14:00:00.000","Violation: No WIP","E","4615 Pecan St","New Orleans","LA","70126","41091749","3701937.03739","553540.64092","196282","fd55d8614ceaa9ca48a9f746c8e0a7bc","2020-10-05T23:17:45.000"
"Open","19-07144-MPM","4747 FRANKLIN AVE","Reset Hearing","2022-04-12T09:00:00.000","2022-04-12T09:00:00.000","Guilty","2022-03-10T09:30:00.000","Reset: Insufficient Notice","2019-07-01T18:17:23.000","2019-08-07T00:00:00.000","Violation: No WIP","D","4747 Franklin Ave","New Orleans","LA","70122","41110472","3686898.93","550659.86","255819","617f631f0fdb5c1171b9262abeb19ef2","2022-04-27T23:19:23.000"
"Open","19-08485-MPM","3213 DELACHAISE ST","Reset Hearing","2022-04-11T11:30:00.000","2022-04-11T11:30:00.000","Guilty","2019-11-05T09:00:00.000","Guilty","2019-08-22T09:47:11.000","2019-09-10T11:40:00.000","Violation: No WIP","B","3213 Delachaise St","New Orleans","LA","70125","41047983","3671716.19","526922.27","257160","f48a582099d9484eedf0edd75b368bc2","2022-04-27T23:19:23.000"
"Open","12-12850-PNBL","1764 PACE BLVD","Initial Hearing","2013-04-09T14:45:00.000","2013-04-09T14:45:00.000","In Compliance Fees Due",,,"2012-12-19T15:22:53.000","2013-01-29T12:00:00.000","Violation: No WIP","C","1764 Pace Blvd","New Orleans","LA","70114","41001205","3694413.3","524114.01","172765","64ba0c7474333787d2a2891ae3af4657","2020-10-05T23:17:45.000"
"Open","CEHB-11-2147","1611 S GAYOSO ST","Reset Hearing","2012-03-01T09:00:00.000","2012-03-01T09:00:00.000","Guilty: Public Nuisance Blight","2012-01-19T14:30:00.000","Reset: Conditional Guilty","2011-11-30T11:00:30.000","2011-05-01T21:04:00.000","Violation Unoccupied","B","1609 S Gayoso St","New Orleans","LA","70125","41059367","3670539.85","530468.51","144063","637c7630659f05316904ca103d9fd0be","2020-10-05T23:17:45.000"
"Open","21-07873-MPM","1504 ESPLANADE AVE","Reset Hearing","2022-04-11T09:30:00.000","2022-04-11T09:30:00.000","Guilty","2022-02-15T10:30:00.000","Reset: Work In Progress","2021-10-12T16:43:09.000","2022-02-07T00:00:00.000","No Violation","D","1504 Esplanade Ave","New Orleans","LA","70116","41202086","3681471.33","536328.96","272177","855b57bbdb1f314e97bfc297f81fc815","2022-04-27T23:19:23.000"
"Closed","ENVHADJ-20011937EH","2116 N. CLAIBORNE AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-02-15T00:00:00.000","Complete"," ","2120 N Claiborne Ave","New Orleans","LA","70116","41185470","3684597.10247","537903.67545","40306","e72d3d7d2f0faf26b9fb0312f3647465","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-20011938EH","2108 N. CLAIBORNE AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-02-15T00:00:00.000","Complete"," ","2120 N Claiborne Ave","New Orleans","LA","70116","41185470","3684559.61409","537900.37037","40307","baedcc852a02b444fb844f160276fddf","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-20011939EH","2104 N. CLAIBORNE AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-02-15T00:00:00.000","Complete"," ","2120 N Claiborne Ave","New Orleans","LA","70116","41185470","3684528.29902","537897.47974","40308","3899818f3b508ddcedaccc51b0e3d1f5","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-20015020EH","2104 N. CLAIBORNE AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","2001-07-24T00:00:00.000","Complete","C","2120 N Claiborne Ave","New Orleans","LA","70116","41185470","3684528.29902","537897.47974","43712","01b6edce98fb0dbdeaee73516319e019","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-952592SZ","2332 LOUISIANA AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1995-07-10T00:00:00.000","Complete"," ","3400 Lasalle St","New Orleans","LA","70115","41194546","3672991.0489","524064.00946","81032","0a84d34c9ce81f32c2977ac7cc6797b3","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-973465F","2 CANAL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-08-07T00:00:00.000","Complete"," ","2 Canal St","New Orleans","LA","70130","41135918","3682916.86555","529186.88185","90343","1472722f70d0d2e54d213b386718dbee","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-973466F","2 CANAL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-08-07T00:00:00.000","Complete"," ","2 Canal St","New Orleans","LA","70130","41135918","3682916.86555","529186.88185","90344","cbc6a0571960779916f5e4f468c96887","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-973467F","2 CANAL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-08-07T00:00:00.000","Complete"," ","2 Canal St","New Orleans","LA","70130","41135918","3682916.86555","529186.88185","90345","ddefec0b46864968d91041aa42536c03","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-973468F","2 CANAL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-08-07T00:00:00.000","Complete"," ","2 Canal St","New Orleans","LA","70130","41135918","3682916.86555","529186.88185","90346","6150fbd34676a34c0583c486fcb2553c","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-973469F","2 CANAL ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1997-08-07T00:00:00.000","Complete"," ","2 Canal St","New Orleans","LA","70130","41135918","3682916.86555","529186.88185","90347","3091982d182f8ced64426ed868dbce2f","2020-10-05T23:17:45.000"
"Closed","ENVHADJ-991220","3220 HAMILTON ST.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1999-02-04T00:00:00.000","Complete"," ","3220 Hamilton St","New Orleans","LA","70118","41029789","3664267.93234","536197.71852","29273","1280ea347b9dc2f93566eafe403b7a4d","2020-11-01T23:17:51.000"
"Closed","ENVHADJ-992542SZ","4100 WASHINGTON AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1999-06-06T00:00:00.000","Complete"," ","4004 Eden St","New Orleans","LA","70125","41045510","3670880.31635","530136.55295","30738","69f06b8a5834cab34b650bc44c48e83c","2020-11-01T23:17:51.000"
"Closed","ENVHADJ-941511SZ","4136 WASHINGTON AVE.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000","1994-05-03T00:00:00.000","Complete"," ","4004 Eden St","New Orleans","LA","70125","41045510","3670880.31635","530136.55295","76055","f49f089dfab8d6abc0722dbb47a7a42b","2020-11-01T23:17:51.000"
"Closed","ENVHADJ-93174","1810 BAYOU RD.","Initial Hearing","2009-04-10T16:00:39.000","2009-04-10T16:00:39.000","Found Guilty",,,"2009-04-10T15:52:46.000",,""," ","1808 Bayou Rd","New Orleans","LA","70116","41017090","3680622.12398","536545.31481","73428","f29b322c3bf304f577bbe01e8fe940c4","2021-10-03T23:18:01.000"
"Open","21-06688-MPM","1630 CANAL ST, 100 S CLAIBORNE AVE","Initial Hearing","2022-04-07T14:15:00.000","2022-04-07T14:15:00.000","Guilty",,,"2021-08-16T09:05:56.000","2021-09-10T00:00:00.000","Violation: No WIP","B","100 S Claiborne Ave","New Orleans","LA","70112","41031372","3678454.42","532576.99","270992","3653c096ca0fbac0f706df62a7a17b87","2022-04-27T23:19:23.000"
"Open","21-08397-MPM","3025 SEINE ST","Initial Hearing","2022-04-07T11:30:00.000","2022-04-07T11:30:00.000","Guilty",,,"2021-11-16T15:12:19.000","2021-12-13T09:30:00.000","Violation: No WIP","C","3025 Seine St","New Orleans","LA","70114","41002178","3694706.17","520290.24","272701","863665c8c39f85cf8e00fac74fb03eec","2022-04-27T23:19:23.000"
"Open","21-08127-MPM","6054 BOEING ST","Initial Hearing","2022-04-07T10:30:00.000","2022-04-07T10:30:00.000","Guilty",,,"2021-10-28T11:07:08.000","2022-02-07T00:00:00.000","Violation: No WIP","D","6054 Boeing St","New Orleans","LA","70126","41093107","3696721.19","553079.67","272431","5430592987b272720cd3226873212afe","2022-04-27T23:19:23.000"
"Open","21-08647-MPM","8519 OAK ST","Reset Hearing","2022-04-07T10:00:00.000","2022-04-07T10:00:00.000","Guilty","2022-03-08T11:30:00.000","Reset: Work In Progress","2021-12-06T11:12:06.000","2021-12-06T11:10:00.000","Violation: No WIP","A","8519 Oak St","New Orleans","LA","70118","41137149","3660817.01","529473.27","272951","b8bb46ab95a75033b3071ee68f1ca96c","2022-04-27T23:19:23.000"
"Open","20-22614-MPM","7114 PALM ST","Initial Hearing","2022-04-05T09:00:00.000","2022-04-05T09:00:00.000","Guilty",,,"2020-11-10T08:26:05.000","2020-11-26T00:00:00.000","Violation: No WIP","B","7114 Palm St","New Orleans","LA","70125","41059663","3669040.39","533442.19","263234","0f8ceb4bb81570114a4ba84662b05988","2022-04-27T23:19:23.000"
"Open","21-08234-MPM","4629 GAINES ST","Reset Hearing","2022-04-04T10:30:00.000","2022-04-04T10:30:00.000","Guilty","2022-02-15T14:15:00.000","Reset: Owner Legal Issue","2021-11-04T11:45:10.000","2021-11-04T00:00:00.000","Violation: No WIP","D","4629 Gaines St","New Orleans","LA","70126","41111910","3691079.16","551388.66","272538","8864adf837f10eafaacb2c8aa068b6f1","2022-04-27T23:19:23.000"
"Open","21-06736-MPM","4950 DAUPHINE ST","Reset Hearing","2022-01-11T14:45:00.000","2022-01-11T14:45:00.000","Guilty","2021-12-13T10:30:00.000","Reset: Not Re-Inspected","2021-08-17T08:24:01.000","2021-08-20T00:00:00.000","Violation: No WIP","E","4950 Dauphine St","New Orleans","LA","70117","41182909","3695268.24","533062.75","271040","7f0411892c20f30666c9339c77df9a7b","2022-01-12T23:18:37.000"
"Open","19-06848-MPM","2527 JOURDAN AVE","Initial Hearing","2022-03-30T15:45:00.000","2022-03-30T15:45:00.000","Reset: Office Closure",,,"2019-06-25T07:42:16.000","2019-06-25T00:00:00.000","Violation: No WIP","E","2527 Jourdan Ave","New Orleans","LA","70117","41122289","3696616.13","539946.68","255523","7e691ee6dbeaa0c68c4d23d90885ffbb","2022-04-27T23:19:23.000"
"Closed","18-08529-MPM","1508 GORDON ST","Initial Hearing","2020-10-06T13:45:00.000","2020-10-06T13:45:00.000","Dismissed: Insufficient Evidence",,,"2018-08-28T16:27:00.000","2018-10-29T00:00:00.000","Violation: No WIP","E","1508 Gordon St","New Orleans","LA","70117","41122115","3699727.0","534950.97","244608","730a220576d96e645d9843c665a1d2a9","2020-10-06T23:17:51.000"
"Open","19-02938-MPM","1325 CHARBONNET ST","Initial Hearing","2020-10-06T13:45:00.000","2020-10-06T13:45:00.000","Guilty: Abated",,,"2019-04-23T11:21:06.000","2019-04-23T00:00:00.000","Violation: No WIP","E","1325 Charbonnet St","New Orleans","LA","70117","41124612","3698900.68","534546.72","251613","f818cbaf7b951c3a68f5114ccf31160a","2020-10-06T23:17:51.000"
"Open","19-10909-MPM","1520 MAZANT ST","Reset Hearing","2020-10-06T13:15:00.000","2020-10-06T13:15:00.000","Guilty: Abated","2020-09-15T13:15:00.000","Reset: Office Closure","2019-11-08T13:55:22.000","2019-12-06T00:00:00.000","Violation: No WIP","D","1520 Mazant St","New Orleans","LA","70117","41068144","3692479.51","536884.49","259584","f8931f83b28c0bfdd76579d840909876","2020-10-06T23:17:51.000"
"Closed","19-05213-MPM","2210 CHARBONNET ST","Initial Hearing","2021-12-16T13:15:00.000","2021-12-16T13:15:00.000","Guilty",,,"2019-05-23T08:00:16.000","2019-05-23T00:00:00.000","Violation: No WIP","E","2210 Charbonnet St","New Orleans","LA","70117","41121126","3699675.81","537848.86","253888","cbdb42b41223640f403dce213f8dfb5b","2022-01-12T23:18:37.000"
"Open","19-11330-MPM","7819-7825 ST CHARLES AVE","Reset Hearing","2020-10-06T10:30:00.000","2020-10-06T10:30:00.000","Guilty","2020-09-15T10:30:00.000","Reset: Office Closure","2019-11-22T15:36:11.000","2019-12-03T00:00:00.000","Violation: No WIP","A","7819 St Charles Ave","New Orleans","LA","70118","41142046","3661308.9","526246.05","260005","bacb0e96d4401e3ca8949120af8ceeec","2020-10-06T23:17:51.000"
