"o_c","caseno","location","stage","keystatus","statdate","casefiled","initinspection","initinspresult","prevhearingdate","prevhearingresult","nexthearingdate","lastpermit","permitfiling","permittype","permitstatus","unpaidfees","geoaddress","city","state","zipcode","geopin","xpos","ypos","longitude","latitude","caseid","pointlocation"
"Open","22-03642-MPM","3310 Upperline St","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T09:00:21.000","2022-07-20T09:00:21.000",,,,,,"08MCH-07200","2008-05-24T00:00:00.000","General Mechanical","Inspection - Completed","0.0","3310 Upperline St","New Orleans","LA","70125","41056193","3669174.82","527153.54","-90.1071364659917","29.94385781148137","278881",
"Open","22-02727-MPM","4527 Urquhart St","1 - Inspection","The case was filed on 06/10/2022 and the property is awaiting inspection to proceed further.","2022-06-10T08:22:28.000","2022-06-10T08:22:28.000",,,,,,,,,,"0.0","4527 Urquhart St","New Orleans","LA","70117","41197614","3693722.09","535646.31","-90.02932925626097","29.966464833689315","275967",
"Open","21-08217-MPM","6001 Downman Rd","1 - Inspection","The case was filed on 11/03/2021 and the property is awaiting inspection to proceed further.","2021-11-03T12:05:27.000","2021-11-03T12:05:27.000",,,,,,"20-28602-EVAC","2020-05-19T08:24:28.000","Electrical Vacancy","Permit Issued","0.0","6001 Downman Rd","New Orleans","LA","70126","41095119","3696112.03","554957.62","-90.02108348152","30.019488854711465","272521","POINT (-90.02108348152 30.019488854711465)"
"Open","22-01992-MPM","2323 Ursulines Ave","1 - Inspection","The case was filed on 05/11/2022 and the property is awaiting inspection to proceed further.","2022-05-11T14:55:10.000","2022-05-11T14:55:10.000",,,,,,"08MCH-15002","2008-11-15T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","2323 Ursulines Ave","New Orleans","LA","70119","41017184","3678865.44","537264.14","-90.07619031627786","29.971369843515006","275232",
"Open","17-06435-MPM","2251-2253 Robert E Lee Blvd","2 - Title Research","The property was inspected on 06/14/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-06-14T00:00:00.000","2017-06-02T16:16:42.000","2017-06-14T00:00:00.000","Violation: No WIP",,,,"12-27719-SERV","2012-10-18T00:00:00.000","Electrical Service / Circuit / Feeder","Permit Issued","0.0","2251 Allen Toussaint Blvd","New Orleans","LA","70122","41072347","3683994.33","555899.06","-90.05933823791928","30.022453482945163","228173","POINT (-90.05933823791928 30.022453482945163)"
"Open","22-02450-MPM","529 Valmont St","1 - Inspection","The case was filed on 06/02/2022 and the property is awaiting inspection to proceed further.","2022-06-02T10:01:48.000","2022-06-02T10:01:48.000",,,,,,,,,,"0.0","529 Valmont St","New Orleans","LA","70115","41224045","3667368.07","517415.33","-90.11316829249238","29.917133872533036","275690",
"Open","22-03444-MPM","7527 Vanderkloot Ave","1 - Inspection","The case was filed on 07/12/2022 and the property is awaiting inspection to proceed further.","2022-07-12T14:04:14.000","2022-07-12T14:04:14.000",,,,,,"06BLD-07638","2006-10-11T00:00:00.000","Demolition","Application Acceptance - Approved No Review","0.0","7527 Vanderkloot Ave","New Orleans","LA","70127","41089099","3706108.99","563016.98","-89.98919797673388","30.041330351937848","278683",
"Open","22-00498-MPM","840 Verret St","1 - Inspection","The case was filed on 02/07/2022 and the property is awaiting inspection to proceed further.","2022-02-07T12:14:12.000","2022-02-07T12:14:12.000",,,,,,"09BLD-03468","2009-07-08T00:00:00.000","Demolition","Application Acceptance - Approved No Review","0.0","840 Verret St","New Orleans","LA","70114","41132424","3687206.7","528393.37","-90.05016122208563","29.946724017336063","273733",
"Open","22-01269-MPM","3690 Vespasian St","1 - Inspection","The case was filed on 03/31/2022 and the property is awaiting inspection to proceed further.","2022-03-31T19:59:19.000","2022-03-31T19:59:19.000",,,,,,,,,,"0.0","3690 Vespasian St","New Orleans","LA","70114","41132504","3697160.54","522617.31","-90.01894271271","29.930531597440527","274505",
"Open","22-02416-MPM","6928 Virgilian St","1 - Inspection","The case was filed on 06/01/2022 and the property is awaiting inspection to proceed further.","2022-06-01T15:13:26.000","2022-06-01T15:13:26.000",,,,,,"08MCH-07453","2008-05-30T00:00:00.000","General Mechanical","Meter Release - Released","0.0","6928 Virgilian St","New Orleans","LA","70126","41092937","3696819.31","556592.49","-90.0187894633736","30.02396183604684","275656",
"Open","22-02595-MPM","6235 Wadsworth Dr","1 - Inspection","The case was filed on 06/07/2022 and the property is awaiting inspection to proceed further.","2022-06-07T10:36:25.000","2022-06-07T10:36:25.000",,,,,,"11BLD-04554","2011-06-14T00:00:00.000","Renovation (Non-Structural)","Permit Issuance - Active","0.0","6235 Wadsworth Dr","New Orleans","LA","70122","41083291","3681664.61","556074.21","-90.06669347060601","30.023006098742883","275835",
"Open","22-01935-MPM","6080 Wright Rd","1 - Inspection","The case was filed on 05/09/2022 and the property is awaiting inspection to proceed further.","2022-05-09T13:23:43.000","2022-05-09T13:23:43.000",,,,,,"06BLD-02344","2006-03-19T00:00:00.000","Emergency Permit","Application Acceptance - Approved No Review","0.0","6080 Wright Rd","New Orleans","LA","70127","41211396","3712839.71","562982.33","-89.96792802162386","30.041016264089443","275175",
"Open","22-03216-MPM","345 Wagner St","1 - Inspection","The case was filed on 07/05/2022 and the property is awaiting inspection to proceed further.","2022-07-05T10:55:47.000","2022-07-05T10:55:47.000",,,,,,"17-36586-FGAS","2017-10-26T06:58:35.000","Mechanical Fuel Gas","Certificate of Completion","0.0","345 Wagner St","New Orleans","LA","70114","41003490","3690555.27","530272.12","-90.03952163083103","29.951786398370132","276457",
"Open","22-04535-MPM","14051 Wales St","1 - Inspection","The case was filed on 08/15/2022 and the property is awaiting inspection to proceed further.","2022-08-15T16:25:49.000","2022-08-15T16:25:49.000",,,,,,"08ELC-00245","2008-02-06T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","14051 Wales St","New Orleans","LA","70128","41115714","3718299.1","572794.41","-89.95030037814911","30.06781542131014","280775",
"Open","22-03333-MPM","4227 Walmsley Ave","1 - Inspection","The case was filed on 07/07/2022 and the property is awaiting inspection to proceed further.","2022-07-07T10:46:06.000","2022-07-07T10:46:06.000",,,,,,"13-33820-RNVN","2013-08-09T00:00:00.000","Renovation (Non-Structural)","Certificate of Occupancy","0.0","4227 Walmsley Ave","New Orleans","LA","70125","41045036","3669945.24","529900.18","-90.10461104241774","29.95138748243836","278572",
"Open","19-01628-MPM","2747 Robert E Lee Blvd","2 - Title Research","The property was inspected on 04/09/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-04-09T00:00:00.000","2019-03-11T14:45:26.000","2019-04-09T00:00:00.000","Violation: No WIP",,,,"18-02235-RNVN","2018-01-23T05:08:38.000","Renovation (Non-Structural)","Application Submitted","0.0","2747 Allen Toussaint Blvd","New Orleans","LA","70122","41072988","3687578.93","556229.77","-90.04800006966569","30.023252738285567","250303","POINT (-90.04800006966569 30.023252738285567)"
"Open","22-01453-MPM","207 West Robert E Lee Blvd","1 - Inspection","The case was filed on 04/14/2022 and the property is awaiting inspection to proceed further.","2022-04-14T15:45:18.000","2022-04-14T15:45:18.000",,,,,,"11ELC-09242","2011-09-03T00:00:00.000","Electrical Repair / Replacement / Addition","Permit Issuance - Active","0.0","207 West Robert E Lee Blvd","New Orleans","LA","70124","41024999","3666118.67","554967.9","-90.11585251724061","30.02042749631857","274691",
"Open","22-03406-MPM","191 Westpark Ct","1 - Inspection","The case was filed on 07/11/2022 and the property is awaiting inspection to proceed further.","2022-07-11T11:35:13.000","2022-07-11T11:35:13.000",,,,,,"08COM-00748","2008-05-28T00:00:00.000","Demolition","Application Acceptance - Approved No Review","0.0","191 Westpark Ct","New Orleans","LA","70114","41004005","3695774.31","522398.39","-90.02332671190257","29.929973293069224","278645",
"Open","22-03679-MPM","520 Whitney Ave","1 - Inspection","The case was filed on 07/20/2022 and the property is awaiting inspection to proceed further.","2022-07-20T15:14:47.000","2022-07-20T15:14:47.000",,,,,,"07ELC-25577","2007-10-11T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","520 Whitney Ave","New Orleans","LA","70114","41004053","3690317.84","529618.15","-90.04029462074436","29.94999557581277","278918",
"Open","22-02006-MPM","606 Whitney Ave","1 - Inspection","The case was filed on 05/12/2022 and the property is awaiting inspection to proceed further.","2022-05-12T09:38:15.000","2022-05-12T09:38:15.000",,,,,,"11BLD-04746","2011-06-22T00:00:00.000","Demolition","Inspection - Completed","0.0","606 Whitney Ave","New Orleans","LA","70114","41004061","3690302.01","529306.77","-90.04035569745281","29.949139879189765","275246",
"Open","22-01622-MPM","5324 Wickfield Dr","1 - Inspection","The case was filed on 04/26/2022 and the property is awaiting inspection to proceed further.","2022-04-26T14:31:46.000","2022-04-26T14:31:46.000",,,,,,"07ELC-23199","2007-09-14T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","5324 Wickfield Dr","New Orleans","LA","70122","41082985","3681069.6","552722.47","-90.0686904569068","30.013808107447442","274860",
"Open","22-01522-MPM","5773 Wildair Dr","1 - Inspection","The case was filed on 04/20/2022 and the property is awaiting inspection to proceed further.","2022-04-20T13:34:30.000","2022-04-20T13:34:30.000",,,,,,"09ELC-17181","2009-12-19T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","5773 Wildair Dr","New Orleans","LA","70122","41083593","3681573.44","554567.05","-90.06703417665302","30.018864731210503","274760",
"Open","22-00061-MPM","12501 Willow Dr","1 - Inspection","The case was filed on 01/07/2022 and the property is awaiting inspection to proceed further.","2022-01-07T09:00:02.000","2022-01-07T09:00:02.000",,,,,,,,,,"0.0","12501 Willow Dr","New Orleans","LA","70131","41185336","3727997.21","510630.53","-89.92206353061776","29.8965636784869","273287",
"Open","22-04308-MPM","4638 Willow St","1 - Inspection","The case was filed on 08/09/2022 and the property is awaiting inspection to proceed further.","2022-08-09T09:20:10.000","2022-08-09T09:20:10.000",,,,,,"07BLD-03701","2007-05-04T00:00:00.000","Demolition","Application Acceptance - Approved No Review","0.0","4638 Willow St","New Orleans","LA","70115","41057609","3669281.42","525259.22","-90.10686391726635","29.938645907427865","280548",
"Open","22-03261-MPM","7322 Willow St","1 - Inspection","The case was filed on 07/06/2022 and the property is awaiting inspection to proceed further.","2022-07-06T08:29:10.000","2022-07-06T08:29:10.000",,,,,,,,,,"0.0","7322 Willow St","New Orleans","LA","70118","41044100","3664118.54","527320.8","-90.12309500965551","29.94446553547543","276502",
"Open","22-04279-MPM","5535 Wimbledon Ct","1 - Inspection","The case was filed on 08/08/2022 and the property is awaiting inspection to proceed further.","2022-08-08T11:29:52.000","2022-08-08T11:29:52.000",,,,,,,,,,"0.0","5535 Wimbledon Ct","New Orleans","LA","70131","41138986","3704561.45","518986.52","-89.99571313481307","29.920312678179034","280519",
"Open","22-00822-MPM","7721 Windward Ct","1 - Inspection","The case was filed on 02/24/2022 and the property is awaiting inspection to proceed further.","2022-02-24T13:49:31.000","2022-02-24T13:49:31.000",,,,,,"06MCH-11481","2006-12-21T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","7721 Windward Ct","New Orleans","LA","70128","41100436","3715543.0","569921.21","-89.95912178473965","30.060006495522376","274058",
"Open","22-03264-MPM","5302 Wingate Dr","1 - Inspection","The case was filed on 07/06/2022 and the property is awaiting inspection to proceed further.","2022-07-06T08:40:06.000","2022-07-06T08:40:06.000",,,,,,"09MCH-08320","2009-09-30T00:00:00.000","General Mechanical","Inspection - Completed","0.0","5302 Wingate Dr","New Orleans","LA","70122","41083617","3681367.34","552150.78","-90.06776970186334","30.01222712817982","276505",
"Open","22-03265-MPM","5322 Wingate Dr","1 - Inspection","The case was filed on 07/06/2022 and the property is awaiting inspection to proceed further.","2022-07-06T08:40:57.000","2022-07-06T08:40:57.000",,,,,,"E02001324","2002-02-20T00:00:00.000","Electrical - SPIN","Permit Issued","0.0","5322 Wingate Dr","New Orleans","LA","70122","41083637","3681326.02","552688.33","-90.06788149325929","30.01370645069488","276506",
"Open","22-04980-MPM","2516 Winthrop St","1 - Inspection","The case was filed on 08/29/2022 and the property is awaiting inspection to proceed further.","2022-08-29T13:31:34.000","2022-08-29T13:31:34.000",,,,,,"16-04235-ECOA","2016-02-10T15:42:58.000","Change of Address","Permit Denied","0.0","2516 Winthrop St","New Orleans","LA","70117","41120606","3700706.3","538809.05","-90.00715776142943","29.974940827695793","281220",
"Open","22-04148-MPM","7023 Yorktown Dr","1 - Inspection","The case was filed on 08/04/2022 and the property is awaiting inspection to proceed further.","2022-08-04T11:09:40.000","2022-08-04T11:09:40.000",,,,,,"22-25198-EVAC","2022-08-22T07:48:51.000","Electrical Vacancy","Permit Issued","0.0","7023 Yorktown Dr","New Orleans","LA","70127","41089284","3706220.24","560539.21","-89.98893826517923","30.034513874091218","280388",
"Open","22-05138-MPM","3600 Block of 1 Deers St.","2 - Title Research","The property was inspected on 09/02/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-09-02T10:30:00.000","2022-09-02T10:32:02.000","2022-09-02T10:30:00.000","Violation: No WIP",,,,,,,,"0.0","3650 Acacia St, 3019 Higgins Blvd, 3039 Higgins Blvd, 3059 Higgins Blvd, 4290 Almonaster Ave, 4300 Almon",,,,"41173232","3691033.52","546612.94","-90.03742801359306","29.996703002491692","281378",
"Open","22-05139-MPM","3136 Deers","2 - Title Research","The property was inspected on 09/02/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-09-02T10:30:00.000","2022-09-02T10:37:02.000","2022-09-02T10:30:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"-1.0","-1.0","-101.51779913517808","28.09889070681073","281379",
"Open","22-02793-MPM","1311201 General Collins Ave","2 - Title Research","The property was inspected on 06/13/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-06-13T00:00:00.000","2022-06-14T09:31:56.000","2022-06-13T00:00:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3698509.73","522938.84","-90.01467186634875","29.931373069958862","276033",
"Open","21-07163-MPM","56337 Wilson Ave","2 - Title Research","The property was inspected on 03/02/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-03-02T00:00:00.000","2021-09-13T10:36:41.000","2022-03-02T00:00:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3702868.05","555441.24","-89.99971908728934","30.02060414947662","271467","POINT (-89.99971908728934 30.02060414947662)"
"Open","21-04856-MPM","5942 Airway St","1 - Inspection","The case was filed on 06/08/2021 and the property is awaiting inspection to proceed further.","2021-06-08T16:11:56.000","2021-06-08T16:11:56.000",,,,,,"06ELC-37684","2006-12-02T00:00:00.000","Electrical Repair / Replacement / Addition","Certificate Of Completion - Issued w/Meter","0.0","5942 Airway St","New Orleans","LA","70126","41093970","3696501.13","552803.2","-90.01993208889073","30.01355275324106","269158","POINT (-90.01993208889073 30.01355275324106)"
"Open","21-05995-MPM","20845 Old Spanish Trl","2 - Title Research","The property was inspected on 01/11/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-11T00:00:00.000","2021-07-22T16:32:07.000","2022-01-11T00:00:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3763362.65","572448.25","-89.8078641309941","30.065291064393236","270299","POINT (-89.8078641309941 30.065291064393236)"
"Open","17-05287-MPM","2700 Block of 3128301 Pauger St.","2 - Title Research","The property was inspected on 06/09/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-06-09T00:00:00.000","2017-05-15T07:54:58.000","2017-06-09T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","1 Rte 64",,,,"41195330","3703405.9","556952.81","-89.9979639938294","30.024743160780364","227025","POINT (-89.9979639938294 30.024743160780364)"
"Open","17-02924-MPM","7151 Dwyer Rd/55983 Dwyer Rd","2 - Title Research","The property was inspected on 06/05/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-06-05T10:15:00.000","2017-03-31T13:16:35.000","2017-06-05T10:15:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3701201.43","555517.5","-90.00498227932411","30.020867065543683","224662","POINT (-90.00498227932411 30.020867065543683)"
"Open","17-04236-MPM","401 Kenilworth St","2 - Title Research","The property was inspected on 05/26/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-05-26T00:00:00.000","2017-05-01T13:26:48.000","2017-05-26T00:00:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3667361.61","546201.59","-90.11222037601598","29.99628683061557","225974","POINT (-90.11222037601598 29.99628683061557)"
"Open","17-05583-MPM","1346302 General Meyer Ave","2 - Title Research","The property was inspected on 05/18/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-05-18T10:15:00.000","2017-05-19T08:31:03.000","2017-05-18T10:15:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3707197.79","520592.41","-89.98733198418809","29.924643428535834","227321","POINT (-89.98733198418809 29.924643428535834)"
"Open","17-03638-MPM","49723 Louisa St","2 - Title Research","The property was inspected on 05/17/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-05-17T00:00:00.000","2017-04-21T10:14:16.000","2017-05-17T00:00:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3690940.45","540983.67","-90.03792305282103","29.981227432620738","225376","POINT (-90.03792305282103 29.981227432620738)"
"Open","17-02360-MPM","1500009 Tullis Dr","2 - Title Research","The property was inspected on 04/18/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-04-18T09:53:00.000","2017-03-15T11:44:39.000","2017-04-18T09:53:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3701477.65","512095.35","-90.00569919787696","29.901462929649","224098","POINT (-90.00569919787696 29.901462929649)"
"Open","17-03170-MPM","40843 S Interstate 10 Service Rd","2 - Title Research","The property was inspected on 05/01/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-05-01T00:00:00.000","2017-04-06T13:57:19.000","2017-05-01T00:00:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3711338.33","561598.12","-89.97272480225456","30.037259347513093","224908","POINT (-89.97272480225456 30.037259347513093)"
"Open","17-03791-MPM","900401 Albert St","2 - Title Research","The property was inspected on 04/24/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-04-24T10:20:00.000","2017-04-25T14:12:45.000","2017-04-24T10:20:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3711919.01","518350.04","-89.97251289640562","29.91832436322362","225529","POINT (-89.97251289640562 29.91832436322362)"
"Open","22-00013-MPM","1038 Adams St","2 - Title Research","The property was inspected on 01/04/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-04T13:15:00.000","2022-01-04T13:16:06.000","2022-01-04T13:15:00.000","Violation: No WIP",,,,"20-42196-ECOA","2020-10-01T12:48:39.000","Change of Address","Permit Issued","0.0","1038 Adams St","New Orleans","LA","70118","41136274","3662759.76","527116.35","-90.1273918880069","29.94394275513481","273237",
"Open","21-08079-MPM","7501 Adventure Ave","2 - Title Research","The property was inspected on 11/19/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-11-19T00:00:00.000","2021-10-25T09:20:39.000","2021-11-19T00:00:00.000","Violation: No WIP",,,,"20-43726-RNVN","2020-10-14T14:13:23.000","Renovation (Non-Structural)","Permit Issued","0.0","7501 Adventure Ave","New Orleans","LA","70129","41119038","3725957.47","570448.34","-89.92618219494084","30.061108337366708","272383","POINT (-89.92618219494084 30.061108337366708)"
"Open","22-01235-MPM","616-18  S Alexander St","2 - Title Research","The property was inspected on 04/11/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-04-11T00:00:00.000","2022-03-29T14:44:15.000","2022-04-11T00:00:00.000","Violation: No WIP",,,,"09MCH-02681","2009-04-15T00:00:00.000","General Mechanical","Inspection - Completed","0.0","616 S Alexander St","New Orleans","LA","70119","41033172","3668743.22","537464.5","-90.10815106147584","29.9722222459253","274471",
"Open","22-00194-MPM","5 Alice Ct","2 - Title Research","The property was inspected on 02/10/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-02-10T00:00:00.000","2022-01-13T13:53:03.000","2022-02-10T00:00:00.000","Violation: No WIP",,,,"12BLD-01293","2012-04-01T00:00:00.000","Renovation (Non-Structural)","Application Acceptance - Approved No Review","0.0","5 Alice Ct","New Orleans","LA","70117","41181715","3696783.61","533846.64","-90.01972622274911","29.961420224604435","273425",
"Open","17-12734-MPM","1532 Robert E Lee Blvd","2 - Title Research","The property was inspected on 10/18/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-10-18T08:34:00.000","2017-10-18T08:33:15.000","2017-10-18T08:34:00.000","Violation: No WIP",,,,"21-13252-SATT","2021-05-07T10:36:09.000","Attached Sign","Permit Issued","0.0","1532 Allen Toussaint Blvd","New Orleans","LA","70122","41083151","3678632.35","554999.41","-90.07631199567633","30.020142607185043","234474","POINT (-90.07631199567633 30.020142607185043)"
"Open","22-03673-MPM","2010 Clouet St -Apt B","2 - Title Research","The property was inspected on 08/16/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-08-16T00:00:00.000","2022-07-20T14:44:33.000","2022-08-16T00:00:00.000","Violation: No WIP",,,,"21-19695-ERPR","2021-07-08T11:25:34.000","Electrical Repair / Replacement / Addition","Meter Release","0.0","2010 Clouet St","New Orleans","LA","70117","41070030","3689819.88","539495.78","-90.04151529168715","29.97717105009487","278912",
"Open","17-02328-MPM","1500001 Tullis Dr","2 - Title Research","The property was inspected on 04/18/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-04-18T09:35:00.000","2017-03-15T11:13:55.000","2017-04-18T09:35:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3700809.69","512103.25","-90.00780693111156","29.901505915814063","224066","POINT (-90.00780693111156 29.901505915814063)"
"Open","21-07536-MPM","2122 Alabo St","2 - Title Research","The property was inspected on 10/25/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-10-25T00:00:00.000","2021-09-30T10:27:19.000","2021-10-25T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2122 Alabo St","New Orleans","LA","70117","41123566","3699884.5","537487.52","-90.009801408578","29.971333225556336","271840","POINT (-90.009801408578 29.971333225556336)"
"Open","19-02715-MPM","2022 N Dorgenois St","2 - Title Research","The property was inspected on 04/16/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-04-16T09:52:00.000","2019-04-17T09:51:44.000","2019-04-16T09:52:00.000","Violation: No WIP",,,,"12BLD-02698","2012-05-02T00:00:00.000","Demolition","Permit Issuance - Active","0.0","2022 N Dorgenois St","New Orleans","LA","70119","41075865","3682699.53","541266.46","-90.06394169965026","29.98225860714998","251390","POINT (-90.06394169965026 29.98225860714998)"
"Open","18-06249-MPM","2537 Robert E Lee Blvd","2 - Title Research","The property was inspected on 08/08/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-08-08T00:00:00.000","2018-07-11T10:48:03.000","2018-08-08T00:00:00.000","Violation: No WIP",,,,"10MCH-03722","2010-05-15T00:00:00.000","General Mechanical","Inspection - Completed","0.0","2537 Allen Toussaint Blvd","New Orleans","LA","70122","41072968","3685940.21","556051.23","-90.05318436508114","30.022812261819713","242328","POINT (-90.05318436508114 30.022812261819713)"
"Open","19-01731-MPM","2553 Robert E Lee Blvd","2 - Title Research","The property was inspected on 03/14/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-03-14T13:17:00.000","2019-03-14T13:16:20.000","2019-03-14T13:17:00.000","Violation: No WIP",,,,"22-09315-FGAS","2022-03-29T11:05:40.000","Mechanical Fuel Gas","Certificate of Completion","0.0","2553 Allen Toussaint Blvd","New Orleans","LA","70122","41072971","3686090.85","556063.08","-90.05270795965387","30.022840216513547","250406","POINT (-90.05270795965387 30.022840216513547)"
"Open","18-11832-MPM","2730 Allen Toussaint Blvd","2 - Title Research","The property was inspected on 11/28/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-11-28T13:00:00.000","2018-11-20T14:47:10.000","2018-11-28T13:00:00.000","Violation: No WIP",,,,"06BLD-11637","2006-12-31T00:00:00.000","Demolition","Certificate of Occupancy - Issued No Meter","0.0","2730 Allen Toussaint Blvd","New Orleans","LA","70122","41072984","3687328.24","555968.59","-90.04880144589022","30.02254232019923","247912","POINT (-90.04878246462418 30.02256597730357)"
"Open","18-11116-MPM","2736-2738 Robert E Lee Blvd","2 - Title Research","The property was inspected on 11/26/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-11-26T00:00:00.000","2018-10-29T10:59:16.000","2018-11-26T00:00:00.000","Violation: No WIP",,,,"06ELC-29927","2006-09-17T00:00:00.000","Electrical Repair / Replacement / Addition","Application Acceptance - Approved","0.0","2738 Allen Toussaint Blvd","New Orleans","LA","70122","41072986","3687385.37","555967.81","-90.04862095672843","30.022538414363936","247196","POINT (-90.04862095672843 30.022538414363936)"
"Open","18-10789-MPM","2653 Cupid St","2 - Title Research","The property was inspected on 11/15/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-11-15T10:20:00.000","2018-10-19T09:23:53.000","2018-11-15T10:20:00.000","Violation: No WIP",,,,"19-33734-FGAS","2019-10-22T15:53:17.000","Mechanical Fuel Gas","Certificate of Completion","0.0","2653 Cupid St","New Orleans","LA","70131","41139365","3700253.12","521185.94","-90.00923218041403","29.92649791746129","246868","POINT (-90.00923218041403 29.92649791746129)"
"Open","20-22605-MPM","866 Robert E Lee Blvd","2 - Title Research","The property was inspected on 03/31/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-03-31T00:00:00.000","2020-11-09T15:04:25.000","2021-03-31T00:00:00.000","Violation: No WIP",,,,"07ELC-18671","2007-08-01T00:00:00.000","Electrical Service / Circuit / Feeder","Application Acceptance - Approved","0.0","866 Allen Toussaint Blvd","New Orleans","LA","70124","41013098","3670435.01","554443.03","-90.1022319784649","30.018857480333168","263225","POINT (-90.1022319784649 30.018857480333168)"
"Open","22-01443-MPM","1101 Andry St","2 - Title Research","The property was inspected on 04/14/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-04-14T11:50:00.000","2022-04-14T11:53:00.000","2022-04-14T11:50:00.000","Violation: No WIP",,,,,,,,"0.0","1101 Andry St","New Orleans","LA","70117","41126994","3697238.34","534104.15","-90.01828093936777","29.96211394367989","274681",
"Open","22-00355-MPM","8713-8715 Apricot St","2 - Title Research","The property was inspected on 01/27/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-27T00:00:00.000","2022-01-26T10:57:07.000","2022-01-27T00:00:00.000","Violation: No WIP",,,,"21-35601-RNVN","2021-12-27T10:53:56.000","Renovation (Non-Structural)","Zoning Review","0.0","8715 Apricot St","New Orleans","LA","70118","41027020","3664198.41","534162.2","-90.12261460224353","29.963274846930506","273589",
