"license","license_type","last_name","first_name","middle_name","status","issue_date","expiration_date","association","association_license_number","broker_license","none"
"5472374-MN00","Property Management Company",,,,"Active","1986-03-25T00:00:00.000",,"CORE COMMUNITIES & INVESTMENTS","5472374-MN00","5450374-DB00",
"6021841-CN00","Real Estate Company",,,,"Active","2005-09-26T00:00:00.000",,"CORNERSTONE MOUNTAIN REALTY","6021841-CN00","5502010-PB00",
"7484001-BO00","Branch Office",,,,"Active","2009-10-01T00:00:00.000",,"CORNERSTONE REAL ESTATE PROFESSIONALS LLC  (SOUTH OGDEN)","7484001-BO00","5819944-PB00",
"7484001-BO00","Branch Office",,,,"Active","2009-10-01T00:00:00.000",,"CORNERSTONE REAL ESTATE PROFESSIONALS LLC  (SOUTH OGDEN)","7484001-BO00","5504648-BB00",
"7484001-BO00","Branch Office",,,,"Active","2009-10-01T00:00:00.000",,"CORNERSTONE REAL ESTATE PROFESSIONALS LLC  (SOUTH OGDEN)","7484001-BO00","6852703-CN00",
"6852703-CN00","Real Estate Company",,,,"Active","2007-12-28T00:00:00.000",,"CORNERSTONE REAL ESTATE PROFESSIONALS, L.L.C.","6852703-CN00","5819944-PB00",
"5457672-CN00","Real Estate Company",,,,"Active","1995-12-05T00:00:00.000",,"CORNERSTONE RESIDENTIAL, LLC","5457672-CN00","5450117-PB00",
"7901396-BO00","Branch Office",,,,"Active","2011-02-01T00:00:00.000",,"CORNERSTONE RESIDENTIAL, LLC  (HOA OFFICE)","7901396-BO00","5457672-CN00",
"7901396-BO00","Branch Office",,,,"Active","2011-02-01T00:00:00.000",,"CORNERSTONE RESIDENTIAL, LLC  (HOA OFFICE)","7901396-BO00","5456297-BB00",
"7901396-BO00","Branch Office",,,,"Active","2011-02-01T00:00:00.000",,"CORNERSTONE RESIDENTIAL, LLC  (HOA OFFICE)","7901396-BO00","5450117-PB00",
"5457562-CN00","Real Estate Company",,,,"Active","1990-04-30T00:00:00.000",,"CORRY REAL ESTATE/STEVE","5457562-CN00","5459345-PB00",
"6696905-CN00","Real Estate Company",,,,"Active","2007-07-27T00:00:00.000",,"CORT BUSINESS SERVICES CORPORATION","6696905-CN00","6673018-PB00",
"8999315-CN00","Real Estate Company",,,,"Active","2014-04-03T00:00:00.000",,"COTTAGE & CASTLE REALTY LLC","8999315-CN00","5484482-PB00",
"5494696-CN00","Real Estate Company",,,,"Active","2001-10-26T00:00:00.000",,"COTTAGES, CASTLES & COMMERCIAL REAL ESTATE, LLC","5494696-CN00","5486327-PB00",
"5463924-CN00","Real Estate Company",,,,"Active","1995-09-15T00:00:00.000",,"COTTONWOOD CANYONS REALTY","5463924-CN00","5452672-PB00",
"6681952-CN00","Real Estate Company",,,,"Active","2007-07-10T00:00:00.000",,"COTTONWOOD CAPITAL PROPERTY MANAGEMENT II LLC","6681952-CN00","5480583-PB00",
"6681968-MN00","Property Management Company",,,,"Active","2007-07-10T00:00:00.000",,"COTTONWOOD CAPITAL PROPERTY MANAGEMENT LLC","6681968-MN00","5480583-DB00",
"7056096-CN00","Real Estate Company",,,,"Active","2008-06-26T00:00:00.000",,"COTTONWOOD REAL ESTATE PLLC","7056096-CN00","5498635-PB00",
"5474931-CN00","Real Estate Company",,,,"Active","1988-05-17T00:00:00.000",,"COTTONWOOD REALTY","5474931-CN00","5460416-PB00",
"5470385-CN00","Real Estate Company",,,,"Active","1997-02-03T00:00:00.000",,"COTTONWOOD REALTY SERVICES","5470385-CN00","5450930-PB00",
"5480319-CN00","Real Estate Company",,,,"Active","1993-05-20T00:00:00.000",,"COUNTRY HOME REALTY","5480319-CN00","5451270-PB00",
"5474720-CN00","Real Estate Company",,,,"Active","1988-03-09T00:00:00.000",,"COUNTRY WEST CONSTRUCTION & REAL ESTATE INC","5474720-CN00","5466357-PB00",
"5505442-CN00","Real Estate Company",,,,"Active","2003-06-17T00:00:00.000",,"COUNTRY WEST CONSTRUCTION LLC","5505442-CN00","5481962-PB00",
"5506042-CN00","Real Estate Company",,,,"Active","2003-07-21T00:00:00.000",,"COUNTYWIDE REALTY","5506042-CN00","5487188-PB00",
"5470411-CN00","Real Estate Company",,,,"Active","1986-03-04T00:00:00.000",,"COURTESY REALTY & CONSTRUCTION COMPANY","5470411-CN00","5452119-PB00",
"8318693-CN00","Real Estate Company",,,,"Active","2012-05-02T00:00:00.000",,"COVENANT REALTY","8318693-CN00","6186383-PB00",
"5478764-CN00","Real Estate Company",,,,"Active","1992-08-12T00:00:00.000",,"COVENTRY REAL ESTATE, INC","5478764-CN00","5467097-PB00",
"8690439-CN00","Real Estate Company",,,,"Active","2013-06-13T00:00:00.000",,"COVEY REAL ESTATE GROUP LLC","8690439-CN00","5494247-PB00",
"5484221-CN00","Real Estate Company",,,,"Active","2003-02-20T00:00:00.000",,"COVINGTON GROUP, LLC/THE","5484221-CN00","5473804-PB00",
"8032951-MN00","Property Management Company",,,,"Active","2011-06-22T00:00:00.000",,"COWBOY PROPERTIES LC","8032951-MN00","5461857-DB00",
"5468375-CN00","Real Estate Company",,,,"Active","1995-03-23T00:00:00.000",,"COY,NELSON AND CO. LLC","5468375-CN00","5477654-PB00",
"5489784-CN00","Real Estate Company",,,,"Active","2001-02-06T00:00:00.000",,"COYOTE REAL ESTATE","5489784-CN00","5482775-PB00",
"5471156-CN00","Real Estate Company",,,,"Active","1988-11-10T00:00:00.000",,"CR REFERRAL, INC.","5471156-CN00","5497620-PB00",
"5478859-CN00","Real Estate Company",,,,"Active","1992-08-28T00:00:00.000",,"CRAIG REALTY INC","5478859-CN00","5479231-PB00",
"7902807-BO00","Branch Office",,,,"Active","2011-02-08T00:00:00.000",,"CRAIG REALTY INC  (MIDVALE)","7902807-BO00","5473662-BB00",
"7659847-CN00","Real Estate Company",,,,"Active","2010-04-19T00:00:00.000",,"CRC NATIONWIDE LLC","7659847-CN00","5482596-PB00",
"8015840-CN00","Real Estate Company",,,,"Active","2011-06-02T00:00:00.000",,"CRENSHAW REALTY","8015840-CN00","353681-PB00",
"8341032-CN00","Real Estate Company",,,,"Active","2012-05-25T00:00:00.000",,"CRESA OF SALT LAKE CITY LLC","8341032-CN00","5508699-PB00",
"7753264-CN00","Real Estate Company",,,,"Active","2010-08-04T00:00:00.000",,"CREST REALTY LLC","7753264-CN00","5451614-PB00",
"5832138-CN00","Real Estate Company",,,,"Active","2005-02-08T00:00:00.000",,"CRIMSON DESERT REALTY LLC","5832138-CN00","5776679-PB00",
"7331961-CN00","Real Estate Company",,,,"Active","2009-04-15T00:00:00.000",,"CRITERION PROPERTIES LLC","7331961-CN00","5497696-PB00",
"5465501-CN00","Real Estate Company",,,,"Active","1986-08-07T00:00:00.000",,"CROSSROADS REALTY INC","5465501-CN00","5483026-PB00",
"5465764-CN00","Real Estate Company",,,,"Active","1994-12-30T00:00:00.000",,"CROWN KING REAL ESTATE LLC","5465764-CN00","5465763-PB00",
"6719005-BO00","Branch Office",,,,"Active","2005-08-10T00:00:00.000",,"CS REAL ESTATE GROUP LLC  (PAROWAN)","6719005-BO00","5482949-PB00",
"6719005-BO00","Branch Office",,,,"Active","2005-08-10T00:00:00.000",,"CS REAL ESTATE GROUP LLC  (PAROWAN)","6719005-BO00","5589379-CN00",
"6719005-BO00","Branch Office",,,,"Active","2005-08-10T00:00:00.000",,"CS REAL ESTATE GROUP LLC  (PAROWAN)","6719005-BO00","5454070-BB00",
"5589379-CN00","Real Estate Company",,,,"Active","2004-01-09T00:00:00.000",,"CS REAL ESTATE GROUP PLLC","5589379-CN00","5482949-PB00",
"6144237-CN00","Real Estate Company",,,,"Active","2006-03-02T00:00:00.000",,"CTC ASSOCIATES","6144237-CN00","6144165-PB00",
"8288702-MN00","Property Management Company",,,,"Active","2012-03-19T00:00:00.000",,"CTR HOMES PROPERTY MANAGEMENT LLC","8288702-MN00","5451196-DB00",
"5473004-CN00","Real Estate Company",,,,"Active","1986-08-12T00:00:00.000",,"CTR HOMES, LLC","5473004-CN00","5477037-PB00",
"8811531-CN00","Real Estate Company",,,,"Active","2013-09-27T00:00:00.000",,"CURREY REALTY LLC","8811531-CN00","5627828-PB00",
"6862213-CN00","Real Estate Company",,,,"Active","2007-12-27T00:00:00.000",,"CURT LANDES REAL ESTATE SERVICES A PROFESSIONAL CORPORATION","6862213-CN00","5451719-PB00",
"5470733-CN00","Real Estate Company",,,,"Active","1994-10-07T00:00:00.000",,"CURTIS REAL ESTATE/GARY C.","5470733-CN00","5450838-PB00",
"5491297-CN00","Real Estate Company",,,,"Active","2001-04-06T00:00:00.000",,"CUSHMAN & WAKEFIELD OF CALIFORNIA, INC","5491297-CN00","5452141-PB00",
"5484965-CN00","Real Estate Company",,,,"Active","1999-01-20T00:00:00.000",,"CUSTOM CHOICE REALTY, INC","5484965-CN00","5451198-PB00",
"5483772-CN00","Real Estate Company",,,,"Active","2001-09-14T00:00:00.000",,"CUSTOM REAL ESTATE SERVICES, LLC","5483772-CN00","5493836-PB00",
"6432564-CN00","Real Estate Company",,,,"Active","2006-12-28T00:00:00.000",,"CUSTOM REALTY INC","6432564-CN00","5465487-PB00",
"8097815-CN00","Real Estate Company",,,,"Active","2011-09-08T00:00:00.000",,"CUSTOMER ONE REAL ESTATE INC","8097815-CN00","6312023-PB00",
"7857974-CN00","Real Estate Company",,,,"Active","2010-12-13T00:00:00.000",,"CW REAL ESTATE SERVICES LLC","7857974-CN00","155776-PB00",
"7362563-MN00","Property Management Company",,,,"Active","2009-05-21T00:00:00.000",,"CWB PROPERTY MANAGEMENT LLC","7362563-MN00","155776-DB00",
"5481623-CN00","Real Estate Company",,,,"Active","2001-10-11T00:00:00.000",,"D & B REAL ESTATE CEDAR CITY","5481623-CN00","5478530-PB00",
"8837726-MN00","Property Management Company",,,,"Active","2013-10-23T00:00:00.000",,"D & C PROPERTY MANAGEMENT LLC","8837726-MN00","5467454-DB00",
"8878644-CN00","Real Estate Company",,,,"Active","2013-12-09T00:00:00.000",,"D BROWER PROPERTIES LLC","8878644-CN00","8843267-PB00",
"5463959-CN00","Real Estate Company",,,,"Active","1986-08-18T00:00:00.000",,"D LAND TITLE","5463959-CN00","5461641-PB00",
"5764035-CN00","Real Estate Company",,,,"Active","2004-10-15T00:00:00.000",,"D R HORTON INC","5764035-CN00","5483054-PB00",
"8774379-CN00","Real Estate Company",,,,"Active","2013-08-06T00:00:00.000",,"D&M DISCOUNT REALTY","8774379-CN00","5948017-PB00",
"7863889-CN00","Real Estate Company",,,,"Active","2010-12-20T00:00:00.000",,"DAI REAL ESTATE LLC","7863889-CN00","5467597-PB00",
"5458597-CN00","Real Estate Company",,,,"Active","1986-08-28T00:00:00.000",,"DAMAR REALTY","5458597-CN00","5450774-PB00",
"5454699-CN00","Real Estate Company",,,,"Active","1990-09-25T00:00:00.000",,"DANVILLE DEVELOPMENT CORPORATION","5454699-CN00","5455790-PB00",
"787746-CN00","Real Estate Company",,,,"Active","2013-01-30T00:00:00.000",,"DART REALTY, INC.","787746-CN00","5466800-PB00",
"5486248-CN00","Real Estate Company",,,,"Active","1999-08-10T00:00:00.000",,"DAVID WILSON KEITH PC","5486248-CN00","5481105-PB00",
"5467789-CN00","Real Estate Company",,,,"Active","1998-02-19T00:00:00.000",,"DAVIDSON REALTY, INC.","5467789-CN00","5478263-PB00",
"5458515-CN00","Real Estate Company",,,,"Active","1986-08-06T00:00:00.000",,"DAVIES & CO. REALTY","5458515-CN00","5458514-PB00",
"5472551-CN00","Real Estate Company",,,,"Active","1986-06-09T00:00:00.000",,"DAVIS & ASSOCIATES/KARL","5472551-CN00","5469198-PB00",
"5473005-CN00","Real Estate Company",,,,"Active","1988-09-28T00:00:00.000",,"DAVIS & ASSOCIATES/SID","5473005-CN00","5467989-PB00",
"5475313-CN00","Real Estate Company",,,,"Active","1990-07-31T00:00:00.000",,"DAVIS REALTY/GRANT","5475313-CN00","5466041-PB00",
"5473706-CN00","Real Estate Company",,,,"Active","1994-07-06T00:00:00.000",,"DAYBREAK REALTY, PC","5473706-CN00","5460663-PB00",
"6383996-CN00","Real Estate Company",,,,"Active","2006-10-31T00:00:00.000",,"DE HAAN REAL ESTATE PLLC","6383996-CN00","5454561-PB00",
"6537814-CN00","Real Estate Company",,,,"Active","2007-03-13T00:00:00.000",,"DELITE ANN BIRO VOGLEY","6537814-CN00","6526253-PB00",
"8884720-CN00","Real Estate Company",,,,"Active","2013-11-29T00:00:00.000",,"DELL NICHOLS REALTY & DEVELOPMENT, LLC","8884720-CN00","5451785-PB00",
"5506694-CN00","Real Estate Company",,,,"Active","2003-08-15T00:00:00.000",,"DELTA REAL ESTATE SOLUTIONS, LLC","5506694-CN00","5493425-PB00",
"5486442-CN00","Real Estate Company",,,,"Active","1999-10-01T00:00:00.000",,"DESERET PEAK REALTY LC","5486442-CN00","5486119-PB00",
"5491357-CN00","Real Estate Company",,,,"Active","2001-04-09T00:00:00.000",,"DESERT ROSE REAL ESTATE","5491357-CN00","5482608-PB00",
"6975075-CN00","Real Estate Company",,,,"Active","2008-04-10T00:00:00.000",,"DESERT SAGE PROPERTIES INC","6975075-CN00","5485025-PB00",
"5481987-CN00","Real Estate Company",,,,"Active","2001-06-29T00:00:00.000",,"DESERT WEST REAL ESTATE","5481987-CN00","5491880-PB00",
"5478560-CN00","Real Estate Company",,,,"Active","1992-07-10T00:00:00.000",,"DESHA REAL ESTATE/JOHN R","5478560-CN00","5478553-PB00",
"7362619-CN00","Real Estate Company",,,,"Active","2009-05-21T00:00:00.000",,"DESTINATION PROPERTIES LLC","7362619-CN00","5848379-PB00",
"5477554-CN00","Real Estate Company",,,,"Active","2000-11-15T00:00:00.000",,"DESTINY REAL ESTATE","5477554-CN00","5479983-PB00",
"8808661-CN00","Real Estate Company",,,,"Active","2013-09-18T00:00:00.000",,"DEVELOPMENT SOLUTIONS REALTY, INC.","8808661-CN00","5503790-PB00",
"5494978-CN00","Real Estate Company",,,,"Active","2001-11-13T00:00:00.000",,"DEXTER & DEXTER COMMERCIAL REAL ESTATE","5494978-CN00","5451606-PB00",
"7156750-CN00","Real Estate Company",,,,"Active","2008-10-09T00:00:00.000",,"DIAMOND ADAIR REALTY","7156750-CN00","5503057-PB00",
"5480615-CN00","Real Estate Company",,,,"Active","1993-07-14T00:00:00.000",,"DIAMOND D REALTY, LLC","5480615-CN00","5467439-PB00",
"5482301-CN00","Real Estate Company",,,,"Active","1997-08-08T00:00:00.000",,"DIAMOND DEVELOPMENT REAL ESTATE & CONSTRUCTIO","5482301-CN00","5480734-PB00",
"6384055-CN00","Real Estate Company",,,,"Active","2006-11-03T00:00:00.000",,"DIAMOND POINT REALTY PLLC","6384055-CN00","5504387-PB00",
"5478730-CN00","Real Estate Company",,,,"Active","2003-01-22T00:00:00.000",,"DIMENSION REALTY SERVICES","5478730-CN00","5502052-PB00",
"6532041-BO00","Branch Office",,,,"Active","2007-03-16T00:00:00.000",,"DIMENSION REALTY SERVICES  (SALT LAKE CITY)","6532041-BO00","5450038-BB00",
"6532041-BO00","Branch Office",,,,"Active","2007-03-16T00:00:00.000",,"DIMENSION REALTY SERVICES  (SALT LAKE CITY)","6532041-BO00","5502052-PB00",
"6532041-BO00","Branch Office",,,,"Active","2007-03-16T00:00:00.000",,"DIMENSION REALTY SERVICES  (SALT LAKE CITY)","6532041-BO00","5478730-CN00",
"5494143-CN00","Real Estate Company",,,,"Active","2001-10-01T00:00:00.000",,"DIMPLE DELL REAL ESTATE SERVICES, LLC","5494143-CN00","5476345-PB00",
"6448253-CN00","Real Estate Company",,,,"Active","2007-01-10T00:00:00.000",,"DISCOVER REAL ESTATE LLC","6448253-CN00","5478093-PB00",
"6752951-CN00","Real Estate Company",,,,"Active","2007-09-13T00:00:00.000",,"DISCOVER REALTY LLC","6752951-CN00","5497778-PB00",
"5503485-CN00","Real Estate Company",,,,"Active","2003-03-28T00:00:00.000",,"DISCOVERY PROPERTIES","5503485-CN00","5462594-PB00",
"5506036-CN00","Real Estate Company",,,,"Active","2003-07-21T00:00:00.000",,"DIXON REAL ESTATE","5506036-CN00","5495742-PB00",
"6389061-CN00","Real Estate Company",,,,"Active","2006-11-09T00:00:00.000",,"DMC REALTY","6389061-CN00","6354989-PB00",
"9033042-CN00","Real Estate Company",,,,"Active","2014-05-05T00:00:00.000",,"DMH REALTY, INC","9033042-CN00","5450123-PB00",
"5465741-CN00","Real Estate Company",,,,"Active","1986-08-05T00:00:00.000",,"DNA INVESTMENT REALTY","5465741-CN00","5465740-PB00",
"5483100-CN00","Real Estate Company",,,,"Active","1998-02-05T00:00:00.000",,"DOBSON ASSOCIATES MANAGEMENT & LEASING, INC.","5483100-CN00","5466563-PB00",
"8076704-CN00","Real Estate Company",,,,"Active","2011-08-11T00:00:00.000",,"DOMAIN REAL ESTATE LLC","8076704-CN00","6258086-PB00",
"4580572-CN00","Real Estate Company",,,,"Active","2007-11-13T00:00:00.000",,"DONALD K EDWARDS","4580572-CN00","5476027-PB00",
"7464199-CN00","Real Estate Company",,,,"Active","2009-08-31T00:00:00.000",,"DONAT & COMPANY LLC","7464199-CN00","5900196-PB00",
"6802654-CN00","Real Estate Company",,,,"Active","2007-10-30T00:00:00.000",,"DONNA HARRINGTON","6802654-CN00","5485738-PB00",
"5547416-CN00","Real Estate Company",,,,"Active","2003-12-22T00:00:00.000",,"DOUBLE EAGLE REAL ESTATE, PLLC","5547416-CN00","5487079-PB00",
"7793692-MN00","Property Management Company",,,,"Active","2013-03-27T00:00:00.000",,"DOUBLE NICKEL ASSOCIATES LLC","7793692-MN00","5485000-DB00",
"7793692-CN00","Real Estate Company",,,,"Active","2010-09-21T00:00:00.000",,"DOUBLE NICKEL ASSOCIATES LLC","7793692-CN00","5485000-PB00",
"7882228-CN00","Real Estate Company",,,,"Active","2011-01-11T00:00:00.000",,"DOUBLE REALTY LLC","7882228-CN00","5502274-PB00",
"5466574-CN00","Real Estate Company",,,,"Active","1986-08-05T00:00:00.000",,"DOUGLAS G GUIVER","5466574-CN00","5451619-PB00",
"6734658-CN00","Real Estate Company",,,,"Active","2007-08-29T00:00:00.000",,"DOVER REAL ESTATE INC","6734658-CN00","5477813-PB00",
"5473438-CN00","Real Estate Company",,,,"Active","1995-07-20T00:00:00.000",,"DOW REAL ESTATE COMPANY LLC","5473438-CN00","5451146-PB00",
"7675760-CN00","Real Estate Company",,,,"Active","2010-05-05T00:00:00.000",,"DOWNTOWN REAL ESTATE GALLERY / THE","7675760-CN00","5485321-PB00",
"5499279-CN00","Real Estate Company",,,,"Active","2002-08-13T00:00:00.000",,"DOWNTOWN REALTY LLC","5499279-CN00","5499091-PB00",
"6056675-CN00","Real Estate Company",,,,"Active","2005-11-14T00:00:00.000",,"DR SERVICES INC","6056675-CN00","5458463-PB00",
"5498315-CN00","Real Estate Company",,,,"Active","2002-06-05T00:00:00.000",,"DRAKE COMMERCIAL GROUP OF UTAH INC","5498315-CN00","5450950-PB00",
"5461900-CN00","Real Estate Company",,,,"Active","2003-08-06T00:00:00.000",,"DREAMHOUSE REALTY","5461900-CN00","5506479-PB00",
"6436584-CN00","Real Estate Company",,,,"Active","2007-01-02T00:00:00.000",,"DREAMLAND REALTY LLC","6436584-CN00","5487931-PB00",
"6418789-CN00","Real Estate Company",,,,"Active","2006-12-12T00:00:00.000",,"DREAMMAKER REAL ESTATE PROFESSIONAL LIMITED LIABILITY COMPANY","6418789-CN00","5482192-PB00",
"7261182-CN00","Real Estate Company",,,,"Active","2009-02-05T00:00:00.000",,"DREAMSCAPE REALTY LLC","7261182-CN00","5880830-PB00",
"7646537-MN00","Property Management Company",,,,"Active","2010-03-29T00:00:00.000",,"DRH PROPERTY MANAGEMENT LLC","7646537-MN00","5470426-DB00",
"6615753-CN00","Real Estate Company",,,,"Active","2007-05-17T00:00:00.000",,"DRH REALTY LLC","6615753-CN00","5470426-PB00",
"6335797-CN00","Real Estate Company",,,,"Active","2006-09-18T00:00:00.000",,"DUANE CHASE REAL ESTATE LLC","6335797-CN00","5478869-PB00",
"5452958-CN00","Real Estate Company",,,,"Active","1993-12-07T00:00:00.000",,"DUCK CREEK REALTY, LC","5452958-CN00","5466202-PB00",
"5479723-CN00","Real Estate Company",,,,"Active","1998-10-05T00:00:00.000",,"DUNHAM REAL ESTATE/GEORGE","5479723-CN00","5484331-PB00",
"8951225-CN00","Real Estate Company",,,,"Active","2014-02-14T00:00:00.000",,"DUNN COMMERCIAL PROPERTIES INC","8951225-CN00","7947709-PB00",
"6729785-CN00","Real Estate Company",,,,"Active","2007-08-23T00:00:00.000",,"DUNN PROPERTIES LTD","6729785-CN00","6706892-PB00",
"6451719-CN00","Real Estate Company",,,,"Active","2007-01-11T00:00:00.000",,"DWELL REALTY GROUP, LLC","6451719-CN00","6258157-PB00",
"7533076-CN00","Real Estate Company",,,,"Active","2009-11-30T00:00:00.000",,"DWELL UTAH REAL ESTATE","7533076-CN00","5504213-PB00",
"5961522-CN00","Real Estate Company",,,,"Active","2005-07-15T00:00:00.000",,"DWELLINGS REAL ESTATE","5961522-CN00","5467719-PB00",
"7932654-CN00","Real Estate Company",,,,"Active","2011-03-07T00:00:00.000",,"DYCHES REALTY","7932654-CN00","5483639-PB00",
"6791584-CN00","Real Estate Company",,,,"Active","2007-10-22T00:00:00.000",,"DYER REALTY INC","6791584-CN00","5488386-PB00",
"5488917-CN00","Real Estate Company",,,,"Active","2000-12-22T00:00:00.000",,"DYNASTY GROUP REALTY, LLC","5488917-CN00","5450022-PB00",
"5765775-CN00","Real Estate Company",,,,"Active","2004-10-26T00:00:00.000",,"DYNASTY REAL ESTATE","5765775-CN00","5460537-PB00",
"7825691-CN00","Real Estate Company",,,,"Active","2010-10-19T00:00:00.000",,"DYSART REAL ESTATE SERVICES LLC","7825691-CN00","5632651-PB00",
"8325532-CN00","Real Estate Company",,,,"Active","2012-05-08T00:00:00.000",,"DZ NET LEASE REALTY, LLC","8325532-CN00","8320120-PB00",
"7344844-CN00","Real Estate Company",,,,"Active","2009-05-04T00:00:00.000",,"E7 PROPERTIES INC","7344844-CN00","5504643-PB00",
"5475674-CN00","Real Estate Company",,,,"Active","1990-11-07T00:00:00.000",,"EAGLE POINTE REALTY AND MANAGEMENT GROUP, IN","5475674-CN00","5496666-PB00",
"5478064-CN00","Real Estate Company",,,,"Active","1992-04-13T00:00:00.000",,"EAGLE REAL ESTATE","5478064-CN00","5450976-PB00",
"7487634-CN00","Real Estate Company",,,,"Active","2009-10-15T00:00:00.000",,"EAGLE STAR REALTY, LLC","7487634-CN00","5931700-PB00",
"5471116-CN00","Real Estate Company",,,,"Active","1986-08-27T00:00:00.000",,"EARTH REALTY","5471116-CN00","5476867-PB00",
"5461297-CN00","Real Estate Company",,,,"Active","1990-01-11T00:00:00.000",,"EAST LAKE INVESTMENTS","5461297-CN00","5451341-PB00",
"5457360-CN00","Real Estate Company",,,,"Active","1994-04-20T00:00:00.000",,"EASTLAND PROPERTIES, INC.","5457360-CN00","5451069-PB00",
"7446139-CN00","Real Estate Company",,,,"Active","2009-08-19T00:00:00.000",,"EATON REAL ESTATE LLC","7446139-CN00","6269195-PB00",
"6518801-CN00","Real Estate Company",,,,"Active","2007-03-06T00:00:00.000",,"ECOLOGIC REALTY LLC","6518801-CN00","5495242-PB00",
"7551970-CN00","Real Estate Company",,,,"Active","2009-12-29T00:00:00.000",,"EDGEWISE PROPERTIES LLC","7551970-CN00","6085757-PB00",
"6021190-CN00","Real Estate Company",,,,"Active","2005-09-26T00:00:00.000",,"EDWIN J. RICKETTS","6021190-CN00","6018788-PB00",
"5489802-CN00","Real Estate Company",,,,"Active","2001-02-08T00:00:00.000",,"EGGEN REALTY SERVICES PLLC","5489802-CN00","5485824-PB00",
"7858466-CN00","Real Estate Company",,,,"Active","2010-12-15T00:00:00.000",,"EIGHTLINE REAL ESTATE","7858466-CN00","5486244-PB00",
"7875025-MN00","Property Management Company",,,,"Active","2010-12-14T00:00:00.000",,"EKOT PROPERTIES INC","7875025-MN00","5504287-DB00",
"5501551-CN00","Real Estate Company",,,,"Active","2002-12-27T00:00:00.000",,"EKSTROM & ASSOCIATES REALTY, INC","5501551-CN00","5484133-PB00",
"8929379-CN00","Real Estate Company",,,,"Active","2014-01-27T00:00:00.000",,"ELEMENT REAL ESTATE SERVICES","8929379-CN00","5479040-PB00",
"7793940-CN00","Real Estate Company",,,,"Active","2010-09-23T00:00:00.000",,"ELEVATED PROPERTIES","7793940-CN00","5478338-PB00",
"8186369-CN00","Real Estate Company",,,,"Active","2011-12-27T00:00:00.000",,"ELITE CHOICE REAL ESTATE PLLC","8186369-CN00","5507035-PB00",
"6868519-CN00","Real Estate Company",,,,"Active","2008-01-09T00:00:00.000",,"ELITE COMMERCIAL","6868519-CN00","5469091-PB00",
"8687724-CN00","Real Estate Company",,,,"Active","2013-05-23T00:00:00.000",,"ELITE LAND AND REALTY, LLC","8687724-CN00","8675121-PB00",
"7507405-CN00","Real Estate Company",,,,"Active","2009-10-27T00:00:00.000",,"ELITE PROPERTY MANAGEMENT & REAL ESTATE","7507405-CN00","2774273-PB00",
"8183430-CN00","Real Estate Company",,,,"Active","2011-12-21T00:00:00.000",,"ELITE REALTY & MANAGEMENT, LLC","8183430-CN00","8181208-PB00",
"5812021-CN00","Real Estate Company",,,,"Active","2004-12-30T00:00:00.000",,"ELLISON MANAGEMENT LC","5812021-CN00","5468339-PB00",
"5487775-CN00","Real Estate Company",,,,"Active","2000-07-20T00:00:00.000",,"ELM GROUP INC/THE","5487775-CN00","5488157-PB00",
"5477484-CN00","Real Estate Company",,,,"Active","1991-12-09T00:00:00.000",,"ELSECURITY REALTY","5477484-CN00","5450179-PB00",
"6312294-CN00","Real Estate Company",,,,"Active","2006-08-28T00:00:00.000",,"ELTINGE / KENNARD M","6312294-CN00","5466469-PB00",
"5812903-CN00","Real Estate Company",,,,"Active","2005-01-13T00:00:00.000",,"EMISSARIES REAL ESTATE / THE","5812903-CN00","5750684-PB00",
"8441627-CN00","Real Estate Company",,,,"Active","2012-09-04T00:00:00.000",,"EMPIRE REAL ESTATE UTAH LLC","8441627-CN00","6561498-PB00",
"7602713-CN00","Real Estate Company",,,,"Active","2010-02-22T00:00:00.000",,"ENCORE REAL ESTATE LLC","7602713-CN00","5451636-PB00",
"5460195-CN00","Real Estate Company",,,,"Active","1991-11-08T00:00:00.000",,"ENGLAND REAL ESTATE COMPANY","5460195-CN00","5477313-PB00",
"5476301-CN00","Real Estate Company",,,,"Active","1991-06-19T00:00:00.000",,"ENJOYABLE PROPERTIES REALTY","5476301-CN00","5476278-PB00",
"5460861-CN00","Real Estate Company",,,,"Active","1986-05-20T00:00:00.000",,"ENSIGN INVESTMENTS REAL ESTATE","5460861-CN00","5451013-PB00",
"5462937-CN00","Real Estate Company",,,,"Active","1995-10-19T00:00:00.000",,"ENTRADA REALTY, LLC","5462937-CN00","5471158-PB00",
"7471800-CN00","Real Estate Company",,,,"Active","2009-09-23T00:00:00.000",,"ENTRANCE REALTY","7471800-CN00","5262993-PB00",
"7481318-CN00","Real Estate Company",,,,"Active","2009-10-05T00:00:00.000",,"ENTRUST REAL ESTATE SERVICES LLC","7481318-CN00","5492132-PB00",
"7875285-CN00","Real Estate Company",,,,"Active","2011-01-06T00:00:00.000",,"EPIC PROPERTY MANAGEMENT CO LLC","7875285-CN00","5454602-PB00",
"8859864-CN00","Real Estate Company",,,,"Active","2013-11-18T00:00:00.000",,"EPIC REAL ESTATE LLC","8859864-CN00","6404415-PB00",
"6644046-CN00","Real Estate Company",,,,"Active","2007-05-30T00:00:00.000",,"EQUIMARK MULTIFAMILY LLC","6644046-CN00","6622961-PB00",
"5473799-CN00","Real Estate Company",,,,"Active","1987-05-08T00:00:00.000",,"EQUINOX REALTY","5473799-CN00","5468312-PB00",
