"grid_address","watts","fixture_style","bulb_type","bridge_indicator","pole_material","lumens","latitude","longitude","geocoded_column","street_address","work_order_number","work_order_status","entered_date","entered_by_user","number_of_lights_out","resolution","date_completed","number_of_days_out","light_outage"
"N0620IH7100","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9259","-76.2358","(36.9259151681201, -76.2357844721483)",,,,,,,,,,
"N0518SD5900","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8806","-76.2597","(36.8806134257861, -76.2597262025653)",,,,,,,,,,
"N0620MN3300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.935","-76.2279","(36.9350115042546, -76.2278762449244)",,,,,,,,,,
"N0420JI2900","70","ENCL","High Pressure Sodium","No","Wood","5000","36.929","-76.317","(36.9289630185897, -76.3170375142717)",,,,,,,,,,
"N0417PE6600","150","ENCL","High Pressure Sodium","No","Aluminum","14000","36.8608","-76.3062","(36.8608122808108, -76.3061642194283)",,,,,,,,,,
"N0516QM3600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8512","-76.2632","(36.8512131793601, -76.2631659198039)",,,,,,,,,,
"N0517HD6000","400","ENFL","High Pressure Sodium","No","Aluminum","42000","36.8586","-76.2783","(36.8586316094547, -76.2782976076045)",,,,,,,,,,
"N0621AK2400","400","ULTR","High Pressure Sodium","No","Concrete","42000","36.952","-76.2491","(36.9519776468411, -76.2491295992127)",,,,,,,,,,
"N0519NO2600","400","ULFL","High Pressure Sodium","No","Aluminum","42000","36.916","-76.269","(36.9160061696857, -76.2690443509928)",,,,,,,,,,
"N0517BE3900","100","TRAD","High Pressure Sodium","No","Aluminum","8000","36.8611","-76.289","(36.861126872649, -76.2890280466731)",,,,,,,,,,
"N0618TD4400","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8799","-76.2166","(36.8799416142892, -76.2165520284846)",,,,,,,,,,
"N0517MD0200","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8586","-76.2708","(36.8585975879719, -76.2707906689946)",,,,,,,,,,
"N0416WL8400","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8492","-76.2941","(36.8492432447892, -76.2941107189745)","280 Brooke Ave","33437066","CLOSED","2022-08-21T18:51:58.000","Dominion","1","REPL ST OR AREA LT BULB & EYE","2022-08-29T00:00:00.000","8","Light Outage"
"N0417YK5100","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8681","-76.2913","(36.8681337000303, -76.2912967965977)",,,,,,,,,,
"N0516QB1900","150","ULTR","High Pressure Sodium","No","Wood","14000","36.836","-76.2637","(36.8360255423566, -76.2637327466728)",,,,,,,,,,
"N0517CG6800","100","COLN","High Pressure Sodium","No","Fiberglass","8000","36.8638","-76.2867","(36.8638111001004, -76.2866727879643)",,,,,,,,,,
"N0620DI4900","150","ENFL","High Pressure Sodium","No","Wood","14000","36.929","-76.2436","(36.9289630755387, -76.2436340871631)",,,,,,,,,,
"N0520OB8800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9193","-76.2658","(36.9193124207737, -76.2657990183169)",,,,,,,,,,
"N0620DP3200","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9379","-76.2441","(36.9378963205681, -76.2440615627564)",,,,,,,,,,
"N0716BF2900","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8415","-76.2058","(36.8415125025126, -76.205792878027)",,,,,,,,,,
"N0516SB5800","100","ENFL","High Pressure Sodium","No","Wood","8000","36.834","-76.2586","(36.8339771883081, -76.2586082236976)",,,,,,,,,,
"N0518DE8300","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8811","-76.2847","(36.8811422478237, -76.2847413023103)",,,,,,,,,,
"N0517HI2600","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8655","-76.2789","(36.8654576261508, -76.2788672820681)",,,,,,,,,,
"N0716EJ3700","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8467","-76.2006","(36.8466984633149, -76.2006031332717)",,,,,,,,,,
"N0518BG6200","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8837","-76.2888","(36.8836868079494, -76.2888487597651)",,,,,,,,,,
"N0417RD8100","100","TRAD","High Pressure Sodium","No","Concrete","8000","36.8588","-76.3023","(36.8587563514618, -76.3023009972495)",,,,,,,,,,
"N0417UH8600","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8652","-76.2978","(36.8651729363714, -76.2977547780867)",,,,,,,,,,
"N0619MD9500","400","ENFL","High Pressure Sodium","No","Concrete","42000","36.9007","-76.2278","(36.9006998721017, -76.2277683843714)",,,,,,,,,,
"N0616AG2300","150","TRAD","High Pressure Sodium","No","Fiberglass","14000","36.8418","-76.2495","(36.8418419919237, -76.2494996507051)",,,,,,,,,,
"N0616VK7900","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8487","-76.2126","(36.8486618021565, -76.2125743249297)",,,,,,,,,,
"N0418WK7800","70","ENFL","High Pressure Sodium","No","Wood","5000","36.89","-76.2938","(36.8900266498551, -76.2938431077413)",,,,,,,,,,
"N0720EJ1700","100","ENFL","High Pressure Sodium","No","Wood","8000","36.93","-76.2009","(36.930007231066, -76.2008786414287)",,,,,,,,,,
"N0617DE8600","400","INT","High Pressure Sodium","No","Wood","42000","36.8606","-76.2432","(36.8606205825756, -76.2431651862869)",,,,,,,,,,
"N0621DF9000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9443","-76.2426","(36.9442535822249, -76.2426194946616)",,,,,,,,,,
"N0618SJ1200","400","ULTR","High Pressure Sodium","No","Wood","42000","36.8878","-76.2187","(36.8878277715322, -76.2187292616706)",,,,,,,,,,
"N0517DE1600","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8607","-76.2858","(36.8607214391109, -76.2857584026198)",,,,,,,,,,
"N0515KN2200","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8294","-76.2741","(36.8294224095322, -76.2740812028944)",,,,,,,,,,
"N0517HL4500","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8704","-76.2782","(36.8703791810776, -76.2781664057515)",,,,,,,,,,
"N0418VF4600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8828","-76.2964","(36.8828265030619, -76.2964126716418)",,,,,,,,,,
"N0517LE3900","250","ENFL","High Pressure Sodium","No","Concrete","23000","36.8607","-76.2719","(36.8607469376835, -76.2718687772118)",,,,,,,,,,
"N0619OL3900","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9123","-76.2251","(36.9123267830724, -76.2251255372909)",,,,,,,,,,
"N0520QC5300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.92","-76.2631","(36.9199507519027, -76.2630595082575)",,,,,,,,,,
"N0516JM4000","400","ULTR","High Pressure Sodium","No","Steel","42000","36.8498","-76.2755","(36.8498312950058, -76.275507300152)",,,,,,,,,,
"N0616AL6300","400","ULTR","High Pressure Sodium","No","Aluminum","42000","36.8493","-76.2492","(36.8492914854594, -76.2491757362713)",,,,,,,,,,
"N0620DA4400","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9174","-76.2437","(36.9174487350265, -76.2437416965732)",,,,,,,,,,
"N0616YD0700","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8388","-76.2092","(36.8387540574736, -76.2092377476733)",,,,,,,,,,
"N0518EH1200","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8851","-76.2842","(36.8850500846365, -76.2841898250664)",,,,,,,,,,
"N0521SL7400","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9534","-76.2593","(36.9533868443856, -76.2593335300434)",,,,,,,,,,
"N0517MI3800","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8665","-76.2699","(36.8665374507399, -76.2698822384552)",,,,,,,,,,
"N0616LH4300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8434","-76.2303","(36.8433611851009, -76.2302544810486)",,,,,,,,,,
"N0618RA9900","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8764","-76.2189","(36.8763763800457, -76.2188617498491)",,,,,,,,,,
"N0417XE0000","100","TRAD","High Pressure Sodium","No","Concrete","8000","36.8598","-76.2937","(36.8597669546348, -76.2936590297538)",,,,,,,,,,
"N0516WL3800","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8497","-76.2533","(36.849703284095, -76.2533176043541)",,,,,,,,,,
"N0620IE5000","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9221","-76.2352","(36.922108966547, -76.2351590728556)",,,,,,,,,,
"N0619YL3400","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9122","-76.209","(36.9122217214209, -76.208965860034)",,,,,,,,,,
"N0417SO3700","100","COXX","LED","No","Wood","2","36.8748","-76.3017","(36.8747577426874, -76.3017048362599)",,,,,,,,,,
"N0620EB3300","150","ULTR","High Pressure Sodium","No","Wood","14000","36.9185","-76.2422","(36.9185191467318, -76.2422445237883)",,,,,,,,,,
"N0521TN6300","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9557","-76.2578","(36.9556636445826, -76.2578499052309)",,,,,,,,,,
"N0620SR0500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9231","-76.219","(36.9230626185203, -76.2189757359151)",,,,,,,,,,
"N0420KK3400","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9309","-76.3153","(36.9309041874037, -76.3153457857143)",,,,,,,,,,
"N0619OH8800","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9065","-76.2244","(36.9065494027477, -76.2244260898878)",,,,,,,,,,
"N0619UN9000","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9135","-76.214","(36.9135065742957, -76.2139976715459)",,,,,,,,,,
"N0417QB6100","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8558","-76.3045","(36.8557663676764, -76.3045356001608)",,,,,,,,,,
"N0717BO5900","250","ENFL","High Pressure Sodium","No","Fiberglass","23000","36.8743","-76.2055","(36.8743427931815, -76.2055084063113)",,,,,,,,,,
"N0417RC0000","100","ACRN","High Pressure Sodium","No","Fiberglass","8000","36.8572","-76.3038","(36.8571830718974, -76.3038247672115)",,,,,,,,,,
"N0616EO8900","250","ENCL","High Pressure Sodium","No","Wood","23000","36.854","-76.2417","(36.8539642763526, -76.2416758647462)",,,,,,,,,,
"N0618MB7100","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8767","-76.23","(36.8766970610004, -76.2300280741797)",,,,,,,,,,
"N0516CM4100","150","ACBA","LED","No","Aluminum","3","36.8502","-76.2871","(36.8501739176632, -76.2871071445685)",,,,,,,,,,
"N0517IB5400","70","ENCL","High Pressure Sodium","No","Concrete","5000","36.8565","-76.2768","(36.8564751874335, -76.2768384898293)",,,,,,,,,,
"N0618TH3100","400","ENFL","High Pressure Sodium","No","Wood","42000","36.885","-76.2167","(36.8850354265393, -76.2167180294667)",,,,,,,,,,
"N0515NO6200","400","SBBA","LED","No","Fiberglass","7","36.8321","-76.268","(36.8321174991352, -76.2680044601465)",,,,,,,,,,
"N0616UE7400","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8391","-76.2144","(36.8390536880669, -76.2143885108381)",,,,,,,,,,
"N0517AA3100","400","ULTR","High Pressure Sodium","No","Steel","42000","36.8547","-76.2907","(36.8546977255856, -76.2907145151017)",,,,,,,,,,
"N0517JM8900","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8714","-76.2744","(36.8713967387146, -76.2744295073033)",,,,,,,,,,
"N0517TO6700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8744","-76.258","(36.8744152866554, -76.2580270529818)",,,,,,,,,,
"N0717IG0600","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8633","-76.1943","(36.8632981544456, -76.1943494379602)",,,,,,,,,,
"N0618DD8800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8805","-76.2431","(36.8805466900925, -76.2430638227078)",,,,,,,,,,
"N0516WG4100","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8424","-76.2534","(36.8423774343175, -76.2533659750693)",,,,,,,,,,
"N0517CN2600","150","ENCL","High Pressure Sodium","No","Wood","14000","36.873","-76.2876","(36.8730227725215, -76.2875809149623)",,,,,,,,,,
"N0616TB9600","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8357","-76.2158","(36.8357160625859, -76.2158254914754)",,,,,,,,,,
"N0520GB4600","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9192","-76.2805","(36.9191968280951, -76.2805226959932)",,,,,,,,,,
"N0519FA6500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8965","-76.2818","(36.8964730331443, -76.281830532843)",,,,,,,,,,
"N0518AI6200","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8871","-76.2898","(36.8870796213797, -76.2898377871035)",,,,,,,,,,
"N0417YK0600","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.869","-76.2921","(36.8689880094332, -76.2920880607718)",,,,,,,,,,
"N0618CL5800","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8913","-76.2451","(36.89125649432, -76.2450594809583)",,,,,,,,,,
"N0418XH6300","70","TRAD","High Pressure Sodium","No","Concrete","5000","36.8853","-76.2925","(36.8852767814975, -76.2924909196395)",,,,,,,,,,
"N0617RF3900","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8624","-76.2201","(36.8624168559631, -76.220139836172)",,,,,,,,,,
"N0620VN3900","70","CARL","High Pressure Sodium","No","Fiberglass","5000","36.9358","-76.2131","(36.9358216158571, -76.2130517974168)",,,,,,,,,,
"N0517XK7200","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8683","-76.2518","(36.8682973252982, -76.2518389879729)",,,,,,,,,,
"N0720LI3900","100","COLN","High Pressure Sodium","No","Fiberglass","8000","36.929","-76.1889","(36.9289905242831, -76.1888559687592)",,,,,,,,,,
"N0418VO0200","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8945","-76.2971","(36.894473579552, -76.2971433564961)",,,,,,,,,,
"N0719BM7300","100","ENCL","High Pressure Sodium","No","Fiberglass","8000","36.9126","-76.2052","(36.9126331103763, -76.2051872221171)",,,,,,,,,,
"N0419UK4900","150","ENCL","High Pressure Sodium","No","Aluminum","14000","36.9111","-76.2984","(36.9111138262125, -76.2983572080786)",,,,,,,,,,
"N0416XM1100","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8501","-76.2938","(36.8500860737658, -76.2938399017673)",,,,,,,,,,
"N0617CL2700","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8705","-76.246","(36.8704747940715, -76.2460007835441)",,,,,,,,,,
"N0620OM6600","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9339","-76.2247","(36.9339275335981, -76.2247096952355)",,,,,,,,,,
"N0618VC0400","100","ENFL","High Pressure Sodium","No","Concrete","8000","36.8785","-76.2135","(36.8785447056562, -76.2134813951411)",,,,,,,,,,
"N0619TA1700","250","ENFL","High Pressure Sodium","No","Concrete","23000","36.8971","-76.2173","(36.8970868307427, -76.217306796823)",,,,,,,,,,
"N0516LI9200","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8449","-76.271","(36.8448842011751, -76.2710158974012)",,,,,,,,,,
"N0516MM6700","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.851","-76.2697","(36.8509719518666, -76.2696895118928)",,,,,,,,,,
"N0720CF3000","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9236","-76.2042","(36.9236359692386, -76.2041707642836)",,,,,,,,,,
"N0517BJ4300","100","TRAD","High Pressure Sodium","No","Concrete","8000","36.8669","-76.2888","(36.8669326761951, -76.2888094773938)",,,,,,,,,,
"N0621BC0900","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9417","-76.2478","(36.9416679954683, -76.2477621801861)",,,,,,,,,,
"N0619AJ8600","150","ENFL","High Pressure Sodium","No","Concrete","14000","36.9091","-76.2484","(36.9091139816609, -76.2484378584273)",,,,,,,,,,
"N0720KC7900","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9207","-76.1894","(36.9206503751548, -76.189432484588)",,,,,,,,,,
"N0716MG6500","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8423","-76.1867","(36.8422925960601, -76.1867419677985)",,,,,,,,,,
"N0621HC9600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9413","-76.2366","(36.9413196518967, -76.2366315791175)","1327 E Balview Ave","33433469","CLOSED","2022-08-16T22:08:41.000","Dominion","1","REPL ST OR AREA LT BULB & EYE","2022-08-24T00:00:00.000","8","Light Outage"
"N0517WD5600","100","ENCL","High Pressure Sodium","No","Concrete","8000","36.8589","-76.2529","(36.8588762029185, -76.2529351093157)",,,,,,,,,,
"N0620SJ7800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9301","-76.2178","(36.9301038953992, -76.2178260783067)",,,,,,,,,,
"N0620JK2300","100","ENFL","High Pressure Sodium","No","Wood","8000","36.931","-76.2339","(36.9309945382955, -76.2339010280177)",,,,,,,,,,
"N0720KJ2400","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.9297","-76.1907","(36.9296749328589, -76.190743027373)",,,,,,,,,,
"N0618PM6400","100","ENCL","High Pressure Sodium","No","Wood","8000","36.893","-76.2235","(36.8929953519687, -76.2235301488024)",,,,,,,,,,
"N0620XJ7300","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9299","-76.2091","(36.9298894821814, -76.209110880879)",,,,,,,,,,
"N0717JA5500","400","ULTR","High Pressure Sodium","No","Wood","42000","36.8549","-76.1919","(36.8549089002356, -76.1919003384862)",,,,,,,,,,
"N0518CA4300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8756","-76.287","(36.8755500314354, -76.2869805425508)",,,,,,,,,,
"N0518SB0200","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8768","-76.2604","(36.8768134752586, -76.2604300942863)",,,,,,,,,,
"N0618GN6900","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8941","-76.2387","(36.8940918244551, -76.2387148165519)",,,,,,,,,,
"N0720OJ0300","70","CLTC","LED","No","Fiberglass","2","36.9289","-76.1838","(36.9289161459669, -76.1838214632093)",,,,,,,,,,
"N0519AJ4500","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9087","-76.2905","(36.9086529902823, -76.2904586232855)",,,,,,,,,,
"N0719DK8700","100","CLTC","LED","No","Fiberglass","3","36.9102","-76.2014","(36.910245788834, -76.2014019295555)",,,,,,,,,,
"N0516WH5800","250","ENFL","High Pressure Sodium","No","Wood","23000","36.8444","-76.2529","(36.8444173951523, -76.2528645944055)",,,,,,,,,,
"N0620HE5500","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9231","-76.2367","(36.92307585203, -76.2367179385044)",,,,,,,,,,
"N0520QB2000","250","ENCL","High Pressure Sodium","No","Wood","23000","36.9183","-76.2634","(36.9183152162488, -76.2633799771171)",,,,,,,,,,
"N0516BK3100","150","ACBA","LED","No","Aluminum","3","36.8475","-76.289","(36.8475473109025, -76.289009152305)",,,,,,,,,,
"N0517MH6200","400","INT","High Pressure Sodium","No","Wood","42000","36.8641","-76.2699","(36.8641022742692, -76.2698663825569)",,,,,,,,,,
"N0519CC8100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8989","-76.2864","(36.8989484006551, -76.2863606807797)",,,,,,,,,,
"N0517DI2600","250","ENCL","High Pressure Sodium","No","Wood","23000","36.866","-76.2858","(36.8659585851281, -76.2857935553154)",,,,,,,,,,
"N0516EO6600","400","ENFL","High Pressure Sodium","No","Aluminum","42000","36.8536","-76.2832","(36.8535986487277, -76.2832377428717)",,,,,,,,,,
"N0519WO3500","250","ENCL","High Pressure Sodium","No","Wood","23000","36.9159","-76.2533","(36.9158540727498, -76.2533108059342)",,,,,,,,,,
"N0517BF0000","100","TRAD","High Pressure Sodium","No","Concrete","8000","36.8614","-76.2896","(36.8614007733384, -76.2895634554569)",,,,,,,,,,
"N0617IA7900","400","ULTR","High Pressure Sodium","No","Aluminum","42000","36.8556","-76.235","(36.8555840733618, -76.2349758417522)",,,,,,,,,,
"N0521PJ9900","100","ENFL","High Pressure Sodium","No","Wood","8000","36.9514","-76.2644","(36.9513558511572, -76.264350335996)",,,,,,,,,,
"N0519QC3700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9","-76.2633","(36.8999537605329, -76.2632664752447)",,,,,,,,,,
"N0515GO5700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8329","-76.2803","(36.8328583192874, -76.2802657322416)",,,,,,,,,,
"N0617WJ6800","400","ENFL","High Pressure Sodium","No","Fiberglass","42000","36.8677","-76.2112","(36.8676761104741, -76.211245380027)",,,,,,,,,,
"N0618UJ5200","70","ENCL","High Pressure Sodium","No","Concrete","5000","36.8879","-76.2146","(36.8879094010599, -76.2145965146768)",,,,,,,,,,
"N0620FD0200","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9213","-76.2412","(36.92130812768, -76.2412293639858)",,,,,,,,,,
"N0516UN8400","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8521","-76.256","(36.8521461266445, -76.2559608147422)",,,,,,,,,,
"N0518EE5600","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8816","-76.2834","(36.8816215034324, -76.2833878267374)","203 Maryland Ave","33340635","Follow-up","2022-06-02T16:32:12.000","Dominion","3","REPAIR LIGHT CONDUCTOR-UG",,"97","Light Outage"
"N0518PH6900","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8859","-76.2645","(36.8859461107342, -76.2644960184851)",,,,,,,,,,
"N0520WJ3100","150","ENFL","High Pressure Sodium","No","Wood","14000","36.9293","-76.2534","(36.9292954834173, -76.2534288154761)",,,,,,,,,,
"N0619GJ1100","100","ENCL","High Pressure Sodium","No","Concrete","8000","36.9082","-76.2391","(36.9082388672147, -76.2391468296779)",,,,,,,,,,
"N0519GK9300","150","ENCL","High Pressure Sodium","No","Wood","14000","36.91","-76.2795","(36.9100389183766, -76.2794697062958)",,,,,,,,,,
"N0416VP5100","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8545","-76.2961","(36.854452057662, -76.2961496666712)","400 W Brambleton Ave","33440819","OPEN","2022-08-25T12:45:18.000","Dominion","1","",,"13","Light Outage"
"N0717BI2200","150","ENFL","High Pressure Sodium","No","Concrete","14000","36.8654","-76.2062","(36.865402026498, -76.206206326425)",,,,,,,,,,
"N0521UM7400","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9545","-76.2559","(36.9544532832472, -76.2558992237404)",,,,,,,,,,
"N0619JN2700","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9148","-76.2344","(36.9148028265814, -76.2344124320016)",,,,,,,,,,
"N0716EE1800","100","ENCL","High Pressure Sodium","No","Wood","8000","36.84","-76.2009","(36.8400013572372, -76.2008823460965)",,,,,,,,,,
"N0619MI8800","70","ENCL","High Pressure Sodium","No","Wood","5000","36.9081","-76.228","(36.9081101527221, -76.2279993440827)",,,,,,,,,,
"N0517CB4700","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8569","-76.2873","(36.856906643494, -76.287285183064)",,,,,,,,,,
"N0521NB7200","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9393","-76.268","(36.9393281874933, -76.2679841062871)",,,,,,,,,,
"N0716DC4200","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8366","-76.2023","(36.8366446865621, -76.2023065749535)",,,,,,,,,,
"N0618EI2000","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8863","-76.2425","(36.8863462902437, -76.2424568783184)","3649 Pamlico Cir","33387345","CLOSED","2022-07-09T21:35:13.000","Dominion","1","REPL ST OR AREA LT BULB & EYE","2022-07-17T00:00:00.000","8","Light Outage"
"N0720JJ4600","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.9299","-76.1921","(36.9299185973894, -76.192136910395)",,,,,,,,,,
"N0517HH3100","100","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8641","-76.2791","(36.8641495725683, -76.2790967588981)",,,,,,,,,,
"N0517DA4100","400","ENCL","High Pressure Sodium","No","Aluminum","42000","36.8548","-76.2853","(36.8547733667645, -76.2852578242325)",,,,,,,,,,
"N0617IO5500","70","ENFL","High Pressure Sodium","No","Wood","5000","36.8736","-76.2353","(36.8735873887384, -76.2353156445709)",,,,,,,,,,
"N0619BN7300","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9137","-76.2462","(36.9137319242964, -76.2462273948986)",,,,,,,,,,
"N0517QE9200","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8602","-76.2626","(36.8601539849307, -76.2625711669384)",,,,,,,,,,
"N0517WJ9700","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8676","-76.2517","(36.867626359719, -76.2516639735891)",,,,,,,,,,
"N0420TB0500","250","ENFL","High Pressure Sodium","No","Concrete","23000","36.9188","-76.3016","(36.9188221937488, -76.3016412913757)",,,,,,,,,,
"N0418PK1100","100","ENCL","High Pressure Sodium","No","Wood","8000","36.889","-76.3071","(36.8890369900446, -76.3070642853881)",,,,,,,,,,
"N0516MN3300","100","TRAD","High Pressure Sodium","No","Fiberglass","8000","36.8519","-76.27","(36.8518627670119, -76.2700294918054)",,,,,,,,,,
"N0619OG4300","100","COLN","High Pressure Sodium","No","Fiberglass","8000","36.9042","-76.2252","(36.9041948278812, -76.2251934754036)",,,,,,,,,,
"N0616BH1900","150","ENFL","High Pressure Sodium","No","Wood","14000","36.8443","-76.2476","(36.8442580277391, -76.2475988572759)",,,,,,,,,,
"N0515EM0100","70","ENCL","High Pressure Sodium","No","Wood","5000","36.829","-76.2843","(36.8290422813939, -76.2843418125627)",,,,,,,,,,
"N0720FC1600","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9205","-76.1991","(36.9205462026128, -76.199109159569)",,,,,,,,,,
"N0521WB1800","70","ENFL","High Pressure Sodium","No","Wood","5000","36.9401","-76.2538","(36.9400892357959, -76.2537700473373)","400 Warwick Ave","33419263","CLOSED","2022-08-05T08:26:45.000","Dominion","1","REPL ST OR AREA LT BULB & EYE","2022-08-10T00:00:00.000","5","Light Outage"
"N0517EK4300","400","ENFL","High Pressure Sodium","No","Wood","42000","36.8684","-76.2838","(36.8684181763291, -76.2838292437727)",,,,,,,,,,
"N0617GA0300","400","ENFL","High Pressure Sodium","No","Wood","42000","36.8547","-76.2394","(36.8547313698392, -76.2394205387239)",,,,,,,,,,
"N0517DC3800","400","ULTR","High Pressure Sodium","No","Wood","42000","36.8581","-76.286","(36.8580641818499, -76.2860205999873)",,,,,,,,,,
"N0517PO0600","70","ENCL","High Pressure Sodium","No","Wood","5000","36.8743","-76.2657","(36.8743346629135, -76.2657155800707)",,,,,,,,,,
"N0720HH7300","100","ENCL","High Pressure Sodium","No","Wood","8000","36.9266","-76.1949","(36.9266002912043, -76.1948816130201)",,,,,,,,,,
"N0517DF5500","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8622","-76.2851","(36.8622450985424, -76.2851155735542)",,,,,,,,,,
"N0618FP7000","150","ENCL","High Pressure Sodium","No","Wood","14000","36.8961","-76.2404","(36.8960630739505, -76.2404114746578)",,,,,,,,,,
"N0619KB8400","100","ENCL","High Pressure Sodium","No","Wood","8000","36.8977","-76.2312","(36.8977331455686, -76.2311901264221)",,,,,,,,,,
"N0621BD2800","70","ENFL","High Pressure Sodium","No","Wood","5000","36.943","-76.2473","(36.9429534809776, -76.2473166529472)",,,,,,,,,,
"N0620FB1100","100","COXX","LED","No","Wood","2","36.9186","-76.2409","(36.9186005305369, -76.2409343614251)",,,,,,,,,,
"N0417XD7300","70","TRAD","High Pressure Sodium","No","Fiberglass","5000","36.8589","-76.2926","(36.8589146818595, -76.292573617827)",,,,,,,,,,
