"area_type","area_name","year","time_period","ownership","naics_code_level","naics_code","industry_name","establishments","avg_employment","_1st_month_emp","_2nd_month_emp","_3rd_month_emp","total_wages_all_workers","avg_weekly_wages"
"County","San Diego County","2021","4th Qtr","Private","4","4854","School and Employee Bus Transportation","8","535","517","544","546","8432251","1211"
"County","San Diego County","2021","4th Qtr","Private","4","4855","Charter Bus Industry","19","146","146","152","141","1832546","963"
"County","San Diego County","2021","4th Qtr","Private","4","4859","Other Ground Passenger Transportation","67","616","611","620","617","6720764","839"
"County","San Diego County","2021","4th Qtr","Private","4","4869","Other Pipeline Transportation","3","42","42","42","43","947707","1722"
"County","San Diego County","2021","4th Qtr","Private","4","4871","Scenic/Sightseeing Transportation, Land","8","131","128","133","132","1232811","724"
"County","San Diego County","2021","4th Qtr","Private","4","4872","Scenic/Sightseeing Transportation, Water","66","639","670","630","618","7239321","871"
"County","San Diego County","2021","4th Qtr","Private","4","4879","Scenic/Sightseeing Transportation, Other","4","20","23","23","15","227816","862"
"County","San Diego County","2021","4th Qtr","Private","4","4881","Support Activities for Air Transport","98","2641","2630","2645","2648","49362987","1438"
"County","San Diego County","2021","4th Qtr","Private","4","4883","Support Activities for Water Transport","20","287","284","291","286","6407455","1717"
"County","San Diego County","2021","4th Qtr","Private","4","4884","Support Activities, Road Transportation","207","1524","1508","1541","1525","16842962","850"
"County","San Diego County","2021","4th Qtr","Private","4","4885","Freight Transportation Arrangement","215","2253","2238","2251","2270","39400494","1345"
"County","San Diego County","2021","4th Qtr","Private","4","4889","Other Support Activities for Transport","18","68","69","68","68","1087787","1225"
"County","San Diego County","2021","4th Qtr","Private","4","4911","Postal Service","19","153","148","159","153","1261280","633"
"County","San Diego County","2021","4th Qtr","Private","4","4921","Couriers","98","7372","6240","7390","8488","88451047","923"
"County","San Diego County","2021","4th Qtr","Private","4","4922","Local Messengers and Local Delivery","90","1851","1692","1929","1933","19916984","828"
"County","San Diego County","2021","4th Qtr","Private","4","4931","Warehousing and Storage","129","5930","5714","5960","6117","119177480","1546"
"County","San Diego County","2021","4th Qtr","Private","4","5111","Newspaper, Book, & Directory Publishers","146","1352","1438","1332","1287","34858310","1983"
"County","San Diego County","2021","4th Qtr","Private","4","5112","Software Publishers","287","5345","5326","5364","5346","299371048","4308"
"County","San Diego County","2021","4th Qtr","Private","4","5121","Motion Picture and Video Industries","272","1776","1671","1760","1898","17951266","777"
"County","San Diego County","2021","4th Qtr","Private","4","5122","Sound Recording Industries","38","98","99","97","100","2812644","2193"
"County","San Diego County","2021","4th Qtr","Private","4","5151","Radio and Television Broadcasting","37","1345","1341","1364","1331","35174204","2011"
"County","San Diego County","2021","4th Qtr","Private","4","5152","Cable and Other Subscription Programming","22","1150","1169","1152","1129","30155210","2017"
"County","San Diego County","2021","4th Qtr","Private","4","5173","Wired and Wireless Telecommunications Carriers","170","5000","4981","4986","5033","200200185","3080"
"County","San Diego County","2021","4th Qtr","Private","4","5174","Satellite Telecommunications","11","178","176","177","182","3888962","1677"
"County","San Diego County","2021","4th Qtr","Private","4","5179","Other Telecommunications","72","1264","1262","1261","1269","28846079","1755"
"County","San Diego County","2021","4th Qtr","Private","4","5182","Data Processing and Related Services","203","2743","2724","2735","2770","109473352","3070"
"County","San Diego County","2021","4th Qtr","Private","4","5191","Other Information Services","250","1927","1921","1920","1941","91538561","3653"
"County","San Diego County","2021","4th Qtr","Private","4","5221","Depository Credit Intermediation","778","9564","9587","9560","9547","264652243","2128"
"County","San Diego County","2021","4th Qtr","Private","4","5222","Nondepository Credit Intermediation","478","5919","5964","5925","5870","177704595","2309"
"County","San Diego County","2021","4th Qtr","Private","4","5223","Activities Rel to Credit Intermediation","516","3557","3580","3543","3550","136810443","2958"
"County","San Diego County","2021","4th Qtr","Private","4","5231","Security & Commodity Investment Activity","411","5366","5276","5385","5439","248773332","3566"
"County","San Diego County","2021","4th Qtr","Private","4","5232","Securities and Commodity Exchanges","3","9","9","9","10","308351","2541"
"County","San Diego County","2021","4th Qtr","Private","4","5239","Other Financial Investment Activities","1101","4238","4234","4207","4273","201780098","3662"
"County","San Diego County","2021","4th Qtr","Private","4","5241","Insurance Carriers","235","7229","7205","7258","7225","167325424","1780"
"County","San Diego County","2021","4th Qtr","Private","4","5242","Insurance Agencies, Brokerages & Support","1422","10223","10242","10260","10169","261390262","1967"
"County","San Diego County","2021","4th Qtr","Private","4","5259","Other Investment Pools and Funds","65","226","219","232","229","16321827","5539"
"County","San Diego County","2021","4th Qtr","Private","4","5311","Lessors of Real Estate","1211","6202","6147","6250","6211","135704903","1683"
"County","San Diego County","2021","4th Qtr","Private","4","5312","Offices of Real Estate Agents & Brokers","3156","6689","6586","6631","6851","206102977","2370"
"County","San Diego County","2021","4th Qtr","Private","4","5313","Activities Related to Real Estate","2187","12241","12230","12171","12323","248216876","1560"
"County","San Diego County","2021","4th Qtr","Private","4","5321","Automotive Equipment Rental and Leasing","162","1861","1851","1869","1863","24445837","1010"
"County","San Diego County","2021","4th Qtr","Private","4","5322","Consumer Goods Rental","129","1116","1140","1123","1086","13169508","907"
"County","San Diego County","2021","4th Qtr","Private","4","5323","General Rental Centers","23","156","161","153","154","2248813","1109"
"County","San Diego County","2021","4th Qtr","Private","4","5324","Commercial and Industrial Machinery and Equipment Rental and Leasing","191","2107","2120","2107","2095","43351490","1582"
"County","San Diego County","2021","4th Qtr","Private","4","5331","Lessors, Nonfinancial Intangible Assets","28","201","203","199","203","4930881","1881"
"County","San Diego County","2021","4th Qtr","Private","4","5411","Legal Services","2578","13450","13424","13469","13457","519925843","2974"
"County","San Diego County","2021","4th Qtr","Private","4","5412","Accounting and Bookkeeping Services","1822","9001","8826","9022","9157","204013010","1743"
"County","San Diego County","2021","4th Qtr","Private","4","5413","Architectural and Engineering Services","1980","25060","25056","25153","24972","749463076","2300"
"County","San Diego County","2021","4th Qtr","Private","4","5414","Specialized Design Services","614","2317","2291","2336","2325","62066600","2060"
"County","San Diego County","2021","4th Qtr","Private","4","5415","Computer Systems Design and Rel Services","2586","26371","26321","26371","26423","1079192137","3148"
"County","San Diego County","2021","4th Qtr","Private","4","5416","Management & Technical Consulting Svc","5143","23632","23434","23622","23840","598825898","1949"
"County","San Diego County","2021","4th Qtr","Private","4","5417","Scientific Research and Development Svc","1138","42612","42116","42589","43131","2877532402","5195"
"County","San Diego County","2021","4th Qtr","Private","4","5418","Advertising and Related Services","574","3205","3182","3199","3235","75486363","1812"
"County","San Diego County","2021","4th Qtr","Private","4","5419","Other Professional & Technical Services","940","7465","7494","7474","7429","126022188","1298"
"County","San Diego County","2021","4th Qtr","Private","4","5511","Management of Companies and Enterprises","388","23794","23685","23943","23754","1147915296","3711"
"County","San Diego County","2021","4th Qtr","Private","4","5611","Office Administrative Services","620","5013","4972","5017","5050","111569774","1712"
"County","San Diego County","2021","4th Qtr","Private","4","5612","Facilities Support Services","57","1786","1716","1801","1841","36309127","1564"
"County","San Diego County","2021","4th Qtr","Private","4","5613","Employment Services","679","37476","36433","37697","38299","761831526","1564"
"County","San Diego County","2021","4th Qtr","Private","4","5614","Business Support Services","464","4863","4833","4890","4866","94683073","1498"
"County","San Diego County","2021","4th Qtr","Private","4","5615","Travel Arrangement & Reservation Service","211","1632","1605","1650","1643","32115135","1513"
"County","San Diego County","2021","4th Qtr","Private","4","5616","Investigation and Security Services","315","10303","10352","10390","10169","114805613","857"
"County","San Diego County","2021","4th Qtr","Private","4","5617","Services to Buildings and Dwellings","2233","25076","25159","25221","24850","275780743","846"
"County","San Diego County","2021","4th Qtr","Private","4","5619","Other Support Services","322","3060","3111","3115","2954","50619991","1272"
"County","San Diego County","2021","4th Qtr","Private","4","5621","Waste Collection","90","1305","1295","1319","1301","25770552","1519"
"County","San Diego County","2021","4th Qtr","Private","4","5622","Waste Treatment and Disposal","21","1224","1220","1234","1218","26154611","1644"
"County","San Diego County","2021","4th Qtr","Private","4","5629","Remediation and Other Waste Services","110","1720","1720","1721","1721","31124244","1391"
"County","San Diego County","2021","4th Qtr","Private","4","6111","Elementary and Secondary Schools","180","7272","7267","7312","7238","101883367","1078"
"County","San Diego County","2021","4th Qtr","Private","4","6113","Colleges and Universities","97","7522","7610","7594","7362","111132882","1136"
"County","San Diego County","2021","4th Qtr","Private","4","6114","Business, Computer & Management Training","161","1648","1677","1646","1622","40024251","1868"
"County","San Diego County","2021","4th Qtr","Private","4","6115","Technical and Trade Schools","144","1612","1625","1599","1614","23167602","1105"
"County","San Diego County","2021","4th Qtr","Private","4","6116","Other Schools and Instruction","869","6900","6941","6904","6855","54334086","606"
"County","San Diego County","2021","4th Qtr","Private","4","6211","Offices of Physicians","2982","30516","30366","30893","30291","983749186","2480"
"County","San Diego County","2021","4th Qtr","Private","4","6212","Offices of Dentists","1928","12053","11957","12099","12104","181442536","1158"
"County","San Diego County","2021","4th Qtr","Private","4","6213","Offices of Other Health Practitioners","1847","12153","11971","12292","12197","138146313","874"
"County","San Diego County","2021","4th Qtr","Private","4","6214","Outpatient Care Centers","530","16017","15963","16010","16080","353114794","1696"
"County","San Diego County","2021","4th Qtr","Private","4","6215","Medical and Diagnostic Laboratories","309","5129","5128","5133","5127","120772237","1811"
"County","San Diego County","2021","4th Qtr","Private","4","6216","Home Health Care Services","302","7919","7932","7951","7875","100796218","979"
"County","San Diego County","2021","4th Qtr","Private","4","6219","Other Ambulatory Health Care Services","115","2488","2574","2601","2289","44843833","1386"
"County","San Diego County","2021","4th Qtr","Private","4","6221","General Medical and Surgical Hospitals","29","17444","17395","17486","17451","398157202","1756"
"County","San Diego County","2021","4th Qtr","Private","4","6231","Nursing Care Facilities","142","10701","10690","10753","10660","138040162","992"
"County","San Diego County","2021","4th Qtr","Private","4","6232","Residential Mental Health Facilities","284","5342","5332","5361","5335","62468020","899"
"County","San Diego County","2021","4th Qtr","Private","4","6233","Community Care Facility for the Elderly","399","9558","9584","9622","9469","98394125","792"
"County","San Diego County","2021","4th Qtr","Private","4","6239","Other Residential Care Facilities","51","1164","1184","1170","1138","13029202","861"
"County","San Diego County","2021","4th Qtr","Private","4","6241","Individual and Family Services","26384","40366","40355","40166","40577","263013102","501"
"County","San Diego County","2021","4th Qtr","Private","4","6242","Emergency and Other Relief Services","94","2044","2038","2051","2045","27982416","1053"
"County","San Diego County","2021","4th Qtr","Private","4","6243","Vocational Rehabilitation Services","63","2702","2697","2723","2688","27453942","781"
"County","San Diego County","2021","4th Qtr","Private","4","6244","Child Day Care Services","758","6281","6293","6287","6263","56182127","688"
"County","San Diego County","2021","4th Qtr","Private","4","7111","Performing Arts Companies","86","1410","1392","1484","1356","16083176","877"
"County","San Diego County","2021","4th Qtr","Private","4","7112","Spectator Sports","91","1820","1682","2155","1624","108494348","4585"
"County","San Diego County","2021","4th Qtr","Private","4","7113","Performing Arts and Sports Promoters","86","1068","1240","1048","916","9702440","699"
"County","San Diego County","2021","4th Qtr","Private","4","7114","Agents and Managers for Public Figures","67","249","257","253","237","9440456","2916"
"County","San Diego County","2021","4th Qtr","Private","4","7115","Independent Artists/Writers/Performers","330","531","506","542","546","14686401","2126"
"County","San Diego County","2021","4th Qtr","Private","4","7121","Museums, Parks and Historical Sites","75","3995","4023","3982","3981","45886511","883"
"County","San Diego County","2021","4th Qtr","Private","4","7139","Other Amusement & Recreation Industries","940","12556","12552","12580","12538","94401724","578"
"County","San Diego County","2021","4th Qtr","Private","4","7211","Traveler Accommodation","521","23599","23478","23626","23693","268879655","876"
"County","San Diego County","2021","4th Qtr","Private","4","7212","RV Parks and Recreational Camps","33","653","669","660","631","6046284","712"
"County","San Diego County","2021","4th Qtr","Private","4","7213","Rooming and Boarding Houses","9","31","30","34","31","315071","765"
"County","San Diego County","2021","4th Qtr","Private","4","7223","Special Food Services","456","6133","5967","6590","5842","63813933","800"
"County","San Diego County","2021","4th Qtr","Private","4","7224","Drinking Places (Alcoholic Beverages)","260","3664","3691","3680","3622","28575406","600"
"County","San Diego County","2021","4th Qtr","Private","4","7225","Full-Service Restaurants","6408","120893","120403","121004","121273","896484785","570"
"County","San Diego County","2021","4th Qtr","Private","4","8111","Automotive Repair and Maintenance","1710","9790","9779","9769","9824","123065866","967"
"County","San Diego County","2021","4th Qtr","Private","4","8112","Electronic Equipment Repair/Maintenance","134","504","514","487","511","9457654","1443"
"County","San Diego County","2021","4th Qtr","Private","4","8113","Commercial Machinery Repair/Maintenance","113","870","875","869","866","15127176","1338"
"County","San Diego County","2021","4th Qtr","Private","4","8114","Household Goods Repair and Maintenance","312","1147","1150","1151","1142","14657576","982"
"County","San Diego County","2021","4th Qtr","Private","4","8121","Personal Care Services","1695","9413","9385","9423","9433","88973735","727"
"County","San Diego County","2021","4th Qtr","Private","4","8122","Death Care Services","84","766","761","767","770","12127861","1218"
"County","San Diego County","2021","4th Qtr","Private","4","8123","Drycleaning and Laundry Services","302","2726","2735","2709","2735","28824804","813"
"County","San Diego County","2021","4th Qtr","Private","4","8129","Other Personal Services","599","6219","6162","6201","6294","63018633","779"
"County","San Diego County","2021","4th Qtr","Private","4","8131","Religious Organizations","289","2927","2938","2901","2942","26029481","684"
"County","San Diego County","2021","4th Qtr","Private","4","8132","Grantmaking and Giving Services","282","1676","1661","1683","1685","29127256","1337"
"County","San Diego County","2021","4th Qtr","Private","4","8133","Social Advocacy Organizations","304","2680","2662","2688","2691","35394647","1016"
"County","San Diego County","2021","4th Qtr","Private","4","8134","Civic and Social Organizations","225","4392","4352","4463","4361","34275468","600"
"County","San Diego County","2021","4th Qtr","Private","4","8139","Professional and Similar Organizations","386","2876","2827","2836","2966","46203256","1236"
"County","San Diego County","2021","4th Qtr","Private","4","8141","Private Households","2193","2603","2615","2601","2593","25613841","757"
"County","San Diego County","2021","4th Qtr","Private","5","11131","Orange Groves","16","65","62","68","65","782989","927"
"County","San Diego County","2021","4th Qtr","Private","5","11132","Citrus (except Orange) Groves","18","94","96","95","91","838268","686"
"County","San Diego County","2021","4th Qtr","Private","5","11133","Noncitrus Fruit and Tree Nut Farming","127","641","660","634","629","8312804","998"
"County","San Diego County","2021","4th Qtr","Private","5","11141","Food Crops Grown Under Cover","16","439","435","439","444","5615064","983"
"County","San Diego County","2021","4th Qtr","Private","5","11142","Nursery and Floriculture Production","143","3982","3956","3992","4000","46925212","906"
"County","San Diego County","2021","4th Qtr","Private","5","11194","Hay Farming","3","6","7","6","7","82510","952"
"County","San Diego County","2021","4th Qtr","Private","5","11199","All Other Crop Farming","32","491","470","501","504","7294882","1141"
"County","San Diego County","2021","4th Qtr","Private","5","11231","Chicken Egg Production","8","217","205","218","230","4198577","1484"
"County","San Diego County","2021","4th Qtr","Private","5","11291","Apiculture","6","34","35","34","34","523364","1173"
"County","San Diego County","2021","4th Qtr","Private","5","11292","Horse and Other Equine Production","19","93","94","93","93","1634994","1348"
"County","San Diego County","2021","4th Qtr","Private","5","11293","Fur-Bearing Animal and Rabbit Production","0","0","0","0","0","0","0"
"County","San Diego County","2021","4th Qtr","Private","5","11299","All Other Animal Production","13","340","339","341","342","6907886","1560"
"County","San Diego County","2021","4th Qtr","Private","5","11511","Support Activities for Crop Production","82","713","741","742","657","8176335","882"
"County","San Diego County","2021","4th Qtr","Private","5","21232","Sand, Clay, & Refractory Mineral Mining","17","227","229","229","225","5488514","1854"
"County","San Diego County","2021","4th Qtr","Private","5","22111","Electric Power Generation","36","197","189","193","211","6679449","2599"
"County","San Diego County","2021","4th Qtr","Private","5","22112","Electric Power Transmission/Distribution","6","114","112","114","117","3564676","2398"
"County","San Diego County","2021","4th Qtr","Private","5","23611","Residential Building Construction","2472","11724","11755","11745","11673","227261832","1491"
"County","San Diego County","2021","4th Qtr","Private","5","23621","Industrial Building Construction","15","212","221","213","202","5939761","2155"
"County","San Diego County","2021","4th Qtr","Private","5","23622","Commercial Building Construction","474","8894","8792","8916","8975","251402724","2174"
"County","San Diego County","2021","4th Qtr","Private","5","23711","Water and Sewer System Construction","73","1683","1663","1682","1706","37315882","1705"
"County","San Diego County","2021","4th Qtr","Private","5","23721","Land Subdivision","90","640","632","640","648","32036628","3851"
"County","San Diego County","2021","4th Qtr","Private","5","23731","Highway, Street, and Bridge Construction","60","2286","2300","2286","2272","63325130","2131"
"County","San Diego County","2021","4th Qtr","Private","5","23799","Other Heavy Construction","48","1096","1110","1096","1082","26165643","1836"
"County","San Diego County","2021","4th Qtr","Private","5","23811","Poured Concrete Structure Contractors","180","1690","1723","1685","1662","28961058","1318"
"County","San Diego County","2021","4th Qtr","Private","5","23812","Steel and Precast Concrete Contractors","51","983","1010","969","971","20478073","1602"
"County","San Diego County","2021","4th Qtr","Private","5","23813","Framing Contractors","93","2026","2062","2205","1811","25070856","952"
"County","San Diego County","2021","4th Qtr","Private","5","23814","Masonry Contractors","153","737","740","743","730","11148231","1163"
"County","San Diego County","2021","4th Qtr","Private","5","23815","Glass and Glazing Contractors","100","1253","1238","1246","1275","27649011","1697"
"County","San Diego County","2021","4th Qtr","Private","5","23816","Roofing Contractors","271","2658","2671","2698","2605","41789101","1209"
"County","San Diego County","2021","4th Qtr","Private","5","23817","Siding Contractors","23","278","285","279","271","5398234","1492"
"County","San Diego County","2021","4th Qtr","Private","5","23819","Other Building Exterior Contractors","69","779","788","774","777","13086571","1291"
"County","San Diego County","2021","4th Qtr","Private","5","23821","Electrical Contractors","928","11521","11389","11564","11611","237888862","1588"
"County","San Diego County","2021","4th Qtr","Private","5","23822","Plumbing and HVAC Contractors","1053","12747","12761","12752","12730","266068744","1606"
"County","San Diego County","2021","4th Qtr","Private","5","23829","Other Building Equipment Contractors","68","859","865","857","855","20531730","1839"
"County","San Diego County","2021","4th Qtr","Private","5","23831","Drywall and Insulation Contractors","259","5487","5465","5512","5484","93957627","1317"
"County","San Diego County","2021","4th Qtr","Private","5","23832","Painting and Wall Covering Contractors","477","4257","4247","4291","4235","58980186","1066"
"County","San Diego County","2021","4th Qtr","Private","5","23833","Flooring Contractors","272","1623","1601","1619","1649","23318899","1105"
"County","San Diego County","2021","4th Qtr","Private","5","23834","Tile and Terrazzo Contractors","185","1127","1139","1122","1122","15275124","1042"
"County","San Diego County","2021","4th Qtr","Private","5","23835","Finish Carpentry Contractors","309","2096","2049","2094","2147","35910125","1317"
"County","San Diego County","2021","4th Qtr","Private","5","23839","Other Building Finishing Contractors","123","1222","1230","1216","1222","19058549","1199"
"County","San Diego County","2021","4th Qtr","Private","5","23891","Site Preparation Contractors","213","2434","2442","2466","2396","51736259","1635"
"County","San Diego County","2021","4th Qtr","Private","5","23899","All Other Specialty Trade Contractors","351","4017","4020","4002","4031","75802988","1451"
"County","San Diego County","2021","4th Qtr","Private","5","31111","Animal Food Manufacturing","20","151","149","150","154","2452181","1249"
"County","San Diego County","2021","4th Qtr","Private","5","31123","Breakfast Cereal Manufacturing","4","28","28","28","29","207750","564"
"County","San Diego County","2021","4th Qtr","Private","5","31135","Confectionery mfg. from cacao or chocolate","10","76","75","76","79","785231","788"
"County","San Diego County","2021","4th Qtr","Private","5","31141","Frozen Food Manufacturing","10","74","72","73","78","1134957","1174"
"County","San Diego County","2021","4th Qtr","Private","5","31142","Fruit and Vegetable Canning","11","749","745","768","735","12063818","1238"
"County","San Diego County","2021","4th Qtr","Private","5","31151","Dairy Product (ex. Frozen) Manufacturing","6","280","278","283","280","5207833","1429"
"County","San Diego County","2021","4th Qtr","Private","5","31152","Ice Cream & Frozen Dessert Manufacturing","8","52","50","51","56","517073","760"
"County","San Diego County","2021","4th Qtr","Private","5","31161","Animal Slaughtering and Processing","7","683","609","728","713","9975986","1123"
"County","San Diego County","2021","4th Qtr","Private","5","31181","Bread and Bakery Product Manufacturing","122","2219","2227","2225","2205","20581916","713"
"County","San Diego County","2021","4th Qtr","Private","5","31182","Cookie, Cracker, and Pasta Manufacturing","12","148","153","143","148","1233193","641"
"County","San Diego County","2021","4th Qtr","Private","5","31183","Tortilla Manufacturing","16","845","803","824","910","9621055","875"
"County","San Diego County","2021","4th Qtr","Private","5","31192","Coffee and Tea Manufacturing","14","163","163","162","164","3436627","1622"
"County","San Diego County","2021","4th Qtr","Private","5","31194","Seasoning and Dressing Manufacturing","9","104","102","105","105","2357375","1744"
"County","San Diego County","2021","4th Qtr","Private","5","31199","All Other Food Manufacturing","39","794","790","798","795","11184155","1083"
"County","San Diego County","2021","4th Qtr","Private","5","31211","Soft Drink and Ice Manufacturing","21","984","994","978","981","16275249","1272"
"County","San Diego County","2021","4th Qtr","Private","5","31212","Breweries","105","2831","2812","2821","2860","32906515","894"
"County","San Diego County","2021","4th Qtr","Private","5","31213","Wineries","49","496","504","490","494","6568689","1019"
"County","San Diego County","2021","4th Qtr","Private","5","31491","Textile Bag and Canvas Mills","18","138","140","138","136","2131764","1188"
"County","San Diego County","2021","4th Qtr","Private","5","31499","All Other Textile Product Mills","26","298","296","294","305","4315669","1113"
"County","San Diego County","2021","4th Qtr","Private","5","31521","Cut and Sew Apparel Contractors","30","344","343","347","343","5025032","1123"
"County","San Diego County","2021","4th Qtr","Private","5","31522","Mens Cut and Sew Apparel Manufacturing","10","111","112","111","111","1624375","1122"
"County","San Diego County","2021","4th Qtr","Private","5","31524","Women's and infants' cut and sew apparel mfg.","10","165","162","164","170","4063936","1891"
"County","San Diego County","2021","4th Qtr","Private","5","31528","Other cut and sew apparel manufacturing","20","753","751","749","761","12885936","1315"
"County","San Diego County","2021","4th Qtr","Private","5","31699","Other Leather Product Manufacturing","13","183","185","185","181","2885474","1208"
"County","San Diego County","2021","4th Qtr","Private","5","32191","Millwork","19","390","379","390","403","8265718","1628"
"County","San Diego County","2021","4th Qtr","Private","5","32192","Wood Container and Pallet Manufacturing","16","126","127","127","125","1905131","1160"
"County","San Diego County","2021","4th Qtr","Private","5","32199","All Other Wood Product Manufacturing","22","135","132","141","133","1863434","1059"
"County","San Diego County","2021","4th Qtr","Private","5","32221","Paperboard Container Manufacturing","14","766","740","764","796","13073163","1312"
"County","San Diego County","2021","4th Qtr","Private","5","32223","Stationery Product Manufacturing","6","203","201","204","204","3477898","1318"
"County","San Diego County","2021","4th Qtr","Private","5","32311","Printing","300","2576","2562","2573","2594","41373317","1235"
"County","San Diego County","2021","4th Qtr","Private","5","32312","Support Activities for Printing","9","26","26","27","27","371645","1072"
"County","San Diego County","2021","4th Qtr","Private","5","32419","Other Petroleum and Coal Products","3","89","86","92","89","1641175","1418"
"County","San Diego County","2021","4th Qtr","Private","5","32518","Other Basic Inorganic Chemical Mfg","4","186","187","185","188","19682255","8111"
"County","San Diego County","2021","4th Qtr","Private","5","32519","Other Basic Organic Chemical Mfg","8","697","699","698","696","18912789","2085"
"County","San Diego County","2021","4th Qtr","Private","5","32541","Pharmaceutical & Medicine Manufacturing","131","9090","9024","9035","9213","339615843","2874"
"County","San Diego County","2021","4th Qtr","Private","5","32561","Soap and Cleaning Compound Manufacturing","12","493","478","495","506","16907177","2638"
"County","San Diego County","2021","4th Qtr","Private","5","32562","Toilet Preparation Manufacturing","21","346","345","351","344","8862376","1967"
"County","San Diego County","2021","4th Qtr","Private","5","32611","Plastics Packaging Materials, Film/Sheet","14","369","378","364","366","6814739","1419"
"County","San Diego County","2021","4th Qtr","Private","5","32612","Plastics Pipe, Fittings & Profile Shape","13","535","531","540","536","9720471","1396"
"County","San Diego County","2021","4th Qtr","Private","5","32615","Urethane and Other Foam Product Mfg","8","53","53","54","53","788000","1137"
"County","San Diego County","2021","4th Qtr","Private","5","32619","Other Plastics Product Manufacturing","50","1926","1908","1930","1940","35373011","1413"
"County","San Diego County","2021","4th Qtr","Private","5","32629","Other Rubber Product Manufacturing","11","158","161","159","155","4083189","1984"
"County","San Diego County","2021","4th Qtr","Private","5","32712","Clay Building Material and Refractories","7","63","68","62","61","1689673","2041"
"County","San Diego County","2021","4th Qtr","Private","5","32732","Ready-Mix Concrete Manufacturing","23","632","631","632","635","12472475","1516"
"County","San Diego County","2021","4th Qtr","Private","5","33111","Iron and Steel Mills and Ferroalloys","10","22","21","22","24","1053591","3629"
"County","San Diego County","2021","4th Qtr","Private","5","33131","Alumina and Aluminum Production","4","118","121","115","118","2179844","1421"
"County","San Diego County","2021","4th Qtr","Private","5","33211","Forging and Stamping","14","344","346","342","344","8714366","1949"
"County","San Diego County","2021","4th Qtr","Private","5","33221","Cutlery and Handtool Manufacturing","17","77","81","75","76","1157738","1152"
"County","San Diego County","2021","4th Qtr","Private","5","33231","Plate Work/Fabricated Structural Product","37","915","841","920","986","20220860","1699"
"County","San Diego County","2021","4th Qtr","Private","5","33232","Ornamental & Architectural Metal Product","67","1724","1720","1715","1739","31338341","1398"
"County","San Diego County","2021","4th Qtr","Private","5","33251","Hardware Manufacturing","9","66","68","67","63","1229746","1433"
"County","San Diego County","2021","4th Qtr","Private","5","33261","Spring and Wire Product Manufacturing","8","82","82","82","84","1212725","1128"
"County","San Diego County","2021","4th Qtr","Private","5","33271","Machine Shops","183","2501","2513","2520","2472","43028687","1323"
"County","San Diego County","2021","4th Qtr","Private","5","33272","Turned Products & Screws, Nuts, & Bolts","12","421","413","416","434","7257674","1326"
"County","San Diego County","2021","4th Qtr","Private","5","33281","Coating, Engraving & Heat Treating Metal","45","568","577","563","566","7714186","1043"
"County","San Diego County","2021","4th Qtr","Private","5","33291","Metal Valve Manufacturing","13","196","198","193","199","4212480","1648"
"County","San Diego County","2021","4th Qtr","Private","5","33299","All Other Fabricated Metal Products","32","507","502","509","511","9282758","1407"
"County","San Diego County","2021","4th Qtr","Private","5","33312","Construction Machinery Manufacturing","3","19","19","19","20","282188","1123"
"County","San Diego County","2021","4th Qtr","Private","5","33324","Industrial machinery manufacturing","38","1326","1318","1322","1340","41067452","2381"
"County","San Diego County","2021","4th Qtr","Private","5","33331","Commercial & Service Industry Machinery","44","1119","1119","1126","1113","56110321","3856"
"County","San Diego County","2021","4th Qtr","Private","5","33341","HVAC and Commercial Refrigeration Equip","16","192","191","192","195","3972067","1586"
"County","San Diego County","2021","4th Qtr","Private","5","33351","Metalworking Machinery Manufacturing","50","1009","1012","1002","1014","17703120","1349"
"County","San Diego County","2021","4th Qtr","Private","5","33391","Pump and Compressor Manufacturing","8","125","126","126","125","2174748","1331"
"County","San Diego County","2021","4th Qtr","Private","5","33392","Material Handling Equipment Mfg","7","88","87","89","88","2769290","2421"
"County","San Diego County","2021","4th Qtr","Private","5","33399","All Other General Purpose Machinery","38","642","641","640","647","12433274","1488"
"County","San Diego County","2021","4th Qtr","Private","5","33411","Computers and Peripheral Equipment","38","1771","1762","1769","1784","122374804","5313"
"County","San Diego County","2021","4th Qtr","Private","5","33421","Telephone Apparatus Manufacturing","11","345","342","343","350","10828259","2414"
"County","San Diego County","2021","4th Qtr","Private","5","33422","Broadcast & Wireless Communication Equip","51","5086","5052","5058","5149","211207913","3194"
"County","San Diego County","2021","4th Qtr","Private","5","33429","Other Communications Equipment Mfg","12","454","464","446","454","14431387","2442"
"County","San Diego County","2021","4th Qtr","Private","5","33431","Audio and Video Equipment Manufacturing","21","1035","1013","1015","1079","47414475","3522"
"County","San Diego County","2021","4th Qtr","Private","5","33441","Semiconductor and Electronic Components","136","5145","5112","5145","5180","233111568","3485"
"County","San Diego County","2021","4th Qtr","Private","5","33451","Electronic Instrument Manufacturing","222","16500","16407","16465","16628","497456142","2319"
"County","San Diego County","2021","4th Qtr","Private","5","33461","Magnetic Media Manufacture & Reproducing","19","76","81","75","73","2807112","2829"
"County","San Diego County","2021","4th Qtr","Private","5","33511","Electric Lamp Bulb & Part Manufacturing","5","25","26","26","25","419112","1256"
"County","San Diego County","2021","4th Qtr","Private","5","33512","Lighting Fixture Manufacturing","17","367","367","369","366","8785225","1840"
"County","San Diego County","2021","4th Qtr","Private","5","33521","Small Electrical Appliance Manufacturing","6","35","31","36","38","256113","563"
