"responseid","location","age_gp","gender","identity","q1_at_the_present_time_how","q3_to_what_extent_do_you","q5_do_you_own_or_operate","q4_a_mandatory_mask_bylaw","q2_1_i_don_t_experience_any","q2_2_affordability_purchasing","q2_3_access_getting_to","q2_4_i_have_a_disability","q2_5_i_feel_silly","q2_6_general_discomfort","q2_7_i_can_t_get_my_child","q2_8_i_just_don_t_like_it","q2_9_i_don_t_believe_wearing","q2_10_i_feel_judged_by_others"
"561","2","5","2",,"1","1","2","0","0","0","1","0","0","0","0","0","0",
"566","2","2","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"570","2","3","2",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"578","2","5","2",,"2","1","2","0","1","0","0","0","0","0","0","0","0",
"590","2","4","2",,"1","2","2","0","0","1","0","1","0","1","0","0","0",
"622","2","2","2",,"3","2","1","2","0","0","0","0","0","0","1","0","0",
"646","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"659","2","3","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"668","2","5","2",,"4","1","1","3","1","0","0","0","0","0","0","0","0",
"677","2","3","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"698","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"702","2","5","2",,"3","1","2","0","0","0","1","0","1","1","0","0","0",
"705","2","4","2",,"4","4","2","0","0","0","0","0","0","0","0","1","1",
"707","2","3","2",,"1","1","2","0","0","0","0","0","1","1","1","0","0",
"717","2","2","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"727","2","5","2",,"3","2","2","0","1","0","0","0","0","0","0","0","0",
"749","2","5","2",,"2","1","2","0","0","0","0","0","0","1","0","0","0",
"761","2","5","2",,"1","1","2","0","0","1","1","0","0","0","0","0","0",
"767","2","4","2",,"2","1","2","0","0","0","0","0","0","0","0","1","0",
"769","2","7","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"771","2","4","2",,"1","1","2","0","0","0","0","0","0","0","1","0","0",
"776","2","4","2",,"4","4","2","0","0","0","0","1","0","1","0","0","0",
"777","2","2","2",,"3","3","2","0","0","0","0","0","1","1","1","0","0",
"784","2","4","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"787","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"791","2","7","2",,"4","1","3","0","1","0","0","0","0","0","0","0","0",
"806","2","3","2",,"1","1","2","0","0","0","0","0","0","0","0","1","0",
"815","2","2","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"818","2","3","1",,"4","3","2","0","0","0","0","1","0","1","0","0","0",
"827","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"828","2","5","1",,"2","1","2","0","1","0","0","0","0","0","0","0","0",
"831","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"832","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"878","2","6","1",,"3","4","3","0","0","0","0","0","0","1","0","0","1",
"885","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"910","2","6","2",,"1","1","2","0","0","1","0","0","0","1","0","0","0",
"918","2","6","1",,"4","3","2","0","0","0","0","0","0","0","0","0","1",
"944","2","3","2",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"959","2","3","1",,"4","4","2","0","0","0","0","0","0","0","0","0","1",
"962","2","4","1",,"4","3","2","0","0","1","1","0","0","0","0","0","1",
"968","2","6","1",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"969","2","5","2",,"2","4","1","2","0","0","0","0","0","1","0","0","0",
"977","2","4","2",,"3","1","2","0","1","0","0","0","0","0","0","0","0",
"984","2","5","1",,"2","1","1","1","1","0","0","0","0","0","0","0","0",
"994","2","6","2",,"1","1","2","0","0","0","0","1","0","0","0","0","0",
"1001","2","2","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"1003","2","98","98",,"2","3","2","0","0","1","1","0","0","0","0","0","0",
"1004","2","5","2",,"2","1","2","0","0","0","0","0","0","1","0","0","0",
"1019","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1023","2","4","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"1041","2","7","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1051","2","3","2",,"2","2","2","0","0","0","0","0","1","0","0","0","0",
"1070","2","4","2",,"1","1","2","0","0","1","1","0","0","0","0","0","0",
"1092","2","7","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1096","2","5","2",,"1","1","2","0","0","1","0","0","0","0","0","0","0",
"1097","2","3","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"1099","2","3","2",,"4","4","2","0","0","1","0","1","0","1","0","1","1",
"1108","2","4","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1121","2","7","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1150","2","3","1",,"4","3","2","0","0","1","0","0","0","1","0","1","0",
"1160","2","5","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1",
"1165","2","5","2",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"1170","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1181","2","4","2",,"4","4","2","0","0","0","0","1","0","0","0","0","0",
"1197","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1209","2","3","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1226","2","3","2",,"4","4","2","0","0","1","1","1","0","1","0","0","1",
"1261","2","6","1",,"3","2","2","0","0","0","1","0","0","1","0","0","0",
"1265","2","5","2",,"3","3","2","0","1","0","0","0","0","0","0","0","0",
"1270","2","3","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1280","2","4","2",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"1285","2","5","2",,"1","1","2","0","0","0","1","0","0","0","0","0","0",
"1291","2","6","2",,"2","1","2","0","1","0","0","0","0","0","0","0","0",
"1297","2","4","1",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"1303","2","3","2",,"2","2","2","0","0","0","1","0","0","1","0","0","0",
"1367","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1373","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1378","2","4","1",,"3","2","2","0","0","0","0","0","0","1","0","0","0",
"1381","2","4","2",,"4","4","1","2","0","0","0","1","0","0","0","0","1",
"1403","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1407","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1412","2","3","1",,"2","1","2","0","0","0","0","0","0","1","0","0","0",
"1424","2","5","1",,"3","3","3","0","0","0","0","0","0","1","0","1","0",
"1453","2","3","1",,"4","4","1","2","0","0","0","0","0","1","0","1","1",
"1462","2","5","2",,"2","2","2","0","1","0","0","0","0","0","0","0","0",
"1466","2","5","98",,"2","1","2","0","0","0","0","0","0","1","0","0","0",
"1488","2","3","1",,"3","5","1","3","0","0","0","0","1","1","0","1","0",
"1492","2","4","2",,"3","3","1","2","0","0","0","0","0","1","0","0","0",
"1505","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1534","2","3","1",,"2","2","2","0","0","0","0","0","0","1","0","0","0",
"1538","2","3","98",,"4","4","2","0","0","0","0","0","0","0","0","0","1",
"1546","2","2","2",,"2","3","2","0","0","1","0","0","0","1","1","1","0",
"1570","2","4","2",,"3","4","2","0","0","0","0","0","0","1","0","0","0",
"1584","2","6","1",,"1","1","2","0","0","0","0","0","0","0","1","0","0",
"1587","2","5","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"1613","2","4","2",,"1","1","2","0","0","1","0","0","0","0","0","0","0",
"1630","2","3","2",,"4","3","2","0","0","0","0","0","0","1","0","1","0",
"1641","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1654","2","3","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"1685","2","3","2",,"2","2","2","0","0","0","0","1","0","0","0","0","1",
"1689","2","5","2",,"2","2","1","2","0","0","0","0","0","1","0","0","0",
"1728","2","98","2",,"3","4","1","2","0","1","1","1","0","0","0","0","0",
"1738","2","3","1",,"4","3","2","0","0","0","0","0","0","0","0","0","1",
"1818","2","3","2",,"1","2","2","0","1","0","0","0","0","0","0","0","0",
"1863","2","3","1",,"4","4","2","0","0","0","0","0","0","1","0","0","1",
"1873","2","5","2",,"2","3","2","0","0","0","0","0","0","0","0","0","1",
"1945","2","3","2",,"3","2","2","0","0","0","0","0","0","1","0","0","0",
"1948","2","6","1",,"1","1","2","0","0","1","0","0","0","0","0","0","0",
"1951","2","4","1",,"1","2","2","0","0","0","0","0","0","1","0","0","0",
"2015","2","6","1",,"1","1","2","0","0","0","1","0","0","0","0","0","0",
"2016","2","4","2",,"3","3","2","0","0","0","0","0","0","1","0","0","0",
"2033","2","3","2",,"4","4","2","0","0","0","0","0","0","1","0","0","0",
"2048","2","4","98",,"1","2","2","0","0","0","1","0","0","1","0","0","0",
"2051","2","4","1",,"4","4","2","0","0","0","0","0","0","0","0","1","0",
"2077","2","6","1",,"4","2","2","0","1","0","0","0","0","0","0","0","0",
"2090","2","4","2",,"2","4","2","0","0","0","0","0","0","0","0","1","0",
"2107","2","2","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2115","2","98","98",,"4","4","1","2","0","1","1","1","0","1","1","0","1",
"2133","2","5","2",,"1","1","1","1","0","0","0","0","0","1","0","0","0",
"2137","2","7","1",,"4","4","1","2","0","0","0","1","1","1","1","1","1",
"2147","2","4","1",,"4","4","2","0","0","0","0","0","0","0","0","1","0",
"2156","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2160","2","4","2",,"2","2","2","0","0","0","1","0","0","1","0","0","0",
"2163","2","5","2",,"3","4","2","0","0","0","0","0","0","1","0","1","1",
"2165","2","1","1",,"4","4","3","0","0","0","0","0","0","0","0","0","1",
"2170","2","98","98",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2171","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2172","2","5","2",,"2","2","2","0","0","0","0","1","0","0","0","0","0",
"2178","2","6","2",,"2","1","2","0","0","0","0","1","0","1","0","0","0",
"2199","2","4","2",,"4","4","3","0","0","0","0","0","0","0","0","0","1",
"2211","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2243","2","3","1",,"2","1","2","0","0","0","0","0","0","1","0","0","0",
"2267","2","4","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2290","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2296","2","6","2",,"2","4","2","0","0","1","0","1","0","0","0","0","0",
"2336","2","3","2",,"3","2","2","0","0","1","0","0","0","1","0","0","0",
"2337","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2350","2","3","2",,"1","1","2","0","0","1","0","0","0","0","0","0","0",
"2364","2","4","2",,"4","4","2","0","0","1","0","0","0","0","0","1","1",
"2378","2","4","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2389","2","98","1",,"2","2","2","0","1","0","0","0","0","0","0","0","0",
"2448","2","5","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2464","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2492","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2500","2","5","2",,"3","3","2","0","0","0","1","0","0","0","0","0","0",
"2509","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2510","2","6","1",,"2","2","1","1","1","0","0","0","0","0","0","0","0",
"2512","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2515","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2517","2","3","1",,"2","2","2","0","1","0","0","0","0","0","0","0","0",
"2529","2","4","1",,"2","2","2","0","1","0","0","0","0","0","0","0","0",
"2537","2","3","1",,"3","2","2","0","1","0","0","0","0","0","0","0","0",
"2541","2","5","98",,"1","1","2","0","0","0","0","1","0","0","0","0","0",
"2543","2","3","2",,"2","2","2","0","0","0","0","0","1","1","0","1","0",
"2544","2","6","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2555","2","3","1",,"4","3","2","0","0","0","1","0","0","0","0","0","0",
"2558","2","3","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2567","2","3","2",,"2","2","2","0","0","1","1","0","0","1","1","0","0",
"2573","2","2","1",,"4","4","1","2","0","1","1","0","0","1","0","1","1",
"2574","2","2","2",,"3","3","2","0","0","0","1","0","0","1","0","0","0",
"2575","2","4","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2577","2","3","98",,"2","2","1","3","0","1","0","0","0","1","0","0","0",
"2579","2","3","2",,"2","1","2","0","0","0","0","0","0","0","1","0","0",
"2582","2","2","2",,"2","1","2","0","0","0","0","0","0","0","1","0","0",
"2584","2","4","2",,"4","3","1","2","0","0","0","0","0","1","1","1","1",
"2585","2","3","2",,"2","3","2","0","0","1","1","0","0","0","1","0","1",
"2587","2","3","1",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"2589","2","3","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2592","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2593","2","3","1",,"4","4","2","0","0","1","1","0","1","1","1","1","1",
"2597","2","2","1",,"4","4","2","0","0","1","1","0","0","1","0","1","1",
"2605","2","5","2",,"2","2","2","0","1","0","0","0","0","0","0","0","0",
"2614","2","3","1",,"4","4","3","0","0","0","0","0","0","1","0","0","1",
"2641","2","6","2",,"4","4","2","0","0","0","0","0","0","0","0","1","1",
"2689","2","5","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1",
"2696","2","98","98",,"3","4","2","0","0","0","0","0","0","0","0","1","0",
"2705","2","3","2",,"1","1","2","0","0","0","0","0","0","0","1","0","0",
"2709","2","4","2",,"4","3","2","0","0","0","0","0","0","1","0","0","0",
"2726","2","3","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"2743","2","4","2",,"4","4","2","0","0","0","0","0","0","0","0","0","1",
"2758","2","2","1",,"4","3","2","0","0","0","0","0","0","0","0","0","1",
"2763","2","5","1",,"3","4","2","0","0","0","0","1","0","1","0","1","1",
"2773","2","4","2",,"4","3","2","0","0","1","0","0","0","1","1","0","1",
"2793","2","4","1",,"4","4","2","0","0","0","0","0","0","1","0","0","1",
"2807","2","3","1",,"3","4","2","0","0","0","0","0","0","0","0","0","1",
"2824","2","3","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2830","2","4","1",,"4","4","2","0","0","0","0","0","0","0","0","0","1",
"2831","2","3","2",,"3","4","3","0","0","0","0","0","0","1","0","0","1",
"2834","2","98","98",,"4","4","3","0","0","0","0","0","0","0","0","0","1",
"2836","2","4","2",,"2","4","3","0","0","0","0","0","0","0","0","0","1",
"2837","2","4","1",,"4","4","2","0","0","0","0","0","0","0","0","0","1",
"2838","2","3","1",,"4","4","2","0","0","0","0","1","0","0","0","0","1",
"2842","2","4","2",,"4","4","2","0","0","0","0","0","0","1","0","0","0",
"2844","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"2867","2","2","1",,"2","1","2","0","1","0","0","0","0","0","0","0","0",
"2875","2","3","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1",
"2901","2","4","1",,"4","4","2","0","0","0","0","0","0","1","0","0","1",
"2907","2","5","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1",
"2914","2","5","1",,"4","4","2","0","0","0","0","0","0","0","0","0","1",
"3017","2","5","2",,"2","4","2",,"0","0","0","1","0","1","0","0","1","0"
"3024","2","3","2",,"4","4","2",,"0","0","0","0","0","1","1","1","1","0"
"3028","2","5","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3041","2","2","2",,"2","4","2",,"0","0","1","1","0","0","0","0","0","0"
"3055","2","2","2",,"3","1","2",,"0","0","0","0","0","1","0","0","0","0"
"3076","2","4","2",,"4","3","2",,"1","0","0","0","0","0","0","0","0","0"
"3087","2","3","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3099","2","5","2",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"3102","2","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3103","2","4","1",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3104","2","3","2",,"2","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3118","2","5","2",,"3","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3119","2","4","1",,"4","4","1","3","0","0","0","0","0","0","0","1","1","0"
"3126","2","2","2",,"1","1","2",,"0","0","0","0","0","0","1","0","0","1"
"3136","2","4","2",,"3","1","1","1","0","1","0","0","0","0","0","0","0","0"
"3147","2","3","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"3161","2","3","2",,"4","5","1","3","0","0","0","0","0","0","0","0","1","0"
"3176","2","5","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3201","2","2","2",,"2","4","1","2","0","0","0","0","0","1","0","1","0","0"
"3228","2","3","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3233","2","4","2",,"2","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3238","2","2","2",,"4","4","2",,"0","1","0","1","0","1","0","1","0","0"
"3254","2","2","1",,"2","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3256","2","3","2",,"3","1","1","1","1","0","0","0","0","0","0","0","0","0"
"3276","2","4","2",,"3","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3277","2","3","2",,"4","4","1","2","0","0","0","0","0","0","0","0","0","0"
"3288","2","4","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3294","2","4","2",,"3","2","2",,"0","1","0","0","0","0","0","0","0","0"
"3295","2","2","2",,"3","1","1","1","0","0","0","0","0","0","0","0","0","1"
"3296","2","3","2",,"2","1","2",,"0","1","1","0","0","0","0","0","0","0"
"3325","2","2","1",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"3327","2","3","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3332","2","4","2",,"2","2","2",,"0","0","0","0","0","1","0","0","0","0"
"3341","2","4","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3346","2","3","2",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"3347","2","3","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3349","2","2","2",,"2","3","2",,"0","1","1","0","0","1","1","0","0","0"
"3350","2","4","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"3357","2","4","2",,"4","4","2",,"0","0","0","0","0","0","0","1","0","0"
"3358","2","4","2",,"4","5","2",,"0","1","1","0","0","1","0","1","0","0"
"3359","2","5","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3365","2","4","2",,"4","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3386","2","6","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3389","2","2","2",,"4","4","2",,"0","0","0","1","0","1","0","1","1","0"
"3399","2","3","2",,"1","1","2",,"0","0","0","0","1","1","0","0","0","1"
"3412","2","4","2",,"4","3","2",,"0","0","0","0","0","1","0","0","0","0"
"3434","2","5","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","0"
"3436","2","4","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"3444","2","4","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3446","2","98","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3450","2","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3451","2","3","1",,"4","4","1","2","0","0","0","0","0","0","0","1","1","0"
"3454","2","6","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3455","2","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3457","2","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3465","2","3","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3468","2","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3477","2","5","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3481","2","5","2",,"4","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3485","2","4","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3492","2","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3496","2","4","2",,"4","4","1","3","0","0","0","0","0","1","0","1","1","0"
"3507","2","98","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3511","2","5","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3517","2","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3525","2","2","1",,"2","1","1","1","1","0","0","0","0","0","0","0","0","0"
"3532","2","2","2",,"4","4","2",,"0","0","0","1","0","1","0","1","1","0"
"3534","2","5","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3537","2","2","2",,"2","1","2",,"0","0","0","0","1","0","0","0","0","0"
"3538","2","2","1",,"4","2","2",,"0","0","0","0","0","1","0","1","0","0"
"3541","2","4","2",,"4","4","2",,"0","1","1","0","0","0","0","1","1","0"
"3543","2","3","2",,"1","1","2",,"0","0","0","0","0","0","1","0","0","0"
"3564","2","3","2",,"2","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3565","2","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3576","2","4","2",,"2","3","2",,"0","0","0","1","0","0","0","0","0","0"
"3592","2","6","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3596","2","2","2",,"1","1","2",,"0","0","0","0","0","1","1","0","0","1"
"3597","2","4","2",,"3","3","2",,"1","0","0","0","0","0","0","0","0","0"
"3606","2","7","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"3610","2","2","2",,"1","1","2",,"0","0","0","0","1","1","0","0","0","0"
"3614","2","4","2",,"4","4","2",,"0","0","0","0","0","1","1","0","1","0"
"3615","2","6","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3617","2","4","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"3620","2","4","2",,"1","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3639","2","3","2",,"2","4","2",,"0","1","1","0","0","1","0","0","1","0"
"3645","2","3","2",,"2","2","2",,"0","0","0","0","0","0","1","1","0","0"
"3655","2","3","1",,"4","2","2",,"0","0","0","0","0","1","0","0","0","1"
"3656","2","2","2",,"2","3","2",,"0","0","1","0","0","0","1","0","0","0"
"3659","2","4","2",,"3","4","2",,"0","0","0","0","0","1","0","1","0","0"
"3661","2","4","2",,"4","4","2",,"0","0","0","0","0","1","0","0","0","0"
"3674","2","3","2",,"2","2","2",,"0","0","0","0","0","0","0","1","0","0"
"3681","2","2","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"3683","2","4","2",,"4","4","1","2","0","0","0","0","1","1","0","1","1","1"
"3691","2","5","2",,"4","4","2",,"0","0","0","0","0","0","0","0","0","0"
"3696","2","5","2",,"1","1","2",,"0","0","0","1","0","1","0","0","0","0"
"3698","2","4","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1","0"
"3699","2","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3702","2","6","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3704","2","2","2",,"4","3","2",,"0","0","0","0","0","0","0","0","1","0"
"3706","2","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3711","2","5","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3717","2","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3721","2","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3723","2","1","2",,"2","1","2",,"0","0","0","0","0","1","0","0","0","0"
"3731","2","3","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3734","2","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3739","2","4","2",,"2","4","2",,"0","0","0","0","0","1","0","1","1","0"
"3745","2","3","2",,"1","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3750","2","3","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3755","2","3","1",,"4","2","1","1","0","0","0","0","0","1","0","1","0","0"
"3758","2","3","2",,"4","4","2",,"0","0","0","0","0","1","0","0","0","0"
"3764","2","4","2",,"4","3","2",,"0","1","1","0","0","0","0","1","1","0"
"3771","2","5","2",,"4","4","1","2","0","0","0","0","0","1","0","0","0","0"
"3776","2","2","2",,"2","3","2",,"0","1","1","0","0","0","0","0","0","0"
"3777","2","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3783","2","3","2",,"4","2","2",,"0","0","0","0","0","1","0","0","0","0"
"3790","2","4","2",,"3","2","2",,"0","1","0","0","1","1","1","1","0","0"
"3807","2","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3814","2","5","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3827","2","5","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3835","2","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3843","2","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3849","2","1","2",,"4","3","2",,"0","1","0","1","0","1","1","1","0","1"
"3859","2","2","2",,"4","4","1","3","0","0","0","0","0","1","0","0","1","0"
"3870","2","2","1",,"2","4","2",,"0","0","0","0","1","1","0","1","1","0"
"3872","2","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3877","2","3","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"3880","2","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3881","2","5","2",,"1","1","2",,"0","0","0","0","1","1","0","0","0","0"
"3885","2","5","2",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"3889","2","6","2",,"4","5","2",,"0","0","0","0","0","1","0","1","1","0"
"3896","2","3","2",,"2","1","1","1","1","0","0","0","0","0","0","0","0","0"
