"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","product_type","product_orientation_vertical_chest","product_description","defrost_type","number_of_glass_doors","number_of_solid_doors","number_of_doors","door_opening_orientation_hinged_sliding","total_volume_cu_ft","mixed_door_cabinet_glass_door_volume_cu_ft","mixed_door_cabinet_solid_door_volume_cu_ft","height_in","width_in","depth_in","energy_use_daily_energy_consumption_kwh_day","refrigerant_type","refrigerant_with_gwp","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2298249","The Delfield Company (A division of Welbilt)","Delfield","18699BUCMP******","18699BUCMP******",",18699BSTMP*******,; ,18WC95P**********,; ,18WC99P**********,; ,F18WC95P*********,; ,F18WC99P*********,","","Vertical Solid Door Refrigerator","Vertical","None","Automatic","0","3","3","Hinged","27.39","0","0","36","99","31.5","2.1","R-290","R-290 (GWP:3 | Lower GWP)","2017-06-20T00:00:00.000","2017-06-23T00:00:00.000","United States, Canada","ES_42794_18699BUCMP_06222017151011_4126550"
"2338035","The Delfield Company (A division of Welbilt)","Delfield","403P-ES*********","403P-ES*********",",403P-ES-DHL*****,; ,407CAP-ES*******,; ,407CAP-ES-DHL***,; ,407P-ES*********,; ,407P-ES-DHL******,","","Vertical Solid Door Freezer","Vertical","Solid Door Freezer Cabinet","Automatic","0","1","1","Hinged","5.7","0","5.7","24.25","22.88","19.75","2.04","R-290","R-290 (GWP:3 | Lower GWP)","2019-04-30T00:00:00.000","2019-05-13T00:00:00.000","United States, Canada","ES_42794_403P-ES_05022019125653_2557336"
"2359682","The Delfield Company (A division of Welbilt)","Delfield","406**P**********","406**P**********",",402************,; ,406P************,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","5.7","0","5.7","27.25","35.5","28.5","1.04","R-290","R-290 (GWP:3 | Lower GWP)","2020-06-22T00:00:00.000","2020-05-13T00:00:00.000","United States, Canada","ES_42794_406**P**********_05132020084714_536615"
"2298465","The Delfield Company (A division of Welbilt)","Delfield","F18WC44P********","F18WC44P********",",18WC44P*********,","","Vertical Solid Door Refrigerator","Vertical","None","Automatic","0","1","1","Hinged","9.14","0","0","36","44","31.5","0.99","R-290","R-290 (GWP:3 | Lower GWP)","2017-06-22T00:00:00.000","2017-06-22T00:00:00.000","United States, Canada","ES_42794_F18WC44P_06232017115545_9119378"
"2302431","The Delfield Company (A division of Welbilt)","Delfield","GAFPT2P-S*******","GAFPT2P-S*******","","","Vertical Solid Door Freezer","Vertical","Solid Door Freezer Cabinet","Automatic","0","4","4","Hinged","49.93","0","49.93","79.5","55.2","34.8","9.34","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-08-22T00:00:00.000","United States, Canada","ES_42794_CSFPT2P-S_07252017104224_651819"
"2311158","The Delfield Company (A division of Welbilt)","Delfield","GAFPT2P-SH******","GAFPT2P-SH******","","","Vertical Solid Door Freezer","Vertical","Pass-through","Automatic","0","8","8","Hinged","49.38","0","49.38","79.5","55.22","34.75","11.33","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2018-03-02T00:00:00.000","United States, Canada","ES_42794_GAFPT2P-SH_02272018165814_8455316"
"2302433","The Delfield Company (A division of Welbilt)","Delfield","GAFRI1P-S*******","GAFRI1P-S*******","","","Vertical Solid Door Freezer","Vertical","Solid Door Freezer Cabinet","Automatic","0","1","1","Hinged","37.14","0","37.14","89","34","34","7.61","R-290","R-290 (GWP:3 | Lower GWP)","2017-04-01T00:00:00.000","2017-08-22T00:00:00.000","United States, Canada","ES_42794_CSFRI1P-S_07312017133917_7297174"
"2378152","North American Restaurant Equipment","North American Refrigeration, Precision","A2DC-GR","A2DC-GR","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","43.8","0","43.8","84.05","54.4","31.49","2.36","R-290","R-290 (GWP:3 | Lower GWP)","2017-07-01T00:00:00.000","2017-08-09T00:00:00.000","United States, Canada","ES_1143078_A2DC-GR_05142021144225_7645837"
"2380508","North American Restaurant Equipment","North American Refrigeration, Precision","A2DF-GR","A2DF-GR","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","2","2","Hinged","43.8","0","43.8","84.05","54.4","31.49","7.82","R-290","R-290 (GWP:3 | Lower GWP)","2017-07-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1143078_A2DF-GR_06182021093514_7821618"
"2378143","North American Restaurant Equipment","North American Refrigeration, Precision","A2GDC-GR2GDC-GR-W2GDC-GR-B","A2GDC-GR2GDC-GR-W2GDC-GR-B","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","43.8","43.8","0","81.18","54.41","31.5","3.6","R-290","R-290 (GWP:3 | Lower GWP)","2017-07-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1143078_A2GDC-GR2GDC-GR-W2GDC-GR-B_04222021110500_5842859"
"2378151","North American Restaurant Equipment","North American Refrigeration, Precision","A2GDC-GR2GDC-GR-W2GDC-GR-B","A2GDC-GR2GDC-GR-W2GDC-GR-B","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","43.8","43.8","0","81.18","54.41","31.5","3.6","R-290","R-290 (GWP:3 | Lower GWP)","2017-07-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1143078_A2GDC-GR2GDC-GR-W2GDC-GR-B_05142021145737_8411981"
"2378154","North American Restaurant Equipment","North American Refrigeration, Precision","A3DC-GR","A3DC-GR","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","3","3","Hinged","68.28","0","68.28","84.06","81.85","31.5","3.16","R-290","R-290 (GWP:3 | Lower GWP)","2017-07-01T00:00:00.000","2017-08-04T00:00:00.000","United States, Canada","ES_1143078_A3DC-GR_05142021144619_4580194"
"2378138","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC27-GR","AWTC27-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","1","1","Hinged","7.13","0","7.13","37.01","27.56","29.92","0.83","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC27-GR_04232021105538_8533746"
"2378144","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC27-GR","AWTC27-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","1","1","Hinged","7.13","0","7.13","37.01","27.56","29.92","0.83","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC27-GR_05142021110944_4903070"
"2378139","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC48-GR","AWTC48-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","13.36","0","13.36","37.2","48.23","29.92","1.01","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC48-GR_04232021110852_5999566"
"2378147","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC48-GR","AWTC48-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","13.36","0","13.36","37.2","48.23","29.92","1.01","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC48-GR_05142021140946_7925226"
"2378141","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC60-GR","AWTC60-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","17.27","0","17.27","37.2","60.24","29.92","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC60-GR_04232021092051_865899"
"2378148","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC60-GR","AWTC60-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","2","2","Hinged","17.27","0","17.27","37.2","60.24","29.92","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC60-GR_05142021142311_5532800"
"2378142","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC72-GR","AWTC72-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","3","3","Hinged","21.43","0","21.43","37.2","72.64","29.92","1.26","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC72-GR_04232021102817_9535486"
"2378149","North American Restaurant Equipment","North American Refrigeration, Precision","AWTC72-GR","AWTC72-GR","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","3","3","Hinged","21.43","0","21.43","37.2","72.64","29.92","1.26","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-31T00:00:00.000","2017-06-02T00:00:00.000","United States, Canada","ES_1143078_AWTC72-GR_05142021142632_9268915"
"2381275","Novum USA, Inc","Novum","Panama Green 2D","1700F","","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","2","0","2","Hinged","63.8","63.8","0","82.75","60.25","38.75","11.13","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_114632_1700F_061020210716490_8355925"
"2381295","Novum USA, Inc","Novum","Panama Green 2D","1700F","","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","2","0","2","Hinged","63.8","63.8","0","82.75","60.25","38.75","11.13","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1146321_1700F_061020210716490_8355925"
"2381273","Novum USA, Inc","Novum","Panama Green 2D","1700R","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","63.8","63.8","0","82.75","60.25","38.75","4.33","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_114632_1700R_061020210716665_5564840"
"2381293","Novum USA, Inc","Novum","Panama Green 2D","1700R","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","63.8","63.8","0","82.75","60.25","38.75","4.33","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1146321_1700R_061020210716665_5564840"
"2381276","Novum USA, Inc","Novum","Panama Green 3D","2500F","","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","3","0","3","Hinged","95.7","95.7","0","82.75","90.5","38.75","17.27","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_114632_2500F_061020210716279_9994317"
"2381292","Novum USA, Inc","Novum","Panama Green 3D","2500F","","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","3","0","3","Hinged","95.7","95.7","0","82.75","90.5","38.75","17.27","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1146321_2500F_061020210716279_9994317"
"2381274","Novum USA, Inc","Novum","Panama Green 3D","2500R","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","3","0","3","Hinged","95.7","95.7","0","82.75","90.5","38.75","6.72","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_114632_2500R_061020210716960_7116147"
"2381294","Novum USA, Inc","Novum","Panama Green 3D","2500R","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","3","0","3","Hinged","95.7","95.7","0","82.75","90.5","38.75","6.72","R-290","R-290 (GWP:3 | Lower GWP)","2021-06-15T00:00:00.000","2021-06-28T00:00:00.000","United States, Canada","ES_1146321_2500R_061020210716960_7116147"
"2394081","Novum USA, Inc","Novum","LEAP Line Range","601R","","","Horizontal Transparent Door Refrigerator","Chest","Reach-in","Automatic","1","0","1","Hinged","20.2","20.2","0","35.25","67.38","30.25","1.11","R-290","R-290 (GWP:3 | Lower GWP)","2022-04-15T00:00:00.000","2022-03-24T00:00:00.000","United States, Canada","ES_1146321_601R_022120221136631_7119157"
"2366602","Innovative DisplayWorks, Inc.","IDW","GS-2.5SS-*234B","GS-2.5SS-*234B","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","1","0","1","Hinged","2.34","2.45","0","26.06","18.19","19.88","0.6","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-30T00:00:00.000","2020-10-02T00:00:00.000","United States, Canada","ES_1092963_GS-2.5SS-*234B_10022020172624_9584371"
"2302262","Innovative DisplayWorks, Inc.","IDW","GS-2-N23EB","GS-2-N23EB",",GS-2-0234B,; ,GS-2-2234B,; ,GS-2-2B234B,; ,GS-2-2P234B,; ,GS-2-2W234B,; ,GS-2-B234B,; ,GS-2-N234B,; ,GS-2-P234B,; ,GS-2-W234B,","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Manual","1","0","1","Hinged","2.27","2.27","0","25.87","17","20","0.54","R-600a","R-600a (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-17T00:00:00.000","United States, Canada","ES_1092963_GS-2-N23EB_08182017142748_6468937"
"2298286","Innovative DisplayWorks, Inc.","IDW","GS-3","GS-3",",GS-3-0234B,; ,GS-3-0A34B,; ,GS-3-2234B,; ,GS-3-2A34B,; ,GS-3-2B234B,; ,GS-3-2BA34B,; ,GS-3-2BAA34B,; ,GS-3-2P234B,; ,GS-3-2PA34B,; ,GS-3-2PAA34B,; ,GS-3-2W234B,; ,GS-3-2WA34B,; ,GS-3-2WAA34B,; ,GS-3-A234B,; ,GS-3-AA34B,; ,GS-3-B234B,; ,GS-3-BA34B,; ,GS-3-BAA34B,; ,GS-3-N23EB,; ,GS-3-NA34B,; ,GS-3-P234B,; ,GS-3-PA34B,; ,GS-3-PAA34B,; ,GS-3-W234B,; ,GS-3-WA34B,; ,GS-3-WAA34B,; GS-3-N234B,GS-3-N234B,","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Manual","1","0","1","Hinged","3.48","3.48","0","33.75","18.19","19.88","0.66","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-30T00:00:00.000","2018-01-08T00:00:00.000","United States, Canada","ES_1092963_GS-3_06232017195950_7990406"
"2339010","Innovative DisplayWorks, Inc.","IDW","GS-5","GS-5","G-5-H0234B,G-5-H0234B,; GS-5-H0234B,GS-5-H0234B,; GS-5-H2234B,GS-5-H2234B,; GS-5-HA234B,GS-5-HA234B,; GS-5-HB0234B,GS-5-HB0234B,; GS-5-HB2234B,GS-5-HB2234B,; GS-5-HBA234B,GS-5-HBA234B,; GS-5-HBN234B,GS-5-HBN234B,; GS-5-HN234B,GS-5-HN234B,; GS-5-HP0234B,GS-5-HP0234B,; GS-5-HP2234B,GS-5-HP2234B,; GS-5-HPA234B,GS-5-HPA234B,; GS-5-HPN234B,GS-5-HPN234B,; GS-5-HW0234B,GS-5-HW0234B,; GS-5-HW2234B,GS-5-HW2234B,; GS-5-HWA234B,GS-5-HWA234B,; GS-5-HWN234B,GS-5-HWN234B,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","1","0","1","Hinged","5.24","5.24","0","52.25","18","20.25","0.88","R-600a","R-600a (GWP:3 | Lower GWP)","2019-08-01T00:00:00.000","2019-05-28T00:00:00.000","United States, Canada","ES_1092963_GS-5_05292019155427_5267567"
"2318765","Innovative DisplayWorks, Inc.","IDW","GS-5-0234B","GS-5-0234B",",G-5-0234B,; ,G-5-0234B-L,; ,GS-5-*234B,; ,GS-5-*234B-L,; ,GS-5-*A234B,; ,GS-5-*A234B-L,; ,GS-5-0234B-L,; ,GS-5-2*234B,; ,GS-5-2*234B-L,; ,GS-5-2*A234B,; ,GS-5-2*A234B-L,; ,GS-5-2234B,; ,GS-5-2234B-L,; ,GS-5-A234B,; ,GS-5-A234B-L,; ,GS-5-N234B,; ,GS-5-N234B-L,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","5.32","5.32","0","52.52","18.19","19.96","0.94","R-600a","R-600a (GWP:3 | Lower GWP)","2018-04-01T00:00:00.000","2018-04-20T00:00:00.000","United States","ES_1092963_GS-5-*234B_04162018093319_5288965"
"2337260","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GVG-10-FBV934B","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","9.29","9.29","0","54.8","25","24.29","1.28","R-290","R-290 (GWP:3 | Lower GWP)","2019-04-23T00:00:00.000","2019-04-25T00:00:00.000","United States","ES_1092963_GVG-10-FBV934B_04262019031443_8483358"
"2337261","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GVG-10-FV934B","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","9.29","9.29","0","54.8","25","24.29","1.28","R-290","R-290 (GWP:3 | Lower GWP)","2019-04-23T00:00:00.000","2019-04-25T00:00:00.000","United States","ES_1092963_GVG-10-FV934B_04262019031423_8463847"
"2337262","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GVG-10-FV934B-HC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","9.29","9.29","0","54.8","25","24.29","1.28","R-290","R-290 (GWP:3 | Lower GWP)","2019-04-23T00:00:00.000","2019-04-25T00:00:00.000","United States","ES_1092963_GVG-10-FV934B-HC_04262019031434_8474176"
"2358410","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GVG-26-CBV934B","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","22.28","22.28","0","79.02","30.2","30.24","2.2","R-290","R-290 (GWP:3 | Lower GWP)","2019-04-23T00:00:00.000","2019-04-25T00:00:00.000","United States","ES_1092963_GVG-26-CBV934B_04232020051158_8718191"
"2358411","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GVG-26-CV934B","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","22.28","22.28","0","79.02","30.2","30.24","2.2","R-290","R-290 (GWP:3 | Lower GWP)","2019-04-23T00:00:00.000","2019-04-25T00:00:00.000","United States","ES_1092963_GVG-26-CV934B_04232020051138_8698303"
"2358412","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GVG-26-CV934B-HC","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","22.28","22.28","0","79.02","30.2","30.24","2.2","R-290","R-290 (GWP:3 | Lower GWP)","2019-04-23T00:00:00.000","2019-04-25T00:00:00.000","United States","ES_1092963_GVG-26-CV934B-HC_04232020051148_8708322"
"2323252","Innovative DisplayWorks, Inc.","IDW","IC-200L-BP234B","IC-200L-BP234B",",IC-200-B234B,; ,IC-200-BP234B,; ,IC-200-N234B,; ,IC-200-P234B,; ,IC-200-W234B,; ,IC-200-WP234B,; ,IC-200L-B234B,; ,IC-200L-N234B,; ,IC-200L-P234B,; ,IC-200L-W234B,; ,IC-200L-WP234B,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","6.82","6.82","0","35.7","35.4","19.2","0.95","R-600a","R-600a (GWP:3 | Lower GWP)","2018-06-01T00:00:00.000","2018-07-23T00:00:00.000","United States","ES_1092963_IC-200L-BP234B_07122018154119_3976709"
"2302276","Innovative DisplayWorks, Inc.","IDW","RCM-2","RCM-2",",RCM-2-N234B,","","Horizontal Transparent Door Refrigerator","Chest","Merchandiser","Manual","1","0","1","Hinged","2.19","2.19","0","37","21.81","16.5","0.32","R-600a","R-600a (GWP:3 | Lower GWP)","2017-09-01T00:00:00.000","2017-08-17T00:00:00.000","United States, Canada","ES_1092963_RCM-2_08182017142809_6489482"
"2299110","Innovative DisplayWorks, Inc.","IDW","RCM-60","RCM-60",",RCM-60-N234B,","","Horizontal Transparent Door Refrigerator","Chest","Reach-in","Automatic","1","0","1","Hinged","3.21","3.21","0","38","32","19","0.38","R-600a","R-600a (GWP:3 | Lower GWP)","2017-07-01T00:00:00.000","2017-07-06T00:00:00.000","United States, Canada","ES_1092963_RCM-60_07052017104723_811883"
"2359706","Innovative DisplayWorks, Inc.","IDW","RCM TEQ","RCM TEQ","","","Horizontal Transparent Door Refrigerator","Chest","Reach-in","Manual","1","0","1","Hinged","2.36","2.36","0","39.38","21.88","16.63","0.35","R-600a","R-600a (GWP:3 | Lower GWP)","2020-06-01T00:00:00.000","2020-05-14T00:00:00.000","United States, Canada","ES_1092963_RCM TEQ_05142020150408_8648074"
"2310847","Innovative DisplayWorks, Inc.","IDW","RCM-VISID","RCM-VISID",",RCM-VISID-NA34B,","","Horizontal Transparent Door Refrigerator","Chest","Reach-in","Automatic","1","0","1","Hinged","2.19","2.19","0","38.58","26.26","26.26","0.29","R-600a","R-600a (GWP:3 | Lower GWP)","2018-02-01T00:00:00.000","2018-02-12T00:00:00.000","United States, Canada","ES_1092963_RCM-VISID_02082018162335_8420373"
"2290770","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerator","TEQ2","","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","2.27","2.27","0","39.45","21.93","16.61","0.31","R-600a","R-600a (GWP:3 | Lower GWP)","2016-09-20T00:00:00.000","2017-01-20T00:00:00.000","United States","ES_1092963_TEQ2_09272016035113_8273995"
"2295327","Innovative DisplayWorks, Inc.","IDW","TEQ-77","TEQ-77","","","Horizontal Transparent Door Refrigerator","Chest","Merchandiser","Manual","1","0","1","Hinged","2.3","2.3","0","32.63","23.38","23.38","0.26","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-30T00:00:00.000","2017-05-02T00:00:00.000","United States","ES_1092963_TEQ-77_05022017142204_4924465"
"2305132","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GFB19S1HC","GFB19S1HC","","9005382193518","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","17.55","0","17.55","80.47","29.41","29.57","4.1","R-290","R-290 (GWP:3 | Lower GWP)","2017-08-01T00:00:00.000","2017-10-16T00:00:00.000","United States, Canada","ES_1103685_GFB19S1HC_10172017023242_70159074"
"2296271","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GFT21S1HC","GFT21S1HC","","9005382228838","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","20.06","0","20.06","84.5","27.5","34.25","4.2","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-01T00:00:00.000","2017-04-20T00:00:00.000","United States, Canada","ES_1017655_GFT21S1HC_05182017120750_70136962"
"2283098","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GFT50S2HC","GFT50S2HC","","9005382228890","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","2","2","Hinged","46.31","0","46.31","84.5","56","34.25","8.82","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_1103685_GFT50S2HC_11012016122205_70105456"
"2305129","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GRB05S1HC","GRB05S1HC","","9005382198193","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","4.78","0","4.78","32.28","23.5","24.17","0.62","R-290","R-290 (GWP:3 | Lower GWP)","2017-08-01T00:00:00.000","2017-10-16T00:00:00.000","United States, Canada","ES_1103685_GRB05S1HC_10172017023242_70159074"
"2305130","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GRB23S1HC","GRB23S1HC","","9005382193419","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","22.29","0","22.29","80.47","29.41","29.57","1.4","R-290","R-290 (GWP:3 | Lower GWP)","2017-08-01T00:00:00.000","2017-10-16T00:00:00.000","United States, Canada","ES_1103685_GRB23S1HC_10172017023242_70159074"
"2296272","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GRT21G1HC","GRT21G1HC","","9005382228852","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","20.77","20.77","0","84.5","27.6","34.25","1.9","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-01T00:00:00.000","2017-04-20T00:00:00.000","United States, Canada","ES_1017655_GRT21G1HC_05182017120750_70136962"
"2283096","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GRT21S1HC","GRT21S1HC","","9005382228814","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","20.06","0","20.06","84.5","27.5","34.25","1.27","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_1103685_GRT21S1HC_11012016122205_70105456"
"2384690","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GRT21S2HC","GRT21S2HC","","9005382213131","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","20.01","0","20.01","85","27.6","32.7","1.15","R-290","R-290 (GWP:3 | Lower GWP)","2019-01-15T00:00:00.000","2021-09-27T00:00:00.000","United States, Canada","ES_1017655_GRT21S2HC_09272021052649_80099460"
"2283097","Liebherr-Hausgerate Ochsenhausen GmbH","Liebherr","GRT50S2HC","GRT50S2HC","","9005382228876","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","46.31","0","46.31","84.5","56","34.25","2.4","R-290","R-290 (GWP:3 | Lower GWP)","2016-11-01T00:00:00.000","2016-10-26T00:00:00.000","United States, Canada","ES_1103685_GRT5OS2HC_11012016122205_70105456"
"2296108","Master-Bilt Products","Master-Bilt","BLG-27-HGP","BLG-27-HGP",",BLG-23-HGP,; ,MBGFP23-HG,GFP denotes a lighted sign; ,MBGFP27-HG,GFP denotes a lighted sign","","Vertical Transparent Door Freezer","Vertical","Merchandiser","Automatic","1","0","1","Hinged","23.54","23.54","0","79","30","32.25","6.45","R-404A","R-404A (GWP:3920)","2015-03-10T00:00:00.000","2017-05-04T00:00:00.000","United States, Canada","ES_1065482_BLG-27-HGP_05042017191148_5108179"
"2296110","Master-Bilt Products","Master-Bilt","BLG-74-HGP","BLG-74-HGP",",MBGFP74-HG,GFP denotes a lighted sign","","Vertical Transparent Door Freezer","Vertical","Merchandiser","Automatic","3","0","3","Hinged","65.89","65.89","0","79","78","32.25","15.85","R-404A","R-404A (GWP:3920)","2015-03-10T00:00:00.000","2017-05-04T00:00:00.000","United States, Canada","ES_1065482_BLG-74-HGP_05152017183723_3443607"
"2340538","Master-Bilt Products","Master-Bilt","BMG-48-HGPE","BMG-48-HGPE","","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Automatic","2","0","2","Hinged","43.34","43.34","0","79","52","32.25","3.2","R-290","R-290 (GWP:3 | Lower GWP)","2015-03-10T00:00:00.000","2019-06-28T00:00:00.000","United States, Canada","ES_1065482_BMG-48-HGP_06282019175620_4580543"
