"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","product_type","cop_rating","eer_rating","date_available_on_market","date_qualified","markets","energy_star_model_identifier","meets_most_efficient_criteria"
"2223277","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC024*A","","","Open Loop Water-to-Air","4.4","22.5","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120402_3732636","Yes"
"2223211","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC036*A","","","Open Loop Water-to-Air","4.3","22.6","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120402_4489915","Yes"
"2223255","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC036*A","","","Closed Loop Water-to-Air","3.8","18.5","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120401_7118383","Yes"
"2223217","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC048*A","","","Open Loop Water-to-Air","4.4","24.5","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120402_5028025","Yes"
"2223261","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC048*A","","","Closed Loop Water-to-Air","3.9","19","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120401_1058483","Yes"
"2223223","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC060*A","","","Open Loop Water-to-Air","4.1","23.4","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120402_6807474","Yes"
"2223267","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC060*A","","","Closed Loop Water-to-Air","3.6","19.4","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120401_1300871","Yes"
"2223229","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC072*A","","","Open Loop Water-to-Air","4.1","23","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120403_9694218","Yes"
"2223272","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC072*A","","","Closed Loop Water-to-Air","3.6","19.1","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120402_5387617","Yes"
"2177731","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX026***1**1E","","","Closed Loop Water-to-Air","4.5","24.1","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_2731963","Yes"
"2177732","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX026***1**1E","","","Open Loop Water-to-Air","5.1","28.3","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_9774059","Yes"
"2264824","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX026***1**1H","","","Closed Loop Water-to-Air","4.2","22.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_6110547","Yes"
"2264825","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX026***1**1H","","","Open Loop Water-to-Air","4.8","26.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_8886214","Yes"
"2177733","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX026***1**4E","","","Closed Loop Water-to-Air","4.5","24.1","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_7719494","Yes"
"2177734","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX026***1**4E","","","Open Loop Water-to-Air","5.1","28.3","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_9268038","Yes"
"2264826","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX026***1**4H","","","Closed Loop Water-to-Air","4.2","22.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_5927192","Yes"
"2264827","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX026***1**4H","","","Open Loop Water-to-Air","4.8","26.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_2281315","Yes"
"2177751","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX038***1**1E","","","Closed Loop Water-to-Air","4.4","25.5","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_1076132","Yes"
"2177752","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX038***1**1E","","","Open Loop Water-to-Air","5","29.7","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_6604859","Yes"
"2264828","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX038***1**1H","","","Closed Loop Water-to-Air","4.5","23.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_5498218","Yes"
"2264829","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX038***1**1H","","","Open Loop Water-to-Air","4.9","28.2","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_9110437","Yes"
"2177753","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX038***1**4E","","","Closed Loop Water-to-Air","4.4","25.5","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_8065419","Yes"
"2177754","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX038***1**4E","","","Open Loop Water-to-Air","5","29.7","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_2153695","Yes"
"2264830","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX038***1**4H","","","Closed Loop Water-to-Air","4.5","23.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_4110370","Yes"
"2264831","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX038***1**4H","","","Open Loop Water-to-Air","4.9","28.2","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_6330080","Yes"
"2177759","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX049***1**1E","","","Closed Loop Water-to-Air","4.3","24.2","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_4093876","Yes"
"2177760","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX049***1**1E","","","Open Loop Water-to-Air","4.6","28.7","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_6445102","Yes"
"2264832","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX049***1**1H","","","Closed Loop Water-to-Air","4.2","23.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_8819444","Yes"
"2264833","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX049***1**1H","","","Open Loop Water-to-Air","4.6","28.7","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131941_3443180","Yes"
"2177761","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX049***1**4E","","","Closed Loop Water-to-Air","4.3","24.2","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_9560436","Yes"
"2177762","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX049***1**4E","","","Open Loop Water-to-Air","4.6","28.7","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_4591793","Yes"
"2264834","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX049***1**4H","","","Closed Loop Water-to-Air","4.2","23.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_2150254","Yes"
"2264835","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX049***1**4H","","","Open Loop Water-to-Air","4.6","28.7","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_7166396","Yes"
"2177779","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX064***1**1E","","","Closed Loop Water-to-Air","4.2","22.3","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_1914062","Yes"
"2177780","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX064***1**1E","","","Open Loop Water-to-Air","4.8","26.9","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165627_2630491","Yes"
"2264836","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX064***1**1H","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_7019058","Yes"
"2264865","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX064***1**1H","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_8337506","Yes"
"2177781","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX064***1**4E","","","Closed Loop Water-to-Air","4.2","22.3","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165627_3435803","Yes"
"2177782","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX064***1**4E","","","Open Loop Water-to-Air","4.8","26.9","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165627_4022534","Yes"
"2264866","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX064***1**4H","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_3208526","Yes"
"2264867","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX064***1**4H","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_4812092","Yes"
"2177799","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX072***1**1E","","","Closed Loop Water-to-Air","3.9","20.2","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165627_1215543","Yes"
"2177800","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX072***1**1E","","","Open Loop Water-to-Air","4.3","24.5","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165627_5760322","Yes"
"2264868","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX072***1**1H","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_3464718","Yes"
"2264869","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX072***1**1H","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_3989509","Yes"
"2177801","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX072***1**4E","","","Closed Loop Water-to-Air","3.9","20.2","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165627_8134701","Yes"
"2177802","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GX072***1**4E","","","Open Loop Water-to-Air","4.3","24.5","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165627_2812870","Yes"
"2264870","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX072***1**4H","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_8965068","Yes"
"2264871","Trane and American Standard Heating and Air Conditioning","Trane","T1GX Series","T2GX072***1**4H","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131942_1533124","Yes"
"2219455","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY038***1**1","","","Closed Loop Water-to-Air","4.1","23","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_2532496","Yes"
"2219456","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY038***1**1","","","Open Loop Water-to-Air","4.6","28.6","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_8845832","Yes"
"2219457","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY049***1**1","","","Closed Loop Water-to-Air","4","21.5","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_3678348","Yes"
"2219458","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY049***1**1","","","Open Loop Water-to-Air","4.5","26.6","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_6052243","Yes"
"2219459","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY064***1**1","","","Closed Loop Water-to-Air","3.7","20.9","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_9601661","Yes"
"2219460","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY064***1**1","","","Open Loop Water-to-Air","4.5","25.5","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_3240346","Yes"
"2219461","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY072***1**1","","","Closed Loop Water-to-Air","3.6","19.2","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_7191152","Yes"
"2219462","Trane and American Standard Heating and Air Conditioning","Trane","T2GX Series","T2GY072***1**1","","","Open Loop Water-to-Air","4.1","23.4","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1075581_09122014164825_6546355","Yes"
"2177695","Trane and American Standard Heating and Air Conditioning","Trane","TVGX Series","TVGX036**1**1","","","Closed Loop Water-to-Air","4.4","29.5","2013-05-20T00:00:00.000","2013-04-15T00:00:00.000","United States, Canada","ES_1075581_04152013143821_1134194","Yes"
"2177696","Trane and American Standard Heating and Air Conditioning","Trane","TVGX Series","TVGX036**1**1","","","Open Loop Water-to-Air","5.3","39.4","2013-05-20T00:00:00.000","2013-04-15T00:00:00.000","United States, Canada","ES_1075581_04152013143821_6179537","Yes"
"2177698","Trane and American Standard Heating and Air Conditioning","Trane","TVGX Series","TVGX048**1**1","","","Closed Loop Water-to-Air","4.4","31.4","2013-05-20T00:00:00.000","2013-04-15T00:00:00.000","United States, Canada","ES_1075581_04152013143821_4550424","Yes"
"2177700","Trane and American Standard Heating and Air Conditioning","Trane","TVGX Series","TVGX048**1**1","","","Open Loop Water-to-Air","5.1","42.5","2013-05-20T00:00:00.000","2013-04-15T00:00:00.000","United States, Canada","ES_1075581_04152013143821_7767235","Yes"
"2177702","Trane and American Standard Heating and Air Conditioning","Trane","TVGX Series","TVGX060**1**1","","","Closed Loop Water-to-Air","4.3","27.7","2013-05-20T00:00:00.000","2013-04-15T00:00:00.000","United States, Canada","ES_1075581_04152013143822_1213024","Yes"
"2177704","Trane and American Standard Heating and Air Conditioning","Trane","TVGX Series","TVGX060**1**1","","","Open Loop Water-to-Air","5.2","37.2","2013-05-20T00:00:00.000","2013-04-15T00:00:00.000","United States, Canada","ES_1075581_04152013143822_2246790","Yes"
"2264572","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV049H1*1","","","Closed Loop Water-to-Air","4.2","23.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_8247019","Yes"
"2264573","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV049H1*1","","","Open Loop Water-to-Air","4.6","28.7","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_5312657","Yes"
"2264574","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV049H1*4","","","Closed Loop Water-to-Air","4.2","23.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_1927085","Yes"
"2264575","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV049H1*4","","","Open Loop Water-to-Air","4.6","28.7","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_5655795","Yes"
"2174248","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV064G1*1","","","Closed Loop Water-to-Air","4.2","22.3","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151502_4805751","Yes"
"2174249","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV064G1*4","","","Closed Loop Water-to-Air","4.2","22.3","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151502_4218579","Yes"
"2264580","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV064H1*1","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_2231172","Yes"
"2264581","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV064H1*1","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_1478701","Yes"
"2264582","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV064H1*4","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_4735246","Yes"
"2264583","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV064H1*4","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_6929732","Yes"
"2174236","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV072G1*1","","","Closed Loop Water-to-Air","3.9","20.2","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151501_1642912","Yes"
"2174237","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV072G1*4","","","Closed Loop Water-to-Air","3.9","20.2","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151501_8038027","Yes"
"2264588","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV072H1*1","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_8673020","Yes"
"2264589","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV072H1*1","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_5266261","Yes"
"2264590","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV072H1*4","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_2783523","Yes"
"2264591","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NDV072H1*4","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131926_8774918","Yes"
"2264722","WaterFurnace International, Incorporated","GeoStar","Aston","102H064**1*1","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_2338548","Yes"
"2264723","WaterFurnace International, Incorporated","GeoStar","Aston","102H064**1*1","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_1788274","Yes"
"2264724","WaterFurnace International, Incorporated","GeoStar","Aston","102H064**1*4","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_2367011","Yes"
"2264725","WaterFurnace International, Incorporated","GeoStar","Aston","102H064**1*4","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_6417925","Yes"
"2264730","WaterFurnace International, Incorporated","GeoStar","Aston","102H072**1*1","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_6086747","Yes"
"2264731","WaterFurnace International, Incorporated","GeoStar","Aston","102H072**1*1","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_5262390","Yes"
"2264732","WaterFurnace International, Incorporated","GeoStar","Aston","102H072**1*4","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_6100774","Yes"
"2264733","WaterFurnace International, Incorporated","GeoStar","Aston","102H072**1*4","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1036337_04202016131937_9729376","Yes"
"2247294","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A024","","","Closed Loop Water-to-Air","3.9","18.1","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151748_8549336","Yes"
"2247296","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A024","","","Open Loop Water-to-Air","4.4","22.5","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151748_4314323","Yes"
"2247298","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A036","","","Closed Loop Water-to-Air","3.8","18.5","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151748_9265018","Yes"
"2247300","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A036","","","Open Loop Water-to-Air","4.3","22.6","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151748_4279767","Yes"
"2247302","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A048","","","Closed Loop Water-to-Air","3.9","19","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_5214728","Yes"
"2247304","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A048","","","Open Loop Water-to-Air","4.4","24.5","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_5119383","Yes"
"2247306","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A060","","","Closed Loop Water-to-Air","3.6","19.4","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_9629198","Yes"
"2247308","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A060","","","Open Loop Water-to-Air","4.1","23.4","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_1446329","Yes"
"2247310","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A072","","","Closed Loop Water-to-Air","3.6","19.1","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_5288330","Yes"
"2247312","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","121A072","","","Open Loop Water-to-Air","4.1","23","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_4946943","Yes"
"2247295","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","122A024","","","Closed Loop Water-to-Air","3.9","18.1","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151748_1527627","Yes"
"2247299","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","122A036","","","Closed Loop Water-to-Air","3.8","18.5","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151748_9205748","Yes"
"2247303","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","122A048","","","Closed Loop Water-to-Air","3.9","19","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_5449683","Yes"
"2247307","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","122A060","","","Closed Loop Water-to-Air","3.6","19.4","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_3600812","Yes"
"2247311","WaterFurnace International, Incorporated","GeoStar","Magnolia Plus","122A072","","","Closed Loop Water-to-Air","3.6","19.1","2014-10-27T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151749_6965559","Yes"
"2247282","WaterFurnace International, Incorporated","GeoStar","Sycamore","141A036**1*1","","","Closed Loop Water-to-Air","4.4","29.5","2013-04-15T00:00:00.000","2015-09-02T00:00:00.000","United States, Canada","ES_1036337_09022015151748_4144913","Yes"
"1741318","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NHW084*1","","","Closed Loop Water-to-Water","3.3","17.5","2012-03-01T00:00:00.000","2012-03-22T00:00:00.000","United States, Canada","ES_1036337_5136551_06062012104352_7919212","Yes"
"1741319","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NHW084*1","","","Open Loop Water-to-Water","3.9","20.6","2012-03-01T00:00:00.000","2012-03-22T00:00:00.000","United States, Canada","ES_1036337_5136551_06062012104352_7919380","Yes"
"2174218","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NSH012G1*0","","","Closed Loop Water-to-Air","3.7","18","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151500_4108205","Yes"
"2174278","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NSH012G1*0","","","Open Loop Water-to-Air","4.5","25.5","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151504_9516829","Yes"
"2174226","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NSH018G1*0","","","Closed Loop Water-to-Air","3.8","18","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151500_8735734","Yes"
"2174272","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NSH018G1*0","","","Open Loop Water-to-Air","4.4","25.5","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151504_6856918","Yes"
"2174300","WaterFurnace International, Incorporated","WaterFurnace","5 Series","NSH018G1*1","","","Open Loop Water-to-Air","4.7","26.8","2012-03-01T00:00:00.000","2013-03-01T00:00:00.000","United States, Canada","ES_1036337_03012013151505_5311100","Yes"
