"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","lab_grade_refrigerators_and_freezers_product_type","product_form_factor","number_of_glass_doors","number_of_solid_doors","total_number_of_doors","door_opening_orientation","number_of_internal_ports_and_or_access_holes","number_of_drawers_or_shelves","defrost_type","refrigerant_type","refrigerant_with_gwp","refrigerant_type_other","total_volume_cubic_feet","average_test_cabinet_temperature_oc","peak_temperature_variance_c","daily_energy_consumption","calculated_daily_energy_consumption_kwh_day_cu_ft","steady_state_energy_consumption_kwh_day","maximum_daily_energy_consumption_mdec_requirements_kw_hrs_day","depth_in","height","width","installed_accessories","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2309929","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DH4-10GD","DH4-10GD",",EC4-10GD,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","10","4.55","4.39","1.45",,"1.33","5.34","24.25","66","24","Lighting","2017-12-16T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1141204_DH4-10GD_01152018084706_9650537"
"2309930","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DH4-12GD","DH4-12GD",",DH4-12GDSS,; ,DH4-12SDSS,; ,EC4-12GD,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","12","4.06","3.05","1.62",,"1.47","5.71","24.25","74","24","Lighting","2017-12-16T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1141204_DH4-12GD_01092018084416_278589"
"2309931","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DH4-23GD","DH4-23GD",",DH4-23GDCH,; ,DH4-23GDCH-SS,; ,DH4-23GDSS,; ,DH4-23SD,; ,DH4-23SDSS,; ,EC4-23GD,; ,EC4-23SD.,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","5","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","23","3.6","5.6","2.25",,"2","7.73","32","80.5","27.25","Lighting","2017-12-13T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1141204_DH4-23GD_01092018090326_8361169"
"2309932","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DH4-38SGD","DH4-38SGD",",DH4-38SGDCH,; ,EC4-38SGD,","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","10","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","38","4.06","5.6","4",,"3.67","10.09","32","80.5","43.5","Lighting","2017-12-13T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1141204_DH4-38SGD_01082018080136_7371026"
"2309933","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DH4-74GD","DH4-74GD",",DH4-74GDCH,; ,DH4-74GDCH-SS,; ,DH4-74GDSS,; ,DH4-74SD,; ,DH4-74SDSS,; ,EC4-74GD,; ,EC4-74SD,","","High Performance Refrigerator","Upright","3","0","3","Right,Swinging,Left","1","15","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","72","3.89","5.3","5.15",,"4.78","14.5","32","80.5","75.25","Lighting","2017-12-13T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1141204_DH4-74GD_01052018081420_7357141"
"2309935","So-Low Environmental Equipment Co., Inc.","So-Low Environmental","DH4-45SGD","DH4-45SGD",",DH4-45SGDCH,; ,EC4-45SGD,","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","10","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","45","3.34","4.4","4.62",,"4.22","11.13","32","80.5","52","Lighting","2017-12-11T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1141204_DH4-45SGD_01162018093550_8383905"
"2313932","Standex Scientific Solutions","American BioTech Supply","ABS","ABT-HC-MFP-20","ABS,ABT-HC-FFP-20,; Horizon Scientific,HS-HC-FLM-F-20-S-P,; Horizon Scientific,HS-HC-LAB-MF-2020-S-P-IM,","","High Performance Freezer","Upright","0","1","1","Right,Swinging","0","6","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","19.06","-20.32","8.64","2.08",,,"10.19","27.38","74.5","31","N/A","2016-03-01T00:00:00.000","2018-03-23T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-MFP-20_03252018211817_2697942"
"2318348","Eppendorf North America","Eppendorf","CryoCube","FC660h",",,4 shelf and left door opening configurations also available","","Ultra-Low Temperature Freezer","Chest","0","1","1","Swinging","1","0","Manual","R-404A,R-508B","R-404A (GWP:3920), R-508B (GWP:13396)","R-508B","23.53",,"12.33",,"0.43",,,"33.25","43","81.5","N/A","2017-07-01T00:00:00.000","2018-03-27T00:00:00.000","United States, Canada","ES_1139248_FC660h_03272018235916_5156738"
"2318689","Thermo Fisher Scientific LLC","Fisher Brand","FBG505GA","FBG505GA",",FBG505GC,; ,FBG505GD,; ,FBG505GV,; ,FBG505GW,","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.9","1.5","2.36",,"2.12","4.51","25.75","32","23.5","0","2018-03-09T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1075790_FBG505GA_04122018155757_2088128"
"2318690","Phononic, Inc.","Phononic","PLR055SSA-***","PLR055SSA-***","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.8","2.1","2.17",,"2","4.51","25.75","32","23.5","0","2018-03-09T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1075790_FBG505SA_04122018160753_9585840"
"2318691","Phononic, Inc.","Phononic","PLR05SSGA-***","PLR05SSGA-***","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.9","1.5","2.36",,"2.12","4.51","25.75","32","23.5","0","2018-03-09T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1075790_TSG505GA_04112018061701_2296563"
"2318693","Phononic, Inc.","Phononic","PLR055SSA-***","PLR055SSA-***","","","High Performance Refrigerator","Upright","0","1","1","Right,Swinging","1","3","Automatic","R-744 (CO2)","R-744 (CO₂) (GWP:1 | Lower GWP)","","5.5","3.8","2.1","2.17",,"2","4.51","25.75","32","23.5","0","2018-03-09T00:00:00.000","2018-04-20T00:00:00.000","United States, Canada","ES_1075790_TSG505SA_04102018103436_9310571"
"2318824","PHC Corporation of North America","PHCbi","MDF-DU702VH-PA","MDF-DU702VH-PA","","","Ultra-Low Temperature Freezer","Upright","0","3","3","Swinging","1","3","Manual","R-290,R-170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R-170","25.74","-75","26.74",,"0.31",,,"33.75","77.25","40.62","None","2017-09-01T00:00:00.000","2017-08-31T00:00:00.000","United States, Canada","ES_1139382_MDF-DU702VH-PA_04242018193816_8696066"
"2318826","PHC Corporation of North America","PHCbi","MDF-DU502VH-PA","MDF-DU502VH-PA","","","Ultra-Low Temperature Freezer","Upright","0","3","3","Swinging","1","3","Manual","R-290,R-170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R-170","18.75",,"16.9",,"0.35",,,"35","78.56","31.25","None","2018-03-01T00:00:00.000","2018-04-24T00:00:00.000","United States, Canada","ES_1139382_MDF-DU502VH-PA_04242018200057_0057534"
"2319106","Eppendorf North America","Eppendorf","CryoCube","F740HI","CryoCube,F740HIW,3-Shelf, 5-Shelf, 120V, 208V","","Ultra-Low Temperature Freezer","Upright","0","1","1","Right,Swinging","2","2","Manual","R-290,R-170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R-170","26.1",,"20.41",,"0.47",,,"34.25","77.63","40.56","N/A","2018-05-14T00:00:00.000","2018-04-30T00:00:00.000","United States, Canada","ES_1139248_F740HI_04302018183151_3111711"
"2319148","Labrepco, Inc.","LabRepCo, LLC","LABL-74-HG","LABL-74-HG",",LABL-72-HGSS,; ,LABL-72-SDSS,; ,LABL-74-HGC,; ,LABL-74-HGCSS,; ,LABL-74-SD,; ,LABLG-74-HG,; ,LABLG-74-SD,","","High Performance Refrigerator","Upright","3","0","3","Right,Swinging,Left","1","15","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","72","3.89","5.3","5.15",,"4.78","14.5","32","80.5","75.25","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1058859_LABL-74-HG_04302018181928_1710321"
"2319149","Biomedical Solutions Inc.","Biomedical Solutions Inc","S74GBRLR","S74GBRLR",",S74GGDLR,; ,S74SBRLR,; ,S74SGDLR,","","High Performance Refrigerator","Upright","3","0","3","Right,Swinging,Left","1","15","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","72","3.89","5.3","5.15",,"4.78","14.5","32","80.5","75.25","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1022743_S74GBRLR_04302018181929_6324274"
"2319150","Labrepco, Inc.","LabRepCo, LLC","LABL-49-HG","LABL-49-HG",",LABL-49-HGC,; ,LABL-49-HGCSS,; ,LABL-49-HGSS,; ,LABL-49-SD,; ,LABL-49-SDSS,; ,LABLG-49-HG,; ,LABLG-49-SD,","","High Performance Refrigerator","Upright","2","0","2","Right,Swinging,Left","1","10","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","49","3.74","3.6","4.57",,"4.14","11.63","32","80.5","52","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1058859_LABL-49-HG_04302018182610_9220239"
"2319151","Biomedical Solutions Inc.","Biomedical Solutions Inc","S49GBRLR","S49GBRLR",",S49GGDLR,; ,S49SBRLR,; ,S49SGDLR,","","High Performance Refrigerator","Upright","2","0","2","Right,Swinging,Left","1","10","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","49","3.74","3.6","4.57",,"4.14","11.63","32","80.5","52","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1022743_S49GBRLR_04302018182610_9028589"
"2319152","Labrepco, Inc.","LabRepCo, LLC","LABL-38-SG","LABL-38-SG",",LABL-38-SGC,; ,LABLG-38-SGC,","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","10","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","38","4.06","5.6","4",,"3.67","10.09","32","80.5","43.5","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1058859_LABL-38-SG_04302018185042_4647333"
"2319181","Labrepco, Inc.","LabRepCo, LLC","LABL-45-SG","LABL-45-SG",",LABL-45-SGC,; ,LABLG-45-SGC,","","High Performance Refrigerator","Upright","2","0","2","Sliding","1","10","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","45","3.34","4.4","4.62",,"4.22","11.13","32","80.5","52","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1058859_LABL-45-SG_04302018183957_2512323"
"2319186","Labrepco, Inc.","LabRepCo, LLC","LABL-12-HG","LABL-12-HG",",LABL-12-HGSS,; ,LABL-12-SDSS,; ,LABLG-12HG,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","12","4.06","3.05","1.62",,"1.47","5.71","24.25","74","24","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1058859_LABL-12-HG_04302018181128_8151819"
"2319189","Labrepco, Inc.","LabRepCo, LLC","LABL-10-HG","LABL-10-HG",",LABLG-10-HG,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","3","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","10","4.55","4.39","1.45",,"1.33","5.34","24.25","66","24","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1058859_LABL-10-HG_04302018180317_2145044"
"2319201","Labrepco, Inc.","LabRepCo, LLC","LABL-27-HG","LABL-27-HG",",LABL-27-HGC,; ,LABL-27-HGCSS,; ,LABL-27-HGSS,; ,LABL-27-SD,; ,LABL-27-SDSS,; ,LABLG-27-HG,; ,LABLG-27-SD,","","High Performance Refrigerator","Upright","1","0","1","Swinging","1","5","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","27","3.7","5","2.35",,"2.02","8.41","32","80.5","30","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1058859_LABL-27-HG_04302018165634_7101404"
"2319202","Biomedical Solutions Inc.","Biomedical Solutions Inc","S27GBRLR","S27GBRLR",",S27GGDLR,; ,S27SBRLR,; ,S27SGDLR,","","High Performance Refrigerator","Upright","1","0","1","Swinging","1","5","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","27","3.7","5","2.35",,"2.02","8.41","32","80.5","30","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1022743_S27GBRLR_04302018165634_707361"
"2319434","Labrepco, Inc.","LabRepCo, LLC","LABL-23-HG","LABL-23-HG",",LABL-23-HGC,; ,LABL-23-HGCSS,; ,LABL-23-HGSS,; ,LABL-23-SD,; ,LABL-23-SDSS,; ,LABLG-23-HG,; ,LABLG-23-SD,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","5","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","23","3.6","5.6","2.25",,"2","7.73","32","80.5","27.25","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States","ES_1058859_LABL-23-HG_04302018185858_7795221"
"2319435","Biomedical Solutions Inc.","Biomedical Solutions Inc","S23GBRLR","S23GBRLR",",S23GGDLR,; ,S23SBRLR,; ,S23SGDLR,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","5","Variable","R-290","R-290 (GWP:3 | Lower GWP)","","23","3.6","5.6","2.25",,"2","7.73","32","80.5","27.25","Lighting","2018-04-03T00:00:00.000","2018-02-02T00:00:00.000","United States, Canada","ES_1022743_S23GBRLR_04302018185858_7603571"
"2319515","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX2305CV","TSX2305CV","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","2","Semi-Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","20.62","3.68","2.33","4.46",,"4.39","7.29","34","78.5","28","Chromatography Circuit","2018-05-11T00:00:00.000","2022-02-21T00:00:00.000","United States, Canada","ES_1075790_TSX2305CV_05082018155043_4643750"
"2319574","Thermo Fisher Scientific LLC","Thermo Fisher","TSX2330FA","TSX2330FA","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.95","-30.63","9.79","10.65",,"10.46","11.98","34","78.5","28","None","2018-05-11T00:00:00.000","2018-04-30T00:00:00.000","United States, Canada","ES_1075790_TSX2330FA_05102018141235_1555251"
"2319575","Thermo Fisher Scientific LLC","Thermo Fisher","TSX2330FD","TSX2330FD","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.95","-30.63","9.79","10.65",,"10.46","11.98","34","78.5","28","None","2018-05-11T00:00:00.000","2018-04-30T00:00:00.000","United States, Canada","ES_1075790_TSX2330FD_05102018141521_1721526"
"2319577","Thermo Fisher Scientific LLC","Thermo Fisher","TSX2330LA","TSX2330LA","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","7","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.95","-30.63","9.79","10.65",,"10.46","11.98","34","78.5","28","Chart Recorder","2018-05-11T00:00:00.000","2018-04-30T00:00:00.000","United States, Canada","ES_1075790_TSX2330LA_05102018141200_1520383"
"2319578","Thermo Fisher Scientific LLC","Thermo Fisher","TSX2330LD","TSX2330LD","","","High Performance Freezer","Upright","0","1","1","Right,Swinging","1","7","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.95","-30.63","9.79","10.65",,"10.46","11.98","34","78.5","28","Chart Recorder","2018-05-11T00:00:00.000","2018-04-30T00:00:00.000","United States, Canada","ES_1075790_TSX2330LD_05102018141635_1795215"
"2320334","Desmon Spa","Desmon","LABF25CF-SS","LABF25CF-SS","","","High Performance Freezer","Upright","0","1","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.8","-20.4","6.3","5.43",,"5.22","11.96","31.49","79.13","28.34","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_MF25SS-SA_05152018013005_7805191"
"2320335","Desmon Spa","Desmon","DS-PGB07C","DS-PGB07CSSPCBHE-A","","","High Performance Freezer","Upright","0","1","1","Swinging","0","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","21.8","-20.4","6.3","5.43",,"5.22","11.96","31.49","79.13","28.34","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGB07CSSPCBHE-A_05152018013106_7866989"
"2320339","Desmon Spa","Desmon","DS-PGM14C","DS-PGM14CBBPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGM14CBBPCBHE-A_05152018003051_4251717"
"2320340","Desmon Spa","Desmon","DS-PGM14C","DS-PGM14CSSPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGM14CSSPCBHE-A_05152018003201_4321974"
"2320341","Desmon Spa","Desmon","DS-PGM14G","DS-PGM14GBBPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGM14GBBPCBHE-A_05152018003308_4388520"
"2320342","Desmon Spa","Desmon","DS-PGM14G","DS-PGM14GSSPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGM14GSSPCBHE-A_05152018003126_4286713"
"2320343","Desmon Spa","Desmon","LABR49CF-SG","LABR49CF-SG","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.6","3.81",,"3.46","11.42","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_MR49SS-GA_05152018003014_4214419"
"2320344","Desmon Spa","Desmon","DS-PGH14G","DS-PGH14GBBPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.4","3.81",,"7.09","7.6","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGH14GBBPCBHE-A_05152018004511_5111532"
"2320345","Desmon Spa","Desmon","DS-PGH14G","DS-PGH14GSSPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.4","3.81",,"7.09","7.6","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGH14GSSPCBHE-A_05152018004401_5041692"
"2320346","Desmon Spa","Desmon","DS-PGH14S","DS-PGH14SBBPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Sliding","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.4","3.81",,"7.09","7.6","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGH14SBBPCBHE-A_05152018004435_5075923"
"2320347","Desmon Spa","Desmon","DS-PGH14S","DS-PGH14SSSPCBHE-A","","","High Performance Refrigerator","Upright","2","0","2","Sliding","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.4","3.81",,"7.09","7.6","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_DS-PGH14SSSPCBHE-A_05152018004602_5162563"
"2320348","Desmon Spa","Desmon","LABCR49CF-PG","LABCR49CF-PG","","","High Performance Refrigerator","Upright","2","0","2","Swinging","0","8","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","47.31","3.49","3.4","3.81",,"7.09","7.6","31.49","79.13","56.69","None","2018-05-15T00:00:00.000","2018-05-14T00:00:00.000","United States","ES_1141281_MH49PA-GA_05152018004324_5004123"
"2322981","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-10.5-S-P","HS-HC-LAB-R-10.5-S-P","HS-HC-LAB-R-10.5-G-P,HS-HC-LAB-R-10.5-G-P,","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","7","Manual","R-600a","R-600a (GWP:3)","","9.38","4.22","5.42","2.42",,"2.27","5.23","25.5","59","23.5","Door Lock, Temperature Monitor, 170","2016-07-01T00:00:00.000","2018-09-28T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-10.5-S-P_07182018201915_5155924"
