"pd_id","energy_star_partner","product_category","product_type","brand_name","model_name","model_number","additional_model_information","upc","energy_star_model_identifier"
"2259977","Nora Lighting","Light Fixtures","Directional Luminaire","Nora Lighting","2"" Iolite","NIO-2XXXXXXXXX",",NIO-2RC27XBW + NHIOICD-28LEX,; ,NIO-2RC27XBZ + NHIOICD-28LEX,; ,NIO-2RC27XHW + NHIOICD-28LEX,; ,NIO-2RC27XMPW + NHIOICD-28LEX,; ,NIO-2RC27XNN + NHIOICD-28LEX,; ,NIO-2RC27XWW + NHIOICD-28LEX,; ,NIO-2RC30XBW + NHIOICD-28LEX,; ,NIO-2RC30XBZ + NHIOICD-28LEX,; ,NIO-2RC30XHW + NHIOICD-28LEX,; ,NIO-2RC30XMPW + NHIOICD-28LEX,; ,NIO-2RC30XNN + NHIOICD-28LEX,; ,NIO-2RC30XWW + NHIOICD-28LEX,; ,NIO-2RC40XBW + NHIOICD-28LEX,; ,NIO-2RC40XBZ + NHIOICD-28LEX,; ,NIO-2RC40XHW + NHIOICD-28LEX,; ,NIO-2RC40XMPW + NHIOICD-28LEX,; ,NIO-2RC40XNN + NHIOICD-28LEX,; ,NIO-2RC40XWW + NHIOICD-28LEX,; ,NIO-2RG27XBZ + NHIOICD-28LEX,; ,NIO-2RG27XMPW + NHIOICD-28LEX,; ,NIO-2RG27XNN + NHIOICD-28LEX,; ,NIO-2RG27XWW + NHIOICD-28LEX,; ,NIO-2RG30XBZ + NHIOICD-28LEX,; ,NIO-2RG30XMPW + NHIOICD-28LEX,; ,NIO-2RG30XNN + NHIOICD-28LEX,; ,NIO-2RG30XWW + NHIOICD-28LEX,; ,NIO-2RG40XBZ + NHIOICD-28LEX,; ,NIO-2RG40XMPW + NHIOICD-28LEX,; ,NIO-2RG40XNN + NHIOICD-28LEX,; ,NIO-2RG40XWW + NHIOICD-28LEX,; ,NIO-2SC27XBW + NHIOICD-28LEX,; ,NIO-2SC27XBZ + NHIOICD-28LEX,; ,NIO-2SC27XHW + NHIOICD-28LEX,; ,NIO-2SC27XMPW + NHIOICD-28LEX,; ,NIO-2SC27XNN + NHIOICD-28LEX,; ,NIO-2SC27XWW + NHIOICD-28LEX,; ,NIO-2SC30XBW + NHIOICD-28LEX,; ,NIO-2SC30XBZ + NHIOICD-28LEX,; ,NIO-2SC30XHW + NHIOICD-28LEX,; ,NIO-2SC30XMPW + NHIOICD-28LEX,; ,NIO-2SC30XNN + NHIOICD-28LEX,; ,NIO-2SC30XWW + NHIOICD-28LEX,; ,NIO-2SC40XBW + NHIOICD-28LEX,; ,NIO-2SC40XBZ + NHIOICD-28LEX,; ,NIO-2SC40XHW + NHIOICD-28LEX,; ,NIO-2SC40XMPW + NHIOICD-28LEX,; ,NIO-2SC40XNN + NHIOICD-28LEX,; ,NIO-2SC40XWW + NHIOICD-28LEX,; ,NIO-2SG27XBZ + NHIOICD-28LEX,; ,NIO-2SG27XMPW + NHIOICD-28LEX,; ,NIO-2SG27XNN + NHIOICD-28LEX,; ,NIO-2SG27XWW + NHIOICD-28LEX,; ,NIO-2SG30XBZ + NHIOICD-28LEX,; ,NIO-2SG30XMPW + NHIOICD-28LEX,; ,NIO-2SG30XNN + NHIOICD-28LEX,; ,NIO-2SG30XWW + NHIOICD-28LEX,; ,NIO-2SG40XBZ + NHIOICD-28LEX,; ,NIO-2SG40XMPW + NHIOICD-28LEX,; ,NIO-2SG40XNN + NHIOICD-28LEX,; ,NIO-2SG40XWW + NHIOICD-28LEX,; 2"" Iolite,NIO-2XXXXXXXXX,","","ES_1030389_NIO-2XXXXXXXXX_02112016222708_9628366"
"2259980","Nora Lighting","Light Fixtures","Directional Luminaire","Nora Lighting","4"" Iolite","NIO-4XXXXXXXXX",",NIO-4RC27XBW + NHIOICD-48LEX,; ,NIO-4RC27XBZ + NHIOICD-48LEX,; ,NIO-4RC27XHW + NHIOICD-48LEX,; ,NIO-4RC27XMPW + NHIOICD-48LEX,; ,NIO-4RC27XNN + NHIOICD-48LEX,; ,NIO-4RC27XWW + NHIOICD-48LEX,; ,NIO-4RC30XBW + NHIOICD-48LEX,; ,NIO-4RC30XBZ + NHIOICD-48LEX,; ,NIO-4RC30XHW + NHIOICD-48LEX,; ,NIO-4RC30XMPW + NHIOICD-48LEX,; ,NIO-4RC30XNN + NHIOICD-48LEX,; ,NIO-4RC30XWW + NHIOICD-48LEX,; ,NIO-4RC40XBW + NHIOICD-48LEX,; ,NIO-4RC40XBZ + NHIOICD-48LEX,; ,NIO-4RC40XHW + NHIOICD-48LEX,; ,NIO-4RC40XMPW + NHIOICD-48LEX,; ,NIO-4RC40XNN + NHIOICD-48LEX,; ,NIO-4RC40XWW + NHIOICD-48LEX,; ,NIO-4RD27XBZ + NHIOICD-48LEX,; ,NIO-4RD27XHW + NHIOICD-48LEX,; ,NIO-4RD27XMPW + NHIOICD-48LEX,; ,NIO-4RD27XNN + NHIOICD-48LEX,; ,NIO-4RD27XWW + NHIOICD-48LEX,; ,NIO-4RD30XBZ + NHIOICD-48LEX,; ,NIO-4RD30XHW + NHIOICD-48LEX,; ,NIO-4RD30XMPW + NHIOICD-48LEX,; ,NIO-4RD30XNN + NHIOICD-48LEX,; ,NIO-4RD30XWW + NHIOICD-48LEX,; ,NIO-4RD40XBZ + NHIOICD-48LEX,; ,NIO-4RD40XHW + NHIOICD-48LEX,; ,NIO-4RD40XMPW + NHIOICD-48LEX,; ,NIO-4RD40XNN + NHIOICD-48LEX,; ,NIO-4RD40XWW + NHIOICD-48LEX,; ,NIO-4RG27XBZ + NHIOICD-48LEX,; ,NIO-4RG27XMPW + NHIOICD-48LEX,; ,NIO-4RG27XNN + NHIOICD-48LEX,; ,NIO-4RG27XWW + NHIOICD-48LEX,; ,NIO-4RG30XBZ + NHIOICD-48LEX,; ,NIO-4RG30XMPW + NHIOICD-48LEX,; ,NIO-4RG30XNN + NHIOICD-48LEX,; ,NIO-4RG30XWW + NHIOICD-48LEX,; ,NIO-4RG40XBZ + NHIOICD-48LEX,; ,NIO-4RG40XMPW + NHIOICD-48LEX,; ,NIO-4RG40XNN + NHIOICD-48LEX,; ,NIO-4RG40XWW + NHIOICD-48LEX,; ,NIO-4SC27XBW + NHIOICD-48LEX,; ,NIO-4SC27XBZ + NHIOICD-48LEX,; ,NIO-4SC27XHW + NHIOICD-48LEX,; ,NIO-4SC27XMPW + NHIOICD-48LEX,; ,NIO-4SC27XNN + NHIOICD-48LEX,; ,NIO-4SC27XWW + NHIOICD-48LEX,; ,NIO-4SC30XBW + NHIOICD-48LEX,; ,NIO-4SC30XHW + NHIOICD-48LEX,; ,NIO-4SC30XMPW + NHIOICD-48LEX,; ,NIO-4SC30XNN + NHIOICD-48LEX,; ,NIO-4SC30XWW + NHIOICD-48LEX,; ,NIO-4SC40XBW + NHIOICD-48LEX,; ,NIO-4SC40XBZ + NHIOICD-48LEX,; ,NIO-4SC40XHW + NHIOICD-48LEX,; ,NIO-4SC40XMPW + NHIOICD-48LEX,; ,NIO-4SC40XNN + NHIOICD-48LEX,; ,NIO-4SC40XWW + NHIOICD-48LEX,; ,NIO-4SD27XBZ + NHIOICD-48LEX,; ,NIO-4SD27XHW + NHIOICD-48LEX,; ,NIO-4SD27XMPW + NHIOICD-48LEX,; ,NIO-4SD27XNN + NHIOICD-48LEX,; ,NIO-4SD27XWW + NHIOICD-48LEX,; ,NIO-4SD30XBZ + NHIOICD-48LEX,; ,NIO-4SD30XHW + NHIOICD-48LEX,; ,NIO-4SD30XMPW + NHIOICD-48LEX,; ,NIO-4SD30XNN + NHIOICD-48LEX,; ,NIO-4SD30XWW + NHIOICD-48LEX,; ,NIO-4SD40XBZ + NHIOICD-48LEX,; ,NIO-4SD40XHW + NHIOICD-48LEX,; ,NIO-4SD40XMPW + NHIOICD-48LEX,; ,NIO-4SD40XNN + NHIOICD-48LEX,; ,NIO-4SD40XWW + NHIOICD-48LEX,; ,NIO-4SG27XBZ + NHIOICD-48LEX,; ,NIO-4SG27XMPW + NHIOICD-48LEX,; ,NIO-4SG27XNN + NHIOICD-48LEX,; ,NIO-4SG27XWW + NHIOICD-48LEX,; ,NIO-4SG30XBZ + NHIOICD-48LEX,; ,NIO-4SG30XMPW + NHIOICD-48LEX,; ,NIO-4SG30XNN + NHIOICD-48LEX,; ,NIO-4SG30XWW + NHIOICD-48LEX,; ,NIO-4SG40XBZ + NHIOICD-48LEX,; ,NIO-4SG40XMPW + NHIOICD-48LEX,; ,NIO-4SG40XNN + NHIOICD-48LEX,; ,NIO-4SG40XWW + NHIOICD-48LEX,; 4"" Iolite,NIO-4XXXXXXXXX,","","ES_1030389_NIO-4XXXXXXXXX_02112016225840_1520846"
"2259981","Nora Lighting","Light Fixtures","Directional Luminaire","Nora Lighting","4"" Iolite Retrofit","NIR-4XXXXXXXXX",",NIR-4RC27XBW + NHXXX-4XXXXX,; ,NIR-4RC27XBZ + NHXXX-4XXXXX,; ,NIR-4RC27XHW + NHXXX-4XXXXX,; ,NIR-4RC27XMPW + NHXXX-4XXXXX,; ,NIR-4RC27XNN + NHXXX-4XXXXX,; ,NIR-4RC27XWW + NHXXX-4XXXXX,; ,NIR-4RC30XBW + NHXXX-4XXXXX,; ,NIR-4RC30XBZ + NHXXX-4XXXXX,; ,NIR-4RC30XHW + NHXXX-4XXXXX,; ,NIR-4RC30XMPW + NHXXX-4XXXXX,; ,NIR-4RC30XNN + NHXXX-4XXXXX,; ,NIR-4RC30XWW + NHXXX-4XXXXX,; ,NIR-4RC40XBW + NHXXX-4XXXXX,; ,NIR-4RC40XBZ + NHXXX-4XXXXX,; ,NIR-4RC40XHW + NHXXX-4XXXXX,; ,NIR-4RC40XMPW + NHXXX-4XXXXX,; ,NIR-4RC40XNN + NHXXX-4XXXXX,; ,NIR-4RC40XWW + NHXXX-4XXXXX,; ,NIR-4RG27XBZ + NHXXX-4XXXXX,; ,NIR-4RG27XMPW + NHXXX-4XXXXX,; ,NIR-4RG27XNN + NHXXX-4XXXXX,; ,NIR-4RG27XWW + NHXXX-4XXXXX,; ,NIR-4RG30XBZ + NHXXX-4XXXXX,; ,NIR-4RG30XMPW + NHXXX-4XXXXX,; ,NIR-4RG30XNN + NHXXX-4XXXXX,; ,NIR-4RG30XWW + NHXXX-4XXXXX,; ,NIR-4RG40XBZ + NHXXX-4XXXXX,; ,NIR-4RG40XHW + NHXXX-4XXXXX,; ,NIR-4RG40XMPW + NHXXX-4XXXXX,; ,NIR-4RG40XNN + NHXXX-4XXXXX,; ,NIR-4RG40XWW + NHXXX-4XXXXX,; ,NIR-4SC27XBW + NHXXX-4XXXXX,; ,NIR-4SC27XBZ + NHXXX-4XXXXX,; ,NIR-4SC27XHW + NHXXX-4XXXXX,; ,NIR-4SC27XMPW + NHXXX-4XXXXX,; ,NIR-4SC27XNN + NHXXX-4XXXXX,; ,NIR-4SC27XWW + NHXXX-4XXXXX,; ,NIR-4SC30XBW + NHXXX-4XXXXX,; ,NIR-4SC30XBZ + NHXXX-4XXXXX,; ,NIR-4SC30XHW + NHXXX-4XXXXX,; ,NIR-4SC30XMPW + NHXXX-4XXXXX,; ,NIR-4SC30XNN + NHXXX-4XXXXX,; ,NIR-4SC30XWW + NHXXX-4XXXXX,; ,NIR-4SC40XBW + NHXXX-4XXXXX,; ,NIR-4SC40XBZ + NHXXX-4XXXXX,; ,NIR-4SC40XHW + NHXXX-4XXXXX,; ,NIR-4SC40XMPW + NHXXX-4XXXXX,; ,NIR-4SC40XNN + NHXXX-4XXXXX,; ,NIR-4SC40XWW + NHXXX-4XXXXX,; ,NIR-4SG27XBZ + NHXXX-4XXXXX,; ,NIR-4SG27XMPW + NHXXX-4XXXXX,; ,NIR-4SG27XNN + NHXXX-4XXXXX,; ,NIR-4SG27XWW + NHXXX-4XXXXX,; ,NIR-4SG30XBZ + NHXXX-4XXXXX,; ,NIR-4SG30XMPW + NHXXX-4XXXXX,; ,NIR-4SG30XNN + NHXXX-4XXXXX,; ,NIR-4SG30XWW + NHXXX-4XXXXX,; ,NIR-4SG40XBZ + NHXXX-4XXXXX,; ,NIR-4SG40XMPW + NHXXX-4XXXXX,; ,NIR-4SG40XNN + NHXXX-4XXXXX,; ,NIR-4SG40XWW + NHXXX-4XXXXX,","","ES_1030389_NIR-4XXXXXXXXX_02112016232930_3370446"
"2260836","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P6084-xxyyK9","P6084-xxyyK9","","","ES_0041249_P6084-xxyyK9_02262016120449_7777777"
"2260837","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P6085-xxyyK9","P6085-xxyyK9","","","ES_0041249_P6085-xxyyK9_02262016120449_7777777"
"2260838","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P6524-xxyyK9","P6524-xxyyK9","","","ES_0041249_P6524-xxyyK9_02262016120449_7777777"
"2260839","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P6530-xxyyK9","P6530-xxyyK9","","","ES_0041249_P6530-xxyyK9_02262016120449_7777777"
"2260840","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3579-xxyyK9","P3579-xxyyK9","","","ES_0041249_P3579-xxyyK9_02262016120449_7777777"
"2260841","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P6013-xxyyK9","P6013-xxyyK9","","","ES_0041249_P6013-xxyyK9_02262016120449_7777777"
"2260842","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P6014-xxyyK9","P6014-xxyyK9","","","ES_0041249_P6014-xxyyK9_02262016120449_7777777"
"2260843","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P6510-xxyyK9","P6510-xxyyK9","","","ES_0041249_P6510-xxyyK9_02262016120449_7777777"
"2260844","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3578-xxyyK9","P3578-xxyyK9","","","ES_0041249_P3578-xxyyK9_02262016120449_7777777"
"2260845","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3590-xxyyK9","P3590-xxyyK9","","","ES_0041249_P3590-xxyyK9_02262016120449_7777777"
"2260846","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3591-xxyyK9","P3591-xxyyK9","","","ES_0041249_P3591-xxyyK9_02262016120449_7777777"
"2260847","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3592-xxyyK9","P3592-xxyyK9","","","ES_0041249_P3592-xxyyK9_02262016120449_7777777"
"2260848","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3593-xxyyK9","P3593-xxyyK9","","","ES_0041249_P3593-xxyyK9_02262016120449_7777777"
"2260849","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3910-xxyyK9","P3910-xxyyK9","","","ES_0041249_P3910-xxyyK9_02262016120449_7777777"
"2260850","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3911-xxyyK9","P3911-xxyyK9","","","ES_0041249_P3911-xxyyK9_02262016120449_7777777"
"2260851","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P5862xxyyK9","P5862xxyyK9","","","ES_0041249_P5862xxyyK9_02262016120449_7777777"
"2260852","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P5778-xxyyK9zz","P5778-xxyyK9zz","","","ES_0041249_P5778xxyyK9_02262016120449_7777777"
"2260853","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P5775-xxyyK9zz","P5775-xxyyK9zz","","","ES_0041249_P5775xxyyK9_02262016120449_7777777"
"2260854","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P5508-xxyyK9zz","P5508-xxyyK9zz","","","ES_0041249_P5508xxyyK9_02262016120449_7777777"
"2260855","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3594-xxyyK9","P3594-xxyyK9","","","ES_0041249_P3594-xxyyK9_02262016120449_7777777"
"2260856","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3609-xxyyK9","P3609-xxyyK9","","","ES_0041249_P3609-xxyyK9_02262016120449_7777777"
"2260857","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3494-xxyyK9DI","P3494-xxyyK9DI","","","ES_0041249_P3494-xxyyK9DI_02262016120449_7777777"
"2260858","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3675-xxyyK9","P3675-xxyyK9","","","ES_0041249_P3675-xxyyK9_02262016120449_7777777"
"2260859","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P5408-xxyyK9zz","P5408-xxyyK9zz","","","ES_0041249_P5408xxyyK9_02262016120449_7777777"
"2260860","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2300-xxyyK9","P2300-xxyyK9","","","ES_0041249_P2300-xxyyK9_02262016120449_7777777"
"2260861","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2301-xxyyK9","P2301-xxyyK9","","","ES_0041249_P2301-xxyyK9_02262016120449_7777777"
"2260862","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2302-xxyyK9","P2302-xxyyK9","","","ES_0041249_P2302-xxyyK9_02262016120449_7777777"
"2260863","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2303-xxyyK9","P2303-xxyyK9","","","ES_0041249_P2303-xxyyK9_02262016120449_7777777"
"2260864","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2304-xxyyK9","P2304-xxyyK9","","","ES_0041249_P2304-xxyyK9_02262016120449_7777777"
"2260865","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2305-xxyyK9","P2305-xxyyK9","","","ES_0041249_P2305-xxyyK9_02262016120449_7777777"
"2260866","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2306-xxyyK9","P2306-xxyyK9","","","ES_0041249_P2306-xxyyK9_02262016120449_7777777"
"2260867","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2307-xxyyK9","P2307-xxyyK9","","","ES_0041249_P2307-xxyyK9_02262016120449_7777777"
"2260868","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2308-xxyyK9","P2308-xxyyK9","","","ES_0041249_P2308-xxyyK9_02262016120449_7777777"
"2260869","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2309-xxyyK9","P2309-xxyyK9","","","ES_0041249_P2309-xxyyK9_02262016120449_7777777"
"2260870","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2310-xxyyK9","P2310-xxyyK9","","","ES_0041249_P2310-xxyyK9_02262016120449_7777777"
"2260871","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2311-xxyyK9","P2311-xxyyK9","","","ES_0041249_P2311-xxyyK9_02262016120449_7777777"
"2260872","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2321-xxyyK9","P2321-xxyyK9","","","ES_0041249_P2321-xxyyK9_02262016120449_7777777"
"2260873","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P2322-xxyyK9","P2322-xxyyK9","","","ES_0041249_P2322-xxyyK9_02262016120449_7777777"
"2260874","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3695-xxyyK9","P3695-xxyyK9","","","ES_0041249_P3695-xxyyK9_02262016120449_7777777"
"2260875","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3737-xxyyK9","P3737-xxyyK9","","","ES_0041249_P3737-xxyyK9_02262016120449_7777777"
"2260876","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3747-xxyyK9","P3747-xxyyK9","","","ES_0041249_P3747-xxyyK9_02262016120449_7777777"
"2260877","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3756-xxyyK9","P3756-xxyyK9","","","ES_0041249_P3756-xxyyK9_02262016120449_7777777"
"2260878","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P5023-xxyyK9","P5023-xxyyK9","","","ES_0041249_P5023-xxyyK9_02262016120449_7777777"
"2260879","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P5024-xxyyK9","P5024-xxyyK9","","","ES_0041249_P5024-xxyyK9_02262016120449_7777777"
"2260880","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P5087-xxyyK9","P5087-xxyyK9","","","ES_0041249_P5087-xxyyK9_02262016120449_7777777"
"2260881","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P5094-xxyyK9","P5094-xxyyK9","","","ES_0041249_P5094-xxyyK9_02262016120449_7777777"
"2260882","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P5188-xxyyK9","P5188-xxyyK9","","","ES_0041249_P5188-xxyyK9_02262016120449_7777777"
"2260883","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P5197-xxyyK9","P5197-xxyyK9","","","ES_0041249_P5197-xxyyK9_02262016120449_7777777"
"2260884","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P5723-xxyyK9","P5723-xxyyK9","","","ES_0041249_P5723-xxyyK9_02262016120449_7777777"
"2260885","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P7088-xxyyK9","P7088-xxyyK9","","","ES_0041249_P7088-xxyyK9_02262016120449_7777777"
"2260886","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P7092-xxyyK9","P7092-xxyyK9","","","ES_0041249_P7092-xxyyK9_02262016120449_7777777"
"2260887","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P7093-xxyyK9","P7093-xxyyK9","","","ES_0041249_P7093-xxyyK9_02262016120449_7777777"
"2260888","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P7376-xxyyK9","P7376-xxyyK9","","","ES_0041249_P7376-xxyyK9_02262016120449_7777777"
"2260889","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P7385-xxyyK9","P7385-xxyyK9","","","ES_0041249_P7385-xxyyK9_02262016120449_7777777"
"2260890","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3411-xxyyK9","P3411-xxyyK9","","","ES_0041249_P3411-xxyyK9_02262016120449_7777777"
"2260891","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3417-xxyyK9","P3417-xxyyK9","","","ES_0041249_P3417-xxyyK9_02262016120449_7777777"
"2260892","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3432-xxyyK9","P3432-xxyyK9","","","ES_0041249_P3432-xxyyK9_02262016120449_7777777"
"2260893","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3447-xxyyK9","P3447-xxyyK9","","","ES_0041249_P3447-xxyyK9_02262016120449_7777777"
"2260894","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3448-xxyyK9","P3448-xxyyK9","","","ES_0041249_P3448-xxyyK9_02262016120449_7777777"
"2260895","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P3449-xxyyK9","P3449-xxyyK9","","","ES_0041249_P3449-xxyyK9_02262016120449_7777777"
"2260896","Progress Lighting","Light Fixtures","Indoor/Outdoor Non-Directional Luminaire","Progress Lighting","P3883-xxyyK9","P3883-xxyyK9","","","ES_0041249_P3883-xxyyK9_02262016120449_7777777"
"2260897","Progress Lighting","Light Fixtures","Indoor Non-Directional Luminaire","Progress Lighting","P5050-xxyyK9","P5050-xxyyK9","","","ES_0041249_P5050-xxyyK9_02262016120449_7777777"
