"case_number","status","case_request","case_subrequest","additional_subrequest","date_time_opened","date_time_closed","case_origin","oem_id","contact_type","preferred_language","state_issue","parent_case","closed_when_created","incident_address","incident_city","incident_council_district","incident_zip_code","latitude","longitude","mapped_location"
"164334","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-04T14:21:00.000","2019-04-04T14:21:00.000","Phone",,,,"FALSE",,"TRUE","2212 Lindell Ave","NASHVILLE","17","37204","36.1303686","-86.7739808","(36.1303686, -86.7739808)"
"159485","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-03-26T13:48:00.000","2019-03-28T21:20:00.000","Phone",,,,"FALSE",,"FALSE","131 1 Mile Pkwy","MADISON","8","37115","36.27994778","-86.71251058","(36.27994778, -86.71251058)"
"158626","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-22T21:28:00.000","2019-03-28T10:20:00.000","hubNashville Community",,,,"FALSE",,"FALSE","712 Kaeden Pointe Ct","ANTIOCH","29","37013","36.0685156","-86.6267081","(36.0685156, -86.6267081)"
"163903","Closed","Trash, Recycling & Litter","Cart Service","Trash - Request an Additional Cart","2019-04-03T17:46:00.000","2019-07-19T20:18:00.000","Phone",,,,"FALSE",,"FALSE","5128 Brucewood Dr","NASHVILLE","27","37211","36.0502174","-86.7324234","(36.0502174, -86.7324234)"
"171256","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-18T12:38:00.000","2019-04-25T09:01:00.000","Phone",,,,"FALSE",,"FALSE","3433 WOODLAND STAR WAY","NASHVILLE","2","37207","36.22744687","-86.79379684","(36.22744687, -86.79379684)"
"167299","Closed","Streets, Roads & Sidewalks","Street Lighting","Request New","2019-04-10T16:59:00.000","2019-11-19T21:19:00.000","hubNashville Community",,,,"FALSE",,"FALSE","Korean Veterans Blvd","NASHVILLE","19","37203","36.155727","-86.777442","(36.155727, -86.777442)"
"172216","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-19T16:35:00.000","2019-04-19T16:35:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"170815","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-17T16:20:00.000","2019-04-23T16:14:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1411 Roberts Ave","NASHVILLE","6","37206","36.18893807","-86.74115618","(36.18893807, -86.74115618)"
"168933","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-12T19:17:00.000","2019-04-12T19:17:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"162482","Closed","Streets, Roads & Sidewalks","Remove debris in roadway","Roadway","2019-04-01T16:28:00.000","2019-04-09T20:25:00.000","hubNashville Community",,,,"FALSE",,"FALSE","3046 Nolensville Pike","NASHVILLE","16","37211","36.1039628","-86.74038099","(36.1039628, -86.74038099)"
"161538","Closed","Property Violations","Cars Parked on Lawn","Cars Parked on Lawn","2019-03-29T14:49:00.000","2019-05-17T07:19:00.000","hubNashville Community",,,,"FALSE",,"FALSE","3312 Hydes Ferry Rd","NASHVILLE","2","37218","36.1907738","-86.8380936","(36.1907738, -86.8380936)"
"158779","Closed","Property Violations","Noise Violations","Noise Violations","2019-03-24T03:49:00.000","2019-04-01T15:26:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1418B 10th Ave N","NASHVILLE","19","37208","36.1761","-86.79666","(36.1761, -86.79666)"
"160073","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T14:12:00.000","2019-03-27T14:12:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"165345","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-05T18:37:00.000","2019-04-09T20:33:00.000","hubNashville Community",,,,"FALSE",,"FALSE","258 Cana Cir","NASHVILLE","23","37205","36.0871055","-86.888943","(36.0871055, -86.888943)"
"161864","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Damaged Cart","2019-03-29T20:49:00.000","2019-04-03T17:30:00.000","Phone",,,,"FALSE",,"FALSE","3044 Fieldstone Dr","ANTIOCH","33","37013","36.070113","-86.617772","(36.070113, -86.617772)"
"172318","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-19T18:49:00.000","2019-04-19T18:49:00.000","Phone",,"Resident",,"FALSE",,"FALSE","3821 Hillshire Dr","ANTIOCH","33","37013","36.0814812","-86.5989897","(36.0814812, -86.5989897)"
"163633","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Damaged Cart","2019-04-03T14:10:00.000","2019-04-04T17:40:00.000","Phone",,,,"FALSE",,"FALSE","1413 Preston Dr","NASHVILLE","7","37206","36.1917168","-86.7170494","(36.1917168, -86.7170494)"
"164754","Closed","Trash, Recycling & Litter","Extra Cart Pickup Request","Extra Trash Cart Pickup","2019-04-04T19:17:00.000","2019-04-06T10:28:00.000","Phone",,,,"FALSE",,"FALSE","513 Brentlawn Dr","NASHVILLE","26","37220","36.063794","-86.7602331","(36.063794, -86.7602331)"
"172694","Closed","Trash, Recycling & Litter","Cart Service","Trash - Request an Additional Cart","2019-04-22T14:17:00.000","2019-04-22T14:19:00.000","Phone",,,,"FALSE",,"FALSE","2301 Dundee Ln","NASHVILLE","15","37214","36.1998","-86.68366","(36.1998, -86.68366)"
"166388","Closed","Trash, Recycling & Litter","Illegal Dumping","Alley","2019-04-09T13:22:00.000","2019-04-10T20:40:00.000","hubNashville Community",,,,"FALSE",,"FALSE","3804 Sentinel Dr","NASHVILLE","24","37209","36.14560897","-86.83175363","(36.14560897, -86.83175363)"
"167978","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-11T15:47:00.000","2019-04-11T15:47:00.000","Phone",,,,"FALSE",,"TRUE","1333 Meridian St","NASHVILLE","5","37207","36.196325","-86.766741","(36.196325, -86.766741)"
"164141","Closed","Property Violations","Cars Parked on Lawn","Cars Parked on Lawn","2019-04-03T22:08:00.000","2019-04-09T07:10:00.000","Mobile App",,,,"FALSE",,"FALSE","5014 Kentucky Ave","NASHVILLE","20","37209","36.16007595","-86.84871856","(36.16007595, -86.84871856)"
"169848","Closed","Trash, Recycling & Litter","Cart Service","Trash - Moved to Home with No Cart","2019-04-15T21:57:00.000","2019-04-24T20:09:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1821 Elliott Ave","NASHVILLE","17","37203","36.135236","-86.7825683","(36.135236, -86.7825683)"
"164886","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Report a Damaged Cart","2019-04-04T21:17:00.000","2019-04-08T20:31:00.000","Phone",,,,"FALSE",,"FALSE","415 Barrett Rd","NASHVILLE","16","37211","36.11976","-86.72209","(36.11976, -86.72209)"
"876326","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2022-01-21T17:17:00.000","2022-01-21T17:17:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"160550","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-03-27T20:34:00.000","2019-03-29T21:31:00.000","Phone",,,,"FALSE",,"FALSE","1715 24th Ave N","NASHVILLE","21","37208","36.17751","-86.8155","(36.17751, -86.8155)"
"170832","Closed","Other Metro Services and Forms","Mayor's Office Case","Mayor's Office Case","2019-04-17T16:27:00.000","2019-04-18T20:46:00.000","hubNashville Community",,,,"FALSE",,"FALSE",,,,,,,
"160815","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-03-28T14:23:00.000","2019-03-28T14:23:00.000","Phone",,"Resident",,"FALSE",,"FALSE","313 Gatewood Ave","NASHVILLE","5","37207","36.199687","-86.764846","(36.199687, -86.764846)"
"171275","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-04-18T13:00:00.000","2019-04-18T13:00:00.000","Phone","OE-00011911_4/17/2019 12:43",,,"FALSE",,"TRUE","GALLATIN PKE / SPAIN AV","NASHVILLE","5","37216","36.20008813","-86.74041084","(36.20008813, -86.74041084)"
"166405","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-09T13:41:00.000","2019-04-09T13:41:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"173285","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Recycle","2019-04-23T12:48:00.000","2019-04-30T16:20:00.000","Phone",,,,"FALSE",,"FALSE","410 37th Ave N","NASHVILLE","24","37209","36.15348","-86.82856","(36.15348, -86.82856)"
"162698","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Backdoor","2019-04-01T20:12:00.000","2019-04-02T21:34:00.000","Phone",,,,"FALSE",,"FALSE","402 Elaine Ct","MADISON","7","37115","36.2535","-86.70312","(36.2535, -86.70312)"
"158359","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-03-22T17:10:00.000","2019-12-19T21:17:00.000","Phone",,,,"FALSE",,"FALSE","Buena Vista Pike & Moormans Arm Rd","NASHVILLE","2","37218","36.21477","-86.81768","(36.21477, -86.81768)"
"160204","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-27T15:28:00.000","2019-03-27T15:28:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"165689","Closed","Streets, Roads & Sidewalks","Sidewalks","Request New Sidewalk","2019-04-07T20:36:00.000","2019-04-09T16:37:00.000","hubNashville Community",,,,"FALSE",,"FALSE","3505 Brick Church Pike","NASHVILLE","3","37207","36.2524285","-86.77686524","(36.2524285, -86.77686524)"
"169765","Closed","Property Violations","Junk and Debris","Junk and Debris","2019-04-15T20:00:00.000","2019-05-18T07:01:00.000","hubNashville Community",,,,"FALSE",,"FALSE","237 Oceanfront Cir S","ANTIOCH","33","37013","36.0515398","-86.5827716","(36.0515398, -86.5827716)"
"158915","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-25T13:36:00.000","2019-03-25T13:36:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"165551","New","Electric & Water General","Clean Ditches","Clean Ditches","2019-04-06T04:15:00.000",,"hubNashville Community",,,,"FALSE",,"FALSE","3213 Knobview Dr","NASHVILLE","15","37214","36.17721468","-86.67183798","(36.17721468, -86.67183798)"
"158358","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-03-22T17:09:00.000","2019-03-22T17:10:00.000","Phone",,"Resident",,"FALSE",,"FALSE","801 Pebble Creek Ct","ANTIOCH","28","37013","36.0714028","-86.6556183","(36.0714028, -86.6556183)"
"167289","Closed","Trash, Recycling & Litter","New Service/Activate Service","New Construction Residential Recycle","2019-04-10T16:49:00.000","2019-04-16T17:00:00.000","Phone",,,,"FALSE",,"FALSE","122 Campbell Ct","MADISON","8","37115","36.2814515","-86.7307533","(36.2814515, -86.7307533)"
"162695","Closed","Parks","Event Permit Request","Event Permit Request","2019-04-01T20:11:00.000","2019-04-01T20:22:00.000","Phone",,,,"FALSE",,"FALSE","300 2nd Ave S","NASHVILLE","19","37201","36.1587276","-86.7728727","(36.1587276, -86.7728727)"
"162955","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-02T14:20:00.000","2019-04-02T14:20:00.000","Phone",,"Resident",,"FALSE",,"FALSE","510 S 9th St","NASHVILLE","6","37206","36.1697173","-86.7539921","(36.1697173, -86.7539921)"
"167570","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Request an Additional Cart","2019-04-10T20:31:00.000","2019-04-17T20:53:00.000","Phone",,,,"FALSE",,"FALSE","140 46th Ave N","NASHVILLE","24","37209","36.1445863","-86.8415832","(36.1445863, -86.8415832)"
"171621","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-04-18T16:56:00.000","2019-04-20T09:02:00.000","Phone",,,,"FALSE",,"FALSE","1132 Peter Pan St","MADISON","7","37115","36.2456529","-86.7102014","(36.2456529, -86.7102014)"
"169206","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-04-14T20:38:00.000","2019-04-14T20:38:00.000","Phone","OE-00011256_4/12/2019 9:47",,,"FALSE",,"TRUE","5400 BELL FORGE LN E","ANTIOCH","32","37013","36.04697245","-86.64653492","(36.04697245, -86.64653492)"
"168601","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-12T14:52:00.000","2019-04-12T14:52:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"158300","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Moved to Home with No Cart","2019-03-22T16:34:00.000","2019-03-27T21:24:00.000","Phone",,,,"FALSE",,"FALSE","1625 Sprucedale Dr","ANTIOCH","32","37013","36.035565","-86.614074","(36.035565, -86.614074)"
"163222","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-02T17:44:00.000","2019-04-02T17:44:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"161356","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-03-29T12:19:00.000","2019-03-29T12:19:00.000","Phone","OE-00009564_3/27/2019 9:35",,,"FALSE",,"TRUE","LEBANON PKE / FESSLERS LN","NASHVILLE","19","37210","36.15433741","-86.7432966","(36.15433741, -86.7432966)"
"162669","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-01T19:43:00.000","2019-04-01T19:43:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"159355","Closed","Streets, Roads & Sidewalks","Traffic Engineering","Parking Study","2019-03-25T21:01:00.000","2019-04-03T17:29:00.000","Phone",,,,"FALSE",,"FALSE","Central Ave & West End Pl","NASHVILLE","24","37205","36.1381512","-86.8232565","(36.1381512, -86.8232565)"
"159805","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-26T19:21:00.000","2019-03-26T19:21:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"164310","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-04T14:03:00.000","2019-04-04T14:03:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"173218","Closed","Property Violations","Tall Grass and Weeds","Tall Grass and Weeds","2019-04-23T02:41:00.000","2019-05-10T07:02:00.000","hubNashville Community",,,,"FALSE",,"FALSE","107 Beverly Dr","MADISON","8","37115","36.26292669","-86.72516796","(36.26292669, -86.72516796)"
"158888","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-25T13:06:00.000","2019-03-25T13:06:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"170901","Closed","Property Violations","Illegal Signs on Private Property","Illegal Signs on Private Property","2019-04-17T17:30:00.000","2019-04-18T14:45:00.000","hubNashville Community",,,,"FALSE",,"FALSE","3000 Rivercrest Pass","NASHVILLE","14","37214","36.17215756","-86.65046673","(36.17215756, -86.65046673)"
"164528","Closed","Transit","State Routes","State Routes","2019-04-04T15:59:00.000","2019-04-05T14:53:00.000","Phone",,,,"FALSE",,"FALSE","Bell Rd & Morris Gentry Blvd SB","ANTIOCH","32","37013","36.066713","-86.636764","(36.066713, -86.636764)"
"170243","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Moved to Home with No Cart","2019-04-16T17:22:00.000","2019-04-23T17:04:00.000","Phone",,,,"FALSE",,"FALSE","318 Edwin St","NASHVILLE","5","37207","36.204264","-86.7640067","(36.204264, -86.7640067)"
"164178","Closed","Public Safety","Abandoned Vehicles","Abandoned Vehicles","2019-04-04T02:27:00.000","2019-04-06T08:10:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1113 5th Ave N","NASHVILLE","5","37207","36.17480296","-86.78775924","(36.17480296, -86.78775924)"
"161846","Closed","Trash, Recycling & Litter","Extra Cart Pickup Request","Extra Trash Cart Pickup","2019-03-29T20:22:00.000","2019-04-03T21:30:00.000","Phone",,,,"FALSE",,"FALSE","3570 GONDOLA DR","ANTIOCH","33","37013","36.08254","-86.5998","(36.08254, -86.5998)"
"164276","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-04T13:42:00.000","2019-04-11T09:16:00.000","Phone",,,,"FALSE",,"FALSE","924 crescent hill rd","NASHVILLE","6","37206","36.18529","-86.72461","(36.18529, -86.72461)"
"167753","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-11T12:15:00.000","2019-04-18T09:26:00.000","Phone",,,,"FALSE",,"FALSE","3620 Rolland Rd","NASHVILLE","24","37205","36.12889","-86.82829","(36.12889, -86.82829)"
"163358","Closed","Trash, Recycling & Litter","Cart Service","Trash - Report a Damaged Cart","2019-04-02T19:39:00.000","2019-04-04T21:28:00.000","Phone",,,,"FALSE",,"FALSE","909 Winston Pl","NASHVILLE","25","37204","36.1077973","-86.7811642","(36.1077973, -86.7811642)"
"169493","Closed","Property Violations","Tall Grass and Weeds","Tall Grass and Weeds","2019-04-15T15:44:00.000","2019-05-17T07:00:00.000","Phone",,,,"FALSE",,"FALSE","1208 Ainlay Dr","NASHVILLE","13","37217","36.1286418","-86.7036231","(36.1286418, -86.7036231)"
"163735","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-03T15:22:00.000","2019-04-03T15:22:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"161748","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-29T18:16:00.000","2019-03-29T18:16:00.000","Phone",,,,"FALSE",,"TRUE","509 Forest Pointe Pl","ANTIOCH","29","37013","36.0680556","-86.6287079","(36.0680556, -86.6287079)"
"170597","Closed","Property Violations","Tall Grass and Weeds","Tall Grass and Weeds","2019-04-17T13:32:00.000","2019-05-22T07:01:00.000","Mobile App",,,,"FALSE",,"FALSE","1731 Dr DB Todd Jr Blvd","NASHVILLE","21","37208","36.17831924","-86.81055006","(36.17831924, -86.81055006)"
"168107","Closed","Trash, Recycling & Litter","Cart Service","Trash - Request an Additional Cart","2019-04-11T17:35:00.000","2019-07-19T20:19:00.000","Phone",,,,"FALSE",,"FALSE","3126 Larkspur Dr","NASHVILLE","2","37207","36.23339","-86.76664","(36.23339, -86.76664)"
"160611","Closed","Trash, Recycling & Litter","Missed Pickup - Trash Cart Service","Trash - Curbside/Alley Missed Pickup","2019-03-27T21:35:00.000","2019-04-04T10:31:00.000","hubNashville Community",,,,"FALSE",,"FALSE","2619 Mashburn Rd","NASHVILLE","16","37210","36.1143801","-86.7299477","(36.1143801, -86.7299477)"
"164667","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-04T17:55:00.000","2019-04-04T17:55:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"171696","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-18T17:53:00.000","2019-04-18T17:53:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"162013","Closed","Other Metro Services and Forms","Mayor's Office Case","Mayor's Office Case","2019-03-30T16:16:00.000","2019-04-01T16:28:00.000","hubNashville Community",,,,"FALSE",,"FALSE",,,,,,,
"171198","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-17T21:53:00.000","2019-04-17T21:53:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"160687","Closed","Streets, Roads & Sidewalks","Potholes","Roadway","2019-03-28T03:05:00.000","2019-04-01T17:34:00.000","hubNashville Community",,,,"FALSE",,"FALSE","Snell Blvd & Dolan Rd","NASHVILLE","1","37218","36.182106","-86.84433","(36.182106, -86.84433)"
"159263","Closed","Streets, Roads & Sidewalks","Traffic Light Timing","Traffic Light Timing","2019-03-25T19:10:00.000","2019-03-26T21:30:00.000","hubNashville Community",,,,"FALSE",,"FALSE","GALLATIN PIKE & RIVERWOOD DR","NASHVILLE","7","37216","36.22411857","-86.72564643","(36.22411857, -86.72564643)"
"549739","Closed","COVID-19","COVID-19 Questions","COVID-19 Questions","2021-01-19T15:24:00.000","2021-01-19T15:25:00.000","Phone",,,,"FALSE",,"FALSE",,,,,,,
"165962","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-08T16:30:00.000","2019-04-09T20:42:00.000","hubNashville Community",,,,"FALSE",,"FALSE","2521 Pennington Bend Rd","NASHVILLE","15","37214","36.2356989","-86.702363","(36.2356989, -86.702363)"
"162838","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-04-02T13:00:00.000","2019-04-02T13:00:00.000","Phone","OE-00010097_4/1/2019 10:15",,,"FALSE",,"TRUE","MT VIEW RD / RURAL HILL RD","ANTIOCH","32","37013","36.05224142","-86.65319219","(36.05224142, -86.65319219)"
"164412","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-04T15:00:00.000","2019-04-04T15:00:00.000","Phone",,"Resident",,"FALSE",,"FALSE","1044 Woodbury Falls Dr","NASHVILLE","22","37221","36.088112","-86.921755","(36.088112, -86.921755)"
"173652","Closed","Property Violations","Dilapidated Structures","Dilapidated Structures","2019-04-23T18:17:00.000","2019-07-09T07:01:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1525 Mohawk Trail","MADISON","9","37115","36.2329978","-86.6555996","(36.2329978, -86.6555996)"
"166720","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-09T18:57:00.000","2019-04-09T18:57:00.000","Phone",,"Resident",,"FALSE",,"FALSE","330 Homestead Rd","NASHVILLE","2","37207","36.234341","-86.761516","(36.234341, -86.761516)"
"166831","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-09T20:27:00.000","2019-04-09T20:27:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"166109","Closed","Property Violations","Residential Complaint","Residential Complaint","2019-04-08T18:40:00.000","2019-04-12T07:12:00.000","hubNashville Community",,,,"FALSE",,"FALSE","4109 Edwards Ave","NASHVILLE","8","37216","36.2247955","-86.7370994","(36.2247955, -86.7370994)"
"165417","Closed","Streets, Roads & Sidewalks","Illegal Dumping","Roadway","2019-04-05T19:53:00.000","2019-04-09T16:39:00.000","Phone",,,,"FALSE",,"FALSE","Laurinda Dr & Karen Dr","NASHVILLE","13","37217","36.1396756","-86.7019101","(36.1396756, -86.7019101)"
"170444","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T21:29:00.000","2019-04-16T21:29:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"167950","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-11T15:26:00.000","2019-04-11T15:26:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"163466","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-02T22:03:00.000","2019-04-02T22:03:00.000","Phone",,,,"FALSE",,"TRUE","2118 Elliott Ave","NASHVILLE","17","37204","36.1299231","-86.7798993","(36.1299231, -86.7798993)"
"160930","Closed","Streets, Roads & Sidewalks","Curbing and Berms","Damaged Curb","2019-03-28T15:43:00.000","2019-04-02T17:30:00.000","Phone",,,,"FALSE",,"FALSE","146 Southridge Dr","NASHVILLE","2","37207","36.2331596","-86.7645176","(36.2331596, -86.7645176)"
"159120","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-03-25T16:44:00.000","2019-03-25T16:44:00.000","Phone",,,,"FALSE",,"TRUE",,,,,,,
"165256","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-05T16:56:00.000","2019-04-05T16:57:00.000","Phone",,"Resident",,"FALSE",,"FALSE","721 Elissa Dr","NASHVILLE","13","37217","36.1401363","-86.7058124","(36.1401363, -86.7058124)"
"173513","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Backdoor","2019-04-23T16:25:00.000","2019-04-25T09:05:00.000","Phone",,,,"FALSE",,"FALSE","834 Bresslyn Rd","NASHVILLE","23","37205","36.12446","-86.8892048","(36.12446, -86.8892048)"
"169693","Closed","Trash, Recycling & Litter","Cart Service","Recycling - Report a Stolen Cart","2019-04-15T18:33:00.000","2019-04-23T16:10:00.000","hubNashville Community",,,,"FALSE",,"FALSE","1720 4th Ave N","NASHVILLE","19","37208","36.18414","-86.79197","(36.18414, -86.79197)"
"172103","Closed","Trash, Recycling & Litter","File a Trash or Recycling Complaint","Trash in Recycling Cart","2019-04-19T14:23:00.000","2019-04-19T14:24:00.000","Phone",,"Resident",,"FALSE",,"FALSE","133 McCarthy Park Ln","NASHVILLE","2","37207","36.2308056","-86.7935689","(36.2308056, -86.7935689)"
"159336","Closed","Property Violations","Residential Complaint","Residential Complaint","2019-03-25T20:32:00.000","2019-04-19T07:11:00.000","Phone",,,,"FALSE",,"FALSE","5914 S New Hope Rd",,,"37076","36.1654134","-86.5851315","(36.1654134, -86.5851315)"
"166514","Closed","Trash, Recycling & Litter","Missing Trash Cart","Missing Trash Cart","2019-04-09T15:23:00.000","2019-04-09T20:43:00.000","Phone",,,,"FALSE",,"FALSE","834 Stockell St","NASHVILLE","5","37207","36.1865384","-86.7697754","(36.1865384, -86.7697754)"
"162243","Closed","Trash, Recycling & Litter","Illegal Dumping","Alley","2019-04-01T12:34:00.000","2019-06-18T16:34:00.000","Mobile App",,,,"FALSE",,"FALSE","213 Printers Alley","NASHVILLE","19","37201","36.16481532","-86.77821737","(36.16481532, -86.77821737)"
"166944","Closed","Trash, Recycling & Litter","Missed Pickup - Recycle Cart Service","Recycle - Curbside/Alley Missed Pickup","2019-04-10T00:00:00.000","2019-04-16T17:09:00.000","Mobile App",,,,"FALSE",,"FALSE","1207 McChesney Ave","NASHVILLE","7","37216","36.21300674","-86.72719656","(36.21300674, -86.72719656)"
"170361","Closed","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","Resolved by hubNashville on First Call","2019-04-16T19:37:00.000","2019-04-16T19:37:00.000","Phone",,,,"FALSE",,"TRUE","Birchwood Ct",,,,"36.006842","-86.7188666","(36.006842, -86.7188666)"
"164976","Closed","Streets, Roads & Sidewalks","Blocking the Right of Way","Blocking the Right of Way","2019-04-05T13:00:00.000","2019-04-05T13:00:00.000","Phone","OE-00010444_4/4/2019 19:18",,,"FALSE",,"TRUE","MM 13 0 BRILEY N","NASHVILLE","15","37214","36.23124156","-86.69989901","(36.23124156, -86.69989901)"
