"survey_year","particpant_id","sample","q1_stable_housing","q2_adults_in_home","q2a_children_in_home","q3_zip_code","zip_code_group","q4_closest_cross_street","q5_01_desktop_computer","q5_02_laptop_computer","q5_03_tablet_device","q5_04_smartphone","q5a_device_used_by_1","q5b_01_shared_devices","q5b_02_shared_devices","q5b_03_shared_devices","q5b_04_shared_devices","aggregate_of_shared_devices","q6_years_using_computer","q7_years_using_internet","q8_years_using_smartphone","q9_use_internet","q10_start_using_internet","q11_high_speed_internet_worth","q12_01_internet_connection","q12_02_concerned_about_safety","q12_03_no_time_not_interested","q12_04_someone_will_do","q12_05_no_one_to_teach_me","q12_06_language_barriers","q12_07_device_is_too_old","q12_08_internet_is_too","q13_01_low_cost_options","q13_02_low_cost_options","q13_03_low_cost_options","q13_04_low_cost_options","q13_05_low_cost_options","q13_06_low_cost_options","q13_07_low_cost_options","aggregate_of_low_cost_options","q14_sign_up_for_government","q15_01_frequency_of_use_own","q15_02_frequency_of_use_work","q15_03_frequency_of_use_retail","q15_04_frequency_of_use_public","q15_05_frequency_of_use","q15_06_frequency_of_use_public","q15_07_frequency_of_use_school","q15_08_frequenct_of_use_mobile","q16_best_source_of_reliable","q17_home_internet_connection","q18_01_internet_service_type","q18_02_internet_service_type","q18_03_internet_service_type","q18_04_internet_service_type","q18_05_internet_service_type","q18_06_internet_service_type","q18_07_internet_service_type","q18_09_internet_service_type","q18x7_internet_service_type","aggregate_of_internet_service","q19_amount_pay_monthly_for","q20_charged_extra","q21_01_freqeuncy_slow_or","q21_02_frequency_slow_access","q21_03_frequency_problems","q21_04_frequency_dropped","q21_05_frequency_slow_internet","q21_06_frequency_router","q22_01_agreement_internet","q22_02_agreement_cost_of","q22_03_agreement_always","q22_04_agreement_interested","q22_05_agreement_can_fix","q22_06_agreement_language","q22_07_agreement_lack_of","q22_08_agreement_comfortable","q22_09_agreement_enjoy","q22_10_agreement_feel_safe","q22_11_agreement_can_t_do","q22_12_agreement_disadvantaged","q22_13_agreement_disadvantaged","q22_14_agreement_have_enough","q22_15_agreement_had_negative","q22_16_agreement_government","q22_17_agreement_feeling","q22_18_agreement_financially","q22_19_agreement_have_support","q23_01_frequency_past_year","q23_02_frequency_past_year","q23_03_frequency_past_year","q23_04_frequency_past_year","q23_05_frequency_past_year","q23_06_frequency_past_year","q23_07_frequency_past_year","q23_08_frequency_past_year","q23_09_frequency_past_year","q23_10_frequency_past_year","q23_11_frequency_past_year","q23_12_frequency_past_year","q23_13_frequency_past_year","q23_14_frequency_past_year","q23_15_frequency_past_year","q24_01_capability_turn_on","q24_02_capability_get_use","q24_03_capability_computer","q24_04_capability_upload","q24_05_capability_block_spam","q24_06_capability_write_resume","q24_07_capability_protect","q24_08_capability_create","q24_09_capability_create","q24_10_capability_write_code","q24_11_capability_make_content","q24_12_capability_arrange","q24_13_capability_make_online","q25_01_want_learn_to_code","q25_02_want_start_business","q25_03_want_create_app","q25_04_want_take_classes","q25_05_want_become_influencer","q25_06_want_create_media","q25_07_want_learn_tech_policy","q25_08_want_start_tech","q25_09_want_teach_people","q26_tech_support","q27_year_born","age","age_groups","q28_years_in_nashville","years_in_nashville_groups","q29_01_race_ethnicity_american","q29_02_race_ethnicity_asian","q29_03_race_ethnicity_black","q29_04_race_ethnicity_hispanic","q29_05_race_ethnicity_middle","q29_06_race_ethnicity_native","q29_07_race_ethnicity_white","q29_08_race_ethnicity_other","q29x8_race_ethnicity_define","race_ethnicity_groups","q30_01_gender_female","q30_02_gender_male","q30_03_gender_transgender","q30_04_gender_genderqueer","q30_05_gender_agender","q30_06_gender_cisgender","q30_07_gender_gender_non","q30_08_gender_other","q30x8_gender_define_other","gender_groups","q31_01_sexual_identity","q31_02_sexual_identity","q31_03_sexual_identity","q31_04_sexual_identity_asexual","q31_05_sexual_identity_other","q31x5_sexual_identity_define","sexual_orientation_groups","q32_01_disability_ability","q32_02_disability_ability","q32_03_disability_ability","q32_04_disability_ability","q32_05_disability_ability","q32_06_disability_ability","q32_07_disability_ability","q32_08_disability_ability","q32x8_disability_ability","aggregate_of_disabity","q33_langauge_spoken_in_home","q33x8_language_define_other","q34_01_level_of_school","q34_02_level_of_school","q34_03_level_of_school","q35_total_family_income_2020"
"2021","1011","Non-Random","Yes","2","0","37216","All other zip codes","Tanglewood & Ruskin","1","1","3","2","Yes","Desktop Computer","Laptop Computer",,,"Multiple Devices","36","26","11","Yes",,,,,,,,,,,,,,,"Verizon Fios",,,"Verizon Fios","Yes","Daily","Daily","Access Rarely","Access Rarely","Monthly","Access Rarely","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,,,,,"Fiber-optic service","$51 or more","Yes","Rarely","Rarely","Rarely","Rarely","Rarely","Monthly","Strongly Agree","Disagree","Disagree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Strongly Agree","Agree","Agree","Agree","Rarely","Never","Daily","Several Times a Week","Never","Rarely","Once a Week","Daily","Never","Monthly","Never","Daily","Daily","Several Times a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","Strongly Agree","Disagree","Strongly Agree","Neutral","Neutral","Agree","Online support","1976","45","40-49 Years Old","30","30-39 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","4-Year Undergraduate Degree","4-Year Undergraduate Degree","$60,000 to $99,999"
"2021","1012","Random","Yes","2","0","37115","All other zip codes","N Graycroft and Due West","0","3","0","2","Yes",,"Laptop Computer",,,"Laptop Computer","31","26","14","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials","Verizon Fios","AT&T Internet Basic",,"Multiple Options","Yes","Daily","Daily","Once a week","Access Rarely","Monthly","Access Rarely","Don't have Access","Several Times a Week","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,,,,,"Fiber-optic service","$51 or more","Yes","Once a Week","Never","Never","Never","Rarely","Rarely","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Neutral","Agree","Agree","Rarely","Monthly","Daily","Daily","Rarely","Once a Week","Monthly","Daily","Never","Rarely","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Agree","Neutral","Agree","Strongly Disagree","Agree","Agree","Neutral","Agree","Online support","1986","35","30-39 Years Old","15","10-19 Years",,,,"Hispanic/Latinx/Spanish origin",,,"White",,,"Multi-racial",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","4-Year Undergraduate Degree","4-Year Undergraduate Degree","$100,000 or more"
"2021","1013","Non-Random","Yes","2","1","37206","All other zip codes","Eastland and Powers","0","4","2","2","No",,,,,"None","35","25","12","Yes",,,,,,,,,,,,,"Emergency Broadband Benefit",,,,,"Emergency Broadband Benefit","Yes","Daily","Daily","Access Rarely","Access Rarely","Monthly","Access Rarely","Access Rarely","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","Yes","Once a Week","Once a Week","Once a Week","Once a Week","Daily","Once a Week","Strongly Agree","Neutral","Disagree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Rarely","Rarely","Daily","Daily","Rarely","Once a Week","Monthly","Daily","Never","Monthly","Never","Daily","Daily","Daily","No answer","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Online support","1981","40","40-49 Years Old","10","10-19 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","Technical Certificate, 2-Year College Degree or Some College","4-Year Undergraduate Degree","$100,000 or more"
"2021","1014","Random","Yes","2","2","37208","37207, 37208, 37211","Rosa parks and Dominican","0","3","1","2","Yes",,"Laptop Computer",,,"Laptop Computer","20","20","5","Yes",,,,,,,,,,,"Lifeline",,"Emergency Broadband Benefit","Comcast Internet Essentials","Verizon Fios","AT&T Internet Basic","Spectrum Internet Assist","Multiple Options","No","Daily","Daily","Access Rarely","Access Rarely","Monthly","Access Rarely","Access Rarely","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$36-$50","Yes","Several Times a Week","Several Times a Week","Monthly","Rarely","Rarely","Never","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Strongly Disagree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Neutral","Rarely","Monthly","Daily","Daily","Rarely","Once a Week","Once a Week","Several Times a Week","Rarely","Never","Monthly","Several Times a Week","Monthly","Several Times a Week","Rarely","Agree","Agree","Agree","Disagree","Neutral","Neutral","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","In-person support","1987","34","30-39 Years Old","9","0-9 Years",,,"Black/African American",,,,,,,"Black/African American",,,,"Genderqueer",,,,,,"Other","Heterosexual/Straight",,,,,,"Heterosexual/Straight",,"A sensory impairment (vision or hearing)","A learning disability (e.g., ADHD, dyslexia)",,,,,,,"Mutli-Disability","English",,"High School or GED/Equivalent","Elementary or Middle School","High School or GED/Equivalent","$30,000 to $59,999"
"2021","1015","Random","Yes","2","0","37204","All other zip codes","Audubon Rd","1","2","1","2","No",,,,,"None","33","23","11","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Daily","Don't have Access","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","No","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Strongly Agree","Neutral","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Neutral","Agree","Strongly Agree","Several Times a Week","Once a Week","Never","Monthly","Monthly","Never","Rarely","Daily","Never","Monthly","Never","Daily","Several Times a Week","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Agree","Agree","Strongly Disagree","Strongly Disagree","Online support","1969","52","50-59 Years Old","30","30-39 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"No answer","High School or GED/Equivalent","High School or GED/Equivalent","$100,000 or more"
"2021","1016","Random","Yes","10","0","37221","All other zip codes","Cross Timbers","0","1","0","1","No",,,,,"None","30","25","10","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Several Times a Week","Access Rarely","Access Rarely","Once a week","Access Rarely","Access Rarely","Daily","My own high-speed Internet or dial-up where I live","Yes",,"DSL",,,,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","Don't know","Never","Once a Week","Monthly","Monthly","Daily","Monthly","Strongly Agree","Agree","No answer","Strongly Agree","Strongly Agree","No answer","No answer","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Strongly Disagree","Neutral","Disagree","Rarely","Monthly","Daily","Daily","Monthly","Once a Week","Monthly","Daily","Never","Never","Never","Daily","Daily","Never","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Strongly Disagree","Neutral","Agree","Agree","Agree","Online support","1984","37","30-39 Years Old","34","30-39 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","Graduate or Professional Degree","High School or GED/Equivalent","$60,000 to $99,999"
"2021","1017","Random","Yes","2","1","37209","All other zip codes","46th and Charlotte","No answer","2","2","2","Yes",,,"Tablet Device",,"Tablet Device","35","25","11","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Several Times a Week","Monthly","Monthly","Monthly","Access Rarely","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","No","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Strongly Agree","Agree","Disagree","Agree","Agree","Neutral","Neutral","Strongly Agree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Agree","Neutral","Strongly Agree","Rarely","Rarely","Daily","Monthly","Never","Once a Week","Several Times a Week","Daily","Never","Monthly","Rarely","Daily","Daily","Daily","Rarely","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Online support","1977","44","40-49 Years Old","19","10-19 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","4-Year Undergraduate Degree","4-Year Undergraduate Degree","$30,000 to $59,999"
"2021","1018","Random","Yes","2","1","37207","37207, 37208, 37211","Old hickory and Dickerson Pike","No answer","2","1","2","No",,,,,"None","15","15","12","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Daily","Once a week","Monthly","Access Rarely","Access Rarely","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,,,,,"Fiber-optic service","$51 or more","Yes","Daily","Once a Week","Once a Week","Once a Week","Rarely","Monthly","Strongly Agree","Agree","No answer","Strongly Agree","Disagree","Strongly Disagree","Neutral","Agree","Strongly Agree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Disagree","Agree","Strongly Agree","Rarely","Daily","Daily","Daily","Monthly","Daily","Several Times a Week","Daily","Never","Several Times a Week","Monthly","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Online support","1984","37","30-39 Years Old","14","10-19 Years",,,,"Hispanic/Latinx/Spanish origin",,,,,,"Hispanic/Latinx/Spanish origin","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","4-Year Undergraduate Degree","High School or GED/Equivalent","Under $30,000"
"2021","1019","Non-Random","Yes","2","0","37080","All other zip codes","Clarksville Highway and Eaton's Creek Road","0","2","1","2","No",,,,,"None","30","25","9","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Daily","Daily","Several Times a Week","Monthly","Access Rarely","Don't have Access","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","No","Daily","Daily","Several Times a Week","Several Times a Week","Daily","Rarely","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Neutral","Disagree","Strongly Agree","Strongly Agree","Never","Never","Monthly","Several Times a Week","Never","Several Times a Week","Several Times a Week","Daily","Several Times a Week","Several Times a Week","Never","Daily","Daily","Daily","Once a Week","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Neutral","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Online support","1958","63","60-69 Years Old","62","60-69 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"High School or GED/Equivalent","High School or GED/Equivalent","Technical Certificate, 2-Year College Degree or Some College","$60,000 to $99,999"
"2021","1020","Non-Random","Yes","1","0","37013","All other zip codes","Oak Timber Dr and Hickory Timber Ct","0","1","1","1","No",,,,,"None","40","20","15","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Don't have Access","Once a week","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","No","Daily","Daily","Daily","Daily","No answer","Once a Week","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Agree","Disagree","Neutral","Neutral","Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Daily","Once a Week","No answer","Once a Week","Monthly","Several Times a Week","Several Times a Week","Daily","Once a Week","Several Times a Week","Rarely","Several Times a Week","Daily","Several Times a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Neutral","Strongly Disagree","Disagree","Strongly Agree","Strongly Agree","Agree","Neutral","Neutral","Agree","Disagree","Neutral","Agree","Neutral","Neutral","Online support","1955","66","60-69 Years Old","35","30-39 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","Graduate or Professional Degree","Graduate or Professional Degree","Under $30,000"
"2021","1021","Non-Random","Yes","4","0","37203","All other zip codes","Wedgewood 12th","0","7","3","6","No",,,,,"None","47","47","23","Yes",,,,,,,,,,,"Lifeline","E-Rate","Emergency Broadband Benefit","Comcast Internet Essentials","Verizon Fios","AT&T Internet Basic","Spectrum Internet Assist","Multiple Options","No","Daily","Daily","Several Times a Week","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Daily","My own high-speed Internet or dial-up where I live","Yes","Dial-Up Service","DSL","Cable modem service","Fiber-optic service","Satellite Internet Service","High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$21-$35","No","Never","Never","Never","Never","Never","Never","Neutral","Strongly Disagree","Strongly Disagree","Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","No answer","Strongly Agree","Strongly Agree","Daily","Daily","Daily","Daily","Daily","Rarely","Once a Week","Daily","Never","Once a Week","Never","Rarely","Several Times a Week","Several Times a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","No answer","1958","63","60-69 Years Old","2","0-9 Years",,,"Black/African American",,,,,,,"Black/African American",,,,,,,"Gender Non-Binary",,,"Other",,"Homosexual/Gay/Lesbian",,,,,"Homosexual/Gay/Lesbian","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","Graduate or Professional Degree","Graduate or Professional Degree","$100,000 or more"
"2021","1022","Random","Yes","2","1","37216","All other zip codes","Riverside and MCGAVOCK","0","1","4","2","No",,,,,"None","38","28","5","Yes",,,,,,,,,,,,,,,,"AT&T Internet Basic",,"AT&T Internet Basic","Yes","Daily","Daily","Access Rarely","Don't have Access","Access Rarely","Access Rarely","Daily","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,,,,,"Fiber-optic service","$36-$50","No","Never","Never","Never","Never","Never","Never","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Rarely","Monthly","Daily","Daily","Monthly","Monthly","Monthly","Daily","Never","Daily","Rarely","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Disagree","Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Online support","1975","46","40-49 Years Old","8","0-9 Years",,,,"Hispanic/Latinx/Spanish origin",,,,,,"Hispanic/Latinx/Spanish origin","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","4-Year Undergraduate Degree","High School or GED/Equivalent","$100,000 or more"
"2021","1023","Random","Yes","4","3","37207","37207, 37208, 37211","Oak view and Vailview","1","3","4","4","Yes","Desktop Computer","Laptop Computer",,,"Multiple Devices","24","20","13","Yes",,,,,,,,,,,"Lifeline","E-Rate","Emergency Broadband Benefit","Comcast Internet Essentials","Verizon Fios","AT&T Internet Basic","Spectrum Internet Assist","Multiple Options","No","Daily","Daily","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Several Times a Week","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service","Fiber-optic service",,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","No","Never","Never","Never","Never","Never","Never","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Rarely","Daily","Daily","Daily","Monthly","Daily","Daily","Daily","Once a Week","Never","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","No Answer","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","No answer","1991","30","30-39 Years Old","27","20-29 Years",,"Asian","Black/African American",,"Middle Eastern/North African","Native Hawaiin/Pacific Islander",,,,"Multi-racial","Female","Male","Transgender","Genderqueer","Agender","Cisgender","Gender Non-Binary",,,"Other","Heterosexual/Straight","Homosexual/Gay/Lesbian","Bisexual","Asexual",,,"Other","I do not identify as having a disability","A sensory impairment (vision or hearing)","A learning disability (e.g., ADHD, dyslexia)","A long-term medical illness","A mental health disorder","A mental health disorder","A temporary impairment due to illness or injury",,,"Mutli-Disability","English",,"Graduate or Professional Degree","Elementary or Middle School","Elementary or Middle School","$100,000 or more"
