"accident_number","date_and_time","number_of_motor_vehicles","number_of_injuries","number_of_fatalities","property_damage","hit_and_run","reporting_officer","collision_type","collision_type_description","weather","weather_description","illuaccidemination","illumination_description","harmfulcodes","harmfuldescriptions","street_address","city","state","zip","rpa","precinct","lat","long","mapped_location"
"20220419009","2022-08-23T09:28:00.000","0","1","0",,"false","409190","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & STONE BROOK DR","BRENTWOOD","TN","37027","8623","MIDTOW","36.0409","-86.7794","POINT (-86.7794 36.0409)"
"20220418986","2022-08-23T08:10:00.000","0","0","0",,"false","4007989","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVDW & HERITAGE DR","MADISON","TN","37115","1749","MADISO","36.2641","-86.7242","POINT (-86.7242 36.2641)"
"20220418978","2022-08-23T09:00:00.000","0","0","0",,"false","4000500","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 E EXT RAMP & I 40","NASHVILLE","TN","37214","8955","HERMIT","36.155","-86.6271","POINT (-86.6271 36.155)"
"20220418931","2022-08-23T08:31:00.000","0","1","0",,"false","140808","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BRILEY PKWYS & BRILEY PKWYN","NASHVILLE","TN","37218","3212","NORTH","36.2142","-86.8724","POINT (-86.8724 36.2142)"
"20220418866","2022-08-23T07:15:00.000","0","0","0",,"false","419989","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 56 9 I 24","NASHVILLE","TN","37211","8810","SOUTH","36.0705","-86.6903","POINT (-86.6903 36.0705)"
"20220418850","2022-08-23T07:34:00.000","0","0","0",,"false","4008043","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","RUSSELL ST & INTERSTATE DR","NASHVILLE","TN","37213","1135","CENTRA","36.1691","-86.7687","POINT (-86.7687 36.1691)"
"20220418811","2022-08-23T07:27:00.000","0","2","0",,"false","4007963","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 222 1 I 40","HERMITAGE","TN","37076","9502","HERMIT","36.1693","-86.5778","POINT (-86.5778 36.1693)"
"20220418793","2022-08-23T07:26:00.000","0","0","0",,"false","419952","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 193 3 I 40","NASHVILLE","TN","37221","4704","WEST","36.0775","-87.0069","POINT (-87.0069 36.0775)"
"20220418699","2022-08-23T06:33:00.000","0","1","0",,"false","134869","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","8","PEDESTRIAN","MURFREESBORO PKE & FAIRCLOTH LN","NASHVILLE","TN","37217","8947","HERMIT","36.1032","-86.6665","POINT (-86.6665 36.1032)"
"20220418678","2022-08-23T06:00:00.000","0","0","0",,"true","4004449","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","RIVERGATE STATION PVTDR & GALLATIN PKEN","MADISON","TN","37115","1721","MADISO","36.2931","-86.7024","POINT (-86.7024 36.2931)"
"20220418602","2022-08-23T00:00:00.000","0","1","0",,"false","4005453","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","NOLENSVILLE PKE & FAIRLANE DR","NASHVILLE","TN","37211","8659","MIDTOW","36.0589","-86.716","POINT (-86.716 36.0589)"
"20220418518","2022-08-23T02:27:00.000","0","0","0",,"false","409208","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","30","UTILITY POLE","CHURCH ST & 16TH AVN","NASHVILLE","TN","37203","5519","MIDTOW","36.1562","-86.7953","POINT (-86.7953 36.1562)"
"20220418420","2022-08-23T00:00:00.000","0","0","0","true","false","4005453","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","2","DARK - NOT LIGHTED","72","EMBANKMENT ROCK/STONE/CONCRETE","LAUREL RIDGE DR & BEAUREGARD DR","NASHVILLE","TN","37215","6309","MIDTOW","36.0691","-86.8194","POINT (-86.8194 36.0691)"
"20220418161","2022-08-22T20:00:00.000","0","0","0",,"false","4002553","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","THOMPSON LN & NOLENSVILLE PKE","NASHVILLE","TN","37211","8425","SOUTH","36.1109","-86.7447","POINT (-86.7447 36.1109)"
"20220417739","2022-08-22T19:38:00.000","0","1","0",,"true","299243","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVDW & I65 N ENT RAMP","MADISON","TN","37115","1777","MADISO","36.2643","-86.7361","POINT (-86.7361 36.2643)"
"20220417689","2022-08-22T18:55:00.000","0","0","0",,"false","4006539","4","ANGLE","21","CLEAR","5","DUSK","12","MOTOR VEHICLE IN TRANSPORT","FATHERLAND ST & S 5TH ST","NASHVILLE","TN","37206","1115","EAST","36.1699","-86.7635","POINT (-86.7635 36.1699)"
"20220417676","2022-08-22T17:29:00.000","0","2","0",,"false","206682","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","VANTREASE RD & E MARTHONA RD","MADISON","TN","37115","1795","MADISO","36.2577","-86.7303","POINT (-86.7303 36.2577)"
"20220417669","2022-08-22T18:47:00.000","0","0","0",,"false","330445","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & SEVEN SPRINGS WAY","BRENTWOOD","TN","37027","8619","MIDTOW","36.0403","-86.7684","POINT (-86.7684 36.0403)"
"20220417648","2022-08-22T18:25:00.000","0","0","0",,"false","352179","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & HICKORY PLZ","NASHVILLE","TN","37211","8651","MIDTOW","36.0446","-86.7239","POINT (-86.7239 36.0446)"
"20220417601","2022-08-22T17:40:00.000","0","0","0",,"false","4006548","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","34","DITCH","CHANDLERS PASS CT & CHANDLER RD","HERMITAGE","TN","37076","9523","HERMIT","36.1893","-86.6062","POINT (-86.6062 36.1893)"
"20220417586","2022-08-22T17:35:00.000","0","0","0",,"false","630627","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I65 N EXT RAMP & I 65","NASHVILLE","TN","37207","1863","EAST","36.2057","-86.7747","POINT (-86.7747 36.2057)"
"20220417576","2022-08-22T17:32:00.000","0","1","0","true","false","352172","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","34","DITCH","THUNDERBIRD DR & AMERICAN RD","NASHVILLE","TN","37209","4671","WEST","36.15","-86.8762","POINT (-86.8762 36.15)"
"20220417564","2022-08-22T17:09:00.000","0","1","0",,"false","192871","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DICKERSON PKES & HILLCREST RD","GOODLETTSVILLE","TN","37072","2111","MADISO","36.2864","-86.7451","POINT (-86.7451 36.2864)"
"20220417527","2022-08-22T16:58:00.000","0","1","0",,"false","4004756","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","34;42;64","DITCH;TREE;Ran Off Road-Left","HIGHWAY 96 & OLD HARDING PKE","NASHVILLE","TN","37221","4805","WEST","36.0068","-87.0279","POINT (-87.0279 36.0068)"
"20220417471","2022-08-22T14:30:00.000","0","0","0",,"false","4005189","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BOWLING AV & WEST END AV","NASHVILLE","TN","37205","6009","WEST","36.1346","-86.8253","POINT (-86.8253 36.1346)"
"20220417406","2022-08-22T14:38:00.000","0","0","0",,"true","330415","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","0 I40 E EXT RAMP","HERMITAGE","TN","37076","9510","HERMIT","36.1775","-86.6051","POINT (-86.6051 36.1775)"
"20220417380","2022-08-22T00:00:00.000","0","0","0",,"false","384408","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HOGGETT FORD RD & MAGNOLIA FARMS DR","HERMITAGE","TN","37076","9503","HERMIT","36.1715","-86.6309","POINT (-86.6309 36.1715)"
"20220417291","2022-08-22T13:43:00.000","0","0","0",,"false","409190","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 E ENT RAMP & I 40","NASHVILLE","TN","37205","4903","WEST","36.1109","-86.922","POINT (-86.922 36.1109)"
"20220417260","2022-08-22T13:45:00.000","0","0","0",,"false","223502","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & FOSTER AV","NASHVILLE","TN","37210","8161","SOUTH","36.1418","-86.7412","POINT (-86.7412 36.1418)"
"20220417256","2022-08-22T13:40:00.000","0","2","0",,"false","151132","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BRIARVILLE RD & LEWIS RD","MADISON","TN","37115","1791","MADISO","36.2446","-86.7362","POINT (-86.7362 36.2446)"
"20220417231","2022-08-22T00:00:00.000","0","0","0",,"false","279233","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","KENILWOOD DR & MORRISWOOD DR","NASHVILLE","TN","37204","8529","MIDTOW","36.0951","-86.7623","POINT (-86.7623 36.0951)"
"20220417230","2022-08-22T13:21:00.000","0","0","0",,"false","4007324","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 75 3 I 65","BRENTWOOD","TN","37027","71040","MIDTOW","36.0483","-86.7762","POINT (-86.7762 36.0483)"
"20220417205","2022-08-22T12:57:00.000","0","0","0",,"true","151132","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKES & MADISON SQ","MADISON","TN","37115","1623","MADISO","36.2541","-86.7161","POINT (-86.7161 36.2541)"
"20220417201","2022-08-22T13:06:00.000","0","1","0",,"true","375570","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ROOSEVELT AV & MYATT DR","MADISON","TN","37115","1713","MADISO","36.2694","-86.6899","POINT (-86.6899 36.2694)"
"20220417191","2022-08-22T12:55:00.000","0","0","0",,"false","4004069","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","18","OTHER OBJECT (NOT FIXED)","MM 74 4 I 65","BRENTWOOD","TN","37027","8604","MIDTOW","36.0363","-86.7829","POINT (-86.7829 36.0363)"
"20220417185","2022-08-22T12:34:00.000","0","0","0",,"false","352202","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HILLSBORO PKE & ABBOTT MARTIN RD","NASHVILLE","TN","37215","6111","WEST","36.1054","-86.8142","POINT (-86.8142 36.1054)"
"20220417160","2022-08-22T11:04:00.000","0","0","0",,"false","320575","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ELM HILL PKE & BRILEY PKWY S EXT RAMP","NASHVILLE","TN","37210","9041","HERMIT","36.1512","-86.6918","POINT (-86.6918 36.1512)"
"20220417136","2022-08-22T12:30:00.000","0","0","0","true","true","4007992","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","18","OTHER OBJECT (NOT FIXED)","CREEKWOOD DR & BRICKDALE LN","NASHVILLE","TN","37207","2005","MADISO","36.2316","-86.7708","POINT (-86.7708 36.2316)"
"20220417102","2022-08-22T12:08:00.000","0","1","0","true","false","151132","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","19","BUILDING","LEBANON PKE & BELINDA DR","HERMITAGE","TN","37076","9719","HERMIT","36.2042","-86.6151","POINT (-86.6151 36.2042)"
"20220417099","2022-08-22T12:00:00.000","0","2","0",,"false","4004345","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 210 4 I 40","NASHVILLE","TN","37210","80022","SOUTH","36.1511","-86.7695","POINT (-86.7695 36.1511)"
"20220417033","2022-08-22T11:16:00.000","0","0","0",,"false","320575","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","2ND AVS & LAFAYETTE ST","NASHVILLE","TN","37210","8201","HERMIT","36.1512","-86.7682","POINT (-86.7682 36.1512)"
"20220417032","2022-08-22T11:00:00.000","0","0","0",,"false","279233","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HILLSBORO PKE & ENCLAVE AT HILLSBORO VIL","NASHVILLE","TN","37212","6507","MIDTOW","36.1253","-86.8056","POINT (-86.8056 36.1253)"
"20220417021","2022-08-22T13:45:00.000","0","1","0",,"false","4005187","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 209 3 I 40","NASHVILLE","TN","37203","40041","CENTRA","36.1537","-86.7878","POINT (-86.7878 36.1537)"
"20220416996","2022-08-22T09:51:00.000","0","0","0",,"false","409190","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","21ST AVS & ACKLEN AV","NASHVILLE","TN","37212","5825","MIDTOW","36.1356","-86.801","POINT (-86.801 36.1356)"
"20220416966","2022-08-22T08:05:00.000","0","0","0",,"false","468030","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKE & ZOPHI ST","NASHVILLE","TN","37216","1415","EAST","36.2044","-86.7381","POINT (-86.7381 36.2044)"
"20220416961","2022-08-22T10:15:00.000","0","4","0","true","false","4006829","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 211 0 I 40","NASHVILLE","TN","37210","82020","HERMIT","36.1544","-86.7598","POINT (-86.7598 36.1544)"
"20220416902","2022-08-22T09:40:00.000","0","5","0",,"false","4004452","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 214 2 I 40","NASHVILLE","TN","37210","90062","HERMIT","36.1424","-86.7107","POINT (-86.7107 36.1424)"
"20220416864","2022-08-22T09:23:00.000","0","0","0",,"false","290826","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 211 8 I 40","NASHVILLE","TN","37210","90022","HERMIT","36.149","-86.7465","POINT (-86.7465 36.149)"
"20220416690","2022-08-22T07:50:00.000","0","1","0",,"false","4007324","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & I65 N EXT RAMP","BRENTWOOD","TN","37027","8623","MIDTOW","36.0399","-86.781","POINT (-86.781 36.0399)"
"20220416686","2022-08-22T07:05:00.000","0","0","0",,"false","206675","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ANTIOCH PKE & COLBY DR","NASHVILLE","TN","37211","8407","SOUTH","36.1009","-86.7285","POINT (-86.7285 36.1009)"
"20220416573","2022-08-22T07:02:00.000","0","0","0",,"false","4007324","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","LAMBERT DR & FRANKLIN PKE","NASHVILLE","TN","37220","7101","MIDTOW","36.0786","-86.7721","POINT (-86.7721 36.0786)"
"20220416514","2022-08-21T14:30:00.000","0","1","0",,"false","4002608","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","8;9","PEDESTRIAN","LEBANON PKE WB EXT RAMP & LEBANON PKE WB","HERMITAGE","TN","37076","9507","HERMIT","36.1997","-86.6192","POINT (-86.6192 36.1997)"
"20220416505","2022-08-22T06:18:00.000","0","2","0",,"false","290826","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","2ND AVS & I40 W EXT RAMP","NASHVILLE","TN","37210","4003","CENTRA","36.1518","-86.7686","POINT (-86.7686 36.1518)"
"20220416293","2022-08-22T01:36:00.000","0","0","0",,"true","4006554","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12;14","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE","ALGONQUIN TRL & KAREN RAY DR","ANTIOCH","TN","37013","8713","SOUTH","36.0575","-86.6857","POINT (-86.6857 36.0575)"
"20220416192","2022-08-21T23:41:00.000","0","1","0",,"true","311333","4","ANGLE","22","CLOUDY","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","E OLD HICKORY BLVD & EAST MAPLES SUITES","MADISON","TN","37115","1629","MADISO","36.263","-86.6896","POINT (-86.6896 36.263)"
"20220416115","2022-08-21T23:35:00.000","0","2","0",,"false","4006691","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","CHARLOTTE AV & 47TH AVN","NASHVILLE","TN","37209","5129","WEST","36.1522","-86.8432","POINT (-86.8432 36.1522)"
"20220416056","2022-08-21T23:00:00.000","0","0","0",,"true","256395","5","SIDESWIPE - SAME DIRECTION","2","RAIN","3","DARK - LIGHTED","14","PARKED MOTOR VEHICLE","FORREST AV & N 11TH ST","NASHVILLE","TN","37206","1241","EAST","36.1785","-86.7493","POINT (-86.7493 36.1785)"
"20220415930","2022-08-21T21:35:00.000","0","3","0",,"false","4006554","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","BELL RD & MURFREESBORO PKE","ANTIOCH","TN","37013","8979","SOUTH","36.0729","-86.6357","POINT (-86.6357 36.0729)"
"20220415895","2022-08-21T21:09:00.000","0","1","0",,"false","256383","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","GLENROSE AV & FOSTER AV","NASHVILLE","TN","37210","8105","SOUTH","36.1254","-86.7424","POINT (-86.7424 36.1254)"
"20220415868","2022-08-21T20:41:00.000","0","0","0",,"false","4005118","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","19","BUILDING","E OLD HICKORY BLVD & RIO VISTA DR","MADISON","TN","37115","1635","MADISO","36.2624","-86.6811","POINT (-86.6811 36.2624)"
"20220415853","2022-08-21T20:18:00.000","0","1","0",,"false","352179","98","OTHER","21","CLEAR","3","DARK - LIGHTED","14","PARKED MOTOR VEHICLE","4199 EDMONDSON PKE","NASHVILLE","TN","37211","8609","MIDTOW","36.0772","-86.726","POINT (-86.726 36.0772)"
"20220415789","2022-08-21T19:14:00.000","0","2","0",,"false","311333","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","RIVERGATE PKWY & GALLATIN PKEN","MADISON","TN","37115","1731","MADISO","36.2969","-86.6992","POINT (-86.6992 36.2969)"
"20220415775","2022-08-21T18:56:00.000","0","0","0",,"false","4005842","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 W EXT RAMP & I 40","NASHVILLE","TN","37203","4119","CENTRA","36.1574","-86.79","POINT (-86.79 36.1574)"
"20220415718","2022-08-21T18:04:00.000","0","0","0",,"true","4006548","6","SIDESWIPE - OPPOSITE DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & LAKEVILLA DR","ANTIOCH","TN","37013","8861","SOUTH","36.0767","-86.6409","POINT (-86.6409 36.0767)"
"20220415564","2022-08-21T14:24:00.000","0","0","0",,"true","4006558","5","SIDESWIPE - SAME DIRECTION","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 48 3 I 24","NASHVILLE","TN","37213","11080","CENTRA","36.1722","-86.7689","POINT (-86.7689 36.1722)"
"20220415542","2022-08-21T15:36:00.000","0","1","0",,"true","4002588","2","HEAD-ON","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","33RD AVN & CLOVER ST","NASHVILLE","TN","37209","4519","NORTH","36.1662","-86.8267","POINT (-86.8267 36.1662)"
"20220415489","2022-08-21T14:30:00.000","0","3","0","true","false","4007989","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12;40;63","MOTOR VEHICLE IN TRANSPORT;MAIL BOX;Ran Off Road-Right","OLD HICKORY BLVD & LAWING DR","NASHVILLE","TN","37207","2025","MADISO","36.2745","-86.7641","POINT (-86.7641 36.2745)"
"20220415482","2022-08-21T14:28:00.000","0","4","0",,"true","4004069","2","HEAD-ON","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","FRANKLIN PKE & 8TH AVS","NASHVILLE","TN","37204","6929","MIDTOW","36.1286","-86.7779","POINT (-86.7779 36.1286)"
"20220415437","2022-08-21T00:00:00.000","0","2","0",,"false","4002304","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","W TRINITY LN & HAMPTON ST","NASHVILLE","TN","37207","3019","NORTH","36.2067","-86.7789","POINT (-86.7789 36.2067)"
"20220415433","2022-08-21T13:35:00.000","0","0","0",,"false","4005654","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","STEWARTS FERRY PKE & LEBANON PKE","NASHVILLE","TN","37214","9401","HERMIT","36.1684","-86.6569","POINT (-86.6569 36.1684)"
"20220415416","2022-08-21T11:46:00.000","0","3","0",,"false","4005120","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I65 N EXT RAMP & I65 N ENT RAMP","NASHVILLE","TN","37207","1863","EAST","36.2061","-86.774","POINT (-86.774 36.2061)"
"20220415381","2022-08-21T12:30:00.000","0","1","0",,"false","4000500","6","SIDESWIPE - OPPOSITE DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CLIFTON AV & 28TH AVN","NASHVILLE","TN","37209","5343","NORTH","36.1588","-86.819","POINT (-86.819 36.1588)"
"20220415359","2022-08-21T11:45:00.000","0","4","0",,"false","4006555","4","ANGLE","22","CLOUDY","1","DAYLIGHT","13","MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY","LEBANON PKE & HICKORY HILL LN","HERMITAGE","TN","37076","9531","HERMIT","36.1889","-86.6283","POINT (-86.6283 36.1889)"
"20220415323","2022-08-21T11:00:00.000","0","0","0",,"false","4005844","98","OTHER","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","EDGE O LAKE DR & DOVER GLEN DR","ANTIOCH","TN","37013","8891","SOUTH","36.0765","-86.6409","POINT (-86.6409 36.0765)"
"20220415320","2022-08-21T11:01:00.000","0","1","0",,"true","4004423","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 212 2 I 40","NASHVILLE","TN","37210","90041","HERMIT","36.1458","-86.7414","POINT (-86.7414 36.1458)"
"20220415244","2022-08-21T09:35:00.000","0","2","0",,"false","134869","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","UNA ANTIOCH PKE & RANSOM VILLAGE WAY","ANTIOCH","TN","37013","8891","SOUTH","36.0841","-86.65","POINT (-86.65 36.0841)"
"20220415037","2022-08-21T06:06:00.000","0","1","0","true","false","4004276","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","1;30","UTILITY POLE","MM 87 5 I 65","NASHVILLE","TN","37207","1804","EAST","36.2091","-86.776","POINT (-86.776 36.2091)"
"20220414998","2022-08-21T05:00:00.000","0","2","0",,"false","4001711","2","HEAD-ON","5","FOG","2","DARK - NOT LIGHTED","12;14","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE","OAK VALLEY DR & LARKSPUR DR","NASHVILLE","TN","37207","1807","EAST","36.2322","-86.7678","POINT (-86.7678 36.2322)"
"20220414976","2022-08-21T04:28:00.000","0","0","0",,"false","4002602","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","2ND AVS & LAFAYETTE ST","NASHVILLE","TN","37210","8201","HERMIT","36.1512","-86.7682","POINT (-86.7682 36.1512)"
