"placa","clase","fecha_matricula","modelo","motor","estado","chasis","cod_marca","cod_linea","linea","cod_carroceria","servcio"
"VXG133","1","30/01/1995","1995","E5-766327","V","323NT-0524694K","450","74","323NT15TAXI","114","2"
"VXG100","1","22/12/1994","1995","M360310","V","CL266120","554","441","R9TAXI","114","2"
"VXG134","3","8/02/1995","1995","VXG134","V","RN855125917","642","278","HILUX4X2","107","2"
"VXG028","1","16/11/1994","1995","M360024","V","CL237507","554","413","R 9","114","2"
"VXG135","1","24/03/1995","1995","E5-767768","V","323NT5-01984","450","76","323NT5","114","2"
"VXG049","4","2/12/1994","1994","TD27546927","V","P13WHLCLBRB0457","466","132","L 300","116","2"
"VXG027","1","14/02/2006","1995","M360059","V","CL237540","554","441","R9TAXI","114","2"
"VXG116","1","30/01/1995","1995","G15SF-392127","V","KLATF19T1SB526491","171","132","SUPERTAXI","114","2"
"VXG140","1","2/02/1995","1995","G15SF-393516","V","ND","171","132","SUPERTAXI","114","2"
"VXG026","1","21/11/1994","1995","G15SF385964","V","ND","171","132","SUPERTAXI","114","2"
"VXG102","1","1/01/1995","1995","G15SF387126","V","KLATF19T1SB511652","171","132","SUPERTAXI","114","2"
"VXF102","1","6/04/1993","1993","2628796","V","2972959","404","13","2106SEDAN16","114","2"
"VXG142","1","3/02/1995","1995","M360471","V","CL266749","554","413","R 9","114","2"
"VXG103","3","4/01/1995","1995","1FZ0150355","V","FZJ750024237","642","386","LAND CRUISER","107","2"
"VXG050","3","2/12/1994","1995","3998694","V","RN85-5124061","642","356","HILUXSENCSINPLAT","107","2"
"VXG143","1","3/02/1995","1995","G15SF392980","V","KLATF19T1SB528303","171","132","SUPERTAXI","114","2"
"VXG086","1","22/12/1994","1995","M360258","V","CL266130","554","441","R9TAXI","114","2"
"VXG104","3","6/01/1995","1995","F2773849","V","B220006040","450","226","B 2200","107","2"
"VXG076","1","17/04/2006","1995","G15SF-386650","V","KLATF19T1SB-511476","171","132","SUPERTAXI","114","2"
"VXG117","1","30/01/1995","1995","G15SF-392147","V","KLATF19T1SB-526492","171","132","SUPERTAXI","114","2"
"VXG105","1","4/01/1995","1995","G15SF386794","V","KLATF19T1SB511737","171","132","SUPERTAXI","114","2"
"VXG021","1","17/11/1994","1994","M876880","V","CL228952","554","441","R9TAXI","114","2"
"VXG077","1","27/12/1994","1995","4JJ21ND39079","V","5P94416803","143","341","CHEVETTE","114","2"
"VXG106","1","4/01/1995","1995","G15SF386715","V","KLATF19T1SB511597","171","132","SUPERTAXI","114","2"
"VXG147","1","3/02/1995","1994","21063145559","V","XTA210600R3193456","404","15","2106T","114","2"
"VXG118","1","30/01/1995","1995","G15SF-392013","V","KLATF19T1SB-526490","171","132","SUPERTAXI","114","2"
"VXG088","1","22/12/1994","1995","M360315","V","CL266127","554","441","R9TAXI","114","2"
"VXG107","3","10/01/1995","1994","5005132","V","RN855119750","642","352","HILUX RN 85","107","2"
"VXG020","1","18/11/1994","1995","M877304","V","CL231801","554","441","R9TAXI","114","2"
"VXG089","3","22/12/1994","1995","F2-774066","V","ND","450","226","B 2200","107","2"
"VXG078","7","20/12/1994","1995","KRV323201","V","C1C3KRV323201","143","375","CHEYENNE 3500","107","2"
"VXG019","1","18/11/1994","1995","M877252R","V","CL231766","554","413","R 9","114","2"
"SWV869","1","6/08/2010","2010","G4HCAM951346","V","MALAB51GAAM507046","317","111","ATOS PRIME GL","5018","2"
"VXG090","1","3/01/1995","1995","125272","V","ND","169","15","1410 TLX","114","2"
"VXG110","1","12/01/1995","1995","G15SF392325","V","KLATF19T1SB526737","171","132","SUPERTAXI","114","2"
"VXF948","1","23/09/1994","1994","E5762653","V","323NT-0438894H","450","74","323NT15TAXI","114","2"
"VXG111","1","16/01/1995","1995","G15SF391751","V","KLATF19T1SB525390","171","132","SUPERTAXI","114","2"
"VXG120","1","30/01/1995","1995","G15SF-392222","V","KLATF19T1SB-526493","171","132","SUPERTAXI","114","2"
"VXG174","1","24/03/1995","1995","M360674-R","V","CL266864","554","413","R 9","114","2"
"VXG121","1","23/01/1995","1995","G15SF-392316","V","KLATF19T1SB526794","171","132","SUPERTAXI","114","2"
"VXG175","1","24/03/1995","1995","M360364","V","CL266169","554","413","R 9","114","2"
"VXG173","1","24/03/1995","1995","M360447","V","CL266753","554","413","R 9","114","2"
"VXG215","4","28/03/1995","1995","4G63QQ3802","V","P13WHLCLESB0040","466","132","L 300","116","2"
"VXG179","1","24/03/1995","1995","M360800","V","CL268473","554","441","R9TAXI","114","2"
"VXG207","1","24/03/1995","1995","M360810","V","CL268338","554","441","R9TAXI","114","2"
"VXG216","1","24/03/1995","1995","E5769098","V","323NT5-02373","450","73","323 NT","114","2"
"VXG181","1","24/03/1995","1995","M360793","V","CL268408","554","441","R9TAXI","114","2"
"VXG206","1","24/03/1995","1995","M361048","V","CL281433","554","413","R 9","114","2"
"VXG123","3","27/01/1995","1995","4G63-QS6716","V","K22-0863","466","118","L 200","113","2"
"VXG172","1","24/03/1995","1995","G15SF-393726","V","KLATF19T1SB-529502","171","132","SUPERTAXI","114","2"
"VXG183","1","24/03/1995","1994","E5-755921","V","323NT-501661","450","73","323 NT","114","2"
"VXG205","1","24/03/1995","1995","M360829","V","CL268422","554","441","R9TAXI","114","2"
"VXG218","1","28/03/1995","1995","E5-766769","V","323NT0569595A","450","74","323NT15TAXI","114","2"
"VXG171","1","24/03/1995","1995","M360980","V","CL281336","554","413","R 9","114","2"
"VXG122","3","24/01/1995","1995","4021887","V","RN85-5126412","642","271","HILUX","107","2"
"VXG203","1","24/03/1995","1995","G15SF395849","V","KLATF19T1SB533493","171","132","SUPERTAXI","114","2"
"VXG220","1","28/03/1995","1995","M360791","V","CL268419","554","441","R9TAXI","114","2"
"VXG015","1","15/11/1994","1995","M360043","V","CL237523","554","413","R 9","114","2"
"VXG221","1","20/03/1995","1995","B5123911R","V","323NT5-02057","450","73","323 NT","114","2"
"VXG124","1","24/01/1995","1995","G15SF-386732","V","KLATF19T1SB-511641","171","132","SUPERTAXI","114","2"
"VXG201","1","24/03/1995","1995","E5-608121","V","323NT502075","450","73","323 NT","114","2"
"VXG200","1","24/03/1995","1995","M360688","V","CL266869","554","441","R9TAXI","114","2"
"VXG199","1","24/03/1995","1995","E5767066","V","323NT0539194L","450","74","323NT15TAXI","114","2"
"VXG013","1","10/11/1994","1995","G15SF386035","V","KLATF19T1SB510860","171","132","SUPERTAXI","114","2"
"VXG198","1","24/03/1995","1995","M360905","V","CL281362","554","441","R9TAXI","114","2"
"VXG184","1","24/03/1995","1995","M360995","V","CL268453","554","441","R9TAXI","114","2"
"VXG125","1","3/03/2006","1995","M360361","V","CL266180","554","441","R9TAXI","114","2"
"VXG197","1","24/03/1995","1995","E5-767311","V","323NT-0549894L","450","74","323NT15TAXI","114","2"
"VXG187","1","24/03/1995","1995","M360814R","V","CL268362","554","413","R 9","114","2"
"VXG196","1","24/03/1995","1995","M360715","V","CL268249","554","441","R9TAXI","114","2"
"VXG188","1","24/03/1995","1995","M360981","V","CL281348","554","441","R9TAXI","114","2"
"VXG189","1","24/03/1995","1995","M361050","V","CL281475","554","441","R9TAXI","114","2"
"VXG195","1","24/03/1995","1995","M360425","V","CL266682","554","441","R9TAXI","114","2"
"VXG126","3","26/01/1995","1995","4024154","V","RN855126641","642","352","HILUX RN 85","107","2"
"VXG211","3","24/03/1995","1995","123833","V","0007087","169","10","1307 L","150","2"
"VXG194","1","24/03/1995","1995","E5768286","V","323NT502116","450","74","323NT15TAXI","114","2"
"VXG212","1","24/03/1995","1995","G15SF394602","V","KLATF19T1SB531191","171","132","SUPERTAXI","114","2"
"VXG192","1","24/03/1995","1995","M360731","V","CL266893","554","441","R9TAXI","114","2"
"VXG191","1","24/03/1995","1995","M360976","V","CL281338","554","441","R9TAXI","114","2"
"VXG234","7","20/04/1995","1995","511768","V","NL94337007","143","1022","NKRTURBO","107","2"
"VXG234","7","20/04/1995","1995","511768","V","NL94337007","143","1022","NKRTURBO","124","2"
"VXG164","3","7/03/1995","1995","4G63-QS6721","V","ND","466","118","L 200","107","2"
"VXG190","1","24/03/1995","1995","M360901","V","CL268474","554","441","R9TAXI","114","2"
"VXG231","3","6/04/1995","1995","TD27076080","V","DJZP13VRA00925","466","132","L 300","116","2"
"VXG239","7","26/04/1995","1995","ND","V","AJF7SP11470","234","324","F 7000","107","2"
"VXG240","3","13/06/1995","1995","ND","V","AJF3SP12520","234","290","F 350","108","2"
"VXG128","1","26/01/1995","1995","G15SF-386791","V","KLATF19T1SB511677","171","132","SUPERTAXI","114","2"
"VXG230","3","5/04/1995","1995","F2-777862","V","B2200-06680","450","226","B 2200","107","2"
"VXG241","1","21/04/1995","1995","E5767966","V","323NT0566095A","450","74","323NT15TAXI","114","2"
"VXG226","1","31/03/1995","1995","M361214","V","CL281960","554","450","R 9 TXE","114","2"
"VXG236","7","27/04/1995","1995","C117112","V","T4504907","450","343","T 45","124","2"
"VXG260","4","15/05/1994","1994","J2179384","V","KN2FAD2A1R0005165","36","9","HITOPIC","116","2"
"VXG161","7","1/03/1995","1995","469GM2U0902767","V","SA49540-00957","196","9","551-195-236","107","2"
"VXG259","1","12/05/1995","1995","G15SF-395074","V","KLATF19T1SB532064","171","132","SUPERTAXI","114","2"
"VXG160","3","24/02/1995","1995","4025515","V","RN855127081","642","356","HILUXSENCSINPLAT","107","2"
"VXG258","4","12/05/1995","1995","TD27-278048","V","WHGE24-016301","490","454","URVAN","116","2"
"VXG244","9","6/06/1995","1995","11755446","V","1FZTZA95U4SVA5377724","234","477","LTLA 9000","0","2"
"VXG261","7","1/06/1995","1995","C117147","V","T45-04959","450","343","T 45","817","2"
"VXG261","7","1/06/1995","1995","C117147","V","T45-04959","450","343","T 45","173","2"
"VXG129","7","27/01/1995","1994","AJF7RP-27844","V","AJF7RP-27844","234","323","F 700","112","2"
"VXG262","29","16/05/1995","1994","TD27975133","V","WHGE24-015655","490","461","URVAN GL","116","2"
"VXG257","4","11/05/1995","1995","401469","V","ND","143","906","LUV-TFR","116","2"
"VXG130","1","26/01/1995","1995","M360366","V","CL266175","554","441","R9TAXI","114","2"
"VXG255","4","12/05/1995","1995","JS-031070","V","P13WHLCLBRB0474","466","192","LONGBODY","116","2"
"VXG256","4","11/05/1995","1995","4G63-QV1230","V","ND","466","192","LONGBODY","116","2"
"VXG250","3","12/05/1995","1995","405356","V","TS95272916","143","906","LUV-TFR","107","2"
"VXG254","29","12/05/1995","1995","TD27706351","V","JN10WGE24Z0510066","490","454","URVAN","116","2"
"VXG153","3","9/02/1995","1995","4036838","V","RN855128219","642","278","HILUX4X2","107","2"
"VXG253","4","10/05/1995","1995","NA20784896X","V","JN10WGE24Z0510073","490","454","URVAN","116","2"
"VXG227","1","31/03/1995","1995","M361310","V","CL281942","554","441","R9TAXI","114","2"
"VXG252","4","12/05/1995","1994","JS-079985","V","P13WHLCLBRB0455","466","192","LONGBODY","116","2"
"VXG225","3","31/03/1995","1995","4005435","V","RN855124940","642","356","HILUXSENCSINPLAT","107","2"
"VXG287","4","22/06/1995","1995","JT230302","V","943337","571","1","CERRADO","116","2"
"VXG154","7","14/02/1995","1995","45031507","V","AJF7SP-12488","234","327","F7000DIESEL","107","2"
"VXG288","1","28/06/1995","1995","G15SF403374","V","KLATF19T1SB573012","171","132","SUPERTAXI","114","2"
"VXG286","7","12/07/1995","1995","527138","V","NL95470610","143","1072","NPRDIESELTURBO","107","2"
"VXG286","7","12/07/1995","1995","527138","V","NL95470610","143","1072","NPRDIESELTURBO","124","2"
"VXG324","1","8/09/1995","1995","M363030","V","CL302633","554","441","R9TAXI","114","2"
"VXG271","4","30/05/1995","1993","G63BBP0886","V","DHCP12WPA00638","466","132","L 300","116","2"
"VXG390","4","4/01/1996","1996","Z20-745349","V","ND","490","465","URVANSTD","116","2"
"VXG290","1","6/07/1995","1995","M362168","V","CL299105","554","441","R9TAXI","114","2"
"VXG285","4","28/02/2006","1995","4G63-RE0136","V","P13WHLCLBSB0265","466","132","L 300","116","2"
"VXG272","3","31/05/1995","1995","4099293","V","RN855135045","642","356","HILUXSENCSINPLAT","107","2"
"VXG322","3","5/09/1995","1995","4113625","V","RN855137429","642","278","HILUX4X2","107","2"
"VXG346","7","24/10/1995","1995","KSV321321","V","C2C3KSV321321","143","372","CHEYENNE","108","2"
"VXG273","3","7/06/1995","1995","4D31-B71460","V","ND","466","118","L 200","108","2"
"VXG321","3","4/09/1995","1995","4098027","V","RN855135784","642","278","HILUX4X2","107","2"
"VXG345","1","20/10/1995","1995","G15SF408018","V","ND","171","132","SUPERTAXI","114","2"
"VXG274","4","1/04/2006","1995","JS-116298","V","JN10WGE24Z0510123","490","454","URVAN","116","2"
"VXG156","7","15/02/1995","1995","34740138","V","CH94945308","143","202","BRIGADIERTANDEM","107","2"
"VXG293","1","30/03/2006","1995","M362156","V","CL299091","554","441","R9TAXI","114","2"
"VXG275","1","2/06/1995","1995","G15SF-403372","V","ND","171","132","SUPERTAXI","114","2"
"VXG320","1","31/08/1995","1995","G15SF-404126","V","KLATF19T1SB-576326","171","132","SUPERTAXI","114","2"
"VXG276","1","27/10/1995","1995","G15SF-403144","V","KLATF19T1SB572288","171","132","SUPERTAXI","114","2"
"VXG282","3","15/06/1995","1995","G6-180007","V","ND","450","256","B 2600","107","2"
"VXG277","1","9/06/1995","1995","G15SF-404736","V","KLATF19T1SB-577437","171","132","SUPERTAXI","114","2"
"VXG157","5","24/02/1995","1994","13B0771918","V","1GAGG39K2RF145432","143","1208","SPORTVANG30IMPORTADO","116","2"
"VXG278","1","13/06/1995","1995","G15SF-403405","V","KLATF19T1SB572329","171","132","SUPERTAXI","114","2"
"VXG319","4","30/08/1995","1995","NA20-790696X","V","JN10WGE24Z0-510299","490","460","URVAN DX STD ROOF","116","2"
"VXG301","4","19/07/1995","1995","TD27823827","V","JN10WGE24Z05102224","490","454","URVAN","116","2"
"VXG317","1","16/08/1995","1995","M362674","V","CL301026","554","441","R9TAXI","114","2"
"VXG302","1","24/07/1995","1995","M362322","V","CL299224","554","441","R9TAXI","114","2"
"VXG349","3","27/10/1995","1995","4116537","V","RN855138581","642","278","HILUX4X2","107","2"
