"Site","Site ID","Parameter","Date","Value","Units"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/5/2017 0:00","4456","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/4/2017 0:00","4491","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/3/2017 0:00","4527","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/2/2017 0:00","4563","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/1/2017 0:00","4599","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/30/2017 0:00","4637","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/29/2017 0:00","4671","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/28/2017 0:00","4705","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/27/2017 0:00","4742","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/26/2017 0:00","4775","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/25/2017 0:00","4811","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/24/2017 0:00","4846","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/23/2017 0:00","4878","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/22/2017 0:00","4913","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/21/2017 0:00","4949","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/20/2017 0:00","4984","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/19/2017 0:00","5018","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/18/2017 0:00","5038","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/17/2017 0:00","5073","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/16/2017 0:00","5109","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/15/2017 0:00","5146","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/14/2017 0:00","5166","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/13/2017 0:00","5200","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/12/2017 0:00","5236","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/11/2017 0:00","5272","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/10/2017 0:00","5308","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/9/2017 0:00","5342","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/8/2017 0:00","5381","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/7/2017 0:00","5432","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/6/2017 0:00","5483","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/5/2017 0:00","5537","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/4/2017 0:00","5597","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/3/2017 0:00","5656","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/2/2017 0:00","5715","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","9/1/2017 0:00","5772","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/31/2017 0:00","5831","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/30/2017 0:00","5888","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/29/2017 0:00","5939","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/28/2017 0:00","5985","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/27/2017 0:00","6032","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/26/2017 0:00","6083","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/25/2017 0:00","6132","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/24/2017 0:00","6181","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/23/2017 0:00","6232","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/22/2017 0:00","6283","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/21/2017 0:00","6324","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/20/2017 0:00","6365","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/19/2017 0:00","6403","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/18/2017 0:00","6435","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/17/2017 0:00","6478","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/16/2017 0:00","6509","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/15/2017 0:00","6529","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/14/2017 0:00","6555","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/13/2017 0:00","6583","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/12/2017 0:00","6612","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/11/2017 0:00","6645","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/10/2017 0:00","6678","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/9/2017 0:00","6712","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/8/2017 0:00","6733","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/7/2017 0:00","6745","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/6/2017 0:00","6757","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/5/2017 0:00","6776","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/4/2017 0:00","6798","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/3/2017 0:00","6821","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/2/2017 0:00","6844","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","8/1/2017 0:00","6862","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/31/2017 0:00","6882","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/30/2017 0:00","6898","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/29/2017 0:00","6920","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/28/2017 0:00","6932","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/27/2017 0:00","6952","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/26/2017 0:00","6966","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/25/2017 0:00","6989","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/24/2017 0:00","7007","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/23/2017 0:00","7012","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/22/2017 0:00","7020","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/21/2017 0:00","7030","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/20/2017 0:00","7039","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/19/2017 0:00","7039","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/18/2017 0:00","7040","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/17/2017 0:00","7026","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/16/2017 0:00","7026","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/15/2017 0:00","7039","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/14/2017 0:00","7045","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/13/2017 0:00","7044","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/12/2017 0:00","7051","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/11/2017 0:00","7055","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/10/2017 0:00","7058","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/9/2017 0:00","7062","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/8/2017 0:00","7056","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/7/2017 0:00","7048","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/6/2017 0:00","7047","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/5/2017 0:00","7040","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/4/2017 0:00","7032","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/3/2017 0:00","7033","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/2/2017 0:00","7041","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/1/2017 0:00","7056","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/30/2017 0:00","7049","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/29/2017 0:00","7028","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/28/2017 0:00","7040","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/27/2017 0:00","7047","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/26/2017 0:00","7058","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/25/2017 0:00","7044","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/24/2017 0:00","7033","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/23/2017 0:00","7049","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/22/2017 0:00","7077","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/21/2017 0:00","7028","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/20/2017 0:00","7064","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/19/2017 0:00","7059","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/18/2017 0:00","7062","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/17/2017 0:00","7077","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/16/2017 0:00","7083","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/15/2017 0:00","7093","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/14/2017 0:00","7096","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/13/2017 0:00","7104","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/12/2017 0:00","7105","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/11/2017 0:00","7107","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/10/2017 0:00","7109","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/9/2017 0:00","7115","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/8/2017 0:00","7122","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/7/2017 0:00","7120","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/6/2017 0:00","7130","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/5/2017 0:00","7138","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/4/2017 0:00","7142","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/3/2017 0:00","7149","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/2/2017 0:00","7156","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/1/2017 0:00","7164","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/31/2017 0:00","7168","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/30/2017 0:00","7171","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/29/2017 0:00","7172","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/28/2017 0:00","7172","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/27/2017 0:00","7175","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/26/2017 0:00","7186","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/25/2017 0:00","7201","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/24/2017 0:00","7206","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/23/2017 0:00","7171","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/22/2017 0:00","7156","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/21/2017 0:00","7147","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/20/2017 0:00","7152","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/19/2017 0:00","7175","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/18/2017 0:00","7178","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/17/2017 0:00","7191","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/16/2017 0:00","7202","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/15/2017 0:00","7209","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/14/2017 0:00","7224","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/13/2017 0:00","7241","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/12/2017 0:00","7267","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/11/2017 0:00","7254","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/10/2017 0:00","7256","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/9/2017 0:00","7254","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/8/2017 0:00","7249","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/7/2017 0:00","7259","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/6/2017 0:00","7241","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/5/2017 0:00","7216","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/4/2017 0:00","7171","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/3/2017 0:00","7137","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/2/2017 0:00","7116","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/1/2017 0:00","7112","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/30/2017 0:00","7115","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/29/2017 0:00","7117","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/28/2017 0:00","7131","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/27/2017 0:00","7139","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/26/2017 0:00","7149","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/25/2017 0:00","7156","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/24/2017 0:00","7169","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/23/2017 0:00","7162","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/22/2017 0:00","7157","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/21/2017 0:00","7164","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/20/2017 0:00","7179","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/19/2017 0:00","7188","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/18/2017 0:00","7194","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/17/2017 0:00","7180","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/16/2017 0:00","7160","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/15/2017 0:00","7158","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/14/2017 0:00","7167","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/13/2017 0:00","7156","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/12/2017 0:00","7123","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/11/2017 0:00","7117","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/10/2017 0:00","7122","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/9/2017 0:00","7131","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/8/2017 0:00","7145","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/7/2017 0:00","7123","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/6/2017 0:00","7108","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/5/2017 0:00","7101","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/4/2017 0:00","7107","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/3/2017 0:00","7116","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/2/2017 0:00","7120","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/1/2017 0:00","7119","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/31/2017 0:00","7112","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/30/2017 0:00","7111","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/29/2017 0:00","7107","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/28/2017 0:00","7109","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/27/2017 0:00","7119","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/26/2017 0:00","7130","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/25/2017 0:00","6976","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/24/2017 0:00","6688","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/23/2017 0:00","6303","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/22/2017 0:00","5681","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/21/2017 0:00","5148","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/20/2017 0:00","4727","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/19/2017 0:00","4360","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/18/2017 0:00","4018","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/17/2017 0:00","3761","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/16/2017 0:00","3565","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/15/2017 0:00","3410","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/14/2017 0:00","3294","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/13/2017 0:00","3251","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/12/2017 0:00","3245","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/11/2017 0:00","3255","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/10/2017 0:00","3291","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/9/2017 0:00","3355","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/8/2017 0:00","3439","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/7/2017 0:00","3534","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/6/2017 0:00","3659","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/5/2017 0:00","3828","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/4/2017 0:00","4006","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/3/2017 0:00","4185","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/2/2017 0:00","4374","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/1/2017 0:00","4563","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/28/2017 0:00","4751","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/27/2017 0:00","4888","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/26/2017 0:00","4980","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/25/2017 0:00","5073","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/24/2017 0:00","5157","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/23/2017 0:00","5234","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/22/2017 0:00","5286","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/21/2017 0:00","5314","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/20/2017 0:00","5374","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/19/2017 0:00","5465","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/18/2017 0:00","5555","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/17/2017 0:00","5664","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/16/2017 0:00","5713","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/15/2017 0:00","5696","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/14/2017 0:00","5684","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/13/2017 0:00","5666","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/12/2017 0:00","5633","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/11/2017 0:00","5585","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/10/2017 0:00","5451","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/9/2017 0:00","5335","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/8/2017 0:00","5269","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/7/2017 0:00","5209","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/6/2017 0:00","5157","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/5/2017 0:00","5125","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/4/2017 0:00","5095","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/3/2017 0:00","5070","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/2/2017 0:00","5047","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/1/2017 0:00","5020","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/31/2017 0:00","4998","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/30/2017 0:00","4976","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/29/2017 0:00","4953","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/28/2017 0:00","4931","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/27/2017 0:00","4911","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/26/2017 0:00","4895","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/25/2017 0:00","4873","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/24/2017 0:00","4853","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/23/2017 0:00","4828","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/22/2017 0:00","4794","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/21/2017 0:00","4770","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/20/2017 0:00","4747","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/19/2017 0:00","4722","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/18/2017 0:00","4696","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/17/2017 0:00","4674","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/16/2017 0:00","4654","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/15/2017 0:00","4635","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/14/2017 0:00","4613","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/13/2017 0:00","4590","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/12/2017 0:00","4570","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/11/2017 0:00","4547","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/10/2017 0:00","4512","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/9/2017 0:00","4478","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/8/2017 0:00","4437","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/7/2017 0:00","4414","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/6/2017 0:00","4388","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/5/2017 0:00","4374","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/4/2017 0:00","4359","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/3/2017 0:00","4327","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/2/2017 0:00","4308","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/1/2017 0:00","4284","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/31/2016 0:00","4262","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/30/2016 0:00","4245","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/29/2016 0:00","4224","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/28/2016 0:00","4208","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/27/2016 0:00","4188","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/26/2016 0:00","4168","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/25/2016 0:00","4150","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/24/2016 0:00","4127","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/23/2016 0:00","4107","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/22/2016 0:00","4086","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/21/2016 0:00","4062","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/20/2016 0:00","4044","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/19/2016 0:00","4017","Acre feet"
