"unnamed_column","address_1","case_number","city","clearance_type","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"451","11000 Block GRAPEVINE COVE","SY201637727","SANDY CITY",,"2016-07-30T08:26:15.000","Wednesday","20","2016-07-27T20:51:00.000","FRAUD-IDENTITY THEFT","766451066","[RMS] FRAUD-IDENTITY THEFT","40.5507655533948","{'type': 'Point', 'coordinates': [-111.872032481993, 40.5507655533948]}","-111.872032481993","Theft","UT","2016-08-26T10:30:13.000",
"452","8600 Block HIGHLAND DR","SY201640586","SANDY CITY",,"2016-08-16T08:28:38.000","Friday","12","2016-07-29T12:00:00.000","FRAUD-IDENTITY THEFT","767909487","[RMS] FRAUD-IDENTITY THEFT","40.5946135152708","{'type': 'Point', 'coordinates': [-111.830718937135, 40.5946135152708]}","-111.830718937135","Theft","UT","2016-08-28T10:31:35.000",
"453","8500 Block S 300 E","SY201638128","SANDY CITY",,"2016-08-02T08:26:41.000","Friday","22","2016-07-29T22:21:00.000","ALCOHOL-PUBLIC INTOXICATION","766724040","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.5955010203298","{'type': 'Point', 'coordinates': [-111.881098564164, 40.5955010203298]}","-111.881098564164","Other","UT","2016-08-28T10:31:03.000",
"454","100 Block COTTAGE AVE","SY201638130","SANDY CITY",,"2016-08-02T08:26:41.000","Friday","22","2016-07-29T22:24:00.000","ROBBERY","766724041","[RMS] ROBBERY","40.5921095393735","{'type': 'Point', 'coordinates': [-111.894834036719, 40.5921095393735]}","-111.894834036719","Robbery","UT","2016-08-28T10:31:04.000",
"455","9900 Block S 2240 E","SY201641025","SANDY CITY",,"2016-08-17T08:28:49.000","Monday","0","2016-08-01T00:00:00.000","FRAUD-IDENTITY THEFT","767994679","[RMS] FRAUD-IDENTITY THEFT","40.5706771277978","{'type': 'Point', 'coordinates': [-111.826031519817, 40.5706771277978]}","-111.826031519817","Theft","UT","2016-08-31T10:30:24.000",
"456","9400 Block CROSSWOOD CIR","SY201641857","SANDY CITY",,"2016-08-23T08:29:42.000","Monday","16","2016-08-01T16:15:00.000","FRAUD-IDENTITY THEFT","769005538","[RMS] FRAUD-IDENTITY THEFT","40.5798648665293","{'type': 'Point', 'coordinates': [-111.803359584375, 40.5798648665293]}","-111.803359584375","Theft","UT","2016-08-31T10:30:25.000",
"457","2700 Block WILLOW HILLS DR","SY201638604","SANDY CITY",,"2016-08-03T08:26:52.000","Monday","18","2016-08-01T18:49:00.000","FRAUD-IDENTITY THEFT","766799292","[RMS] FRAUD-IDENTITY THEFT","40.5889923339361","{'type': 'Point', 'coordinates': [-111.812545354408, 40.5889923339361]}","-111.812545354408","Theft","UT","2016-08-31T10:30:09.000",
"458","10000 Block CENTENNIAL PKY","SY201638610","SANDY CITY",,"2016-08-03T08:26:52.000","Monday","19","2016-08-01T19:32:00.000","DRUG-FOUND/SURRENDERED","766799307","[RMS] DRUG-FOUND/SURRENDERED","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Drugs","UT","2016-08-31T10:30:09.000",
"459","10000 Block CENTENNIAL PKY","SY201638918","SANDY CITY",,"2016-08-04T08:27:02.000","Wednesday","10","2016-08-03T10:08:00.000","PUB ORD-PUBLIC ORDER FREE TEXT","766875879","[RMS] PUB ORD-PUBLIC ORDER FREE TEXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-09-02T10:30:09.000",
"460","9900 Block ELECTRA LN","SY201638970","SANDY CITY",,"2016-08-05T08:27:12.000","Wednesday","13","2016-08-03T13:44:00.000","FRAUD-IDENTITY THEFT","766969658","[RMS] FRAUD-IDENTITY THEFT","40.5704180930149","{'type': 'Point', 'coordinates': [-111.854754153582, 40.5704180930149]}","-111.854754153582","Theft","UT","2016-09-02T10:30:09.000",
"461","11300 Block S 700 E","SY201639417","SANDY CITY",,"2016-08-09T08:27:46.000","Friday","17","2016-08-05T17:02:00.000","DRUG-FORGED/ALTERED PRESCRIP","767298125","[RMS] DRUG-FORGED/ALTERED PRESCRIP","40.5447175508185","{'type': 'Point', 'coordinates': [-111.870560254282, 40.5447175508185]}","-111.870560254282","Drugs","UT","2016-09-04T10:30:10.000",
"462","1500 Block WOODGLEN RD","SY201640535","SANDY CITY",,"2016-08-16T08:28:48.000","Friday","12","2016-08-12T12:00:00.000","FRAUD-IDENTITY THEFT","767909595","[RMS] FRAUD-IDENTITY THEFT","40.563163","{'type': 'Point', 'coordinates': [-111.844761, 40.563163]}","-111.844761","Theft","UT","2016-09-11T10:30:10.000","84092.0"
"463","11400 Block AUTUMN HILL DR","SY201642365","SANDY CITY",,"2016-08-24T08:29:56.000","Monday","12","2016-08-15T12:00:00.000","FRAUD-IDENTITY THEFT","769452631","[RMS] FRAUD-IDENTITY THEFT","40.5425809002705","{'type': 'Point', 'coordinates': [-111.854933253938, 40.5425809002705]}","-111.854933253938","Theft","UT","2016-09-15T05:05:21.000",
"464","9800 Block S 300 W","SY201642462","SANDY CITY",,"2016-08-25T08:30:02.000","Wednesday","12","2016-08-17T12:00:00.000","THEFT-THEFT BY DECEPTION","769701891","[RMS] THEFT-THEFT BY DECEPTION","40.5730405200549","{'type': 'Point', 'coordinates': [-111.900483057874, 40.5730405200549]}","-111.900483057874","Theft","UT","2016-09-19T18:47:18.000",
"465","8000 Block BARNWOOD WAY","SY201642039","SANDY CITY",,"2016-08-24T08:29:59.000","Saturday","16","2016-08-20T16:43:00.000","DRUG-FOUND/SURRENDERED","769452651","[RMS] DRUG-FOUND/SURRENDERED","40.605375073577","{'type': 'Point', 'coordinates': [-111.860049949128, 40.605375073577]}","-111.860049949128","Drugs","UT","2016-09-21T23:46:17.000",
"466","8500 Block S 1000 E","SY201642183","SANDY CITY",,"2016-08-24T08:29:59.000","Sunday","18","2016-08-21T18:26:00.000","DRUG-FOUND/SURRENDERED","769452663","[RMS] DRUG-FOUND/SURRENDERED","40.5958654984657","{'type': 'Point', 'coordinates': [-111.861332039056, 40.5958654984657]}","-111.861332039056","Drugs","UT","2016-09-22T01:25:06.000",
"467","10100 Block STATE ST","SY201646393","SANDY CITY",,"2016-09-16T08:32:03.000","Friday","12","2016-08-26T12:26:00.000","THEFT-THEFT BY DECEPTION","772197090","[RMS] THEFT-THEFT BY DECEPTION","40.5669663456803","{'type': 'Point', 'coordinates': [-111.892240969261, 40.5669663456803]}","-111.892240969261","Theft","UT","2016-09-26T17:07:13.000",
"468","1 Block E 11400 S","SY201645066","SANDY CITY",,"2016-09-09T08:31:57.000","Saturday","16","2016-08-27T16:30:00.000","FRAUD-IDENTITY THEFT","771471480","[RMS] FRAUD-IDENTITY THEFT","40.5455676407309","{'type': 'Point', 'coordinates': [-111.88945530643, 40.5455676407309]}","-111.88945530643","Theft","UT","2016-09-27T14:24:03.000",
"469","8100 Block S 1300 E","SY201643547","SANDY CITY",,"2016-08-31T08:31:03.000","Monday","8","2016-08-29T08:10:00.000","DRUG-FOUND/SURRENDERED","770541269","[RMS] DRUG-FOUND/SURRENDERED","40.6025358832094","{'type': 'Point', 'coordinates': [-111.854957289511, 40.6025358832094]}","-111.854957289511","Drugs","UT","2016-09-28T12:47:07.000",
"470","2800 Block WILLOW BEND DR","SY201643647","SANDY CITY",,"2016-09-01T08:31:11.000","Monday","16","2016-08-29T16:46:00.000","FRAUD-IDENTITY THEFT","770622506","[RMS] FRAUD-IDENTITY THEFT","40.5910968747805","{'type': 'Point', 'coordinates': [-111.809746556194, 40.5910968747805]}","-111.809746556194","Theft","UT","2016-09-28T12:47:10.000",
"471","7700 Block S 700 E","SY201643654","SANDY CITY",,"2016-09-07T08:32:00.000","Monday","17","2016-08-29T17:36:00.000","THEFT-THEFT BY DECEPTION","771223864","[RMS] THEFT-THEFT BY DECEPTION","40.6104409056274","{'type': 'Point', 'coordinates': [-111.870161185669, 40.6104409056274]}","-111.870161185669","Theft","UT","2016-09-28T12:47:10.000",
"472","9600 Block S 1835 E","SY201645415","SANDY CITY",,"2016-09-14T08:32:07.000","Tuesday","12","2016-08-30T12:00:00.000","FRAUD-BY WIRE","772024117","[RMS] FRAUD-BY WIRE","40.576257","{'type': 'Point', 'coordinates': [-111.839188, 40.576257]}","-111.839188","Theft","UT","2016-09-29T10:30:16.000","84092.0"
"473","8600 Block S 160 E","SY201644560","SANDY CITY",,"2016-09-08T08:32:01.000","Saturday","15","2016-09-03T15:41:00.000","HEALTH-HAZARDOUS MATERIAL","771304285","[RMS] HEALTH-HAZARDOUS MATERIAL","40.5939328092577","{'type': 'Point', 'coordinates': [-111.884726537349, 40.5939328092577]}","-111.884726537349","Emergency","UT","2016-10-03T10:30:40.000",
"474","1800 Block E 9400 S","SY201645033","SANDY CITY",,"2016-09-09T08:32:00.000","Saturday","16","2016-09-03T16:23:00.000","THEFT-THEFT BY DECEPTION","771471494","[RMS] THEFT-THEFT BY DECEPTION","40.5792896834561","{'type': 'Point', 'coordinates': [-111.837088538019, 40.5792896834561]}","-111.837088538019","Theft","UT","2016-10-03T10:30:45.000",
"475","10900 Block AUTO MALL DR","SY201647938","SANDY CITY",,"2016-09-27T08:32:11.000","Wednesday","0","2016-09-07T00:00:00.000","FRAUD-IDENTITY THEFT","774061747","[RMS] FRAUD-IDENTITY THEFT","40.5521774024753","{'type': 'Point', 'coordinates': [-111.894423020603, 40.5521774024753]}","-111.894423020603","Theft","UT","2016-10-07T10:45:38.000",
"476","10000 Block CENTENNIAL PKY","SY201645203","SANDY CITY",,"2016-09-08T08:32:01.000","Wednesday","9","2016-09-07T09:54:00.000","PUB ORD-PUBLIC ORDER FREE TEXT","771304323","[RMS] PUB ORD-PUBLIC ORDER FREE TEXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-10-07T10:44:35.000",
"477","9100 Block STATE ST","SY201645395","SANDY CITY",,"2016-09-09T08:32:00.000","Thursday","10","2016-09-08T10:06:00.000","ROBBERY","771471564","[RMS] ROBBERY","40.585986103301","{'type': 'Point', 'coordinates': [-111.889758144066, 40.585986103301]}","-111.889758144066","Robbery","UT","2016-10-08T10:43:54.000",
"478","800 Block E 9400 S","SY201645475","SANDY CITY",,"2016-09-10T08:32:00.000","Thursday","16","2016-09-08T16:34:00.000","FRAUD-IMPERSONATION","771689306","[RMS] FRAUD-IMPERSONATION","40.5810355162372","{'type': 'Point', 'coordinates': [-111.866365531888, 40.5810355162372]}","-111.866365531888","Theft","UT","2016-10-08T10:43:57.000",
"479","10000 Block CENTENNIAL PKY","SY201645593","SANDY CITY",,"2016-09-10T08:32:00.000","Friday","10","2016-09-09T10:25:00.000","PUB PEACE-FREE TXT","771689316","[RMS] PUB PEACE-FREE TXT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Disorder","UT","2016-10-09T10:47:01.000",
"480","9800 Block S 700 E","SY201646849","SANDY CITY",,"2016-09-24T08:32:24.000","Friday","22","2016-09-16T22:55:00.000","ALCOHOL-PUBLIC INTOXICATION","773859113","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.5716396800161","{'type': 'Point', 'coordinates': [-111.871570409197, 40.5716396800161]}","-111.871570409197","Other","UT","2016-10-16T10:30:10.000",
"481","9000 Block S 400 E","SY201647254","SANDY CITY",,"2016-09-21T08:32:16.000","Monday","7","2016-09-19T07:00:00.000","THEFT-THEFT BY DECEPTION","772905622","[RMS] THEFT-THEFT BY DECEPTION","40.5876659060649","{'type': 'Point', 'coordinates': [-111.878894536447, 40.5876659060649]}","-111.878894536447","Theft","UT","2016-10-19T20:48:47.000",
"482","100 Block W 9000 S","SY201647961","SANDY CITY",,"2016-09-24T08:32:24.000","Friday","11","2016-09-23T11:35:00.000","ROBBERY","773859183","[RMS] ROBBERY","40.586906948681","{'type': 'Point', 'coordinates': [-111.894299862795, 40.586906948681]}","-111.894299862795","Robbery","UT","2016-10-23T10:30:11.000",
"483","9100 Block WILDFIRE ROSE LN","SY201648554","SANDY CITY",,"2016-09-30T08:32:24.000","Monday","11","2016-09-26T11:05:00.000","FRAUD-IDENTITY THEFT","774317550","[RMS] FRAUD-IDENTITY THEFT","40.5853477","{'type': 'Point', 'coordinates': [-111.8756177, 40.5853477]}","-111.8756177","Theft","UT","2016-10-26T10:30:50.000","84070.0"
"484","200 Block TENNISON AVE","SY201648364","SANDY CITY",,"2016-09-30T08:32:24.000","Monday","15","2016-09-26T15:00:00.000","FRAUD-IDENTITY THEFT","774317548","[RMS] FRAUD-IDENTITY THEFT","40.6074089","{'type': 'Point', 'coordinates': [-111.882774, 40.6074089]}","-111.882774","Theft","UT","2016-10-26T10:30:49.000","84070.0"
"485","700 Block LAZON DR","SY201648471","SANDY CITY",,"2016-09-29T08:32:23.000","Tuesday","0","2016-09-27T00:51:00.000","ALCOHOL-PUBLIC INTOXICATION","774226696","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.5859549418194","{'type': 'Point', 'coordinates': [-111.869704243995, 40.5859549418194]}","-111.869704243995","Other","UT","2016-10-27T10:30:12.000",
"486","10000 Block CENTENNIAL PKY","SY201649195","SANDY CITY",,"2016-10-04T08:32:32.000","Friday","20","2016-09-30T20:30:00.000","FRAUD-IDENTITY THEFT","774821717","[RMS] FRAUD-IDENTITY THEFT","40.5710609107843","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.894964159663","Theft","UT","2016-10-30T10:30:12.000",
"487","11300 Block STATE ST","SY201649667","SANDY CITY",,"2016-10-05T08:32:35.000","Monday","17","2016-10-03T17:59:00.000","FRAUD-IDENTITY THEFT","774958975","[RMS] FRAUD-IDENTITY THEFT","40.5459649290571","{'type': 'Point', 'coordinates': [-111.890501052263, 40.5459649290571]}","-111.890501052263","Theft","UT","2016-11-02T10:30:15.000",
"488","1 Block E 11400 S","SY201650118","SANDY CITY",,"2016-10-08T08:32:34.000","Wednesday","20","2016-10-05T20:00:00.000","FRAUD-IDENTITY THEFT","775871691","[RMS] FRAUD-IDENTITY THEFT","40.5449320126065","{'type': 'Point', 'coordinates': [-111.889091863919, 40.5449320126065]}","-111.889091863919","Theft","UT","2016-11-04T10:30:11.000",
"489","800 Block JORDAN OAKS CT","SY201651018","SANDY CITY",,"2016-10-13T08:32:40.000","Friday","17","2016-10-07T17:59:00.000","FRAUD-IDENTITY THEFT","776880673","[RMS] FRAUD-IDENTITY THEFT","40.5832347729495","{'type': 'Point', 'coordinates': [-111.91483560094, 40.5832347729495]}","-111.91483560094","Theft","UT","2016-11-06T11:30:16.000",
"490","11200 Block STATE ST","SY201650818","SANDY CITY",,"2016-10-15T08:32:42.000","Friday","19","2016-10-07T19:00:00.000","FRAUD-IDENTITY THEFT","777126677","[RMS] FRAUD-IDENTITY THEFT","40.5467748015772","{'type': 'Point', 'coordinates': [-111.890469704758, 40.5467748015772]}","-111.890469704758","Theft","UT","2016-11-06T11:30:14.000",
"491","8100 Block S 700 E","SY201650568","SANDY CITY",,"2016-10-11T08:32:36.000","Sunday","0","2016-10-09T00:13:00.000","ALCOHOL-PUBLIC INTOXICATION","776460456","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.6021349721739","{'type': 'Point', 'coordinates': [-111.87098036768, 40.6021349721739]}","-111.87098036768","Other","UT","2016-11-08T11:30:11.000",
"492","9400 Block S 700 E","SY201653699","SANDY CITY",,"2016-11-01T08:32:58.000","Thursday","0","2016-10-13T00:00:00.000","DRUG-FORGED/ALTERED PRESCRIP","779533981","[RMS] DRUG-FORGED/ALTERED PRESCRIP","40.5800936134117","{'type': 'Point', 'coordinates': [-111.871724468874, 40.5800936134117]}","-111.871724468874","Drugs","UT","2016-11-12T11:30:26.000",
"493","9100 Block QUARRY BEND DR","SY201654360","SANDY CITY",,"2016-11-02T08:33:01.000","Thursday","16","2016-10-13T16:22:00.000","DRUG-FORGED/ALTERED PRESCRIP","779610167","[RMS] DRUG-FORGED/ALTERED PRESCRIP","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Drugs","UT","2016-11-12T11:30:26.000",
"494","9300 Block QUARRY BEND DR","SY201651472","SANDY CITY",,"2016-10-19T08:32:44.000","Friday","12","2016-10-14T12:26:00.000","THEFT-THEFT BY DECEPTION","777567258","[RMS] THEFT-THEFT BY DECEPTION","40.5814165997444","{'type': 'Point', 'coordinates': [-111.858519433776, 40.5814165997444]}","-111.858519433776","Theft","UT","2016-11-13T11:30:13.000",
"495","11300 Block WILLOW HILL DR","SY201651979","SANDY CITY",,"2016-10-21T08:32:50.000","Sunday","0","2016-10-16T00:00:00.000","FRAUD-IDENTITY THEFT","777926781","[RMS] FRAUD-IDENTITY THEFT","40.5445638564766","{'type': 'Point', 'coordinates': [-111.825223107031, 40.5445638564766]}","-111.825223107031","Theft","UT","2016-11-15T11:30:11.000",
"496","2000 Block E 9400 S","SY201653705","SANDY CITY",,"2016-11-01T08:32:58.000","Sunday","0","2016-10-16T00:00:00.000","DRUG-FORGED/ALTERED PRESCRIP","779533982","[RMS] DRUG-FORGED/ALTERED PRESCRIP","40.5817170237827","{'type': 'Point', 'coordinates': [-111.831988424986, 40.5817170237827]}","-111.831988424986","Drugs","UT","2016-11-15T11:30:16.000",
"497","1400 Block ASCOT PKY","SY201810999","SANDY CITY",,"2018-03-14T10:30:18.000","Thursday","20","2018-03-08T20:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","837987479","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.55218971712392","{'type': 'Point', 'coordinates': [-111.84897370762485, 40.55218971712392]}","-111.84897370762485","Breaking & Entering","UT","2018-04-07T10:32:46.000",
"498","11500 Block BLACK FOREST DR","SY20181338","SANDY CITY",,"2018-01-13T11:30:27.000","Tuesday","10","2018-01-09T10:19:00.000","FRAUD-IDENTITY THEFT","831514816","[RMS] FRAUD-IDENTITY THEFT","40.54233189173235","{'type': 'Point', 'coordinates': [-111.860077104239, 40.5423318917324]}","-111.86007710423895","Theft","UT","2018-02-08T11:30:52.000",
"499","10100 Block ZINNIA WAY","SY20183580","SANDY CITY",,"2018-01-24T11:30:15.000","Wednesday","8","2018-01-10T08:00:00.000","FRAUD-IDENTITY THEFT","832356563","[RMS] FRAUD-IDENTITY THEFT","40.562055","{'type': 'Point', 'coordinates': [-111.8708015, 40.562055]}","-111.8708015","Theft","UT","2018-02-09T11:31:10.000","84094.0"
"500","9800 Block S 570 E","SY201759787","SANDY CITY",,"2017-12-08T11:30:24.000","Friday","3","2017-12-01T03:09:00.000","FRAUD-IDENTITY THEFT","828540390","[RMS] FRAUD-IDENTITY THEFT","40.57216211292434","{'type': 'Point', 'coordinates': [-111.87474088562273, 40.57216211292434]}","-111.87474088562273","Theft","UT","2017-12-31T19:58:44.000",
"501","2500 Block E 9800 S","SY201759799","SANDY CITY",,"2017-12-08T11:30:24.000","Friday","6","2017-12-01T06:08:00.000","BURGLARY-NO FORCE ENTRY RESIDE","828540370","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.573371628874874","{'type': 'Point', 'coordinates': [-111.81841317181225, 40.573371628874874]}","-111.81841317181225","Breaking & Entering","UT","2017-12-31T19:58:44.000",
"502","8100 Block S 1300 E","SY201835369","SANDY CITY",,"2018-08-01T10:30:25.000","Sunday","1","2018-07-29T01:15:00.000","BURGLARY-NO FORCE ENTRY RESIDE","865399416","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.603256281054854","{'type': 'Point', 'coordinates': [-111.8527282848006, 40.603256281054854]}","-111.8527282848006","Breaking & Entering","UT","2019-03-08T11:33:03.000",
"503","1600 Block TRANSWEST DR","SY201912605","SANDY CITY",,"2019-03-28T10:34:10.000","Friday","6","2019-03-22T06:13:00.000","BURGLARY-NO FORCE ENTRY RESIDE","912050243","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.54876742304808","{'type': 'Point', 'coordinates': [-111.84503401174874, 40.54876742304808]}","-111.84503401174874","Breaking & Entering","UT","2019-04-07T16:23:32.000",
"504","10700 Block S 865 E","SY20189215","SANDY CITY",,"2018-02-27T11:30:14.000","Wednesday","0","2018-02-14T00:00:00.000","FRAUD-BY WIRE","835313121","[RMS] FRAUD-BY WIRE","40.55649552018169","{'type': 'Point', 'coordinates': [-111.8664136866312, 40.55649552018169]}","-111.8664136866312","Theft","UT","2018-03-16T10:30:29.000",
"505","8900 Block MANCHESTER LN","SY20187558","SANDY CITY",,"2018-02-17T11:30:29.000","Thursday","16","2018-02-15T16:35:00.000","FRAUD-BY WIRE","834442858","[RMS] FRAUD-BY WIRE","40.58934415213576","{'type': 'Point', 'coordinates': [-111.83234960169649, 40.58934415213576]}","-111.83234960169649","Theft","UT","2018-03-17T10:30:33.000",
"506","8800 Block STATE ST","SY20189759","SANDY CITY",,"2018-03-14T10:30:18.000","Thursday","12","2018-03-01T12:41:00.000","DRUG-FOUND/SURRENDERED","837987471","[RMS] DRUG-FOUND/SURRENDERED","40.59020591822291","{'type': 'Point', 'coordinates': [-111.89115046750919, 40.59020591822291]}","-111.89115046750919","Drugs","UT","2018-03-31T10:32:21.000",
"507","700 Block ALTARA HILLS DR","SY201810111","SANDY CITY",,"2018-03-06T11:30:16.000","Saturday","18","2018-03-03T18:33:00.000","DRUG-FOUND/SURRENDERED","836387922","[RMS] DRUG-FOUND/SURRENDERED","40.55093741970764","{'type': 'Point', 'coordinates': [-111.86976638942932, 40.55093741970764]}","-111.86976638942932","Drugs","UT","2018-04-02T10:30:39.000",
"508","8900 Block COBBLEGATE DR","SY201760264","SANDY CITY",,"2017-12-08T11:30:24.000","Monday","0","2017-11-27T00:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","828540264","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.5895631","{'type': 'Point', 'coordinates': [-111.8656618, 40.5895631]}","-111.8656618","Breaking & Entering","UT","2017-12-27T19:06:35.000","84094.0"
"509","100 Block E 10200 S","SY201761061","SANDY CITY",,"2017-12-13T11:30:21.000","Friday","13","2017-12-08T13:00:00.000","FRAUD-IDENTITY THEFT","828885748","[RMS] FRAUD-IDENTITY THEFT","40.565857853610424","{'type': 'Point', 'coordinates': [-111.884640177873, 40.5658578536104]}","-111.88464017787283","Theft","UT","2018-01-08T21:06:23.000",
"510","200 Block W 9000 S","SY201761187","SANDY CITY",,"2017-12-12T11:30:18.000","Saturday","13","2017-12-09T13:30:00.000","DRUG-FOUND/SURRENDERED","828803327","[RMS] DRUG-FOUND/SURRENDERED","40.587139513426365","{'type': 'Point', 'coordinates': [-111.896965484637, 40.5871395134264]}","-111.89696548463677","Drugs","UT","2018-01-10T04:51:13.000",
"511","9200 Block VILLAGE SHOP DR","SY201761465","SANDY CITY",,"2017-12-13T11:30:21.000","Monday","11","2017-12-11T11:47:00.000","ALCOHOL-PUBLIC INTOXICATION","828885761","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.58280895795762","{'type': 'Point', 'coordinates': [-111.861874883663, 40.5828089579576]}","-111.86187488366303","Other","UT","2018-01-11T09:16:48.000",
"512","1000 Block QUARRY VIEW WAY","SY201763270","SANDY CITY",,"2017-12-23T11:30:18.000","Wednesday","22","2017-12-20T22:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","830078152","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.58916128732175","{'type': 'Point', 'coordinates': [-111.861692566185, 40.5891612873218]}","-111.86169256618453","Breaking & Entering","UT","2018-01-23T13:50:16.000",
"513","400 Block BOWDEN ST","SY201759391","SANDY CITY",,"2017-12-08T11:30:24.000","Tuesday","16","2017-11-28T16:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","828540290","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.55316085624674","{'type': 'Point', 'coordinates': [-111.87751538151375, 40.55316085624674]}","-111.87751538151375","Breaking & Entering","UT","2017-12-28T19:11:03.000",
"514","400 Block BOWDEN ST","SY201759394","SANDY CITY",,"2017-12-08T11:30:24.000","Tuesday","16","2017-11-28T16:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","828540291","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.55316085624674","{'type': 'Point', 'coordinates': [-111.87751538151375, 40.55316085624674]}","-111.87751538151375","Breaking & Entering","UT","2017-12-28T19:11:04.000",
"515","2500 Block COBBLE STONE WAY","SY201763298","SANDY CITY",,"2017-12-29T11:30:23.000","Thursday","8","2017-12-21T08:19:00.000","FRAUD-BY WIRE","830444251","[RMS] FRAUD-BY WIRE","40.5886153","{'type': 'Point', 'coordinates': [-111.8182309, 40.5886153]}","-111.8182309","Theft","UT","2018-01-24T14:50:13.000","84093.0"
"516","8900 Block QUARRY STONE WAY","SY201763625","SANDY CITY",,"2017-12-29T11:30:24.000","Friday","23","2017-12-22T23:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","830444262","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.588561101987054","{'type': 'Point', 'coordinates': [-111.857800903812, 40.588561101987096]}","-111.85780090381249","Breaking & Entering","UT","2018-01-25T16:13:04.000",
"517","8200 Block AKERS WAY","SY201764235","SANDY CITY",,"2018-01-03T11:30:21.000","Tuesday","12","2017-12-26T12:00:00.000","FRAUD-BY WIRE","830766946","[RMS] FRAUD-BY WIRE","40.60178129382768","{'type': 'Point', 'coordinates': [-111.862947894808, 40.6017812938277]}","-111.86294789480752","Theft","UT","2018-01-27T18:45:41.000",
"518","10000 Block CENTENNIAL PKY","SY201764388","SANDY CITY",,"2017-12-29T11:30:24.000","Thursday","10","2017-12-28T10:30:00.000","PUB ORD-PUBLIC ORDER FREE TEXT","830444285","[RMS] PUB ORD-PUBLIC ORDER FREE TEXT","40.57106091078427","{'type': 'Point', 'coordinates': [-111.894964159663, 40.5710609107843]}","-111.89496415966288","Disorder","UT","2018-01-27T20:21:22.000",
"519","10000 Block CENTENNIAL PKY","SY201830397","SANDY CITY",,"2018-06-30T10:30:18.000","Friday","11","2018-06-29T11:36:00.000","SEX-FAIL REG AS SEX OFFENDER","861534904","[RMS] SEX-FAIL REG AS SEX OFFENDER","40.57106091078427","{'type': 'Point', 'coordinates': [-111.89496415966288, 40.57106091078427]}","-111.89496415966288","Other Sexual Offense","UT","2018-07-22T10:30:28.000",
"520","10800 Block SAVANNAH DR","SY201759425","SANDY CITY",,"2017-12-08T11:30:24.000","Wednesday","11","2017-11-29T11:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","828540312","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.55344126052843","{'type': 'Point', 'coordinates': [-111.87049967784387, 40.55344126052843]}","-111.87049967784387","Breaking & Entering","UT","2017-12-29T19:54:30.000",
"521","200 Block TJ DR","SY201759518","SANDY CITY",,"2017-12-08T11:30:24.000","Wednesday","20","2017-11-29T20:19:00.000","ALCOHOL-PUBLIC INTOXICATION","828540316","[RMS] ALCOHOL-PUBLIC INTOXICATION","40.57682137542964","{'type': 'Point', 'coordinates': [-111.88290209480151, 40.57682137542964]}","-111.88290209480151","Other","UT","2017-12-29T19:54:32.000",
"522","1100 Block E 8320 S","SY201832922","SANDY CITY",,"2018-07-18T10:30:23.000","Saturday","1","2018-07-14T01:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","864302358","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.59996143320306","{'type': 'Point', 'coordinates': [-111.85577212647082, 40.59996143320306]}","-111.85577212647082","Breaking & Entering","UT","2018-07-26T10:30:28.000",
