"entity_id","id","vendor_code","posting_date","gender","amount","batch_id","last_mod_date","last_mod_user","fiscal_year","entity_trans_id","description","ref_id","type","contract_name","contract_number","org1","org2","org3","org4","org5","org6","org7","org8","org9","org10","cat1","cat2","cat3","cat4","cat5","cat6","cat7","fund1","fund2","fund3","fund4","vendor_id","hourly_rate","program1","program2","program3","program4","program5","program6","program7","function1","function2","function3","function4","function5","function6","function7","account_number","myid"
"John Hancock Charter School","177976891",,"1-Jul-10",,"3086.42","11041","18SEP2012:23:00:06",,"2011","18885","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1075049",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67142762",,"28-Jul-09",,"250","813","09JUN2010:03:11:30",,"2010","40022","Bill",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1036985",,,,,,"1001311",,,,"634576","0",,,,,,,,,,,,,,,,
"Juab School District","161171563",,"31-Dec-11",,"55","9386","13JUN2012:01:53:07",,"2012","2012-EX-_3EL0M61K2","Katy Smith",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1046703","1076757",,,,,"1001375",,,,"2390445","0",,,,,,,,,,,,,,,,
"Lincoln Academy","450779951",,"8-Jun-12",,"4.58","32843","05JAN2016:22:46:12","import-script","2012","41068","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"59899"
"Liberty Academy","159392553",,"30-Nov-09",,"112.41","9320","04JUN2012:23:03:37",,"2010","3611","Emp Training & Development",,"1",,,"1450161","1450219",,,,,,,,,"1037199","1042433",,,,,,"1001311",,,,"640355","0",,,,,,,,,,,,,,,,
"Logan School District","124715139",,"30-Jun-11",,"250","5309","29SEP2011:23:56:32",,"2011","1.05002E+16","OTHER SALARIES",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1046903",,,,,,"1002345",,,,"1927563","250",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","98255336",,"5-Feb-11",,"151.51","2597","02MAY2011:23:10:27",,"2011","8863","Social Security",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640686","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","67634032",,"30-Nov-09",,"772.5","934","13JUL2010:23:03:23",,"2010","188","Bill",,"1",,,"1450161","1450175",,,,,,,,,"1036965","1037535",,,,,,"1001311",,,,"542116","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463720477",,"9-Sep-10",,"-120","34467","18FEB2016:22:24:07","import-script","2011","40430","Check",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038795",,,,,,"1001311",,,,"634544",,,,,,,,,,,,,,,,,"24363"
"Karl G Maeser Preparatory Academy","67298143",,"30-Oct-09",,"0.4","874","29JUN2010:23:01:55",,"2010","4406","Bill",,"1",,,"1450161","1450207",,,,,,,,,"1037387","1074733",,,,,,"1001311",,,,"640705","0",,,,,,,,,,,,,,,,
"Juab School District","68293427",,"28-May-10",,"1000","969","19JUL2010:23:00:03",,"2010","2010-EX-_2Y00PS6TW","Not Provided",,"1",,,"1450161","1450543",,,,,,,,,"1036885","1046703",,,,,,"1001375",,,,"647266","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","179972891",,"15-Jun-12",,"350.32","11297","01OCT2012:23:08:41",,"2012","3057","Payroll Taxes",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038725",,,,,,"1001311",,,,"542116","0",,,,,,,,,,,,,,,,
"Monticello Academy","70659061",,"11-Sep-09",,"69.91","1092","25AUG2010:23:00:03",,"2010","5198","Check",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1079183",,,,,,"1001311",,,,"652324","0",,,,,,,,,,,,,,,,
"Juab School District","68295329",,"31-Jul-09",,"637","969","19JUL2010:23:00:03",,"2010","2010-RV-_2W80VU8Z8","July Allotment",,"2",,,"1454643",,,,,,,,,,"1038405","1041675",,,,,,"1001375",,,,"647281","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177979495",,"1-Dec-10",,"316.67","11041","18SEP2012:23:00:06",,"2011","19691","Paycheck",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1075071",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177979955",,"3-Jan-11",,"1.34","11041","18SEP2012:23:00:06",,"2011","19822","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1042735",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","67299553",,"17-Mar-10",,"100","874","29JUN2010:23:01:55",,"2010","5474","Invoice",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1074751",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Kane School District","114396985",,"30-Jun-11",,"579.18","4055","19JUL2011:23:52:13",,"2011","1.01201E+16","BENEFITS",,"3",,,"1465267","1465269",,,,,,,,,"1045443","1045445",,,,,,"1005393",,,,"1698653","10.34",,,,,,,,,,,,,,,,
"Mountain Heights Academy","79721615",,"29-Jul-10",,"37","1617","10NOV2010:00:02:47",,"2011","673","UPASS",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038887",,,,,,"1001311",,,,"542130","0",,,,,,,,,,,,,,,,
"Millard School District","114428873",,"30-Jun-11",,"19.13","4061","20JUL2011:00:04:00",,"2011","2.37041E+16","BENEFITS",,"3",,,"1465267","1465269",,,,,,,,,"1045443","1045445",,,,,,"1005393",,,,"1701859","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146820",,"31-Mar-10",,"13075","813","09JUN2010:03:11:30",,"2010","40268","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037837","1038915",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67146161",,"19-Feb-10",,"373.03","813","09JUN2010:03:11:30",,"2010","40228","Check",,"1",,,"1450161","1450209",,,,,,,,,"1036885","1039309",,,,,,"1001311",,,,"634842","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","243044535",,"3-Apr-13",,"28.7","17069","08NOV2013:17:05:56","import-script","2013","5837","Supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"2308775",,,,,,,,,,,,,,,,,
"Kane School District","174900105",,"30-Jun-12",,"35032.56","10625","11AUG2012:00:12:18",,"2012","1.07043E+16","BENEFITS",,"3",,,"1465267","1465269",,,,,,,,,"1045443","1045445",,,,,,"1005393",,,,"2552905","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","67633799",,"19-Apr-10",,"225.75","934","13JUL2010:23:03:23",,"2010","373","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"542125","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154251501",,"2-Sep-09",,"51.92","8891","25APR2012:01:12:30",,"2010","5813","Auto Exp.",,"1",,,"1450161","1450169",,,,,,,,,"1037053","1066643",,,,,,"1001311",,,,"629748","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177982805",,"20-May-11",,"6.16","11041","18SEP2012:23:00:06",,"2011","20632","Check",,"1",,,"1450155","1450157",,,,,,,,,"1046511","1075141",,,,,,"1001311",,,,"640876","0",,,,,,,,,,,,,,,,
"Monticello Academy","156988067",,"14-Sep-10",,"427.45","9073","02MAY2012:00:18:09",,"2011","7578","Sales to Students",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1044915",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Lakeview Academy","156787419",,"29-Mar-12",,"10","9017","30APR2012:23:12:32",,"2012","12654","Lunch Fee - Students",,"2",,,"1450155","1450157",,,,,,,,,"1038329","1296769",,,,,,"1001311",,,,"540757","0",,,,,,,,,,,,,,,,
"Murray School District","320088031",,,,"59.62","22731","24OCT2014:18:06:09","import-script","2014","1547","EMPLOYEE BENEFITS",,"3",,,"1479557","1484301",,,,,,,,,"1039671",,,,,,,"1007963","1008519",,,"3972065","0",,,,,,,,,,,,,,,,
"Juab School District","163151463",,"30-Nov-10",,"333","9636","22JUN2012:23:00:07",,"2011","2011-EX-_33F0M7W3Y","Hadley Christensen",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1046703",,,,,,"1001375",,,,"2390103","0",,,,,,,,,,,,,,,,
"Liberty Academy","159683669",,"27-Apr-11",,"100.75","9326","06JUN2012:00:24:15",,"2011","5678","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","67297691",,"15-Sep-09",,"75","874","29JUN2010:23:01:55",,"2010","4258","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1056003",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Lincoln Academy","463721645",,"7-Oct-10",,"-25","34467","18FEB2016:22:27:01","import-script","2011","40458","Deposit",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068633",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"24947"
"Logan School District","83202228",,"17-Dec-10",,"1575","1963","14JAN2011:00:07:38",,"2011","51102 - 10802158761000131 - 5","Payroll",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1037609",,,,,,"1002345",,,,"670924","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","189087159",,"31-Aug-12",,"14.32","12291","29NOV2012:17:33:27","import-script","2013","23444","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1073219",,,,,,"1001311",,,,"640841",,,,,,,,,,,,,,,,,
"Logan School District","124722857",,"30-Jun-11",,"95","5309","29SEP2011:23:56:32",,"2011","1.05002E+16","OTHER SALARIES",,"3",,,"1450155","1450157",,,,,,,,,"1036885","1046903",,,,,,"1002345",,,,"1928995","95",,,,,,,,,,,,,,,,
"John Hancock Charter School","177979811",,"17-Dec-10",,"11","11041","18SEP2012:23:00:06",,"2011","19796","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1042735",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69383271",,"15-Jun-10",,"150000","1018","02AUG2010:23:04:53",,"2010","40344","General Journal",,"1",,,"1450179","1450181",,,,,,,,,"1042649","1068417",,,,,,"1001311",,,,"634525","0",,,,,,,,,,,,,,,,
"Karl G Maeser Preparatory Academy","67298969",,"25-Jan-10",,"46","874","29JUN2010:23:01:55",,"2010","4957","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1074961",,,,,,"1001311",,,,"640688","0",,,,,,,,,,,,,,,,
"Liberty Academy","159684929",,"8-Feb-11",,"260","9326","06JUN2012:00:24:15",,"2011","5477","Admissions",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1042531",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177988189",,"2-Mar-12",,"535","11043","18SEP2012:23:03:01",,"2012","22412","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1044913",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Jefferson Academy","337940559",,"30-Jun-14",,"677.04","24479","21JAN2015:23:41:52","import-script","2014","20140130","Bonus",,"3",,,"1484891","1484899",,,,,,,,,"1039725","1371253",,,,,,"1001311",,,,"4085963",,,,,,,,,,,,,,,,,
"John Hancock Charter School","177987923",,"1-Mar-12",,"300","11043","18SEP2012:23:03:01",,"2012","22362","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1075091",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67636155",,"29-Jan-10",,"154","935","13JUL2010:23:04:00",,"2010","735","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038865",,,,,,"1001311",,,,"542230","0",,,,,,,,,,,,,,,,
"Monticello Academy","156993983",,"6-May-11",,"7","9073","02MAY2012:00:18:09",,"2011","9408","Contributions/Donations private",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038807",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Liberty Academy","159388883",,"27-May-10",,"40.38","9320","04JUN2012:23:03:37",,"2010","4363","State Retirement",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036971",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177974381",,"31-Jul-09",,"234.71","11039","17SEP2012:23:06:55",,"2010","16785","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1042539",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Juab School District","161170963",,"4-Jan-12",,"191.7","9386","13JUN2012:01:53:07",,"2012","2012-EX-_3EG0QFKEP","Bus Repair",,"1",,,"1450161","1450445",,,,,,,,,"1037021",,,,,,,"1001375",,,,"2390645","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69383186",,"11-Jun-10",,"4.86","1018","02AUG2010:23:04:53",,"2010","40340","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036983",,,,,,"1001311",,,,"634835","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67142824",,"1-Aug-09",,"118.43","813","09JUN2010:03:11:30",,"2010","40026","Bill",,"1",,,"1450161","1450207",,,,,,,,,"1036965","1036985",,,,,,"1001311",,,,"634527","0",,,,,,,,,,,,,,,,
"Juab School District","163152911",,"17-Dec-10",,"55.42","9636","22JUN2012:23:00:07",,"2011","2011-EX-_33P0N5DYF","Basic Service",,"1",,,"1450161","1450563",,,,,,,,,"1037021",,,,,,,"1001375",,,,"647146","0",,,,,,,,,,,,,,,,
"Mountainville Academy","136905807",,"30-Jun-11",,"1574.4","6863","28DEC2011:00:00:05",,"2011","201136","Employer Paid Benefits",,"3",,,"1450155","1450157",,,,,,,,,"1036965","1036995",,,,,,"1001311",,,,"715503","0",,,,,,,,,,,,,,,,
"Jefferson Academy","470305415",,"30-Jun-15",,"781.42","35263","23MAR2016:07:08:58","import-script","2015","20150126","Bonus",,"3",,,"1484891","1484899",,,,,,,,,"1039725","1371253",,,,,,"1001311",,,,"4530037",,,,,,,,,,,,,,,,,"41585"
"Legacy Preparatory Academy","154294941",,"16-Sep-10",,"150","8901","25APR2012:01:28:37",,"2011","7818","Dues and Fees (Bank)",,"1",,,"1450161","1450209",,,,,,,,,"1047953","1067101",,,,,,"1001311",,,,"2350705","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177980895",,"16-Feb-11",,"325","11041","18SEP2012:23:00:06",,"2011","20146","Bill",,"1",,,"1450161","1450183",,,,,,,,,"1037199","1075313",,,,,,"1001311",,,,"641002","0",,,,,,,,,,,,,,,,
"Mountain Heights Academy","243051597",,"15-Apr-13",,"25","17075","08NOV2013:17:06:16","import-script","2013","4378","Miscellaneous",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1038795",,,,,,"1001311",,,,"542130",,,,,,,,,,,,,,,,,
"John Hancock Charter School","177977049",,"27-Jul-10",,"52.54","11041","18SEP2012:23:00:06",,"2011","19234","Credit Card Charge",,"1",,,"1450155","1450157",,,,,,,,,"1046511","1075213",,,,,,"1001311",,,,"2637509","0",,,,,,,,,,,,,,,,
"Liberty Academy","159681401",,"30-Aug-10",,"2153.85","9326","06JUN2012:00:24:15",,"2011","4713","Teachers",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1037609",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177986435",,"1-Dec-11",,"31","11043","18SEP2012:23:03:01",,"2012","21812","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1042735",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Juab School District","68280341",,"30-Jul-09",,"500","969","19JUL2010:23:00:03",,"2010","2010-EX-_2PR0IAP14","Not Provided",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1046703","1076755",,,,,"1001375",,,,"647266","0",,,,,,,,,,,,,,,,
"Monticello Academy","156988459",,"30-Sep-10",,"630","9073","02MAY2012:00:18:09",,"2011","7547","Gifted & Talented",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1042401",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Jefferson Academy","67635041",,"2-Apr-10",,"11","935","13JUL2010:23:04:00",,"2010","1167","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038727",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154298777",,"19-Jan-11",,"76.86","8901","25APR2012:01:28:37",,"2011","8307","Social Security Expense",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066943",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","179944755",,"23-Nov-11",,"40.66","11281","29SEP2012:02:42:06",,"2012","2603","Payroll Taxes",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038725",,,,,,"1001311",,,,"2308603","0",,,,,,,,,,,,,,,,
"Lincoln Academy","450769087",,"12-Oct-11",,"100","32843","05JAN2016:22:19:12","import-script","2012","40828","Cell Phone",,"1",,,"1450161","1450209",,,,,,,,,"1037263","1053243",,,,,,"1001311",,,,"634562",,,,,,,,,,,,,,,,,"54467"
"Liberty Academy","159389605",,"29-Oct-09",,"8.93","9320","04JUN2012:23:03:37",,"2010","3508","Social Security",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1036967",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143239",,"21-Aug-09",,"165","813","09JUN2010:03:11:30",,"2010","40046","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1068847",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Lincoln Academy","69383318",,"23-Jun-10",,"1748","1018","02AUG2010:23:04:53",,"2010","40352","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037327","1069267",,,,,,"1001311",,,,"634560","0",,,,,,,,,,,,,,,,
"Monticello Academy","156993955",,"5-May-11",,"570","9073","02MAY2012:00:18:09",,"2011","9387","Field Trip Transportation",,"1",,,"1450161","1450193",,,,,,,,,"1037263","1079263",,,,,,"1001311",,,,"2369953","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177981931",,"1-Apr-11",,"3301.33","11041","18SEP2012:23:00:06",,"2011","20393","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1075049",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Juab School District","163143091",,"7-Sep-10",,"287.28","9636","22JUN2012:23:00:07",,"2011","2011-EX-_30W0SWMU1","Parts",,"1",,,"1451217",,,,,,,,,,"1037021",,,,,,,"1001451",,,,"647424","0",,,,,,,,,,,,,,,,
"Legacy Preparatory Academy","154308265",,"3-May-11",,"15.11","8901","25APR2012:01:28:37",,"2011","9811","Medicare Expense",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1066941",,,,,,"1001311",,,,"629734","0",,,,,,,,,,,,,,,,
"Jefferson Academy","243046555",,"13-May-13",,"6.97","17071","08NOV2013:17:06:01","import-script","2013","7334","Supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"2050533",,,,,,,,,,,,,,,,,
"Lincoln Academy","463724687",,"10-Jan-11",,"120","34467","18FEB2016:22:34:29","import-script","2011","40553","Check",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068475",,,,,,"1001311",,,,"634548",,,,,,,,,,,,,,,,,"26470"
"Juab School District","161162581",,"30-Sep-11",,"1099","9386","13JUN2012:01:53:07",,"2012","2012-EX-_3BQ0JBTOX","September Payroll",,"1",,,"1450161","1450573",,,,,,,,,"1036965","1036985",,,,,,"1001375",,,,"647227","0",,,,,,,,,,,,,,,,
"Lakeview Academy","128521335",,"30-Jun-11",,"128.48","5587","13OCT2011:23:23:47",,"2011","20110119","Regular Wages",,"3",,,"1450155","1450157",,,,,,,,,"1082993","1082995",,,,,,"1001311",,,,"2020791","11",,,,,,,,,,,,,,,,
"John Hancock Charter School","177983671",,"30-Jun-11",,"150","11041","18SEP2012:23:00:06",,"2011","20912","Check",,"1",,,"1450161","1450173",,,,,,,,,"1037021","1070445",,,,,,"1001311",,,,"640856","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177981093",,"1-Mar-11",,"38.93","11041","18SEP2012:23:00:06",,"2011","20211","Paycheck",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1042735",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Liberty Academy","159686155",,"10-Aug-10",,"1066.5","9326","06JUN2012:00:24:15",,"2011","4628","Other Svcs",,"1",,,"1450161","1450351",,,,,,,,,"1037021","1061871",,,,,,"1001311",,,,"640384","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67143622",,"4-Sep-09",,"155","813","09JUN2010:03:11:30",,"2010","40060","Check",,"1",,,"1450161","1450207",,,,,,,,,"1037053","1042629",,,,,,"1001311",,,,"634679","0",,,,,,,,,,,,,,,,
"Monticello Academy","70660949",,"31-Jan-10",,"119.25","1092","25AUG2010:23:00:03",,"2010","6158","General Journal",,"1",,,"1450161","1450173",,,,,,,,,"1036885","1079325",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Liberty Academy","159394625",,"29-Oct-09",,"9.81","9320","04JUN2012:23:03:37",,"2010","3429","Payroll Expenses",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1044939",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Juab School District","161175315",,"7-Feb-12",,"680","9386","13JUN2012:01:53:07",,"2012","2012-EX-_3FE0T6A6C","Document Camera",,"1",,,"1450161","1450543",,,,,,,,,"1037327",,,,,,,"1001451",,,,"2390013","0",,,,,,,,,,,,,,,,
"Logan School District","332172905",,"30-Jun-14",,"109.32","23751","18DEC2014:18:35:57","import-script","2014","504","EMPLOYEE BENEFITS",,"3",,,"1479557","1480435",,,,,,,,,"1039671",,,,,,,"1008039",,,,"4049267","0",,,,,,,,,,,,,,,,
"Monticello Academy","70661553",,"29-Mar-10",,"3042.39","1092","25AUG2010:23:00:03",,"2010","6321","General Journal",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1079331",,,,,,"1001311",,,,"652235","0",,,,,,,,,,,,,,,,
"Millard School District","292665759",,"30-Jun-14",,"559.82","20811","15JUL2014:18:21:30","import-script","2014","207","Payroll",,"3",,,,,,,,,,,,,"1036965",,,,,,,"1001395",,,,"3405975","0",,,,,,,,,,,,,,,,
"Monticello Academy","70662218",,"12-May-10",,"733.75","1092","25AUG2010:23:00:03",,"2010","6567","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1044915",,,,,,"1001311",,,,"652233","0",,,,,,,,,,,,,,,,
"Liberty Academy","404181947",,"30-Jun-15",,"100","29237","16AUG2015:17:15:17","import-script","2015","20150147","Bonus",,"3",,,"1450155","1450157",,,,,,,,,"1083685","1315347",,,,,,"1001311",,,,"4390007",,,,,,,,,,,,,,,,,
"Monticello Academy","70661228",,"23-Feb-10",,"586","1092","25AUG2010:23:00:03",,"2010","6184","Check",,"1",,,"1450161","1450173",,,,,,,,,"1037021","1042587",,,,,,"1001311",,,,"652393","0",,,,,,,,,,,,,,,,
"Jefferson Academy","152094671",,"29-Feb-12",,"17193","8639","12APR2012:00:58:32",,"2012","4174","Special Education - Add -on",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038861",,,,,,"1001311",,,,"542230","0",,,,,,,,,,,,,,,,
"Jefferson Academy","179905353",,"15-May-12",,"2500","11261","29SEP2012:02:26:18",,"2012","4663","Asst Principal",,"1",,,"1450161","1450175",,,,,,,,,"1036885","1038709",,,,,,"1001311",,,,"542173","0",,,,,,,,,,,,,,,,
"Liberty Academy","159685745",,"22-Nov-10",,"653.98","9326","06JUN2012:00:24:15",,"2011","5074","Property",,"1",,,"1450161","1450375",,,,,,,,,"1037327","1045947",,,,,,"1001311",,,,"640273","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67142806",,"31-Jul-09",,"10688","813","09JUN2010:03:11:30",,"2010","40025","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037695","1038885",,,,,,"1001311",,,,"634526","0",,,,,,,,,,,,,,,,
"Jefferson Academy","214580263",,"1-Mar-13",,"81.09","14583","22MAY2013:17:02:47","import-script","2013","6560","Social Security Tax",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038721",,,,,,"1001311",,,,"542173",,,,,,,,,,,,,,,,,
"Mountain Heights Academy","119713231",,"15-Apr-11",,"72","4631","12AUG2011:23:12:27",,"2011","1485","Related Payroll Expenses",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1038727",,,,,,"1001311",,,,"542116","0",,,,,,,,,,,,,,,,
"Mountainville Academy","220750981",,"24-May-13",,"50","15307","29JUL2013:17:01:40","import-script","2013","9745","HRA",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1037539",,,,,,"1001311",,,,"539121",,,,,,,,,,,,,,,,,
"Lincoln Academy","450768631",,"30-Sep-11",,"61.9","32843","05JAN2016:22:18:06","import-script","2012","40816","Medicare",,"1",,,"1450155","1450157",,,,,,,,,"1036965","1043411",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"54239"
"Maria Montessori Academy","179945771",,"30-Nov-11",,"56.66","11281","29SEP2012:02:42:06",,"2012","2643","Supplies",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1037059",,,,,,"1001311",,,,"2308757","0",,,,,,,,,,,,,,,,
"Maria Montessori Academy","179943563",,"7-May-12",,"37.5","11281","29SEP2012:02:42:06",,"2012","3660","Salary Substitute",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1038699",,,,,,"1001311",,,,"2308633","0",,,,,,,,,,,,,,,,
"Lincoln Academy","450772445",,"23-Dec-11",,"709","32843","05JAN2016:22:27:35","import-script","2012","40900","Specialists",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1068353",,,,,,"1001311",,,,"634526",,,,,,,,,,,,,,,,,"56146"
"Liberty Academy","159387697",,"29-Oct-09",,"2250","9320","04JUN2012:23:03:37",,"2010","3433","Teachers",,"1",,,"1450155","1450157",,,,,,,,,"1036885","1037609",,,,,,"1001311",,,,"640272","0",,,,,,,,,,,,,,,,
"Lincoln Academy","450777031",,"9-Apr-12",,"3.75","32843","05JAN2016:22:38:58","import-script","2012","41008","Food",,"1",,,"1453919","1453923",,,,,,,,,"1037053","1038777",,,,,,"1001311",,,,"2497495",,,,,,,,,,,,,,,,,"58439"
"Juab School District","68287747",,"5-Feb-10",,"29.13","969","19JUL2010:23:00:03",,"2010","2010-EX-_2UY0T01J6","fuel",,"1",,,"1450155","1450157",,,,,,,,,"1037263","1059097","1076619",,,,,"1001375",,,,"647242","0",,,,,,,,,,,,,,,,
"Lincoln Academy","67145597",,"8-Jan-10",,"70","813","09JUN2010:03:11:30",,"2010","40186","Bill",,"1",,,"1450155","1450157",,,,,,,,,"1037053","1068449",,,,,,"1001311",,,,"634559","0",,,,,,,,,,,,,,,,
"John Hancock Charter School","177977285",,"3-Aug-10",,"250","11041","18SEP2012:23:00:06",,"2011","19010","Deposit",,"2",,,"1450155","1450157",,,,,,,,,"1037877","1063035",,,,,,"1001311",,,,"640841","0",,,,,,,,,,,,,,,,
"Monticello Academy","156986233",,"30-Jun-10",,"16.89","9071","02MAY2012:00:17:06",,"2010","6908","Bank Charges",,"1",,,"1450161","1450207",,,,,,,,,"1047953","1079177",,,,,,"1001311",,,,"652249","0",,,,,,,,,,,,,,,,
