"licensenumber","licensetype","businessname","expirationstatus","expirationdate","location","lat_long","naicscode","naicsdesc","hyperlink","location_1"
"RNT2011-03310","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","1914 E 9400 South
Salt Lake City, UT 84093
(40.580422, -111.836437)","(40.580422, -111.836437)","53111","APARTMENT HOUSES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00088&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03314","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","342 E 400 N
Salt Lake City, UT 84738
(37.175395, -113.671478)","(37.175395, -113.671478)","53111","APARTMENT HOUSE","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00089&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03317","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","1446 E SOUTH
Salt Lake City, UT 84102
","alt Lake City, UT 84102
","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00090&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03339","Rental Dwelling",,"Active","2017-01-31T00:00:00.000","6171 CLARA Dr
Salt Lake City, UT 84129
(40.63917, -111.952478)","
(40.63917, -111.952478)","53111","SINGLE FAMILY & MULTI RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00091&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03431","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","1338 S FOOTHILL Dr
Salt Lake City, UT 84108-2321
(40.741007, -111.826717)","(40.741007, -111.826717)","53111","MULTI-RENTAL DWELLING UNITS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00093&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03438","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","958 S DENVER St
Salt Lake City, UT 84111-4318
(40.748287, -111.878255)","(40.748287, -111.878255)","53111","MULTI-UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00094&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03446","Rental Dwelling",,"Active","2018-03-31T00:00:00.000","945 FOX CHASE Dr
Salt Lake City, UT 95123
(37.252451, -121.875025)","(37.252451, -121.875025)","53111","MULTI-UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00095&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03449","Rental Dwelling",,"Pending","2014-08-31T00:00:00.000","6582 S 1670 E
Salt Lake City, UT 84121
(40.631458, -111.844385)","(40.631458, -111.844385)","53111","MULTI-UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00096&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03458","Rental Dwelling",,"Active","2018-02-28T00:00:00.000","2694 EAGLE Way
Salt Lake City, UT 84108
(40.736468, -111.813491)","(40.736468, -111.813491)","53111","MULTI-UNIT RENTAL DWELLING S","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00097&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03459","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","411 N CENTER St
Salt Lake City, UT 84103
(40.778558, -111.894043)","(40.778558, -111.894043)","53111","MULTI-UNIT RENTAL DWELLINGS","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00098&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03462","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","1712 E 6525 S
Salt Lake City, UT 84121
(40.632446, -111.843971)","(40.632446, -111.843971)","53111","RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00099&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03471","Rental Dwelling",,"Active","2018-08-31T00:00:00.000","586 N CENTER South
Salt Lake City, UT 84103
","alt Lake City, UT 84103
","53111","MULTI UNIT & SINGLE FAMILY UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00100&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03476","Rental Dwelling",,"Pending","2015-10-31T00:00:00.000","2360 E 1700 S
Salt Lake City, UT 84108
(40.733561, -111.822953)","(40.733561, -111.822953)","53111","MULTI-UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00101&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03480","Rental Dwelling",,"Active","2017-03-31T00:00:00.000","3678 PARKSIDE DR
Salt Lake City, UT 92404-1732
(34.158326, -117.276721)","(34.158326, -117.276721)","53111","RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00102&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03482","Rental Dwelling",,"Active","2018-04-30T00:00:00.000","220 N A St
Salt Lake City, UT 84103-2505
(40.77431, -111.891123)","
(40.77431, -111.891123)","53111","MUTLI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00103&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03483","Rental Dwelling",,"Active","2017-11-30T00:00:00.000","83 S 900 E
Salt Lake City, UT 84042
(40.336049, -111.693459)","(40.336049, -111.693459)","53111","MULTI-UNIT RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00104&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03488","Rental Dwelling",,"Active","2017-11-30T00:00:00.000","980 E HOLLYWOOD Ave
Salt Lake City, UT 84105-3349
","ake City, UT 84105-3349
","53111","MULTI-UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00105&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03494","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","1919 S 1600 E
Salt Lake City, UT 84105-3846
(40.728401, -111.845158)","(40.728401, -111.845158)","53111","MULTI-RENTAL UNIT PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00106&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03498","Rental Dwelling",,"Active","2017-09-30T00:00:00.000","845 W LAYTON Ave
Salt Lake City, UT 84104-1730
(40.729802, -111.944054)","(40.729802, -111.944054)","53111","MULTI-UNIT RENTAL DWELINGS","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00107&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03504","Rental Dwelling",,"Active","2017-09-30T00:00:00.000","2873 E PALM Wy
Salt Lake City, UT 84121
","alt Lake City, UT 84121
","53111","MULTI-UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00108&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03514","Rental Dwelling",,"Active","2017-12-31T00:00:00.000","406 E 300 S
Salt Lake City, UT 84111
(40.762876, -111.879421)","(40.762876, -111.879421)","53111","MULTI-RENTAL UNIT DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00109&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03525","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","5811 BEAUMONT Dr
Salt Lake City, UT 84121
(40.645365, -111.841841)","(40.645365, -111.841841)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00110&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03533","Rental Dwelling",,"Active","2018-10-31T00:00:00.000","3535 HILLSIDE Ln
Salt Lake City, UT 84109
(40.694707, -111.816346)","(40.694707, -111.816346)","53111","MULTI-UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00111&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03545","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","4251 NEPTUNE Dr
Salt Lake City, UT 84124
(40.679136, -111.788855)","(40.679136, -111.788855)","53111","MULTI-UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00112&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03551","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","37 N 100 E
Salt Lake City, UT 84017
(40.918734, -111.39672)","
(40.918734, -111.39672)","53111","MULTI UNIT RENTAL PROPERTIES ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00114&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03554","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","1290 CHEVY CHASE Dr
Salt Lake City, UT 84117
(40.651891, -111.854729)","(40.651891, -111.854729)","53111","MULTI UNIT RENTAL DWELLING","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00115&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03576","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","5362 ALPINE Dr
Salt Lake City, UT 84107
(40.654419, -111.883343)","(40.654419, -111.883343)","53111","SINGLE FAMILY RENTAL DWELLING","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00117&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03625","Rental Dwelling",,"Active","2018-02-28T00:00:00.000","655 E 100 N
Salt Lake City, UT 84004
(40.45457, -111.76627)","4
(40.45457, -111.76627)","53111","MULIT-UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00118&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03626","Rental Dwelling",,"Active","2018-09-30T00:00:00.000","12 PLUMERIA
Salt Lake City, UT 92620
(33.725846, -117.750977)","(33.725846, -117.750977)","53111","MULTI UNIT RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00119&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03628","Rental Dwelling",,"Active","2016-10-31T00:00:00.000","2741 SPENCER Ave
Salt Lake City, UT 84044
(40.710511, -112.101663)","(40.710511, -112.101663)","53111","MULIT-UNIT RENTAL DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00120&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03629","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","381 E 11TH Ave
Salt Lake City, UT 84103-2804
(40.781911, -111.878098)","(40.781911, -111.878098)","53111","MULTI UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00121&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03638","Rental Dwelling",,"Active","2018-10-31T00:00:00.000","1600 W WRIGHT Cir
Salt Lake City, UT 84104
(40.758432, -111.9372)","4
(40.758432, -111.9372)","53111","MULTI UNIT RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00122&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03671","Rental Dwelling",,"Active","2017-11-30T00:00:00.000","6907 S HARVEST Cir
Salt Lake City, UT 84084
(40.626056, -111.956703)","(40.626056, -111.956703)","53111","MULTI-UNIT RENTAL DWELLINGS","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00124&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03673","Rental Dwelling",,"Active","2018-01-31T00:00:00.000","510 N St
Salt Lake City, UT 82901
(41.593921, -109.218214)","(41.593921, -109.218214)","53111","MULTI-UNITS RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00125&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03676","Rental Dwelling",,"Active","2018-08-31T00:00:00.000","2460 E MELONY Dr
Salt Lake City, UT 84124
(40.677886, -111.820713)","(40.677886, -111.820713)","53111","MULIT UNIT RENTAL PROPERITES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00126&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03677","Rental Dwelling",,"Active","2017-10-31T00:00:00.000","1645 WASATCH Cir
Salt Lake City, UT 84105
(40.742195, -111.843393)","(40.742195, -111.843393)","53111","APARTMENT HOUSE","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00127&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03744","Rental Dwelling",,"Active","2016-10-31T00:00:00.000","1827 BEAR CLAW Cir
Salt Lake City, UT 84020
(40.51194, -111.840902)","
(40.51194, -111.840902)","53111","APARTMENT HOUSE","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00128&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03750","Rental Dwelling",,"Active","2016-08-31T00:00:00.000","8011 MERRY OAKS LN
Salt Lake City, UT 22182
(38.907793, -77.22317)","2
(38.907793, -77.22317)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00129&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03783","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","1730 S 1045 W
Salt Lake City, UT 84104
(40.732978, -111.921028)","(40.732978, -111.921028)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00130&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03784","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","860 3RD Ave
Salt Lake City, UT 84103
(40.772829, -111.86374)","
(40.772829, -111.86374)","53111","SINGLE FAMILY UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00131&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03804","Rental Dwelling",,"Active","2017-04-30T00:00:00.000","1495 LAKE FRONT COURT
Salt Lake City, UT 84098
(40.703176, -111.539686)","(40.703176, -111.539686)","53111","MULTI UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00132&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03886","Rental Dwelling",,"Active","2018-09-30T00:00:00.000","729 MARNELL Ave
Salt Lake City, UT 95065
(36.990538, -121.999745)","(36.990538, -121.999745)","53111","MULTI-UNIT RENTAL DWELLINGS","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00133&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03892","Rental Dwelling",,"Active","2016-09-30T00:00:00.000","1444 S BEACON Dr
Salt Lake City, UT 84108
(40.738535, -111.823632)","(40.738535, -111.823632)","53111","MULTI-UNIT RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00134&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03907","Rental Dwelling",,"Active","2017-09-30T00:00:00.000","2690 E COMANCHE Dr
Salt Lake City, UT 84108-2809
(40.733662, -111.813593)","(40.733662, -111.813593)","53111","MULTI UNITS RENTAL PROPERTIES","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00135&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03935","Rental Dwelling",,"Active","2017-08-31T00:00:00.000","981 W FREMONT Ave
Salt Lake City, UT 84104-2006
(40.744939, -111.919334)","(40.744939, -111.919334)","53111","MULTI-UNIT RENTAL DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00136&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03938","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","9010 UPPER LANDO Ln
Salt Lake City, UT 84098
(40.762178, -111.558551)","(40.762178, -111.558551)","53111","MULTI UNIT RENTAL DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00137&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03973","Rental Dwelling",,"Active","2017-05-31T00:00:00.000","1977 VISCOUNTI Dr
Salt Lake City, UT 84093
(40.594981, -111.835136)","(40.594981, -111.835136)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00138&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-03976","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","668 W 3100 S
Salt Lake City, UT 84010
(40.855796, -111.897425)","(40.855796, -111.897425)","53111","MULTI UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00139&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2011-04040","Rental Dwelling",,"Active","2017-06-30T00:00:00.000",,,"53111","MULTI-UNIT RENTAL DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=11RNT&capID2=00000&capID3=00141&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00007","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","2051 S 1100 E
Salt Lake City, UT 84106-2318
(40.725892, -111.859657)","(40.725892, -111.859657)","53111","MULTI-UNIT RENTAL DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00001&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00159","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","4146 BEVWOOD Cir
Salt Lake City, UT 84124
(40.681434, -111.80919)","
(40.681434, -111.80919)","53111","SINGLE FAMILY RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00003&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00160","Rental Dwelling",,"Active","2017-10-31T00:00:00.000","1074 WRIGHT Way
Salt Lake City, UT 84094
(40.578163, -111.861102)","(40.578163, -111.861102)","53111","MULTI-UNIT RENTAL DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00004&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00164","Rental Dwelling",,"Active","2018-07-31T00:00:00.000","1420 S 1300 E
Salt Lake City, UT 84105-2548
(40.738833, -111.853823)","(40.738833, -111.853823)","53111","MULTI-UNIT RENTAL DWELLINGS ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00005&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00166","Rental Dwelling",,"Active","2018-02-28T00:00:00.000","1489 E MICHIGAN Ave
Salt Lake City, UT 84105-1608
(40.748391, -111.848256)","(40.748391, -111.848256)","53111","SINGLE FAMILY RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00007&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00168","Rental Dwelling",,"Active","2017-06-30T00:00:00.000","2190 WALKER Ln
Salt Lake City, UT 84117
(40.652032, -111.82993)","
(40.652032, -111.82993)","53111","SINGLE FAMILY RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00008&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00174","Rental Dwelling",,"Active","2018-06-30T00:00:00.000","4920 SUNSET Ln
Salt Lake City, UT 84403
(41.173442, -111.966366)","(41.173442, -111.966366)","53111","SINGLE RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00011&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00175","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","1561 BLUEBERRY HILL
Salt Lake City, UT 84093
(40.602478, -111.846834)","(40.602478, -111.846834)","53111","MULTI-UNIT RENTAL PROPERTY ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00012&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00180","Rental Dwelling",,"Active","2017-07-31T00:00:00.000","5070 S 1000 E
Salt Lake City, UT 84117
(40.659555, -111.863159)","(40.659555, -111.863159)","53111","MULTI UNIT RENTAL DWELLING ","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00015&agencyCode=SLCREF&IsToShowInspection=yes",
"RNT2012-00182","Rental Dwelling",,"Active","2018-02-28T00:00:00.000","1309 E CHANDLER Dr
Salt Lake City, UT 84103-4216
(40.781276, -111.85043)","
(40.781276, -111.85043)","53111","MULTI-UNIT RENTAL PROPERTY","https://aca.slcgov.com/Citizen/Cap/CapDetail.aspx?Module=BusLic&TabName=BusLic&capID1=12RNT&capID2=00000&capID3=00016&agencyCode=SLCREF&IsToShowInspection=yes",
