"citation_number","offensedate","offensetime","location","race_known","reason_for_stop_tcole_form","sex","race","search_yn","search_based_on","search_found"
"14196474","2017-05-13T00:00:00.000","00:20","12403 MELLOW MEADOWS DRIVE","false",,"M","B","true","FRISK FOR SAFETY","OTHER"
"14196475","2017-05-25T00:00:00.000","18:45","10107 RESEARCH BOULEVARD","true",,,,"true","PROBABLE CAUSE","NOTHING"
"14196507","2017-04-25T00:00:00.000","22:57","7800 BLOCK CAMERON ROAD","false",,"M","W","false",,
"14196508","2017-05-02T00:00:00.000","18:55","10601 NORTH LAMAR BOULEVARD","false",,"M","H","false",,
"14196509","2017-05-02T00:00:00.000","18:55","10601 NORTH LAMAR BOULEVARD","false",,"F","H","false",,
"14196510","2017-05-06T00:00:00.000","19:16","12500 BLOCK NORTHI H 35 SERVICE ROAD","false",,"M","W","false",,
"14196555","2017-01-06T00:00:00.000","14:30","10707 RESEARCH BOULEVARD","false",,"F","W","true","FRISK FOR SAFETY","WEAPONS"
"14196646","2018-02-13T00:00:00.000","16:05","703 EAST 6TH STREET WALLER CREEK","false",,"M","W","false",,
"14196647","2018-06-24T00:00:00.000","15:44","2201 BARTON SPRINGS ROAD","false",,"M","H","false",,
"14196648","2018-11-05T00:00:00.000","22:19","24100 BLOCK DURWOOD STREET","false",,"F","H","false",,
"14196649","2018-11-06T00:00:00.000","15:20","1900 BLOCK EAST STASSNEY LANE","false",,"M","H","false",,
"14196696","2018-04-26T00:00:00.000","15:45","614 NORTH COMMONS FORD ROAD","false",,"M","H","false",,
"14196697","2018-04-26T00:00:00.000","15:45","614 NORTH COMMONS FORD ROAD","false",,"M","W","false",,
"14196698","2018-04-26T00:00:00.000","15:45","614 NORTH COMMONS FORD ROAD","false",,"M","W","false",,
"14196882","2017-03-08T00:00:00.000","11:14","9300 BLOCK RENTAL CAR LANE","false",,"M","H","false",,
"14196886","2017-02-04T00:00:00.000","21:04","3600 BLOCK PRESIDENTIAL BOULEVARD","true",,"M","W","false",,
"14196936","2017-01-29T00:00:00.000","11:21","3600 PRESIDENTIAL BOUELVARD","false",,"M","W","false",,
"14196952","2018-10-01T00:00:00.000","18:33","175 ABIA WAY","false",,"M","W","false",,
"14196953","2018-11-10T00:00:00.000","16:00","3600 BLOCK PRESIDENTIAL BOUVLARD","false",,"F","H","true","PROBABLE CAUSE","DRUGS"
"14196966","2017-05-29T00:00:00.000","18:18","3820 GUADALUPE STREET","true",,"F","W","true","FRISK FOR SAFETY","NOTHING"
"14196967","2017-06-10T00:00:00.000","19:22","3500 BLOCK FAR WEST BOULEVARD","false",,"M","W","true","PROBABLE CAUSE","DRUGS"
"14196973","2017-12-08T00:00:00.000","19:40","1000 BLOCK EAST 41ST STREET","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14197110","2017-03-03T00:00:00.000","09:30","1200 BLOCK SOUTH 6TH STREET","true",,"M","W","false",,
"14197111","2017-03-26T00:00:00.000","14:40","2642 BARTON HILLS","false",,"F","W","false",,
"14197128","2017-02-17T00:00:00.000","01:00","600 BLOCK SAN JACINTO BOULEVARD","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14197131","2017-02-18T00:00:00.000","13:35","300 BLOCK 6TH STREET","false",,"M","W","false",,
"14197133","2017-02-18T00:00:00.000","01:30","300 BLOCK 6TH STREET","false",,"M",,"false",,
"14197134","2017-03-28T00:00:00.000","15:30","525 NORTH LAMAR BOULEVARD","false",,"F","H","false",,
"14197328","2017-02-22T00:00:00.000","22:30","1714 RUTLAND DRIVE","false",,"M",,"false",,
"14197593","2017-04-28T00:00:00.000","06:16","1701 BRIARCLIFF BOUVLARD","true",,"M","B","false",,
"14197595","2018-01-08T00:00:00.000","10:14","4600 BLOCK LOYOLA LANE","false",,"F","B","true","PROBABLE CAUSE","DRUGS"
"14197639","2017-03-17T00:00:00.000","00:09","EAST 2ND STREET AT AND CHICON STREET","false",,"M","W","false",,
"14197838","2018-07-06T00:00:00.000","07:57","800 BLOCK EAST 8TH STREET","false",,"M","B","false",,
"14197906","2017-05-27T00:00:00.000","20:15","2800 BLOCK GUADLUPE STREET","false",,"M","W","false",,
"14198032","2017-01-03T00:00:00.000","16:21","2400 BLOCK SOUTH CONGRESS AVENUE","true",,"M","W","false",,
"14198035","2017-03-25T00:00:00.000","19:50","5017 WEST US HIGHWAY 290","false",,"M","H","true","PROBABLE CAUSE","NOTHING"
"14198065","2017-05-18T00:00:00.000","15:30","710 EAST BEN WHITE BOULEVARD","false",,"M","ME","false",,
"14198085","2017-07-15T00:00:00.000","21:00","710 EAST BEN WHITE BOULEVARD","false",,"M","W","false",,
"14198126","2017-04-07T00:00:00.000","20:30","2400 BLOCK WEST BEN WHITE BLVD","false",,"M","W","false",,
"14198305","2018-09-16T00:00:00.000","15:00","6900 BLOCK MANOR ROAD","false",,"M","B","false",,
"14198897","2017-07-27T00:00:00.000","23:40","STRATFORD AND LOU NEFF","false",,"F","W","false",,
"14198898","2017-10-19T00:00:00.000","22:30","1301 BLOCK SHOAL CREEK","false",,,,"false",,
"14199035","2017-03-14T00:00:00.000","17:45","RED RIVER STREET AND EAST 4TH STREET","false",,"M","W","false",,
"14199050","2017-04-06T00:00:00.000","16:30","2242 BARON HILLS","false",,"F","W","false",,
"14199051","2017-04-02T00:00:00.000","17:45","1500 BLOCK SPYGLASS","false",,"M","W","false",,
"14199052","2017-05-02T00:00:00.000","18:20","3900 BLOCK SOUTH MOPAC EXPRESSWAY","false",,"M","H","false",,
"14199087","2017-04-05T00:00:00.000","16:30","2000 BLOCK HOMEDALE DRIVE","true",,"M","W","false",,
"14199088","2017-04-05T00:00:00.000","16:30","2010 HOMEDALE DRIVE","true",,"M","W","false",,
"14199089","2017-04-05T00:00:00.000","16:55","2010 HOMEDALE DRIVE","true",,"F","W","false",,
"14199090","2017-04-05T00:00:00.000","00:00","2010 HOMEDALE DRIVE","true",,,"W","false",,
"14199091","2017-04-05T00:00:00.000","17:12","2642 BARTON HILLS ROAD","true",,"F","W","false",,
"14199092","2017-04-08T00:00:00.000","17:57","2642 BARHA HILLSON","true",,"M","W","false",,
"14199093","2017-04-05T00:00:00.000","19:20","2000 BLOCK LOU NEFF ROAD","true",,"M","W","false",,
"14199094","2017-04-05T00:00:00.000","19:20","2000 BLOCK LOU NEFF ROAD","true",,"F","W","false",,
"14199160","2017-05-25T00:00:00.000","18:00","2030  HOMEDALE","false",,"M","W","false",,
"14199163","2019-09-02T00:00:00.000","20:00","1030 WEST 10TH STREET","false",,"M","W","false",,
"14199206","2017-01-12T00:00:00.000","07:15","410 Comal Street","false",,"M","B","false",,
"14199208","2017-06-22T00:00:00.000","04:43","2608 GONZALES STREET","false",,"F","B","false",,
"14199210","2017-12-01T00:00:00.000","05:00","2205 SOUTH OCNGRESS AVENUE","false",,"M","H","false",,
"14199211","2017-12-01T00:00:00.000","05:00","2200 BLOCK SOUTH CONGRESS AVENUE","false",,"M","W","false",,
"14199236","2017-06-10T00:00:00.000","09:00","2410 BLOCK DURWOOD STREET","true",,"F","W","false",,
"14199239","2017-06-22T00:00:00.000","04:40","2608 GONZALES STREET","false",,"M","H","false",,
"14199240","2019-12-06T00:00:00.000","04:30","1200 BLOCK RED RIVER","false",,"M","B","false",,
"14199241","2019-12-06T00:00:00.000","04:30","1200 BLOCK RED RIVER","false",,"F","W","false",,
"14199242","2019-12-13T00:00:00.000","04:30","900 WEST RIVERSIDE DRIVE","false",,"M","B","false",,
"14199243","2019-12-13T00:00:00.000","04:30","900 WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14199248","2017-10-02T00:00:00.000","08:00","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14199249","2017-10-04T00:00:00.000","05:55","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14199250","2017-11-05T00:00:00.000","06:09","200 BLOCK SOUTH LAMAR BOULEVARD","false",,"M","W","false",,
"14199251","2017-11-05T00:00:00.000","06:15","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","B","false",,
"14199252","2017-11-06T00:00:00.000","05:50","200 SOUTH LAMAR BOULEVARD","false",,"M","W","false",,
"14199253","2017-11-25T00:00:00.000","07:05","2000 BLOCK SOUTH LAKESHORE","false",,"M","H","false",,
"14199254","2017-12-20T00:00:00.000","07:30","1700 BLOCK LAKESHORE","false",,"F","W","false",,
"14199257","2017-06-22T00:00:00.000","04:43","2608 GONZALES STREET","true",,"M","H","false",,
"14199258","2018-09-14T00:00:00.000","05:39","2400 BLOCK DURWOOD AVENUE","true",,"F","B","false",,
"14199259","2018-09-14T00:00:00.000","05:45","2400 BLOCK DURWOOD AVENEUE","true",,"M","H","false",,
"14199269","2017-10-26T00:00:00.000","10:54","2600 BLOCK GONZALES STREET","true",,"F","H","false",,
"14199270","2017-11-26T00:00:00.000","11:13","2600 BLOCK GONAZLES STREET","true",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14199271","2017-10-26T00:00:00.000","11:20","2600 BLOCK GONZALES STREET","true",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14199272","2017-10-26T00:00:00.000","11:27","2600 BLOCK GONZALES STREET","true",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14199273","2017-10-26T00:00:00.000","11:00","2600 BLOCK GONZALES STREET","true",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14199275","2019-06-15T00:00:00.000","16:00","1710 CAMPCRAFT ROAD","false",,"F","W","false",,
"14199285","2017-01-04T00:00:00.000","14:03","2410 DURWOOD STREET","false",,"M","W","false",,
"14199328","2017-02-01T00:00:00.000","15:20","2000 BLOCK LOU NEFF ROAD","false",,"F","W","false",,
"14199330","2017-02-01T00:00:00.000","18:05","6710 ARROYO CIRCLE","false",,"F","W","false",,
"14199362","2017-05-06T00:00:00.000","13:38","2308 GONZALES STREET","true",,"M","B","false",,
"14199504","2017-04-02T00:00:00.000","15:40","3811 EAST 12TH STREET","false",,"M","B","false",,
"14199561","2017-01-29T00:00:00.000","07:30","412 BLOCK COMAL STREET","false",,"M","B","false",,
"14199562","2017-02-05T00:00:00.000","12:20","2800 BLOCK BARTON SKYWAY","false",,"F","W","false",,
"14199593","2019-04-21T00:00:00.000","03:30","EAST 7TH STREET AT AND NORTH PLEASEANT VALLEY","false",,"F","W","false",,
"14199606","2017-07-27T00:00:00.000","22:30","700 BLOCK ROBERT E LEE","false",,"M","H","false",,
"14199607","2017-07-27T00:00:00.000","22:30","700 BLOCK ROBERT E LEE ROAD","false",,"M","W","false",,
"14199608","2017-07-27T00:00:00.000","23:10","700 BLOCK ROBERT E LEE ROAD","false",,"M","W","false",,
"14199609","2017-07-27T00:00:00.000","23:20","2100 BLOCK BARTON SPRINGS","false",,"M","W","false",,
"14199646","2017-06-02T00:00:00.000","16:45","LADY BIRD LAKE","false",,"M","H","false",,
"14199647","2017-06-02T00:00:00.000","16:38","LADY BIRD LAKE ZONE 4","false",,"M","H","false",,
"14199655","2017-07-03T00:00:00.000","16:30","LAKE AUSTIN ZONE 4","false",,"M","W","false",,
"14199806","2017-12-20T00:00:00.000","12:46","525 BLOCK NORTH LAMAR","false",,,,"true","ARREST OF PERSON IN VEHICLE","CASH"
"14199822","2017-01-08T00:00:00.000","00:00","35TH STREET AND GUADALUPE STREET","false",,"M","W","false",,
"14199846","2017-08-08T00:00:00.000","13:50","4300 BLOCK SOUTH IH 35 SERVICE ROAD","false",,"M","W","true","PROBABLE CAUSE","NOTHING"
"14199885","2017-01-18T00:00:00.000","14:51","8801 SOUTH I 35","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14199916","2017-03-02T00:00:00.000","09:30","1200 BLOCK SOUTH 6TH STREET","false",,"F","W","false",,
"14199917","2017-03-02T00:00:00.000","10:00","1200 BLOCK SOUTH 6TH STREET","false",,"M","W","false",,
"14199918","2017-03-02T00:00:00.000","10:00","1200 BLOCK SOUTH 6TH STREET","false",,"M","H","false",,
"14199933","2017-03-02T00:00:00.000","10:00","1200 BLOCK SOUTH 6TH STREET","false",,"M","H","false",,
"14199936","2017-11-03T00:00:00.000","04:40","200 BLOCK SOUTH 1ST STREET","false",,"M","B","false",,
"14199937","2017-11-03T00:00:00.000","04:45","200 BLOCK SOUTH 1ST STREET","false",,"F","B","false",,
"14199938","2017-11-10T00:00:00.000","04:30","3400 BLOCK PARKER LANE","false",,"M","W","false",,
"14199939","2017-11-26T00:00:00.000","04:15","711 EAST 3RD STREET","false",,"M","B","false",,
"14199940","2017-11-26T00:00:00.000","04:40","200 BLOCK SOUTH LAMAR BOULEVARD","false",,"M","W","false",,
"14199941","2017-11-27T00:00:00.000","04:40","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","B","false",,
"14199942","2017-12-04T00:00:00.000","04:15","2608 GONZALES STREET","false",,"M","B","false",,
"14199943","2017-12-04T00:00:00.000","04:45","900 BLOCK RIVERSIDE DRIVE","false",,"M","H","false",,
"14199955","2017-05-13T00:00:00.000","00:26","3900 BLOCK SOUTH MOPAC SERVICE ROAD","false",,"F","W","false",,
"14199964","2017-01-27T00:00:00.000","00:18","700 BLOCK ROBERT E LEE ROAD","false",,"F","W","false",,
"14199993","2017-02-09T00:00:00.000","14:10","1110 BARTON SPRINGS ROAD","false",,"M","W","false",,
"14199994","2017-02-09T00:00:00.000","14:45","1110 BARTON SPRINGS ROAD","false",,"M","H","false",,
"14199995","2017-02-10T00:00:00.000","05:45","700 BLOCK EAST 7TH STREET","false",,,,"false",,
"14199996","2017-04-08T00:00:00.000","09:10","1600 BLOCK SPYGLAS","false",,"M","W","false",,
"14199998","2017-10-12T00:00:00.000","06:09","1100 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14199999","2017-10-12T00:00:00.000","08:40","3RD STREET AND GUADALUPE STREET","false",,"M","A","false",,
"14200000","2017-10-25T00:00:00.000","06:25","1100 BLOCK WEST RIVER DRIVE","false",,"M","W","false",,
"14200001","2017-12-01T00:00:00.000","00:49","200 West Cesar Chavez","false",,,"W","false",,
"14200002","2017-12-01T00:00:00.000","07:42","50 RAINEY STREET","false",,"M","W","false",,
"14200003","2017-12-01T00:00:00.000","10:40","2407 CANTERBURY STREET","false",,"F","W","false",,
"14200004","2017-12-06T00:00:00.000","11:31","1623 BLOCK TOOMEY ROAD","false",,"M","W","false",,
"14200016","2017-02-02T00:00:00.000","18:02","WALSH TARLTON LANE AT AND SOUTH CAPITAL OF TEXAS HIGHWAY","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14200032","2017-01-05T00:00:00.000","00:00","3427 PARKER LANE","false",,"F","W","false",,
"14200034","2017-08-16T00:00:00.000","09:46","900 BLOCK WEST RIVERSIDE DRIVE","false",,"F","H","false",,
"14200036","2017-02-09T00:00:00.000","14:20","1100 BLOCK BARTON SPRINGS ROAD","false",,"M","W","false",,
"14200037","2017-02-09T00:00:00.000","14:40","1125 BARTON SPRINMGS ROAD","false",,"F","W","false",,
"14200038","2017-03-28T00:00:00.000","10:30","4318 1/2 WEST GATE BOULEVARD","true",,"M","W","false",,
"14200053","2017-01-14T00:00:00.000","09:40","700 BLOCK ROBERT E. LEE","false",,"F","W","false",,
"14200054","2017-01-14T00:00:00.000","09:40","700 BLOCK ROBERT E. LEE","false",,"M","W","false",,
"14200055","2017-02-24T00:00:00.000","11:02","7300 BLOCK EDS COVE","false",,,,"false",,
"14200084","2017-01-20T00:00:00.000","14:50","500 BLOCK ROBERT E LEE ROAD","false",,"M","W","false",,
"14200085","2017-06-11T00:00:00.000","10:15","3900 BLOCK SOUTH MOPAC EXPRESSWAY","false",,"F","W","false",,
"14200114","2017-01-26T00:00:00.000","18:25","3811 EAST 12TH STREET","false",,"F","B","false",,
"14200115","2017-01-30T00:00:00.000","19:16","2006 SOUTH 6TH STREET","false",,"F","W","false",,
"14200124","2017-01-31T00:00:00.000","22:25","2100 BLOCK ALAMO STREET","false",,"M","B","false",,
"14200125","2017-01-31T00:00:00.000","22:25","2100 ALAMO STREET","false",,"M","B","false",,
"14200136","2017-01-05T00:00:00.000","04:00","1301 SHOAL CREEK BOULEVARD","false",,"M","W","false",,
"14200137","2017-01-05T00:00:00.000","04:00","1301 BLOCK SHOAL CREEK BOULEVARD","false",,"M","W","false",,
"14200138","2017-01-05T00:00:00.000","04:00","1301 SHOAL CREEK BOULEVARD","false",,"M","B","false",,
"14200139","2017-01-05T00:00:00.000","00:00","1501 EAST 5TH STREET","false",,"F","B","false",,
"14200140","2017-01-05T00:00:00.000","04:30","1301 EAST 5TH STREET","false",,"M","B","false",,
"14200141","2017-04-01T00:00:00.000","10:39","2600 CANTERBURY STREET","false",,"M","W","false",,
"14200142","2017-09-29T00:00:00.000","06:11","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","H","false",,
"14200143","2017-10-03T00:00:00.000","09:43","1200 BLOCK RED RIVER STREET","false",,"F","W","false",,
"14200145","2017-12-08T00:00:00.000","00:00","1100 Block Red River Street","false",,"F","B","false",,
"14200146","2017-04-25T00:00:00.000","08:35","2608 GONZALES STREET","false",,"M","H","false",,
"14200147","2017-04-25T00:00:00.000","08:35","2608 GONZALES STREET","false",,"F","W","false",,
"14200148","2017-06-04T00:00:00.000","07:08","2608 GONZALES STREET","false",,"F","H","false",,
"14200160","2017-02-11T00:00:00.000","13:20","2608 GONZALES STREET","false",,"M","B","false",,
"14200162","2017-05-04T00:00:00.000","08:30","2608 GONZALES STREET","false",,"M","B","false",,
"14200164","2017-06-04T00:00:00.000","07:10","2608 GONZALES STREET","false",,"M","B","false",,
"14200165","2017-06-10T00:00:00.000","09:00","2410 BLOCK DURWOOD STREET","true",,"M","H","false",,
"14200177","2017-02-17T00:00:00.000","08:50","1100 BLOCK BARTON SPRINGS ROAD","false",,"M","H","false",,
"14200179","2017-02-24T00:00:00.000","10:33","2200 BLOCK BLUE MEADOW DRIVE","false",,"M","H","false",,
"14200180","2017-02-26T00:00:00.000","08:42","2400  BLOCK DURWOOD STREET","false",,"M","W","false",,
"14200182","2017-02-27T00:00:00.000","12:57","1101 SOUTH MOPAC EXPRESSWAY SERVICE ROAD","false",,"M","B","false",,
"14200184","2017-03-22T00:00:00.000","09:58","1100 BLOCK BARTON SPRINGGS ROAD","false",,"M","W","false",,
"14200185","2017-03-22T00:00:00.000","09:58","1100 BLOCK BARTON SPRINGS ROAD","false",,"M","W","false",,
"14200193","2018-02-26T00:00:00.000","07:09","50 BLOCK RAINEY STREET","false",,"F","W","false",,
"14200194","2018-03-23T00:00:00.000","04:25","1100 Red River Street","false",,"M","B","false",,
"14200195","2018-09-07T00:00:00.000","04:40","703 West 2nd Street","false",,"M","W","false",,
"14200197","2017-01-04T00:00:00.000","10:36","3427 PARKER LANE","false",,"M","W","false",,
"14200198","2017-01-04T00:00:00.000","11:43","3427 PARKER LANE","false",,"M","W","false",,
"14200199","2017-01-05T00:00:00.000","04:04","1301 SHOAL CREEK BOULEVARD","false",,"M","H","false",,
"14200200","2017-01-05T00:00:00.000","04:09","1301 SHOAL CREEK BOULEVARD","false",,"M","B","false",,
"14200201","2017-01-05T00:00:00.000","04:32","1501 EAST 5TH STREET","false",,"M","B","false",,
"14200202","2017-01-05T00:00:00.000","04:41","1501 EAST 5TH STREET","false",,"M","H","false",,
"14200203","2017-01-06T00:00:00.000","11:25","1177 NORTH PLEASANT VALLEY","false",,"M","H","false",,
"14200204","2017-01-11T00:00:00.000","00:00","2100 BLOCK STEPHEN F AUSTIN DRIVE","false",,"M","H","false",,
"14200205","2017-01-11T00:00:00.000","09:21","2100 BLOCK STEPHEN F AUSTIN","false",,"M","W","false",,
"14200224","2017-02-22T00:00:00.000","14:40","2700 WEST ANDERSON LANE","false",,"M","W","false",,
"14200226","2017-03-24T00:00:00.000","10:40","2410 DURWOOD STREET","false",,"M","B","false",,
"14200227","2017-03-24T00:00:00.000","10:40","2410 DURWOOD STREET","false",,"F","W","false",,
"14200230","2017-03-26T00:00:00.000","14:40","2642 BARTON HILLS","false",,"M","W","false",,
"14200236","2018-04-12T00:00:00.000","13:30","1200 BLOCK WEST 6TH STREET","false",,"M","W","false",,
"14200237","2018-04-13T00:00:00.000","04:50","800 Block Red River Street","false",,"M","B","false",,
"14200246","2017-02-08T00:00:00.000","00:00","2110 HOMEDALE","false",,"F","W","false",,
"14200247","2017-04-05T00:00:00.000","16:35","2000 BLOCK HOMEDALE DRIVE","false",,"M","W","false",,
"14200248","2017-04-05T00:00:00.000","16:55","2010 HOMEDALE","false",,"M","W","false",,
"14200249","2017-04-05T00:00:00.000","17:57","2642 BARTON HILLS DRIVE","false",,"M","W","false",,
"14200250","2017-04-05T00:00:00.000","17:57","2642 BARTIN HILLS DRIVE","false",,"M","W","false",,
"14200251","2017-04-05T00:00:00.000","17:57","2642 BARTON HILL DRIVE","false",,"F","W","false",,
"14200252","2017-04-05T00:00:00.000","19:25","2000 BLOCK LOU NEFF","false",,"M","W","false",,
"14200253","2017-04-06T00:00:00.000","00:00","2010 HOMEDALE","false",,"F","B","false",,
"14200254","2017-04-06T00:00:00.000","16:30","2642 BARTON HILLS DRIVE","false",,"M","W","false",,
"14200255","2017-04-06T00:00:00.000","00:00","2642 BARTON HILLS DRIVE","false",,"M","W","false",,
"14200256","2017-03-27T00:00:00.000","18:57","2010 HOMEDALE DRIVE","false",,"M","B","false",,
"14200257","2017-04-06T00:00:00.000","17:41","1500 BLOCK SPYGLASS","false",,"M","B","false",,
"14200258","2017-04-06T00:00:00.000","18:05","1500 BLOCK SPYGLASS","false",,"M","W","false",,
"14200259","2017-04-06T00:00:00.000","18:21","2000 BLOCK HOMEDALE DRIVE - BARTON CREEK AND GREENBELT FLATS","false",,"M","W","false",,
"14200260","2017-11-06T00:00:00.000","00:00","3753 SOUTH CAPITAL OF TEXAS","false",,"F","W","false",,
"14200261","2018-03-13T00:00:00.000","18:45","700 BLOCK ROBERT E LEE","false",,"F","W","false",,
"14200268","2017-06-16T00:00:00.000","15:10","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","false",,"M","H","false",,
"14200269","2017-06-16T00:00:00.000","15:10","3900 BLOCK SOUTH MOPAC EXPRESSWAY","false",,"M","H","false",,
"14200270","2017-06-16T00:00:00.000","15:20","3900 BLOCK SOUTH MOPAC EXPRESSWAY","false",,"M","W","false",,
"14200271","2018-01-05T00:00:00.000","04:50","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14200273","2018-01-05T00:00:00.000","04:40","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","H","false",,
"14200274","2018-06-29T00:00:00.000","04:45","3427 BLOCK PARKER LANE","false",,"M","W","false",,
"14200275","2018-06-29T00:00:00.000","04:45","3427 PARMER LANE","false",,"M","H","false",,
"14200276","2017-04-06T00:00:00.000","10:45","3113 SOUTH PLEASANT VALLEY ROAD","false",,"F","W","false",,
"14200278","2017-04-30T00:00:00.000","00:15","2010 HOMEDALE DRIVE","false",,"M","W","false",,
"14200279","2017-05-16T00:00:00.000","12:00","700 BLOCK ROBERT E. LEE","false",,"F","W","false",,
"14200280","2017-05-31T00:00:00.000","09:50","800 BLOCK PAYTON GIN ROAD","false",,"M","W","false",,
"14200281","2017-06-11T00:00:00.000","11:40","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","false",,"M","W","false",,
"14200282","2017-06-11T00:00:00.000","13:25","3900 BLOCK SOUTH MOPAC EXPRESSWAY SERVIC","false",,"F","W","false",,
"14200283","2017-06-17T00:00:00.000","10:20","700 BLOCK EAST LIVE OAK","false",,"M","W","false",,
"14200284","2017-06-17T00:00:00.000","11:06","2410 BLOCK DURWOOD STREET","false",,"M","W","false",,
"14200297","2017-02-15T00:00:00.000","17:30","1716 BRENTWOOD","true",,"F","W","false",,
"14200298","2017-02-15T00:00:00.000","18:21","SHOAL CREEK TRAIL","false",,"F","W","false",,
"14200299","2017-03-28T00:00:00.000","17:45","6700 BLOCK LAKEWOOD DRIVE","false",,"M","H","false",,
"14200300","2017-03-28T00:00:00.000","17:45","6701 LAKEWOOD DRIVE","false",,"M","H","false",,
"14200301","2017-04-03T00:00:00.000","18:36","7000 BLOCK LAKEWOOD DRIVE","false",,"M","B","false",,
"14200302","2017-04-03T00:00:00.000","18:36","7007 LAKEWOOD DRIVE","false",,"M","W","false",,
"14200303","2017-04-03T00:00:00.000","18:36","7007 LAKEWOOD DRIVE","false",,"M","W","false",,
"14200304","2017-04-03T00:00:00.000","15:45","7007 LAKEWOOD DRIVE","false",,"F","W","false",,
"14200305","2017-04-03T00:00:00.000","18:45","7007 LAKEWOOD DRIVE","false",,"M","W","false",,
"14200308","2017-03-06T00:00:00.000","14:10","2410 DURWOOD","false",,"M","W","false",,
"14200311","2017-05-23T00:00:00.000","08:30","1100 BLOCK BARTON SPRINGS ROAD","false",,"M","B","false",,
"14200312","2017-05-23T00:00:00.000","08:40","1100 BARTON SPRINGS ROAD","false",,"M","W","false",,
"14200313","2017-05-25T00:00:00.000","08:48","1100 BLOCK BARTON SPRINGS ROAD","false",,"M","H","false",,
"14200314","2017-05-23T00:00:00.000","08:45","1100 BLOCK BARTON SPRINGS ROAD","false",,"M","W","false",,
"14200327","2017-03-05T00:00:00.000","20:35","2800 BARTON SKYWAY","false",,"M","H","false",,
"14200331","2017-03-14T00:00:00.000","17:45","500 BLOCK EAST 4TH STREET AND RED RIVER STREET","false",,"M","W","false",,
"14200332","2017-03-14T00:00:00.000","18:20","RED RIVER STREET AND AND EAST 4TH STREET","false",,"M","W","false",,
"14200335","2017-03-30T00:00:00.000","13:45","1213 SHOAL CREEK BOULEVARD","false",,"M","W","false",,
"14200336","2017-02-01T00:00:00.000","16:35","1200 BLOCK SHOAL CREEK BOULEVARD","true",,"M","W","false",,
"14200337","2017-02-01T00:00:00.000","19:00","1900","false",,"F","W","false",,
"14200340","2017-02-01T00:00:00.000","22:30","889 WILKS AVENUE","false",,"M","B","false",,
"14200341","2017-02-01T00:00:00.000","22:24","889 WILKS AVENUE","false",,"M","W","false",,
"14200342","2017-02-01T00:00:00.000","22:24","800 BLOCK WILKS AVENUE","false",,"F","B","false",,
"14200356","2017-08-03T00:00:00.000","23:30","1301 SHOAL CREEK BOUVLARD","false",,"M","H","false",,
"14200357","2017-08-03T00:00:00.000","11:30","1305 SHOAL CREEK","false",,"M","H","false",,
"14200358","2017-08-03T00:00:00.000","23:30","1301 SHOAL CREEK BOUVLARD","false",,"F","W","false",,
"14200366","2017-02-11T00:00:00.000","13:10","2600 BLOCK GONAZLES STREET","false",,"M","B","false",,
"14200367","2017-02-11T00:00:00.000","13:10","2608 GONZALES STREET","false",,"F","H","false",,
"14200376","2017-01-29T00:00:00.000","07:30","412 COMAL STREET","false",,"M","H","false",,
"14200381","2019-08-23T00:00:00.000","04:23","400 GUADALUPE STREET","false",,"M","B","false",,
"14200382","2019-08-23T00:00:00.000","04:23","400BLOCK  GUADALUPE STREET","false",,"F","W","false",,
"14200383","2019-08-23T00:00:00.000","04:25","400 BLOCK GUADALUPE STREET","false",,"F","W","false",,
"14200384","2019-08-23T00:00:00.000","04:30","400 GUADALUPE STREET","false",,"F",,"false",,
"14200386","2017-02-09T00:00:00.000","12:10","500 SOUTH LAMAR BOUELVARD","false",,"M","W","false",,
"14200387","2017-02-09T00:00:00.000","14:54","2100 BLOCK ALAMO STREET","false",,"F","B","false",,
"14200388","2017-02-09T00:00:00.000","18:10","5400 JIMMY CLAY DRIVE","false",,"M","W","false",,
"14200389","2017-02-19T00:00:00.000","17:48","900 WEST 9TH STREET","false",,"M","W","false",,
"14200390","2017-02-19T00:00:00.000","17:56","900 WEST 9TH STREET","false",,"M","W","false",,
"14200391","2017-02-19T00:00:00.000","18:04","900 WEST 9TH STREET","false",,"M","W","false",,
