"unique_id","project_name","project_image","project_description","status","address","city","state","zip","country","latitude","longitude","mapping","council_district","planting_priority","project_category_mapping","project_category","project_subcategory","tree_inches_planted","trees_cared_for","people_taught","people_inspired","metrics_source","project_year","applicant","recipient","recipient_type","funding_channel","funding_source","amount_spent","project_hyperlink","resource_documents","created_by","created_date","modified_by","modified_date"
"338","Auditorium Shores Grow Zone - Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","800 W Riverside Dr","Austin","TX","78704","United States","30.264158","-97.753826","Mapped","9","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"339","Balcones Mulching and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","12017 Amherst Dr","Austin","TX","78759","United States","30.413355","-97.720502","Mapped","7","Moderate","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"340","Barrington Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","9306 Glann Ln","Austin","TX","78753","United States","30.361709","-97.695018","Mapped","4","Highest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"341","Bartholomew Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","5201 Berkman Dr","Austin","TX","78723","United States","30.302104","-97.693794","Mapped","4","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"341","Bartholomew Park Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","5201 Berkman Dr","Austin","TX","78723","United States","30.302104","-97.693794","Mapped","4","High","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"342","Barton Creek Greenbelt Mulching and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","3753 S Capitol of Texas Hwy","Austin","TX","78746","United States","30.255464","-97.784764","Mapped","5","Lowest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"343","Barton Springs Mulching and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78704","United States","30.263624","-97.770834","Mapped","5","Lowest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"344","NW District Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","7000 Ardath St","Austin","TX","78757","United States","30.348558","-97.741935","Mapped","7","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"345","NW District Park Habitat Restoration","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","7000 Ardath St","Austin","TX","78757","United States","30.348976","-97.74295","Mapped","7","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"346","Blunn Preserve Mulching, Habitat Restoration, Tree Planting and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1200 St Edwards Dr","Austin","TX","78704","United States","30.231198","-97.749471","Mapped","9","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"346","Blunn Creek Preserve Invasive Management","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1200 St Edwards Dr","Austin","TX","78704","United States","30.231198","-97.749471","Mapped","9","High","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"346","Blunn Preserve Mulching, Habitat Restoration, Tree Planting and Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1200 St Edwards Dr","Austin","TX","78704","United States","30.231198","-97.749471","Mapped","9","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"347","Brentwood Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","6710 Arroyo Seco","Austin","TX","78757","United States","30.340985","-97.730017","Mapped","7","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"348","Bruning Green Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete",,"Austin","TX","78751","United States","30.314666","-97.71815","Mapped","9","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"349","Cherrywood Green Mulching and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1600 E 34th St","Austin","TX","78722","United States","30.289815","-97.715318","Mapped","9","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"350","Circle C Ranch Disc Golf Course Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","6301 W Slaughter Ln","Austin","TX","78739","United States","30.201721","-97.885585","Mapped","8","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"350","Circle C Ranch at Slaughter Creek Park Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","6301 W Slaughter Ln","Austin","TX","78739","United States","30.201721","-97.885585","Mapped","8","Low","Caring","Caring","Tree Care",,,,,,"2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"351","Copperfield Trails Mulching and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1425 E Yager Ln","Austin","TX","78753","United States","30.381974","-97.663833","Mapped","1","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"352","Country Club Creek Greenbelt Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","3109 Burleson Rd","Austin","TX","78741","United States","30.220973","-97.731929","Mapped","3","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"352","Country Club Creek Greenbelt Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","3109 Burleson Rd","Austin","TX","78741","United States","30.220448","-97.730935","Mapped","3","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"352","Country Club Creek Greenbelt Invasive Removal","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","3109 Burleson Rd","Austin","TX","78741","United States","30.220216","-97.73352","Mapped","3","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"353","Cunningham School Park Urban Orchard Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","6213 Buffalo Pass","Austin","TX","78745","United States","30.210555","-97.805183","Mapped","5","Moderate","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"354","Dick Nichols Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","8011 Beckett Rd","Austin","TX","78749","United States","30.214427","-97.862638","Mapped","8","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"355","Duncan Park Mulching and Native Planting","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","900 W 9th St","Austin","TX","78701","United States","30.273205","-97.751245","Mapped","9","Lowest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"356","Emma Long Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1600 City Park Rd","Austin","TX","78730","United States","30.341371","-97.835537","Mapped","10","Lowest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"357","Festival Beach Community Garden","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","2101 Jesse E Segovia St","Austin","TX","78702","United States","30.253581","-97.735222","Mapped","3","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"358","Franklin Park (now Pastor Craig Park) Tree Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","4800 Copperbend Blvd","Austin","TX","78744","United States","30.198234","-97.740014","Mapped","2","Highest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"359","Givens Park Tree Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","3811 E 12th St","Austin","TX","78721","United States","30.275379","-97.690475","Mapped","1","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"360","Great Hills Mulching and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","10801 Sierra Oaks","Austin","TX","78759","United States","30.4137","-97.762625","Mapped","10","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"361","Gullett School Tree Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","3105 Hunt Trl","Austin","TX","78757","United States","30.343054","-97.748705","Mapped","7","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"362","Haskell House Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1705 Waterston St","Austin","TX","78703","United States","30.281934","-97.761719","Mapped","9","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"362","Haskell House Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1705 Waterston St","Austin","TX","78703","United States","30.281934","-97.761719","Mapped","9","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"363","Houston School Park Tree Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","5506 Tallow Tree Dr","Austin","TX","78744","United States","30.19719","-97.755936","Mapped","2","Highest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"363","Houston School Park Tree Mulching","https://drive.google.com/uc?export=view&id=1OOZyZ_AS3NX4ktMivPSo883ITmaYyJHq","183 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","5506 Tallow Tree Dr","Austin","TX","78744","United States","30.19719","-97.755936","Mapped","2","Highest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2019","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","646.00","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"364","J.J. Seabrook Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","2000 Pershing Dr","Austin","TX","78723","United States","30.285429","-97.700565","Mapped","1","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"365","Donley Pocket Park Mulching and Native Planting","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","2301 Haskell St","Austin","TX","78702","United States","30.25052","-97.721619","Mapped","3","High","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"366","Mayfield Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","3805 W 35th St","Austin","TX","78703","United States","30.312688","-97.770869","Mapped","10","Lowest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"367","Meadows at Trinity Crossing","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","5900 Sendero Hills Pkwy","Austin","TX","78724","United States","30.291752","-97.646895","Mapped","1","Highest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"368","Mountain View Neighborhood Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","9000 Middlebie Rd","Austin","TX","78750","United States","30.43021","-97.79149","Mapped","6","Lowest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"369","North Acres Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1112 Hermitage Dr","Austin","TX","78753","United States","30.34742","-97.686357","Mapped","4","Highest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"370","Patterson Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","4200 Brookview Rd","Austin","TX","78722","United States","30.296479","-97.711232","Mapped","9","Moderate","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"370","Patterson Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","4200 Brookview Rd","Austin","TX","78722","United States","30.296854","-97.710846","Mapped","9","Moderate","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"371","Pease Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1100 Kingsbury St","Austin","TX","78703","United States","30.281273","-97.751792","Mapped","9","Lowest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"372","Perry Park Mulching","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","4800 Fairview Dr","Austin","TX","78731","United States","30.331434","-97.760901","Mapped","10","Low","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
"373","Pomerleau Mulching and Invasive Removal","https://dl.dropboxusercontent.com/s/ysqw45hv7a01yp9/volunteer%20forest%20stewartship%20I.PNG?raw=0","177 volunteer projects occurred across multiple parks and green spaces that all received mulch, trees, education and/or support.","Complete","1906 Patton Ln","Austin","TX","78723","United States","30.318172","-97.687","Mapped","1","Highest","Caring","Caring","Tree Care",,"34",,"35.6","Estimated","2018","Austin Parks Foundation","Austin Parks Foundation","Non-Profit","Urban Forest Grant","Urban Forest Replenishment Fund","724.54","https://austinparks.org/",,"haltera","2020-07-01T00:00:00.000","haltera","2020-07-02T00:00:00.000"
