"offense_case_type","offense_date","charges_description","offense_street_name","offense_cross_street","case_closed","agency","officer_code","race","defendant_gender"
"CO","2021-03-29T00:00:00.000","HUMAN WASTE","700 Block East 6th Street",,"false","APD","7284","White","Male"
"CO","2021-03-29T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block East 6th Street",,"false","APD","7284","White","Male"
"CM","2021-03-29T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","East 6th Street","Sabine Street","false","APD","8140","Black","Male"
"TR","2021-03-30T00:00:00.000","PEDESTRIAN ON ROADWAY","555 East 5th Street",,"false","APD","8769","White","Male"
"TR","2021-03-30T00:00:00.000","PEDESTRIAN WALKING AGAINST LIGHT","600 Block Neches Street",,"false","APD","8140","Black","Male"
"CM","2021-03-31T00:00:00.000","THEFT C - LESS THAN $100","2222  OLTORF ST",,"true",,"8441","Hispanic","Male"
"CM","2021-03-31T00:00:00.000","PUBLIC INTOXICATION","1621 West 5th Street",,"true","APD","8416","White","Male"
"CO","2021-04-01T00:00:00.000","HUMAN WASTE","100 Block West 2nd Street",,"false","APD","7203","White","Male"
"CM","2021-04-01T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","East 6th Street","Trinity Street","false","APD","8140","Black","Female"
"CM","2021-04-02T00:00:00.000","PUBLIC INTOXICATION","500 Block East 6th Street",,"false","APD","8570","White","Female"
"CM","2021-04-03T00:00:00.000","MISDEMEANOR THEFT C - LESS THAN $100","917  N LAMAR BLVD",,"false",,"7284","Hispanic","Male"
"CM","2021-04-03T00:00:00.000","PUBLIC INTOXICATION","701 Trinity Street",,"false","APD","8140","White","Male"
"CM","2021-04-03T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","607 Trinity Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-04-03T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","8017","Hispanic","Male"
"CM","2021-04-03T00:00:00.000","PUBLIC INTOXICATION","1213 Sabine Street",,"false","APD","2659","White","Male"
"CM","2021-04-03T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"false","APD","8140","Hispanic","Male"
"CM","2021-04-03T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"false","APD","8674","Black","Female"
"CM","2021-04-04T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-04-04T00:00:00.000","PUBLIC INTOXICATION","200 Block West 5th Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-04-04T00:00:00.000","Possession of Drug Paraphernalia","600 Block Brazos Street",,"false","APD","3968","White","Male"
"CM","2021-04-05T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","607 East 6th Street",,"false","APD","7401","Hispanic","Male"
"CM","2021-04-05T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","6136","Black","Male"
"CO","2021-04-05T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block East 6th Street",,"false","APD","7400","Hispanic","Female"
"CO","2021-04-05T00:00:00.000","OPEN GLASS CONTAINER","500 Block East 6th Street",,"false","APD","7400","Hispanic","Female"
"CM","2021-04-05T00:00:00.000","Possession of Drug Paraphernalia","600 Block Sabine Street",,"false","APD","6136","White","Male"
"CM","2021-04-06T00:00:00.000","PUBLIC INTOXICATION","600 Block Trinity Street",,"false","APD","8888","White","Male"
"CM","2021-04-07T00:00:00.000","PUBLIC INTOXICATION","East Cesar Chavez Street And","Chalmers Avenue","false","APD","7791","Black","Male"
"CM","2021-04-07T00:00:00.000","PUBLIC INTOXICATION","1105 East Cesar Chavez Street",,"false","APD","4502","White","Male"
"CM","2021-04-08T00:00:00.000","PUBLIC INTOXICATION","44 East Avenue",,"false","APD","8572","Hispanic","Female"
"CO","2021-04-08T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block North Ih 35",,"false","APD","3968","White","Female"
"CO","2021-04-08T00:00:00.000","OPEN GLASS CONTAINER","600 Block North Ih 35",,"false","APD","3968","White","Female"
"CM","2021-04-08T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","2968","White","Male"
"CO","2021-04-09T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","600 Block San Jacinto Boulevard",,"false","APD","7408","White","Male"
"CO","2021-04-09T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","200 Block East 6th Street",,"false","APD","7408","White","Male"
"CO","2021-04-09T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block Brazos Street",,"false","APD","5193","White","Male"
"CO","2021-04-09T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Congress Avenue",,"false","APD","7408","White","Male"
"TR","2021-04-09T00:00:00.000","PEDESTRIAN ON ROADWAY","Brazos Street","East 6th Street","false","APD","5193","Black","Male"
"CM","2021-04-10T00:00:00.000","PUBLIC INTOXICATION","West 22nd Street And","San Gabriel Street","false","APD","9264","Hispanic","Male"
"CM","2021-04-10T00:00:00.000","PUBLIC INTOXICATION","1213 Sabine Street",,"false","APD","9057","White","Male"
"CM","2021-04-10T00:00:00.000","PUBLIC INTOXICATION","1213 Sabine Street",,"false","APD","9250","White","Male"
"CO","2021-04-10T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Neches Street",,"false","APD","3968","White","Male"
"CO","2021-04-10T00:00:00.000","LITTERING","600 Block Neches Street",,"false","APD","3968","White","Male"
"CO","2021-04-10T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Neches Street",,"false","APD","3968","White","Male"
"CM","2021-04-10T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Black","Female"
"CM","2021-04-10T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Black","Male"
"CM","2021-04-11T00:00:00.000","FAILURE TO IDENTIFY - REFUSE","400 Block East 6th Street",,"false","APD","8347","White","Male"
"CM","2021-04-11T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","8347","White","Male"
"CM","2021-04-11T00:00:00.000","PUBLIC INTOXICATION","708 East 6th Street",,"false","APD","7705","Hispanic","Male"
"CM","2021-04-11T00:00:00.000","PUBLIC INTOXICATION","617 East 7th Street",,"false","APD","8674","Black","Male"
"CO","2021-04-12T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block Red River Street",,"false","APD","3968","White","Male"
"CM","2021-04-12T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","3968","White","Female"
"CM","2021-04-12T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Black","Male"
"CM","2021-04-13T00:00:00.000","SIMPLE ASSAULT BY CONTACT","600 Block Trinity Street",,"false","APD","7433","Black","Female"
"CM","2021-04-14T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","7433","No Data","Male"
"CM","2021-04-14T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","7433","Black","Male"
"CM","2021-04-14T00:00:00.000","Possession of Drug Paraphernalia","East 7th Street","Brazos Street","false","APD","7796","White","Female"
"CM","2021-04-14T00:00:00.000","CRIMINAL MISCHIEF-DESTRUCTION OF PROP","East 7th Street","Brazos Street","false","APD","7796","White","Female"
"CM","2021-04-15T00:00:00.000","MISDEMEANOR THEFT C - LESS THAN $100","901 East 5th Street",,"false","APD","9229","Black","Female"
"CM","2021-04-16T00:00:00.000","PUBLIC INTOXICATION","500 Block San Jacinto Boulevard",,"false","APD","6966","Black","Female"
"CO","2021-04-16T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block North Ih 35",,"false","APD","3968","Hispanic","Male"
"CM","2021-04-17T00:00:00.000","PUBLIC INTOXICATION","East 6th Street And","Neches Street","false","APD","8919","White","Male"
"CM","2021-04-17T00:00:00.000","PUBLIC INTOXICATION","316 East 6th Street",,"false","APD","8422","Black","Male"
"CM","2021-04-17T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","400 Block East 6th Street",,"false","APD","7764","Black","Male"
"CM","2021-04-18T00:00:00.000","PUBLIC INTOXICATION","6th Street And","Trinity Street","false","APD","8422","Hispanic","Male"
"CM","2021-04-18T00:00:00.000","PUBLIC INTOXICATION","6th Street And","Trinity Street","false","APD","8422","White","Female"
"CM","2021-04-18T00:00:00.000","SIMPLE ASSAULT BY CONTACT","6th Street",,"false","APD","8422","Black","Male"
"CM","2021-04-18T00:00:00.000","PUBLIC INTOXICATION","600 Block Rio Grande Street",,"false","APD","7705","White","Male"
"CM","2021-04-18T00:00:00.000","PUBLIC INTOXICATION","325 East 6th Street",,"false","APD","8422","Hispanic","Male"
"CM","2021-04-18T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Black","Male"
"CO","2021-04-18T00:00:00.000","OPEN GLASS CONTAINER","200 Block East 6th Street",,"false","APD","3968","Hispanic","Female"
"CM","2021-04-19T00:00:00.000","PUBLIC INTOXICATION","North Ih 35 Service Road And","Cesar Chavez Street","false","APD","9218","White","Male"
"CM","2021-04-19T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","White","Male"
"CM","2021-04-19T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","7284","White","Male"
"CO","2021-04-19T00:00:00.000","Obstruction in the DACC Area Prohibited","500 Neches Street",,"false","APD","5193","White","Male"
"CO","2021-04-20T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Brazos Street",,"false","APD","5193","Black","Male"
"CO","2021-04-20T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Brazos Street",,"false","APD","5193","Black","Male"
"CO","2021-04-20T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","100 Block East 6th Street",,"false","APD","5193","Black","Male"
"CO","2021-04-20T00:00:00.000","LITTERING","100 Block East 6th Street",,"false","APD","5193","Black","Male"
"CM","2021-04-21T00:00:00.000","Possession of Drug Paraphernalia","300 Block East 6th Street",,"false","APD","7433","Hispanic","Male"
"CO","2021-04-21T00:00:00.000","HUMAN WASTE","6th Street","Congress Avenue","false","APD","7284","White","Male"
"CM","2021-04-22T00:00:00.000","PUBLIC INTOXICATION","600 Block Neches Street",,"false","APD","8205","White","Male"
"CM","2021-04-23T00:00:00.000","PUBLIC INTOXICATION","1200 Block Sabine Street",,"false","APD","4813","White","Male"
"CM","2021-04-24T00:00:00.000","Possession of Drug Paraphernalia","500 Block San Jacinto",,"false","APD","4988","White","Male"
"CM","2021-04-24T00:00:00.000","Possession of Drug Paraphernalia","400 Block East 6th Street",,"false","APD","4988","Black","Male"
"CM","2021-04-24T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","4988","White","Male"
"CM","2021-04-24T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"false","APD","8888","Black","Female"
"CM","2021-04-24T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","402 East 6th Street",,"false","APD","8140","Black","Female"
"CM","2021-04-24T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","5660","Hispanic","Female"
"CM","2021-04-25T00:00:00.000","Possession of Drug Paraphernalia","300 Block East 6th Street",,"false","APD","7950","Black","Male"
"CM","2021-04-25T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300 Block Trinity Street",,"false","APD","8888","Hispanic","Male"
"CM","2021-04-25T00:00:00.000","PUBLIC INTOXICATION","500 Block East 6th Street",,"false","APD","6966","Hispanic","Female"
"CM","2021-04-25T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300  E 6TH ST",,"false",,"8413","Hispanic","Male"
"CM","2021-04-26T00:00:00.000","CRIMINAL MISCHIEF-DESTRUCTION OF PROP","500  E 7TH STREET",,"false",,"8422","White","Male"
"CM","2021-04-26T00:00:00.000","PUBLIC INTOXICATION","Colorado Street And","West Cesar Chavez Street","false","APD","8067","White","Male"
"CM","2021-04-27T00:00:00.000","PUBLIC INTOXICATION",,,"false","APD","8448","White","Male"
"CO","2021-04-27T00:00:00.000","Camping in Public Area","300 Block East 5th Street",,"true","APD","7796","Black","Male"
"CM","2021-04-27T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","6136","White","Male"
"CM","2021-04-27T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","4973","White","Male"
"CO","2021-04-28T00:00:00.000","Obstruction in the DACC Area Prohibited","100 Block West 6th Street",,"false","APD","7796","White","Male"
"CM","2021-04-29T00:00:00.000","PUBLIC INTOXICATION","1213 Sabine Street",,"false","APD","7446","Black","Male"
"CM","2021-04-30T00:00:00.000","PUBLIC INTOXICATION","1200 Block Sabine Street",,"false","APD","7783","White","Female"
"CO","2021-04-30T00:00:00.000","SMOKING - PUBLIC PLACE","214 East 6th Street",,"false","APD","7408","Black","Male"
"CO","2021-04-30T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","600 Block Congress Avenue",,"false","APD","7408","White","Male"
"TR","2021-05-01T00:00:00.000","PEDESTRIAN ON ROADWAY","700 Block East 11th Street",,"false","APD","7615","White","Male"
"CM","2021-05-01T00:00:00.000","DISREGARD ORDER OF A POLICE OFFICER","11th Street","Red River Street","false","APD","7433","White","Female"
"TR","2021-05-01T00:00:00.000","PEDESTRIAN ON ROADWAY","600 Block East 11th Street",,"false","APD","8565","Hispanic","Female"
"TR","2021-05-01T00:00:00.000","PEDESTRIAN ON ROADWAY","600 Block East 11th Street",,"false","APD","7887","White","Female"
"TR","2021-05-01T00:00:00.000","PEDESTRIAN ON ROADWAY","East 11th Street","Red River Street","false","APD","7986","White","Male"
"CO","2021-05-02T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Red River Street",,"true","APD","7284","Black","Male"
"CM","2021-05-02T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","1621 East Cesar Chavez Street",,"false","APD","8534","White","Male"
"CM","2021-05-02T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","7597","Hispanic","Male"
"CO","2021-05-02T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block Congress Avenue",,"false","APD","4556","White","Male"
"CM","2021-05-03T00:00:00.000","PUBLIC INTOXICATION","East 6th Street And","Trinity Street","false","APD","8411","Hispanic","Male"
"CM","2021-05-03T00:00:00.000","PUBLIC INTOXICATION","2718 Guadalupe Street",,"false","APD","9115","Asian","Male"
"TR","2021-05-03T00:00:00.000","PEDESTRIAN ON ROADWAY","600 Block Brazos Street",,"false","APD","5193","White","Male"
"CM","2021-05-04T00:00:00.000","SIMPLE ASSAULT BY CONTACT","400 Block East 7th Street",,"false","APD","8205","Black","Female"
"CM","2021-05-04T00:00:00.000","MISDEMEANOR THEFT C - LESS THAN $100","609 Congress Avenue",,"false","APD","7408","White","Male"
"CO","2021-05-04T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","600 Block Congress Avenue",,"false","APD","7408","White","Male"
"CM","2021-05-04T00:00:00.000","PUBLIC INTOXICATION","East 6th Street At Attayac Street",,"false","APD","8883","No Data","No Data"
"CO","2021-05-05T00:00:00.000","Fire Code Violation - Burning in Public Place","400 Block Red River Street",,"false","APD","7950","Asian","Male"
"CO","2021-05-05T00:00:00.000","LITTERING","717  E 7TH ST",,"false",,"8205","Black","Male"
"CO","2021-05-05T00:00:00.000","LITTERING","600 Block Neches Street",,"false","APD","8674","Black","Male"
"CO","2021-05-05T00:00:00.000","LITTERING","717 East 7th Street",,"false","APD","8205","Black","Male"
"CM","2021-05-06T00:00:00.000","PUBLIC INTOXICATION","310 East 5th Street",,"false","APD","8126","White","Male"
"CM","2021-05-06T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400  E 7TH ST",,"true",,"8205","Hispanic","Female"
"CM","2021-05-06T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300 Block East 6th Street",,"false","APD","8205","Black","Female"
"CM","2021-05-07T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Hispanic","Male"
"CM","2021-05-07T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Black","Male"
"CM","2021-05-07T00:00:00.000","PUBLIC INTOXICATION","East 6th Street","Ih 35","false","APD","9218","Hispanic","Female"
"CO","2021-05-08T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Sabine Street",,"false","APD","7284","No Data","No Data"
"CM","2021-05-08T00:00:00.000","PUBLIC INTOXICATION","East 6th Street","San Jacinto Bouelvard","false","APD","8201","Black","Male"
"CM","2021-05-09T00:00:00.000","Interference with a police service animal","300 Block East 6th Street",,"false","APD","8674","White","Male"
"CM","2021-05-09T00:00:00.000","PUBLIC INTOXICATION","77 Rainey Street",,"false","APD","8380","Black","Male"
"CM","2021-05-09T00:00:00.000","MISDEMEANOR THEFT C - LESS THAN $100","715 East 8th Street",,"false","APD","7284","Black","Male"
"CO","2021-05-11T00:00:00.000","Possess, Consume, Sell Alcohol in Prohibited Park Area","600 Block Waller Creek",,"true","APD","3968","Black","Male"
"CO","2021-05-12T00:00:00.000","OPEN GLASS CONTAINER","700 Block Red River",,"false","APD","3968","No Data","Male"
"CM","2021-05-12T00:00:00.000","Possession of Drug Paraphernalia","100 Block East 6th Street",,"false","APD","3968","Black","Male"
"CO","2021-05-12T00:00:00.000","OPEN GLASS CONTAINER","700 Block Red River Street",,"false","APD","7638","Black","Male"
"CM","2021-05-13T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Hispanic","Female"
"CO","2021-05-13T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","15th Street And Red River Street",,"false","APD","9268","White","Male"
"CO","2021-05-14T00:00:00.000","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","600 Block Congress Avenue",,"false","APD","7408","White","Male"
"CM","2021-05-15T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","Black","Male"
"CM","2021-05-15T00:00:00.000","PUBLIC INTOXICATION",,,"false","APD","7804","White","Female"
"CM","2021-05-15T00:00:00.000","PUBLIC INTOXICATION","E Cesar Chavez Street And San Marcos St",,"false","APD","9229","White","Male"
"CM","2021-05-15T00:00:00.000","PUBLIC INTOXICATION","1500 Block Red River Street",,"false","APD","9250","Black","Female"
"CM","2021-05-16T00:00:00.000","PUBLIC INTOXICATION","525 North Lamar Boulevard",,"false","APD","8149","White","Male"
"CM","2021-05-17T00:00:00.000","PUBLIC INTOXICATION","East Cesar Chavez And San Jacinto Street",,"false","APD","7765","White","Male"
"CM","2021-05-17T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","401 East 6th Street",,"false","APD","7245","Black","Male"
"TR","2021-05-17T00:00:00.000","PEDESTRIAN ON ROADWAY","600 Block Congress Avenue",,"false","APD","7408","White","No Data"
"CM","2021-05-19T00:00:00.000","PUBLIC INTOXICATION","917 North Lamar Boulevard",,"false","APD","7764","White","Male"
"CM","2021-05-20T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","700  W 6TH",,"false",,"6174","White","Female"
"CM","2021-05-20T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","700  W 6TH",,"false",,"6174","Hispanic","Female"
"CM","2021-05-20T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","700  W 6TH",,"false",,"6174","White","Female"
"CM","2021-05-20T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","7804","White","Male"
"CM","2021-05-20T00:00:00.000","Possession of Drug Paraphernalia","804 Congress Avenue",,"false","APD","7284","Black","Male"
"CM","2021-05-20T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","700  W 6TH ST",,"false",,"8279","White","Male"
"CM","2021-05-20T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","700  W 6TH ST",,"false",,"8279","Asian","Male"
"CM","2021-05-20T00:00:00.000","Possession of Drug Paraphernalia","500 Block Trinity Street",,"false","APD","7284","Black","Male"
"CM","2021-05-21T00:00:00.000","PUBLIC INTOXICATION","Colorado Street","West Cesar Chavez","false","APD","8570","White","Male"
"CM","2021-05-21T00:00:00.000","PUBLIC INTOXICATION",,,"false","APD","4814","White","Male"
"CM","2021-05-21T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","3968","White","Male"
"CM","2021-05-21T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","3968","White","Male"
"CO","2021-05-21T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block Brazos Street",,"false","APD","3968","White","Male"
"CM","2021-05-21T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"false","APD","8674","Black","Male"
"TR","2021-05-22T00:00:00.000","PEDESTRIAN ON ROADWAY","400 Block East 6th Street And Trinity St",,"false","APD","8289","White","Female"
"CM","2021-05-23T00:00:00.000","PUBLIC INTOXICATION","7th Street And Trinity Street",,"false","APD","8126","Hispanic","Male"
"CM","2021-05-23T00:00:00.000","MISDEMEANOR THEFT C - LESS THAN $100","609 Congress Avenue",,"false","APD","4556","White","Male"
"CM","2021-05-25T00:00:00.000","MISDEMEANOR THEFT C - LESS THAN $100","214 East6th Street",,"false","APD","7611","Black","Male"
"CM","2021-05-29T00:00:00.000","PUBLIC INTOXICATION","1213 Sabine Street",,"false","APD","8912","No Data","No Data"
"CM","2021-05-29T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","7433","White","Male"
"CM","2021-05-29T00:00:00.000","Possession of Drug Paraphernalia","600 Block Neches Street",,"false","APD","7433","Hispanic","Male"
"CM","2021-05-30T00:00:00.000","PUBLIC INTOXICATION","6th Street And Trinity Street",,"false","APD","8103","No Data","No Data"
"CM","2021-05-30T00:00:00.000","PUBLIC INTOXICATION","715 West 6th Street",,"false","APD","8067","White","Male"
"CM","2021-05-30T00:00:00.000","MINOR IN POSSESSION OF ALCOHOL","400  E 6TH ST",,"false",,"8205","White","Male"
"CM","2021-05-30T00:00:00.000","MINOR IN POSSESSION OF ALCOHOL","400  E 6TH ST",,"false",,"8205","White","Male"
"CM","2021-05-31T00:00:00.000","PUBLIC INTOXICATION","6th Street And Congress Avenue",,"false","APD","8126","No Data","No Data"
"CM","2021-05-31T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","6th Street And Congress Avenue",,"true","APD","8126","No Data","No Data"
"CO","2021-05-31T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","East 6th Street","Trinity Street","false","APD","7433","Black","Male"
"TR","2021-06-01T00:00:00.000","PEDESTRIAN ON ROADWAY","500 Block Lavaca Street",,"false","APD","7597","White","Male"
"TR","2021-06-03T00:00:00.000","PEDESTRIAN ON ROADWAY","West 6th Street","South Lamar Boulevard","false","APD","7796","Hispanic","Male"
"CO","2021-06-04T00:00:00.000","HUMAN WASTE","400 Block San Antonio Street",,"false","APD","7950","Black","Male"
"CM","2021-06-05T00:00:00.000","PUBLIC INTOXICATION","700 Block West 6th Street",,"false","APD","7804","White","Female"
"CM","2021-06-05T00:00:00.000","PUBLIC INTOXICATION","700 Block West 6th Street",,"false","APD","8067","White","Female"
"CM","2021-06-05T00:00:00.000","Possession of Drug Paraphernalia","100 Block East 6th Street",,"false","APD","4556","White","Male"
"CM","2021-06-06T00:00:00.000","Possession of Drug Paraphernalia","900 Block Congress Avenue",,"false","APD","6136","White","Female"
"CM","2021-06-06T00:00:00.000","FAILED/REFUSED TO IDENTIFY","901 East 6th Street",,"false","APD","9210","Black","Male"
"CM","2021-06-08T00:00:00.000","Possession of Drug Paraphernalia","601 North Ih 35",,"false","APD","7796","Black","Male"
"CM","2021-06-10T00:00:00.000","THEFT OF SERVICE","2246 Guadalupe Street",,"false","APD","8194","Black","Male"
"CM","2021-06-11T00:00:00.000","MINOR CONSUMING ALCOHOL","600 Block Trinity Street",,"false","APD","8140","Black","Male"
"CM","2021-06-12T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-06-12T00:00:00.000","Possession of Drug Paraphernalia","900 BLOCK NORTH IH 35",,"false","APD","3968","Black","Male"
"CM","2021-06-12T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","411 East 6th Street",,"false","APD","8888","Black","Female"
"CM","2021-06-12T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","500 Block East 6th Street",,"false","APD","7796","Black","Male"
"CM","2021-06-12T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"false","APD","8205","Hispanic","Female"
"CM","2021-06-12T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","413 East 6th Street",,"false","APD","8140","Black","Female"
"CM","2021-06-13T00:00:00.000","PUBLIC INTOXICATION","31 North Ih 35",,"false","APD","9223","White","Female"
"CM","2021-06-13T00:00:00.000","PUBLIC INTOXICATION","East Avenue Street","North Ih 35","false","APD","5193","Hispanic","Male"
"CO","2021-06-13T00:00:00.000","HUMAN WASTE","600 Block Congress Avenue",,"false","APD","4556","White","Male"
"CM","2021-06-13T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","6136","Black","Male"
"CM","2021-06-14T00:00:00.000","DISREGARD ORDER OF A POLICE OFFICER","400 Block East 6th Street",,"false","APD","8140","White","Female"
"CM","2021-06-14T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","2316 Guadalupe Street",,"true","APD","9215","White","Male"
"CM","2021-06-14T00:00:00.000","DISREGARD ORDER OF A POLICE OFFICER","2nd Street","Guadalupe Street","false","APD","8378","Black","Male"
"CO","2021-06-15T00:00:00.000","Obstruction in the DACC Area Prohibited","200 Block East 6th Street",,"true","APD","5193","Black","Male"
"CO","2021-06-15T00:00:00.000","Obstruction in the DACC Area Prohibited","500 Block Trinity Street",,"true","APD","5193","Black","Male"
"CO","2021-06-15T00:00:00.000","OPEN GLASS CONTAINER","100 Block Lavaca Street",,"false","APD","7408","Hispanic","Male"
"CM","2021-06-15T00:00:00.000","PUBLIC INTOXICATION","419 Colorado Street",,"false","APD","7592","White","Male"
"CO","2021-06-15T00:00:00.000","Sitting, lying down, sleeping outdoors","200 Block East 6th Street",,"false","APD","5193","Black","Male"
"CO","2021-06-15T00:00:00.000","Sitting, lying down, sleeping outdoors","500 Trinity Street",,"false","APD","5193","Black","Male"
"CM","2021-06-16T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","7th Street","San Jacinto Street","false","APD","8103","No Data","No Data"
"CM","2021-06-16T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300 Block East 6th Street",,"false","APD","8674","No Data","No Data"
"CM","2021-06-16T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300 Block East 6th Street",,"false","APD","8674","White","Male"
"CM","2021-06-16T00:00:00.000","Possession of Drug Paraphernalia","600 Block Red River Street",,"false","APD","8674","No Data","Male"
"TR","2021-06-16T00:00:00.000","PEDESTRIAN ON ROADWAY","400 Block Congress Avenue",,"false","APD","6987","Black","Male"
"CO","2021-06-17T00:00:00.000","Obstruction in the DACC Area Prohibited","600 Block Congress Avenue",,"true","APD","5193","White","Male"
