"masterincidentnumber","calendaryear","month","dayofmonth","call_type","problem","battalion","jurisdiction","responsearea","prioritydescription","response_status","districts","location_1"
"14039305","2014","Apr","27","Fire","BBQ - Unsafe Cooking","B1","AFD","00-0402","4F","Code 1","-","(30287697, 97754538)"
"14039344","2014","Apr","27","Fire","TRASH - Trash Fire","B4","AFD","00-1101","3F","Code 3","-","(30264092, 97764185)"
"14022613","2014","Mar","9","Fire","AUTO - Auto Fire","B3","AFD","00-1404","2F","Code 3","-","(30302527, 97714698)"
"14039542","2014","Apr","28","Fire","ELEC - Electrical Fire","B3","AFD","00-1406","3F","Code 3","-","(30304381, 97714756)"
"14039618","2014","Apr","28","Fire","DUMP - Dumpster Fire","B4","AFD","00-1101","3F","Code 3","-","(30247404, 97774229)"
"14039652","2014","Apr","28","Fire","TRASH - Trash Fire","B1","AFD","00-0202","3F","Code 3","-","(30275343, 97733886)"
"14039656","2014","Apr","28","Fire","AUTO - Auto Fire","B4","AFD","00-1712","2F","Left Blank","-","(30243217, 97801742)"
"14039658","2014","Apr","28","Fire","AUTO - Auto Fire","B4","AFD","00-2002","2F","Code 3","-","(30199964, 97807338)"
"14039691","2014","Apr","28","Fire","TRASH - Trash Fire","B5","AFD","00-2401","3F","Code 1","-","(30188166, 97754837)"
"14039722","2014","Apr","28","Fire","DUMP - Dumpster Fire","B5","AFD","00-2204","3F","Code 3","-","(30228537, 97706986)"
"14039746","2014","Apr","28","Fire","TRASH - Trash Fire","B4","AFD","00-1709","3F","Code 3","-","(30213241, 97767577)"
"14039754","2014","Apr","28","Fire","TRASH - Trash Fire","B5","AFD","00-1503","3F","Code 3","-","(30255613, 97701948)"
"14039799","2014","Apr","29","Fire","GRASS - Small Grass Fire","B5","AFD","00-4201","3F","Code 3","-","(30206452, 97645918)"
"14039803","2014","Apr","29","Fire","TRASH - Trash Fire","B5","AFD","00-0603","3F","Code 1","-","(30243327, 97758528)"
"14040006","2014","Apr","29","Fire","TRASH - Trash Fire","B5","AFD","00-3502","3F","Left Blank","-","(30217089, 97739456)"
"14040013","2014","Apr","29","Fire","GRASS - Small Grass Fire","B3","AFD","00-1407","3F","Code 3","-","(30310776, 97711156)"
"14040076","2014","Apr","29","Fire","AUTO - Auto Fire","B4","AFD","00-1705","2F","Code 3","-","(30231009, 97787622)"
"14040100","2014","Apr","29","Fire","BBQ - Unsafe Cooking","B2","AFD","00-3801","4F","Code 1","-","(30444882, 97791368)"
"14040139","2014","Apr","30","Fire","ELEC - Electrical Fire","B5","AFD","00-2203","3F","Code 3","-","(30235657, 97718699)"
"14022828","2014","Mar","10","Fire","TRASH - Trash Fire","B5","AFD","00-2205","3F","Code 3","-","(30232572, 97694813)"
"14022850","2014","Mar","10","Fire","BBQ - Unsafe Cooking","B4","AFD","00-1101","4F","Code 1","-","(30261507, 97759979)"
"14022858","2014","Mar","10","Fire","AUTO - Auto Fire","B4","AFD","00-1705","2F","Code 3","-","(30235585, 97774458)"
"14022860","2014","Mar","10","Fire","TRASH - Trash Fire","B5","AFD","00-0501","3F","Code 3","-","(30271324, 97691861)"
"14022862","2014","Mar","10","Fire","TRASH - Trash Fire","B4","AFD","00-3601","3F","Code 3","-","(30178961, 97789684)"
"14022867","2014","Mar","10","Fire","TRASH - Trash Fire","B4","AFD","00-2901","3F","Code 1","-","(30210787, 97852334)"
"14022890","2014","Mar","10","Fire","TRASH - Trash Fire","B3","AFD","00-1407","3F","Code 3","-","(30309876, 97710425)"
"14022918","2014","Mar","10","Fire","TRASH - Trash Fire","B4","AFD","00-3701","3F","Code 3","-","(30251558, 97887068)"
"14040343","2014","Apr","30","Fire","ELEC - Electrical Fire","B3","AFD","00-1405","3F","Code 3","-","(30298214, 97719294)"
"14040392","2014","Apr","30","Fire","GRASS - Small Grass Fire","B1","AFD","00-0301","3F","Code 3","-","(30289345, 97731754)"
"14040408","2014","Apr","30","Fire","AUTO - Auto Fire","B4","AFD","00-3604","2F","Code 3","-","(30174032, 97805879)"
"14040412","2014","Apr","30","Fire","ELEC - Electrical Fire","B3","AFD","00-4001","3F","Code 3","-","(30414882, 97667084)"
"14040451","2014","Apr","30","Fire","ELEC - Electrical Fire","B3","AFD","00-2605","3F","Code 3","-","(30275098, 97635763)"
"14040452","2014","Apr","30","Fire","ELEC - Electrical Fire","B3","AFD","00-4001","3F","Code 3","-","(30394508, 97653458)"
"14040531","2014","May","1","Fire","TRASH - Trash Fire","B5","AFD","00-3504","3F","Code 3","-","(30199981, 97683997)"
"14040576","2014","May","1","Fire","ELEC - Electrical Fire","B4","AFD","00-3611","3F","Code 3","-","(30171528, 97782699)"
"14040600","2014","May","1","Fire","GRASS - Small Grass Fire","B5","AFD","00-1504","3F","Code 3","-","(30276355, 97703645)"
"14040625","2014","May","1","Fire","TRASH - Trash Fire","B3","AFD","00-3001","3F","Code 3","-","(30373417, 97699647)"
"14040673","2014","May","1","Fire","ELEC - Electrical Fire","B3","AFD","00-1405","3F","Code 3","-","(30304191, 97720032)"
"14040674","2014","May","1","Fire","ELEC - Electrical Fire","B5","AFD","00-2403","3F","Code 3","-","(30183923, 97767193)"
"14040683","2014","May","1","Fire","GRASS - Small Grass Fire","B3","AFD","00-4108","3F","Code 3","-","(30336311, 97588657)"
"14040713","2014","May","1","Fire","TRASH - Trash Fire","B5","AFD","00-0604","3F","Code 3","-","(30260005, 97754709)"
"14040749","2014","May","1","Fire","TRASH - Trash Fire","B1","AFD","00-0401","3F","Code 3","-","(30270296, 97750586)"
"14040761","2014","May","1","Fire","AUTO - Auto Fire","B1","AFD","00-0202","2F","Code 3","-","(30275464, 97746274)"
"14040815","2014","May","2","Fire","AUTO - Auto Fire","B2","AFD","00-2501","2F","Code 3","-","(30430375, 97761369)"
"14023035","2014","Mar","11","Fire","TRASH - Trash Fire","B2","AFD","00-3105","3F","Code 1","-","(30338894, 97800439)"
"14023094","2014","Mar","11","Fire","TRASH - Trash Fire","B3","AFD","00-4005","3F","Left Blank","-","(30440731, 97667765)"
"14040928","2014","May","2","Fire","GRASS - Small Grass Fire","B3","AFD","00-3004","3F","Code 3","-","(30388424, 97672362)"
"14040929","2014","May","2","Fire","GRASS - Small Grass Fire","B3","AFD","00-4001","3F","Code 3","-","(30414601, 97673273)"
"14023119","2014","Mar","11","Fire","AUTO - Auto Fire","B3","AFD","00-2801","2F","Code 3","-","(30415821, 97695888)"
"14023151","2014","Mar","11","Fire","TRASH - Trash Fire","B5","AFD","00-1503","3F","Code 3","-","(30255622, 97703118)"
"14041076","2014","May","2","Fire","AUTO - Auto Fire","B1","AFD","00-0201","2F","Code 3","-","(30283291, 97734693)"
"14041102","2014","May","2","Fire","GRASS - Small Grass Fire","B3","AFD","00-2607","3F","Code 3","-","(30305935, 97661021)"
"14041103","2014","May","2","Fire","GRASS - Small Grass Fire","B3","AFD","00-3001","3F","Code 3","-","(30376012, 97694001)"
"14041106","2014","May","2","Fire","AUTO - Auto Fire","B3","AFD","00-2304","2F","Code 3","-","(30351292, 97692044)"
"14041114","2014","May","2","Fire","TRASH - Trash Fire","B3","AFD","00-3001","3F","Code 3","-","(30385147, 97707403)"
"14041139","2014","May","2","Fire","ELEC - Electrical Fire","B2","AFD","00-1601","3F","Code 3","-","(30350787, 97726661)"
"14023244","2014","Mar","11","Fire","ELEC - Electrical Fire","B2","AFD","00-3801","3F","Left Blank","-","(30436894, 97781958)"
"14023277","2014","Mar","11","Fire","AUTO - Auto Fire","B3","AFD","00-2304","2F","Code 3","-","(30349093, 97693694)"
"14023292","2014","Mar","11","Fire","DUMP - Dumpster Fire","B4","AFD","00-1705","3F","Code 3","-","(30231113, 97777199)"
"14023297","2014","Mar","11","Fire","ELEC - Electrical Fire","B2","AFD","00-3907","3F","Code 1","-","(30441821, 97824584)"
"14041234","2014","May","3","Fire","GRASS - Small Grass Fire","B4","AFD","00-1710","3F","Code 3","-","(30198688, 97764488)"
"14041297","2014","May","3","Fire","AUTO - Auto Fire","B2","AFD","00-1601","2F","Code 3","-","(30345013, 97736733)"
"14041308","2014","May","3","Fire","GRASS - Small Grass Fire","B4","AFD","00-3603","3F","Code 3","-","(30119088, 97804478)"
"14041357","2014","May","3","Fire","TRASH - Trash Fire","B3","AFD","00-2304","3F","Code 3","-","(30338413, 97692509)"
"14041395","2014","May","3","Fire","ELEC - Electrical Fire","B4","AFD","00-2706","3F","Code 1","-","(30227541, 97869944)"
"14041401","2014","May","3","Fire","BBQ - Unsafe Cooking","B3","AFD","00-4003","4F","Code 1","-","(30362608, 97646457)"
"14041436","2014","May","3","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2803","4F","Code 1","-","(30412377, 97691217)"
"14041481","2014","May","3","Fire","TRASH - Trash Fire","B2","AFD","00-1602","3F","Code 3","-","(30338085, 97708062)"
"14023364","2014","Mar","12","Fire","AUTO - Auto Fire","B4","AFD","00-3602","2F","Left Blank","-","(30111464, 97807317)"
"14023419","2014","Mar","12","Fire","TRASH - Trash Fire","B1","AFD","00-0203","3F","Code 1","-","(30277355, 97716608)"
"14041692","2014","May","4","Fire","TRASH - Trash Fire","B4","AFD","00-2904","3F","Code 3","-","(30154164, 97832535)"
"14041693","2014","May","4","Fire","ELEC - Electrical Fire","B3","AFD","00-2601","3F","Code 3","-","(30294255, 97626021)"
"14041695","2014","May","4","Fire","GRASS - Small Grass Fire","B4","AFD","00-3703","3F","Left Blank","-","(30238492, 97901878)"
"14041725","2014","May","4","Fire","TRASH - Trash Fire","B4","AFD","00-2705","3F","Code 3","-","(30200995, 97866869)"
"14041780","2014","May","4","Fire","TRASH - Trash Fire","B3","AFD","00-2304","3F","Code 3","-","(30338413, 97692509)"
"14023471","2014","Mar","12","Fire","AUTO - Auto Fire","B4","AFD","00-1705","2F","Code 3","-","(30229978, 97777806)"
"14041802","2014","May","4","Fire","GRASS - Small Grass Fire","B3","AFD","00-2805","3F","Code 3","-","(30394925, 97727324)"
"14041804","2014","May","4","Fire","GRASS - Small Grass Fire","B3","AFD","00-2805","3F","Code 3","-","(30395414, 97726644)"
"14041806","2014","May","4","Fire","ELEC - Electrical Fire","B3","AFD","00-1401","3F","Code 3","-","(30290203, 97698772)"
"14041825","2014","May","4","Fire","ELEC - Electrical Fire","B2","AFD","00-1904","3F","Code 3","-","(30341264, 97746578)"
"14041860","2014","May","4","Fire","GRASS - Small Grass Fire","B3","AFD","00-0803","3F","Code 3","-","(30355955, 97703248)"
"14041907","2014","May","5","Fire","DUMP - Dumpster Fire","B1","AFD","00-0303","3F","Code 3","-","(30301532, 97738907)"
"14023496","2014","Mar","12","Fire","GRASS - Small Grass Fire","B2","AFD","00-1904","3F","Code 3","-","(30336647, 97751625)"
"14023599","2014","Mar","12","Fire","ELEC - Electrical Fire","B3","AFD","00-2806","3F","Code 3","-","(30419364, 97714132)"
"14023662","2014","Mar","12","Fire","AUTO - Auto Fire","B5","AFD","00-3504","2F","Code 3","-","(30217685, 97683292)"
"14023790","2014","Mar","13","Fire","TRASH - Trash Fire","B1","AFD","00-0203","3F","Code 3","-","(30277197, 97717539)"
"14023841","2014","Mar","13","Fire","AUTO - Auto Fire","B2","AFD","00-2502","2F","Code 3","-","(30396174, 97732399)"
"14024028","2014","Mar","13","Fire","DUMP - Dumpster Fire","B1","AFD","00-0201","3F","Code 3","-","(30286537, 97749524)"
"14024033","2014","Mar","14","Fire","BBQ - Unsafe Cooking","B5","AFD","00-3502","4F","Code 1","-","(30224559, 97742251)"
"14024148","2014","Mar","14","Fire","AUTO - Auto Fire","B4","AFD","00-1706","2F","Code 3","-","(30226673, 97768789)"
"14024263","2014","Mar","14","Fire","ELEC - Electrical Fire","B3","AFD","00-1403","3F","Code 3","-","(30284107, 97720815)"
"14024296","2014","Mar","14","Fire","AUTO - Auto Fire","B4","AFD","00-17SV","2F","Code 3","-","(30231986, 97804229)"
"14024318","2014","Mar","14","Fire","TRASH - Trash Fire","B5","AFD","00-2401","3F","Left Blank","-","(30195739, 97759039)"
"14024326","2014","Mar","14","Fire","AUTO - Auto Fire","B5","AFD","00-2204","2F","Code 3","-","(30227555, 97709019)"
"14042052","2014","May","5","Fire","TRASH - Trash Fire","B4","AFD","00-1707","3F","Code 3","-","(30219201, 97755821)"
"14042072","2014","May","5","Fire","GRASS - Small Grass Fire","B3","AFD","00-2304","3F","Code 3","-","(30338413, 97692509)"
"14042101","2014","May","5","Fire","TRASH - Trash Fire","B4","AFD","00-3604","3F","Code 3","-","(30159961, 97800316)"
"14042170","2014","May","5","Fire","GRASS - Small Grass Fire","B1","AFD","00-1002","3F","Code 3","-","(30301178, 97772896)"
"14024402","2014","Mar","14","Fire","ELEC - Electrical Fire","B3","AFD","00-0804","3F","Code 3","-","(30358441, 97722384)"
"14042214","2014","May","5","Fire","GRASS - Small Grass Fire","B4","AFD","00-1706","3F","Code 3","-","(30225045, 97766029)"
"14042439","2014","May","6","Fire","DUMP - Dumpster Fire","B3","AFD","00-3002","3F","Code 3","-","(30395489, 97708351)"
"14042449","2014","May","6","Fire","TRASH - Trash Fire","B1","AFD","00-1003","3F","Code 1","-","(30287877, 97767506)"
"14042480","2014","May","6","Fire","GRASS - Small Grass Fire","B3","AFD","00-2807","3F","Code 3","-","(30439495, 97740189)"
"14042489","2014","May","6","Fire","BBQ - Unsafe Cooking","B5","AFD","00-3502","4F","Code 1","-","(30223453, 97731601)"
"14042514","2014","May","6","Fire","AUTO - Auto Fire","B4","AFD","00-1101","2F","Code 3","-","(30249431, 97767392)"
"14042589","2014","May","7","Fire","AUTO - Auto Fire","B1","AFD","00-0301","2F","Code 3","-","(30295422, 97743955)"
"14042862","2014","May","7","Fire","AUTO - Auto Fire","B2","AFD","00-2101","2F","Code 3","-","(30355326, 97746882)"
"14043025","2014","May","8","Fire","ELEC - Electrical Fire","B3","AFD","00-1801","3F","Code 3","-","(30318698, 97688559)"
"14024703","2014","Mar","15","Fire","DUMP - Dumpster Fire","B3","AFD","00-2803","3F","Code 3","-","(30412377, 97691217)"
"14024816","2014","Mar","15","Fire","AUTO - Auto Fire","B4","AFD","00-1710","2F","Code 3","-","(30197557, 97765006)"
"14024875","2014","Mar","16","Fire","ELEC - Electrical Fire","B2","AFD","00-4504","3F","Code 3","-","(30493512, 97784626)"
"14024892","2014","Mar","16","Fire","TRASH - Trash Fire","B3","AFD","00-1802","3F","Left Blank","-","(30303007, 97689688)"
"14025024","2014","Mar","16","Fire","BBQ - Unsafe Cooking","B3","AFD","00-0807","4F","Code 1","-","(30393207, 97742265)"
"14025059","2014","Mar","16","Fire","AUTO - Auto Fire","B4","AFD","00-3611","2F","Code 3","-","(30189306, 97770806)"
"14025063","2014","Mar","16","Fire","DUMP - Dumpster Fire","B4","AFD","00-3604","3F","Code 3","-","(30156647, 97790886)"
"14043070","2014","May","8","Fire","AUTO - Auto Fire","B2","AFD","00-1603","2F","Code 3","-","(30330386, 97715625)"
"14043145","2014","May","8","Fire","ELEC - Electrical Fire","B4","AFD","00-1102","3F","Code 3","-","(30236892, 97783864)"
"14043375","2014","May","9","Fire","ELEC - Electrical Fire","B2","AFD","00-3303","3F","Code 3","-","(30397546, 97749978)"
"14043454","2014","May","9","Fire","TRASH - Trash Fire","B5","AFD","00-1504","3F","Code 3","-","(30271333, 97705502)"
"14043701","2014","May","10","Fire","TRASH - Trash Fire","B5","AFD","00-1503","3F","Code 3","-","(30256644, 97704885)"
"14043722","2014","May","10","Fire","ELEC - Electrical Fire","B5","AFD","00-2202","3F","Code 1","-","(30244824, 97730434)"
"14025373","2014","Mar","17","Fire","ELEC - Electrical Fire","B4","AFD","00-1712","3F","Code 3","-","(30229891, 97798445)"
"14025408","2014","Mar","17","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2305","4F","Code 3","-","(30344744, 97701828)"
"14025516","2014","Mar","18","Fire","DUMP - Dumpster Fire","B4","AFD","00-1101","3F","Code 3","-","(30261638, 97773726)"
"14043761","2014","May","10","Fire","AUTO - Auto Fire","B3","AFD","00-4001","2F","Code 3","-","(30405815, 97650628)"
"14043857","2014","May","10","Fire","AUTO - Auto Fire","B2","AFD","00-1903","2F","Code 3","-","(30337197, 97756516)"
"14043863","2014","May","10","Fire","ELEC - Electrical Fire","B2","AFD","00-3902","3F","Code 3","-","(30395304, 97827687)"
"14043898","2014","May","10","Fire","GRASS - Small Grass Fire","B3","AFD","00-2301","3F","Code 3","-","(30365475, 97683076)"
"14043899","2014","May","10","Fire","GRASS - Small Grass Fire","B3","AFD","00-2301","3F","Code 3","-","(30365199, 97683252)"
"14025691","2014","Mar","18","Fire","AUTO - Auto Fire","B4","AFD","00-3602","2F","Left Blank","-","(30110329, 97807825)"
"14025694","2014","Mar","18","Fire","DUMP - Dumpster Fire","B2","AFD","00-1601","3F","Code 3","-","(30339712, 97718492)"
"14025752","2014","Mar","18","Fire","GRASS - Small Grass Fire","B2","AFD","00-3105","3F","Code 3","-","(30334603, 97806802)"
"14025814","2014","Mar","18","Fire","ELEC - Electrical Fire","B3","AFD","00-2606","3F","Code 3","-","(30290629, 97645054)"
"14025819","2014","Mar","18","Fire","DUMP - Dumpster Fire","B3","AFD","00-3001","3F","Code 3","-","(30370405, 97699856)"
"14025821","2014","Mar","18","Fire","TRASH - Trash Fire","B3","AFD","00-1801","3F","Code 3","-","(30311714, 97669445)"
"14025851","2014","Mar","19","Fire","AUTO - Auto Fire","B3","AFD","00-0801","2F","Code 3","-","(30366405, 97715677)"
"14026005","2014","Mar","19","Fire","ELEC - Electrical Fire","B5","AFD","00-2401","3F","Code 3","-","(30190822, 97753029)"
"14026050","2014","Mar","19","Fire","AUTO - Auto Fire","B3","AFD","00-1406","2F","Code 3","-","(30307417, 97711825)"
"14026089","2014","Mar","19","Fire","GRASS - Small Grass Fire","B2","AFD","00-4403","3F","Code 3","-","(30442682, 97770735)"
"14026193","2014","Mar","19","Fire","DUMP - Dumpster Fire","B5","AFD","00-2202","3F","Code 3","-","(30232864, 97738239)"
"14026228","2014","Mar","19","Fire","DUMP - Dumpster Fire","B1","AFD","00-1003","3F","Left Blank","-","(30289871, 97781771)"
"14026238","2014","Mar","20","Fire","TRASH - Trash Fire","B4","AFD","00-1703","3F","Code 3","-","(30229636, 97788522)"
"14044109","2014","May","11","Fire","DUMP - Dumpster Fire","B5","AFD","00-2204","3F","Code 3","-","(30228693, 97702907)"
"14044145","2014","May","11","Fire","BBQ - Unsafe Cooking","B3","AFD","00-3005","4F","Code 1","-","(30370851, 97691617)"
"14044223","2014","May","11","Fire","TRASH - Trash Fire","B1","AFD","00-0102","3F","Code 3","-","(30264656, 97749118)"
"14044230","2014","May","11","Fire","DUMP - Dumpster Fire","B5","AFD","00-0504","3F","Code 3","-","(30307666, 97669528)"
"14044396","2014","May","12","Fire","ELEC - Electrical Fire","B2","AFD","00-1601","3F","Code 3","-","(30348216, 97731499)"
"14044613","2014","May","12","Fire","ELEC - Electrical Fire","B4","AFD","00-1702","3F","Code 3","-","(30213146, 97773516)"
"14044630","2014","May","12","Fire","ELEC - Electrical Fire","B1","AFD","00-0202","3F","Code 3","-","(30272292, 97733807)"
"14044636","2014","May","12","Fire","ELEC - Electrical Fire","B1","AFD","00-0303","3F","Code 3","-","(30289299, 97723456)"
"14044653","2014","May","13","Fire","ELEC - Electrical Fire","B1","AFD","00-0301","3F","Left Blank","-","(30291985, 97741154)"
"14026360","2014","Mar","20","Fire","TRASH - Trash Fire","B2","AFD","00-3304","3F","Code 3","-","(30389242, 97745764)"
"14044762","2014","May","13","Fire","ELEC - Electrical Fire","B3","AFD","00-0805","3F","Code 3","-","(30358312, 97735458)"
"14044912","2014","May","13","Fire","TRASH - Trash Fire","B2","AFD","00-4401","3F","Code 3","-","(30434048, 97781493)"
"14044930","2014","May","13","Fire","TRASH - Trash Fire","B5","AFD","00-2205","3F","Code 3","-","(30233423, 97692791)"
"14044940","2014","May","13","Fire","AUTO - Auto Fire","B5","AFD","00-2205","2F","Code 3","-","(30229562, 97697032)"
"14026552","2014","Mar","20","Fire","TRASH - Trash Fire","B1","AFD","00-0101","3F","Code 1","-","(30259679, 97735021)"
"14026556","2014","Mar","20","Fire","AUTO - Auto Fire","B3","AFD","00-4001","2F","Code 3","-","(30414601, 97673273)"
"14026558","2014","Mar","20","Fire","AUTO - Auto Fire","B3","AFD","00-2806","2F","Code 3","-","(30413039, 97708716)"
"14026562","2014","Mar","20","Fire","ELEC - Electrical Fire","B2","AFD","00-1605","3F","Code 3","-","(30328929, 97724471)"
"14026576","2014","Mar","20","Fire","AUTO - Auto Fire","B2","AFD","00-2504","2F","Left Blank","-","(30417345, 97752582)"
"14044967","2014","May","13","Fire","AUTO - Auto Fire","B2","AFD","00-3101","2F","Code 3","-","(30352448, 97795281)"
"14044993","2014","May","13","Fire","AUTO - Auto Fire","B3","AFD","00-0804","2F","Code 3","-","(30367037, 97722989)"
"14026878","2014","Mar","21","Fire","TRASH - Trash Fire","B3","AFD","00-4005","3F","Code 3","-","(30424256, 97671191)"
"14026892","2014","Mar","21","Fire","GRASS - Small Grass Fire","B2","AFD","00-3908","3F","Code 3","-","(30392217, 97839125)"
"14045107","2014","May","14","Fire","AUTO - Auto Fire","B1","AFD","00-1202","2F","Code 3","-","(30322012, 97739334)"
"14045108","2014","May","14","Fire","GRASS - Small Grass Fire","B4","AFD","00-3201","3F","Code 3","-","(30263368, 97789877)"
"14045111","2014","May","14","Fire","GRASS - Small Grass Fire","B4","AFD","00-3202","3F","Code 3","-","(30271497, 97773647)"
"14045208","2014","May","14","Fire","DUMP - Dumpster Fire","B2","AFD","00-3402","3F","Code 3","-","(30460816, 97801124)"
"14045316","2014","May","14","Fire","ELEC - Electrical Fire","B3","AFD","00-1803","3F","Code 1","-","(30310461, 97705993)"
"14045346","2014","May","14","Fire","ELEC - Electrical Fire","B3","AFD","00-0804","3F","Code 3","-","(30355279, 97715442)"
"14045353","2014","May","15","Fire","ELEC - Electrical Fire","B4","AFD","00-2903","3F","Code 3","-","(30184419, 97815977)"
"14045399","2014","May","15","Fire","AUTO - Auto Fire","B3","AFD","00-2303","2F","Code 3","-","(30328919, 97677578)"
"14045516","2014","May","15","Fire","GRASS - Small Grass Fire","B4","AFD","00-1701","3F","Code 3","-","(30223218, 97764562)"
"14045528","2014","May","15","Fire","GRASS - Small Grass Fire","B2","AFD","00-4502","3F","Code 3","-","(30474296, 97770085)"
"14045545","2014","May","15","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2403","4F","Code 3","-","(30190343, 97767086)"
"14027189","2014","Mar","22","Fire","AUTO - Auto Fire","B4","AFD","00-2705","2F","Code 3","-","(30212932, 97856456)"
"14027249","2014","Mar","22","Fire","BBQ - Unsafe Cooking","B2","AFD","00-2101","4F","Code 1","-","(30355054, 97752137)"
"14027258","2014","Mar","22","Fire","TRASH - Trash Fire","B1","AFD","00-0303","3F","Code 3","-","(30298546, 97745886)"
"14027301","2014","Mar","22","Fire","TRASH - Trash Fire","B2","AFD","00-4405","3F","Code 3","-","(30422843, 97789642)"
"14027311","2014","Mar","22","Fire","TRASH - Trash Fire","B1","AFD","00-1206","3F","Left Blank","-","(30308462, 97754203)"
"14027323","2014","Mar","23","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2201","4F","Code 1","-","(30229301, 97721459)"
"14027340","2014","Mar","23","Fire","TRASH - Trash Fire","B4","AFD","00-2703","3F","Code 3","-","(30238468, 97855491)"
"14045674","2014","May","15","Fire","ELEC - Electrical Fire","B2","AFD","00-4503","3F","Code 3","-","(30490033, 97772255)"
"14045685","2014","May","15","Fire","ELEC - Electrical Fire","B5","AFD","00-2202","3F","Code 3","-","(30244842, 97730346)"
"14045688","2014","May","15","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2305","4F","Code 1","-","(30349147, 97696442)"
"14045702","2014","May","15","Fire","ELEC - Electrical Fire","B1","AFD","00-0303","3F","Code 3","-","(30301227, 97739431)"
"14045719","2014","May","16","Fire","DUMP - Dumpster Fire","B1","AFD","00-0101","3F","Code 3","-","(30267068, 97739335)"
"14045727","2014","May","16","Fire","TRASH - Trash Fire","B2","AFD","00-4403","3F","Code 3","-","(30441196, 97774019)"
"14045789","2014","May","16","Fire","ELEC - Electrical Fire","B5","AFD","00-2202","3F","Code 3","-","(30235454, 97724774)"
"14045815","2014","May","16","Fire","ELEC - Electrical Fire","B4","AFD","00-2702","3F","Code 3","-","(30224599, 97841011)"
"14045817","2014","May","16","Fire","GRASS - Small Grass Fire","B5","AFD","00-1505","3F","Code 3","-","(30253051, 97678946)"
"14045826","2014","May","16","Fire","TRASH - Trash Fire","B2","AFD","00-4403","3F","Left Blank","-","(30435171, 97767208)"
"14045827","2014","May","16","Fire","AUTO - Auto Fire","B5","AFD","00-0501","2F","Code 3","-","(30268804, 97669966)"
"14045838","2014","May","16","Fire","ELEC - Electrical Fire","B1","AFD","00-0102","3F","Code 3","-","(30269783, 97748962)"
"14045851","2014","May","16","Fire","TRASH - Trash Fire","B4","AFD","00-2703","3F","Code 3","-","(30236711, 97842997)"
"14027437","2014","Mar","23","Fire","AUTO - Auto Fire","B3","AFD","00-1803","2F","Code 3","-","(30318052, 97706244)"
"14027459","2014","Mar","23","Fire","ELEC - Electrical Fire","B5","AFD","00-2403","3F","Code 3","-","(30169551, 97746089)"
"14027485","2014","Mar","23","Fire","ELEC - Electrical Fire","B1","AFD","00-0101","3F","Code 3","-","(30267056, 97739291)"
"14027523","2014","Mar","23","Fire","AUTO - Auto Fire","B2","AFD","00-2502","2F","Code 3","-","(30396288, 97733631)"
"14027563","2014","Mar","23","Fire","GRASS - Small Grass Fire","B3","AFD","00-4004","3F","Code 3","-","(30384141, 97660975)"
"14027796","2014","Mar","24","Fire","AUTO - Auto Fire","B3","AFD","00-1406","2F","Left Blank","-","(30305441, 97715873)"
"14045875","2014","May","16","Fire","TRASH - Trash Fire","B4","AFD","00-3604","3F","Code 3","-","(30165256, 97787746)"
"14045877","2014","May","16","Fire","DUMP - Dumpster Fire","B5","AFD","00-2203","3F","Code 3","-","(30236892, 97711338)"
"14045937","2014","May","16","Fire","GRASS - Small Grass Fire","B2","AFD","00-3808","3F","Code 3","-","(30448891, 97790028)"
"14045938","2014","May","16","Fire","GRASS - Small Grass Fire","B3","AFD","00-0803","3F","Code 3","-","(30348749, 97712713)"
"14045961","2014","May","16","Fire","ELEC - Electrical Fire","B1","AFD","00-1001","3F","Code 3","-","(30293184, 97766614)"
"14045982","2014","May","16","Fire","GRASS - Small Grass Fire","B5","AFD","00-1503","3F","Code 3","-","(30260744, 97695237)"
"14045986","2014","May","16","Fire","TRASH - Trash Fire","B4","AFD","00-2702","3F","Code 3","-","(30231163, 97845744)"
"14045994","2014","May","16","Fire","BBQ - Unsafe Cooking","B4","AFD","00-1704","4F","Code 1","-","(30235695, 97821134)"
"14045999","2014","May","16","Fire","TRASH - Trash Fire","B3","AFD","00-2301","3F","Code 1","-","(30359411, 97682432)"
"14046014","2014","May","16","Fire","ELEC - Electrical Fire","B4","AFD","00-1705","3F","Code 3","-","(30236179, 97778785)"
"14027904","2014","Mar","24","Fire","GRASS - Small Grass Fire","B1","AFD","00-0102","3F","Code 3","-","(30265635, 97752349)"
"14027909","2014","Mar","24","Fire","GRASS - Small Grass Fire","B4","AFD","00-1102","3F","Code 3","-","(30236892, 97783864)"
"14046031","2014","May","16","Fire","BBQ - Unsafe Cooking","B2","AFD","00-2504","4F","Code 1","-","(30408569, 97747721)"
"14046042","2014","May","16","Fire","DUMP - Dumpster Fire","B2","AFD","00-3103","3F","Code 3","-","(30360606, 97790606)"
"14046051","2014","May","16","Fire","TRASH - Trash Fire","B1","AFD","00-0102","3F","Code 3","-","(30265036, 97746572)"
