"id","sensor_id","location_name","location","timestamp","voltage_y","voltage_x","voltage_ratio","air_temp_secondary","temp_surface","condition_code_displayed","condition_code_measured","condition_text_displayed","condition_text_measured","friction_code_displayed","friction_code_measured","friction_value_displayed","friction_value_measured","dirty_lens_score","grip_text","relative_humidity","air_temp_primary","air_temp_tertiary","status_code"
"429946","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:43:40.000","1653","1829","0.904","5.01","7.95","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","76.05","4.6","13.64","101"
"429947","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:44:40.000","1662","1830","0.908","4.95","8.03","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","75.61","4.57","13.62","101"
"440054","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:41:04.000","1790","1731","1.034","-0.85","1.97","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","83.58","-1.19","7.71","101"
"440055","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:42:04.000","1794","1734","1.035","-0.85","1.99","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","83.52","-1.23","7.7","101"
"440056","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:43:05.000","1792","1733","1.035","-0.89","1.87","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","83.6","-1.27","7.69","101"
"440057","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:44:05.000","1795","1734","1.035","-0.89","1.93","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","83.69","-1.3","7.67","101"
"410471","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:40:32.000","779","882","0.884","10.07","11.43","2","3","WT1","WT2","5","5","0.5","0.5","4","FAIR","92.26","9.79","19.24","101"
"410472","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:40:32.000","927","560","1.654","11.47","12.35","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","76.22","11.45","29.79","-102"
"410474","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:41:32.000","846","929","0.911","10.11","11.37","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.35","9.83","19.23","101"
"410473","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:41:32.000","956","560","1.706","11.39","12.11","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.88","11.46","29.79","-102"
"410476","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:42:32.000","937","558","1.678","11.35","12.05","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.35","11.4","29.78","-102"
"410475","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:42:32.000","1339","1457","0.92","10.15","11.43","2","1","WT1","DRY","5","3","0.5","0.7","4","FAIR","93.35","9.82","19.22","101"
"410477","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:43:33.000","847","933","0.908","10.11","11.27","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.03","9.84","19.23","101"
"410478","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:43:33.000","938","585","1.603","11.37","11.93","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","74.82","11.38","29.8","-102"
"410479","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:44:33.000","853","938","0.91","10.11","11.31","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.76","9.84","19.23","101"
"410480","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:44:33.000","952","575","1.656","11.37","12.11","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.43","11.4","29.82","-102"
"449496","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-24T05:10:19.000","1413","1221","1.157","-1.03","100.1","1","1","DRY","DRY","8","8","0.7","0.7","4","GOOD","82.59","-1.15","17.2","-102"
"449497","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:11:17.000","673","465","1.446","-3.27","-2.29","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.42","-3.53","7.24","101"
"420115","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:45:26.000","2010","2360","0.852","-2.45","-0.09","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","95.78","-2.88","4.17","101"
"420116","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:45:49.000","3085","2856","1.08","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.32","-102"
"420117","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:46:26.000","2020","2364","0.854","-2.49","-0.07","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","95.92","-2.88","4.3","101"
"420118","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:46:50.000","3082","2910","1.059","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.31","-102"
"420119","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:47:26.000","2012","2358","0.853","-2.45","-0.07","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","95.91","-2.9","4.42","101"
"420120","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:47:50.000","3132","2895","1.082","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.32","-102"
"420121","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:48:27.000","2013","2357","0.854","-2.45","-0.15","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","96.15","-2.82","4.54","101"
"420122","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:48:50.000","3087","2928","1.054","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.31","-102"
"420123","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:49:27.000","2020","2361","0.855","-2.37","-0.07","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","96.32","-2.71","4.65","101"
"420124","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:49:51.000","3084","2878","1.072","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.27","-102"
"449498","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-24T05:11:19.000","1399","1274","1.099","-1.03","100.1","1","1","DRY","DRY","8","8","0.7","0.7","4","GOOD","82.59","-1.15","17.27","-102"
"449499","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:12:17.000","679","468","1.452","-3.25","-2.31","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.36","-3.52","7.25","101"
"449500","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-24T05:12:34.000","1400","1242","1.128","-1.03","100.1","1","1","DRY","DRY","8","8","0.7","0.7","4","GOOD","82.59","-1.15","17.29","-102"
"449501","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:13:18.000","674","464","1.453","-3.21","-2.17","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.45","-3.54","7.25","101"
"449502","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-24T05:13:38.000","1409","1217","1.157","-1.03","100.1","1","1","DRY","DRY","8","8","0.7","0.7","4","GOOD","82.59","-1.15","17.26","-102"
"449503","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:14:18.000","674","463","1.456","-3.23","-2.25","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.64","-3.53","7.26","101"
"449504","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-24T05:14:45.000","1364","1210","1.127","-1.03","100.1","1","1","DRY","DRY","9","8","0.67","0.7","4","GOOD","82.59","-1.15","17.23","-102"
"494917","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-08T15:26:58.000","2407","2287","1.052","11.99","21.53","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","55.49","11.94","32.34","-102"
"429948","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:45:40.000","1667","1833","0.909","4.93","8.05","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","75.69","4.52","13.59","101"
"429949","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:46:41.000","1670","1828","0.914","4.91","7.97","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","76.58","4.49","13.56","101"
"429951","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:47:38.000","2426","2270","1.069","13.39","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","34.86","13.35","30.27","-102"
"429950","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:47:41.000","1676","1827","0.918","4.89","8.03","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","76.61","4.48","13.53","101"
"429952","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:48:41.000","1492","1626","0.917","4.83","7.87","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","77.27","4.47","13.51","101"
"429953","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:49:10.000","2387","2204","1.083","13.35","12.19","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","34.7","13.33","30.24","-102"
"429954","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:49:41.000","1685","1823","0.924","4.85","7.97","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","77.12","4.45","13.49","101"
"494919","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-08T15:27:59.000","1708","1670","1.023","12.45","19.77","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","52.4","12.07","24.03","101"
"482930","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-05T06:10:37.000","1515","1529","0.991","18.95","19.09","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","87.87","18.82","28.12","101"
"440058","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:45:05.000","1796","1735","1.035","-0.91","1.97","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","83.87","-1.32","7.65","101"
"410481","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:45:33.000","850","935","0.909","10.07","11.21","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.14","9.76","19.22","101"
"410482","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:45:33.000","940","571","1.645","11.37","11.93","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","74.8","11.39","29.83","-102"
"410483","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:46:34.000","801","888","0.902","10.05","11.33","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.73","9.75","19.22","101"
"410484","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:46:34.000","969","600","1.617","11.35","11.93","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.11","11.38","29.83","-102"
"410485","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:47:34.000","851","934","0.911","10.03","11.31","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.35","9.77","19.23","101"
"410486","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:47:34.000","957","602","1.59","11.35","11.93","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.01","11.39","29.82","-102"
"410487","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:48:34.000","860","935","0.919","9.99","11.25","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","94.24","9.76","19.23","101"
"410488","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:48:34.000","940","592","1.588","11.41","12.03","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","74.9","11.39","29.77","-102"
"410489","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:49:34.000","853","934","0.914","9.93","11.15","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.37","9.71","19.23","101"
"410490","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:49:34.000","954","615","1.55","11.43","11.97","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.48","11.44","29.74","-102"
"440060","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:47:06.000","1794","1735","1.034","-0.95","1.93","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","85.7","-1.29","7.63","101"
"440061","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:48:06.000","1794","1734","1.035","-0.89","1.97","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","85.87","-1.24","7.62","101"
"440062","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:49:06.000","1797","1735","1.036","-0.83","1.93","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","85.61","-1.19","7.62","101"
"482929","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-05T06:10:37.000","1737","1661","1.046","18.17","17.75","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","87.93","18.03","28.69","101"
"471169","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-01T22:50:18.000","1785","1731","1.031","15.71","13.39","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","30.16","15.45","25.95","101"
"471170","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:50:18.000","1554","1610","0.965","9.21","12.21","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","60.87","8.77","18.16","101"
"420138","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:56:53.000","3133","2891","1.084","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.28","-102"
"420139","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:57:29.000","1794","2094","0.857","-2.37","-0.29","1","1","DRY","DRY","2","2","0.8","0.8","6","GOOD","95.72","-2.77","5.16","101"
"420143","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:59:29.000","2092","2320","0.902","-2.45","-0.27","1","1","DRY","DRY","2","2","0.8","0.8","0","GOOD","95.52","-2.84","5.24","101"
"471171","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-01T22:51:18.000","1784","1730","1.031","15.65","13.31","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","30.16","15.42","25.93","101"
"471172","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:51:18.000","1562","1608","0.971","9.17","12.03","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","61.57","8.74","18.12","101"
"471173","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-01T22:52:15.000","2790","2565","1.088","16.25","15.63","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","31.16","16.24","34.08","-102"
"429959","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:53:42.000","1705","1818","0.938","4.77","7.83","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","76.57","4.34","13.4","101"
"429960","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:53:56.000","2418","2316","1.044","13.33","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","34.92","13.29","30.36","-102"
"429961","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:54:43.000","1712","1814","0.943","4.69","7.73","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","75.57","4.3","13.38","101"
"429962","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:54:58.000","2403","2291","1.049","13.33","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","34.92","13.29","30.31","-102"
"471174","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-01T22:52:18.000","1785","1728","1.033","15.63","13.31","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","30.13","15.39","25.9","101"
"420222","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T07:55:12.000","3112","2912","1.069","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","22.25","-102"
"420223","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T07:56:13.000","3082","2923","1.054","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","22.36","-102"
"420224","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T07:57:13.000","3100","2916","1.063","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","22.56","-102"
"420225","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T07:58:13.000","3101","2904","1.068","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","22.57","-102"
"420226","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T07:59:14.000","3099","2904","1.067","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","22.63","-102"
"471175","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:52:18.000","1570","1613","0.974","9.11","12.09","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","62.47","8.7","18.1","101"
"471176","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-01T22:53:16.000","2825","2543","1.111","16.23","15.65","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","31.8","16.25","34.01","-102"
"471177","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-01T22:53:18.000","1780","1730","1.029","15.57","13.15","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","30.35","15.34","25.87","101"
"471178","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:53:18.000","1576","1615","0.976","9.07","12.07","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","62.28","8.63","18.07","101"
"471181","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-01T22:54:16.000","2801","2569","1.09","16.23","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","31.8","16.25","34.06","-102"
"471179","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-01T22:54:18.000","1779","1726","1.03","15.55","13.25","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","30.12","15.31","25.83","101"
"471180","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:54:18.000","1582","1617","0.979","9.01","12.05","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","62.86","8.58","18.03","101"
"482932","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-05T06:11:37.000","1731","1659","1.043","18.11","17.71","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","88.1","18.02","28.69","101"
"410491","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:50:35.000","864","938","0.922","9.91","11.09","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","91.8","9.68","19.22","101"
"410492","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:50:35.000","973","600","1.623","11.49","12.07","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.3","11.46","29.76","-102"
"410493","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:51:35.000","861","937","0.919","9.93","11.07","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.01","9.69","19.21","101"
"410494","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:51:35.000","982","632","1.552","11.35","11.97","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","74.69","11.4","29.78","-102"
"410495","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:52:35.000","1568","1433","1.094","9.95","11.09","2","1","WT1","DRY","5","3","0.5","0.7","4","FAIR","92.69","9.69","19.2","101"
"410496","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:52:35.000","963","606","1.591","11.31","11.87","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","74.29","11.34","29.76","-102"
"410497","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:53:35.000","857","939","0.913","9.95","11.17","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.72","9.7","19.19","101"
"410498","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:53:35.000","944","604","1.562","11.33","11.99","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","74.74","11.32","29.75","-102"
"410499","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:54:36.000","857","937","0.915","9.93","11.05","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.75","9.67","19.19","101"
"410500","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:54:36.000","951","642","1.481","11.39","12.05","2","2","WT1","WT1","11","11","0.6","0.6","4","GOOD","75.3","11.37","29.76","-102"
"440069","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:56:08.000","1791","1734","1.033","-0.89","1.79","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","83.94","-1.2","7.56","101"
"420125","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:50:27.000","2007","2348","0.855","-2.33","-0.15","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","96.43","-2.71","4.74","101"
"420126","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:50:51.000","3101","2862","1.084","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.27","-102"
"420127","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:51:27.000","2018","2347","0.86","-2.33","-0.25","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","96.09","-2.71","4.82","101"
"420128","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:51:51.000","3062","2904","1.055","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.34","-102"
"420129","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:52:27.000","2017","2344","0.86","-2.31","-0.13","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","95.97","-2.71","4.89","101"
"420130","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:52:52.000","3096","2879","1.075","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.36","-102"
"420131","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:53:28.000","2018","2342","0.862","-2.33","-0.25","1","1","DRY","DRY","2","2","0.8","0.8","2","GOOD","95.81","-2.71","4.96","101"
"420132","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:53:52.000","3070","2891","1.062","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.33","-102"
"420133","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:54:28.000","2024","2337","0.866","-2.35","-0.19","1","1","DRY","DRY","2","2","0.8","0.8","1","GOOD","95.81","-2.74","5.02","101"
"420134","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:54:52.000","3068","2878","1.066","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.29","-102"
"429956","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:50:25.000","2402","2326","1.033","13.33","12.11","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","34.7","13.31","30.25","-102"
"429955","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:50:42.000","1689","1821","0.928","4.85","7.95","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","77.39","4.43","13.46","101"
"429957","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:51:42.000","1694","1821","0.93","4.81","7.95","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","77.54","4.41","13.45","101"
"429958","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:52:42.000","1700","1819","0.934","4.79","7.83","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","77.63","4.37","13.43","101"
"449505","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:15:18.000","674","464","1.453","-3.23","-2.19","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.47","-3.53","7.25","101"
"449506","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:16:18.000","678","464","1.461","-3.23","-2.15","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.36","-3.54","7.25","101"
