"house_no","fraction","hse_suff","street_nam","street_typ","st_dir","unit_no","city","state","zip","collection_day","collection_week"
"2706",,,"SCENIC","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"1128",,,"LINDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5904",,"B","TRACY LYNN","LN",,,"AUSTIN","TX","78721","FRIDAY","A"
"1708",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3109",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3709",,,"WINDSOR","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1405",,,"4TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2207",,,"HASKELL","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1172",,,"BEDFORD","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5520",,,"STUART","CIR",,,"AUSTIN","TX","78721","FRIDAY","A"
"5601",,,"STEVEN CREEK","WAY",,,"AUSTIN","TX","78721","FRIDAY","A"
"1121","1/2",,"GUNTER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1123","1/2",,"GUNTER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1104",,,"LORRAIN","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"3005",,,"18TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1102",,,"ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"4501",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4405",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4609",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4407",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4401",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4406",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4511",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4603",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4400",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4612",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4512",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4504",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"4402",,,"ISLAND","CV",,,"AUSTIN","TX","78731","FRIDAY","A"
"79",,,"RAINEY","ST",,,"AUSTIN","TX","78701","FRIDAY","A"
"1109",,,"CLERMONT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"613",,,"HEARN","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"1601",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1619",,,"NORTHUMBERLAND","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1109",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5903",,,"LONG","CT",,,"AUSTIN","TX","78730","FRIDAY","A"
"1403",,,"WALNUT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1211",,"A","WALNUT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1211",,"B","WALNUT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1301",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1905",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1009",,,"POSSUM TROT",,,,"AUSTIN","TX","78703","FRIDAY","A"
