"date_effective","department","correct_desc","order_id","contact_name","contact_phone","signed"
"2019-02-05T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Tivoli Lake Boulevard","016-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-02-01T00:00:00.000","DOT","Traffic Order - Silver Spring - Domer Avenue","017-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-01-31T00:00:00.000","DOT","Traffic Order - Bethesda","014-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-01-30T00:00:00.000","DGS","Disposition of County Property: Darnestown Telecommunications Tower","023-19","Greg Ossont","7-6192","Fariba Kassiri"
"2019-01-30T00:00:00.000","DOT","Traffic Order - Silver Spring - Silver Ash Court","015-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-01-24T00:00:00.000","DOT","Traffic Order - Rockville - Seline Court","013-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-01-15T00:00:00.000","Permitting","Fire Lane Establishment Order for Black hill - Viasat","012-19","Mary Lee","7-2488","Rick Merck"
"2019-01-11T00:00:00.000","Finance","Executive Order Specifying Terms and Conditions for Issuance of the Montgomery County Maryland Economic Development Revenue Bonds (The McLean School of Maryland Project) Series 2019A","258-18","Lydia Lan","7-2020","Marc Elrich"
"2019-01-09T00:00:00.000","DOT","Traffic Order - Silver Spring - Richmond Avenue","008-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-01-09T00:00:00.000","DOT","Traffic Order - Silver Spring - King Street","007-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-01-09T00:00:00.000","DOT","Traffic Order - Silver Spring - Cameron Street","009-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-01-04T00:00:00.000","DOT","Traffic Order - Bethesda - Rock Spring Drive","005-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-01-04T00:00:00.000","DOT","Traffic Order - Bethesda - Fernwood Place","006-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-01-02T00:00:00.000","DOT","Traffic Order - Bethesda -Beech Avenue, Forest Road","004-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-01-02T00:00:00.000","DOT","Traffic Order - Rockville - Kelley Farm Drive","003-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-01-02T00:00:00.000","DOT","Traffic Order-Bethesda - Wisconsin Circle","002-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-12-27T00:00:00.000","DOT","Purple Line Metro Impact Residential Permit Parking Areas","200-18","Thomas Tyree","78792","Fariba Kassiri"
"2018-12-19T00:00:00.000","DOT","Traffic Order - Montgomery Village - Strawberry Knoll Road","235-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-12-14T00:00:00.000","Permitting","Fire Lane Establishment Order for Jim Coleman Automotive","255-18","Mary Lee","7-2488","Rick Merck"
"2018-12-14T00:00:00.000","Permitting","Fire Lane Establishment Order for Checkers Restaurant","254-18","Mary Lee","7-2488","Rick Merck"
"2018-12-14T00:00:00.000","Permitting","Fire Lane Establishment Order for Woodcrest at Little Bennett HOA","253-18","Mary Lee","7-2488","Rick Merck"
"2018-12-12T00:00:00.000","DOT","Traffic Order - Bethesda","236-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-12-11T00:00:00.000","Permitting","Street Acceptance of Roads for Maintenance MCDPS Permit No., 301203.","257-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-12-11T00:00:00.000","Permitting","Street Acceptance of Roads for Maintenance MCDPS Permit Nos., 276845 and 308267.","256-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-12-07T00:00:00.000","DOT","Traffic Order - Montgomery Village - Capella Lane","234-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-12-04T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Gregory N. Rankin & Pamela R.D. Pontius Seminary Road Intersection Improvements, CIP 501307","252-18","Josh Tracy","7-7256","Fariba Kassiri"
"2018-12-04T00:00:00.000","Permitting","Street Acceptance - of Roads for Maintenance MCDPS Permit Nos., 280916, 326089,333868 and 353587","250-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-12-04T00:00:00.000","Permitting","Street Acceptance - Acceptance of Roads for Maintenance MCDPS Permit Nos., 271810, and 274190","251-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-12-04T00:00:00.000","Permitting","Street Acceptance Of Roads for Maintenance MCDPS Permit No., 293526","249-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-11-30T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Paul Rawson Kittredge and Elisabeth Miller Kittredge Seminary Road Intersection Improvement, CIP 501307","247-18","Demetries Oberc","7-7258","Bonnie Kirkland"
"2018-11-30T00:00:00.000","DOT","Acceptance of Temporary Easement with Christopher James & Nicole Nguyen Perras Seminary Road Intersection Improvements, CIP 501307","246-18","Joshua Tracy","7-7256","Bonnie Kirkland"
"2018-11-30T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Eric A. Rey and Victoria L. Killion Seminary Road Intersection Improvements, CIP 501307","245-18","Joshua Tracy","7-7256","Bonnie Kirkland"
"2018-11-30T00:00:00.000","HHS","Employee Solicitation Waiver","244-18","Director's Office","7-1266","Isiah Leggett"
"2018-11-30T00:00:00.000","DOT","Acceptance of Option Contract with Beverly M. Sullivan, Trustee of the Sullivan Living Trust Bridge Renovation, CIP No. 509753","248-18","Eric Willis","7-7255","Bonnie Kirkland"
"2018-11-30T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with MFS Seminary, LLC and BME Seminary, LLC Seminary Road Intersection Improvement, CIP 501307","243-18","Demetries Oberc","7-7258","Bonnie Kirkland"
"2018-11-29T00:00:00.000","Liquor Control","FY17 Appropriation and Transfer","242-18","Jennifer Nordin","7-2779","Isiah Leggett"
"2018-11-29T00:00:00.000","Liquor Control","FY19 Appropriation and Transfer","240-18","Jennifer Nordin","7-2779","Isiah Leggett"
"2018-11-29T00:00:00.000","Liquor Control","FY18 Appropriation and Transfer","241-18","Jennifer Nordin","7-2779","Isiah Leggett"
"2018-11-28T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Bluhill Road","233-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-11-28T00:00:00.000","DOT","Traffic Order - Bethesda - 78th Street","232-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-11-27T00:00:00.000","DOT","Traffic Order - Bethesda - Maine Avenue","231-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-11-26T00:00:00.000","Permitting","Fire Lane- Establishment Order for Woodcrest at Little Bennett HOA","237-18","Mary Lee","7-2457","Mark Moran"
"2018-11-26T00:00:00.000","Permitting","Fire Lane Establishment Order for Shady Grove Station West","239-18","Mary Lee","7-2457","Mark Moran"
"2018-11-26T00:00:00.000","Permitting","Fire Lane - Establishment Order for Seventh - Day Adventist General Conference World Head Quarters","238-18","Mary Lee","7-2457","Mark Moran"
"2018-11-26T00:00:00.000","DOT","Traffic Order - Germantown - Indian Grass Drive","228-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-11-25T00:00:00.000","DOT","Traffic Order - Bethesda - Bradmoor Drive, Ewing Drive, Ridge Place","227-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-11-25T00:00:00.000","DOT","Traffic Order - Rockville - Scott Drive, Overlea Drive","209-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-11-25T00:00:00.000","DOT","Traffic Order - Silver Spring - Summer Hill, Hawkshead, Hershfield, Antler Court","229-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-11-25T00:00:00.000","DOT","Traffic Order - Bethesda - Lawrence Avenue","230-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-11-20T00:00:00.000","Permitting","Street Acceptance 225-18","225-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-11-20T00:00:00.000","Permitting","Street Acceptance 226-18","226-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-11-20T00:00:00.000","DGS","Disposition of County Property: 8901 and 8907 Colesville Road, Silver Spring, MD 20910","224-18","Ronnie Warner","7-6071","Fariba Kassiri"
"2018-11-15T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - St Marys Road","208-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-11-15T00:00:00.000","DOT","Traffic Order - Rockville - W Willard Road","207-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-11-14T00:00:00.000","DOT","Acceptance of Option Contract with 5910 Executive ,LLC White Flint Western Workaround ,CIP No.501116","222-18","Eric Willis","7-7255","Fariba Kassiri"
"2018-11-14T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Patricia M. Egan & Thomas J. Egan Trustees of the Robert H. Egan QTIP Marital Trust Falling Creek Road Culvert Rehabilitation Project, CIP 509753","221-18","Demetries Oberc","7-7258","Fariba Kassiri"
"2018-11-05T00:00:00.000","Permitting","Fire Lane Establishment Order for Shady Grove Life Sciences Center","218-18","Mary Lee","7-2488","Fire Marshal"
"2018-11-05T00:00:00.000","Permitting","Fire Lane - Establishment Order for Wildwood Manor Shopping Center","219-18","Mary Lee","7-2488","Michael L. Paylor"
"2018-11-01T00:00:00.000","DOT","Disposition of County Public Parking Lot 43 located at 8009 Woodmont Avenue, Bethesda Maryland","197-18","Jose Thommana","7-8732","Isiah Leggett"
"2018-11-01T00:00:00.000","DOT","Amended Executive Order - Disposition of County Property: 8009 Woodmont Avenue, Bethesda","197-18","Jose Thommana","7-7873","Marc Elrich"
"2018-10-30T00:00:00.000","DOT","Traffic Order - Bethesda - Pennsylvania Ave","205-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-10-29T00:00:00.000","Permitting","Street Acceptance 06 - 18","216-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-10-29T00:00:00.000","Permitting","Street Acceptance 07-18","217-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-10-26T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Bright view St","204-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-10-25T00:00:00.000","Finance","Award Order for GO 2018 Series A","215-18","Lydia Lan","7-2020","Fariba Kassiri"
"2018-10-24T00:00:00.000","DOT","Traffic Order - Silver Spring - 11th Ave","203-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-10-24T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Stargazer La","202-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-10-23T00:00:00.000","Finance","Authorizing the issuance of Taxable Limited Obligation Certificates (Facility and Residential Development Projects), Series 2018A and Taxable Limited Obligation Refunding Certificates (Facility and Re","199-18","Lydia Lan","7-2020","Isiah Leggett"
"2018-10-22T00:00:00.000","Permitting","Street Acceptance 01-18","210-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-10-22T00:00:00.000","Permitting","Street Acceptance - 04-18","213-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-10-22T00:00:00.000","Permitting","Street Acceptance - 05 -18","214-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-10-22T00:00:00.000","Permitting","Street Acceptance  03 -18","212-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-10-22T00:00:00.000","Permitting","Street Acceptance 02-18","211-18","Christina Contreras","7-6307","Fariba Kassiri"
"2018-10-15T00:00:00.000","DOT","Traffic Order - Germantown","201-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-10-12T00:00:00.000","DOT","Traffic Order - Silver Spring - Oldham Road","196-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-10-12T00:00:00.000","DOT","Traffic Order - Bethesda","195-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-10-12T00:00:00.000","DOT","Traffic Order - Glenmont/Wheaton - Clavel St Norbeck Road Service Road","194-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-10-11T00:00:00.000","Finance","Bond Order - Authorizing the Issuance of Consolidated Public Improvement Bonds of 2018, Series A","186-18","Lydia Lan","7-2020","I. Leggett"
"2018-10-09T00:00:00.000","DOT","Traffic Order - Silver Spring - Arcola Avenue","193-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-10-09T00:00:00.000","DOT","Condemnation Authorization Constantine Cois and Athena Cois Fredrick Road Bike Path CIP 501118","198-18","Demetries Oberc","7-7258","Fariba Kassiri"
"2018-10-03T00:00:00.000","DOT","Traffic Order - Bethesda -4712 Rosedale Avenue Alley","191-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-10-03T00:00:00.000","DOT","Traffic Order- Silver Spring - Chesapeake Avenue","192-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-09-27T00:00:00.000","DGS","Disposition of County Property: 17.47 acres on Hawkins Creamery Road","173-18","Ronnie Warner","7-6071","Fariba . Kassiri"
"2018-09-25T00:00:00.000","DOT","Traffic Order - Silver Spring - Stateside Drive","190-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-09-22T00:00:00.000","DOT","Traffic Order - Rockville - Colton Lane","189-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-09-22T00:00:00.000","DOT","Traffic Order - Bethesda - Verne Street","188-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-09-22T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont, T.O. 109-18","187-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-09-21T00:00:00.000","DOT","Traffic Order - Germantown - Hillrise Lane","182-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-21T00:00:00.000","DOT","Traffic Order - Rockville - Quelway Road","184-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-21T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Sisson Street","183-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-20T00:00:00.000","DOT","Traffic Order - Bethesda - Bells Mill Road","178-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-18T00:00:00.000","DOT","Traffic Order - Rockville - Gowrie Court & Brunell Drive","181-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-18T00:00:00.000","DOT","Traffic Order - Silver Spring - Lyttonsville Road","179-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-17T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Princess Anne Drive","180-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-11T00:00:00.000","DOT","Acceptance of Fee Simple Deed and a Temporary Construction Easement Agreement with Board of Education of Montgomery County Fredrick Road Bike CIP 501118","185-18","Demetries Oberc","7-7258","Fariba Kassiri"
"2018-09-10T00:00:00.000","Permitting","Fire Lane Establishment Order Street . Andrew Romanian Church","163-19","Mary Lee","7-2488","Rick Merck"
"2018-09-10T00:00:00.000","DOT","Traffic Order - Rockville - Victory Lane","161-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-10T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont","177-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-06T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Kenton Ct","160-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-09-06T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Northview Avenue .","158-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-08-29T00:00:00.000","Permitting","Fire Lane Establishment Order for Washington Waldorf School","174-18","Mary Lee","7-2457","David Borchardt"
"2018-08-21T00:00:00.000","Co Attorney","Delegation of Authority - Executive Orders","171-18","Kathan McCarthy","7-2511","I. Leggett"
"2018-08-20T00:00:00.000","Permitting","Fire Lane Establishment Order for Southern Asia Adventist Association Church","170-18","Mary Lee","7-2457","David Borchardt"
"2018-08-14T00:00:00.000","Other","Employee Solicitation Waiver","172-18","Bruce Adams","7-2511","Timothy Firestine"
"2018-08-13T00:00:00.000","Other","9950 Medical Center Drive, Rockville, Maryland","168-18","Mike Smith","7-2564","Leggett Ike"
"2018-08-13T00:00:00.000","Finance","Bond Order - Executive Order Specifying Terms and Conditions for Issuance of the Montgomery County Maryland Economic Development Revenue Bonds (Friends House Retirement Community Project) Series 2018A","169-18","Jacqueline Carter","7-8979","I. Leggett"
"2018-08-10T00:00:00.000","DOT","Traffic Order - Cedar Street, Silver Spring","082-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-08-07T00:00:00.000","OHR","Employee Solicitation Waiver","166-18","Lili Rojas","7-5012","Isiah Leggett"
"2018-08-06T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with the Church of God of Silver Spring Seminary Road Intersection Improvement CIP 501307","167-18","Demetries Oberc","7-7258","Fariba Kassiri"
"2018-08-06T00:00:00.000","Finance","Authorizing Loan with PNC Bank","165-18","Lydia Lan","7-2020","Isiah Leggett"
"2018-07-26T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Flower Hill Central Corporation, Inc. Snouffer School Road Improvement, CIP 501109","164-18","Joshua Tracy","7-7256","Fariba Kassiri"
"2018-07-26T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Ruth & Manual Andrade, Seminary Road Intersection Improvement, CIP 501307","163-18","Demetries Oberc","7-7258","Fariba Kassiri"
"2018-07-24T00:00:00.000","DOT","Traffic Order - Bethesda - Custer Road","153-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-07-23T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Beaumont Drive Doncaster Lane, Finsbury Road Vierling Drive","159-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-07-19T00:00:00.000","DOT","Traffic Order - Silver Spring - Nordic Hill Circle","148-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-07-17T00:00:00.000","Permitting","Fire Lane - Establishment Order for Belvedere Glen/Forest Glen Station","152-18","Mary Lee","7-2457","Rick.Merck"
"2018-07-17T00:00:00.000","Permitting","Fire Lane - Establishment Order for Hadley Farms Special School","151-18","Mary Lee","7-2457","Rick.Merck"
"2018-07-17T00:00:00.000","Permitting","Fire Lane - Establishment Order for Garden of Remembrance Memorial Park","149-18","Mary Lee","7-2457","Rick.Merck"
"2018-07-11T00:00:00.000","DOT","Traffic Order - Rockville - Winston Churchill High School","155-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-07-10T00:00:00.000","DOT","Traffic Order - Bethesda","206-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-07-10T00:00:00.000","DOT","Traffic Order - Rockville - Willow Tree Drive","157-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-07-10T00:00:00.000","DOT","Traffic Order - Rockville - Willow Tree Drive","156-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-07-10T00:00:00.000","DOT","Traffic Order - Germantown - Pickering Place","146-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-07-10T00:00:00.000","DOT","Traffic Order - Montgomery Village - N. Westland Drive","147-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-07-09T00:00:00.000","DOT","Traffic Order - Silver Spring - Montclair Drive","154-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-07-09T00:00:00.000","DOT","Traffic Order - Silver Spring - Kinloch Road","145-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-07-02T00:00:00.000","DOT","Traffic Order - Bethesda - Kentsdale Drive","143-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-07-02T00:00:00.000","DOT","Traffic Order - Bethesda - Chateau Drive","144-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-07-01T00:00:00.000","DGS","Disposition of County Property: 0.261 acres adjacent to 5920 Massachusetts Avenue, Bethesda","150-18","Greg Ossont","7-6192","Bonnie Kirkland"
"2018-06-27T00:00:00.000","DOT","Creation of Cadbury Residential Permit Parking Area","122-18","Joe Pospisil","7-2160","Fariba Kassiri"
"2018-06-21T00:00:00.000","DOT","Traffic Order - Bethesda - Glueck Line","176-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-06-21T00:00:00.000","Permitting","Fire Lane Establishment Order for Poolesville Village Center","137-18","Mary Lee","7-2457","Rick.Merck"
"2018-06-21T00:00:00.000","Permitting","Fire Lane Establishment Order for West bard","136-18","Mary Lee","7-2457","Rick.Merck"
"2018-06-21T00:00:00.000","Permitting","Fire Lane Establishment Order for West Farm HOA","135-18","Mary Lee","7-2457","Rick.Merck"
"2018-06-21T00:00:00.000","Permitting","Fire Lane Establishment Order for Walnut Hill","138-18","Mary Lee","7-2457","Rick Merck"
"2018-06-21T00:00:00.000","Permitting","Fire Lane  Establishment Order for Watkins Mill  HOA","134-18","Mary Lee","7-2457","Rick.Merck"
"2018-06-21T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Midvale Road","162-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-06-21T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Hillsdale Drive","175-18","Boris Calderon","7-2080","Michael L. Paylor"
"2018-06-18T00:00:00.000","DOT","Traffic Order-Wheaton/Glenmont","123-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-18T00:00:00.000","DOT","Traffic Order - Bethesda - Elmhirst Parkway","139-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-18T00:00:00.000","DOT","Traffic Order - Germantown","124-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-18T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Clay Rock Lane","141-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-18T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont","140-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-13T00:00:00.000","DOT","Traffic Order- Bethesda - Leland Street","142-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-11T00:00:00.000","Permitting","Fire Lane - Establishment Order for Muslim Community Center","131-18","Mary Lee","7-2457","David Borchardt"
"2018-06-11T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont","121-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-11T00:00:00.000","Permitting","Fire Lane - Establishment Order for Montgomery Auto Sales Park","132-18","Mary Lee","7-2457","David Borchardt"
"2018-06-11T00:00:00.000","Permitting","Fire Lane - Establishment Order for Brookdale Olney Assisted Living","133-18","Mary Lee","7-2457","David Borchardt"
"2018-06-06T00:00:00.000","Permitting","Fire Lane - Establishment Order for Thomas Pyle MS","128-18","Mary Lee","7-2457","Rick.Merck"
"2018-06-06T00:00:00.000","DOT","Acceptance of Option Contract from Rodger Christian Hoff and Laura Hoff Gold Mine Road Bridge CIP No 501302","130-18","Mike Cassedy","7-7254","Ramona Bell Pearson"
"2018-06-04T00:00:00.000","DOT","Traffic Order - Montgomery Village - Belward Campus Drive","120-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-04T00:00:00.000","DOT","Traffic Order - Bethesda - Ewing Drive","119-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-01T00:00:00.000","DOT","Traffic Order - Bethesda - Albert Stewart Lane","118-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-06-01T00:00:00.000","Permitting","Fire Lane - Establishment Order for Kaiser Permanente Regional Lab","127-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-30T00:00:00.000","Other","8280 Wisconsin Avenue, Bethesda, Maryland","125-18","Mike Smith","7-2564","Isiah Leggett"
"2018-05-30T00:00:00.000","DHCA","Designation of Nonprofit Organization to Purchase or Rent MPDUs","126-18","Stephanie Killian","7-3693","I. Leggett"
"2018-05-29T00:00:00.000","DOT","Traffic Order - Bethesda - Hackamore Drive , Masters Drive Stable Lane, River Falls Drive","117-18","Joe Pospisil","7-2160","Michael L. Paylor"
"2018-05-21T00:00:00.000","DOT","Traffic Order- Wheaton/Glenmont - Wickham Road","116-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-21T00:00:00.000","DOT","Traffic Order - Rockville - Rivers Edge Road","115-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-18T00:00:00.000","Permitting","Fire Lane Establishment Order for 4900 Nicholson Court","110-18","Mary Lee","7-2457","David Borchardt"
"2018-05-18T00:00:00.000","Permitting","Fire Lane Establishment Order for Cresthaven Elementary School","109-18","Mary Lee","7-2457","David Borchardt"
"2018-05-18T00:00:00.000","Permitting","Fire Lane Establishment Order for Friends House Retirement Community","108-18","Mary Lee","7-2457","David Borchardt"
"2018-05-17T00:00:00.000","Permitting","Hearing request for executive regulation 8-18","114-18","Teresa Nguyen","7-6308","Ramona Bell Pearson"
"2018-05-15T00:00:00.000","DOT","Traffic Order -Wheaton/Glenmont - Medway Street","101-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-15T00:00:00.000","DOT","Traffic Order - Bethesda - Cendarcrest Drive","100-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-11T00:00:00.000","DOT","Traffic Order - Bethesda - Seven Locks Road","099-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-08T00:00:00.000","Finance","Eighth Supplemental Commercial Paper Order/2009 Note Program","090-18","Lydia Lan","7-2020","I. Leggett"
"2018-05-08T00:00:00.000","Finance","Seventh Supplemental Commercial Paper Order/2010 Note Program","089-18","Lydia Lan","7-2020","I. Leggett"
"2018-05-07T00:00:00.000","DOT","Public Hearing - Abandonment - Waters Road 2 in Germantown","111-18","Mike Cassedy","7-7254","Ramona Bell Pearson"
"2018-05-07T00:00:00.000","DGS","Disposition of County Property: 900 Wayne Avenue, 1st Floor, Silver Spring, Maryland 20910","113-18","Julie White","7-2532","Ramona Bell-Pearson"
"2018-05-07T00:00:00.000","DOT","Acceptance of Option Contract from Valery and Oksana Tsimmerman Gold Mine Road Bridge CIP NO 501302","112-18","Mike Cassedy","7-7254","Ramona Bell Pearson"
"2018-05-02T00:00:00.000","Permitting","Fire Lane - Establishment Order for Mill Creek Towne Elementary School","106-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-02T00:00:00.000","Permitting","Fire Lane - Establishment Order for Fairland Elementary School","102-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-02T00:00:00.000","Permitting","Fire Lane - Establishment Order for Chabad of Bethesda","091-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-02T00:00:00.000","Permitting","Fire Lane - Establishment Order for William Tyler Page Elementary School","104-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-02T00:00:00.000","Permitting","Fire Lane - Establishment Order for Walter Johnson High School","107-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-02T00:00:00.000","Permitting","Fire Lane - Establishment Order for Ronald McNair Elementary School","105-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-02T00:00:00.000","Permitting","Fire Lane - Establishment Order for Argyle Middle School","103-18","Mary Lee","7-2457","Rick.Merck"
"2018-05-01T00:00:00.000","DOT","Traffic Order - Montgomery Village - Washington Grove La.","096-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-01T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Jutland Rd.","098-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-01T00:00:00.000","DOT","Traffic Order - Montgomery Village - Center way Rd.","097-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-05-01T00:00:00.000","DOT","Traffic Order - Germantown - Boland Farm Rd .","095-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-04-30T00:00:00.000","DOT","Traffic Order - Wheaton / Glenmont - Calgary Ave","093-18","Joe Pospisil","7-2160","Christopher Conklin"
"2018-04-30T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont -Jingle Lane","094-18","Joe Pospisil","7-2160","Christopher Conklin"
