"idhighwayl","route","direction","poletype","lightprese","sideofroad","image","date","elevation","latitude","longitude","geolocation"
"5491-22004","S Fulwar Skipwith Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13970TFZY00/000000000139/000000404162.jpg","20130907","50.32700000000001","30.34013988","-91.04836469","(30.34013988, -91.04836469)"
"5491-26882","Woodmoss Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BA0OTSE00/000000000103/000000472198.jpg","20131110","48.136","30.45089887","-91.01501249","(30.45089887, -91.01501249)"
"5491-9239","General Forrest Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AR0VT1T00/000000000094/000000540069.jpg","20131027","43.415","30.3999527","-90.99159637","(30.3999527, -90.99159637)"
"5491-2358","Briarhurst Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138S1CF6V00/000000000058/000000292063.jpg","20130828","43.595","30.35869053","-91.07559619","(30.35869053, -91.07559619)"
"5491-12766","King Charles Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13960TF4X00/000000004014/000000036048.jpg","20130906","46.075","30.36739013","-91.08247836","(30.36739013, -91.08247836)"
"5491-6403","Daventry Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N0WEQ100/000000000063/000000416077.jpg","20130723","30.718","30.38312774","-91.13321021","(30.38312774, -91.13321021)"
"5491-12520","King Bradford Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B40STUG00/000000000061/000000188105.jpg","20131104","43.746","30.42216386","-91.00891999","(30.42216386, -91.00891999)"
"5491-569","Associate Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ10TOG00/000000000012/000000076103.jpg","20131026","29.803","30.38552465","-91.01624563999999","(30.38552465, -91.01624564)"
"5491-9052","Highland Bluff Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13970TFV000/000000000028/000000300073.jpg","20130907","34.484","30.33792565","-91.05199131000001","(30.33792565, -91.05199131)"
"5491-1460","Board Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ13TK600/000000000024/000000544054.jpg","20131026","31.098","30.38413368","-91.02041281","(30.38413368, -91.02041281)"
"5491-18415","Ponderosa Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B80YTAR00/000000000295/000000320023.jpg","20131108","46.666","30.46045219","-91.02746206000001","(30.46045219, -91.02746206)"
"5491-20393","Ridgely Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139C17FQC00/000000004077/000001012201.jpg","20130912","35.183","30.40703814","-91.07120164","(30.40703814, -91.07120164)"
"5491-15799","Members Pl","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ0ZTJF00/000000000198/000000072023.jpg","20131026","39.061","30.38624461","-91.00901152","(30.38624461, -91.00901152)"
"5491-12005","Kenilworth Pkwy","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N1EEAR00/000000000056/000000316062.jpg","20130723","39.114","30.38118678","-91.13574097999999","(30.38118678, -91.13574098)"
"5491-24731","S Potwin Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138S1BF7500/000000000010/000000140066.jpg","20130828","40.662","30.35842872","-91.07374228000001","(30.35842872, -91.07374228)"
"5491-3775","Cloverdale Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V1CF4400/000000000233/000000268044.jpg","20130831","43.713","30.41418186","-91.15544125","(30.41418186, -91.15544125)"
"5491-25526","Tallwood Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13BA16TC220/000000000003/000000048013.jpg","20131110","47.467","30.44322044","-91.02688732999999","(30.44322044, -91.02688733)"
"5491-23859","Stuart Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137O0QE0400/000000004001/000000624131.jpg","20130724","43.851","30.41378563","-91.14940208","(30.41378563, -91.14940208)"
"5491-20036","Parkrill Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AO12T5G00/000000000006/000000068115.jpg","20131024","48.76600000000001","30.39900286","-91.04415715","(30.39900286, -91.04415715)"
"5491-25141","Santa Maria Pkwy","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AK0QTGT20/000000000235/000000060005.jpg","20131020","35.688","30.33779465","-91.0137897","(30.33779465, -91.0137897)"
"5491-12489","Juno Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/142K0XTQ300/000000000055/000000248086.jpg","20140220","76.958","30.58611046","-91.12116892","(30.58611046, -91.12116892)"
"5491-28114","West Dr","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE12TU200/000000000017/000000208139.jpg","20131114","56.82","30.44646214","-91.15180177000001","(30.44646214, -91.15180177)"
"5491-19132","Point O' Woods Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AK0VTJM00/000000000113/000000108061.jpg","20131020","27.969","30.34699849","-91.01199714000001","(30.34699849, -91.01199714)"
"5491-25688","Vouvray Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0RTZZ00/000000000070/000000100100.jpg","20131022","33.851","30.36005824","-90.98222013","(30.36005824, -90.98222013)"
"5491-14966","Morning Glory Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13820SEOQ00/000000000081/000000688126.jpg","20130802","39.304","30.41703031","-91.15598738","(30.41703031, -91.15598738)"
"5491-23573","S Lakeshore Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138211EAX00/000000000086/000000696057.jpg","20130802","33.152","30.41258871","-91.15944381","(30.41258871, -91.15944381)"
"5491-26200","Town South Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V0RFH900/000000000007/000000268076.jpg","20130831","28.933","30.39215033","-91.11489619","(30.39215033, -91.11489619)"
"5491-13689","Lew Hoad Ave","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138R0ZFRG00/000000000020/000000352104.jpg","20130827","39.169","30.37857478","-91.08685079999999","(30.37857478, -91.0868508)"
"5491-1428","Belle Grove Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/137E0YEHY20/000000000050/000000496129.jpg","20130714","26.121","30.38363362","-91.19860382","(30.38363362, -91.19860382)"
"5491-13410","Lake Azalea Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AM0OTL720/000000000148/000000060028.jpg","20131022","25.055","30.3531002","-90.99054179","(30.3531002, -90.99054179)"
"5491-24479","Svendson Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC0VT4J00/000000000061/000000172064.jpg","20131212","49.78","30.42227126","-91.11518382","(30.42227126, -91.11518382)"
"5491-9966","Hoo Shoo Too Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0XTR100/000000000202/000000600297.jpg","20131022","35.669","30.35694371","-90.98412020000001","(30.35694371, -90.9841202)"
"5491-6773","Delgado Dr","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K0UEBF00/000000000007/000000280136.jpg","20130720","45.567","30.40342705","-91.16667277000001","(30.40342705, -91.16667277)"
"5491-13487","Little John Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ17T7X00/000000000066/000000124096.jpg","20131119","49.28100000000001","30.45416283","-91.05169831000001","(30.45416283, -91.05169831)"
"5491-9383","High Point Rd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138B0VEUT00/000000000053/000000296048.jpg","20130811","35.095","30.37246168","-91.11611115","(30.37246168, -91.11611115)"
"5491-19837","Parkmount Blvd","6","Concrete","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AO0VTFV00/000000000076/000000332168.jpg","20131024","54.061","30.40895454","-91.05126777","(30.40895454, -91.05126777)"
"5491-5497","Cherry Oak Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AL16TGR00/000000000057/000000184157.jpg","20131021","26.387","30.34980636","-90.98600027000001","(30.34980636, -90.98600027)"
"5491-20313","Riverbend Blvd","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137C12EBJ00/000000000088/000000304135.jpg","20130712","25.597","30.38787498","-91.19597458","(30.38787498, -91.19597458)"
"5491-22377","Starwood Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137D0WEQL00/000000004036/000000196167.jpg","20130713","26.345","30.35306199","-91.13747696","(30.35306199, -91.13747696)"
"5491-25299","Tiger Bend Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AH12TM000/000002000342/000002028192.jpg","20131017","35.058","30.38868543","-91.00312434","(30.38868543, -91.00312434)"
"5491-16213","Moss Side Ln","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13811AEEO00/000000004012/000000312153.jpg","20130801","39.803","30.40917576","-91.12495847","(30.40917576, -91.12495847)"
"5491-7992","Floynell Dr","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139E0XFO200/000000000004/000000224103.jpg","20130914","41.922","30.40069905","-91.07394925","(30.40069905, -91.07394925)"
"5491-21354","Richland Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE0UTKP00/000000000151/000000392195.jpg","20131114","56.83300000000001","30.43939894","-91.14849676999999","(30.43939894, -91.14849677)"
"5491-11337","Golden Pheasant Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AP0YT7400/000000000054/000000136034.jpg","20131025","44.89400000000001","30.39849867","-91.03656991","(30.39849867, -91.03656991)"
"5491-17060","Oakley Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C20PTNC00/000000000575/000000432009.jpg","20131202","53.444","30.43629222","-91.09206331","(30.43629222, -91.09206331)"
"5491-17937","Oak Creek Dr","6","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13960QFP800/000000000095/000000176046.jpg","20130906","47.64400000000001","30.37342629","-91.08203845","(30.37342629, -91.08203845)"
"5491-15426","Mora Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13BA14TIF20/000000000048/000000032093.jpg","20131110","40.557","30.4579007","-91.02170825","(30.4579007, -91.02170825)"
"5491-3563","Goodwood Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD18TYH00/000000000199/000001172032.jpg","20131113","50.633","30.44224148","-91.1103619","(30.44224148, -91.1103619)"
"5491-15613","Morgan Bend Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0YE4V00/000000000072/000000268071.jpg","20130714","25.793","30.37946068","-91.20901687999999","(30.37946068, -91.20901688)"
"5491-11754","Highland Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137815EER00/000004000020/000005692262.jpg","20130708","47.125","30.37448339","-91.1341135","(30.37448339, -91.1341135)"
"5491-17768","O'neal Rd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AN12TSR00/000000004077/000000240038.jpg","20131023","32.011","30.37893726","-90.99919521","(30.37893726, -90.99919521)"
"5491-2499","Briargrove Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990VFVN00/000000000161/000000196055.jpg","20130909","52.043","30.36044542","-91.07634914000001","(30.36044542, -91.07634914)"
"5491-2897","Bayou Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0YTYZ00/000000000187/000000108020.jpg","20131022","16.794","30.34623367","-90.89587231","(30.34623367, -90.89587231)"
"5491-16215","Marilyn Dr","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS17TN300/000000000042/000000648172.jpg","20131128","53.359","30.4531608","-91.07690708","(30.4531608, -91.07690708)"
"5491-25130","Sunbury Cir","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N0UEQA00/000000000035/000000084009.jpg","20130723","28.211","30.38783189","-91.12991205","(30.38783189, -91.12991205)"
"5491-2952","Bahin Ct S","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AI0XTYV00/000000000137/000000108057.jpg","20131018","42.624","30.4200629","-91.02611279","(30.4200629, -91.02611279)"
"5491-11108","Groner Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ForwardRight/139C15FKQ20/000000000048/000000072053.jpg","20130912","32.926","30.39502195","-91.07655105000001","(30.39502195, -91.07655105)"
"5491-9401","General Taylor Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137D11EHR00/000000000063/000000112130.jpg","20130713","22.844","30.35173589","-91.12721953000001","(30.35173589, -91.12721953)"
"5491-9161","Highland Creek Pkwy","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137A1FE5500/000000000077/000000288008.jpg","20130710","22.995","30.36481002","-91.12478679","(30.36481002, -91.12478679)"
"5491-22982","Sharynwood Dr","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138V0YF6700/000000000029/000000092075.jpg","20130831","39.796","30.38467007","-91.11440512999999","(30.38467007, -91.11440513)"
"5491-6026","Doyle Rd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AN13T1Z00/000000000058/000000084055.jpg","20131023","32.23","30.37886616","-90.99977299999999","(30.37886616, -90.99977299999999)"
"5491-21423","S Columbine St","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13830YE0600/000000000013/000000300121.jpg","20130803","41.05900000000001","30.40346318","-91.13377917","(30.40346318, -91.13377917)"
"5491-3605","Cuyhanga Pkwy","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0TTEV00/000000000121/000000640012.jpg","20140114","50.39","30.46429493","-91.08198122","(30.46429493, -91.08198122)"
"5491-1347","Boreas Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B917TWW00/000000000041/000000348082.jpg","20131109","49.40600000000001","30.451249","-91.01717066000001","(30.451249, -91.01717066)"
"5491-25421","Valley Forge Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810NE1S00/000000000015/000000112176.jpg","20130801","30.938","30.41785592","-91.1248669","(30.41785592, -91.1248669)"
"5491-734","Arden Pl","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB13T3300/000000000068/000000100034.jpg","20131211","60.685","30.4467323","-91.12917864000001","(30.4467323, -91.12917864)"
"5491-4638","Country Ridge Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU0YTJD00/000000000305/000000188195.jpg","20131030","48.169","30.40341425","-91.03965176","(30.40341425, -91.03965176)"
"5491-5767","Country Hill Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT11TER00/000000000122/000000344193.jpg","20131029","44.24800000000001","30.41659521","-91.03365692","(30.41659521, -91.03365692)"
"5491-16072","Mossy Oak Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990UFDM00/000000000111/000000084112.jpg","20130909","37.644","30.35675452","-91.08273982","(30.35675452, -91.08273982)"
"5491-1149","Broussard St","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE0WTMT00/000000000011/000001248019.jpg","20131114","64.586","30.43619931","-91.14745691","(30.43619931, -91.14745691)"
"5491-19908","Poujeaux Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0QTVT00/000000000040/000000120033.jpg","20131022","32.211","30.36333502","-90.98161798","(30.36333502, -90.98161798)"
"5491-9761","Hope Estate Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E10E4S00/000000000066/000000368139.jpg","20130714","27.581","30.38224044","-91.20514301","(30.38224044, -91.20514301)"
"5491-4890","Crepemyrtle Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM18TL700/000000000012/000000124057.jpg","20131022","36.072","30.36846688","-91.00636571","(30.36846688, -91.00636571)"
"5491-26804","White Oak Pl","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B517TUT00/000000000074/000000132079.jpg","20131105","41.23","30.41260856","-91.00115098000001","(30.41260856, -91.00115098)"
"5491-23981","S Pollard Pkwy","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138215E7100/000000000152/000000404038.jpg","20130802","34.133","30.39967415","-91.13181116","(30.39967415, -91.13181116)"
"5491-6722","Debit Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ11T4C00/000000000150/000000140045.jpg","20131026","28.917","30.38336481","-91.01203278","(30.38336481, -91.01203278)"
"5491-20285","Roan Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990UF5200/000000004029/000000064065.jpg","20130909","38.38800000000001","30.35524716","-91.08399351","(30.35524716, -91.08399351)"
"5491-6899","Dvwy","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137H0YE6Q00/000000004044/000000056105.jpg","20130717","26.948","30.38619746","-91.18097645","(30.38619746, -91.18097645)"
"5491-13945","Lake Livingston Ct","5","Concrete","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT16T7K00/000000000085/000000168218.jpg","20131029","47.037","30.41580574","-91.04139557000001","(30.41580574, -91.04139557)"
"5491-26616","W Lee Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137C0MEXS00/000000000046/000000408073.jpg","20130712","23.956","30.39078501","-91.16408729","(30.39078501, -91.16408729)"
"5491-10801","General Mouton Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137D11EZA00/000000000052/000000436019.jpg","20130713","25.757","30.35034589","-91.12419388000001","(30.35034589, -91.12419388)"
"5491-25341","Tall Oaks Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AG0UTGK00/000000000228/000000468134.jpg","20131016","28.815","30.36540799","-90.97187447","(30.36540799, -90.97187447)"
"5491-14016","Legacy Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AP1CT3R00/000000000078/000000188074.jpg","20131025","52.982","30.40981143","-91.03105698","(30.40981143, -91.03105698)"
"5491-10292","Government St","5","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C70NTC400/000000000188/000000424137.jpg","20131207","58.051","30.44484428","-91.12461265","(30.44484428, -91.12461265)"
"5491-22175","S Sherwood Forest Blvd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139F16FYB00/000002000102/000002396082.jpg","20130915","54.058","30.42947063","-91.05625015","(30.42947063, -91.05625015)"
"5491-26065","Thurman Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13C70YTPZ20/000000000015/000000304141.jpg","20131207","49.54","30.44149319","-91.10269551","(30.44149319, -91.10269551)"
"5491-10455","Green Oak Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/142G17TUJ00/000000000039/000000244197.jpg","20140216","55.65900000000001","30.46580086","-91.06337508999999","(30.46580086, -91.06337509)"
"5491-7394","E Pomona Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0VT4900/000000000017/000000364173.jpg","20140114","-32.486","30.46131038","-91.0728869","(30.46131038, -91.0728869)"
"5491-2294","Boone Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137L1DELU00/000000000189/000000288154.jpg","20130721","43.103","30.39085653","-91.14223411","(30.39085653, -91.14223411)"
"5491-11038","Hidden Ridge Ln","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU0XT7H00/000000004092/000000212040.jpg","20131030","44.944","30.40039777","-91.03926408","(30.40039777, -91.03926408)"
"5491-27470","Wartelle Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C50OTMV00/000000000008/000000096147.jpg","20131205","50.96700000000001","30.43164845","-91.09201615000001","(30.43164845, -91.09201615)"
"5491-8352","Elmcrest Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13830XEPJ00/000000000044/000000216112.jpg","20130803","37.909","30.39820375","-91.13587239","(30.39820375, -91.13587239)"
"5491-15516","Metairie Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138C16ET900/000000000024/000000012068.jpg","20130812","29.944","30.36975059","-91.06484334","(30.36975059, -91.06484334)"
"5491-15385","Manorwood Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS0RTG400/000000000077/000000080201.jpg","20131128","54.681","30.45530795","-91.05695077","(30.45530795, -91.05695077)"
"5491-14716","Moss Side Ln","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138112EFI00/000000000023/000000128204.jpg","20130801","27.972","30.41288265","-91.13377174999999","(30.41288265, -91.13377175)"
"5491-2504","Bienville St","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE0QTTH00/000000000256/000000160122.jpg","20131114","57.329","30.44295633","-91.13951335","(30.44295633, -91.13951335)"
"5491-27689","Woodside Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD0VTY200/000000000070/000000596158.jpg","20131213","62.69000000000001","30.42997011","-91.13717097999999","(30.42997011, -91.13717098)"
"5491-27947","Wiltz Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE0STBF00/000000000069/000000092185.jpg","20131114","57.56500000000001","30.44595054","-91.14463881","(30.44595054, -91.14463881)"
"5491-5207","Cherryridge Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139D1AF0F00/000000000057/000000168137.jpg","20130913","32.05","30.39208029","-91.07577947999999","(30.39208029, -91.07577948)"
"5491-9467","Georgetown Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810YEK900/000000000055/000000344007.jpg","20130801","35.072","30.41491017","-91.12427657000001","(30.41491017, -91.12427657)"
"5491-26916","Woodridge Pl","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AH0RT1I00/000000000297/000000180068.jpg","20131017","39.50400000000001","30.37577189","-91.03954167000001","(30.37577189, -91.03954167)"
"5491-20924","Richcroft Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141G0ST0Z00/000000000189/000000540226.jpg","20140116","53.56200000000001","30.47350962","-91.04989749000001","(30.47350962, -91.04989749)"
"5491-28282","W El Cajon Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/142G16TNL00/000000000103/000000164029.jpg","20140216","55.813","30.46907242","-91.1004009","(30.46907242, -91.1004009)"
"5491-10853","Highland Trace Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13970VFPM00/000000000151/000000136135.jpg","20130907","35.613","30.34996393","-91.07805232","(30.34996393, -91.07805232)"
"5491-5387","Chesterfield Dr","6","Concrete","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BF10TOP00/000000000112/000000116191.jpg","20131115","45.921","30.45508208","-91.03200955","(30.45508208, -91.03200955)"
"5491-8572","Florline Blvd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141C0WT1L00/000000000006/000000052080.jpg","20140112","57.398","30.45741101","-91.09896616","(30.45741101, -91.09896616)"
"5491-11158","Grand Way Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137913E8600/000000004068/000000048015.jpg","20130709","25.862","30.33153237","-91.12591614","(30.33153237, -91.12591614)"
"5491-7234","Fairway Oaks Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AK0ST0200/000000000006/000000068014.jpg","20131020","20.288","30.33826971","-91.00306787","(30.33826971, -91.00306787)"
"5491-5587","Cedar Pointe Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AE1ATGE00/000000000106/000000092033.jpg","20131014","24.645","30.35855903","-91.02642509","(30.35855903, -91.02642509)"
"5491-20462","Riverine Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0ZE5R00/000000004040/000000144095.jpg","20130714","27.932","30.37919138","-91.20194775","(30.37919138, -91.20194775)"
"5491-21224","Rustwood Rd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138B0WEEN00/000000000119/000000160032.jpg","20130811","39.648","30.37020351","-91.11470842","(30.37020351, -91.11470842)"
"5491-23040","Sheraton Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS0TT0800/000000000140/000000124133.jpg","20131128","52.66","30.44601131","-91.06019655","(30.44601131, -91.06019655)"
"5491-4953","Chatfield Ave","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD16TA200/000000000106/000000208125.jpg","20131213","62.056","30.43138884","-91.14882547000001","(30.43138884, -91.14882547)"
"5491-18524","Plaza Americana Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C113T5700/000000000001/000000332154.jpg","20131201","49.973","30.42699693","-91.07100717","(30.42699693, -91.07100717)"
